date,Bonds,Precious Metals,Private Credit,Public Equities,Reinsurance,Digital Assets,Private Equity & Venture,Equity Indices,Equity ETFs,Real Estate,Carbon Credits,Oil,Industrial Metals,Commodities,Commodity Baskets,Natural Gas,Agricultural Commodities,Mixed Public Markets
2025-03-14,2907488242.0,1344721096.0,30269425.0,7850904.683191213,,34788298.8428246,178755688.0924499,12379188.0,3261.5990888382685,,4490277.0,,38.0,,,,128.0,
2025-03-15,3129134265.0,1343759224.0,30258926.0,8017685.248235535,,34795876.530751705,178624850.0534155,12352965.0,3108.861047835991,,4614129.0,,38.0,,,,128.0,
2025-03-16,3129022266.0,1344725577.0,30255626.0,8082574.813279858,,34810850.21867882,178494012.01438108,12490098.0,3114.1230068337127,,4727899.0,,38.0,,,,128.0,
2025-03-17,3128579991.0,1346094841.0,30258626.0,8082987.378324179,,34820502.90660592,178363173.97534668,12479698.0,3119.3849658314352,,4668717.0,,38.0,,,,128.0,
2025-03-18,3110062448.0,1355196544.0,30255626.0,8589738.943368504,,34831731.594533026,178232335.93631226,12469254.0,3542.646924829157,,4746517.0,,38.0,,,,128.0,
2025-03-19,3083118422.0,1373528873.0,107123704.0,9432115.508412823,,34861946.28246014,178101497.89727786,12606560.0,3547.9088838268794,,4835992.0,,38.0,,,,128.0,
2025-03-20,3076615726.0,1384008380.0,105956106.0,9446323.073457146,,34870346.97038724,177970659.85824344,12490354.0,3607.170842824601,,5420186.0,,38.0,,,,128.0,
2025-03-21,3063131028.0,1381203105.0,39593562.0,9545624.638501467,,35935666.65831435,177839821.81920907,12680206.0,3595.432801822324,,5291433.0,,38.0,,,,128.0,
2025-03-22,3244482396.0,1372803594.0,39593401.0,9712054.703545792,,35943321.34624146,177708983.78017464,12577945.0,3600.6947608200453,,5199085.0,,38.0,,,,128.0,
2025-03-23,4172412317.0,1375647543.0,39611735.0,9720399.768590117,,35964862.034168564,177578145.7411402,12556181.0,3605.956719817768,,5261705.0,,38.0,,,,128.0,
2025-03-24,4163665907.0,1376304030.0,39614861.0,9720813.333634436,,35969649.72209567,177447307.7021058,12556181.0,3611.2186788154895,,5328013.0,,38.0,,,,128.0,
2025-03-25,4646299671.0,1369861379.0,39670455.0,9993068.89867876,,35952852.41002278,177316469.66307136,12718644.0,3468.480637813212,,5458393.0,,38.0,,,,128.0,
2025-03-26,5087532583.0,1378822446.0,39681932.0,10557301.46372308,,36994141.097949885,177185631.62403697,12812767.0,3459.7425968109337,,5325049.0,,38.0,,,,128.0,
2025-03-27,5082280642.0,1377855948.0,39662422.0,10820128.028767403,,37713736.78587699,177054793.5850026,12847989.0,3465.0045558086563,,5306437.0,,38.0,,,,128.0,
2025-03-28,5077439012.0,1393496032.0,39388592.0,10519689.593811726,,40714104.4738041,176923955.5459682,12715467.0,3493.266514806378,,5225679.0,,38.0,,,,128.0,
2025-03-29,5030748978.0,1412757532.0,39428289.0,10376691.15885605,,40747568.161731206,176793117.50693375,12626365.0,3523.5284738041005,,5262145.0,,38.0,,,,128.0,
2025-03-30,5022101842.0,1420149994.0,39440515.0,10195288.72390037,,40755160.84965831,176662279.46789935,12446286.0,3528.790432801822,,5104830.0,,38.0,,,,128.0,
2025-03-31,4951872949.0,1419698386.0,39464324.0,10195701.288944691,,40745795.53758542,176531441.42886493,12397086.0,3534.0523917995447,,5150303.0,,38.0,,,,128.0,
2025-04-01,4940371423.0,1438146955.0,39467588.0,10197898.853989016,,41241856.22551253,176400603.3898305,12344063.0,3567.3143507972663,,5195648.0,,38.0,,,,128.0,
2025-04-02,4932385266.0,1434535526.0,39463264.0,10738428.41903334,,39454010.91343964,176269765.3507961,12500100.0,3539.5763097949884,,5881356.0,,38.0,,,,128.0,
2025-04-03,4938952896.0,1459842681.0,39486859.0,10970340.98407766,,40455408.60136674,176138927.3117617,12323236.0,3544.8382687927106,,5716765.0,,38.0,,,,128.0,
2025-04-04,4940266395.0,1435644914.0,39486023.0,10833649.549121983,,38936394.28929385,176008089.2727273,12156589.0,3618.1002277904327,,5801764.0,,38.0,,,,128.0,
2025-04-05,4926141065.0,1405192917.0,39477532.0,10351577.114166304,,38986953.97722096,175877251.23369285,11520364.0,3582.3621867881548,,5997759.0,,38.0,,,,128.0,
2025-04-06,4919799282.0,1408615748.0,39512306.0,10172368.679210627,,38992591.665148064,175746413.1946585,11581357.0,3587.624145785877,,6377301.0,,38.0,,,,128.0,
2025-04-07,4894068709.0,1384426535.0,39511169.0,10163876.24425495,,38998369.35307517,175615575.15562403,11363057.0,3592.886104783599,,6630847.0,,38.0,,,,128.0,
2025-04-08,4946709770.0,1385678388.0,39473794.0,10205559.809299272,,39004067.04100228,175484737.11658964,11136769.0,3615.148063781321,,7837997.0,,38.0,,,,128.0,
2025-04-09,5201035521.0,1384091725.0,39358315.0,9917065.374343596,,38980965.728929386,175353899.07755527,11705883.0,3679.410022779043,,7755351.0,,38.0,,,,128.0,
2025-04-10,5508667613.0,1430971101.0,39446293.0,10599971.939387916,,38015571.41685649,175223061.0385208,11246336.0,3634.671981776765,,7808767.0,,38.0,,,,128.0,
2025-04-11,5807596853.0,1488650814.0,39448722.0,10597534.50443224,,39040694.1047836,175092222.99948642,11879541.0,3980.933940774488,,7591841.0,,38.0,,,,128.0,
2025-04-12,6083935058.0,1512693648.0,39405451.0,10937062.069476562,,39715897.79271071,174961384.96045196,11854398.0,3986.1958997722095,,7393644.0,,38.0,,,,128.0,
2025-04-13,6076490552.0,1504988011.0,39405073.0,10825731.634520885,,39721516.48063781,174830546.9214176,11716442.0,3991.457858769932,,7342746.0,,38.0,,,,128.0,
2025-04-14,6077146152.0,1504760117.0,39403388.0,10826048.199565208,98314.0,39727132.16856492,174699708.88238317,11887828.0,3996.7198177676537,,7230872.0,,38.0,,,,128.0,
2025-04-15,6109240504.0,1507045435.0,39402344.0,10868437.76460953,207987.0,39734079.85649203,174568870.84334877,12072671.0,3932.981776765376,,7237996.0,,38.0,,,,128.0,
2025-04-16,6144790825.0,1523560353.0,39499892.0,11741127.329653852,208483.0,39739819.54441913,174438032.8043143,12036995.0,3892.243735763098,,6389871.0,,38.0,,,,128.0,
2025-04-17,6219314384.0,1581828778.0,39729927.0,11481469.894698173,208483.0,39551288.23234624,174307194.76527983,11845307.0,3924.505694760821,,6420295.0,,38.0,,,,128.0,
2025-04-18,6276636783.0,1572865208.0,39801682.0,11409507.459742496,208485.2,39557206.92027335,174176356.72624555,11818134.0,4381.767653758542,,6277316.0,,38.0,,,,128.0,
2025-04-19,6260988979.0,1578159455.0,39798172.0,11470272.02478682,208487.4,39562573.60820045,174045518.68721107,11735986.0,4387.029612756265,,6258648.0,,38.0,,,,128.0,
2025-04-20,6258362431.0,1576208903.0,39798016.0,11470281.589831142,208489.6,39568161.296127565,173914680.64817673,11727072.0,4392.291571753986,,6205516.0,,38.0,,,,128.0,
2025-04-21,6257767171.0,1585685402.0,39805113.0,11470855.154875465,208491.8,40075646.98405467,173783842.60914227,11718158.0,4397.553530751708,,6174833.0,,38.0,,,,128.0,
2025-04-22,6280389099.0,1635779119.0,39848902.0,11187041.719919786,208494.0,40081160.671981774,173653004.5701079,11709245.0,4402.815489749431,,6150403.0,,38.0,,,,128.0,
2025-04-23,6367540849.0,1612265997.0,39856681.0,11387761.847464109,104247.0,40115747.359908886,173522166.53107345,11542757.5,4385.077448747153,,6149644.5,,38.0,,,,128.0,
2025-04-24,6479916946.0,1588752829.0,39864460.0,11896088.97500843,,40122384.04783599,173391328.492039,11922588.0,4341.339407744875,,6148886.0,,38.0,,,,128.0,
2025-04-25,6489739065.0,1607696114.0,39928471.0,12130295.602552751,,39963167.735763095,173260490.4530046,11837604.0,4208.601366742597,,6087004.0,,38.0,,,,128.0,
2025-04-26,6507470623.0,1587591053.0,40478161.0,12658405.230097076,,41468199.42369021,173129652.41397017,12194862.0,4290.863325740319,,6333383.0,,38.0,,,,128.0,
2025-04-27,6506472995.0,1587765730.0,40479786.0,12752172.857641395,,41473591.11161731,172998814.37493584,12111668.0,4296.125284738041,,6422210.0,,38.0,,,,128.0,
2025-04-28,6502703903.0,1584303492.0,40458803.0,12742319.48518572,,41480888.79954442,172867976.33590135,12111668.0,4301.387243735763,,6478252.0,,38.0,,,,128.0,
2025-04-29,6493471793.0,1608256350.0,43478644.0,12833453.112730045,,43065319.48747153,172737138.296867,12185108.0,4307.649202733485,,6466893.0,,38.0,,,,236.0,
2025-04-30,6478489576.0,1597384379.0,43574511.0,12827401.740274366,,44101046.17539863,172606300.25783262,12119836.0,4265.911161731207,,6331453.0,,38.0,,,,236.0,
2025-05-01,6794003994.0,1582230138.0,43598877.0,12752846.367818687,,45212756.86332574,172475462.21879813,12009952.0,4247.1731207289295,,6304748.0,,38.0,,,,128.0,
2025-05-02,7084694223.0,1567652199.0,43113926.0,12716623.99536301,,46682401.55125285,172344624.17976373,12403274.0,4242.435079726652,,6150564.0,,38.0,,,,128.0,
2025-05-03,7112252803.0,1569311332.0,43117199.0,12770810.622907331,,42593208.239179954,172213786.1407293,12454415.0,4131.697038724374,,6151565.0,,38.0,,,,128.0,
2025-05-04,7092237606.0,1570734202.0,43109724.0,12834608.250451654,,42597462.92710706,172082948.10169494,12528480.0,4136.958997722095,,6147804.0,,38.0,,,,128.0,
2025-05-05,7092278752.0,1572883257.0,43112782.0,12824277.877995975,,42603026.61503417,171952110.0626605,12528480.0,4142.220956719818,,6149672.0,,38.0,,,,128.0,
2025-05-06,7139650976.0,1612615388.0,43224684.0,12721706.5055403,,45638699.30296128,171821272.0236261,12505134.0,4318.482915717539,,6211938.0,,38.0,,,,128.0,
2025-05-07,7251381462.0,1649238901.0,43224271.0,12496744.19975129,,47709745.99088838,171690433.98459163,12457072.0,4322.744874715262,,6038467.0,,38.0,,,,128.0,
2025-05-08,7323911575.0,1627583937.0,43229863.0,12421040.89396228,,48741066.67881549,171559595.94555727,12446698.0,4457.006833712983,,5989694.0,,38.0,,,,128.0,
2025-05-09,7338653312.0,1597896225.0,43523052.0,12586672.525673265,,51749808.3667426,171428757.90652284,12501324.0,4850.268792710706,,5933889.0,,38.0,,,,128.0,
2025-05-10,7429522954.0,1605547327.0,43765734.0,13391180.157384256,,51754252.0546697,171297919.8674884,12534526.0,5267.530751708428,,5867361.0,,38.0,,,,128.0,
2025-05-11,7429457189.0,1600923188.0,43749041.0,13273932.789095243,,51759777.74259681,171167081.82845405,12515707.0,5272.792710706151,,5852411.0,,38.0,,,,128.0,
2025-05-12,7429183783.0,1584488160.0,43741799.0,13274218.420806237,,51765052.43052392,171036243.7894196,12515707.0,5278.054669703872,,5570085.0,,38.0,,,,128.0,
2025-05-13,7419458410.0,1559936375.0,43738038.0,13629306.052517224,,51900735.11845103,170905405.7503852,13017196.0,5915.316628701595,,5561477.0,,38.0,,,,128.0,
2025-05-14,7429678072.0,1567560622.0,43739579.0,14102102.684228212,,51943620.80637813,170774567.7113508,12871584.0,6773.578587699316,,5864590.0,,38.0,,,,212.0,
2025-05-15,7389657144.0,1537866675.0,43736997.0,14964752.3159392,,51985564.49430524,170643729.6723164,13031503.0,6778.840546697039,327870000.0,5858541.0,,38.0,,,,212.0,
2025-05-16,7411463472.0,1564393936.0,43757021.0,14973373.947650189,210276.0,54450686.18223234,170512891.63328198,12986650.0,6816.10250569476,280735000.0,5155467.0,,38.0,,,,212.0,
2025-05-17,7440315312.0,1550969166.0,43801107.0,14925728.579361178,210276.0,57493048.870159455,170382053.59424755,13065478.0,6629.364464692483,254775000.0,5141473.0,,38.0,,,,212.0,
2025-05-18,7439303679.0,1552043716.0,43802136.0,15292470.21107217,210276.0,57498479.55808656,170251215.55521312,13103857.0,6634.626423690204,324600000.0,5082698.0,,38.0,,,,212.0,
2025-05-19,7439325260.0,1565380008.0,43827862.0,15296055.84278316,210276.0,57504653.24601367,170120377.5161787,13103857.0,6639.888382687927,294845000.0,5049107.0,,38.0,,,,212.0,
2025-05-20,7451058815.0,1558499499.0,43800882.0,15171996.474494146,210276.0,57559698.933940776,169989539.4771443,13022148.0,6569.1503416856485,327665000.0,5135470.0,,38.0,,,,212.0,
2025-05-21,7452975324.0,1593036006.0,43805038.0,15197854.106205136,210276.0,58867200.62186788,169858701.43810993,13147641.0,6575.412300683372,284510000.0,5245196.0,,38.0,,,,212.0,
2025-05-22,7457246913.0,1605526984.0,43810948.0,14937316.67124946,210276.0,61953906.30979499,169727863.39907554,13072784.0,6615.674259681093,359635000.0,5522128.0,,38.0,,,,212.0,
2025-05-23,7471175709.0,1600066401.0,43776123.0,15045685.236293782,210276.0,60959690.9977221,169597025.3600411,12951104.0,6620.936218678815,334185000.0,5753841.0,,38.0,,,,212.0,
2025-05-24,7520051032.0,1623471517.0,43776123.0,15255739.801338105,210276.0,63013163.6856492,169466187.32100672,12912210.0,6833.198177676537,343635000.0,5728904.0,,38.0,,,,212.0,
2025-05-25,7518335023.0,1624553828.0,43792737.0,15130613.366382426,,63016799.37357631,169335349.28197223,12830054.0,6838.460136674259,332730000.0,5741416.0,,38.0,,,,212.0,
2025-05-26,7513799324.0,1619001464.0,43783314.0,15134808.931426749,,63023168.06150342,169204511.24293783,12830054.0,6843.722095671981,356355000.0,5742119.0,,38.0,,,,212.0,
2025-05-27,7511450870.0,1622839059.0,43786831.0,15047006.49647107,,63029329.74943052,169073673.20390347,12830054.0,6848.984054669703,327210000.0,5782013.0,,38.0,,,,212.0,
2025-05-28,7487748429.0,1603197724.0,43807111.0,15451147.061515393,,64604899.437357634,168942835.16486904,12980606.0,7345.246013667425,314085000.0,5741809.0,,38.0,,,,212.0,
2025-05-29,7496585450.0,1583292867.0,43863853.0,15333706.626559716,,67658619.12528473,168811997.12583464,13082886.0,7350.5079726651475,310035000.0,5782287.0,,38.0,,,,212.0,
2025-05-30,7526047866.0,1607055744.0,44061372.0,15122961.19160404,,72970573.81321184,168681159.0868002,13227098.0,7355.7699316628705,286100000.0,5780908.0,,38.0,,,,212.0,
2025-05-31,7534573791.0,1596446325.0,44094339.0,14948792.756648358,,83592657.50113896,168550321.04776582,13039564.0,7493.031890660592,251575000.0,5823380.0,,38.0,,,,212.0,
2025-06-01,7530486512.0,1594180898.0,44124291.0,14810418.32169268,,83597556.18906605,168419483.0087314,13033755.0,7498.293849658315,231332600.0,5802806.0,,38.0,,,,212.0,
2025-06-02,7530920755.0,1605563324.0,44124711.0,14811376.886737004,,83602915.87699316,168288644.96969697,13014755.0,7503.555808656036,218460300.0,5770388.0,,38.0,,,,212.0,
2025-06-03,7578821205.5,1617980615.0,44143793.5,14749213.951781329,,83608179.56492028,168157806.9306626,12994418.5,7753.817767653759,215172725.0,5553922.5,,38.0,,,,212.0,
2025-06-04,7621627771.0,1630397834.0,44162876.0,14813656.01682565,,87334436.25284737,168026968.89162818,13090446.0,7506.07972665148,211885150.0,5337457.0,,38.0,,,,212.0,
2025-06-05,7613098050.0,1639541635.0,44176300.0,14909544.581869973,,87838242.94077449,167896130.85259375,13212192.0,7829.341685649203,236481250.0,5327027.0,,38.0,,,,212.0,
2025-06-06,7629832388.0,1634380452.0,44218693.0,14088862.146914294,,87929160.6287016,167765292.8135593,13208405.0,7835.603644646924,199862650.0,4920937.0,,38.0,,,,212.0,
2025-06-07,7622151970.0,1613685960.0,44253355.0,14098304.711958615,,87523719.3166287,167634454.77452493,13229257.0,7885.865603644647,213561150.0,4899255.0,,38.0,,,,212.0,
2025-06-08,7621413998.0,1612745875.0,44243488.0,14198741.277002938,,87529439.0045558,167503616.7354905,13258701.0,7891.127562642368,231777000.0,4947377.0,,38.0,,,,212.0,
2025-06-09,7620460802.0,1615687731.0,44242842.0,14199153.84204726,33379.117647058825,87535121.69248292,167372778.6964561,13258701.0,7896.3895216400915,235576200.0,4600241.0,,38.0,,,,212.0,
2025-06-10,7594265139.0,1621977506.0,44212865.0,14412013.407091584,66758.23529411765,87542073.38041002,167241940.65742168,13269160.0,8042.651480637813,217915600.0,4604757.0,,38.0,,,,212.0,
2025-06-11,7658668145.0,1620224906.0,44250534.0,14827363.972135909,100137.35294117648,87740849.06833713,167111102.61838722,13280342.0,8027.913439635535,221439600.0,4575518.0,,38.0,,,,212.0,
2025-06-12,7654661781.0,1638578940.0,44275947.0,14755393.537180228,133516.4705882353,87749585.75626424,166980264.5793529,13327489.0,8093.175398633257,209082250.0,4396451.0,,38.0,,,,212.0,
2025-06-13,7646142737.0,1653377204.0,44323784.0,14445511.102224551,166895.58823529413,87825055.44419134,166849426.5403184,13307663.0,8099.437357630979,196959750.0,4380194.0,,38.0,,,,212.0,
2025-06-14,7642312455.0,1682083287.0,44320793.0,14314822.667268872,200274.7058823529,91777439.13211843,166718588.50128406,13201502.0,7974.699316628701,190506100.0,4312855.0,,38.0,,,,212.0,
2025-06-15,7584219195.0,1695308253.0,44325034.0,14336537.232313195,233653.8235294117,91783262.82004556,166587750.46224964,13309383.0,7979.961275626423,210484550.0,4314008.0,,38.0,,,,212.0,
2025-06-16,7647538138.0,1692590514.0,44328248.0,14336910.797357518,267032.9411764706,91789050.50797266,166456912.42321524,13309383.0,7985.223234624145,181234100.0,4293121.0,,38.0,,,,212.0,
2025-06-17,7608141308.0,1674760306.0,44325996.0,14444247.36240184,300412.0588235294,91721010.19589975,166326074.38418078,13279251.0,8561.485193621867,181467200.0,4200684.0,,38.0,,,,212.0,
2025-06-18,7609152312.0,1675363325.0,44354141.0,14582785.427446162,333791.17647058825,93295467.88382688,166195236.34514633,13287472.0,5432.7471526195895,167866050.0,4259517.0,,38.0,,,,212.0,
2025-06-19,7595446497.0,1682391600.0,69334976.0,14557818.492490483,367170.2941176471,93805065.571754,166064398.30611196,13271535.0,5438.009111617312,160964700.0,4529862.0,,38.0,,,,212.0,
2025-06-20,7598722332.0,1679916021.0,69347148.0,14928529.057534808,400549.4117647059,93810817.25968108,165933560.26707754,13198507.0,5443.271070615034,151685450.0,4501602.0,,38.0,,,,212.0,
2025-06-21,7597129027.0,1707574612.0,69345371.0,15142528.622579131,433928.5294117647,93816586.9476082,165802722.22804317,13210795.0,5447.533029612756,128340750.0,4521433.0,,38.0,,,,212.0,
2025-06-22,7673756385.0,1710612443.0,69358526.0,15333969.187623452,467307.6470588235,93822265.6355353,165671884.1890087,13269923.0,5452.794988610478,119786525.0,4520006.0,,38.0,,,,212.0,
2025-06-23,7750118105.0,1713650274.0,69371681.0,15334465.752667774,500686.7647058824,93828135.3234624,165541046.14997435,13233324.0,5458.0569476082,111232300.0,4518579.0,,38.0,,,,212.0,
2025-06-24,7785771032.0,1704715287.5,69429141.5,15712265.617712095,534065.8823529412,93840142.01138952,165410208.11093995,13194243.0,5309.318906605922,116782600.0,4463010.0,,38.0,,,,212.0,
2025-06-25,7817850785.0,1695780788.0,69486602.0,15640753.48275642,567445.0,93224429.69931664,165279370.07190552,13468966.0,5456.580865603644,122332900.0,4407441.0,,38.0,,,,212.0,
2025-06-26,7814258983.0,1714573834.0,69622857.0,16004102.847800745,586680.0,93218549.38724372,165148532.03287107,13488467.0,5423.842824601366,116082150.0,4432038.0,,38.0,,,,212.0,
2025-06-27,7795314425.0,1721852906.0,69672119.0,16160776.212845065,738258.0,93708145.07517084,165017693.99383664,13528301.0,6262.1047835990885,115428900.0,4385811.0,,38.0,,,,212.0,
2025-06-28,7788394980.0,1707882666.0,69752252.0,17428335.377889387,736890.0,94063981.76309796,164886855.95480227,13636696.0,6390.366742596811,112151400.0,4442272.0,,38.0,,,,212.0,
2025-06-29,7787701868.0,1705871457.0,69753515.0,17114380.74293371,743978.0,94069650.45102504,164756017.91576782,13681093.0,6395.628701594533,109954850.0,4309243.0,,38.0,,,,212.0,
2025-06-30,7788930734.0,1700260824.0,69749595.0,17114755.10797803,743978.0,94075288.13895217,164625179.87673342,13681093.0,6400.890660592255,104805600.0,4354505.0,,38.0,,,,212.0,
2025-07-01,7798018275.0,1734808415.0,70046920.0,16723573.63968902,743978.0,94081459.82687928,164494341.837699,13718000.0,6280.152619589977,102130550.0,4434379.0,,38.0,,,,212.0,
2025-07-02,7790237632.0,1753933544.0,70115376.0,16134584.17140001,743978.0,94165582.51480636,164363503.7986646,13745173.0,6705.414578587699,92656000.0,4371774.0,,52.0,,,,212.0,
2025-07-03,7771225640.0,1758994624.0,70190417.0,15717391.969777668,757310.0,94170396.20273349,164232665.75963017,13790598.0,6601.676537585421,92952750.0,4512374.0,,52.0,,,,212.0,
2025-07-04,7779522968.0,1748822767.0,70261193.0,16126286.36815532,757310.0,94966049.8906606,164101827.72059578,13801302.0,6546.938496583143,90449250.0,4514745.0,,52.0,,,,212.0,
2025-07-05,7667528084.0,1752612106.0,70296979.0,16128284.26653298,786880.0,94968940.5785877,163970989.68156138,13832749.0,6552.200455580865,90361200.0,4522178.0,,52.0,,,,212.0,
2025-07-06,7668784366.0,1753410051.0,70301652.0,16120529.16491063,801612.0,94974783.2665148,163840151.64252695,13814373.0,6557.462414578587,91673000.0,4560761.0,,52.0,,,,212.0,
2025-07-07,7668623893.0,1748712619.0,70300909.0,16112048.063288286,801612.0,94962301.95444192,163709313.60349253,13814373.0,6562.7243735763095,89321400.0,4515884.0,,52.0,,,,212.0,
2025-07-08,7811852718.0,1751148121.0,70298982.0,15757238.961665943,807709.0,94969794.64236902,163578475.56445813,13828021.0,6390.986332574032,103724500.0,4549075.0,,52.0,,,,247.0,
2025-07-09,7816969845.0,1736683826.0,70298501.0,15801886.460043602,807771.0,95206828.33029611,163447637.52542374,13807931.0,6434.248291571754,105827100.0,4586398.0,,52.0,,,,247.0,
2025-07-10,7815955732.0,1743875911.0,70301286.0,15822950.458421256,821153.0,95211590.01822324,163316799.48638934,13783346.0,6451.510250569476,102209450.0,4650959.0,,52.0,,,,247.0,
2025-07-11,7816878309.0,1746604609.0,70357930.0,16386747.456798911,807716.0,94983395.70615034,163185961.4473549,13831860.0,6456.772209567198,104527950.0,4731953.0,,52.0,,,,247.0,
2025-07-12,7837045926.0,1760586021.0,70379692.0,16736542.471843231,814447.0,97992405.39407744,163055123.40832046,13871303.0,7292.03416856492,108281800.0,4791466.0,,52.0,,,,247.0,
2025-07-13,7830541638.0,1762928298.0,70413071.0,16727956.686887557,814447.0,97998378.08200456,162924285.36928606,13852425.0,7297.296127562642,101112250.0,4723952.0,,52.0,,,,247.0,
2025-07-14,7831164524.0,1765801531.0,70414941.0,16695676.90193188,807716.0,98003823.76993166,162793447.33025166,13852425.0,7302.558086560364,100447400.0,4494574.0,,52.0,,,,247.0,
2025-07-15,7856042353.0,1761840846.0,70444177.0,16872133.1169762,807912.0,105313040.45785876,162662609.29121727,13780880.0,7497.820045558086,101063750.0,4568920.0,,52.0,,,,247.0,
2025-07-16,7855851578.0,1754278014.0,70537806.0,16964026.082020525,807912.0,106318660.14578588,162531771.25218287,13924704.0,17996.082004555807,98102450.0,4544495.0,,52.0,,,,247.0,
2025-07-17,7805981081.0,1762440192.0,71278713.0,17086097.04706485,807912.0,107249756.83371298,162400933.21314844,13784516.0,18023.34396355353,100232600.0,4539689.0,,52.0,,,,247.0,
2025-07-18,7427744599.0,1757471693.0,71753741.0,17266839.7454425,807912.0,107331724.52164008,162270095.17411402,13879118.0,18052.60592255125,99691400.0,4548053.0,,52.0,,,,247.0,
2025-07-19,7021066935.0,1764996579.0,71971140.0,17478618.57715349,801179.0,107784790.2095672,162139257.13507962,13986162.0,17239.867881548977,102465450.0,4559824.0,,45.0,,,,247.0,
2025-07-20,7023675623.0,1767908700.0,71292850.0,17625494.408864476,801179.0,107811818.8974943,162008419.09604517,13946951.0,17245.129840546695,92553900.0,4657058.0,,45.0,,,,247.0,
2025-07-21,6923516825.0,1764736508.0,87936303.0,17625258.24057547,801179.0,107849492.5854214,161877581.05701083,13946952.0,17250.39179954442,90804000.0,4641316.0,,45.0,,,,247.0,
2025-07-22,6463815313.0,1788850065.0,88044703.0,17579462.072286457,801179.0,106877325.27334853,161746743.01797637,13970828.0,17337.65375854214,219398700.0,4667009.0,,45.0,,,,247.0,
2025-07-23,6461986966.0,1804275970.0,88104288.0,15561671.903997444,801179.0,115886061.96127562,161615904.97894195,13962118.0,17512.915717539865,386020000.0,4747087.0,,39.0,,,,247.0,
2025-07-24,6466961945.0,1787556980.0,88365978.0,15444462.735708436,801179.0,119047815.64920272,161485066.93990755,14010041.0,17005.177676537583,224887911.0,4614900.0,,39.0,,,,233.0,
2025-07-25,6446754496.0,1777229116.0,92299908.0,14928005.567419425,801179.0,138688012.33712983,161354228.90087312,14087217.0,16797.43963553531,469829214.0,4593411.0,,39.0,,,,233.0,
2025-07-26,6435108188.0,1759835034.0,93433241.0,15042721.399130415,801179.0,138855974.02505696,161223390.86183873,14114938.0,16843.701594533028,290124377.0,4604220.0,,39.0,,,,257.0,
