date,Taker Buy Volume
2021-03-19,4748269873.39313
2021-03-20,3840006337.056519
2021-03-21,4265520451.345291
2021-03-22,5274859350.628174
2021-03-23,2833317132.589281
2021-03-24,5121430322.234895
2021-03-25,5012279527.449211
2021-03-26,3108298444.420288
2021-03-27,2582689039.6314454
2021-03-28,2207288243.587888
2021-03-29,3873695853.1915073
2021-03-30,3361512898.825094
2021-03-31,5853062255.112333
2021-04-01,4958479642.296923
2021-04-02,6214237850.40278
2021-04-03,6387439103.789341
2021-04-04,3642371268.009256
2021-04-05,4579589027.745765
2021-04-06,5449642937.751984
2021-04-07,7161572903.021341
2021-04-08,3683589822.2755775
2021-04-09,2858995953.5304
2021-04-10,5409038957.05798
2021-04-11,3088790757.954208
2021-04-12,4103091998.027159
2021-04-13,5767102856.258997
2021-04-14,8972062287.244684
2021-04-15,6795115459.300459
2021-04-16,9785449247.447311
2021-04-17,5828800715.754694
2021-04-18,13208874402.95704
2021-04-19,7689896448.066494
2021-04-20,8847807867.908487
2021-04-21,9442235963.443453
2021-04-22,18499239451.3144
2021-04-23,19683360855.119965
2021-04-24,8521090738.523504
2021-04-25,8478102033.572941
2021-04-26,9025872361.223831
2021-04-27,6646542749.733364
2021-04-28,10086586498.600767
2021-04-29,7406537476.861502
2021-04-30,5241045663.555783
2021-05-01,6199204610.753612
2021-05-02,5610441147.600318
2021-05-03,15343886832.093723
2021-05-04,22890417218.389503
2021-05-05,12429013227.905148
2021-05-06,10884578879.343603
2021-05-07,8133532508.712706
2021-05-08,11183266834.741709
2021-05-09,11287735197.486534
2021-05-10,21982729755.40148
2021-05-11,15080202825.553564
2021-05-12,21780892042.4378
2021-05-13,24611638037.41505
2021-05-14,12091728004.215263
2021-05-15,12813521427.8592
2021-05-16,15350386583.051794
2021-05-17,18490604883.987427
2021-05-18,13088021240.890692
2021-05-19,30703017058.01174
2021-05-20,16946017559.311705
2021-05-21,14953261709.81871
2021-05-22,9505422948.941463
2021-05-23,14495714405.819653
2021-05-24,11577571036.446207
2021-05-25,11367101597.22675
2021-05-26,9171548171.802998
2021-05-27,7858715337.104807
2021-05-28,9866743318.329851
2021-05-29,8532835610.304188
2021-05-30,6704737068.665729
2021-05-31,8288173981.789097
2021-06-01,7680494148.17579
2021-06-02,6504712286.488886
2021-06-03,8045079681.204823
2021-06-04,9769533431.249151
2021-06-05,8613854728.920376
2021-06-06,5939519444.247009
2021-06-07,9136256669.703588
2021-06-08,12874064105.006023
2021-06-09,10211918571.284882
2021-06-10,6390368101.276422
2021-06-11,5539415165.511839
2021-06-12,6046382494.2876
2021-06-13,5697499926.972552
2021-06-14,5267399390.540074
2021-06-15,5204071720.248439
2021-06-16,5323685843.115883
2021-06-17,5173921138.593197
2021-06-18,6443058663.493464
2021-06-19,4995453485.281183
2021-06-20,6855943203.876075
2021-06-21,12990160603.990828
2021-06-22,11110952209.31908
2021-06-23,6226158821.175015
2021-06-24,4563829584.364141
2021-06-25,7004915235.824548
2021-06-26,6152512944.654442
2021-06-27,5154143908.481108
2021-06-28,7445736245.016895
2021-06-29,6624896682.820052
2021-06-30,7106672814.998917
2021-07-01,6745145629.300131
2021-07-02,5945942556.708943
2021-07-03,4649723359.483848
2021-07-04,5455976212.615984
2021-07-05,7019439751.613855
2021-07-06,7141647357.382202
2021-07-07,5326937750.906126
2021-07-08,6643053042.464651
2021-07-09,6473432763.4843645
2021-07-10,4260125710.34812
2021-07-11,3270952192.3623734
2021-07-12,4191198728.3018494
2021-07-13,5074129592.070238
2021-07-14,5612204628.497209
2021-07-15,5294078153.685977
2021-07-16,5105996078.805084
2021-07-17,4223893371.1517086
2021-07-18,4621402103.27563
2021-07-19,4229520386.389445
2021-07-20,5739855640.204137
2021-07-21,7618303035.190401
2021-07-22,5434823799.918348
2021-07-23,4916816427.53858
2021-07-24,4406255082.547829
2021-07-25,4099204857.1885
2021-07-26,10450495279.66127
2021-07-27,6894456579.859459
2021-07-28,5594742367.557309
2021-07-29,4214845849.088309
2021-07-30,6172376967.343069
2021-07-31,4247544979.0683928
2021-08-01,7690179270.202049
2021-08-02,7001516235.941067
2021-08-03,7230939250.885044
2021-08-04,8753737745.779026
2021-08-05,12130806580.32266
2021-08-06,7902000734.988655
2021-08-07,11587585031.267605
2021-08-08,9485014514.604153
2021-08-09,10947649653.644346
2021-08-10,9040006468.559052
2021-08-11,7469292923.948648
2021-08-12,8109358898.329966
2021-08-13,7829769138.27504
2021-08-14,5393559651.991396
2021-08-15,6651596539.317182
2021-08-16,6752427721.549083
2021-08-17,8660904471.751122
2021-08-18,6860795428.033628
2021-08-19,6360775592.542011
2021-08-20,5490676660.399187
2021-08-21,4572398152.84341
2021-08-22,4562459160.33192
2021-08-23,6090128719.58564
2021-08-24,6149049545.513981
2021-08-25,5763717458.836802
2021-08-26,5605822128.728096
2021-08-27,5516830136.148603
2021-08-28,2719962254.3188825
2021-08-29,4168166512.2633934
2021-08-30,6435784250.288064
2021-08-31,9531571831.761593
2021-09-01,9748560435.71606
2021-09-02,5827933770.175782
2021-09-03,8490247832.607071
2021-09-04,4619360613.895693
2021-09-05,4591757281.41531
2021-09-06,4445497627.719957
2021-09-07,15559626095.43241
2021-09-08,9079901314.088297
2021-09-09,5990689001.0365095
2021-09-10,6529350452.784199
2021-09-11,3940440595.24522
2021-09-12,4400447163.262355
2021-09-13,8034556859.5892515
2021-09-14,4237569800.3392224
2021-09-15,4776368219.902328
2021-09-16,5801229918.944713
2021-09-17,4633873709.776588
2021-09-18,3860194678.489834
2021-09-19,3857264934.048772
2021-09-20,10305858941.532396
2021-09-21,10635792713.75284
2021-09-22,6611680645.981703
2021-09-23,4640750297.474141
2021-09-24,9254414396.884956
2021-09-25,5316087178.099616
2021-09-26,6495338123.2388
2021-09-27,5149321211.149486
2021-09-28,5439292270.537435
2021-09-29,4301061179.374191
2021-09-30,5397179933.09879
2021-10-01,6260599430.176024
2021-10-02,4131366446.773822
2021-10-03,3567587691.48775
2021-10-04,5440737382.412135
2021-10-05,4016338586.693631
2021-10-06,6386659624.949878
2021-10-07,5144393275.813051
2021-10-08,4258478503.289648
2021-10-09,2571390813.306669
2021-10-10,4409723195.061994
2021-10-11,5048827137.290725
2021-10-12,5525864527.185667
2021-10-13,4564406793.353582
2021-10-14,5079424736.315453
2021-10-15,5546141671.014752
2021-10-16,4123452945.244166
2021-10-17,4754434115.899441
2021-10-18,5196493048.352951
2021-10-19,5352626651.550279
2021-10-20,7022859702.724739
2021-10-21,12360295319.996544
2021-10-22,6568299631.108431
2021-10-23,4720472321.229616
2021-10-24,4694901199.798643
2021-10-25,4367173727.851836
2021-10-26,5296180861.176671
2021-10-27,7978296135.029739
2021-10-28,7206812994.041193
2021-10-29,6253737559.66415
2021-10-30,3545802362.296642
2021-10-31,4132033612.619733
2021-11-01,4987299270.514793
2021-11-02,5090831488.529684
2021-11-03,5069112060.413
2021-11-04,3946096072.0090046
2021-11-05,3156124305.202632
2021-11-06,3401460509.493271
2021-11-07,2821970362.151632
2021-11-08,4228530627.941992
2021-11-09,3958741960.725915
2021-11-10,6795614849.021645
2021-11-11,3866564507.229191
2021-11-12,5564706893.653601
2021-11-13,2742463102.780142
2021-11-14,3227161773.5274954
2021-11-15,4402260805.187143
2021-11-16,8705609073.256304
2021-11-17,5582809818.116699
2021-11-18,6694391302.8762665
2021-11-19,4601423277.726109
2021-11-20,3473217915.199348
2021-11-21,2922373620.2785683
2021-11-22,5709691027.3613
2021-11-23,5201092824.677226
2021-11-24,4286250380.195136
2021-11-25,4111245579.400297
2021-11-26,8080528653.407531
2021-11-27,3004948203.067772
2021-11-28,4516445278.067471
2021-11-29,4505828149.50204
2021-11-30,8441085330.081142
2021-12-01,6101671725.443
2021-12-02,5629125474.774796
2021-12-03,8465699106.980633
2021-12-04,10396246554.929668
2021-12-05,5516871830.319833
2021-12-06,7476581436.258408
2021-12-07,4340970846.966711
2021-12-08,4479201503.458568
2021-12-09,5424819973.051881
2021-12-10,6159618226.189985
2021-12-11,4845188613.565723
2021-12-12,2941775793.6130795
2021-12-13,5798782611.253956
2021-12-14,4571109188.366557
2021-12-15,6846885533.931798
2021-12-16,4440448529.724201
2021-12-17,5594915572.916732
2021-12-18,3660964782.776557
2021-12-19,3835426523.219906
2021-12-20,4718459013.8458
2021-12-21,3510665064.349001
2021-12-22,2961566633.607339
2021-12-23,4442438479.0133295
2021-12-24,2879731067.76454
2021-12-25,2604777056.983567
2021-12-26,2235678485.987196
2021-12-27,2486577658.410232
2021-12-28,4415030528.514276
2021-12-29,3447156259.593009
2021-12-30,2706967358.325265
2021-12-31,3603273802.585619
2022-01-01,2000141264.2617028
2022-01-02,2120402322.5337973
2022-01-03,2695089925.9143114
2022-01-04,3458357128.6414604
2022-01-05,4692265774.293881
2022-01-06,4295737801.06965
2022-01-07,6552168215.321711
2022-01-08,3969957724.222645
2022-01-09,2714371970.337467
2022-01-10,4978716492.068123
2022-01-11,3415489661.475262
2022-01-12,3511348578.748549
2022-01-13,3249622722.968191
2022-01-14,3051074097.59827
2022-01-15,1898047927.2425168
2022-01-16,2251573089.986505
2022-01-17,3091811919.653637
2022-01-18,3343403081.70868
2022-01-19,3563959962.918668
2022-01-20,4079071310.776876
2022-01-21,8828282871.165447
2022-01-22,7820545052.702276
2022-01-23,4171702990.729552
2022-01-24,7976110927.278773
2022-01-25,4063729867.342644
2022-01-26,6201450701.080958
2022-01-27,4662169487.119073
2022-01-28,4175363777.848659
2022-01-29,2600589019.390897
2022-01-30,2366918496.9156275
2022-01-31,3864918779.6077
2022-02-01,3925757563.148184
2022-02-02,4153493245.0376754
2022-02-03,3897252166.692165
2022-02-04,5925175578.62542
2022-02-05,3118332068.8017216
2022-02-06,2323778514.333349
2022-02-07,3951327801.702376
2022-02-08,4410138474.490234
2022-02-09,3372861635.519379
2022-02-10,5684155337.739161
2022-02-11,4626934361.00425
2022-02-12,3498174274.0126963
2022-02-13,2342448047.8315296
2022-02-14,3425839395.485646
2022-02-15,3825919290.803997
2022-02-16,3514614409.1826506
2022-02-17,4989020316.507797
2022-02-18,4045885917.4114943
2022-02-19,2656996010.2519546
2022-02-20,3755560400.325944
2022-02-21,6843354184.918068
2022-02-22,5219369186.7128935
2022-02-23,4507624995.485393
2022-02-24,9845427454.432682
2022-02-25,5117867311.671034
2022-02-26,3303362073.0326524
2022-02-27,5077245984.167003
2022-02-28,5988685761.193205
2022-03-01,5490334065.16086
2022-03-02,4923201224.055946
2022-03-03,3606554365.514997
2022-03-04,3971893985.658728
2022-03-05,1707452064.3762443
2022-03-06,2180785337.9412565
2022-03-07,4221004976.129778
2022-03-08,4155583380.944643
2022-03-09,3707025433.915441
2022-03-10,3314617241.76162
2022-03-11,3276442980.190337
2022-03-12,1392866658.8326936
2022-03-13,1868137719.9675543
2022-03-14,2837171251.5579133
2022-03-15,3328925915.1574755
2022-03-16,4810280633.243349
2022-03-17,2530454270.7998943
2022-03-18,3785762288.8318777
2022-03-19,2164554150.5759
2022-03-20,2649927572.7322164
2022-03-21,3249105585.1156764
2022-03-22,3686463672.201863
2022-03-23,3516019916.2571464
2022-03-24,4237099319.601828
2022-03-25,3974232880.878846
2022-03-26,1483629992.7297456
2022-03-27,2704119351.567732
2022-03-28,3765420089.391114
2022-03-29,4113838216.15629
2022-03-30,3200695120.311675
2022-03-31,3794616496.513261
2022-04-01,4589153023.390289
2022-04-02,3725443049.2179866
2022-04-03,3389164634.3716645
2022-04-04,3791503374.018917
2022-04-05,3270732620.773447
2022-04-06,5413459313.910229
2022-04-07,3488625190.6454363
2022-04-08,4027104126.855977
2022-04-09,1884601545.667443
2022-04-10,2038013610.1191995
2022-04-11,4884312241.774372
2022-04-12,3840752112.879373
2022-04-13,3343621790.6389346
2022-04-14,2757761666.7618027
2022-04-15,1911325251.392877
2022-04-16,1362204946.1640563
2022-04-17,2091580900.201634
2022-04-18,3638975402.714186
2022-04-19,2490790261.986589
2022-04-20,2869583682.1644063
2022-04-21,3600127863.831685
2022-04-22,2814465354.1300845
2022-04-23,1192436138.4626267
2022-04-24,1705391600.9297547
2022-04-25,4239714221.655242
2022-04-26,3731142347.083809
2022-04-27,3487007070.343074
2022-04-28,3626897577.011113
2022-04-29,2878088077.871111
2022-04-30,1908167806.70545
2022-05-01,2334273910.6975203
2022-05-02,3047670422.6468463
2022-05-03,2106734444.576548
2022-05-04,3401243209.8355656
2022-05-05,3788717647.580555
2022-05-06,3498240339.078512
2022-05-07,1617092987.386227
2022-05-08,3232695155.2616863
2022-05-09,7180054217.297709
2022-05-10,6850219136.216158
2022-05-11,9448793497.418982
2022-05-12,7972694514.580304
2022-05-13,4094643899.061312
2022-05-14,2224681050.7728505
2022-05-15,2189152454.955823
2022-05-16,3502626197.145879
2022-05-17,2706089465.0613065
2022-05-18,2840942254.646761
2022-05-19,3447804503.242939
2022-05-20,3277527630.785307
2022-05-21,1436890440.4289026
2022-05-22,1873610350.149941
2022-05-23,2989389198.7960496
2022-05-24,2634632144.146394
2022-05-25,2820773407.110832
2022-05-26,5050621887.474727
2022-05-27,5344333284.094598
2022-05-28,2299960062.9078064
2022-05-29,1834674469.597376
2022-05-30,4008859894.892119
2022-05-31,3185448592.140799
2022-06-01,3904043662.09814
2022-06-02,2648272158.598267
2022-06-03,2488081688.006931
2022-06-04,1392371532.5828602
2022-06-05,1614168760.120535
2022-06-06,3385509012.1763554
2022-06-07,4394608461.738233
2022-06-08,2822838896.4224114
2022-06-09,1995642109.2657585
2022-06-10,3602190784.484084
2022-06-11,4487483067.702196
2022-06-12,5361039127.807522
2022-06-13,13405987093.911324
2022-06-14,8911095102.70761
2022-06-15,10914078488.617949
2022-06-16,5874977921.831496
2022-06-17,4286438732.126313
2022-06-18,6555813645.53326
2022-06-19,6573022494.820509
2022-06-20,5524930595.693292
2022-06-21,4400739578.029824
2022-06-22,4054927107.123824
2022-06-23,3947325730.895436
2022-06-24,4388149447.02508
2022-06-25,3202055878.163962
2022-06-26,3264842253.276141
2022-06-27,3217800197.489909
2022-06-28,3936498503.991967
2022-06-29,4021616002.150063
2022-06-30,5027982994.506835
2022-07-01,4803520722.728689
2022-07-02,2445504228.782355
2022-07-03,2314422046.3448334
2022-07-04,3875512058.0724254
2022-07-05,4678182064.757588
2022-07-06,4372931483.940538
2022-07-07,3760963644.236012
2022-07-08,4644587119.091747
2022-07-09,1938455005.636352
2022-07-10,2335876466.47796
2022-07-11,2943065072.1892443
2022-07-12,3412481687.9494104
2022-07-13,5333318659.807944
2022-07-14,5053681098.593554
2022-07-15,5449113361.532614
2022-07-16,6293880476.553665
2022-07-17,4907217540.719851
2022-07-18,8702205975.529182
2022-07-19,8326055017.356499
2022-07-20,7424808903.166285
2022-07-21,6520101009.235677
2022-07-22,6104183972.274733
2022-07-23,4441732348.11484
2022-07-24,5744725910.665914
2022-07-25,6756508872.993808
2022-07-26,6140232606.413623
2022-07-27,8103647229.132486
2022-07-28,9507065507.247105
2022-07-29,7893863589.015926
2022-07-30,4716347240.195211
2022-07-31,4166113061.0994816
2022-08-01,5098824246.31455
2022-08-02,7276846753.270981
2022-08-03,5260566906.977765
2022-08-04,5435627655.073016
2022-08-05,7213326986.536041
2022-08-06,3390378917.22145
2022-08-07,3180789862.7576456
2022-08-08,6315769442.300449
2022-08-09,5781974139.119673
2022-08-10,9248085163.618015
2022-08-11,8206581253.876924
2022-08-12,5857193416.479007
2022-08-13,5917688281.14189
2022-08-14,5289120284.711337
2022-08-15,8050470502.777925
2022-08-16,6186044562.027189
2022-08-17,8339465038.819254
2022-08-18,5378773273.263963
2022-08-19,10044389143.689884
2022-08-20,6535795840.200362
2022-08-21,5724486499.265927
2022-08-22,7730110243.605023
2022-08-23,7777906476.271347
2022-08-24,6529531449.87488
2022-08-25,5548990200.371676
2022-08-26,10509975832.177135
2022-08-27,5966614820.817626
2022-08-28,4641478232.133414
2022-08-29,7658389134.97353
2022-08-30,10301185660.550764
2022-08-31,10274093248.7072
2022-09-01,7761875593.258718
2022-09-02,8008271276.802192
2022-09-03,3323672942.105425
2022-09-04,3400014095.765048
2022-09-05,5128369829.552917
2022-09-06,9855629784.774918
2022-09-07,7898301114.453843
2022-09-08,7346873125.628493
2022-09-09,7377838659.634213
2022-09-10,4090633535.313493
2022-09-11,3748238917.298592
2022-09-12,6158412523.041935
2022-09-13,8720468739.218334
2022-09-14,5742385194.943362
2022-09-15,10723141610.282074
2022-09-16,6354803799.114229
2022-09-17,3421288974.3465343
2022-09-18,5242929961.584496
2022-09-19,7555758679.646432
2022-09-20,5696471567.510008
2022-09-21,8095206725.510826
2022-09-22,7010234105.215961
2022-09-23,7601081459.111745
2022-09-24,3261229486.0709853
2022-09-25,3333626884.9510074
2022-09-26,5815734527.041531
2022-09-27,7180799772.339808
2022-09-28,7464534103.331885
2022-09-29,6422675749.70902
2022-09-30,6233998624.410468
2022-10-01,1917251658.409623
2022-10-02,2833503237.86725
2022-10-03,4169760705.123464
2022-10-04,4151764356.533608
2022-10-05,3948504121.818366
2022-10-06,5196833121.12348
2022-10-07,3688442234.1046896
2022-10-08,1493240436.7373855
2022-10-09,1660310178.9320843
2022-10-10,3441157863.126979
2022-10-11,3768308961.424428
2022-10-12,3184687244.954009
2022-10-13,7067492100.2527
2022-10-14,5138105499.954664
2022-10-15,2031350726.5357327
2022-10-16,2337629505.921895
2022-10-17,3723588006.829843
2022-10-18,4438740328.3530445
2022-10-19,3044757335.462453
2022-10-20,3666745974.653177
2022-10-21,4166405733.598877
2022-10-22,1822901796.0001688
2022-10-23,2826121726.5585938
2022-10-24,3996920115.439238
2022-10-25,9271100659.913754
2022-10-26,9306967622.722109
2022-10-27,6673239345.924095
2022-10-28,6197740636.057767
2022-10-29,6683611880.624876
2022-10-30,3404460034.5168653
2022-10-31,6070298896.368307
2022-11-01,3890139534.681219
2022-11-02,7428341592.229303
2022-11-03,4070436782.972895
2022-11-04,7824423453.393683
2022-11-05,2638320084.0542927
2022-11-06,3218819348.486596
2022-11-07,5304355898.574848
2022-11-08,16209481186.706646
2022-11-09,15201010466.269276
2022-11-10,10627752830.604908
2022-11-11,8081651361.104915
2022-11-12,3129967960.986657
2022-11-13,3101653508.6131725
2022-11-14,6332697267.541274
2022-11-15,4166291600.3704576
2022-11-16,4104701464.350437
2022-11-17,3706923491.9709897
2022-11-18,2551623206.2336254
2022-11-19,1424317028.3769758
2022-11-20,3171901756.346082
2022-11-21,5757413155.822284
2022-11-22,4555277285.28059
2022-11-23,4212224363.753378
2022-11-24,3294631895.789892
2022-11-25,2821528297.695682
2022-11-26,2529182080.828049
2022-11-27,1911883775.664572
2022-11-28,3219692582.4590554
2022-11-29,3971402181.631851
2022-11-30,4961079690.179738
2022-12-01,3261468986.4980907
2022-12-02,2943478829.748625
2022-12-03,2359991283.548908
2022-12-04,2687506983.6985755
2022-12-05,3561000732.345045
2022-12-06,2714071106.697665
2022-12-07,2926538657.9537854
2022-12-08,3779839549.349149
2022-12-09,3076079595.795839
2022-12-10,1570315232.368986
2022-12-11,1655333032.01377
2022-12-12,2813554405.7582173
2022-12-13,5324929515.28159
2022-12-14,4000152228.0819807
2022-12-15,2775211063.881525
2022-12-16,4566201943.9372425
2022-12-17,2138410032.4280696
2022-12-18,1779158218.4796383
2022-12-19,2731572958.877333
2022-12-20,3938018765.795997
2022-12-21,1928581288.7235336
2022-12-22,2914688411.783316
2022-12-23,2223942297.1592817
2022-12-24,818950353.1132662
2022-12-25,1666294257.3417318
2022-12-26,1327259349.3451178
2022-12-27,2013849115.643489
2022-12-28,2615819065.8406343
2022-12-29,2009347383.6020248
2022-12-30,1914057553.882259
2022-12-31,1118802745.821838
2023-01-01,908900611.5186328
2023-01-02,1923597387.4393723
2023-01-03,1595963093.943167
2023-01-04,3852524363.8054233
2023-01-05,1834912986.51818
2023-01-06,2928965796.628895
2023-01-07,821772749.317305
2023-01-08,1777607372.2801256
2023-01-09,4663907285.624645
2023-01-10,2709367646.976861
2023-01-11,3295567142.7248483
2023-01-12,6457941795.441643
2023-01-13,4058586675.086637
2023-01-14,6502930817.403517
2023-01-15,3069003876.664768
2023-01-16,4647065106.248312
2023-01-17,3962083181.859677
2023-01-18,5904595631.271209
2023-01-19,3141273690.963417
2023-01-20,4915200662.934727
2023-01-21,4165106584.590525
2023-01-22,3476470679.666134
2023-01-23,3602595160.5472937
2023-01-24,3841739950.2894616
2023-01-25,5250626595.870861
2023-01-26,3660273426.167862
2023-01-27,3885057714.341384
2023-01-28,2121593555.265721
2023-01-29,4668738207.5332365
2023-01-30,4244208227.2706046
2023-01-31,3023257957.092266
2023-02-01,4591839914.618559
2023-02-02,5735543381.318374
2023-02-03,4175042285.827715
2023-02-04,2526534221.207543
2023-02-05,3131359124.4790373
2023-02-06,3463833509.15992
2023-02-07,4249331327.452746
2023-02-08,3823112810.3482046
2023-02-09,5660554266.620806
2023-02-10,4083059857.857713
2023-02-11,1818812051.6141984
2023-02-12,2231639102.213117
2023-02-13,4900237449.454758
2023-02-14,5590235532.108739
2023-02-15,5639609381.424885
2023-02-16,7386901331.700237
2023-02-17,5616402326.40973
2023-02-18,2043215930.5942647
2023-02-19,3353629636.27388
2023-02-20,4026763249.7617617
2023-02-21,4539005713.193451
2023-02-22,5017304618.001814
2023-02-23,4777706202.587747
2023-02-24,4472449999.579164
2023-02-25,2193148341.667711
2023-02-26,2693729884.229164
2023-02-27,3763364177.764518
2023-02-28,3238997710.4566894
2023-03-01,4359271493.195238
2023-03-02,3601579976.230828
2023-03-03,4459536176.423651
2023-03-04,1546188390.6409354
2023-03-05,2220252692.8049707
2023-03-06,2431999555.720868
2023-03-07,3600675530.6996
2023-03-08,3517279306.765368
2023-03-09,5342868295.157631
2023-03-10,7837323230.715374
2023-03-11,6151158271.845242
2023-03-12,6053637068.40555
2023-03-13,8873490602.904655
2023-03-14,8804008112.830381
2023-03-15,7026187396.428482
2023-03-16,4227565106.490761
2023-03-17,6695379556.372912
2023-03-18,5462578048.785684
2023-03-19,4626623658.113464
2023-03-20,5213702542.191591
2023-03-21,5610509533.492331
2023-03-22,1022164890.204832
2023-03-23,5225986170.722484
2023-03-24,4734867890.83915
2023-03-25,2204270044.9082103
2023-03-26,2915919339.069819
2023-03-27,4026988712.8237424
2023-03-28,4197705337.0341134
2023-03-29,3844531484.8264494
2023-03-30,4115786195.065144
2023-03-31,4137612313.567682
2023-04-01,1706570565.118464
2023-04-02,2121969011.0540853
2023-04-03,4554585071.524134
2023-04-04,4588413763.434628
2023-04-05,4547945542.416953
2023-04-06,3023187965.447172
2023-04-07,2106440016.8635707
2023-04-08,1440384931.5542424
2023-04-09,2429877959.379487
2023-04-10,3308640995.7738724
2023-04-11,3280809868.250039
2023-04-12,5561891545.102064
2023-04-13,6787831184.062212
2023-04-14,8215011016.022225
2023-04-15,2950595873.484405
2023-04-16,3388322936.7972813
2023-04-17,3834455017.7625504
2023-04-18,4100363051.161567
2023-04-19,5977641703.112279
2023-04-20,4783845969.5534
2023-04-21,5513016851.2607
2023-04-22,2293565782.4630537
2023-04-23,2676376203.2087045
2023-04-24,4646712500.003841
2023-04-25,4166476044.053408
2023-04-26,7766241072.179246
2023-04-27,5822328045.149517
2023-04-28,3239407489.725581
2023-04-29,1669336870.464575
2023-04-30,3089225600.708102
2023-05-01,3746183505.415041
2023-05-02,3190565891.534772
2023-05-03,4318393681.176861
2023-05-04,2707817687.36184
2023-05-05,5659764527.202465
2023-05-06,5001084847.338532
2023-05-07,3416567353.882675
2023-05-08,5022650865.494619
2023-05-09,2551722160.08044
2023-05-10,5064158686.7071705
2023-05-11,3879276921.21721
2023-05-12,4343717254.7214775
2023-05-13,1793134105.0782356
2023-05-14,2116001579.04844
2023-05-15,3194426948.1565685
2023-05-16,2647214230.7421875
2023-05-17,3211345898.0574884
2023-05-18,3059852047.6466994
2023-05-19,2188826361.0774126
2023-05-20,1082130412.1993449
2023-05-21,1376150975.0418656
2023-05-22,2372679900.8917155
2023-05-23,3174675461.398683
2023-05-24,3455346959.4760385
2023-05-25,2946262160.1187334
2023-05-26,2320107112.328177
2023-05-27,1211197920.6970208
2023-05-28,3177247831.173689
2023-05-29,2607555727.4433093
2023-05-30,2294969934.8188496
2023-05-31,2700882180.6587706
2023-06-01,2707614624.8594675
2023-06-02,2902464968.199059
2023-06-03,1288250128.726358
2023-06-04,1586802833.3762698
2023-06-05,4195154312.456848
2023-06-06,4583970471.198485
2023-06-07,3670097511.2189946
2023-06-08,1887406409.0224605
2023-06-09,1964977793.9479728
2023-06-10,5271836055.380722
2023-06-11,1975071461.5992088
2023-06-12,2525507712.085576
2023-06-13,2939141181.102995
2023-06-14,3636478047.226619
2023-06-15,3076891032.4907484
2023-06-16,3084775073.156534
2023-06-17,2098162259.0947275
2023-06-18,1527908648.0640523
2023-06-19,2524450471.8341627
2023-06-20,3589117593.12669
2023-06-21,5758012527.020718
2023-06-22,3436131414.303545
2023-06-23,3704774337.431559
2023-06-24,1845279365.328812
2023-06-25,2975267257.3524942
2023-06-26,3507845631.976497
2023-06-27,3113779303.306195
2023-06-28,3093461739.043595
2023-06-29,2428462775.6554246
2023-06-30,6545380648.18317
2023-07-01,1713755728.5494
2023-07-02,2794266255.63466
2023-07-03,3162143800.6773114
2023-07-04,2065571529.9411569
2023-07-05,2452019266.3916674
2023-07-06,4455536082.460549
2023-07-07,2247551526.106465
2023-07-08,1210796524.540677
2023-07-09,1399499725.8400486
2023-07-10,2673616207.0734363
2023-07-11,1778312140.333627
2023-07-12,2684144206.977711
2023-07-13,5938700226.286365
2023-07-14,4649348521.275609
2023-07-15,1202891211.868672
2023-07-16,1411114686.6553073
2023-07-17,2741951974.378384
2023-07-18,2081425225.9075687
2023-07-19,2224075390.2958555
2023-07-20,2838100320.825164
2023-07-21,1522495318.029285
2023-07-22,1160440520.4761095
2023-07-23,1687166318.0389812
2023-07-24,2094390712.927296
2023-07-25,1401002728.0835762
2023-07-26,2105434790.5334463
2023-07-27,1659023178.796422
2023-07-28,1501791663.0775487
2023-07-29,821445504.9073019
2023-07-30,1428248628.1833222
2023-07-31,1485342477.994343
2023-08-01,2976776988.3854747
2023-08-02,2425532640.711893
2023-08-03,1745934279.6629453
2023-08-04,1982677881.828459
2023-08-05,668640773.6861528
2023-08-06,814922557.5526364
2023-08-07,2311216126.157628
2023-08-08,2460836256.2704453
2023-08-09,1489629314.4637735
2023-08-10,1214070299.5674503
2023-08-11,1098082926.7592218
2023-08-12,464648417.6051787
2023-08-13,876104214.3216693
2023-08-14,1312485910.3885949
2023-08-15,1148786903.6080136
2023-08-16,1490796151.7991674
2023-08-17,5481682956.457653
2023-08-18,2840611306.5625134
2023-08-19,1251561836.0776718
2023-08-20,1057496080.0530432
2023-08-21,1585733316.108792
2023-08-22,2401312635.847514
2023-08-23,2705443459.166987
2023-08-24,1653161645.2437792
2023-08-25,1751625776.891935
2023-08-26,454366386.785375
2023-08-27,619828524.8223103
2023-08-28,1567995705.8184423
2023-08-29,3515587924.117769
2023-08-30,1493814327.663443
2023-08-31,2365616117.541053
2023-09-01,1920039672.5488849
2023-09-02,674788403.7419494
2023-09-03,781073259.6104757
2023-09-04,1003050410.3095292
2023-09-05,1329490906.8214934
2023-09-06,1725413756.2294068
2023-09-07,1482323359.2996502
2023-09-08,1356886793.2988749
2023-09-09,370098186.9311952
2023-09-10,1357338197.630645
2023-09-11,2856598002.220396
2023-09-12,2799321009.4711413
2023-09-13,1738776807.1604643
2023-09-14,2034647987.847568
2023-09-15,1383098204.1690784
2023-09-16,694225055.5568298
2023-09-17,858547651.1893296
2023-09-18,2268376097.915748
2023-09-19,1649277453.780207
2023-09-20,1675759797.277802
2023-09-21,1779758389.9992554
2023-09-22,996340200.5167316
2023-09-23,451575417.6978085
