date,Active Receiving Addresses (%)
2020-01-26,0.99400542
2020-01-27,0.99524093
2020-01-28,0.99423097
2020-01-29,0.9918489
2020-01-30,0.99080425
2020-01-31,0.99332403
2020-02-01,0.82105263
2020-02-02,0.99047968
2020-02-03,0.99272349
2020-02-04,0.9876081
2020-02-05,0.99625187
2020-02-06,0.92545455
2020-02-07,0.79250162
2020-02-08,0.89398023
2020-02-09,0.99576869
2020-02-10,0.97867276
2020-02-11,0.98035967
2020-02-12,0.98063979
2020-02-13,0.98989052
2020-02-14,0.78654017
2020-02-15,0.78685446
2020-02-16,0.83365721
2020-02-17,0.91289464
2020-02-18,0.93579073
2020-02-19,0.71922025
2020-02-20,0.91277473
2020-02-21,0.91465257
2020-02-22,0.76578332
2020-02-23,0.9021611
2020-02-24,0.92779898
2020-02-25,0.86063771
2020-02-26,0.8974359
2020-02-27,0.87159763
2020-02-28,0.92230216
2020-02-29,0.7546495
2020-03-01,0.90173913
2020-03-02,0.81214058
2020-03-03,0.57781015
2020-03-04,0.91441006
2020-03-05,0.89227024
2020-03-06,0.962873
2020-03-07,0.86526454
2020-03-08,0.9880265
2020-03-09,0.98919137
2020-03-10,0.97305826
2020-03-11,0.98936419
2020-03-12,0.98581591
2020-03-13,0.96590692
2020-03-14,0.9711103
2020-03-15,0.98153046
2020-03-16,0.97233833
2020-03-17,0.97918182
2020-03-18,0.98909873
2020-03-19,0.98098241
2020-03-20,0.98602664
2020-03-21,0.97528331
2020-03-22,0.89220295
2020-03-23,0.81015544
2020-03-24,0.93500162
2020-03-25,0.84767167
2020-03-26,0.92974079
2020-03-27,0.84140306
2020-03-28,0.99361532
2020-03-29,0.98565152
2020-03-30,0.99318546
2020-03-31,0.97505245
2020-04-01,0.99284789
2020-04-02,0.93952646
2020-04-03,0.99338203
2020-04-04,0.99372404
2020-04-05,0.9450772
2020-04-06,0.90291461
2020-04-07,0.9391136
2020-04-08,0.97756001
2020-04-09,0.9700566
2020-04-10,0.95269872
2020-04-11,0.99332176
2020-04-12,0.9857535
2020-04-13,0.96323398
2020-04-14,0.96429156
2020-04-15,0.69015889
2020-04-16,0.90733102
2020-04-17,0.98473654
2020-04-18,0.98721833
2020-04-19,0.97879222
2020-04-20,0.98926393
2020-04-21,0.98268991
2020-04-22,0.98699562
2020-04-23,0.9910588
2020-04-24,0.98776773
2020-04-25,0.92440286
2020-04-26,0.94905274
2020-04-27,0.95830485
2020-04-28,0.9490124
2020-04-29,0.94934396
2020-04-30,0.87860506
2020-05-01,0.94802395
2020-05-02,0.95469585
2020-05-03,0.95441595
2020-05-04,0.95003361
2020-05-05,0.95079762
2020-05-06,0.9577906
2020-05-07,0.95855824
2020-05-08,0.93711494
2020-05-09,0.91865296
2020-05-10,0.93973423
2020-05-11,0.79843444
2020-05-12,0.95369212
2020-05-13,0.93913043
2020-05-14,0.93180067
2020-05-15,0.96572361
2020-05-16,0.96773535
2020-05-17,0.95574837
2020-05-18,0.79988883
2020-05-19,0.96051538
2020-05-20,0.91833759
2020-05-21,0.97292182
2020-05-22,0.97926049
2020-05-23,0.97669839
2020-05-24,0.97567629
2020-05-25,0.96726696
2020-05-26,0.94851485
2020-05-27,0.97178755
2020-05-28,0.97174032
2020-05-29,0.96836933
2020-05-30,0.97820588
2020-05-31,0.96545163
2020-06-01,0.97649202
2020-06-02,0.97481481
2020-06-03,0.96387408
2020-06-04,0.97964189
2020-06-05,0.98039509
2020-06-06,0.97947539
2020-06-07,0.97920333
2020-06-08,0.97884546
2020-06-09,0.98207413
2020-06-10,0.97983471
2020-06-11,0.97152566
2020-06-12,0.96848702
2020-06-13,0.97058824
2020-06-14,0.97766336
2020-06-15,0.97406377
2020-06-16,0.96565435
2020-06-17,0.96942195
2020-06-18,0.9680598
2020-06-19,0.97757729
2020-06-20,0.97262408
2020-06-21,0.96432917
2020-06-22,0.95543608
2020-06-23,0.9508168
2020-06-24,0.97249353
2020-06-25,0.97296663
2020-06-26,0.97386047
2020-06-27,0.97265558
2020-06-28,0.9610257
2020-06-29,0.96880939
2020-06-30,0.97687191
2020-07-01,0.96841444
2020-07-02,0.83460344
2020-07-03,0.92076489
2020-07-04,0.93906241
2020-07-05,0.94995007
2020-07-06,0.96071064
2020-07-07,0.94188053
2020-07-08,0.95748828
2020-07-09,0.96725799
2020-07-10,0.96654233
2020-07-11,0.94969917
2020-07-12,0.94849079
2020-07-13,0.93774502
2020-07-14,0.95597166
2020-07-15,0.93877099
2020-07-16,0.96047085
2020-07-17,0.97020956
2020-07-18,0.96914423
2020-07-19,0.97340831
2020-07-20,0.96582725
2020-07-21,0.97203094
2020-07-22,0.9507915
2020-07-23,0.9667481
2020-07-24,0.97532345
2020-07-25,0.96519193
2020-07-26,0.96840252
2020-07-27,0.96652584
2020-07-28,0.95902324
2020-07-29,0.98375507
2020-07-30,0.98085126
2020-07-31,0.98133413
2020-08-01,0.98520339
2020-08-02,0.98225277
2020-08-03,0.98263336
2020-08-04,0.97099744
2020-08-05,0.96373247
2020-08-06,0.97825783
2020-08-07,0.97661002
2020-08-08,0.98376892
2020-08-09,0.96606128
2020-08-10,0.97919971
2020-08-11,0.98230565
2020-08-12,0.98345928
2020-08-13,0.97787503
2020-08-14,0.94159276
2020-08-15,0.97336889
2020-08-16,0.98201867
2020-08-17,0.97972962
2020-08-18,0.96856744
2020-08-19,0.92202291
2020-08-20,0.91532145
2020-08-21,0.9305012
2020-08-22,0.94710807
2020-08-23,0.94948581
2020-08-24,0.96235266
2020-08-25,0.97431196
2020-08-26,0.93014592
2020-08-27,0.9749937
2020-08-28,0.97223749
2020-08-29,0.8162671
2020-08-30,0.82564812
2020-08-31,0.95551147
2020-09-01,0.97326814
2020-09-02,0.94897577
2020-09-03,0.96314716
2020-09-04,0.96116326
2020-09-05,0.9430547
2020-09-06,0.91720693
2020-09-07,0.95564357
2020-09-08,0.89409861
2020-09-09,0.9106986
2020-09-10,0.93910706
2020-09-11,0.89956882
2020-09-12,0.94393287
2020-09-13,0.89147072
2020-09-14,0.93613779
2020-09-15,0.92164071
2020-09-16,0.93393445
2020-09-17,0.95276402
2020-09-18,0.95294468
2020-09-19,0.94986224
2020-09-20,0.91092117
2020-09-21,0.87251905
2020-09-22,0.90178315
2020-09-23,0.85550186
2020-09-24,0.90341502
2020-09-25,0.93854433
2020-09-26,0.93520126
2020-09-27,0.90916691
2020-09-28,0.86363863
2020-09-29,0.79882588
2020-09-30,0.89332046
2020-10-01,0.88148135
2020-10-02,0.90250812
2020-10-03,0.90022135
2020-10-04,0.92454359
2020-10-05,0.93330693
2020-10-06,0.91063085
2020-10-07,0.92180912
2020-10-08,0.94902802
2020-10-09,0.92638416
2020-10-10,0.89933007
2020-10-11,0.84699019
2020-10-12,0.83236654
2020-10-13,0.85219223
2020-10-14,0.92945383
2020-10-15,0.92015654
2020-10-16,0.87658553
2020-10-17,0.87010437
2020-10-18,0.87915636
2020-10-19,0.81081599
2020-10-20,0.91056645
2020-10-21,0.89441252
2020-10-22,0.92719368
2020-10-23,0.9388381
2020-10-24,0.92958587
2020-10-25,0.92288307
2020-10-26,0.92077807
2020-10-27,0.90478312
2020-10-28,0.90240851
2020-10-29,0.93140321
2020-10-30,0.88642109
2020-10-31,0.93690082
2020-11-01,0.91422379
2020-11-02,0.8569165
2020-11-03,0.92150216
2020-11-04,0.9269214
2020-11-05,0.82747391
2020-11-06,0.83676801
2020-11-07,0.8388538
2020-11-08,0.89761798
2020-11-09,0.84992811
2020-11-10,0.92818392
2020-11-11,0.86196591
2020-11-12,0.66523516
2020-11-13,0.93943041
2020-11-14,0.91159901
2020-11-15,0.91421861
2020-11-16,0.90259898
2020-11-17,0.90012435
2020-11-18,0.91489619
2020-11-19,0.92395117
2020-11-20,0.8681315
2020-11-21,0.91024961
2020-11-22,0.946302
2020-11-23,0.81793689
2020-11-24,0.87864168
2020-11-25,0.92450609
2020-11-26,0.92327161
2020-11-27,0.8994159
2020-11-28,0.90365654
2020-11-29,0.9131538
2020-11-30,0.92351365
2020-12-01,0.92528434
2020-12-02,0.91444276
2020-12-03,0.87998867
2020-12-04,0.53773959
2020-12-05,0.6154614
2020-12-06,0.92143949
2020-12-07,0.89683171
2020-12-08,0.88861603
2020-12-09,0.91228591
2020-12-10,0.88187033
2020-12-11,0.90227505
2020-12-12,0.79779538
2020-12-13,0.8664053
2020-12-14,0.8860264
2020-12-15,0.85143098
2020-12-16,0.90485824
2020-12-17,0.73508452
2020-12-18,0.82628224
2020-12-19,0.89520616
2020-12-20,0.92350434
2020-12-21,0.89955545
2020-12-22,0.86307827
2020-12-23,0.92228518
2020-12-24,0.89179407
2020-12-25,0.91590029
2020-12-26,0.92236399
2020-12-27,0.89117886
2020-12-28,0.95036796
2020-12-29,0.89166773
2020-12-30,0.91613684
2020-12-31,0.94561673
2021-01-01,0.91377562
2021-01-02,0.93691856
2021-01-03,0.92647612
2021-01-04,0.91813291
2021-01-05,0.92982729
2021-01-06,0.82841169
2021-01-07,0.92245536
2021-01-08,0.93417868
2021-01-09,0.87747013
2021-01-10,0.841623
2021-01-11,0.839126
2021-01-12,0.82380984
2021-01-13,0.8282525
2021-01-14,0.77046007
2021-01-15,0.88106528
2021-01-16,0.89314947
2021-01-17,0.89271104
2021-01-18,0.87794765
2021-01-19,0.86468498
2021-01-20,0.87585887
2021-01-21,0.93099644
2021-01-22,0.8228454
2021-01-23,0.90747009
2021-01-24,0.92274869
2021-01-25,0.90445687
2021-01-26,0.87467491
2021-01-27,0.87997385
2021-01-28,0.90566845
2021-01-29,0.85553611
2021-01-30,0.89573396
2021-01-31,0.8795843
2021-02-01,0.89810484
2021-02-02,0.88275663
2021-02-03,0.91309961
2021-02-04,0.91270812
2021-02-05,0.89183014
2021-02-06,0.81173207
2021-02-07,0.88996343
2021-02-08,0.89845022
2021-02-09,0.88456757
2021-02-10,0.9191163
2021-02-11,0.87996475
2021-02-12,0.86555081
2021-02-13,0.86894938
2021-02-14,0.88560402
2021-02-15,0.83581525
2021-02-16,0.83581867
2021-02-17,0.92127324
2021-02-18,0.7927817
2021-02-19,0.84255038
2021-02-20,0.89571772
2021-02-21,0.90070381
2021-02-22,0.88253435
2021-02-23,0.8651665
2021-02-24,0.86123801
2021-02-25,0.8750517
2021-02-26,0.89703536
2021-02-27,0.86647854
2021-02-28,0.85277182
2021-03-01,0.66167319
2021-03-02,0.87324856
2021-03-03,0.93069617
2021-03-04,0.9212686
2021-03-05,0.91645911
2021-03-06,0.90123041
2021-03-07,0.91682955
2021-03-08,0.90023041
2021-03-09,0.92850722
2021-03-10,0.86860885
2021-03-11,0.80964006
2021-03-12,0.92056865
2021-03-13,0.92730693
2021-03-14,0.9228563
2021-03-15,0.92170094
2021-03-16,0.92944627
2021-03-17,0.91876909
2021-03-18,0.49692475
2021-03-19,0.56612659
2021-03-20,0.80870309
2021-03-21,0.78189727
2021-03-22,0.86939656
2021-03-23,0.92134158
2021-03-24,0.7700025
2021-03-25,0.9046449
2021-03-26,0.91398411
2021-03-27,0.91361597
2021-03-28,0.92457028
2021-03-29,0.94235196
2021-03-30,0.92198274
2021-03-31,0.88775075
2021-04-01,0.83667626
2021-04-02,0.84703021
2021-04-03,0.85272421
2021-04-04,0.75450724
2021-04-05,0.91404371
2021-04-06,0.854759
2021-04-07,0.87680182
2021-04-08,0.87124206
2021-04-09,0.91337382
2021-04-10,0.93122602
2021-04-11,0.89318661
2021-04-12,0.86611282
2021-04-13,0.92064753
2021-04-14,0.92420434
2021-04-15,0.92855639
2021-04-16,0.93701988
2021-04-17,0.92963674
2021-04-18,0.88819033
2021-04-19,0.93237773
2021-04-20,0.92146444
2021-04-21,0.79125443
2021-04-22,0.88008157
2021-04-23,0.88374986
2021-04-24,0.89553812
2021-04-25,0.90204032
2021-04-26,0.91302733
2021-04-27,0.91705249
2021-04-28,0.9109093
2021-04-29,0.90275914
2021-04-30,0.92466756
2021-05-01,0.89258426
2021-05-02,0.8999387
2021-05-03,0.91499616
2021-05-04,0.85066864
2021-05-05,0.86648552
2021-05-06,0.83444301
2021-05-07,0.88266964
2021-05-08,0.94731919
2021-05-09,0.91328014
2021-05-10,0.94653888
2021-05-11,0.89146633
2021-05-12,0.91429752
2021-05-13,0.88985484
2021-05-14,0.89835628
2021-05-15,0.8909917
2021-05-16,0.88610943
2021-05-17,0.86936161
2021-05-18,0.87235488
2021-05-19,0.90214856
2021-05-20,0.87276144
2021-05-21,0.90708117
2021-05-22,0.87999664
2021-05-23,0.91827451
2021-05-24,0.51025069
2021-05-25,0.89820248
2021-05-26,0.91558178
2021-05-27,0.91804494
2021-05-28,0.91841049
2021-05-29,0.36777408
2021-05-30,0.23169675
2021-05-31,0.89200945
2021-06-01,0.79653228
2021-06-02,0.79701001
2021-06-03,0.75831816
2021-06-04,0.80731544
2021-06-05,0.78362769
2021-06-06,0.77267462
2021-06-07,0.79736818
2021-06-08,0.8522731
2021-06-09,0.85569254
2021-06-10,0.8115619
2021-06-11,0.91411671
2021-06-12,0.87637555
2021-06-13,0.87804916
2021-06-14,0.89433741
2021-06-15,0.90355909
2021-06-16,0.89435854
2021-06-17,0.87342191
2021-06-18,0.87706245
2021-06-19,0.85983564
2021-06-20,0.91253564
2021-06-21,0.91478659
2021-06-22,0.78560691
2021-06-23,0.89877162
2021-06-24,0.91683704
2021-06-25,0.91381752
2021-06-26,0.87684977
2021-06-27,0.9031652
2021-06-28,0.89919323
2021-06-29,0.91875728
2021-06-30,0.91526536
2021-07-01,0.90470721
2021-07-02,0.85360524
2021-07-03,0.90653419
2021-07-04,0.90229409
2021-07-05,0.89401291
2021-07-06,0.65268044
2021-07-07,0.87244551
2021-07-08,0.86224917
2021-07-09,0.86011331
2021-07-10,0.82060819
2021-07-11,0.82113912
2021-07-12,0.87685855
2021-07-13,0.8424849
2021-07-14,0.85933481
2021-07-15,0.86111549
2021-07-16,0.8541736
2021-07-17,0.8445807
2021-07-18,0.85214848
2021-07-19,0.85954208
2021-07-20,0.87930062
2021-07-21,0.89629603
2021-07-22,0.88676104
2021-07-23,0.88630027
2021-07-24,0.87992936
2021-07-25,0.63624907
2021-07-26,0.92149298
2021-07-27,0.92053212
2021-07-28,0.91836719
2021-07-29,0.91849839
2021-07-30,0.86224374
2021-07-31,0.90602519
2021-08-01,0.91033847
2021-08-02,0.9011399
2021-08-03,0.6528505
2021-08-04,0.92305454
2021-08-05,0.91885915
2021-08-06,0.85871367
2021-08-07,0.91088753
2021-08-08,0.92609455
2021-08-09,0.90815697
2021-08-10,0.91972736
2021-08-11,0.92586747
2021-08-12,0.90644459
2021-08-13,0.9190829
2021-08-14,0.93039969
2021-08-15,0.88674997
2021-08-16,0.91946878
2021-08-17,0.87420264
2021-08-18,0.90561443
2021-08-19,0.91757922
2021-08-20,0.92544999
2021-08-21,0.92003449
2021-08-22,0.7959604
2021-08-23,0.90503878
2021-08-24,0.9048761
2021-08-25,0.90331485
2021-08-26,0.91018866
2021-08-27,0.89645363
2021-08-28,0.89795684
2021-08-29,0.80647495
2021-08-30,0.8972658
2021-08-31,0.89020289
2021-09-01,0.86613031
2021-09-02,0.90936913
2021-09-03,0.90662847
2021-09-04,0.88524409
2021-09-05,0.91850114
2021-09-06,0.89452704
2021-09-07,0.88536818
2021-09-08,0.88216813
2021-09-09,0.9059532
2021-09-10,0.91207326
2021-09-11,0.91197531
2021-09-12,0.87920878
2021-09-13,0.9139599
2021-09-14,0.90481053
2021-09-15,0.90570626
2021-09-16,0.91933359
2021-09-17,0.88626763
2021-09-18,0.89965335
2021-09-19,0.89729077
2021-09-20,0.88468007
2021-09-21,0.87532256
2021-09-22,0.87513259
2021-09-23,0.90258497
2021-09-24,0.88612598
2021-09-25,0.89046565
2021-09-26,0.89521533
2021-09-27,0.89509014
2021-09-28,0.8723789
2021-09-29,0.8706716
2021-09-30,0.85942573
2021-10-01,0.91044008
2021-10-02,0.91085721
2021-10-03,0.90368278
2021-10-04,0.91845176
2021-10-05,0.88132996
2021-10-06,0.90965441
2021-10-07,0.90946404
2021-10-08,0.85889097
2021-10-09,0.87181494
2021-10-10,0.90185978
2021-10-11,0.88391049
2021-10-12,0.89306988
2021-10-13,0.88929824
2021-10-14,0.90354989
2021-10-15,0.90023005
2021-10-16,0.90311926
2021-10-17,0.89732355
2021-10-18,0.88889933
2021-10-19,0.90763892
2021-10-20,0.9119403
2021-10-21,0.90957001
2021-10-22,0.86231921
2021-10-23,0.89662865
2021-10-24,0.90640693
2021-10-25,0.89742716
2021-10-26,0.90597045
2021-10-27,0.86945233
2021-10-28,0.89862858
2021-10-29,0.8575814
2021-10-30,0.88138543
2021-10-31,0.86491421
2021-11-01,0.87748089
2021-11-02,0.87192147
2021-11-03,0.9149739
2021-11-04,0.90584677
2021-11-05,0.90537681
2021-11-06,0.90304708
2021-11-07,0.9080804
2021-11-08,0.8295522
2021-11-09,0.84765959
2021-11-10,0.90927498
2021-11-11,0.90326181
2021-11-12,0.85338628
2021-11-13,0.87449357
2021-11-14,0.87752266
2021-11-15,0.624994
2021-11-16,0.8380356
2021-11-17,0.85673138
2021-11-18,0.89916309
2021-11-19,0.87811768
2021-11-20,0.90528401
2021-11-21,0.91154548
2021-11-22,0.87739366
2021-11-23,0.91692313
2021-11-24,0.92195529
2021-11-25,0.91408809
2021-11-26,0.88301809
2021-11-27,0.90546182
2021-11-28,0.89287371
2021-11-29,0.92046296
2021-11-30,0.89024902
2021-12-01,0.86827211
2021-12-02,0.91069102
2021-12-03,0.68880582
2021-12-04,0.91193043
2021-12-05,0.84906525
2021-12-06,0.86113411
2021-12-07,0.92716323
2021-12-08,0.85768038
2021-12-09,0.91118322
2021-12-10,0.80721517
2021-12-11,0.89863
2021-12-12,0.82339414
2021-12-13,0.8641948
2021-12-14,0.91890238
2021-12-15,0.83182874
2021-12-16,0.86876745
2021-12-17,0.85326167
2021-12-18,0.8759647
2021-12-19,0.87144046
2021-12-20,0.80906053
2021-12-21,0.82058892
2021-12-22,0.81500094
2021-12-23,0.87168671
2021-12-24,0.49347194
2021-12-25,0.89610362
2021-12-26,0.88971004
2021-12-27,0.87339479
2021-12-28,0.89450774
2021-12-29,0.88898916
2021-12-30,0.75492443
2021-12-31,0.84502338
2022-01-01,0.87648288
2022-01-02,0.89172684
2022-01-03,0.89040017
2022-01-04,0.90063884
2022-01-05,0.83846859
2022-01-06,0.89288616
2022-01-07,0.81467356
2022-01-08,0.89513448
2022-01-09,0.87698044
2022-01-10,0.89111623
2022-01-11,0.88914459
2022-01-12,0.85896149
2022-01-13,0.8969361
2022-01-14,0.89043607
2022-01-15,0.85063376
2022-01-16,0.89471588
2022-01-17,0.84787175
2022-01-18,0.88492845
2022-01-19,0.89889395
2022-01-20,0.89893437
2022-01-21,0.88881458
2022-01-22,0.89289279
2022-01-23,0.87969075
2022-01-24,0.87968958
2022-01-25,0.77130764
2022-01-26,0.68998752
2022-01-27,0.86831198
2022-01-28,0.86690956
2022-01-29,0.86242912
2022-01-30,0.87083903
2022-01-31,0.86158416
2022-02-01,0.86418592
2022-02-02,0.88604545
2022-02-03,0.86173684
2022-02-04,0.87776587
2022-02-05,0.88300715
2022-02-06,0.8869479
2022-02-07,0.89781738
2022-02-08,0.90180648
2022-02-09,0.79747463
2022-02-10,0.89837442
2022-02-11,0.88830973
2022-02-12,0.88642054
2022-02-13,0.88171799
2022-02-14,0.90062195
2022-02-15,0.901472
2022-02-16,0.90004051
2022-02-17,0.90454114
2022-02-18,0.89238603
2022-02-19,0.84904178
2022-02-20,0.86898042
2022-02-21,0.89662554
2022-02-22,0.8479096
2022-02-23,0.8830814
2022-02-24,0.84352785
2022-02-25,0.81013404
2022-02-26,0.88290382
2022-02-27,0.87000232
2022-02-28,0.88462326
2022-03-01,0.89249869
2022-03-02,0.86659228
2022-03-03,0.87702815
2022-03-04,0.87683045
2022-03-05,0.84631448
2022-03-06,0.83022029
2022-03-07,0.8598806
2022-03-08,0.80406455
2022-03-09,0.87054803
2022-03-10,0.86252014
2022-03-11,0.87594206
2022-03-12,0.89089305
2022-03-13,0.88236459
2022-03-14,0.8650675
2022-03-15,0.88126051
2022-03-16,0.89098482
2022-03-17,0.8850982
2022-03-18,0.87951782
2022-03-19,0.86630682
2022-03-20,0.8629498
2022-03-21,0.88760366
2022-03-22,0.9002072
2022-03-23,0.89449594
2022-03-24,0.83451348
2022-03-25,0.85633915
2022-03-26,0.84190242
2022-03-27,0.88529566
2022-03-28,0.89910088
2022-03-29,0.86486196
2022-03-30,0.83819805
2022-03-31,0.84520744
2022-04-01,0.84913001
2022-04-02,0.87427107
2022-04-03,0.85765736
2022-04-04,0.83600763
2022-04-05,0.85319348
2022-04-06,0.88473701
2022-04-07,0.8839926
2022-04-08,0.88699172
2022-04-09,0.85762085
2022-04-10,0.86439386
2022-04-11,0.87459857
2022-04-12,0.88359982
2022-04-13,0.89243366
2022-04-14,0.86340253
2022-04-15,0.80380599
2022-04-16,0.86138809
2022-04-17,0.87103584
2022-04-18,0.88736804
2022-04-19,0.81899201
2022-04-20,0.72516388
2022-04-21,0.82979175
2022-04-22,0.82391507
2022-04-23,0.87808005
2022-04-24,0.87836682
2022-04-25,0.90683097
2022-04-26,0.90392951
2022-04-27,0.89778838
2022-04-28,0.90032303
2022-04-29,0.91469575
2022-04-30,0.88211033
2022-05-01,0.89176828
2022-05-02,0.89911966
2022-05-03,0.89704
2022-05-04,0.88546152
2022-05-05,0.89142206
2022-05-06,0.88818839
2022-05-07,0.76560814
2022-05-08,0.8883063
2022-05-09,0.8788727
2022-05-10,0.88556408
2022-05-11,0.88418966
2022-05-12,0.89677553
2022-05-13,0.84839715
2022-05-14,0.83032894
2022-05-15,0.77082114
2022-05-16,0.88560204
2022-05-17,0.87818915
2022-05-18,0.88274454
2022-05-19,0.87408559
2022-05-20,0.87618284
2022-05-21,0.85198239
2022-05-22,0.86929236
2022-05-23,0.89722771
2022-05-24,0.89347646
2022-05-25,0.89374381
2022-05-26,0.8989266
2022-05-27,0.8924009
2022-05-28,0.90318399
2022-05-29,0.85420166
2022-05-30,0.90621785
2022-05-31,0.89977483
2022-06-01,0.89999037
2022-06-02,0.87393428
2022-06-03,0.85470412
2022-06-04,0.84862358
2022-06-05,0.85302601
2022-06-06,0.89796542
2022-06-07,0.89035431
2022-06-08,0.89418382
2022-06-09,0.89362767
2022-06-10,0.89570238
2022-06-11,0.85471889
2022-06-12,0.8567131
