date,Active Addresses
2023-05-05,1094956
2023-05-06,873004
2023-05-07,794370
2023-05-08,984057
2023-05-09,955283
2023-05-10,985434
2023-05-11,992786
2023-05-12,997368
2023-05-13,852693
2023-05-14,823731
2023-05-15,1064073
2023-05-16,1066585
2023-05-17,1037156
2023-05-18,991075
2023-05-19,987713
2023-05-20,855357
2023-05-21,764761
2023-05-22,870141
2023-05-23,850204
2023-05-24,856456
2023-05-25,831786
2023-05-26,801712
2023-05-27,793091
2023-05-28,745644
2023-05-29,935351
2023-05-30,943326
2023-05-31,972695
2023-06-01,926005
2023-06-02,919422
2023-06-03,792641
2023-06-04,711030
2023-06-05,983577
2023-06-06,982559
2023-06-07,982327
2023-06-08,1088047
2023-06-09,1009003
2023-06-10,1080589
2023-06-11,947982
2023-06-12,1091041
2023-06-13,1094960
2023-06-14,998236
2023-06-15,1145492
2023-06-16,912154
2023-06-17,701356
2023-06-18,633816
2023-06-19,773433
2023-06-20,794985
2023-06-21,787748
2023-06-22,720169
2023-06-23,741988
2023-06-24,677752
2023-06-25,635838
2023-06-26,794160
2023-06-27,786300
2023-06-28,781374
2023-06-29,767280
2023-06-30,840923
2023-07-01,687503
2023-07-02,647103
2023-07-03,837332
2023-07-04,826629
2023-07-05,835341
2023-07-06,823371
2023-07-07,834119
2023-07-08,700512
2023-07-09,664996
2023-07-10,873721
2023-07-11,819364
2023-07-12,815856
2023-07-13,815783
2023-07-14,859095
2023-07-15,806789
2023-07-16,845342
2023-07-17,848969
2023-07-18,873761
2023-07-19,820498
2023-07-20,818571
2023-07-21,876414
2023-07-22,671328
2023-07-23,618575
2023-07-24,884251
2023-07-25,869946
2023-07-26,875562
2023-07-27,815328
2023-07-28,793746
2023-07-29,675485
2023-07-30,668701
2023-07-31,920686
2023-08-01,953144
2023-08-02,930819
2023-08-03,906025
2023-08-04,917220
2023-08-05,693183
2023-08-06,652906
2023-08-07,1011455
2023-08-08,950573
2023-08-09,854366
2023-08-10,867080
2023-08-11,800802
2023-08-12,687909
2023-08-13,643786
2023-08-14,838381
2023-08-15,838705
2023-08-16,818474
2023-08-17,827254
2023-08-18,817364
2023-08-19,684176
2023-08-20,654453
2023-08-21,806015
2023-08-22,784259
2023-08-23,779988
2023-08-24,761986
2023-08-25,776327
2023-08-26,663110
2023-08-27,654830
2023-08-28,807374
2023-08-29,837302
2023-08-30,838143
2023-08-31,829801
2023-09-01,849380
2023-09-02,724733
2023-09-03,686249
2023-09-04,822252
2023-09-05,863903
2023-09-06,813056
2023-09-07,814536
2023-09-08,806456
2023-09-09,692661
2023-09-10,665214
2023-09-11,833798
2023-09-12,802715
2023-09-13,791885
2023-09-14,794645
2023-09-15,832133
2023-09-16,726776
2023-09-17,717856
2023-09-18,908103
2023-09-19,953253
2023-09-20,925076
2023-09-21,957200
2023-09-22,898043
2023-09-23,768286
2023-09-24,742672
2023-09-25,921740
2023-09-26,943331
2023-09-27,919473
2023-09-28,1048223
2023-09-29,842229
2023-09-30,815949
2023-10-01,770062
2023-10-02,901888
2023-10-03,874985
2023-10-04,881919
2023-10-05,884605
2023-10-06,940103
2023-10-07,823908
2023-10-08,773314
2023-10-09,919261
2023-10-10,899855
2023-10-11,890627
2023-10-12,881183
2023-10-13,893791
2023-10-14,756733
2023-10-15,753525
2023-10-16,919951
2023-10-17,894785
2023-10-18,876316
2023-10-19,889279
2023-10-20,924690
2023-10-21,792012
2023-10-22,783711
2023-10-23,908791
2023-10-24,963406
2023-10-25,1007115
2023-10-26,931767
2023-10-27,972492
2023-10-28,873319
2023-10-29,891049
2023-10-30,1015150
2023-10-31,1057990
2023-11-01,1095715
2023-11-02,1002878
2023-11-03,1072561
2023-11-04,856381
2023-11-05,856567
2023-11-06,874122
2023-11-07,891613
2023-11-08,876551
2023-11-09,909144
2023-11-10,900106
2023-11-11,829904
2023-11-12,753556
2023-11-13,943845
2023-11-14,926405
2023-11-15,947766
2023-11-16,910334
2023-11-17,897896
2023-11-18,788194
2023-11-19,819032
2023-11-20,1038529
2023-11-21,1026644
2023-11-22,979309
2023-11-23,882051
2023-11-24,854999
2023-11-25,752277
2023-11-26,709806
2023-11-27,888665
2023-11-28,871716
2023-11-29,885328
2023-11-30,896622
2023-12-01,919685
2023-12-02,769894
2023-12-03,745315
2023-12-04,939333
2023-12-05,929552
2023-12-06,910085
2023-12-07,928105
2023-12-08,913016
2023-12-09,799481
2023-12-10,751570
2023-12-11,926708
2023-12-12,907715
2023-12-13,896049
2023-12-14,911678
2023-12-15,937989
2023-12-16,775802
2023-12-17,739912
2023-12-18,963874
2023-12-19,925790
2023-12-20,940515
2023-12-21,869554
2023-12-22,859994
2023-12-23,781373
2023-12-24,744512
2023-12-25,824004
2023-12-26,860411
2023-12-27,866808
2023-12-28,901592
2023-12-29,911850
2023-12-30,736682
2023-12-31,685320
2024-01-01,695035
2024-01-02,824028
2024-01-03,889065
2024-01-04,837922
2024-01-05,837330
2024-01-06,739984
2024-01-07,696860
2024-01-08,875010
2024-01-09,882654
2024-01-10,909081
2024-01-11,929968
2024-01-12,884827
2024-01-13,743456
2024-01-14,705556
2024-01-15,892287
2024-01-16,859980
2024-01-17,854746
2024-01-18,868150
2024-01-19,894045
2024-01-20,772112
2024-01-21,741037
2024-01-22,891703
2024-01-23,870689
2024-01-24,839205
2024-01-25,831199
2024-01-26,823285
2024-01-27,752742
2024-01-28,712303
2024-01-29,828127
2024-01-30,846964
2024-01-31,889181
2024-02-01,896627
2024-02-02,869498
2024-02-03,763333
2024-02-04,714852
2024-02-05,884974
2024-02-06,852265
2024-02-07,826370
2024-02-08,799481
2024-02-09,781319
2024-02-10,647426
2024-02-11,623952
2024-02-12,762725
2024-02-13,789482
2024-02-14,807553
2024-02-15,841013
2024-02-16,827907
2024-02-17,745506
2024-02-18,742161
2024-02-19,894490
2024-02-20,903100
2024-02-21,885664
2024-02-22,884509
2024-02-23,849520
2024-02-24,756542
2024-02-25,753771
2024-02-26,928552
2024-02-27,982365
2024-02-28,1046826
2024-02-29,1052118
2024-03-01,1040293
2024-03-02,948980
2024-03-03,890131
2024-03-04,1056888
2024-03-05,1153057
2024-03-06,1043135
2024-03-07,1015393
2024-03-08,997677
2024-03-09,916624
2024-03-10,877785
2024-03-11,1047652
2024-03-12,1018531
2024-03-13,1022548
2024-03-14,1018656
2024-03-15,1055342
2024-03-16,923335
2024-03-17,887652
2024-03-18,1013860
2024-03-19,1036020
2024-03-20,1014437
2024-03-21,991214
2024-03-22,965177
2024-03-23,840685
2024-03-24,811432
2024-03-25,984081
2024-03-26,1022956
2024-03-27,998474
2024-03-28,968467
2024-03-29,926883
2024-03-30,834158
2024-03-31,833052
2024-04-01,1015585
2024-04-02,1016862
2024-04-03,1006624
2024-04-04,960914
2024-04-05,968382
2024-04-06,825448
2024-04-07,817831
2024-04-08,989452
2024-04-09,976916
2024-04-10,948856
2024-04-11,945460
2024-04-12,1000281
2024-04-13,909576
2024-04-14,835898
2024-04-15,998277
2024-04-16,990646
2024-04-17,975722
2024-04-18,947198
2024-04-19,960627
2024-04-20,847474
2024-04-21,789714
2024-04-22,943839
2024-04-23,966166
2024-04-24,938676
2024-04-25,908579
2024-04-26,883201
2024-04-27,788383
2024-04-28,770866
2024-04-29,910865
2024-04-30,961017
2024-05-01,935445
2024-05-02,921599
2024-05-03,912060
2024-05-04,812525
2024-05-05,787764
2024-05-06,953051
2024-05-07,948001
2024-05-08,946819
2024-05-09,914876
2024-05-10,1217348
2024-05-11,916444
2024-05-12,848367
2024-05-13,1024993
2024-05-14,1040944
2024-05-15,1099189
2024-05-16,1122492
2024-05-17,1137106
2024-05-18,975909
2024-05-19,925240
2024-05-20,1104385
2024-05-21,1130044
2024-05-22,1052313
2024-05-23,1019463
2024-05-24,999527
2024-05-25,860940
2024-05-26,819231
2024-05-27,975512
2024-05-28,985380
2024-05-29,960553
2024-05-30,987097
2024-05-31,1047873
2024-06-01,961675
2024-06-02,864342
2024-06-03,1048274
2024-06-04,1008670
2024-06-05,1030549
2024-06-06,1008579
2024-06-07,1056023
2024-06-08,864987
2024-06-09,819616
2024-06-10,1007169
2024-06-11,1120406
2024-06-12,1059326
2024-06-13,1019279
2024-06-14,1053356
2024-06-15,935323
2024-06-16,876541
2024-06-17,1068155
2024-06-18,1102908
2024-06-19,1003226
2024-06-20,1032184
2024-06-21,991824
2024-06-22,835312
2024-06-23,805523
2024-06-24,1059967
2024-06-25,1045108
2024-06-26,1018316
2024-06-27,983462
2024-06-28,988256
2024-06-29,856378
2024-06-30,900185
2024-07-01,1128585
2024-07-02,1007912
2024-07-03,1035094
2024-07-04,1033115
2024-07-05,1087267
2024-07-06,852491
2024-07-07,811939
2024-07-08,1020312
2024-07-09,982685
2024-07-10,1022455
2024-07-11,1013625
2024-07-12,1009586
2024-07-13,877656
2024-07-14,890225
2024-07-15,1067228
2024-07-16,1025313
2024-07-17,1003606
2024-07-18,979550
2024-07-19,983415
2024-07-20,861027
2024-07-21,834021
2024-07-22,1017644
2024-07-23,978370
2024-07-24,945807
2024-07-25,983643
2024-07-26,946986
2024-07-27,818401
2024-07-28,783544
2024-07-29,1014831
2024-07-30,983618
2024-07-31,1031357
2024-08-01,1058726
2024-08-02,1035567
2024-08-03,882140
2024-08-04,853993
2024-08-05,1195091
2024-08-06,1043292
2024-08-07,991152
2024-08-08,1003171
2024-08-09,995045
2024-08-10,855010
2024-08-11,828941
2024-08-12,1016378
2024-08-13,1031384
2024-08-14,1002637
2024-08-15,1020006
2024-08-16,970808
2024-08-17,854513
2024-08-18,845657
2024-08-19,986528
2024-08-20,996837
2024-08-21,960917
2024-08-22,938578
2024-08-23,944037
2024-08-24,831331
2024-08-25,805197
2024-08-26,1081720
2024-08-27,1080643
2024-08-28,1029694
2024-08-29,968091
2024-08-30,976850
2024-08-31,861094
2024-09-01,842506
2024-09-02,1030870
2024-09-03,1045872
2024-09-04,1023538
2024-09-05,1042244
2024-09-06,1065460
2024-09-07,885810
2024-09-08,832864
2024-09-09,1044899
2024-09-10,1048286
2024-09-11,1030041
2024-09-12,1034077
2024-09-13,1056606
2024-09-14,933150
2024-09-15,926113
2024-09-16,1073824
2024-09-17,1028745
2024-09-18,1093390
2024-09-19,1138694
2024-09-20,1124288
2024-09-21,925434
2024-09-22,885210
2024-09-23,1138658
2024-09-24,1132672
2024-09-25,1093898
2024-09-26,1133307
2024-09-27,1097944
2024-09-28,919876
2024-09-29,914782
2024-09-30,1145130
2024-10-01,1120152
2024-10-02,1060110
2024-10-03,1037842
2024-10-04,1046697
2024-10-05,901490
2024-10-06,867244
2024-10-07,1084946
2024-10-08,1095787
2024-10-09,1063481
2024-10-10,1085594
2024-10-11,1044112
2024-10-12,883707
2024-10-13,847807
2024-10-14,1103333
2024-10-15,1147182
2024-10-16,1119617
2024-10-17,1052986
2024-10-18,1054665
2024-10-19,913287
2024-10-20,883779
2024-10-21,1073912
2024-10-22,1038544
2024-10-23,1059950
2024-10-24,1112373
2024-10-25,1134296
2024-10-26,967390
2024-10-27,878354
2024-10-28,1101343
2024-10-29,1125111
2024-10-30,1071688
2024-10-31,1092938
2024-11-01,1127378
2024-11-02,932840
2024-11-03,883573
2024-11-04,1101836
2024-11-05,1151411
2024-11-06,1174295
2024-11-07,1134819
2024-11-08,1126654
2024-11-09,952584
2024-11-10,966606
2024-11-11,1235650
2024-11-12,1243202
2024-11-13,1172112
2024-11-14,1162210
2024-11-15,1206640
2024-11-16,997961
2024-11-17,912036
2024-11-18,1182156
2024-11-19,1166719
2024-11-20,1131512
2024-11-21,1148337
2024-11-22,1171066
2024-11-23,996278
2024-11-24,921087
2024-11-25,1208913
2024-11-26,1220907
2024-11-27,1148047
2024-11-28,1120334
2024-11-29,1241742
2024-11-30,1052073
2024-12-01,998845
2024-12-02,1274394
2024-12-03,1252961
2024-12-04,1149965
2024-12-05,1163070
2024-12-06,1120384
2024-12-07,918118
2024-12-08,880227
2024-12-09,1153462
2024-12-10,1168214
2024-12-11,1073368
2024-12-12,1042436
2024-12-13,1028951
2024-12-14,874967
2024-12-15,867500
2024-12-16,1113281
2024-12-17,1075982
2024-12-18,1059652
2024-12-19,1078892
2024-12-20,1115345
2024-12-21,883472
2024-12-22,823174
2024-12-23,1023186
2024-12-24,985833
2024-12-25,895711
2024-12-26,936047
2024-12-27,959843
2024-12-28,840662
2024-12-29,802968
2024-12-30,995630
2024-12-31,925863
2025-01-01,769259
2025-01-02,924042
2025-01-03,963932
2025-01-04,828320
2025-01-05,808375
2025-01-06,1033524
2025-01-07,996179
2025-01-08,991033
2025-01-09,982533
2025-01-10,1018216
2025-01-11,837579
2025-01-12,801399
2025-01-13,1027045
2025-01-14,986407
2025-01-15,1071300
2025-01-16,1037012
2025-01-17,1013286
2025-01-18,926781
2025-01-19,1022116
2025-01-20,1201690
2025-01-21,1058750
2025-01-22,1014970
2025-01-23,988288
2025-01-24,970055
2025-01-25,832562
2025-01-26,771732
2025-01-27,991269
2025-01-28,849002
2025-01-29,780683
2025-01-30,813519
2025-01-31,870333
2025-02-01,772182
2025-02-02,798787
2025-02-03,1067581
2025-02-04,944824
2025-02-05,956844
2025-02-06,935748
2025-02-07,944909
2025-02-08,810315
2025-02-09,775187
2025-02-10,1015243
2025-02-11,988179
2025-02-12,967928
2025-02-13,953564
2025-02-14,972069
2025-02-15,850804
2025-02-16,809947
2025-02-17,1000897
2025-02-18,1000561
2025-02-19,974850
2025-02-20,1051801
2025-02-21,1017878
2025-02-22,862724
2025-02-23,806942
2025-02-24,1059912
2025-02-25,1122598
2025-02-26,1059158
2025-02-27,1054200
2025-02-28,1145527
2025-03-01,944640
2025-03-02,911705
2025-03-03,1115339
2025-03-04,1112749
2025-03-05,1094037
2025-03-06,1068020
2025-03-07,1080866
2025-03-08,914500
2025-03-09,880030
2025-03-10,1133397
2025-03-11,1120344
2025-03-12,1047240
2025-03-13,1033780
2025-03-14,1042257
2025-03-15,920634
2025-03-16,894877
2025-03-17,1101810
2025-03-18,1104136
2025-03-19,1065338
2025-03-20,1064744
2025-03-21,1053320
2025-03-22,896415
2025-03-23,856845
2025-03-24,1076717
2025-03-25,1081022
2025-03-26,1070456
2025-03-27,1113285
2025-03-28,1096224
2025-03-29,945956
2025-03-30,884969
2025-03-31,1124819
2025-04-01,1138047
2025-04-02,1106571
2025-04-03,1112757
2025-04-04,1061564
2025-04-05,926284
2025-04-06,933003
2025-04-07,1216067
2025-04-08,1144864
2025-04-09,1160571
2025-04-10,1134084
2025-04-11,1094275
2025-04-12,918754
2025-04-13,884749
2025-04-14,1083281
2025-04-15,1162366
2025-04-16,1118243
2025-04-17,1061010
2025-04-18,988995
2025-04-19,888378
2025-04-20,863801
2025-04-21,1046715
2025-04-22,1053860
2025-04-23,1025972
2025-04-24,991443
2025-04-25,1011631
2025-04-26,876324
2025-04-27,855969
2025-04-28,1051853
2025-04-29,1068047
2025-04-30,1118060
2025-05-01,1033598
2025-05-02,1029913
2025-05-03,893448
2025-05-04,873280
2025-05-05,1089834
2025-05-06,1109017
2025-05-07,1107781
2025-05-08,1135250
2025-05-09,1085082
2025-05-10,958929
2025-05-11,920918
2025-05-12,1144273
2025-05-13,1129408
2025-05-14,1111287
2025-05-15,1188073
2025-05-16,1109399
2025-05-17,962660
2025-05-18,939518
2025-05-19,1117223
2025-05-20,1138647
2025-05-21,1120911
2025-05-22,1125055
2025-05-23,1121417
2025-05-24,955201
2025-05-25,944340
2025-05-26,1128555
2025-05-27,1128364
2025-05-28,1112135
2025-05-29,1105286
2025-05-30,1107921
2025-05-31,997379
2025-06-01,947589
2025-06-02,1130424
2025-06-03,1116341
2025-06-04,1112879
2025-06-05,1124094
2025-06-06,1058497
2025-06-07,920046
2025-06-08,898017
2025-06-09,1101136
2025-06-10,1162841
2025-06-11,1117309
2025-06-12,1094143
2025-06-13,1083519
2025-06-14,940913
2025-06-15,955462
2025-06-16,1134490
2025-06-17,1121276
2025-06-18,1192809
2025-06-19,1039673
2025-06-20,1053053
2025-06-21,955395
2025-06-22,919515
2025-06-23,1091518
2025-06-24,1072259
2025-06-25,1052071
2025-06-26,1033017
2025-06-27,1027231
2025-06-28,898080
2025-06-29,879797
2025-06-30,1128438
2025-07-01,1183620
2025-07-02,1136230
2025-07-03,1088490
2025-07-04,1047017
2025-07-05,910861
2025-07-06,879732
2025-07-07,1153921
2025-07-08,1080250
2025-07-09,1112355
2025-07-10,1156341
2025-07-11,1092932
2025-07-12,942007
2025-07-13,909333
2025-07-14,1112096
2025-07-15,1153601
2025-07-16,1140417
2025-07-17,1100879
2025-07-18,1086848
2025-07-19,908615
2025-07-20,898528
2025-07-21,1088060
2025-07-22,1085487
2025-07-23,1074102
2025-07-24,1061309
2025-07-25,1051326
2025-07-26,920735
2025-07-27,893115
2025-07-28,1056476
2025-07-29,1043678
2025-07-30,1074189
2025-07-31,1101609
2025-08-01,1131254
2025-08-02,939353
2025-08-03,896269
2025-08-04,1095470
2025-08-05,1113762
2025-08-06,1082606
2025-08-07,1053155
2025-08-08,1067523
2025-08-09,923913
2025-08-10,908309
2025-08-11,1141089
2025-08-12,1106200
2025-08-13,1079197
2025-08-14,1121697
2025-08-15,1114347
2025-08-16,951234
2025-08-17,901674
2025-08-18,1099426
2025-08-19,1104666
2025-08-20,1130405
2025-08-21,1023938
2025-08-22,1068130
2025-08-23,932184
2025-08-24,888646
2025-08-25,1101259
2025-08-26,1089398
2025-08-27,1049765
2025-08-28,1056153
2025-08-29,1064087
2025-08-30,928399
2025-08-31,927801
2025-09-01,1171801
2025-09-02,1186704
2025-09-03,1130373
2025-09-04,1114636
2025-09-05,1139525
2025-09-06,922152
2025-09-07,892381
2025-09-08,1153710
2025-09-09,1178528
2025-09-10,1129285
2025-09-11,1089870
2025-09-12,1135889
2025-09-13,1022711
2025-09-14,989911
2025-09-15,1194632
2025-09-16,1188150
2025-09-17,1170004
2025-09-18,1113236
2025-09-19,1117097
2025-09-20,954900
2025-09-21,933918
2025-09-22,1132442
2025-09-23,1141999
2025-09-24,1103939
2025-09-25,1165699
2025-09-26,1123011
2025-09-27,933159
2025-09-28,906250
2025-09-29,1117015
2025-09-30,1228913
2025-10-01,1235820
2025-10-02,1165798
2025-10-03,1158717
2025-10-04,949157
2025-10-05,930682
2025-10-06,1138869
2025-10-07,1175335
2025-10-08,1123807
2025-10-09,1182606
2025-10-10,1274198
2025-10-11,1081385
2025-10-12,969777
2025-10-13,1149841
2025-10-14,1231411
2025-10-15,1253734
2025-10-16,1184522
2025-10-17,1220047
2025-10-18,995648
2025-10-19,947885
2025-10-20,1155434
2025-10-21,1174363
2025-10-22,1139495
2025-10-23,1098194
2025-10-24,1094575
2025-10-25,949743
2025-10-26,928548
2025-10-27,1143832
2025-10-28,1149446
2025-10-29,1140560
2025-10-30,1168720
2025-10-31,1188692
2025-11-01,1042346
2025-11-02,967215
2025-11-03,1201629
2025-11-04,1236315
2025-11-05,1219166
2025-11-06,1149915
2025-11-07,1157534
2025-11-08,987381
2025-11-09,956793
2025-11-10,1211853
2025-11-11,1236161
2025-11-12,1167175
2025-11-13,1195735
2025-11-14,1230253
2025-11-15,1043133
2025-11-16,1011756
2025-11-17,1216379
2025-11-18,1180947
2025-11-19,1168748
2025-11-20,1182105
2025-11-21,1213242
2025-11-22,986389
2025-11-23,958412
2025-11-24,1165168
2025-11-25,1194626
2025-11-26,1152174
2025-11-27,1208231
2025-11-28,1226492
2025-11-29,1061681
2025-11-30,1044243
2025-12-01,1322158
2025-12-02,1281849
2025-12-03,1264207
2025-12-04,1197557
2025-12-05,1240599
2025-12-06,1051944
2025-12-07,963938
2025-12-08,1222920
2025-12-09,1214801
2025-12-10,1191339
2025-12-11,1154222
2025-12-12,1150269
2025-12-13,1041761
2025-12-14,1009437
2025-12-15,1267308
2025-12-16,1245117
2025-12-17,1223496
2025-12-18,1148530
2025-12-19,1140167
2025-12-20,1016448
2025-12-21,948257
2025-12-22,1172568
2025-12-23,1157495
2025-12-24,1115137
2025-12-25,998151
2025-12-26,1119470
2025-12-27,986006
2025-12-28,945024
2025-12-29,1209795
2025-12-30,1225111
2025-12-31,1172442
2026-01-01,947575
2026-01-02,1049402
2026-01-03,954136
2026-01-04,961472
2026-01-05,1187601
2026-01-06,1174989
2026-01-07,1144339
2026-01-08,1145241
2026-01-09,1138608
2026-01-10,955682
2026-01-11,906629
2026-01-12,1148451
2026-01-13,1113992
2026-01-14,1124575
2026-01-15,1173701
2026-01-16,1129319
2026-01-17,952993
2026-01-18,904122
2026-01-19,1104208
2026-01-20,1144841
2026-01-21,1114756
2026-01-22,1078529
2026-01-23,1060713
2026-01-24,914956
2026-01-25,902295
2026-01-26,1124320
2026-01-27,1124577
2026-01-28,1129901
2026-01-29,1169470
2026-01-30,1183204
2026-01-31,1035696
2026-02-01,992460
2026-02-02,1232927
2026-02-03,1176063
2026-02-04,1137122
2026-02-05,1203014
2026-02-06,1156232
2026-02-07,941485
2026-02-08,886857
2026-02-09,1105461
2026-02-10,1118670
2026-02-11,1095506
2026-02-12,1062179
2026-02-13,1076251
2026-02-14,919612
2026-02-15,893166
2026-02-16,996571
2026-02-17,922746
2026-02-18,920871
2026-02-19,914595
2026-02-20,941781
2026-02-21,824464
2026-02-22,794172
2026-02-23,988549
2026-02-24,1027296
2026-02-25,1044461
2026-02-26,1029355
2026-02-27,1062742
2026-02-28,967529
2026-03-01,941787
2026-03-02,1149469
2026-03-03,1132547
2026-03-04,1121499
2026-03-05,1121491
2026-03-06,1123228
2026-03-07,934711
2026-03-08,890010
2026-03-09,1112873
2026-03-10,1172382
2026-03-11,1106224
2026-03-12,1075291
2026-03-13,1102510
2026-03-14,930867
2026-03-15,934759
2026-03-16,1165085
2026-03-17,1137199
2026-03-18,1126126
2026-03-19,1125810
2026-03-20,1083038
2026-03-21,899789
2026-03-22,882793
2026-03-23,1123284
2026-03-24,1093774
2026-03-25,1091928
2026-03-26,1080962
2026-03-27,1089819
2026-03-28,913836
2026-03-29,878307
2026-03-30,1112633
2026-03-31,1173855
2026-04-01,1192691
2026-04-02,1159553
2026-04-03,1070385
2026-04-04,955410
2026-04-05,891570
2026-04-06,1112678
2026-04-07,1162323
2026-04-08,1149890
