date,Short Liquidations USD
2019-06-11,784734.01624734
2019-06-12,3301421.6072561503
2019-06-13,75948.0660011
2019-06-14,1659461.61509467
2019-06-15,1894068.4177859605
2019-06-16,754156.08307943
2019-06-17,278151.04307455
2019-06-18,4603.72428
2019-06-19,47130.14274325
2019-06-20,772772.1930903
2019-06-21,6011230.928978698
2019-06-22,4743323.647782564
2019-06-23,585139.7462647799
2019-06-24,488398.341900345
2019-06-25,69521.2664601
2019-06-26,12013518.709564677
2019-06-27,496425.53580848
2019-06-28,1195652.04343344
2019-06-29,1042241.593514995
2019-06-30,79710.65176815001
2019-07-01,217190.62839755
2019-07-02,942201.00736985
2019-07-03,406537.6205979
2019-07-04,1069.4758194
2019-07-05,715772.96092718
2019-07-06,346837.121269
2019-07-07,1553244.271829205
2019-07-08,196125.98902833
2019-07-09,495097.488475595
2019-07-10,42768.193671570014
2019-07-11,194308.2188334
2019-07-12,431948.85465567
2019-07-13,172578.3952005
2019-07-14,3503639.18129078
2019-07-15,1792232.557455635
2019-07-16,362697.41044085
2019-07-17,2562104.50287873
2019-07-18,1687076.259401505
2019-07-19,108262.03933185
2019-07-20,553136.25678325
2019-07-21,517361.57491493
2019-07-22,54627.7311047
2019-07-23,352353.46002015
2019-07-24,1136988.872719825
2019-07-25,5478410.99238572
2019-07-26,169178.19801258002
2019-07-27,247910.28149070003
2019-07-28,269784.48188
2019-07-29,31109.85341862
2019-07-30,158139.9749073002
2019-07-31,664063.06753317
2019-08-01,70815.06328312
2019-08-02,1225298.46125997
2019-08-03,628140.60645465
2019-08-04,29280.10320125
2019-08-05,2988190.511129996
2019-08-06,313137.46146437
2019-08-07,177826.79848148
2019-08-08,18016.4071965
2019-08-09,247.91743
2019-08-10,99502.05691147
2019-08-11,409116.3252044901
2019-08-12,0.0
2019-08-13,78255.84253525
2019-08-14,56343.13292635
2019-08-15,413226.2560001749
2019-08-16,428621.51808605
2019-08-17,126225.26237335
2019-08-18,1590085.75512314
2019-08-19,1143460.122378455
2019-08-20,29839.77838467
2019-08-21,142274.12620297502
2019-08-22,615750.349283035
2019-08-23,246189.68370802
2019-08-24,25272.877418375
2019-08-25,20569.4388005
2019-08-26,149961.53674868
2019-08-27,52702.583201975
2019-08-28,105194.15721595
2019-08-29,379003.60913725005
2019-08-30,82494.6997768
2019-08-31,459291.7301737099
2019-09-01,14459.0656825
2019-09-02,1330116.73150739
2019-09-03,475574.9063623
2019-09-04,5020.0430593
2019-09-05,82141.41252805
2019-09-06,113984.79638325
2019-09-07,835970.0169778899
2019-09-08,1155790.4210372749
2019-09-09,360343.8558218
2019-09-10,34715.46868812
2019-09-11,114081.0019908
2019-09-12,203120.51114475
2019-09-13,9908.34034478
2019-09-14,1586799.58666562
2019-09-15,329617.69813977
2019-09-16,2324876.70760056
2019-09-17,7852268.556690047
2019-09-18,2659591.59730362
2019-09-19,4837603.688294011
2019-09-20,380285.6654350951
2019-09-21,814480.82310403
2019-09-22,149520.88088542497
2019-09-23,187264.40578705
2019-09-24,4977724.545867936
2019-09-25,894032.8948084753
2019-09-26,686541.22526485
2019-09-27,1459386.5325351537
2019-09-28,824232.073524425
2019-09-29,624852.8383821298
2019-09-30,1940825.463402615
2019-10-01,625341.7875056204
2019-10-02,456771.72051486
2019-10-03,23949.4176552
2019-10-04,960843.7094320948
2019-10-05,73895.2160086
2019-10-06,79184.64486
2019-10-07,1624192.943678575
2019-10-08,489603.9107836999
2019-10-09,5417452.807078244
2019-10-10,112119.92539907
2019-10-11,1236712.9976298795
2019-10-12,34680.06528137
2019-10-13,101569.44940345
2019-10-14,567678.3220739999
2019-10-15,303869.99151189503
2019-10-16,33248.08198575
2019-10-17,166036.43700637
2019-10-18,547911.8248418348
2019-10-19,33627.146417940006
2019-10-20,352467.70044955006
2019-10-21,207770.464956425
2019-10-22,93967.10597
2019-10-23,377389.47628307
2019-10-24,179359.4742456
2019-10-25,7423731.221959734
2019-10-26,7020445.468769626
2019-10-27,419738.225721325
2019-10-28,91294.445817425
2019-10-29,550082.370211795
2019-10-30,26336.05069585
2019-10-31,603494.63972155
2019-11-01,133738.07170447
2019-11-02,107143.24858942
2019-11-03,30508.13618457
2019-11-04,1423433.276939365
2019-11-05,764575.0458952602
2019-11-06,791670.0387742899
2019-11-07,8772.15313165
2019-11-08,241788.87489317465
2019-11-09,28607.49663361
2019-11-10,903257.57738402
2019-11-11,486.89544
2019-11-12,43862.39157023
2019-11-13,434824.9110642
2019-11-14,5381.084106249999
2019-11-15,210946.99261387
2019-11-16,16457.55523942
2019-11-17,584520.97148397
2019-11-18,4495.81162825
2019-11-19,6051.27590677
2019-11-20,29723.9306775
2019-11-21,174803.2475565
2019-11-22,1187547.4825089402
2019-11-23,367493.2044296501
2019-11-24,9896.5608537
2019-11-25,1631510.61867132
2019-11-26,296268.71094301005
2019-11-27,611342.0553009303
2019-11-28,109862.15787825
2019-11-29,291395.3808046001
2019-11-30,57696.5579559
2019-12-01,217703.26095802
2019-12-02,3773.73617867
2019-12-03,8377.37192
2019-12-04,1001073.91004025
2019-12-05,363490.4384606
2019-12-06,65618.11463375001
2019-12-07,12397.41582906
2019-12-08,682282.39723892
2019-12-09,10286.69046219
2019-12-10,12.035
2019-12-11,6226.267679999999
2019-12-12,109926.2769035
2019-12-13,1504.43377
2019-12-14,3260.15163
2019-12-15,98626.42891243
2019-12-16,718055.9543532
2019-12-17,90126.05129293
2019-12-18,4727943.202129954
2019-12-19,120144.99399255
2019-12-20,45859.88538400001
2019-12-21,1.0212
2019-12-22,907934.192866025
2019-12-23,455147.77374559984
2019-12-24,138819.90257099998
2019-12-25,109618.61691309985
2019-12-26,813966.7933099
2019-12-27,243362.9989005
2019-12-28,160193.83985318505
2019-12-29,3233354.4017231995
2019-12-30,98351.9099435
2019-12-31,162134.84945809998
2020-01-01,519986.948673
2020-01-02,1756.04964
2020-01-03,1394246.0847548996
2020-01-04,150890.10852763
2020-01-05,346571.47764215
2020-01-06,2359066.811471165
2020-01-07,486274.32954346994
2020-01-08,1486982.5617599504
2020-01-09,73087.56277507
2020-01-10,1492795.63812225
2020-01-11,898465.4467291799
2020-01-12,113429.11426858012
2020-01-13,21194.82704285
2020-01-14,12560357.47441531
2020-01-15,968832.3988611
2020-01-16,252388.93667054
2020-01-17,2176236.455616475
2020-01-18,1751922.0786967997
2020-01-19,249869.8064822
2020-01-20,308887.80722788005
2020-01-21,118269.94357825
2020-01-22,260365.9619848
2020-01-23,43967.713309900006
2020-01-24,444600.1390235499
2020-01-25,73236.01523305
2020-01-26,585108.74560333
2020-01-27,910914.8831072252
2020-01-28,1691309.0132548304
2020-01-29,323238.84753115004
2020-01-30,2002052.65106511
2020-01-31,27609.472623375
2020-02-01,220479.81054677995
2020-02-02,2323911.4111160603
2020-02-03,935699.019827325
2020-02-04,40360.11862215
2020-02-05,7820808.796919811
2020-02-06,3910181.8767088894
2020-02-07,4938827.28980048
2020-02-08,2127867.70169109
2020-02-09,1499561.24161197
2020-02-10,232864.37950434
2020-02-11,7455406.945967389
2020-02-12,27180852.90983096
2020-02-13,4491589.879795276
2020-02-14,5713457.52598451
2020-02-15,2120733.14671301
2020-02-16,3557319.32067062
2020-02-17,3708387.883954501
2020-02-18,7398060.05553386
2020-02-19,1463345.8496725203
2020-02-20,2143826.16160744
2020-02-21,1807770.3393353696
2020-02-22,125991.032928
2020-02-23,2298376.8272825703
2020-02-24,487437.33058129
2020-02-25,675891.5805588999
2020-02-26,1378986.40213897
2020-02-27,2677386.3940926497
2020-02-28,2302160.438554629
2020-02-29,1324704.5950291
2020-03-01,1526843.9436377003
2020-03-02,2012317.041653005
2020-03-03,265729.79412083
2020-03-04,178931.44743692002
2020-03-05,1204264.2151758652
2020-03-06,3919710.248254029
2020-03-07,2172242.92608682
2020-03-08,1335879.34440967
2020-03-09,3413906.8059758395
2020-03-10,841351.0661786501
2020-03-11,755984.22159908
2020-03-12,10827965.171202373
2020-03-13,9144978.422906095
2020-03-14,455081.5869517998
2020-03-15,1403491.519183235
2020-03-16,2730389.7240201696
2020-03-17,1560351.3727387353
2020-03-18,475588.5222248149
2020-03-19,6994813.86510506
2020-03-20,3310883.8246531454
2020-03-21,705476.7141654601
2020-03-22,279709.22793009
2020-03-23,1879958.30834394
2020-03-24,990980.245619
2020-03-25,283501.39029912004
2020-03-26,242799.77769758
2020-03-27,162602.67973595002
2020-03-28,601741.0758985799
2020-03-29,28066.64251763
2020-03-30,991594.3922432704
2020-03-31,186697.3776554996
2020-04-01,692533.4582765
2020-04-02,3459160.90286955
2020-04-03,427196.8296549001
2020-04-04,340768.58721085
2020-04-05,85614.2388922
2020-04-06,8548063.842090512
2020-04-07,3736273.36198603
2020-04-08,1168373.9991729516
2020-04-09,409269.65438340046
2020-04-10,526721.4008616738
2020-04-11,171131.00413415002
2020-04-12,1101117.2561126198
2020-04-13,809328.40547465
2020-04-14,802668.0341115493
2020-04-15,125533.22379028
2020-04-16,4294434.161350421
2020-04-17,633868.2710387202
2020-04-18,7136576.175887672
2020-04-19,378593.08795585
2020-04-20,921758.84444145
2020-04-21,388375.2697130501
2020-04-22,2508064.9423731314
2020-04-23,5844623.326204031
2020-04-24,228399.3469918
2020-04-25,2573964.7038873
2020-04-26,1836777.6446665
2020-04-27,575616.96859794
2020-04-28,240194.23809045
2020-04-29,9373053.611949334
2020-04-30,4517308.25548992
2020-05-01,754133.9812356001
2020-05-02,49434.865866570006
2020-05-03,521317.89310007
2020-05-04,909872.87096546
2020-05-05,685963.1793921001
2020-05-06,368307.023848025
2020-05-07,1211349.04681006
2020-05-08,390980.322391
2020-05-09,42831.5269554
2020-05-10,888510.9641850899
2020-05-11,574493.7981848893
2020-05-12,307235.74031105
2020-05-13,1189555.73266075
2020-05-14,1351146.7657208112
2020-05-15,105555.0408
2020-05-16,416465.37551508
2020-05-17,1434911.665109001
2020-05-18,1753330.0083534096
2020-05-19,121084.8269878
2020-05-20,54321.40301850001
2020-05-21,228773.37276000003
2020-05-22,1149335.8599183988
2020-05-23,495178.74200972985
2020-05-24,410965.8305808703
2020-05-25,99346.13831322
2020-05-26,168151.43350155003
2020-05-27,784550.4571920302
2020-05-28,2759140.091583976
2020-05-29,1646920.6518037198
2020-05-30,11348288.183122814
2020-05-31,197335.74886283
2020-06-01,5559902.188797437
2020-06-02,1376427.0681960515
2020-06-03,739545.4462477701
2020-06-04,995930.27393548
2020-06-05,341997.46957739966
2020-06-06,200677.1263632
2020-06-07,716610.9818573898
2020-06-08,601898.0496612004
2020-06-09,446736.3769684
2020-06-10,616860.84980507
2020-06-11,205179.06953823
2020-06-12,494231.6243924
2020-06-13,39946.34642
2020-06-14,38635.42687
2020-06-15,1150604.8401336202
2020-06-16,275447.70563643007
2020-06-17,428873.16090560006
2020-06-18,15697.716248
2020-06-19,48633.34596982
2020-06-20,72428.83611699996
2020-06-21,146497.7285240504
2020-06-22,4649856.085068148
2020-06-23,87129.69111999996
2020-06-24,974407.8430247052
2020-06-25,96080.9084122
2020-06-26,173233.1627323
2020-06-27,142619.27800088
2020-06-28,1418236.8480109505
2020-06-29,850496.3853045999
2020-06-30,62881.2984
2020-07-01,2281347.70755348
2020-07-02,237987.0663541
2020-07-03,95821.43389
2020-07-04,727926.173734205
2020-07-05,205664.17144075
2020-07-06,5230290.772751059
2020-07-07,1754938.1874936414
2020-07-08,3558928.3976050806
2020-07-09,80517.73005
2020-07-10,116044.214341
2020-07-11,13500.07161
2020-07-12,860042.5553248001
2020-07-13,627504.6226595002
2020-07-14,150150.21746825002
2020-07-15,5232.73554
2020-07-16,165683.11371191998
2020-07-17,28444.20015
2020-07-18,356495.1963557399
2020-07-19,1120714.8101905198
2020-07-20,7305.925679999999
2020-07-21,6938974.096460232
2020-07-22,63100691.39162231
2020-07-23,17936475.73277271
2020-07-24,10957921.893585747
2020-07-25,29541512.95264942
2020-07-26,20750866.869566053
2020-07-27,20568392.91264999
2020-07-28,1681191.2307427202
2020-07-29,901349.88216282
2020-07-30,13609204.5453247
2020-07-31,5254078.653828021
2020-08-01,42370304.619811766
2020-08-02,25451330.36114707
2020-08-03,3505683.669734484
2020-08-04,2211430.2143526003
2020-08-05,4521107.749714159
2020-08-06,219479.9860475
2020-08-07,1484630.5816874492
2020-08-08,3598782.2612827304
2020-08-09,1365238.4853376
2020-08-10,634123.136505
2020-08-11,618821.52225275
2020-08-12,1597550.9152855305
2020-08-13,21357933.183487404
2020-08-14,7656510.781508436
2020-08-15,491328.6124742201
2020-08-16,2829418.15222025
2020-08-17,7274774.281439641
2020-08-18,386571.24846948
2020-08-19,972859.734677725
2020-08-20,1385029.36759295
2020-08-21,381784.58804352
2020-08-22,1252054.2121121
2020-08-23,385132.2789343
2020-08-24,5020419.330613149
2020-08-25,1108741.31172739
2020-08-26,2340926.3771924013
2020-08-27,2188641.91158236
2020-08-28,1262110.70604322
2020-08-29,2517806.5559286503
2020-08-30,11174332.61129556
2020-08-31,6095343.032442955
2020-09-01,37235433.08521501
2020-09-02,3326665.0931836995
2020-09-03,4982602.3373067
2020-09-04,4575877.787818435
2020-09-05,8302021.5589731
2020-09-06,7824038.557650699
2020-09-07,4308515.59492402
2020-09-08,1993600.8805312293
2020-09-09,2891905.54782968
2020-09-10,7262749.963609075
2020-09-11,1827582.45173193
2020-09-12,5805559.62649801
2020-09-13,1218093.13173859
2020-09-14,4515482.543818336
2020-09-15,1166808.5497307295
2020-09-16,1602326.1800674
2020-09-17,8436144.77647842
2020-09-18,457676.76316475
2020-09-19,570123.9993308197
2020-09-20,378250.39673
2020-09-21,2347968.81043585
2020-09-22,859539.9866098998
2020-09-23,774450.87992362
2020-09-24,11194789.454253769
2020-09-25,3415874.5007292703
2020-09-26,476048.04179257
2020-09-27,2895911.69358032
2020-09-28,4539639.330146295
2020-09-29,657464.7055513
2020-09-30,423253.5836297249
2020-10-01,3422145.27341518
2020-10-02,1002308.95328985
2020-10-03,745755.46244215
2020-10-04,1338258.858610969
2020-10-05,520444.4625705
2020-10-06,884057.0934537499
2020-10-07,458134.20628890005
2020-10-08,3708458.8844118295
2020-10-09,6550786.081950049
2020-10-10,8831579.966916341
2020-10-11,441649.91777024994
2020-10-12,12680892.711236164
2020-10-13,420375.6449624
2020-10-14,955465.12083813
2020-10-15,454369.8053743001
2020-10-16,839440.2256449999
2020-10-17,128512.17161
2020-10-18,1706414.2249607998
2020-10-19,1773130.2417896602
2020-10-20,151459.32036
2020-10-21,10810324.016583914
2020-10-22,10036188.019780297
2020-10-23,787995.5471958001
2020-10-24,1325006.97971125
2020-10-25,468964.29415615
2020-10-26,1104609.3327984
2020-10-27,4566632.77424302
2020-10-28,1311636.6211028
2020-10-29,1109069.5154297
2020-10-30,1427347.2052047497
2020-10-31,1962882.2521693504
2020-11-01,2339922.35680472
2020-11-02,2279198.18497932
2020-11-03,3289312.259824639
2020-11-04,10928094.47354376
2020-11-05,10177399.80001506
2020-11-06,22414852.47557903
2020-11-07,11371160.97335668
2020-11-08,4118775.3974642702
2020-11-09,3363786.1348451404
2020-11-10,1431718.98919967
2020-11-11,9727721.916546678
2020-11-12,1412761.79298613
2020-11-13,3676904.09754436
2020-11-14,449377.147115
2020-11-15,506543.48449
2020-11-16,2856038.2922235206
2020-11-17,7218880.513704745
2020-11-18,8742785.41697904
2020-11-19,1323015.78852
2020-11-20,15625052.607682845
2020-11-21,26991346.33850701
2020-11-22,15473154.620739978
2020-11-23,23647260.922421683
2020-11-24,10384149.292681418
2020-11-25,2151995.82285
2020-11-26,12356657.9744339
2020-11-27,3226373.65507645
2020-11-28,5922812.913129239
2020-11-29,9661324.407588275
2020-11-30,21441629.781999487
2020-12-01,13400884.212980395
2020-12-02,3766790.9593584095
2020-12-03,3708232.07326263
2020-12-04,1476232.754703
2020-12-05,4619090.50653318
2020-12-06,4434769.82759373
2020-12-07,340395.465344
2020-12-08,928443.113643
2020-12-09,10192270.26036457
2020-12-10,2731380.66031198
2020-12-11,3274681.63259497
2020-12-12,4614091.97413637
2020-12-13,8743308.19238955
2020-12-14,850351.68589
2020-12-15,2556363.21399765
2020-12-16,24525931.79782726
2020-12-17,75359832.79185492
2020-12-18,2523214.78883038
2020-12-19,3360210.83772437
2020-12-20,1801500.9250895504
2020-12-21,3064341.1656336
2020-12-22,6005381.19080026
2020-12-23,5909704.4952512905
2020-12-24,7977941.37797062
2020-12-25,7064111.036504935
2020-12-26,11219528.284476643
2020-12-27,26570017.42266853
2020-12-28,16769152.752928983
2020-12-29,7284908.116772445
2020-12-30,14937467.19110022
2020-12-31,3847230.35245312
2021-01-01,4418620.6287839
2021-01-02,60603590.02909961
2021-01-03,137664139.61488065
2021-01-04,92061910.72253726
2021-01-05,33200127.02596843
2021-01-06,36951386.09783345
2021-01-07,23013223.303834423
2021-01-08,23735544.605338268
2021-01-09,18625563.334127974
2021-01-10,37886423.006483935
2021-01-11,67767211.59153603
2021-01-12,22723195.94470708
2021-01-13,17935489.66353695
2021-01-14,18821153.70524975
2021-01-15,14746350.7141398
2021-01-16,18664717.315409288
2021-01-17,11534246.990301538
2021-01-18,3860337.72385979
2021-01-19,60037753.47485226
2021-01-20,31631480.03718419
2021-01-21,21148916.66417547
2021-01-22,36020379.00501408
2021-01-23,8227743.48791877
2021-01-24,42268587.32769743
2021-01-25,39380692.7562634
2021-01-26,33514129.9446295
2021-01-27,21877943.00737324
2021-01-28,24446334.811374243
2021-01-29,32655221.066593643
2021-01-30,7139976.758296002
2021-01-31,1916241.64484858
2021-02-01,7877252.959437371
2021-02-02,57746946.19680977
2021-02-03,55058221.40588954
2021-02-04,29264119.28929964
2021-02-05,36842440.44449641
2021-02-06,9903964.257111931
2021-02-07,19547278.670557503
2021-02-08,41929163.78491755
2021-02-09,14757967.550348138
2021-02-10,16152748.72180676
2021-02-11,9817041.8563689
2021-02-12,19451237.33552903
2021-02-13,5145179.97198496
2021-02-14,3807354.07687901
2021-02-15,16110631.500889862
2021-02-16,7362308.219316811
2021-02-17,10767492.445851
2021-02-18,19857198.147339463
2021-02-19,12555875.98297732
2021-02-20,36141769.74192073
2021-02-21,4020463.91136
2021-02-22,43934937.31622575
2021-02-23,59995471.01942585
2021-02-24,15228557.751342809
2021-02-25,7856923.06970142
2021-02-26,23785437.96656376
2021-02-27,10167420.41260405
2021-02-28,30673020.090776224
2021-03-01,23438834.571786497
2021-03-02,12043493.803320289
2021-03-03,27227844.04329858
2021-03-04,16103125.75158635
2021-03-05,16190894.041183768
2021-03-06,31803675.93572656
2021-03-07,36113465.30007236
2021-03-08,48489213.90964929
2021-03-09,18290149.41612318
2021-03-10,14847912.037761558
2021-03-11,14463942.484128289
2021-03-12,5048901.154785549
2021-03-13,41132099.0830995
2021-03-14,3965254.3733429993
2021-03-15,6296678.10197325
2021-03-16,8343261.7076707315
2021-03-17,10899440.0195663
2021-03-18,5965823.06200785
2021-03-19,24180868.26785627
2021-03-20,10790914.687643498
2021-03-21,1725472.40010117
2021-03-22,4724678.79818154
2021-03-23,4345409.263270141
2021-03-24,12981291.987463051
2021-03-25,8292167.72106693
2021-03-26,17634084.486978702
2021-03-27,9352016.53711225
2021-03-28,10060704.37474
2021-03-29,43734257.27720775
2021-03-30,7791993.5566845
2021-03-31,38454441.93334208
2021-04-01,16151706.8440081
2021-04-02,68820211.7392514
2021-04-03,10489608.54551582
2021-04-04,10949028.81263286
2021-04-05,16955125.085315052
2021-04-06,9351523.6392401
2021-04-07,12835515.5592642
2021-04-08,17374133.964055058
2021-04-09,4955581.108168002
2021-04-10,91448981.11228403
2021-04-11,2850839.71409854
2021-04-12,7308125.955742975
2021-04-13,54021083.66881232
2021-04-14,43719811.48466744
2021-04-15,34212503.5568612
2021-04-16,14712649.61689647
2021-04-17,6356568.65310424
2021-04-18,49699074.71016038
2021-04-19,11934716.36942307
2021-04-20,27891304.87113402
2021-04-21,31911975.57198854
2021-04-22,90870967.1124416
2021-04-23,52590083.32909283
2021-04-24,19889064.95219657
2021-04-25,26313969.1471468
2021-04-26,47299237.49967573
2021-04-27,37112963.937239446
2021-04-28,43925036.969074346
2021-04-29,15482758.817768948
2021-04-30,12214540.63961342
2021-05-01,59636220.118180186
2021-05-02,17518450.786925457
2021-05-03,175054838.39548808
2021-05-04,70703802.40735942
2021-05-05,31557291.01561243
2021-05-06,19643452.718148816
2021-05-07,10634790.9784098
2021-05-08,94505498.6119357
2021-05-09,21987569.67646534
2021-05-10,103890239.81502607
2021-05-11,28746717.304782856
2021-05-12,67463322.87618615
2021-05-13,49127367.54881468
2021-05-14,37120133.00958103
2021-05-15,16190412.21573361
2021-05-16,33305768.358498283
2021-05-17,51127783.48629923
2021-05-18,34551505.2664364
2021-05-19,203132014.8591357
2021-05-20,71379376.46560037
2021-05-21,51129672.86164169
2021-05-22,31311729.84040368
2021-05-23,71282212.513804
2021-05-24,82709462.13057815
2021-05-25,44609544.457071446
2021-05-26,50033280.02248428
2021-05-27,21098255.651989944
2021-05-28,43333630.31280298
2021-05-29,25871782.95864996
2021-05-30,35133174.09084848
2021-05-31,63031378.62688336
2021-06-01,29209027.14827737
2021-06-02,22622091.93431987
2021-06-03,31814132.184429307
2021-06-04,26126352.01999019
2021-06-05,25539720.42978404
2021-06-06,16682449.268904656
2021-06-07,34616046.677309625
2021-06-08,51066435.43715376
2021-06-09,50887126.176798366
2021-06-10,15095061.27589427
2021-06-11,18627270.095938534
2021-06-12,20847356.656065773
2021-06-13,39537973.858539104
2021-06-14,16215989.70568145
2021-06-15,11334333.545717752
2021-06-16,10642375.86952518
2021-06-17,11893188.659335846
2021-06-18,14860263.8608025
2021-06-19,16652206.349403538
2021-06-20,52778430.26238096
2021-06-21,47575495.48500629
2021-06-22,58539477.02140157
2021-06-23,22817622.189120185
2021-06-24,15398135.227115868
2021-06-25,15381488.455604969
2021-06-26,19186647.35646288
2021-06-27,43658786.10558648
2021-06-28,52373504.22294608
2021-06-29,27954043.11641632
2021-06-30,46529132.24784415
2021-07-01,11559359.78260047
2021-07-02,23153913.5497263
2021-07-03,23550794.29098613
2021-07-04,66205914.10843086
2021-07-05,16074506.51026488
2021-07-06,32004262.818468552
2021-07-07,19166698.95877821
2021-07-08,7271917.914961501
2021-07-09,43409048.949831896
2021-07-10,10810684.183676122
2021-07-11,13380063.762772648
2021-07-12,4854099.90092398
2021-07-13,12754910.338758953
2021-07-14,48985390.46148009
2021-07-15,20435745.690606505
2021-07-16,21942934.210951503
2021-07-17,14904033.282251516
2021-07-18,30569767.80786296
2021-07-19,4729429.090172001
2021-07-20,25472223.59835952
2021-07-21,73928611.95008968
2021-07-22,26406810.22758305
2021-07-23,42776374.29613261
2021-07-24,29603333.889606804
2021-07-25,14720197.543135852
2021-07-26,120141532.87370747
2021-07-27,31653555.14074232
2021-07-28,16730316.443358816
2021-07-29,30286920.440232366
2021-07-30,31115279.255991746
2021-07-31,30762867.271751184
2021-08-01,66025423.76992768
2021-08-02,22371351.3298615
2021-08-03,16081061.884227002
2021-08-04,91924366.20424858
2021-08-05,54574484.04977828
2021-08-06,60426176.97754409
