date,Open Interest
2021-10-19,7333852930.327624
2021-10-20,8185961679.917866
2021-10-21,8045476937.104504
2021-10-22,7916344124.306176
2021-10-23,8152093409.169085
2021-10-24,7957886296.473204
2021-10-25,8398643731.373935
2021-10-26,8149579587.14656
2021-10-27,7486468566.376905
2021-10-28,8004843830.788804
2021-10-29,8751242416.68469
2021-10-30,8491219252.963836
2021-10-31,8439199794.664785
2021-11-01,8298058425.134872
2021-11-02,9139324741.683723
2021-11-03,9142716380.067345
2021-11-04,8850645021.06045
2021-11-05,8768904084.00176
2021-11-06,8728812188.305431
2021-11-07,9192413170.476902
2021-11-08,9497239708.809216
2021-11-09,9104053354.738373
2021-11-10,8847652549.641605
2021-11-11,8929731263.055038
2021-11-12,8865154732.700651
2021-11-13,8728484428.614254
2021-11-14,9022339244.034023
2021-11-15,9100230233.088566
2021-11-16,8193384459.564909
2021-11-17,8075489335.078127
2021-11-18,7594190655.664438
2021-11-19,7969987963.694938
2021-11-20,8078003471.329802
2021-11-21,7790392056.32443
2021-11-22,7718724765.462733
2021-11-23,8062294774.092524
2021-11-24,7809006173.719986
2021-11-25,8674946499.651888
2021-11-26,7621928566.327381
2021-11-27,7452780945.480061
2021-11-28,7629266860.736303
2021-11-29,8163500615.285423
2021-11-30,8738074429.893848
2021-12-01,8711626139.815998
2021-12-02,8549434378.384228
2021-12-03,7862343683.889486
2021-12-04,6978833591.62739
2021-12-05,6795539420.241055
2021-12-06,7304680971.753915
2021-12-07,7256474038.783424
2021-12-08,7678492609.756951
2021-12-09,7241730808.395921
2021-12-10,6789870857.136598
2021-12-11,6993450108.462642
2021-12-12,7203350564.532934
2021-12-13,6743813954.384545
2021-12-14,6718028875.566961
2021-12-15,6930872758.760587
2021-12-16,7087019312.564083
2021-12-17,6887084130.017409
2021-12-18,7155083140.572834
2021-12-19,7062685462.88813
2021-12-20,7353295611.464933
2021-12-21,7807713502.273582
2021-12-22,7489379524.085541
2021-12-23,8136303776.126865
2021-12-24,8137462233.157822
2021-12-25,8457297888.68994
2021-12-26,8336563142.533706
2021-12-27,8332381514.3685
2021-12-28,8087645936.269312
2021-12-29,7705997786.630926
2021-12-30,7695181051.309452
2021-12-31,7694445924.237036
2022-01-01,7844531845.1938
2022-01-02,7937160978.956228
2022-01-03,7789270248.292758
2022-01-04,7934634693.655855
2022-01-05,7399186821.686463
2022-01-06,7224051594.453203
2022-01-07,6700449351.746849
2022-01-08,6502712547.332062
2022-01-09,6556391439.66604
2022-01-10,6385667045.065712
2022-01-11,6623504804.932075
2022-01-12,6793914812.052748
2022-01-13,6467318758.71138
2022-01-14,6586691970.841036
2022-01-15,6773806870.971343
2022-01-16,6769626025.469351
2022-01-17,6587688187.652217
2022-01-18,6510901818.101822
2022-01-19,6395182596.088102
2022-01-20,6310724973.094446
2022-01-21,5286273305.637482
2022-01-22,5052899435.686659
2022-01-23,5421945420.280065
2022-01-24,5239855290.064422
2022-01-25,5313605264.995094
2022-01-26,5242630349.236389
2022-01-27,5198760222.160362
2022-01-28,5442707167.670253
2022-01-29,5467186478.789746
2022-01-30,5511622181.360943
2022-01-31,5788264720.525011
2022-02-01,6036391645.432382
2022-02-02,5708609511.181871
2022-02-03,5725614332.322539
2022-02-04,6653423439.752367
2022-02-05,6651897632.503867
2022-02-06,6664948384.838162
2022-02-07,6743328127.821501
2022-02-08,6408120795.242258
2022-02-09,6812816288.321977
2022-02-10,6214890927.502527
2022-02-11,5892744028.149023
2022-02-12,5829486592.861559
2022-02-13,5766975958.700049
2022-02-14,5938762737.308509
2022-02-15,6521288787.646929
2022-02-16,6204439071.463477
2022-02-17,5923052022.030318
2022-02-18,5696374630.132525
2022-02-19,5595798850.828686
2022-02-20,5425571552.620851
2022-02-21,5346322918.667919
2022-02-22,5408028043.720562
2022-02-23,5352060319.851488
2022-02-24,5133450503.826155
2022-02-25,5489571282.851589
2022-02-26,5561506853.24868
2022-02-27,5148175032.710754
2022-02-28,5755438587.27493
2022-03-01,5899465278.923483
2022-03-02,5834240874.507956
2022-03-03,5720814164.327835
2022-03-04,5330425893.772204
2022-03-05,5434320259.471616
2022-03-06,5294537768.7128
2022-03-07,5175009377.700222
2022-03-08,5282093118.865986
2022-03-09,5447215954.480581
2022-03-10,5204292509.776158
2022-03-11,5180843425.108557
2022-03-12,5295350207.739589
2022-03-13,5270467441.282372
2022-03-14,5295798549.806051
2022-03-15,5542214661.868674
2022-03-16,5871103905.569552
2022-03-17,6157618868.6923685
2022-03-18,6520333973.263268
2022-03-19,6423494213.282312
2022-03-20,6008356021.359428
2022-03-21,6268815420.364485
2022-03-22,6438822916.9802
2022-03-23,6566778737.694373
2022-03-24,7179514511.648806
2022-03-25,7061076707.017606
2022-03-26,7237075331.119897
2022-03-27,7619707031.269674
2022-03-28,7328757504.057813
2022-03-29,7383540123.845286
2022-03-30,7404141188.269695
2022-03-31,7192530945.820059
2022-04-01,7675688823.066245
2022-04-02,7608965805.885152
2022-04-03,7983208401.716389
2022-04-04,7856197253.639431
2022-04-05,7663889208.941215
2022-04-06,6872936278.440619
2022-04-07,6884508696.102261
2022-04-08,6916370542.623508
2022-04-09,7107960519.795386
2022-04-10,6951227955.9289465
2022-04-11,6609017014.126589
2022-04-12,6567319140.309873
2022-04-13,6732929565.930832
2022-04-14,6745635655.87718
2022-04-15,6763785791.123281
2022-04-16,6756499052.503814
2022-04-17,6595168793.957005
2022-04-18,6594807082.159252
2022-04-19,6770434119.843092
2022-04-20,6669257722.529807
2022-04-21,6631355668.779548
2022-04-22,6778140705.911988
2022-04-23,6786737527.791708
2022-04-24,6823221436.339523
2022-04-25,6726973303.788378
2022-04-26,6469918932.283933
2022-04-27,6446201577.807901
2022-04-28,6362072008.701522
2022-04-29,6429483003.830067
2022-04-30,6279393822.174418
2022-05-01,6286205550.84716
2022-05-02,6249551377.907095
2022-05-03,6309561009.531471
2022-05-04,6378534883.688034
2022-05-05,6289133929.904943
2022-05-06,6178897910.42589
2022-05-07,6167123960.180386
2022-05-08,6069749090.058484
2022-05-09,5129249221.54768
2022-05-10,5163556774.074351
2022-05-11,4990120455.4149685
2022-05-12,4521233144.365644
2022-05-13,4586993515.901338
2022-05-14,4765256391.32262
2022-05-15,4944215055.519482
2022-05-16,4840785704.385533
2022-05-17,4964018345.911012
2022-05-18,4795154901.823038
2022-05-19,4909555534.91055
2022-05-20,4817759460.302079
2022-05-21,4797917903.675959
2022-05-22,5034775849.590782
2022-05-23,4930728861.637201
2022-05-24,5011000197.255917
2022-05-25,4976958502.940196
2022-05-26,4772090304.933186
2022-05-27,4814022475.744233
2022-05-28,4876550514.271984
2022-05-29,4898984857.232975
2022-05-30,5249277810.495828
2022-05-31,4978657369.588798
2022-06-01,4795111677.856445
2022-06-02,4862919249.872651
2022-06-03,4879545284.113967
2022-06-04,4803792955.801691
2022-06-05,4775677337.303849
2022-06-06,4777512724.497118
2022-06-07,4532059969.51766
2022-06-08,4594140934.651511
2022-06-09,4636933328.052738
2022-06-10,5026018158.432569
2022-06-11,4845542519.292088
2022-06-12,4564038238.369276
2022-06-13,3935147827.5904274
2022-06-14,3708059406.777019
2022-06-15,3627961605.050709
2022-06-16,3416400711.0997605
2022-06-17,3495287624.378594
2022-06-18,3469453250.5141783
2022-06-19,3592834241.754263
2022-06-20,3550378403.9418635
2022-06-21,3544035361.045315
2022-06-22,3360197347.881191
2022-06-23,3633607464.720717
2022-06-24,3887301167.179499
2022-06-25,3956203025.596413
2022-06-26,3817940296.111654
2022-06-27,3805418335.737985
2022-06-28,3675212528.175077
2022-06-29,3564558618.1443624
2022-06-30,3530736037.133677
2022-07-01,3482830426.6912
2022-07-02,3553345119.677658
2022-07-03,3637077776.7063465
2022-07-04,3886702849.653079
2022-07-05,3743351091.644857
2022-07-06,4027186273.39388
2022-07-07,4316818403.862029
2022-07-08,4039653789.401746
2022-07-09,4050856781.60196
2022-07-10,3959267754.176392
2022-07-11,3810255757.44732
2022-07-12,3614568158.999017
2022-07-13,3909545209.504471
2022-07-14,4217278347.031787
2022-07-15,4515958533.598497
2022-07-16,4855974206.583149
2022-07-17,4590217066.47005
2022-07-18,5038686168.308963
2022-07-19,4565550333.085124
2022-07-20,4581160905.018291
2022-07-21,4947317265.234043
2022-07-22,4760758162.273809
2022-07-23,4712516079.4523735
2022-07-24,5281077150.240816
2022-07-25,4384034301.543037
2022-07-26,4617004692.441855
2022-07-27,5722484353.373807
2022-07-28,5747012104.155663
2022-07-29,5667142379.205574
2022-07-30,5317369628.26916
2022-07-31,5344559481.36536
2022-08-01,5084172971.136545
2022-08-02,5002090268.092716
2022-08-03,5108606741.889001
2022-08-04,5091000081.053296
2022-08-05,5753344002.620279
2022-08-06,5743062205.318389
2022-08-07,5645026810.78762
2022-08-08,6167376820.943037
2022-08-09,5745642888.728308
2022-08-10,6578872412.933401
2022-08-11,6729936798.706205
2022-08-12,7014305992.828585
2022-08-13,7164348764.814431
2022-08-14,6554491957.851036
2022-08-15,6421445985.542015
2022-08-16,6257101317.616322
2022-08-17,6090867913.874423
2022-08-18,6161307744.486903
2022-08-19,5046499889.038353
2022-08-20,5047258200.801913
2022-08-21,5127319072.80691
2022-08-22,5487997297.237268
2022-08-23,5555679091.560825
2022-08-24,5636143284.452242
2022-08-25,6012302062.685128
2022-08-26,5184233733.533943
2022-08-27,5240908950.003292
2022-08-28,5140460532.110353
2022-08-29,5612743693.480936
2022-08-30,5402646463.377863
2022-08-31,5382917456.347888
2022-09-01,5509362710.896477
2022-09-02,5401230482.318518
2022-09-03,5526497676.825513
2022-09-04,5566457916.907479
2022-09-05,5659756109.69264
2022-09-06,5256352311.6979
2022-09-07,5491691370.32638
2022-09-08,5755470927.527709
2022-09-09,5992317738.08088
2022-09-10,6222070439.916834
2022-09-11,6150608393.216438
2022-09-12,5918131015.02645
2022-09-13,5427711160.765161
2022-09-14,5823933254.33482
2022-09-15,5325551270.943497
2022-09-16,5248934984.357375
2022-09-17,5513480652.232013
2022-09-18,5202332692.700144
2022-09-19,5136914387.463177
2022-09-20,5026426723.595826
2022-09-21,4910368395.808067
2022-09-22,5061267785.572867
2022-09-23,5120219565.902675
2022-09-24,5159067312.017592
2022-09-25,5110197492.322464
2022-09-26,5362322083.943963
2022-09-27,5282961052.513206
2022-09-28,5324067405.824204
2022-09-29,5222749222.883667
2022-09-30,5224101878.729781
2022-10-01,5377926650.731857
2022-10-02,5484467627.6429405
2022-10-03,5498140277.318571
2022-10-04,5803645324.764872
2022-10-05,5636896115.451771
2022-10-06,5755133585.531538
2022-10-07,5576341463.977531
2022-10-08,5536397251.443936
2022-10-09,5593020769.814396
2022-10-10,5842211651.93279
2022-10-11,5887256676.050483
2022-10-12,5911630919.485918
2022-10-13,5751311122.153433
2022-10-14,5747034769.995559
2022-10-15,5685328764.166427
2022-10-16,5772863060.577419
2022-10-17,6081428903.744201
2022-10-18,5997852330.7285385
2022-10-19,5995595689.672975
2022-10-20,6008024455.773253
2022-10-21,5986454452.090241
2022-10-22,6282540252.077097
2022-10-23,6627464640.98466
2022-10-24,6333223535.839127
2022-10-25,6876203078.342822
2022-10-26,7167394661.933356
2022-10-27,6696900943.256714
2022-10-28,6736350027.994089
2022-10-29,6870644935.798958
2022-10-30,6668244819.050626
2022-10-31,6478659810.978182
2022-11-01,6371095065.06178
2022-11-02,5918086217.194048
2022-11-03,5718224906.719774
2022-11-04,6549270114.463426
2022-11-05,6399171882.19763
2022-11-06,5890843789.2937765
2022-11-07,5581300061.284376
2022-11-08,4366936806.397611
2022-11-09,4029719500.647235
2022-11-10,4110768845.862647
2022-11-11,3806245258.157914
2022-11-12,3717628271.6425056
2022-11-13,3624264030.0741625
2022-11-14,3563099057.9174347
2022-11-15,3619365506.910216
2022-11-16,3789364449.56404
2022-11-17,3780325767.202082
2022-11-18,3821098498.273191
2022-11-19,3816133697.4701567
2022-11-20,3774178668.44152
2022-11-21,3744499709.184283
2022-11-22,3918897434.246733
2022-11-23,3922596340.192898
2022-11-24,4025257552.040755
2022-11-25,3998768267.86822
2022-11-26,4075896167.8133087
2022-11-27,4001937366.670423
2022-11-28,3927010615.420098
2022-11-29,4313110927.504458
2022-11-30,4467495899.385274
2022-12-01,4129950061.085241
2022-12-02,4300924993.822511
2022-12-03,3910135617.462079
2022-12-04,3737141251.995421
2022-12-05,3640547964.928574
2022-12-06,3718790996.301741
2022-12-07,3834677757.074183
2022-12-08,3896927740.4576735
2022-12-09,3844008173.902648
2022-12-10,3874289158.365782
2022-12-11,3822801591.4969487
2022-12-12,3766258599.106039
2022-12-13,4014659860.937735
2022-12-14,3941693513.324617
2022-12-15,3991296231.068611
2022-12-16,3452606387.550025
2022-12-17,3548274062.8647137
2022-12-18,3282053642.408932
2022-12-19,3484419584.7169933
2022-12-20,3610342625.101676
2022-12-21,3630105377.566449
2022-12-22,3551215166.4323025
2022-12-23,3670951782.280928
2022-12-24,3681609765.6946673
2022-12-25,3632310224.556406
2022-12-26,3673456515.7041807
2022-12-27,3825054765.9949536
2022-12-28,3787001756.893318
2022-12-29,3797278761.0678015
2022-12-30,3788461584.060805
2022-12-31,3749442379.8995247
2023-01-01,3843197124.241176
2023-01-02,3891208968.328856
2023-01-03,3831642324.749655
2023-01-04,4024907016.1482015
2023-01-05,3958910732.201554
2023-01-06,4168412559.304255
2023-01-07,4099202292.7117214
2023-01-08,4206263276.10161
2023-01-09,4463977865.381768
2023-01-10,4651843666.856116
2023-01-11,4564509568.849907
2023-01-12,4581643184.564311
2023-01-13,4584117308.243763
2023-01-14,4268586492.584255
2023-01-15,4358149361.940367
2023-01-16,4465827626.796303
2023-01-17,4497218965.081168
2023-01-18,4347600081.808381
2023-01-19,4538317207.788638
2023-01-20,4687515825.97453
2023-01-21,4581281134.824642
2023-01-22,4558316479.690359
2023-01-23,4503887002.121412
2023-01-24,4179408786.8829136
2023-01-25,4184900041.022627
2023-01-26,4201711061.092667
2023-01-27,4161180812.232555
2023-01-28,4177231644.7845793
2023-01-29,4476244491.531218
2023-01-30,4204221480.616904
2023-01-31,4177129437.6951423
2023-02-01,4463314412.991818
2023-02-02,4397388435.133162
2023-02-03,4580737755.895236
2023-02-04,4818846327.138862
2023-02-05,4520787528.742823
2023-02-06,4536016355.05981
2023-02-07,4867384900.365519
2023-02-08,4727666745.642619
2023-02-09,4340227573.949617
2023-02-10,4302418565.59927
2023-02-11,4327205112.786637
2023-02-12,4233722974.4784
2023-02-13,4357880958.760033
2023-02-14,4384043065.476882
2023-02-15,4455194140.16273
2023-02-16,4184116240.6071343
2023-02-17,4380697936.343431
2023-02-18,4468905011.113862
2023-02-19,4426113268.089802
2023-02-20,4586555577.017424
2023-02-21,4503857476.004579
2023-02-22,4449737739.723868
2023-02-23,4351733529.343464
2023-02-24,4412171213.025089
2023-02-25,4378097215.025314
2023-02-26,4445971021.125956
2023-02-27,4405708017.364666
2023-02-28,4472152942.845308
2023-03-01,4745833317.026801
2023-03-02,4791909251.800229
2023-03-03,4303790939.729302
2023-03-04,4339145982.472136
2023-03-05,4276903834.666791
2023-03-06,4316477195.784055
2023-03-07,4272636821.034257
2023-03-08,4320011593.384458
2023-03-09,3922093333.6465816
2023-03-10,3683891725.8308296
2023-03-11,3713858395.5924034
2023-03-12,3673322401.375481
2023-03-13,3914307490.52732
2023-03-14,3936096099.7376175
2023-03-15,3895642249.770903
2023-03-16,3899931677.6086674
2023-03-17,4208959521.894693
2023-03-18,4146935952.352356
2023-03-19,4217167016.850368
2023-03-20,4019165680.648324
2023-03-21,4290300125.252108
2023-03-22,4209027639.471501
2023-03-23,4369637954.068449
2023-03-24,3987237451.091405
2023-03-25,4000688887.732292
2023-03-26,3991668607.968138
2023-03-27,4025801335.924851
2023-03-28,4163465074.609928
2023-03-29,4270029649.2027984
2023-03-30,4098554054.747146
2023-03-31,4619398164.881124
2023-04-01,4511534628.607886
2023-04-02,4328612996.228493
2023-04-03,4222585452.555925
2023-04-04,5158143356.063458
2023-04-05,5196545399.425913
2023-04-06,4793721981.6363325
2023-04-07,4722456909.029586
2023-04-08,4760901881.779288
2023-04-09,4604742795.045065
2023-04-10,4690571410.264688
2023-04-11,4583941394.793285
2023-04-12,5103569568.668826
2023-04-13,6288647315.709623
2023-04-14,5859919120.458222
2023-04-15,5987365855.073
2023-04-16,5939310017.940065
2023-04-17,5798745798.940542
2023-04-18,5795155253.522367
2023-04-19,5079547574.680145
2023-04-20,5083113068.565872
2023-04-21,4778933461.340668
2023-04-22,4880855013.434248
2023-04-23,4597137982.481843
2023-04-24,4633073674.371102
2023-04-25,4757683890.157428
2023-04-26,4326708679.148651
2023-04-27,4520769254.500275
2023-04-28,4585081780.258688
2023-04-29,4639169575.257711
2023-04-30,4545401335.084373
2023-05-01,4678689325.341375
2023-05-02,4789083407.54595
2023-05-03,4834297999.499792
2023-05-04,4763077629.701183
2023-05-05,5538806090.78579
2023-05-06,4877530999.449061
2023-05-07,4650620479.463159
2023-05-08,4660499645.682
2023-05-09,4708810208.44309
2023-05-10,4637510527.303101
2023-05-11,4881441036.88914
2023-05-12,4684133372.216532
2023-05-13,4729250525.147251
2023-05-14,4724437892.853514
2023-05-15,4698076972.205258
2023-05-16,4751721292.348956
2023-05-17,4742381437.662175
2023-05-18,4712586561.871125
2023-05-19,4700835935.410923
2023-05-20,4745074934.677367
2023-05-21,4771649332.728302
2023-05-22,4925848322.516429
2023-05-23,5187841010.1680565
2023-05-24,4723568634.095432
2023-05-25,4687589258.528192
2023-05-26,4829457321.670323
2023-05-27,4692773259.00238
2023-05-28,4835396571.4261465
2023-05-29,4845580897.628142
2023-05-30,4985301731.8038645
2023-05-31,4859125096.455347
2023-06-01,4698097648.833976
2023-06-02,5010768411.260287
2023-06-03,4906366475.456867
2023-06-04,4954019077.52385
2023-06-05,4783467610.454764
2023-06-06,4697092400.991492
2023-06-07,4503865182.272878
2023-06-08,4541038253.527189
2023-06-09,4563932258.846351
2023-06-10,4603895294.417314
2023-06-11,4517950483.512796
2023-06-12,4678758613.671102
2023-06-13,4694265376.059134
2023-06-14,4380249592.692609
2023-06-15,4317300097.819359
2023-06-16,4265114642.219082
2023-06-17,4212494185.208973
2023-06-18,4167981229.0628586
2023-06-19,4158723774.733439
2023-06-20,4270414692.070496
2023-06-21,4447815232.074702
2023-06-22,4470743714.423944
2023-06-23,4415014779.878244
2023-06-24,4418483046.345027
2023-06-25,4622484459.525646
2023-06-26,4514808057.619532
2023-06-27,4685251565.649031
2023-06-28,4649854081.949577
2023-06-29,4520406487.859796
2023-06-30,4896815662.314359
2023-07-01,4921860086.68644
2023-07-02,4784453505.068149
2023-07-03,5114558148.195136
2023-07-04,4892337446.164388
2023-07-05,4898828855.277145
2023-07-06,4566054137.037739
2023-07-07,4561441193.190881
2023-07-08,4596374005.901095
2023-07-09,4561454507.23331
2023-07-10,4598563492.988423
2023-07-11,4627937226.9213705
2023-07-12,4317677959.140039
2023-07-13,5207197685.851883
2023-07-14,4356911018.271419
2023-07-15,4787859484.807931
2023-07-16,4723292627.00431
2023-07-17,4679135753.047975
2023-07-18,4747152506.027535
2023-07-19,4740283443.000795
2023-07-20,4719361855.351382
2023-07-21,4683295921.792499
2023-07-22,4710133844.532525
2023-07-23,4607532501.132289
2023-07-24,4853507012.062324
2023-07-25,4753150291.102608
2023-07-26,4788017105.453701
2023-07-27,4826962176.904121
2023-07-28,4983155931.642392
2023-07-29,4996467455.467436
2023-07-30,4758037664.192431
2023-07-31,4912926512.448149
2023-08-01,4758973298.435008
2023-08-02,4898625941.323184
2023-08-03,4914100524.03767
2023-08-04,4940367299.992484
2023-08-05,4907559073.746404
2023-08-06,4949963068.773491
2023-08-07,5127652145.99033
2023-08-08,4861617212.859745
2023-08-09,4825299083.202182
2023-08-10,4856164787.234695
2023-08-11,4789795051.911724
2023-08-12,4767085800.435752
2023-08-13,4759647357.489319
2023-08-14,4800681429.002442
2023-08-15,5010703649.954664
2023-08-16,5125462739.701215
2023-08-17,4119798507.259904
2023-08-18,3821217790.56208
2023-08-19,3694039755.7745886
2023-08-20,3783529494.045584
2023-08-21,3712239545.3622417
2023-08-22,3604882546.016573
2023-08-23,3720377241.401217
2023-08-24,3599493299.3321805
2023-08-25,3611189624.376252
2023-08-26,3599088618.165415
2023-08-27,3640296909.442447
2023-08-28,3595886255.6013737
2023-08-29,3831360862.584204
2023-08-30,3704130033.405166
2023-08-31,3550943246.678822
2023-09-01,3508459834.371636
2023-09-02,3500420771.301873
2023-09-03,3493803332.226151
2023-09-04,3559787870.8618546
2023-09-05,3602780036.529988
2023-09-06,3604217090.642717
2023-09-07,3683891059.536952
2023-09-08,3639583644.875706
2023-09-09,3655872571.2401056
2023-09-10,3620107184.979412
2023-09-11,3715202170.179274
2023-09-12,3699760457.5147634
2023-09-13,3776832431.652256
2023-09-14,3770180841.842168
2023-09-15,3794199375.938546
2023-09-16,3733836989.7574215
2023-09-17,3690381020.975108
2023-09-18,3769081114.4102416
2023-09-19,3751616431.762829
2023-09-20,3743892994.026405
2023-09-21,3845652244.960041
2023-09-22,3802510419.100345
2023-09-23,3826192575.692894
2023-09-24,3795285241.505249
2023-09-25,3788719409.232784
2023-09-26,3813872598.853667
2023-09-27,3779377103.727625
2023-09-28,4035953703.316045
2023-09-29,4068098833.537145
2023-09-30,4081665503.514436
2023-10-01,4217907642.647352
2023-10-02,3872154060.283216
2023-10-03,3933892924.7157454
2023-10-04,3971522219.281338
2023-10-05,4051992351.716868
2023-10-06,4000266464.8440847
2023-10-07,3962483178.184173
2023-10-08,4076898657.451884
2023-10-09,4066250365.941124
2023-10-10,4102038340.534138
2023-10-11,4185870241.959338
2023-10-12,4244660324.9445744
2023-10-13,4170605578.422172
2023-10-14,4160054188.2825785
2023-10-15,4169546786.2479486
2023-10-16,4076070247.964648
2023-10-17,4070717851.6465626
2023-10-18,4059151326.7421794
2023-10-19,4073037173.555074
2023-10-20,4178868795.75206
2023-10-21,4229006422.036673
2023-10-22,4303812837.408213
2023-10-23,4397731607.471676
2023-10-24,4292442654.028679
2023-10-25,4431157775.195919
2023-10-26,4528853767.375012
2023-10-27,4481753566.99456
2023-10-28,4481762284.504203
2023-10-29,4555919589.038439
2023-10-30,4625459767.538194
2023-10-31,4646992623.241363
2023-11-01,4878707481.32112
2023-11-02,4585910698.265626
2023-11-03,4754595393.911287
2023-11-04,4927468032.52605
2023-11-05,5064911494.85907
2023-11-06,5076827514.61291
2023-11-07,4810335069.170317
2023-11-08,4925166757.011502
2023-11-09,5800378137.724618
2023-11-10,5662285420.926065
2023-11-11,5476999286.354083
2023-11-12,5486804645.884221
2023-11-13,5497863795.727246
2023-11-14,5072624779.327388
2023-11-15,5386133010.1823845
2023-11-16,5115526978.311608
2023-11-17,4995996918.309606
2023-11-18,5156127299.371749
2023-11-19,5213896622.276089
2023-11-20,5345664486.234691
2023-11-21,5063834789.87318
2023-11-22,5580406213.536268
2023-11-23,5617606953.308124
2023-11-24,5627147235.886405
2023-11-25,5587336842.478162
2023-11-26,5372147805.269268
2023-11-27,5414596986.657327
2023-11-28,5414227753.456097
2023-11-29,5355321976.953774
2023-11-30,5471837853.395468
2023-12-01,5704627707.494848
2023-12-02,6036602582.148897
2023-12-03,6090827484.99962
2023-12-04,6099459077.206537
2023-12-05,5974556598.545311
2023-12-06,5677809536.486584
2023-12-07,6342428497.698771
2023-12-08,6259040025.806079
2023-12-09,6290401120.01451
2023-12-10,6206862873.877737
2023-12-11,5638160838.49245
2023-12-12,5550819428.620476
2023-12-13,5581149486.606436
2023-12-14,5772258305.709694
2023-12-15,5513752193.197713
2023-12-16,5524429400.387526
2023-12-17,5540349002.711879
2023-12-18,5628876333.637292
2023-12-19,5559500706.162989
2023-12-20,5624833607.909813
2023-12-21,5791247865.145953
2023-12-22,6392656358.84037
2023-12-23,6130881705.431094
2023-12-24,5913189209.773235
2023-12-25,5965525999.360795
2023-12-26,5806586180.594819
2023-12-27,6630556695.9453125
2023-12-28,6232182288.143698
2023-12-29,5801055619.938922
2023-12-30,5679150190.610889
2023-12-31,5614210231.975149
2024-01-01,5820719390.940065
2024-01-02,5889237296.527305
2024-01-03,5143029396.747763
2024-01-04,5222507764.828817
2024-01-05,5217385656.951999
2024-01-06,5137158534.06769
2024-01-07,5192311503.896391
2024-01-08,5390509294.137495
2024-01-09,5531125152.699889
2024-01-10,6404029902.2571535
2024-01-11,6571412106.242429
2024-01-12,6362573856.82951
2024-01-13,6477447101.2756
2024-01-14,6323117719.161476
2024-01-15,6381918615.469291
2024-01-16,6710065935.392392
2024-01-17,6440902833.50176
2024-01-18,6504934211.693948
2024-01-19,6469511228.275009
2024-01-20,6454144177.932408
2024-01-21,6402654578.870599
2024-01-22,6128450206.156525
2024-01-23,5662805388.731163
2024-01-24,5623863412.348732
2024-01-25,5659116508.582499
2024-01-26,5865508856.356299
2024-01-27,5797515684.59445
2024-01-28,5580482743.746951
2024-01-29,5825830956.900265
2024-01-30,5909533600.404208
2024-01-31,5611071811.153574
2024-02-01,5747552046.319641
2024-02-02,5666288567.94696
2024-02-03,5707297262.87805
2024-02-04,5594866835.195861
2024-02-05,5666466956.312102
2024-02-06,6291863015.926902
2024-02-07,6239987207.894876
2024-02-08,6088054042.249326
2024-02-09,6121483606.285796
2024-02-10,6159089909.733319
2024-02-11,6187423255.211681
2024-02-12,6789912810.542969
2024-02-13,6842964058.55409
2024-02-14,7089660194.685327
2024-02-15,7255220693.880967
2024-02-16,7058186035.022388
2024-02-17,7033314219.837492
2024-02-18,7357548133.287851
2024-02-19,7590721559.4498625
2024-02-20,7864243433.607326
2024-02-21,7821182475.717273
2024-02-22,7697069439.319613
2024-02-23,7227768697.668259
2024-02-24,7645354357.105347
2024-02-25,8456779111.049257
2024-02-26,8244557649.869638
2024-02-27,7940579404.788086
2024-02-28,7730523277.346566
2024-02-29,7897662806.926458
2024-03-01,7910847791.926931
2024-03-02,7881786914.874655
2024-03-03,8098614371.841157
2024-03-04,8059845462.109188
2024-03-05,7895900276.153285
2024-03-06,8460616493.832517
2024-03-07,8594109228.977022
2024-03-08,8874014067.189623
2024-03-09,9014993446.56772
2024-03-10,8925456037.254225
2024-03-11,9328120331.1903
2024-03-12,9229114676.941416
2024-03-13,9445644778.745344
2024-03-14,9669247070.082874
2024-03-15,9025600124.287449
2024-03-16,8966683969.653448
2024-03-17,9073183276.84652
2024-03-18,9024732374.495838
2024-03-19,8164211469.030313
2024-03-20,8588191983.926337
2024-03-21,8535986337.282093
2024-03-22,8314670803.791567
2024-03-23,8273194295.942749
2024-03-24,8561888570.393215
2024-03-25,9052503118.42612
2024-03-26,9104407685.969522
2024-03-27,8984869227.415632
2024-03-28,9187999120.425953
2024-03-29,9144309367.79207
2024-03-30,9240327974.920267
2024-03-31,9731818144.018215
2024-04-01,9421950973.438902
2024-04-02,8759935071.064411
2024-04-03,8749297013.480043
2024-04-04,8724273343.41173
2024-04-05,8847729734.933725
2024-04-06,8813853122.709946
2024-04-07,9119345618.33582
2024-04-08,10033639845.854477
2024-04-09,9403715238.962534
2024-04-10,9354870066.509832
2024-04-11,9152219720.740036
2024-04-12,8327423636.120352
2024-04-13,7262518117.185301
2024-04-14,7479043470.327086
2024-04-15,7364300466.299323
2024-04-16,7245541778.177492
2024-04-17,7170965466.045935
2024-04-18,7146013869.102377
2024-04-19,7196983799.77394
2024-04-20,7345775888.53968
2024-04-21,7310735241.875238
2024-04-22,7441012514.252601
2024-04-23,7523633955.655612
2024-04-24,7536594674.486611
2024-04-25,7535674544.285094
2024-04-26,7490525830.470894
2024-04-27,8031220227.533906
2024-04-28,8108964526.061177
2024-04-29,8095242056.931715
2024-04-30,7767176155.10234
2024-05-01,7296558879.838458
2024-05-02,7367399648.0583105
2024-05-03,7555210390.646151
