Datetime,Fees (Total)
2022-01-24T00:00:00Z,11.63754455
2022-01-23T00:00:00Z,7.68463059
2022-01-22T00:00:00Z,11.14446627
2022-01-21T00:00:00Z,12.14652139
2022-01-20T00:00:00Z,9.94362513
2022-01-19T00:00:00Z,8.66004883
2022-01-18T00:00:00Z,9.47611286
2022-01-17T00:00:00Z,9.08946149
2022-01-16T00:00:00Z,6.36674077
2022-01-15T00:00:00Z,7.42847263
2022-01-14T00:00:00Z,9.66920485
2022-01-13T00:00:00Z,10.43758314
2022-01-12T00:00:00Z,11.66043324
2022-01-11T00:00:00Z,11.71013853
2022-01-10T00:00:00Z,11.45594577
2022-01-09T00:00:00Z,7.86552615
2022-01-08T00:00:00Z,9.69417938
2022-01-07T00:00:00Z,14.30294969
2022-01-06T00:00:00Z,15.23440191
2022-01-05T00:00:00Z,15.83972727
2022-01-04T00:00:00Z,13.28402
2022-01-03T00:00:00Z,11.58893996
2022-01-02T00:00:00Z,9.25751769
2022-01-01T00:00:00Z,9.31325086
2021-12-31T00:00:00Z,18.07228243
2021-12-30T00:00:00Z,17.65403926
2021-12-29T00:00:00Z,16.40915858
2021-12-28T00:00:00Z,17.86068218
2021-12-27T00:00:00Z,13.15912641
2021-12-26T00:00:00Z,7.75341049
2021-12-25T00:00:00Z,8.32231002
2021-12-24T00:00:00Z,12.06790599
2021-12-23T00:00:00Z,10.97831577
2021-12-22T00:00:00Z,10.85075693
2021-12-21T00:00:00Z,11.89622366
2021-12-20T00:00:00Z,10.99737319
2021-12-19T00:00:00Z,6.98352275
2021-12-18T00:00:00Z,8.78718027
2021-12-17T00:00:00Z,12.99668263
2021-12-16T00:00:00Z,10.47070691
2021-12-15T00:00:00Z,11.62215151
2021-12-14T00:00:00Z,11.71214792
2021-12-13T00:00:00Z,12.93733248
2021-12-12T00:00:00Z,6.54018765
2021-12-11T00:00:00Z,7.93052829
2021-12-10T00:00:00Z,11.58751607
2021-12-09T00:00:00Z,12.03940326
2021-12-08T00:00:00Z,10.34711221
2021-12-07T00:00:00Z,11.38683329
2021-12-06T00:00:00Z,12.98769813
2021-12-05T00:00:00Z,21.84550986
2021-12-04T00:00:00Z,17.45400848
2021-12-03T00:00:00Z,13.28258262
2021-12-02T00:00:00Z,18.87918059
2021-12-01T00:00:00Z,20.56160479
2021-11-30T00:00:00Z,12.63960254
2021-11-29T00:00:00Z,11.13359834
2021-11-28T00:00:00Z,7.36052107
2021-11-27T00:00:00Z,8.44446976
2021-11-26T00:00:00Z,14.57347377
2021-11-25T00:00:00Z,14.85821293
2021-11-24T00:00:00Z,14.01867125
2021-11-23T00:00:00Z,12.28852264
2021-11-22T00:00:00Z,12.30824165
2021-11-21T00:00:00Z,9.23059486
2021-11-20T00:00:00Z,12.96530977
2021-11-19T00:00:00Z,13.20134335
2021-11-18T00:00:00Z,11.7643974
2021-11-17T00:00:00Z,13.4647262
2021-11-16T00:00:00Z,12.97971574
2021-11-15T00:00:00Z,12.66008946
2021-11-14T00:00:00Z,8.67145475
2021-11-13T00:00:00Z,10.69343882
2021-11-12T00:00:00Z,14.88517644
2021-11-11T00:00:00Z,15.55562963
2021-11-10T00:00:00Z,18.41489098
2021-11-09T00:00:00Z,23.26600511
2021-11-08T00:00:00Z,16.09920783
2021-11-07T00:00:00Z,9.63271774
2021-11-06T00:00:00Z,10.76522666
2021-11-05T00:00:00Z,17.51744891
2021-11-04T00:00:00Z,16.38430664
2021-11-03T00:00:00Z,15.93237584
2021-11-02T00:00:00Z,17.50019127
2021-11-01T00:00:00Z,15.30868889
2021-10-31T00:00:00Z,8.99031936
2021-10-30T00:00:00Z,10.41767014
2021-10-29T00:00:00Z,15.65614451
2021-10-28T00:00:00Z,12.98178558
2021-10-27T00:00:00Z,12.54541851
2021-10-26T00:00:00Z,13.72514751
2021-10-25T00:00:00Z,14.02343665
2021-10-24T00:00:00Z,8.98128972
2021-10-23T00:00:00Z,11.14498353
2021-10-22T00:00:00Z,16.16676262
2021-10-21T00:00:00Z,20.27685074
2021-10-20T00:00:00Z,18.74501966
2021-10-19T00:00:00Z,15.00707606
2021-10-18T00:00:00Z,15.82936149
2021-10-17T00:00:00Z,11.34267792
2021-10-16T00:00:00Z,15.68890276
2021-10-15T00:00:00Z,20.28590568
2021-10-14T00:00:00Z,16.28899281
2021-10-13T00:00:00Z,16.82798138
2021-10-12T00:00:00Z,19.08640434
2021-10-11T00:00:00Z,20.71044373
2021-10-10T00:00:00Z,12.73358015
2021-10-09T00:00:00Z,14.68665122
2021-10-08T00:00:00Z,20.66777196
2021-10-07T00:00:00Z,26.94414508
2021-10-06T00:00:00Z,18.01872245
2021-10-05T00:00:00Z,15.2931848
2021-10-04T00:00:00Z,13.71933088
2021-10-03T00:00:00Z,9.99490094
2021-10-02T00:00:00Z,10.92389547
2021-10-01T00:00:00Z,16.25074991
2021-09-30T00:00:00Z,14.77442647
2021-09-29T00:00:00Z,11.29846913
2021-09-28T00:00:00Z,13.65809179
2021-09-27T00:00:00Z,12.6638463
2021-09-26T00:00:00Z,8.46447735
2021-09-25T00:00:00Z,8.54954145
2021-09-24T00:00:00Z,16.13218851
2021-09-23T00:00:00Z,13.78292053
2021-09-22T00:00:00Z,14.01797242
2021-09-21T00:00:00Z,14.77670143
2021-09-20T00:00:00Z,13.88693201
2021-09-19T00:00:00Z,8.24793646
2021-09-18T00:00:00Z,11.59331478
2021-09-17T00:00:00Z,14.98088386
2021-09-16T00:00:00Z,16.78613933
2021-09-15T00:00:00Z,17.05868174
2021-09-14T00:00:00Z,14.83268393
2021-09-13T00:00:00Z,15.26903901
2021-09-12T00:00:00Z,8.56594866
2021-09-11T00:00:00Z,10.83663456
2021-09-10T00:00:00Z,14.11332747
2021-09-09T00:00:00Z,14.12040485
2021-09-08T00:00:00Z,14.7072251
2021-09-07T00:00:00Z,18.45604694
2021-09-06T00:00:00Z,17.20333365
2021-09-05T00:00:00Z,10.48077135
2021-09-04T00:00:00Z,11.99431048
2021-09-03T00:00:00Z,18.43386973
2021-09-02T00:00:00Z,19.97096727
2021-09-01T00:00:00Z,17.7418564
2021-08-31T00:00:00Z,13.74039187
2021-08-30T00:00:00Z,12.53730114
2021-08-29T00:00:00Z,8.73895894
2021-08-28T00:00:00Z,10.70235591
2021-08-27T00:00:00Z,11.91570629
2021-08-26T00:00:00Z,11.57534522
2021-08-25T00:00:00Z,12.85651722
2021-08-24T00:00:00Z,15.00327334
2021-08-23T00:00:00Z,14.33684909
2021-08-22T00:00:00Z,11.62618275
2021-08-21T00:00:00Z,11.42035586
2021-08-20T00:00:00Z,15.74679146
2021-08-19T00:00:00Z,12.90905503
2021-08-18T00:00:00Z,15.41159123
2021-08-17T00:00:00Z,15.65187722
2021-08-16T00:00:00Z,16.33277114
2021-08-15T00:00:00Z,9.72888011
2021-08-14T00:00:00Z,10.89573864
2021-08-13T00:00:00Z,23.57973618
2021-08-12T00:00:00Z,12.84363469
2021-08-11T00:00:00Z,13.26366228
2021-08-10T00:00:00Z,13.95760508
2021-08-09T00:00:00Z,13.53609833
2021-08-08T00:00:00Z,9.83721559
2021-08-07T00:00:00Z,10.38935962
2021-08-06T00:00:00Z,14.22965964
2021-08-05T00:00:00Z,14.89044705
2021-08-04T00:00:00Z,15.07145299
2021-08-03T00:00:00Z,12.79655629
2021-08-02T00:00:00Z,13.48151599
2021-08-01T00:00:00Z,9.61282095
2021-07-31T00:00:00Z,11.2248187
2021-07-30T00:00:00Z,14.57271913
2021-07-29T00:00:00Z,14.9950556
2021-07-28T00:00:00Z,15.54888588
2021-07-27T00:00:00Z,16.07380881
2021-07-26T00:00:00Z,18.28040045
2021-07-25T00:00:00Z,9.73352573
2021-07-24T00:00:00Z,12.81693973
2021-07-23T00:00:00Z,19.32059708
2021-07-22T00:00:00Z,14.21047745
2021-07-21T00:00:00Z,14.46176666
2021-07-20T00:00:00Z,17.82299408
2021-07-19T00:00:00Z,18.9984186
2021-07-18T00:00:00Z,12.0631433
2021-07-17T00:00:00Z,12.61170894
2021-07-16T00:00:00Z,17.28933765
2021-07-15T00:00:00Z,22.72069488
2021-07-14T00:00:00Z,24.91340774
2021-07-13T00:00:00Z,31.7320525
2021-07-12T00:00:00Z,28.72108231
2021-07-11T00:00:00Z,18.5370764
2021-07-10T00:00:00Z,19.19544869
2021-07-09T00:00:00Z,26.87704907
2021-07-08T00:00:00Z,29.27798416
2021-07-07T00:00:00Z,37.84812683
2021-07-06T00:00:00Z,47.07445328
2021-07-05T00:00:00Z,47.54560696
2021-07-04T00:00:00Z,43.43064993
2021-07-03T00:00:00Z,59.20251271
2021-07-02T00:00:00Z,61.9630791
2021-07-01T00:00:00Z,73.77631405
2021-06-30T00:00:00Z,61.11151378
2021-06-29T00:00:00Z,53.15086695
2021-06-28T00:00:00Z,53.65438019
2021-06-27T00:00:00Z,26.16197339
2021-06-26T00:00:00Z,29.4135319
2021-06-25T00:00:00Z,44.14298414
2021-06-24T00:00:00Z,48.01458352
2021-06-23T00:00:00Z,56.04309666
2021-06-22T00:00:00Z,47.79616557
2021-06-21T00:00:00Z,40.26731551
2021-06-20T00:00:00Z,22.72141975
2021-06-19T00:00:00Z,24.63339795
2021-06-18T00:00:00Z,31.06591451
2021-06-17T00:00:00Z,31.36796458
2021-06-16T00:00:00Z,39.0776493
2021-06-15T00:00:00Z,38.74243655
2021-06-14T00:00:00Z,37.66128109
2021-06-13T00:00:00Z,23.21197646
2021-06-12T00:00:00Z,35.49080844
2021-06-11T00:00:00Z,40.70747209
2021-06-10T00:00:00Z,46.37133257
2021-06-09T00:00:00Z,33.33885199
2021-06-08T00:00:00Z,35.24722008
2021-06-07T00:00:00Z,34.55627144
2021-06-06T00:00:00Z,22.5789259
2021-06-05T00:00:00Z,29.64085417
2021-06-04T00:00:00Z,42.34136464
2021-06-03T00:00:00Z,49.88061484
2021-06-02T00:00:00Z,51.13309674
2021-06-01T00:00:00Z,47.27613502
2021-05-31T00:00:00Z,45.48679202
2021-05-30T00:00:00Z,36.61452542
2021-05-29T00:00:00Z,47.41632429
2021-05-28T00:00:00Z,69.53506793
2021-05-27T00:00:00Z,66.11477022
2021-05-26T00:00:00Z,77.84665827
2021-05-25T00:00:00Z,85.81813126
2021-05-24T00:00:00Z,96.80194258
2021-05-23T00:00:00Z,81.40676948
2021-05-22T00:00:00Z,102.38136843
2021-05-21T00:00:00Z,131.0112292
2021-05-20T00:00:00Z,132.47635443
2021-05-19T00:00:00Z,122.72468289
2021-05-18T00:00:00Z,67.16487365
2021-05-17T00:00:00Z,76.18906998
2021-05-16T00:00:00Z,52.09414413
2021-05-15T00:00:00Z,62.45768819
2021-05-14T00:00:00Z,73.24686827
2021-05-13T00:00:00Z,71.87171986
2021-05-12T00:00:00Z,76.98423673
2021-05-11T00:00:00Z,81.79323145
2021-05-10T00:00:00Z,101.01711434
2021-05-09T00:00:00Z,70.0288271
2021-05-08T00:00:00Z,87.22137317
2021-05-07T00:00:00Z,104.36786384
2021-05-06T00:00:00Z,109.52051484
2021-05-05T00:00:00Z,99.91162799
2021-05-04T00:00:00Z,99.39665193
2021-05-03T00:00:00Z,110.91693739
2021-05-02T00:00:00Z,84.9603757
2021-05-01T00:00:00Z,102.1168687
2021-04-30T00:00:00Z,143.19592537
2021-04-29T00:00:00Z,144.83508448
2021-04-28T00:00:00Z,135.93910764
2021-04-27T00:00:00Z,162.30784332
2021-04-26T00:00:00Z,167.75160734
2021-04-25T00:00:00Z,116.28734279
2021-04-24T00:00:00Z,168.40089535
2021-04-23T00:00:00Z,269.68675317
2021-04-22T00:00:00Z,299.48661393
2021-04-21T00:00:00Z,255.76779687
2021-04-20T00:00:00Z,301.82822747
2021-04-19T00:00:00Z,215.81663228
2021-04-18T00:00:00Z,214.730004
2021-04-17T00:00:00Z,163.57372065
2021-04-16T00:00:00Z,140.32071554
2021-04-15T00:00:00Z,155.28823581
2021-04-14T00:00:00Z,136.184935
2021-04-13T00:00:00Z,101.8297542
2021-04-12T00:00:00Z,91.77267733
2021-04-11T00:00:00Z,62.98652347
2021-04-10T00:00:00Z,89.98797301
2021-04-09T00:00:00Z,116.38720157
2021-04-08T00:00:00Z,91.57954065
2021-04-07T00:00:00Z,101.05042032
2021-04-06T00:00:00Z,106.4140201
2021-04-05T00:00:00Z,94.4570655
2021-04-04T00:00:00Z,67.1963015
2021-04-03T00:00:00Z,83.93886825
2021-04-02T00:00:00Z,89.40831777
2021-04-01T00:00:00Z,89.99745266
2021-03-31T00:00:00Z,102.46134313
2021-03-30T00:00:00Z,96.60277671
2021-03-29T00:00:00Z,80.75259219
2021-03-28T00:00:00Z,58.0016199
2021-03-27T00:00:00Z,66.63131525
2021-03-26T00:00:00Z,81.24149212
2021-03-25T00:00:00Z,84.22598289
2021-03-24T00:00:00Z,82.45079823
2021-03-23T00:00:00Z,81.33063818
2021-03-22T00:00:00Z,85.0231841
2021-03-21T00:00:00Z,60.90613183
2021-03-20T00:00:00Z,83.66084498
2021-03-19T00:00:00Z,116.3394505
2021-03-18T00:00:00Z,137.22857009
2021-03-17T00:00:00Z,105.8511926
2021-03-16T00:00:00Z,110.36520932
2021-03-15T00:00:00Z,112.98540384
2021-03-14T00:00:00Z,88.42522684
2021-03-13T00:00:00Z,116.89588103
2021-03-12T00:00:00Z,117.22083707
2021-03-11T00:00:00Z,111.07819319
2021-03-10T00:00:00Z,110.26473041
2021-03-09T00:00:00Z,105.13713112
2021-03-08T00:00:00Z,90.54725683
2021-03-07T00:00:00Z,71.23039113
2021-03-06T00:00:00Z,77.90309707
2021-03-05T00:00:00Z,114.36391387
2021-03-04T00:00:00Z,112.95743017
2021-03-03T00:00:00Z,132.69783597
2021-03-02T00:00:00Z,132.76436336
2021-03-01T00:00:00Z,121.83630841
2021-02-28T00:00:00Z,82.99643575
2021-02-27T00:00:00Z,104.30956316
2021-02-26T00:00:00Z,148.87842397
2021-02-25T00:00:00Z,152.52733296
2021-02-24T00:00:00Z,189.53161494
2021-02-23T00:00:00Z,183.30218417
2021-02-22T00:00:00Z,131.78857835
2021-02-21T00:00:00Z,115.10198626
2021-02-20T00:00:00Z,147.82061349
2021-02-19T00:00:00Z,160.8057528
2021-02-18T00:00:00Z,147.75229392
2021-02-17T00:00:00Z,141.62327207
2021-02-16T00:00:00Z,120.02466217
2021-02-15T00:00:00Z,123.389744
2021-02-14T00:00:00Z,104.20186702
2021-02-13T00:00:00Z,144.37461607
2021-02-12T00:00:00Z,202.39953166
2021-02-11T00:00:00Z,185.34915975
2021-02-10T00:00:00Z,168.16327939
2021-02-09T00:00:00Z,196.39438398
2021-02-08T00:00:00Z,134.17229408
2021-02-07T00:00:00Z,84.69085027
2021-02-06T00:00:00Z,118.30299223
2021-02-05T00:00:00Z,143.84104968
2021-02-04T00:00:00Z,166.88621843
2021-02-03T00:00:00Z,134.24070735
2021-02-02T00:00:00Z,148.6058453
2021-02-01T00:00:00Z,127.71187911
2021-01-31T00:00:00Z,100.53987916
2021-01-30T00:00:00Z,138.4634188
2021-01-29T00:00:00Z,167.42570567
2021-01-28T00:00:00Z,85.90021791
2021-01-27T00:00:00Z,83.09629503
2021-01-26T00:00:00Z,81.76242061
2021-01-25T00:00:00Z,100.68549632
2021-01-24T00:00:00Z,57.5560404
2021-01-23T00:00:00Z,76.76292004
2021-01-22T00:00:00Z,114.62270064
2021-01-21T00:00:00Z,120.18381959
2021-01-20T00:00:00Z,93.48057077
2021-01-19T00:00:00Z,97.54256535
2021-01-18T00:00:00Z,84.66625216
2021-01-17T00:00:00Z,66.3108796
2021-01-16T00:00:00Z,88.49193579
2021-01-15T00:00:00Z,147.17314406
2021-01-14T00:00:00Z,141.41282766
2021-01-13T00:00:00Z,136.57891971
2021-01-12T00:00:00Z,164.92133634
2021-01-11T00:00:00Z,134.4265331
2021-01-10T00:00:00Z,91.95258523
2021-01-09T00:00:00Z,110.56125153
2021-01-08T00:00:00Z,135.47417648
2021-01-07T00:00:00Z,121.91274523
2021-01-06T00:00:00Z,128.51898515
2021-01-05T00:00:00Z,113.36586749
2021-01-04T00:00:00Z,108.70503625
2021-01-03T00:00:00Z,86.41999352
2021-01-02T00:00:00Z,79.69906722
2021-01-01T00:00:00Z,48.9427014
2020-12-31T00:00:00Z,113.57123643
2020-12-30T00:00:00Z,105.14390344
2020-12-29T00:00:00Z,105.85291043
2020-12-28T00:00:00Z,99.54006659
2020-12-27T00:00:00Z,91.99329678
2020-12-26T00:00:00Z,69.64322741
2020-12-25T00:00:00Z,92.48494577
2020-12-24T00:00:00Z,106.42944422
2020-12-23T00:00:00Z,143.04461152
2020-12-22T00:00:00Z,133.02681427
2020-12-21T00:00:00Z,138.56269222
2020-12-20T00:00:00Z,73.5149194
2020-12-19T00:00:00Z,119.96753977
2020-12-18T00:00:00Z,195.47135264
2020-12-17T00:00:00Z,162.99271891
2020-12-16T00:00:00Z,79.9044725
2020-12-15T00:00:00Z,70.05172631
2020-12-14T00:00:00Z,59.2358478
2020-12-13T00:00:00Z,39.24154715
2020-12-12T00:00:00Z,50.58835913
2020-12-11T00:00:00Z,70.49629972
2020-12-10T00:00:00Z,72.83286894
2020-12-09T00:00:00Z,72.45729357
2020-12-08T00:00:00Z,72.19048212
2020-12-07T00:00:00Z,68.46050775
2020-12-06T00:00:00Z,48.40641585
2020-12-05T00:00:00Z,69.64763484
2020-12-04T00:00:00Z,108.77416045
2020-12-03T00:00:00Z,145.78926977
2020-12-02T00:00:00Z,131.45675736
2020-12-01T00:00:00Z,145.30838285
2020-11-30T00:00:00Z,72.31782859
2020-11-29T00:00:00Z,39.86594809
2020-11-28T00:00:00Z,56.82028025
2020-11-27T00:00:00Z,84.21494944
2020-11-26T00:00:00Z,103.83357397
2020-11-25T00:00:00Z,98.62265001
2020-11-24T00:00:00Z,86.28199286
2020-11-23T00:00:00Z,56.54584603
2020-11-22T00:00:00Z,32.02458461
2020-11-21T00:00:00Z,46.90621911
2020-11-20T00:00:00Z,76.3498895
2020-11-19T00:00:00Z,94.51871958
2020-11-18T00:00:00Z,97.63868616
2020-11-17T00:00:00Z,90.54129648
2020-11-16T00:00:00Z,83.45770555
2020-11-15T00:00:00Z,42.4333546
2020-11-14T00:00:00Z,59.15558129
2020-11-13T00:00:00Z,100.5666202
2020-11-12T00:00:00Z,102.85022306
2020-11-11T00:00:00Z,107.57878081
2020-11-10T00:00:00Z,154.8373255
2020-11-09T00:00:00Z,142.15849695
2020-11-08T00:00:00Z,95.69061817
2020-11-07T00:00:00Z,135.23436243
2020-11-06T00:00:00Z,239.93433418
2020-11-05T00:00:00Z,260.44440041
2020-11-04T00:00:00Z,205.03254149
2020-11-03T00:00:00Z,289.30998956
2020-11-02T00:00:00Z,209.46858831
2020-11-01T00:00:00Z,177.84284836
2020-10-31T00:00:00Z,264.03799985
2020-10-30T00:00:00Z,262.34694254
2020-10-29T00:00:00Z,259.23173259
2020-10-28T00:00:00Z,226.66214815
2020-10-27T00:00:00Z,192.23520467
2020-10-26T00:00:00Z,111.29083665
2020-10-25T00:00:00Z,65.2647025
2020-10-24T00:00:00Z,93.84222181
2020-10-23T00:00:00Z,144.01814194
2020-10-22T00:00:00Z,166.97812487
2020-10-21T00:00:00Z,116.64309349
2020-10-20T00:00:00Z,76.7422097
2020-10-19T00:00:00Z,50.5686316
2020-10-18T00:00:00Z,36.45097175
2020-10-17T00:00:00Z,35.43446587
2020-10-16T00:00:00Z,64.14460306
2020-10-15T00:00:00Z,78.27808305
2020-10-14T00:00:00Z,73.0492025
2020-10-13T00:00:00Z,74.07427084
2020-10-12T00:00:00Z,74.84694551
2020-10-11T00:00:00Z,51.2299918
2020-10-10T00:00:00Z,75.84989665
2020-10-09T00:00:00Z,110.78393286
2020-10-08T00:00:00Z,103.13964018
2020-10-07T00:00:00Z,111.17330476
2020-10-06T00:00:00Z,113.3113988
2020-10-05T00:00:00Z,98.28262979
2020-10-04T00:00:00Z,55.83182413
2020-10-03T00:00:00Z,71.90619458
2020-10-02T00:00:00Z,122.51219145
2020-10-01T00:00:00Z,102.03192869
2020-09-30T00:00:00Z,95.01594655
2020-09-29T00:00:00Z,82.9749104
2020-09-28T00:00:00Z,56.72923703
2020-09-27T00:00:00Z,37.58516079
2020-09-26T00:00:00Z,41.5723567
2020-09-25T00:00:00Z,77.16010813
2020-09-24T00:00:00Z,82.50485829
2020-09-23T00:00:00Z,96.11641422
2020-09-22T00:00:00Z,74.17250505
2020-09-21T00:00:00Z,61.30821173
2020-09-20T00:00:00Z,33.00982992
2020-09-19T00:00:00Z,47.55137105
2020-09-18T00:00:00Z,69.41040707
2020-09-17T00:00:00Z,70.95057487
2020-09-16T00:00:00Z,77.67308339
2020-09-15T00:00:00Z,77.13367663
2020-09-14T00:00:00Z,75.47210429
2020-09-13T00:00:00Z,49.08137942
2020-09-12T00:00:00Z,58.11575529
2020-09-11T00:00:00Z,95.16710292
2020-09-10T00:00:00Z,110.38966361
2020-09-09T00:00:00Z,89.19580011
2020-09-08T00:00:00Z,84.06185257
2020-09-07T00:00:00Z,96.71790986
2020-09-06T00:00:00Z,70.7371794
2020-09-05T00:00:00Z,119.88963774
2020-09-04T00:00:00Z,155.46345969
2020-09-03T00:00:00Z,134.31577789
2020-09-02T00:00:00Z,127.52455509
2020-09-01T00:00:00Z,125.93549409
2020-08-31T00:00:00Z,91.5378335
2020-08-30T00:00:00Z,64.10535847
2020-08-29T00:00:00Z,65.85247622
2020-08-28T00:00:00Z,103.33520898
2020-08-27T00:00:00Z,122.89984729
2020-08-26T00:00:00Z,108.47218762
2020-08-25T00:00:00Z,90.01229804
2020-08-24T00:00:00Z,78.44959878
2020-08-23T00:00:00Z,59.10621225
2020-08-22T00:00:00Z,93.50701843
2020-08-21T00:00:00Z,136.10850768
2020-08-20T00:00:00Z,130.64720271
2020-08-19T00:00:00Z,147.58221747
2020-08-18T00:00:00Z,158.12712801
2020-08-17T00:00:00Z,81.70844023
2020-08-16T00:00:00Z,60.46191905
2020-08-15T00:00:00Z,67.51446166
2020-08-14T00:00:00Z,106.55290555
2020-08-13T00:00:00Z,109.0639238
2020-08-12T00:00:00Z,125.0328247
2020-08-11T00:00:00Z,151.68404592
2020-08-10T00:00:00Z,133.6661337
2020-08-09T00:00:00Z,62.66871355
2020-08-08T00:00:00Z,78.94533308
2020-08-07T00:00:00Z,137.20910291
2020-08-06T00:00:00Z,196.22049311
2020-08-05T00:00:00Z,136.17255821
2020-08-04T00:00:00Z,111.40338573
2020-08-03T00:00:00Z,130.16320882
2020-08-02T00:00:00Z,106.63995761
2020-08-01T00:00:00Z,128.24563386
2020-07-31T00:00:00Z,171.64760126
2020-07-30T00:00:00Z,179.95866069
2020-07-29T00:00:00Z,174.64034253
2020-07-28T00:00:00Z,187.57139032
2020-07-27T00:00:00Z,121.12370183
2020-07-26T00:00:00Z,76.48811017
2020-07-25T00:00:00Z,89.04999864
2020-07-24T00:00:00Z,124.38037589
2020-07-23T00:00:00Z,135.00696882
2020-07-22T00:00:00Z,143.27483781
2020-07-21T00:00:00Z,102.28349837
2020-07-20T00:00:00Z,78.58857188
2020-07-19T00:00:00Z,45.96803343
2020-07-18T00:00:00Z,76.31263773
2020-07-17T00:00:00Z,77.30576136
2020-07-16T00:00:00Z,78.15856789
2020-07-15T00:00:00Z,64.32008944
2020-07-14T00:00:00Z,62.95443097
2020-07-13T00:00:00Z,40.91827816
2020-07-12T00:00:00Z,24.5852307
2020-07-11T00:00:00Z,32.6994024
2020-07-10T00:00:00Z,48.41811415
2020-07-09T00:00:00Z,55.08128328
2020-07-08T00:00:00Z,47.68607406
2020-07-07T00:00:00Z,40.72918894
2020-07-06T00:00:00Z,36.90829526
2020-07-05T00:00:00Z,25.1095593
2020-07-04T00:00:00Z,31.87048128
2020-07-03T00:00:00Z,53.78625541
2020-07-02T00:00:00Z,56.01403666
2020-07-01T00:00:00Z,62.82571084
2020-06-30T00:00:00Z,42.97241908
2020-06-29T00:00:00Z,33.39475024
2020-06-28T00:00:00Z,19.69907106
2020-06-27T00:00:00Z,23.40413949
2020-06-26T00:00:00Z,34.04227231
2020-06-25T00:00:00Z,40.08334016
2020-06-24T00:00:00Z,42.3573449
2020-06-23T00:00:00Z,45.81049682
2020-06-22T00:00:00Z,36.15947427
2020-06-21T00:00:00Z,24.97941736
2020-06-20T00:00:00Z,30.01002493
2020-06-19T00:00:00Z,50.27471305
2020-06-18T00:00:00Z,44.08269654
2020-06-17T00:00:00Z,47.79264099
2020-06-16T00:00:00Z,50.59742513
2020-06-15T00:00:00Z,34.18315891
2020-06-14T00:00:00Z,16.29688827
2020-06-13T00:00:00Z,21.0833426
2020-06-12T00:00:00Z,29.91881048
2020-06-11T00:00:00Z,38.59236598
2020-06-10T00:00:00Z,38.3855245
2020-06-09T00:00:00Z,35.1746286
2020-06-08T00:00:00Z,41.72247948
2020-06-07T00:00:00Z,26.32906276
2020-06-06T00:00:00Z,31.92632001
2020-06-05T00:00:00Z,55.99573563
2020-06-04T00:00:00Z,62.37744471
2020-06-03T00:00:00Z,82.16455447
2020-06-02T00:00:00Z,97.92708045
2020-06-01T00:00:00Z,79.73065264
2020-05-31T00:00:00Z,61.02644621
2020-05-30T00:00:00Z,68.4324487
2020-05-29T00:00:00Z,94.10951218
2020-05-28T00:00:00Z,88.34237133
2020-05-27T00:00:00Z,77.89905605
2020-05-26T00:00:00Z,80.47442225
2020-05-25T00:00:00Z,92.3763056
2020-05-24T00:00:00Z,73.43623594
2020-05-23T00:00:00Z,108.03281588
2020-05-22T00:00:00Z,158.63953474
2020-05-21T00:00:00Z,201.49979488
2020-05-20T00:00:00Z,192.28599464
2020-05-19T00:00:00Z,182.34876244
2020-05-18T00:00:00Z,163.90960993
2020-05-17T00:00:00Z,100.65014834
2020-05-16T00:00:00Z,108.31654619
2020-05-15T00:00:00Z,161.77900478
2020-05-14T00:00:00Z,145.59263376
2020-05-13T00:00:00Z,108.86188214
2020-05-12T00:00:00Z,109.81191323
2020-05-11T00:00:00Z,88.60442418
2020-05-10T00:00:00Z,63.27358086
2020-05-09T00:00:00Z,87.06031277
2020-05-08T00:00:00Z,104.101785
2020-05-07T00:00:00Z,88.31823092
2020-05-06T00:00:00Z,68.53849328
2020-05-05T00:00:00Z,71.89874272
2020-05-04T00:00:00Z,67.05887239
2020-05-03T00:00:00Z,57.28031251
2020-05-02T00:00:00Z,68.24207768
2020-05-01T00:00:00Z,110.19665812
2020-04-30T00:00:00Z,106.67585999
2020-04-29T00:00:00Z,51.72660237
2020-04-28T00:00:00Z,27.79591192
2020-04-27T00:00:00Z,28.0798915
2020-04-26T00:00:00Z,20.75041249
2020-04-25T00:00:00Z,27.81417372
2020-04-24T00:00:00Z,37.06157042
2020-04-23T00:00:00Z,41.12345331
2020-04-22T00:00:00Z,25.3733028
2020-04-21T00:00:00Z,23.37622201
2020-04-20T00:00:00Z,21.97670283
2020-04-19T00:00:00Z,15.56965781
2020-04-18T00:00:00Z,19.2635742
2020-04-17T00:00:00Z,25.54078133
2020-04-16T00:00:00Z,28.64066108
2020-04-15T00:00:00Z,26.54420742
2020-04-14T00:00:00Z,22.46964436
2020-04-13T00:00:00Z,16.74379536
2020-04-12T00:00:00Z,12.86445785
2020-04-11T00:00:00Z,13.75253175
2020-04-10T00:00:00Z,20.78686915
2020-04-09T00:00:00Z,23.29595386
2020-04-08T00:00:00Z,22.6627845
2020-04-07T00:00:00Z,25.32409774
2020-04-06T00:00:00Z,20.99212028
2020-04-05T00:00:00Z,13.64940917
2020-04-04T00:00:00Z,16.67009774
2020-04-03T00:00:00Z,25.82618528
2020-04-02T00:00:00Z,25.01439071
2020-04-01T00:00:00Z,26.74327122
2020-03-31T00:00:00Z,29.06116194
2020-03-30T00:00:00Z,26.24289384
