date,timestamp_utc,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2012-04-26,2012-04-26T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-27,2012-04-27T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-28,2012-04-28T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-29,2012-04-29T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-30,2012-04-30T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,2012-05-01T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-02,2012-05-02T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-03,2012-05-03T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-04,2012-05-04T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,2012-05-05T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-06,2012-05-06T00:00:00Z,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
2012-05-07,2012-05-07T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-08,2012-05-08T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-09,2012-05-09T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-10,2012-05-10T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-11,2012-05-11T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-12,2012-05-12T00:00:00Z,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
2012-05-13,2012-05-13T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-14,2012-05-14T00:00:00Z,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0
2012-05-15,2012-05-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-16,2012-05-16T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-17,2012-05-17T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-18,2012-05-18T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-19,2012-05-19T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-20,2012-05-20T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-21,2012-05-21T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-22,2012-05-22T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-23,2012-05-23T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-24,2012-05-24T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-25,2012-05-25T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-26,2012-05-26T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-27,2012-05-27T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-28,2012-05-28T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-29,2012-05-29T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-30,2012-05-30T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-31,2012-05-31T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,2012-06-01T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-02,2012-06-02T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-03,2012-06-03T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-04,2012-06-04T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-05,2012-06-05T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06,2012-06-06T00:00:00Z,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0
2012-06-07,2012-06-07T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08,2012-06-08T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-09,2012-06-09T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-10,2012-06-10T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-11,2012-06-11T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-12,2012-06-12T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-13,2012-06-13T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-14,2012-06-14T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-15,2012-06-15T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-16,2012-06-16T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-17,2012-06-17T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-18,2012-06-18T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-19,2012-06-19T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-20,2012-06-20T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-21,2012-06-21T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-22,2012-06-22T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-23,2012-06-23T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-24,2012-06-24T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-25,2012-06-25T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-26,2012-06-26T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-27,2012-06-27T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-28,2012-06-28T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-29,2012-06-29T00:00:00Z,0.0,0.0501641,0.0,0.0451,0.4998359,0.0,0.0,0.0
2012-06-30,2012-06-30T00:00:00Z,0.00146862,0.03918543,0.00057771,1.37458234,0.0,0.0,0.0,0.0
2012-07-01,2012-07-01T00:00:00Z,0.0005,0.0,0.0,0.0806,0.0,0.0,0.0,0.0
2012-07-02,2012-07-02T00:00:00Z,0.0,0.0,0.0001,0.01706,0.0,0.0,0.0,0.0
2012-07-03,2012-07-03T00:00:00Z,0.0,0.009,0.0005,0.0022,0.00104,0.0,0.0,0.0
2012-07-04,2012-07-04T00:00:00Z,0.0,0.0,0.0002,0.00324,0.00304,0.0,0.0,0.0
2012-07-05,2012-07-05T00:00:00Z,0.0,0.0,0.0006,0.00034,0.0,0.0,0.0,0.0
2012-07-06,2012-07-06T00:00:00Z,0.0,0.0,0.1006,0.10372,20.58,0.0,0.0,0.0
2012-07-07,2012-07-07T00:00:00Z,0.0,0.01029196,0.75248692,1.08382112,0.0,0.0,0.0,0.0
2012-07-08,2012-07-08T00:00:00Z,0.00053209,0.1378043,0.6482957,1.873,0.1221,0.0,0.0,0.0
2012-07-09,2012-07-09T00:00:00Z,0.00095355,0.00909802,0.03934843,0.0021,0.00184,0.0,0.0,0.0
2012-07-10,2012-07-10T00:00:00Z,0.0,0.0,0.0011,0.94125037,27.08524963,0.0,0.0,0.0
2012-07-11,2012-07-11T00:00:00Z,0.0,0.001,0.0011,0.00168,0.0,0.0,0.0,0.0
2012-07-12,2012-07-12T00:00:00Z,0.0005,0.00208255,0.00101745,0.0,0.0001,0.0,0.0,0.0
2012-07-13,2012-07-13T00:00:00Z,0.00011645,0.0,0.24284371,0.25278086,0.22,0.0,0.0,0.0
2012-07-14,2012-07-14T00:00:00Z,0.00022212,0.00149306,0.00093483,0.0112,0.0,1e-08,0.0,0.0
2012-07-15,2012-07-15T00:00:00Z,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0
2012-07-16,2012-07-16T00:00:00Z,0.005,0.0,0.0001,0.00488,0.0001,0.0,0.0,0.0
2012-07-17,2012-07-17T00:00:00Z,0.0,0.009,0.00206,0.00186,0.0002,0.0,0.0,0.0
2012-07-18,2012-07-18T00:00:00Z,0.0,0.0001,0.00098,0.008,0.0001,0.0,0.0,0.0
2012-07-19,2012-07-19T00:00:00Z,0.0,0.0,0.02,0.0,0.00304,0.0001,0.0,0.0
2012-07-20,2012-07-20T00:00:00Z,0.00351487,0.0,0.00118897,0.0015,0.00456,0.0,0.0,0.0
2012-07-21,2012-07-21T00:00:00Z,0.0,0.0,0.00125,0.0,0.00144,0.0,0.0,0.0
2012-07-22,2012-07-22T00:00:00Z,0.0,0.0,0.0041,0.0001,0.0005,0.0,0.0,0.0
2012-07-23,2012-07-23T00:00:00Z,0.0,0.005,0.0051,0.03,0.00032,0.0,0.0,0.0
2012-07-24,2012-07-24T00:00:00Z,0.0,0.0,0.0023,0.0,9.4509,0.0,0.0,0.0
2012-07-25,2012-07-25T00:00:00Z,0.0,0.005,0.005,0.0,0.0008,0.0,0.0,0.0
2012-07-26,2012-07-26T00:00:00Z,0.0,0.0,0.0003,0.0,0.00056,0.0,0.0,0.0
2012-07-27,2012-07-27T00:00:00Z,0.0,0.0735,0.025,0.001,0.00152,0.0,0.0,0.0
2012-07-28,2012-07-28T00:00:00Z,0.0,8.959e-05,0.00461041,0.00494635,0.00088,0.0,0.0,0.0
2012-07-29,2012-07-29T00:00:00Z,0.0,0.0,0.001,0.0,0.00178,0.0,0.0,0.0
2012-07-30,2012-07-30T00:00:00Z,3.17e-06,0.00043365,0.00026319,0.04,0.0,0.0,0.0,0.0
2012-07-31,2012-07-31T00:00:00Z,2.75e-06,0.00022176,0.00187548,0.0601,0.0004,0.0,0.0,0.0
2012-08-01,2012-08-01T00:00:00Z,0.0,0.05006753,0.05303247,0.02,0.00096,0.0,0.0,0.0
2012-08-02,2012-08-02T00:00:00Z,1.3e-07,0.0001,0.0047,0.01179987,0.0036,0.0,0.0,0.0
2012-08-03,2012-08-03T00:00:00Z,0.0,0.00016029,0.00147553,0.0002,0.02168,0.0,0.0,0.0
2012-08-04,2012-08-04T00:00:00Z,0.0,0.0001,0.0716,0.008,0.01358184,0.0,0.0,0.0
2012-08-05,2012-08-05T00:00:00Z,0.0,0.00502068,0.0018,0.0004,0.011,0.0,0.0,0.0
2012-08-06,2012-08-06T00:00:00Z,6.238e-05,0.00160436,0.0011,0.0002,0.00652,0.0,0.0,0.0
2012-08-07,2012-08-07T00:00:00Z,0.0,0.0001,0.0021,0.0002,0.0004,0.0,0.0,0.0
2012-08-08,2012-08-08T00:00:00Z,6.2e-06,0.00145953,0.00063427,0.0016,0.10256,0.0,0.0,0.0
2012-08-09,2012-08-09T00:00:00Z,1.2e-07,0.00055127,0.00114861,0.01,0.00032,0.0,0.0,0.0
2012-08-10,2012-08-10T00:00:00Z,0.0,0.0,0.0006,0.0004,0.00136,0.0,0.0,0.0
2012-08-11,2012-08-11T00:00:00Z,1.89e-06,0.00024233,0.00095578,0.0002,0.00508,0.0,0.0,0.0
2012-08-12,2012-08-12T00:00:00Z,0.0,0.0,0.0002,0.1002,0.15724,0.0,0.0,0.0
2012-08-13,2012-08-13T00:00:00Z,0.0,0.00062527,0.00197473,0.0002,0.02844,0.0,0.0,0.0
2012-08-14,2012-08-14T00:00:00Z,0.00549828,0.0002,1.01760172,0.6017,7.91812,0.0,0.0,0.0
2012-08-15,2012-08-15T00:00:00Z,0.17626847,0.11857626,0.38842054,0.273,0.65088,0.0,0.0,0.0
2012-08-16,2012-08-16T00:00:00Z,0.01149676,0.0003,2.40869989,0.80060343,3.62832,1.9,0.0,0.0
2012-08-17,2012-08-17T00:00:00Z,0.01652794,0.17382646,9.62467274,0.47504335,4.74752,8.4016,0.0,0.0
2012-08-18,2012-08-18T00:00:00Z,0.00212,0.10964794,11.98857591,0.8234,4.95887017,3.6016,0.0,0.0
2012-08-19,2012-08-19T00:00:00Z,0.00699148,0.03196229,4.24299623,0.13922532,0.56353094,0.0015,0.0,0.0
2012-08-20,2012-08-20T00:00:00Z,0.00100869,0.06625263,2.86645454,0.027,0.18578286,0.0,0.0,0.0
2012-08-21,2012-08-21T00:00:00Z,8.875e-05,0.05353982,1.22153908,0.25975804,0.72532442,0.0,0.0,0.0
2012-08-22,2012-08-22T00:00:00Z,0.00100001,0.0106512,0.02301118,1.19412313,0.03799914,0.0004,0.0,0.0
2012-08-23,2012-08-23T00:00:00Z,7.473e-05,0.00759768,1.02764045,0.02795335,0.06160881,0.0009,0.0,0.0
2012-08-24,2012-08-24T00:00:00Z,0.01912001,0.0263121,0.04021576,0.0265,0.06429468,0.0,0.0,0.0
2012-08-25,2012-08-25T00:00:00Z,0.0001,0.03189399,0.83536828,0.018,0.05183806,0.0,0.0,0.0
2012-08-26,2012-08-26T00:00:00Z,0.002,0.002,0.02970409,0.01041328,0.03349498,0.01094309,0.0,0.0
2012-08-27,2012-08-27T00:00:00Z,0.01008719,0.01838767,0.12210233,0.02742919,0.02568116,0.0,0.0,0.0
2012-08-28,2012-08-28T00:00:00Z,0.00179954,0.01619526,0.04208863,1.02733368,0.25,0.0,0.0,0.0
2012-08-29,2012-08-29T00:00:00Z,0.00053184,0.0026495,0.01875866,2.4553,0.12576,0.0,0.0,0.0
2012-08-30,2012-08-30T00:00:00Z,1.122e-05,0.0,0.32192233,0.0198,0.76326071,0.0,0.0,0.0
2012-08-31,2012-08-31T00:00:00Z,0.0001351,0.00738739,0.0192,3.0072,0.0078,0.0024,0.0,0.0
2012-09-01,2012-09-01T00:00:00Z,0.00139522,0.00694366,0.05571937,1.01479946,0.88966317,2.5,0.0,0.0
2012-09-02,2012-09-02T00:00:00Z,0.00152503,0.01811061,0.50286926,0.0103,0.03697888,0.0,0.0,0.0
2012-09-03,2012-09-03T00:00:00Z,2.267e-05,0.0075,0.04675664,0.00437504,0.0335146,0.0,0.0,0.0
2012-09-04,2012-09-04T00:00:00Z,0.02675765,0.04973119,0.16868529,0.0012,0.04248,0.1125646,0.0,0.0
2012-09-05,2012-09-05T00:00:00Z,0.02122835,0.02931876,0.02835585,0.0022,0.53991875,0.01098412,0.0,0.0
2012-09-06,2012-09-06T00:00:00Z,1e-08,0.14354863,0.63420059,1.77055326,0.02048906,0.0,0.0,0.0
2012-09-07,2012-09-07T00:00:00Z,4.718e-05,0.00510167,0.01218673,0.97346233,0.01767037,16.81479345,0.0,0.0
2012-09-08,2012-09-08T00:00:00Z,9.839e-05,0.01812796,0.00669353,0.0142,0.29965632,0.0,0.0,0.0
2012-09-09,2012-09-09T00:00:00Z,9.1e-07,0.02492508,0.01919652,0.0103,0.01829083,0.0,0.0,0.0
2012-09-10,2012-09-10T00:00:00Z,7.7e-07,0.0021446,0.01741549,0.0483,0.18495079,0.0,0.0,0.0
2012-09-11,2012-09-11T00:00:00Z,0.00177142,0.00162543,0.00859136,0.1227,0.00808,0.0,0.0,0.0
2012-09-12,2012-09-12T00:00:00Z,0.00960529,0.00909629,0.00207078,0.01391218,1.13955113,0.0,0.0,0.0
2012-09-13,2012-09-13T00:00:00Z,1.18e-06,0.00374882,0.00136063,0.0127,0.31235954,0.0,0.0,0.0
2012-09-14,2012-09-14T00:00:00Z,0.0035128,0.06232468,0.04009849,0.58335858,1.06018004,0.0,0.0,0.0
2012-09-15,2012-09-15T00:00:00Z,0.0,0.00295262,0.15069467,0.01053984,0.08906415,0.0,0.0,0.0
2012-09-16,2012-09-16T00:00:00Z,0.00219605,0.21170529,0.34774543,0.0085,0.05654595,0.0,0.0,0.0
2012-09-17,2012-09-17T00:00:00Z,0.00037333,0.06072068,0.02290528,0.0095,0.00952,0.0,0.0,0.0
2012-09-18,2012-09-18T00:00:00Z,0.00092583,0.05522059,0.15820488,0.0223,38.85791041,0.0,0.0,0.0
2012-09-19,2012-09-19T00:00:00Z,0.00022396,0.14057654,1.87899252,1.0914,76.53352834,0.0,0.0,0.0
2012-09-20,2012-09-20T00:00:00Z,6.024e-05,0.04792083,0.1381961,0.0274,0.024,0.0,0.0,0.0
2012-09-21,2012-09-21T00:00:00Z,0.00450836,0.00125436,0.00720537,4.02358397,15.52964862,0.0,0.0,0.0
2012-09-22,2012-09-22T00:00:00Z,0.0007612,0.03130642,0.35724749,6.01787532,67.28683013,0.0,0.0,0.0
2012-09-23,2012-09-23T00:00:00Z,0.00196369,0.04860319,0.89362195,0.04184758,53.60916605,0.0,0.0,0.0
2012-09-24,2012-09-24T00:00:00Z,0.0,0.00039357,0.06190501,0.99372909,34.88133091,0.0,0.0,0.0
2012-09-25,2012-09-25T00:00:00Z,0.0,0.00051252,0.0004,4.6659569,73.6541831,0.0,0.0,0.0
2012-09-26,2012-09-26T00:00:00Z,0.00129987,0.12071719,2.94161876,0.07529,35.67285994,0.0,0.0,0.0
2012-09-27,2012-09-27T00:00:00Z,3.81e-06,0.06634358,0.07036223,1.05869752,17.82430252,0.0,0.0,0.0
2012-09-28,2012-09-28T00:00:00Z,4.686e-05,0.00092693,0.00944528,0.0596,0.28166814,0.0003,0.0,0.0
2012-09-29,2012-09-29T00:00:00Z,0.47618255,0.00549885,0.09467196,0.02043226,17.15828165,0.0,0.0,0.0
2012-09-30,2012-09-30T00:00:00Z,0.00715142,0.00912211,0.16997739,0.03488,18.48440742,0.0,0.0,0.0
2012-10-01,2012-10-01T00:00:00Z,1.785e-05,0.00922334,0.06180121,0.01494355,0.1002493,0.0,0.0,0.0
2012-10-02,2012-10-02T00:00:00Z,0.01470361,0.14369734,0.71564277,0.99950033,69.04686072,0.0,0.0,0.0
2012-10-03,2012-10-03T00:00:00Z,0.64624661,0.00120003,1.18003891,0.2836,16.99905973,16.01620893,0.0,0.0
2012-10-04,2012-10-04T00:00:00Z,0.0,0.00023933,0.6759667,0.5,18.53335447,0.0,0.0,0.0
2012-10-05,2012-10-05T00:00:00Z,0.00500596,0.11915726,0.60365446,5.84602531,79.44861882,7.60684405,9.53930548,0.0
2012-10-06,2012-10-06T00:00:00Z,0.00083736,0.14370267,4.33434429,7.1988069,93.55682841,0.0,0.0,0.0
2012-10-07,2012-10-07T00:00:00Z,0.09940063,0.00216,0.07739607,2.6898882,30.39457917,0.0,0.0,0.0
2012-10-08,2012-10-08T00:00:00Z,8.52e-05,0.00030013,0.16221793,0.10752915,1.10231916,0.0,0.0,0.0
2012-10-09,2012-10-09T00:00:00Z,1.835e-05,0.02068093,0.3286287,2.74801753,29.78449591,0.0,0.0,0.0
2012-10-10,2012-10-10T00:00:00Z,0.00652253,0.01188041,0.5868465,0.04464,16.11018655,0.0,0.0,0.0
2012-10-11,2012-10-11T00:00:00Z,0.00375383,0.00504105,0.49466542,0.88476733,15.44337817,0.0,0.0,0.0
2012-10-12,2012-10-12T00:00:00Z,0.00228459,0.01217058,0.34137076,2.20415549,30.28178656,0.0,0.0,0.0
2012-10-13,2012-10-13T00:00:00Z,0.00508437,0.00019832,0.02438363,0.03046,1.21764446,14.64573095,0.1,0.0
2012-10-14,2012-10-14T00:00:00Z,0.01316727,0.03036499,0.18347513,1.67370338,4.8687181,15.35929465,0.0,0.0
2012-10-15,2012-10-15T00:00:00Z,0.01538279,0.11403295,0.38614291,2.9797294,32.43254741,0.0,0.0,0.0
2012-10-16,2012-10-16T00:00:00Z,0.20438921,0.86998599,4.15892995,11.70935873,11.01586979,14.48741542,0.0,0.0
2012-10-17,2012-10-17T00:00:00Z,0.00117575,0.10579934,0.25675533,2.39654545,29.12526784,0.0,0.0,0.0
2012-10-18,2012-10-18T00:00:00Z,7.74e-05,0.04608893,0.06793839,0.91366035,17.26692773,13.34269856,0.0,0.0
2012-10-19,2012-10-19T00:00:00Z,0.00254679,0.01264576,0.00355881,0.03699,0.09870977,0.0,0.0,0.0
2012-10-20,2012-10-20T00:00:00Z,0.00010235,0.00029074,0.01440794,3.47773856,28.99498085,0.0,0.0,0.0
2012-10-21,2012-10-21T00:00:00Z,6.11e-06,0.03269416,0.02857538,0.00205,0.14105366,0.0,0.0,0.0
2012-10-22,2012-10-22T00:00:00Z,0.00030212,0.00022912,0.11690609,0.22931937,15.61993108,0.0,0.0,0.0
2012-10-23,2012-10-23T00:00:00Z,0.00023652,0.00133818,0.02395911,0.00716635,0.22225556,0.0,0.0,0.0
2012-10-24,2012-10-24T00:00:00Z,0.0226314,0.10750003,0.59571703,0.03206,47.56125095,0.0,0.0,0.0
2012-10-25,2012-10-25T00:00:00Z,0.08243273,0.06986281,1.57612241,4.80533799,40.98882337,0.0,0.0,0.0
2012-10-26,2012-10-26T00:00:00Z,0.01624592,0.06608318,0.18018972,3.0,27.62448123,0.0,0.0,0.0
2012-10-27,2012-10-27T00:00:00Z,0.00782847,0.02016151,0.01475047,0.50250322,15.4017027,0.0,0.0,0.0
2012-10-28,2012-10-28T00:00:00Z,0.0,0.00025,0.05821647,0.0,2.55490029,13.80747215,0.0,0.0
2012-10-29,2012-10-29T00:00:00Z,0.00038433,0.00045193,0.02248234,5e-05,0.01248,0.0,0.0,0.0
2012-10-30,2012-10-30T00:00:00Z,0.00122385,0.01197577,0.00185,0.00145,0.01334,2.99718038,0.0,0.0
2012-10-31,2012-10-31T00:00:00Z,0.0117765,0.18483014,0.96324553,9.0458639,20.89359947,0.0,0.0,0.0
2012-11-01,2012-11-01T00:00:00Z,1.59e-06,0.01822434,0.17418072,1.21354107,2.65363254,0.3024082,0.0,0.0
2012-11-02,2012-11-02T00:00:00Z,0.0,0.05866205,0.00266415,6.73840511,1.14667937,1.96,0.0,0.0
2012-11-03,2012-11-03T00:00:00Z,8e-08,0.0,2.02038341,26.82360291,21.69965297,0.0,0.0,0.0
2012-11-04,2012-11-04T00:00:00Z,0.0,0.00026239,0.02186366,0.00035677,0.51805518,0.0,0.0,0.0
2012-11-05,2012-11-05T00:00:00Z,0.0,9.012e-05,0.00306506,0.00225,0.0127,0.0,0.0,0.0
2012-11-06,2012-11-06T00:00:00Z,0.0,6.673e-05,0.08740607,5.99400374,11.26881312,0.0,0.0,0.0
2012-11-07,2012-11-07T00:00:00Z,2e-08,0.16037778,1.48802954,6.97441618,13.38005082,0.85413399,0.0,0.0
2012-11-08,2012-11-08T00:00:00Z,0.00070172,0.00141311,0.00140253,0.00433206,0.08107555,0.0,0.0,0.0
2012-11-09,2012-11-09T00:00:00Z,2.54e-06,0.0012539,0.00485,0.00083972,0.58582942,0.0,0.0,0.0
2012-11-10,2012-11-10T00:00:00Z,0.00206761,0.03880041,0.0017,0.00556392,1.08419523,0.0,0.0,0.0
2012-11-11,2012-11-11T00:00:00Z,0.00803599,0.01040658,0.19220345,5.15541606,11.70791386,0.0,0.0,0.0
2012-11-12,2012-11-12T00:00:00Z,5.3e-07,0.0,0.00086132,0.00345387,0.00926,0.0,0.0,0.0
2012-11-13,2012-11-13T00:00:00Z,0.0,0.04116409,0.01335429,0.0076596,0.59208057,0.0,0.0,0.0
2012-11-14,2012-11-14T00:00:00Z,0.00136596,0.02081197,0.55397521,0.00534816,0.01168,0.0,0.0,0.0
2012-11-15,2012-11-15T00:00:00Z,0.0,0.00052542,0.06041135,0.66428266,1.02649176,0.0,0.0,0.0
2012-11-16,2012-11-16T00:00:00Z,4e-08,0.01490334,0.15017719,3.08594691,0.42788599,0.00514832,0.0,0.0
2012-11-17,2012-11-17T00:00:00Z,1.527e-05,0.02215329,0.08489617,5.67963597,9.58692124,0.0,0.0,0.0
2012-11-18,2012-11-18T00:00:00Z,5.51e-05,0.011153,1.24292813,2.70428116,27.01092904,0.0,0.0,0.0
2012-11-19,2012-11-19T00:00:00Z,2.8e-06,0.04162238,0.17530255,0.75249987,0.10501727,0.0,0.0,0.0
2012-11-20,2012-11-20T00:00:00Z,8.8e-06,0.0061506,0.00678799,0.09312366,0.08882228,0.0,0.0,0.0
