date,timestamp_utc,0d ~ 1d,1d ~ 1w,1w ~ 1m,1m ~ 3m,3m ~ 6m,6m ~ 12m,12m ~ 18m,18m ~ 2y,2y ~ 3y,3y ~ 5y,5y ~ 7y,7y ~ 10y,10y ~
2012-06-24,2012-06-24T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-25,2012-06-25T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-26,2012-06-26T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-27,2012-06-27T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-28,2012-06-28T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-29,2012-06-29T00:00:00Z,0.5451,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,2012-06-30T00:00:00Z,0.0106,0.0,0.0,0.0,0.0,1.36507188,0.02056065,0.01958157,0.0,0.0,0.0,0.0,0.0
2012-07-01,2012-07-01T00:00:00Z,0.0806,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-02,2012-07-02T00:00:00Z,0.01706,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-03,2012-07-03T00:00:00Z,0.00374,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-04,2012-07-04T00:00:00Z,0.00628,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-05,2012-07-05T00:00:00Z,0.00034,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-06,2012-07-06T00:00:00Z,0.80422,0.0001,19.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-07,2012-07-07T00:00:00Z,1.84622344,0.00037656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-08,2012-07-08T00:00:00Z,2.78113209,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-09,2012-07-09T00:00:00Z,0.05184,0.00139883,0.00010112,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-10,2012-07-10T00:00:00Z,0.02104,27.07396963,0.93259037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-11,2012-07-11T00:00:00Z,0.00368,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-12,2012-07-12T00:00:00Z,0.00241745,0.00018255,0.00089756,0.00020244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-13,2012-07-13T00:00:00Z,0.04564102,0.6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-14,2012-07-14T00:00:00Z,0.00593895,0.00781107,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-15,2012-07-15T00:00:00Z,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-16,2012-07-16T00:00:00Z,0.00488,0.0002,0.00205882,0.00294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-17,2012-07-17T00:00:00Z,0.00272,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-18,2012-07-18T00:00:00Z,0.00708,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-19,2012-07-19T00:00:00Z,0.02304,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-20,2012-07-20T00:00:00Z,0.00827487,0.0015,0.00098897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-21,2012-07-21T00:00:00Z,0.00144,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-22,2012-07-22T00:00:00Z,0.0044,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-23,2012-07-23T00:00:00Z,0.04042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-24,2012-07-24T00:00:00Z,2.4512,7.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-25,2012-07-25T00:00:00Z,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-26,2012-07-26T00:00:00Z,0.00076,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-27,2012-07-27T00:00:00Z,0.10102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-28,2012-07-28T00:00:00Z,0.00431904,0.00126096,0.00494635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-29,2012-07-29T00:00:00Z,0.00268,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-30,2012-07-30T00:00:00Z,0.04014573,0.00055427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-31,2012-07-31T00:00:00Z,0.0619,0.0002,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,2012-08-01T00:00:00Z,0.02306,0.051,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-02,2012-08-02T00:00:00Z,0.0128,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-03,2012-08-03T00:00:00Z,0.02330736,0.00020846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-04,2012-08-04T00:00:00Z,0.09318184,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-05,2012-08-05T00:00:00Z,0.01822068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-06,2012-08-06T00:00:00Z,0.00938674,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-07,2012-08-07T00:00:00Z,0.0018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-08,2012-08-08T00:00:00Z,0.10426,0.00199845,1.55e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-09,2012-08-09T00:00:00Z,0.01191764,0.00010236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-10,2012-08-10T00:00:00Z,0.00226,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-11,2012-08-11T00:00:00Z,0.00528,0.00116074,3.926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-12,2012-08-12T00:00:00Z,0.25764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-13,2012-08-13T00:00:00Z,0.02894,0.00228005,1.995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-14,2012-08-14T00:00:00Z,0.95862,7.562,0.50793689,0.51406311,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0
