Datetime,Fund Market Premium
2026-04-09T00:00:00Z,0.1654247391410604
2026-04-08T00:00:00Z,0.0884232401053981
2026-04-07T00:00:00Z,0.353317109348067
2026-04-06T00:00:00Z,-0.038104788401982385
2026-04-02T00:00:00Z,-0.00420660561014008
2026-04-01T00:00:00Z,0.02495612561634166
2026-03-31T00:00:00Z,-0.04642492332895163
2026-03-30T00:00:00Z,0.12765599115292334
2026-03-27T00:00:00Z,0.15912046444392766
2026-03-26T00:00:00Z,0.011431657726178853
2026-03-25T00:00:00Z,-0.011625326966772325
2026-03-24T00:00:00Z,-1.6685576116973646
2026-03-23T00:00:00Z,-0.2585940524061753
2026-03-20T00:00:00Z,0.30344295528790394
2026-03-19T00:00:00Z,-0.05072731940889554
2026-03-18T00:00:00Z,-0.19538704564141648
2026-03-17T00:00:00Z,-0.09897665860684729
2026-03-16T00:00:00Z,-0.08258631167540562
2026-03-13T00:00:00Z,0.06664311701057857
2026-03-12T00:00:00Z,0.27363499684221504
2026-03-11T00:00:00Z,2.727683697474136
2026-03-10T00:00:00Z,2.123888087796269
2026-03-09T00:00:00Z,1.0978371784233467
2026-03-06T00:00:00Z,0.06819617025306254
2026-03-05T00:00:00Z,-0.37737666390773067
2026-03-04T00:00:00Z,-0.3756751628839225
2026-03-03T00:00:00Z,0.19252681904978397
2026-03-02T00:00:00Z,0.40844583169444265
2026-02-27T00:00:00Z,0.030626470224817643
2026-02-26T00:00:00Z,-0.08229817210188022
2026-02-25T00:00:00Z,0.19090043817077462
2026-02-24T00:00:00Z,-0.02708470826753562
2026-02-23T00:00:00Z,0.3126749324498231
2026-02-20T00:00:00Z,0.09172900546082682
2026-02-19T00:00:00Z,0.16227421001736722
2026-02-18T00:00:00Z,-0.13893062410095483
2026-02-17T00:00:00Z,0.053728528511122996
2026-02-13T00:00:00Z,-0.04497192298415818
2026-02-12T00:00:00Z,-0.36160314078682976
2026-02-11T00:00:00Z,0.10172845116158732
2026-02-10T00:00:00Z,-0.1945076688592768
2026-02-09T00:00:00Z,0.039838242832012066
2026-02-06T00:00:00Z,-0.5415353846127127
2026-02-05T00:00:00Z,-0.3008329713097297
2026-02-04T00:00:00Z,-0.3448750804758058
2026-02-03T00:00:00Z,0.7687362599394103
2026-02-02T00:00:00Z,-0.28074097289597577
2026-01-30T00:00:00Z,-0.03988910500125226
2026-01-29T00:00:00Z,0.04901805820222805
2026-01-28T00:00:00Z,-0.19390626321137663
2026-01-27T00:00:00Z,0.40726682754295107
2026-01-26T00:00:00Z,-0.21804769520551112
2026-01-23T00:00:00Z,-0.1632476785904109
2026-01-22T00:00:00Z,-0.22011558210426838
2026-01-21T00:00:00Z,0.26266541449132363
2026-01-20T00:00:00Z,-0.04403660984976657
2026-01-19T00:00:00Z,0.4556460839333744
2026-01-16T00:00:00Z,0.4555904835277045
2026-01-15T00:00:00Z,-0.09630159265667831
2026-01-14T00:00:00Z,0.1976795138723832
2026-01-13T00:00:00Z,0.04221775501126427
2026-01-12T00:00:00Z,-0.22551153143710018
2026-01-09T00:00:00Z,-0.09238424886782902
2026-01-08T00:00:00Z,0.12590513926343558
2026-01-07T00:00:00Z,-0.07150179148994597
2026-01-06T00:00:00Z,-0.10995758303528469
2026-01-05T00:00:00Z,-0.03756682597231721
2026-01-02T00:00:00Z,-0.010190960019997634
2025-12-31T00:00:00Z,0.15632341837274574
2025-12-30T00:00:00Z,-0.17044957447468184
2025-12-29T00:00:00Z,-0.12819567134360912
2025-12-26T00:00:00Z,-0.014480573716111117
2025-12-24T00:00:00Z,-0.31673984320536686
2025-12-23T00:00:00Z,-0.1694970330674434
2025-12-22T00:00:00Z,0.13430550790062543
2025-12-19T00:00:00Z,0.05167738686390131
2025-12-18T00:00:00Z,-0.4313384870289642
2025-12-17T00:00:00Z,-0.11732758771712799
2025-12-16T00:00:00Z,0.0147904517051612
2025-12-15T00:00:00Z,-0.12720864583779695
2025-12-12T00:00:00Z,0.10329823724302013
2025-12-11T00:00:00Z,0.31469998571404423
2025-12-10T00:00:00Z,-0.6698078751630634
2025-12-09T00:00:00Z,-0.02743277507780042
2025-12-08T00:00:00Z,0.2506493371076145
2025-12-05T00:00:00Z,-0.17504376051073092
2025-12-04T00:00:00Z,0.3421130763468281
2025-12-03T00:00:00Z,-0.12555003340882157
2025-12-02T00:00:00Z,-0.17717239973905582
2025-12-01T00:00:00Z,-0.03844545095035834
2025-11-28T00:00:00Z,-0.18501956658618018
2025-11-27T00:00:00Z,0.03584613265874874
2025-11-26T00:00:00Z,0.02965122613439031
2025-11-25T00:00:00Z,0.21301119138040286
2025-11-24T00:00:00Z,0.2820646163978516
2025-11-21T00:00:00Z,0.47849974935762724
2025-11-20T00:00:00Z,-0.22636799892583415
2025-11-19T00:00:00Z,0.10391629195852609
2025-11-18T00:00:00Z,-0.11309535382633137
2025-11-17T00:00:00Z,0.13436119411500258
2025-11-14T00:00:00Z,-0.5525256233283863
2025-11-13T00:00:00Z,-0.27546635862961066
2025-11-12T00:00:00Z,-0.09223007434916189
2025-11-11T00:00:00Z,-0.08469353662793556
2025-11-10T00:00:00Z,0.029515941882369456
2025-11-07T00:00:00Z,0.2911121776795002
2025-11-06T00:00:00Z,-0.17807401798322245
2025-11-05T00:00:00Z,-0.08431176116526913
2025-11-04T00:00:00Z,0.18034386506952435
2025-11-03T00:00:00Z,-0.016872382627217825
2025-10-31T00:00:00Z,0.09933582082230762
2025-10-30T00:00:00Z,-0.38402385101009057
2025-10-29T00:00:00Z,-0.14226073531627212
2025-10-28T00:00:00Z,-0.3060003311102432
2025-10-27T00:00:00Z,0.06923289923742627
2025-10-24T00:00:00Z,-0.0622673218398431
2025-10-23T00:00:00Z,-0.09000805786903093
2025-10-22T00:00:00Z,-0.1599351198454011
2025-10-21T00:00:00Z,0.252246236661536
2025-10-20T00:00:00Z,0.04625160595978623
2025-10-17T00:00:00Z,-0.05541089932213831
2025-10-16T00:00:00Z,-0.007398245891439543
2025-10-15T00:00:00Z,-0.0018810987046391742
2025-10-14T00:00:00Z,-0.3189586111543557
2025-10-13T00:00:00Z,-0.33209365564297655
2025-10-10T00:00:00Z,0.11414954722367544
2025-10-09T00:00:00Z,0.12026630093745369
2025-10-08T00:00:00Z,0.005152556350211376
2025-10-07T00:00:00Z,0.1465763640124803
2025-10-06T00:00:00Z,0.07587037495400582
2025-10-03T00:00:00Z,0.2177582237016878
2025-10-02T00:00:00Z,0.20958445542407594
2025-10-01T00:00:00Z,0.012641208105013345
2025-09-30T00:00:00Z,0.33295704280913524
2025-09-29T00:00:00Z,0.243678819722018
2025-09-26T00:00:00Z,-0.23070917912628283
