Datetime,Tokens Transferred by External Contract Calls (Mean)
2026-04-10T00:00:00Z,2.4108287572719824
2026-04-09T00:00:00Z,2.517882014598761
2026-04-08T00:00:00Z,2.2904193755161195
2026-04-07T00:00:00Z,2.601743813447793
2026-04-06T00:00:00Z,2.342707707664266
2026-04-05T00:00:00Z,0.5612897533906109
2026-04-04T00:00:00Z,0.6187131247230298
2026-04-03T00:00:00Z,1.0548475052297532
2026-04-02T00:00:00Z,1.8231461819058539
2026-04-01T00:00:00Z,2.6733232921616197
2026-03-31T00:00:00Z,3.734926642549316
2026-03-30T00:00:00Z,3.647331033429298
2026-03-29T00:00:00Z,0.8901985564029347
2026-03-28T00:00:00Z,0.8645314198865868
2026-03-27T00:00:00Z,2.9062358199736207
2026-03-26T00:00:00Z,3.0256480663680296
2026-03-25T00:00:00Z,1.3092837744809123
2026-03-24T00:00:00Z,0.9088539748098526
2026-03-23T00:00:00Z,1.6195277519004363
2026-03-22T00:00:00Z,0.7999743189247871
2026-03-21T00:00:00Z,0.5428304427642131
2026-03-20T00:00:00Z,2.372376556170644
2026-03-19T00:00:00Z,1.6807499244047446
2026-03-18T00:00:00Z,3.0771708351051665
2026-03-17T00:00:00Z,1.967796570334715
2026-03-16T00:00:00Z,2.1320464376106973
2026-03-15T00:00:00Z,0.6211903069491034
2026-03-14T00:00:00Z,0.6851118681923304
2026-03-13T00:00:00Z,2.0891385573919705
2026-03-12T00:00:00Z,1.4660598942714935
2026-03-11T00:00:00Z,1.4927605527727619
2026-03-10T00:00:00Z,2.099942916844554
2026-03-09T00:00:00Z,1.631753119140188
2026-03-08T00:00:00Z,1.0384467037440392
2026-03-07T00:00:00Z,0.7512072311216828
2026-03-06T00:00:00Z,3.0246673862504156
2026-03-05T00:00:00Z,2.2311132210221625
2026-03-04T00:00:00Z,2.8651295802450143
2026-03-03T00:00:00Z,1.7828525334469532
2026-03-02T00:00:00Z,2.630091311414806
2026-03-01T00:00:00Z,1.0883182642375697
2026-02-28T00:00:00Z,0.8479753271613282
2026-02-27T00:00:00Z,1.6670949975627822
2026-02-26T00:00:00Z,2.517478683124838
2026-02-25T00:00:00Z,2.1535246502117866
2026-02-24T00:00:00Z,1.6445050413151268
2026-02-23T00:00:00Z,2.339402240696087
2026-02-22T00:00:00Z,0.8864972726246244
2026-02-21T00:00:00Z,0.8174855067113163
2026-02-20T00:00:00Z,1.970578772000968
2026-02-19T00:00:00Z,1.5583947353501306
2026-02-18T00:00:00Z,1.9721146056775942
2026-02-17T00:00:00Z,2.115156257626831
2026-02-16T00:00:00Z,1.1951212832036016
2026-02-15T00:00:00Z,1.939593560337027
2026-02-14T00:00:00Z,0.9768709057303764
2026-02-13T00:00:00Z,2.9766377551739507
2026-02-12T00:00:00Z,1.863034859950174
2026-02-11T00:00:00Z,2.3682843845567114
2026-02-10T00:00:00Z,3.199813596749831
2026-02-09T00:00:00Z,2.4384173663585145
2026-02-08T00:00:00Z,1.3220591150735446
2026-02-07T00:00:00Z,2.0661889568025344
2026-02-06T00:00:00Z,5.731918598395532
2026-02-05T00:00:00Z,6.946013603491368
2026-02-04T00:00:00Z,3.5426990953780244
2026-02-03T00:00:00Z,3.120259408228434
2026-02-02T00:00:00Z,4.142679561706922
2026-02-01T00:00:00Z,2.727274014421601
2026-01-31T00:00:00Z,3.762456211840839
2026-01-30T00:00:00Z,1.870531655594532
2026-01-29T00:00:00Z,2.079951475143687
2026-01-28T00:00:00Z,2.2794646825435185
2026-01-27T00:00:00Z,1.8228746410200887
2026-01-26T00:00:00Z,3.7931329609417603
2026-01-25T00:00:00Z,1.5690141773520692
2026-01-24T00:00:00Z,0.43963715578119733
2026-01-23T00:00:00Z,1.4868524765197513
2026-01-22T00:00:00Z,3.1532731419412503
2026-01-21T00:00:00Z,2.5630932808292908
2026-01-20T00:00:00Z,3.111623314569386
2026-01-19T00:00:00Z,1.988029111848581
2026-01-18T00:00:00Z,0.6898143835629336
2026-01-17T00:00:00Z,0.7524101847538665
2026-01-16T00:00:00Z,1.8135318968083924
2026-01-15T00:00:00Z,1.5025513806478519
2026-01-14T00:00:00Z,3.4845376354859785
2026-01-13T00:00:00Z,2.037891170119943
2026-01-12T00:00:00Z,2.6238920041369656
2026-01-11T00:00:00Z,1.3190202837023888
2026-01-10T00:00:00Z,1.4926121150223781
2026-01-09T00:00:00Z,1.7182511369334976
2026-01-08T00:00:00Z,3.159294212767496
2026-01-07T00:00:00Z,2.357688808938976
2026-01-06T00:00:00Z,2.2428464607255676
2026-01-05T00:00:00Z,3.0988277370457187
2026-01-04T00:00:00Z,1.5280539610937804
2026-01-03T00:00:00Z,1.0545066070386908
2026-01-02T00:00:00Z,2.351642161690021
2026-01-01T00:00:00Z,1.361512916870441
2025-12-31T00:00:00Z,2.1127063341339936
2025-12-30T00:00:00Z,1.8861150958769175
2025-12-29T00:00:00Z,2.0259616671540894
2025-12-28T00:00:00Z,1.5064224744868802
2025-12-27T00:00:00Z,2.075073201787516
2025-12-26T00:00:00Z,2.0416765490770676
2025-12-25T00:00:00Z,0.8910219096567781
2025-12-24T00:00:00Z,1.2670701611858084
2025-12-23T00:00:00Z,2.3764832687903388
2025-12-22T00:00:00Z,1.5896004724375583
2025-12-21T00:00:00Z,0.7402145339722804
2025-12-20T00:00:00Z,0.8051078350792927
2025-12-19T00:00:00Z,3.522573821986928
2025-12-18T00:00:00Z,1.9838679032629247
2025-12-17T00:00:00Z,1.8816558162908454
2025-12-16T00:00:00Z,1.951968839645948
2025-12-15T00:00:00Z,2.885496587146436
2025-12-14T00:00:00Z,1.4143103098743024
2025-12-13T00:00:00Z,1.2806757821593204
2025-12-12T00:00:00Z,3.8168320030182636
2025-12-11T00:00:00Z,2.59184881582255
2025-12-10T00:00:00Z,2.8390726335969028
2025-12-09T00:00:00Z,2.058131274291143
2025-12-08T00:00:00Z,1.7531881831752558
2025-12-07T00:00:00Z,1.2491599314158277
2025-12-06T00:00:00Z,1.0904583759134299
2025-12-05T00:00:00Z,1.7901450103604852
2025-12-04T00:00:00Z,1.8991173940257908
2025-12-03T00:00:00Z,1.9640318980857767
2025-12-02T00:00:00Z,2.4333619938652764
2025-12-01T00:00:00Z,3.5215264603582552
2025-11-30T00:00:00Z,0.729234319290779
2025-11-29T00:00:00Z,1.1308159001061375
2025-11-28T00:00:00Z,1.9680572100725975
2025-11-27T00:00:00Z,1.5449372476127123
2025-11-26T00:00:00Z,2.1201262949050466
2025-11-25T00:00:00Z,2.6679927139200488
2025-11-24T00:00:00Z,2.5196194566442185
2025-11-23T00:00:00Z,1.222533374950227
2025-11-22T00:00:00Z,1.606552843457986
2025-11-21T00:00:00Z,3.512455321345123
2025-11-20T00:00:00Z,3.072062705578323
2025-11-19T00:00:00Z,2.5635858038907084
2025-11-18T00:00:00Z,3.6068229781277585
2025-11-17T00:00:00Z,2.6541270723452572
2025-11-16T00:00:00Z,1.9109145802183698
2025-11-15T00:00:00Z,1.275629890089678
2025-11-14T00:00:00Z,3.7140402276706865
2025-11-13T00:00:00Z,4.144670880026961
2025-11-12T00:00:00Z,2.6724422425116225
2025-11-11T00:00:00Z,2.071274953125762
2025-11-10T00:00:00Z,2.4034109456157737
2025-11-09T00:00:00Z,1.1239529967268636
2025-11-08T00:00:00Z,0.8828686495571268
2025-11-07T00:00:00Z,2.8690381326806365
2025-11-06T00:00:00Z,3.4056012034238017
2025-11-05T00:00:00Z,4.94870201490442
2025-11-04T00:00:00Z,5.271098320427178
2025-11-03T00:00:00Z,2.6743731426479584
2025-11-02T00:00:00Z,0.5769380445593536
2025-11-01T00:00:00Z,2.250463312602876
2025-10-31T00:00:00Z,2.6463065192694026
2025-10-30T00:00:00Z,2.6804716302633964
2025-10-29T00:00:00Z,2.794972103353267
2025-10-28T00:00:00Z,2.9685710710991264
2025-10-27T00:00:00Z,2.0953948648354537
2025-10-26T00:00:00Z,2.7495193096207777
2025-10-25T00:00:00Z,0.8561495308995221
2025-10-24T00:00:00Z,3.663841497635328
2025-10-23T00:00:00Z,2.490826518949689
2025-10-22T00:00:00Z,2.221613641170144
2025-10-21T00:00:00Z,2.31995298387641
2025-10-20T00:00:00Z,1.8265331926132187
2025-10-19T00:00:00Z,1.0337184482827233
2025-10-18T00:00:00Z,0.8307523122185435
2025-10-17T00:00:00Z,2.540288872921498
2025-10-16T00:00:00Z,2.3089677451729917
2025-10-15T00:00:00Z,3.270217696758553
2025-10-14T00:00:00Z,3.0583445777095384
2025-10-13T00:00:00Z,3.3039465327409303
2025-10-12T00:00:00Z,1.8102397798902927
2025-10-11T00:00:00Z,2.7433546872733556
2025-10-10T00:00:00Z,3.1166335665156564
2025-10-09T00:00:00Z,2.660034326999333
2025-10-08T00:00:00Z,8.529888159609321
2025-10-07T00:00:00Z,3.9713647442378908
2025-10-06T00:00:00Z,3.3784366054394828
