Datetime,Transactions Between EOA (Mean)
2024-06-15T00:00:00Z,50.16309374
2024-06-14T00:00:00Z,53.85004189
2024-06-13T00:00:00Z,54.50258995
2024-06-12T00:00:00Z,54.98225266
2024-06-11T00:00:00Z,52.14884111
2024-06-10T00:00:00Z,51.66890193
2024-06-09T00:00:00Z,52.9970654
2024-06-08T00:00:00Z,52.98143495
2024-06-07T00:00:00Z,53.01633622
2024-06-06T00:00:00Z,51.47841274
2024-06-05T00:00:00Z,51.37639509
2024-06-04T00:00:00Z,52.46380248
2024-06-03T00:00:00Z,49.44647848
2024-06-02T00:00:00Z,46.95950286
2024-06-01T00:00:00Z,51.88138431
2024-05-31T00:00:00Z,55.41162498
2024-05-30T00:00:00Z,53.16288833
2024-05-29T00:00:00Z,53.9825077
2024-05-28T00:00:00Z,50.51040939
2024-05-27T00:00:00Z,56.64159911
2024-05-26T00:00:00Z,54.91717877
2024-05-25T00:00:00Z,60.39717601
2024-05-24T00:00:00Z,57.19390891
2024-05-23T00:00:00Z,55.29928741
2024-05-22T00:00:00Z,55.82959955
2024-05-21T00:00:00Z,55.13221523
2024-05-20T00:00:00Z,51.67249825
2024-05-19T00:00:00Z,48.86786913
2024-05-18T00:00:00Z,54.21872376
2024-05-17T00:00:00Z,51.65122463
2024-05-16T00:00:00Z,61.29569592
2024-05-15T00:00:00Z,58.51018415
2024-05-14T00:00:00Z,58.88270825
2024-05-13T00:00:00Z,55.58043326
2024-05-12T00:00:00Z,49.25891733
2024-05-11T00:00:00Z,47.89041096
2024-05-10T00:00:00Z,53.36166643
2024-05-09T00:00:00Z,52.85360738
2024-05-08T00:00:00Z,55.5382678
2024-05-07T00:00:00Z,58.5943185
2024-05-06T00:00:00Z,55.98866657
2024-05-05T00:00:00Z,55.20360789
2024-05-04T00:00:00Z,57.61562107
2024-05-03T00:00:00Z,56.76960716
2024-05-02T00:00:00Z,57.44428891
2024-05-01T00:00:00Z,55.35905666
2024-04-30T00:00:00Z,60.35270289
2024-04-29T00:00:00Z,59.02223776
2024-04-28T00:00:00Z,53.88094572
2024-04-27T00:00:00Z,52.8960403
2024-04-26T00:00:00Z,57.36865713
2024-04-25T00:00:00Z,55.54240604
2024-04-24T00:00:00Z,53.58119658
2024-04-23T00:00:00Z,52.75262055
2024-04-22T00:00:00Z,52.71608392
2024-04-21T00:00:00Z,51.04427374
2024-04-20T00:00:00Z,54.54105469
2024-04-19T00:00:00Z,54.89531951
2024-04-18T00:00:00Z,57.00055928
2024-04-17T00:00:00Z,61.05087352
2024-04-16T00:00:00Z,55.74509254
2024-04-15T00:00:00Z,53.40725693
2024-04-14T00:00:00Z,49.93706196
2024-04-13T00:00:00Z,51.44883329
2024-04-12T00:00:00Z,69.15119698
2024-04-11T00:00:00Z,55.46085982
2024-04-10T00:00:00Z,53.16864774
2024-04-09T00:00:00Z,56.04088491
2024-04-08T00:00:00Z,55.34090272
2024-04-07T00:00:00Z,54.41315937
2024-04-06T00:00:00Z,57.63040739
2024-04-05T00:00:00Z,59.95505461
2024-04-04T00:00:00Z,56.08256367
2024-04-03T00:00:00Z,54.9762271
2024-04-02T00:00:00Z,56.89203987
2024-04-01T00:00:00Z,59.83469101
2024-03-31T00:00:00Z,62.01547988
2024-03-30T00:00:00Z,60.90772261
2024-03-29T00:00:00Z,65.50870542
2024-03-28T00:00:00Z,63.90096756
2024-03-27T00:00:00Z,61.77734431
2024-03-26T00:00:00Z,61.39594195
2024-03-25T00:00:00Z,62.86205924
2024-03-24T00:00:00Z,58.15749472
2024-03-23T00:00:00Z,62.09480337
2024-03-22T00:00:00Z,64.23030558
2024-03-21T00:00:00Z,65.24789207
2024-03-20T00:00:00Z,66.35966882
2024-03-19T00:00:00Z,64.66343588
2024-03-18T00:00:00Z,59.33052158
2024-03-17T00:00:00Z,57.17615633
2024-03-16T00:00:00Z,62.19712757
2024-03-15T00:00:00Z,64.99733258
2024-03-14T00:00:00Z,62.96022006
2024-03-13T00:00:00Z,60.64423212
2024-03-12T00:00:00Z,59.16650356
2024-03-11T00:00:00Z,60.66107383
2024-03-10T00:00:00Z,52.73461969
2024-03-09T00:00:00Z,54.43840782
2024-03-08T00:00:00Z,58.84212754
2024-03-07T00:00:00Z,59.71648045
2024-03-06T00:00:00Z,59.09590954
2024-03-05T00:00:00Z,64.11236739
2024-03-04T00:00:00Z,60.47969862
2024-03-03T00:00:00Z,57.52849162
2024-03-02T00:00:00Z,58.08785674
2024-03-01T00:00:00Z,59.72365666
2024-02-29T00:00:00Z,64.35494259
2024-02-28T00:00:00Z,62.18348495
2024-02-27T00:00:00Z,60.4993007
2024-02-26T00:00:00Z,57.30434174
2024-02-25T00:00:00Z,53.03260565
2024-02-24T00:00:00Z,53.26993437
2024-02-23T00:00:00Z,56.76148459
2024-02-22T00:00:00Z,52.80982456
2024-02-21T00:00:00Z,52.20851482
2024-02-20T00:00:00Z,52.60254973
2024-02-19T00:00:00Z,53.64031509
2024-02-18T00:00:00Z,51.42375986
2024-02-17T00:00:00Z,51.95880782
2024-02-16T00:00:00Z,56.69845722
2024-02-15T00:00:00Z,55.49677419
2024-02-14T00:00:00Z,55.5599101
2024-02-13T00:00:00Z,54.71184063
2024-02-12T00:00:00Z,46.96033637
2024-02-11T00:00:00Z,49.92598315
2024-02-10T00:00:00Z,49.34161752
2024-02-09T00:00:00Z,54.64367816
2024-02-08T00:00:00Z,50.64157303
2024-02-07T00:00:00Z,54.60936624
2024-02-06T00:00:00Z,50.41291228
2024-02-05T00:00:00Z,54.5014741
2024-02-04T00:00:00Z,50.95232738
2024-02-03T00:00:00Z,48.41309541
2024-02-02T00:00:00Z,52.00196546
2024-02-01T00:00:00Z,52.35091904
2024-01-31T00:00:00Z,53.75929303
2024-01-30T00:00:00Z,56.68759614
2024-01-29T00:00:00Z,53.32758862
2024-01-28T00:00:00Z,56.46679742
2024-01-27T00:00:00Z,55.3650014
2024-01-26T00:00:00Z,56.39798348
2024-01-25T00:00:00Z,57.20397871
2024-01-24T00:00:00Z,48.49110769
2024-01-23T00:00:00Z,48.83771252
2024-01-22T00:00:00Z,49.45412196
2024-01-21T00:00:00Z,60.2446267
2024-01-20T00:00:00Z,51.310494
2024-01-19T00:00:00Z,54.88901298
2024-01-18T00:00:00Z,52.74318468
2024-01-17T00:00:00Z,49.11633767
2024-01-16T00:00:00Z,59.24392967
2024-01-15T00:00:00Z,51.89174466
2024-01-14T00:00:00Z,187.4343392
2024-01-13T00:00:00Z,64.60953446
2024-01-12T00:00:00Z,58.65706294
2024-01-11T00:00:00Z,59.70095425
2024-01-10T00:00:00Z,64.33263305
2024-01-09T00:00:00Z,50.51101445
2024-01-08T00:00:00Z,51.62914374
2024-01-07T00:00:00Z,49.99759989
2024-01-06T00:00:00Z,50.20756588
2024-01-05T00:00:00Z,50.34521127
2024-01-04T00:00:00Z,50.40502245
2024-01-03T00:00:00Z,49.6336092
2024-01-02T00:00:00Z,53.55040719
2024-01-01T00:00:00Z,60.50485437
2023-12-31T00:00:00Z,55.68334034
2023-12-30T00:00:00Z,55.66516601
2023-12-29T00:00:00Z,52.37652846
2023-12-28T00:00:00Z,56.18013468
2023-12-27T00:00:00Z,58.27743388
2023-12-26T00:00:00Z,56.33071969
2023-12-25T00:00:00Z,53.27427526
2023-12-24T00:00:00Z,55.27420942
2023-12-23T00:00:00Z,59.52209906
2023-12-22T00:00:00Z,63.96676483
2023-12-21T00:00:00Z,66.42973124
2023-12-20T00:00:00Z,64.25927487
2023-12-19T00:00:00Z,57.10655046
2023-12-18T00:00:00Z,57.98794843
2023-12-17T00:00:00Z,51.40662735
2023-12-16T00:00:00Z,55.40278559
2023-12-15T00:00:00Z,60.89122512
2023-12-14T00:00:00Z,62.93013468
2023-12-13T00:00:00Z,53.95964691
2023-12-12T00:00:00Z,49.80072768
2023-12-11T00:00:00Z,48.68723762
2023-12-10T00:00:00Z,54.4438383
2023-12-09T00:00:00Z,56.96341976
2023-12-08T00:00:00Z,57.77488085
2023-12-07T00:00:00Z,55.46429073
2023-12-06T00:00:00Z,52.67527727
2023-12-05T00:00:00Z,59.4394958
2023-12-04T00:00:00Z,51.74223776
2023-12-03T00:00:00Z,45.68667602
2023-12-02T00:00:00Z,71.84812072
2023-12-01T00:00:00Z,52.02349322
2023-11-30T00:00:00Z,52.63806858
2023-11-29T00:00:00Z,59.82111888
2023-11-28T00:00:00Z,59.72988104
2023-11-27T00:00:00Z,46.29932735
2023-11-26T00:00:00Z,41.90105116
2023-11-25T00:00:00Z,42.15185444
2023-11-24T00:00:00Z,47.55214466
2023-11-23T00:00:00Z,57.15955213
2023-11-22T00:00:00Z,53.58737048
2023-11-21T00:00:00Z,47.83200336
2023-11-20T00:00:00Z,51.86959563
2023-11-19T00:00:00Z,42.96806275
2023-11-18T00:00:00Z,66.2294068
2023-11-17T00:00:00Z,49.77199608
2023-11-16T00:00:00Z,50.21327743
2023-11-15T00:00:00Z,48.56267487
2023-11-14T00:00:00Z,43.43868715
2023-11-13T00:00:00Z,47.82550336
2023-11-12T00:00:00Z,50.65159574
2023-11-11T00:00:00Z,55.12025759
2023-11-10T00:00:00Z,51.06780372
2023-11-09T00:00:00Z,51.51545238
2023-11-08T00:00:00Z,46.36446246
2023-11-07T00:00:00Z,44.63972028
2023-11-06T00:00:00Z,43.15686275
2023-11-05T00:00:00Z,47.86417157
2023-11-04T00:00:00Z,47.03335669
2023-11-03T00:00:00Z,53.86496708
2023-11-02T00:00:00Z,44.71126069
2023-11-01T00:00:00Z,51.06069081
2023-10-31T00:00:00Z,48.17056762
2023-10-30T00:00:00Z,51.68062754
2023-10-29T00:00:00Z,56.4853662
2023-10-28T00:00:00Z,42.61161652
2023-10-27T00:00:00Z,45.11974291
2023-10-26T00:00:00Z,47.43726395
2023-10-25T00:00:00Z,48.98007577
2023-10-24T00:00:00Z,48.34173317
2023-10-23T00:00:00Z,45.47402325
2023-10-22T00:00:00Z,45.18113102
2023-10-21T00:00:00Z,45.51518119
2023-10-20T00:00:00Z,50.31190609
2023-10-19T00:00:00Z,40.60598853
2023-10-18T00:00:00Z,42.39605208
2023-10-17T00:00:00Z,41.96741259
2023-10-16T00:00:00Z,41.921295
2023-10-15T00:00:00Z,39.25314509
2023-10-14T00:00:00Z,38.56277964
2023-10-13T00:00:00Z,46.11501821
2023-10-12T00:00:00Z,44.22172452
2023-10-11T00:00:00Z,45.75487036
2023-10-10T00:00:00Z,44.82
2023-10-09T00:00:00Z,41.96135536
2023-10-08T00:00:00Z,40.52804588
2023-10-07T00:00:00Z,47.23354298
2023-10-06T00:00:00Z,42.9158042
2023-10-05T00:00:00Z,41.09355335
2023-10-04T00:00:00Z,40.58915595
2023-10-03T00:00:00Z,40.97354423
2023-10-02T00:00:00Z,41.16194727
2023-10-01T00:00:00Z,38.65693533
2023-09-30T00:00:00Z,42.80879888
2023-09-29T00:00:00Z,45.88149601
2023-09-28T00:00:00Z,45.39271198
2023-09-27T00:00:00Z,48.29694934
2023-09-26T00:00:00Z,43.68723762
2023-09-25T00:00:00Z,42.6343033
2023-09-24T00:00:00Z,38.64481793
2023-09-23T00:00:00Z,39.11229348
2023-09-22T00:00:00Z,42.965764
2023-09-21T00:00:00Z,64.12240896
2023-09-20T00:00:00Z,44.2441958
2023-09-19T00:00:00Z,43.6425669
2023-09-18T00:00:00Z,43.01237345
2023-09-17T00:00:00Z,39.34062189
2023-09-16T00:00:00Z,40.82372881
2023-09-15T00:00:00Z,43.99252574
2023-09-14T00:00:00Z,51.34297753
2023-09-13T00:00:00Z,144.26826532
2023-09-12T00:00:00Z,60.32884777
2023-09-11T00:00:00Z,50.62116758
2023-09-10T00:00:00Z,36.80400672
2023-09-09T00:00:00Z,39.26789968
2023-09-08T00:00:00Z,45.41700518
2023-09-07T00:00:00Z,46.03845078
2023-09-06T00:00:00Z,51.171737
2023-09-05T00:00:00Z,44.1819073
2023-09-04T00:00:00Z,38.99036582
2023-09-03T00:00:00Z,56.1580126
2023-09-02T00:00:00Z,53.72641774
2023-09-01T00:00:00Z,44.93279194
2023-08-31T00:00:00Z,42.57906521
2023-08-30T00:00:00Z,43.5739703
2023-08-29T00:00:00Z,42.51023843
2023-08-28T00:00:00Z,39.25325311
2023-08-27T00:00:00Z,39.37538505
2023-08-26T00:00:00Z,42.94317705
2023-08-25T00:00:00Z,42.07501749
2023-08-24T00:00:00Z,45.50174948
2023-08-23T00:00:00Z,45.07152836
2023-08-22T00:00:00Z,42.39236791
2023-08-21T00:00:00Z,40.95142777
2023-08-20T00:00:00Z,39.2808737
2023-08-19T00:00:00Z,46.59442811
2023-08-18T00:00:00Z,48.58297157
2023-08-17T00:00:00Z,44.26358543
2023-08-16T00:00:00Z,47.39079978
2023-08-15T00:00:00Z,45.55412587
2023-08-14T00:00:00Z,42.84214206
2023-08-13T00:00:00Z,36.83834009
2023-08-12T00:00:00Z,40.99482228
2023-08-11T00:00:00Z,44.32540571
2023-08-10T00:00:00Z,42.62426532
2023-08-09T00:00:00Z,50.53960257
2023-08-08T00:00:00Z,54.02603948
2023-08-07T00:00:00Z,46.74194903
2023-08-06T00:00:00Z,46.75847576
2023-08-05T00:00:00Z,60.43396226
2023-08-04T00:00:00Z,51.89079978
2023-08-03T00:00:00Z,45.78558432
2023-08-02T00:00:00Z,43.46529814
2023-08-01T00:00:00Z,49.12079319
2023-07-31T00:00:00Z,46.9670345
2023-07-30T00:00:00Z,43.3575028
2023-07-29T00:00:00Z,39.97496153
2023-07-28T00:00:00Z,42.78723404
2023-07-27T00:00:00Z,41.23425693
2023-07-26T00:00:00Z,44.90255837
2023-07-25T00:00:00Z,39.15294118
2023-07-24T00:00:00Z,42.66484823
2023-07-23T00:00:00Z,38.3454113
2023-07-22T00:00:00Z,38.97301077
2023-07-21T00:00:00Z,49.56260504
2023-07-20T00:00:00Z,43.06816909
2023-07-19T00:00:00Z,47.62014308
2023-07-18T00:00:00Z,54.4161055
2023-07-17T00:00:00Z,41.56228107
2023-07-16T00:00:00Z,40.39208785
2023-07-15T00:00:00Z,40.70212465
2023-07-14T00:00:00Z,51.53826674
2023-07-13T00:00:00Z,52.92511261
2023-07-12T00:00:00Z,43.15965677
2023-07-11T00:00:00Z,49.62918189
2023-07-10T00:00:00Z,48.82303252
2023-07-09T00:00:00Z,38.89637233
2023-07-08T00:00:00Z,44.34134683
2023-07-07T00:00:00Z,39.71637181
2023-07-06T00:00:00Z,36.64282703
2023-07-05T00:00:00Z,36.1948416
2023-07-04T00:00:00Z,41.25773341
2023-07-03T00:00:00Z,46.69628796
2023-07-02T00:00:00Z,39.8197756
2023-07-01T00:00:00Z,43.97285513
2023-06-30T00:00:00Z,51.95957327
2023-06-29T00:00:00Z,46.34197981
2023-06-28T00:00:00Z,50.45380739
2023-06-27T00:00:00Z,51.651402
2023-06-26T00:00:00Z,45.14848698
2023-06-25T00:00:00Z,47.507385
2023-06-24T00:00:00Z,56.46933896
2023-06-23T00:00:00Z,44.34552102
2023-06-22T00:00:00Z,46.17416362
2023-06-21T00:00:00Z,51.24484933
2023-06-20T00:00:00Z,54.67963483
2023-06-19T00:00:00Z,53.31877545
2023-06-18T00:00:00Z,60.16797642
2023-06-17T00:00:00Z,47.74950994
2023-06-16T00:00:00Z,59.10800562
2023-06-15T00:00:00Z,51.27648797
2023-06-14T00:00:00Z,47.32821308
2023-06-13T00:00:00Z,42.73696049
2023-06-12T00:00:00Z,42.42855132
2023-06-11T00:00:00Z,50.11289641
2023-06-10T00:00:00Z,58.21815623
2023-06-09T00:00:00Z,50.34267606
2023-06-08T00:00:00Z,41.92355518
2023-06-07T00:00:00Z,50.20538863
2023-06-06T00:00:00Z,48.71952079
2023-06-05T00:00:00Z,57.08283856
2023-06-04T00:00:00Z,40.29026798
2023-06-03T00:00:00Z,45.75468244
2023-06-02T00:00:00Z,53.94217207
2023-06-01T00:00:00Z,41.96069869
2023-05-31T00:00:00Z,47.11519504
2023-05-30T00:00:00Z,51.52308559
2023-05-29T00:00:00Z,46.38211725
2023-05-28T00:00:00Z,40.68906031
2023-05-27T00:00:00Z,43.66853775
2023-05-26T00:00:00Z,44.77949438
2023-05-25T00:00:00Z,45.19803094
2023-05-24T00:00:00Z,43.56496063
2023-05-23T00:00:00Z,47.63518466
2023-05-22T00:00:00Z,44.49184248
2023-05-21T00:00:00Z,47.64735729
2023-05-20T00:00:00Z,54.7374121
2023-05-19T00:00:00Z,44.74774139
2023-05-18T00:00:00Z,43.62584364
2023-05-17T00:00:00Z,45.94231585
2023-05-16T00:00:00Z,45.35460192
2023-05-15T00:00:00Z,43.70139771
2023-05-14T00:00:00Z,40.4809983
2023-05-13T00:00:00Z,42.10720339
2023-05-12T00:00:00Z,47.05594911
2023-05-11T00:00:00Z,45.36509514
2023-05-10T00:00:00Z,44.67356128
2023-05-09T00:00:00Z,47.56186727
2023-05-08T00:00:00Z,47.45214336
2023-05-07T00:00:00Z,43.52530934
2023-05-06T00:00:00Z,47.84231256
2023-05-05T00:00:00Z,52.57693926
2023-05-04T00:00:00Z,44.37540362
2023-05-03T00:00:00Z,42.42450704
2023-05-02T00:00:00Z,43.59400928
2023-05-01T00:00:00Z,43.9009706
2023-04-30T00:00:00Z,39.58472554
2023-04-29T00:00:00Z,38.57120765
2023-04-28T00:00:00Z,42.40429715
2023-04-27T00:00:00Z,40.57383966
2023-04-26T00:00:00Z,40.29515789
2023-04-25T00:00:00Z,39.35813562
2023-04-24T00:00:00Z,37.07670733
2023-04-23T00:00:00Z,33.47286496
2023-04-22T00:00:00Z,34.5240297
2023-04-21T00:00:00Z,40.94012398
2023-04-20T00:00:00Z,43.86893411
2023-04-19T00:00:00Z,44.95904533
2023-04-18T00:00:00Z,44.29951896
2023-04-17T00:00:00Z,42.61146497
2023-04-16T00:00:00Z,40.222238
2023-04-15T00:00:00Z,54.70883191
2023-04-14T00:00:00Z,54.97887525
2023-04-13T00:00:00Z,51.28457283
2023-04-12T00:00:00Z,45.18657355
2023-04-11T00:00:00Z,47.64820847
2023-04-10T00:00:00Z,42.2065402
2023-04-09T00:00:00Z,36.54378992
2023-04-08T00:00:00Z,38.21962617
2023-04-07T00:00:00Z,45.62156418
2023-04-06T00:00:00Z,44.82301644
2023-04-05T00:00:00Z,48.95384834
2023-04-04T00:00:00Z,45.15482125
2023-04-03T00:00:00Z,43.42102289
2023-04-02T00:00:00Z,40.01929849
2023-04-01T00:00:00Z,42.98144504
2023-03-31T00:00:00Z,51.62563167
2023-03-30T00:00:00Z,52.33534701
2023-03-29T00:00:00Z,47.64712498
2023-03-28T00:00:00Z,46.17437772
2023-03-27T00:00:00Z,47.50428672
2023-03-26T00:00:00Z,43.25470373
2023-03-25T00:00:00Z,46.11991014
2023-03-24T00:00:00Z,47.32032018
2023-03-23T00:00:00Z,47.86894707
2023-03-22T00:00:00Z,44.75270175
2023-03-21T00:00:00Z,44.60238932
2023-03-20T00:00:00Z,45.80860909
2023-03-19T00:00:00Z,39.19890357
2023-03-18T00:00:00Z,41.90506951
2023-03-17T00:00:00Z,43.71205734
2023-03-16T00:00:00Z,38.51088636
2023-03-15T00:00:00Z,43.3582594
2023-03-14T00:00:00Z,45.22056758
2023-03-13T00:00:00Z,56.66217544
2023-03-12T00:00:00Z,37.64172176
2023-03-11T00:00:00Z,39.52965983
2023-03-10T00:00:00Z,40.07568483
2023-03-09T00:00:00Z,39.49036975
2023-03-08T00:00:00Z,36.8679803
2023-03-07T00:00:00Z,39.32251265
2023-03-06T00:00:00Z,39.4658324
2023-03-05T00:00:00Z,35.7636236
2023-03-04T00:00:00Z,38.56668542
2023-03-03T00:00:00Z,45.27722214
2023-03-02T00:00:00Z,44.89026623
2023-03-01T00:00:00Z,41.67237988
2023-02-28T00:00:00Z,38.27500352
2023-02-27T00:00:00Z,40.57269031
2023-02-26T00:00:00Z,39.50920073
2023-02-25T00:00:00Z,37.49395388
2023-02-24T00:00:00Z,42.87085392
2023-02-23T00:00:00Z,43.12545659
2023-02-22T00:00:00Z,41.62598647
2023-02-21T00:00:00Z,42.31918482
2023-02-20T00:00:00Z,39.4348436
2023-02-19T00:00:00Z,35.5153857
2023-02-18T00:00:00Z,36.68997046
2023-02-17T00:00:00Z,41.25264196
2023-02-16T00:00:00Z,42.13970383
2023-02-15T00:00:00Z,41.45623602
2023-02-14T00:00:00Z,42.16508114
2023-02-13T00:00:00Z,36.72649811
2023-02-12T00:00:00Z,36.24001118
2023-02-11T00:00:00Z,35.75984912
2023-02-10T00:00:00Z,39.78822545
2023-02-09T00:00:00Z,38.5769392
2023-02-08T00:00:00Z,40.30410422
2023-02-07T00:00:00Z,41.18005036
2023-02-06T00:00:00Z,40.21529231
2023-02-05T00:00:00Z,42.65727044
2023-02-04T00:00:00Z,40.35438793
2023-02-03T00:00:00Z,38.22703761
2023-02-02T00:00:00Z,40.58479205
2023-02-01T00:00:00Z,38.30353401
2023-01-31T00:00:00Z,38.83331007
2023-01-30T00:00:00Z,39.40583147
2023-01-29T00:00:00Z,34.97499651
2023-01-28T00:00:00Z,35.14339517
2023-01-27T00:00:00Z,42.24003914
2023-01-26T00:00:00Z,37.86226626
2023-01-25T00:00:00Z,35.16876222
2023-01-24T00:00:00Z,36.14596707
2023-01-23T00:00:00Z,33.3859037
2023-01-22T00:00:00Z,32.69734637
2023-01-21T00:00:00Z,36.539718
2023-01-20T00:00:00Z,37.57882254
2023-01-19T00:00:00Z,35.4797486
2023-01-18T00:00:00Z,37.5713887
2023-01-17T00:00:00Z,37.83000976
2023-01-16T00:00:00Z,40.16773743
2023-01-15T00:00:00Z,39.91379793
2023-01-14T00:00:00Z,42.83389121
2023-01-13T00:00:00Z,38.55989947
2023-01-12T00:00:00Z,40.63806596
2023-01-11T00:00:00Z,38.19706499
2023-01-10T00:00:00Z,39.38947809
2023-01-09T00:00:00Z,42.53160318
2023-01-08T00:00:00Z,71.63237962
2023-01-07T00:00:00Z,38.78486668
2023-01-06T00:00:00Z,37.88687151
2023-01-05T00:00:00Z,56.58073536
2023-01-04T00:00:00Z,40.08089261
2023-01-03T00:00:00Z,33.14327567
2023-01-02T00:00:00Z,30.31752894
2023-01-01T00:00:00Z,25.54182934
2022-12-31T00:00:00Z,33.64331566
2022-12-30T00:00:00Z,36.95757745
2022-12-29T00:00:00Z,34.54391845
2022-12-28T00:00:00Z,36.8508295
2022-12-27T00:00:00Z,36.11850196
2022-12-26T00:00:00Z,36.84627199
2022-12-25T00:00:00Z,35.75027902
2022-12-24T00:00:00Z,38.81384315
2022-12-23T00:00:00Z,41.83579387
2022-12-22T00:00:00Z,37.37601003
2022-12-21T00:00:00Z,37.0022337
2022-12-20T00:00:00Z,36.12541853
2022-12-19T00:00:00Z,37.11739252
2022-12-18T00:00:00Z,29.72717118
2022-12-17T00:00:00Z,39.53929918
2022-12-16T00:00:00Z,46.1103352
2022-12-15T00:00:00Z,38.86221353
2022-12-14T00:00:00Z,39.26176183
2022-12-13T00:00:00Z,43.33743532
2022-12-12T00:00:00Z,58.51802683
2022-12-11T00:00:00Z,58.14790503
2022-12-10T00:00:00Z,45.67620377
2022-12-09T00:00:00Z,167.84717562
2022-12-08T00:00:00Z,35.62756598
2022-12-07T00:00:00Z,36.17413428
2022-12-06T00:00:00Z,37.79483961
2022-12-05T00:00:00Z,39.66223404
2022-12-04T00:00:00Z,45.53508527
2022-12-03T00:00:00Z,45.12034064
2022-12-02T00:00:00Z,46.60108832
2022-12-01T00:00:00Z,37.1504956
2022-11-30T00:00:00Z,38.50286673
2022-11-29T00:00:00Z,41.5538311
2022-11-28T00:00:00Z,52.89226481
2022-11-27T00:00:00Z,40.0266797
2022-11-26T00:00:00Z,44.4773013
2022-11-25T00:00:00Z,45.15231973
2022-11-24T00:00:00Z,46.37803517
2022-11-23T00:00:00Z,40.78212134
2022-11-22T00:00:00Z,37.01104895
2022-11-21T00:00:00Z,36.76741589
2022-11-20T00:00:00Z,37.3717716
2022-11-19T00:00:00Z,40.30369853
2022-11-18T00:00:00Z,44.60078223
2022-11-17T00:00:00Z,47.89677329
2022-11-16T00:00:00Z,45.59020979
2022-11-15T00:00:00Z,45.68410013
2022-11-14T00:00:00Z,44.05078834
2022-11-13T00:00:00Z,43.85847741
2022-11-12T00:00:00Z,41.99581473
2022-11-11T00:00:00Z,45.06796252
2022-11-10T00:00:00Z,45.39463762
2022-11-09T00:00:00Z,48.71830395
2022-11-08T00:00:00Z,45.12198186
2022-11-07T00:00:00Z,41.53459821
2022-11-06T00:00:00Z,36.81794085
2022-11-05T00:00:00Z,39.20371664
2022-11-04T00:00:00Z,39.65680804
2022-11-03T00:00:00Z,41.05255066
2022-11-02T00:00:00Z,37.98602571
2022-11-01T00:00:00Z,41.32870954
2022-10-31T00:00:00Z,39.88954057
2022-10-30T00:00:00Z,39.75055804
2022-10-29T00:00:00Z,38.92125874
2022-10-28T00:00:00Z,37.68036913
2022-10-27T00:00:00Z,47.16001117
2022-10-26T00:00:00Z,42.87008094
2022-10-25T00:00:00Z,38.46798098
2022-10-24T00:00:00Z,36.76980337
2022-10-23T00:00:00Z,36.93159291
2022-10-22T00:00:00Z,35.93538934
2022-10-21T00:00:00Z,39.99748779
2022-10-20T00:00:00Z,40.92993719
2022-10-19T00:00:00Z,35.76153201
2022-10-18T00:00:00Z,36.27734375
2022-10-17T00:00:00Z,38.44856025
2022-10-16T00:00:00Z,33.49769456
2022-10-15T00:00:00Z,39.62578485
2022-10-14T00:00:00Z,42.47947501
2022-10-13T00:00:00Z,45.2537376
2022-10-12T00:00:00Z,43.91708543
2022-10-11T00:00:00Z,46.63567839
2022-10-10T00:00:00Z,51.42205164
2022-10-09T00:00:00Z,49.90268082
2022-10-08T00:00:00Z,56.15943646
2022-10-07T00:00:00Z,51.59389868
2022-10-06T00:00:00Z,55.0041917
2022-10-05T00:00:00Z,47.59932848
2022-10-04T00:00:00Z,44.8942793
2022-10-03T00:00:00Z,43.47939081
2022-10-02T00:00:00Z,47.05170732
2022-10-01T00:00:00Z,45.59058428
2022-09-30T00:00:00Z,49.33803407
2022-09-29T00:00:00Z,47.80752027
2022-09-28T00:00:00Z,44.12049707
2022-09-27T00:00:00Z,46.16090183
2022-09-26T00:00:00Z,48.32246782
2022-09-25T00:00:00Z,46.34905134
2022-09-24T00:00:00Z,53.38839286
2022-09-23T00:00:00Z,50.14636529
2022-09-22T00:00:00Z,45.52936242
2022-09-21T00:00:00Z,47.39013326
2022-09-20T00:00:00Z,46.90879798
2022-09-19T00:00:00Z,46.68182456
2022-09-18T00:00:00Z,48.47980365
2022-09-17T00:00:00Z,71.94151473
2022-09-16T00:00:00Z,68.07698816
2022-09-15T00:00:00Z,68.38055597
2022-09-14T00:00:00Z,74.81993569
2022-09-13T00:00:00Z,65.15105541
2022-09-12T00:00:00Z,58.65453944
2022-09-11T00:00:00Z,60.00428619
2022-09-10T00:00:00Z,61.55757776
2022-09-09T00:00:00Z,65.37938994
2022-09-08T00:00:00Z,58.76064844
2022-09-07T00:00:00Z,55.87632679
2022-09-06T00:00:00Z,58.89886563
2022-09-05T00:00:00Z,61.56068708
2022-09-04T00:00:00Z,71.99393843
2022-09-03T00:00:00Z,64.20629032
2022-09-02T00:00:00Z,60.77689496
2022-09-01T00:00:00Z,57.71526669
2022-08-31T00:00:00Z,53.69744
2022-08-30T00:00:00Z,53.2482692
2022-08-29T00:00:00Z,52.68594911
2022-08-28T00:00:00Z,55.59512742
2022-08-27T00:00:00Z,57.33932008
2022-08-26T00:00:00Z,55.94901395
2022-08-25T00:00:00Z,57.87165862
2022-08-24T00:00:00Z,55.7568734
2022-08-23T00:00:00Z,55.90807493
2022-08-22T00:00:00Z,54.56353768
2022-08-21T00:00:00Z,60.17130284
2022-08-20T00:00:00Z,60.71493782
