Datetime,Tokens Transferred (Median)
2026-01-15T00:00:00Z,0.000023971189183885
2026-01-14T00:00:00Z,0.000005
2026-01-13T00:00:00Z,0.000035961400672135
2026-01-12T00:00:00Z,0.000082618
2026-01-11T00:00:00Z,0.00032294739891061
2026-01-10T00:00:00Z,0.000314321471756428
2026-01-09T00:00:00Z,0.00039269
2026-01-08T00:00:00Z,0.000916507773179911
2026-01-07T00:00:00Z,0.00055733350797039
2026-01-06T00:00:00Z,0.0017155753973681
2026-01-05T00:00:00Z,0.0005
2026-01-04T00:00:00Z,0.0015
2026-01-03T00:00:00Z,0.000098293764769231
2026-01-02T00:00:00Z,0.0015
2026-01-01T00:00:00Z,0.000036367449673379
2025-12-31T00:00:00Z,0.00096771726606609
2025-12-30T00:00:00Z,0.0016872614055181
2025-12-29T00:00:00Z,0.000265124473596538
2025-12-28T00:00:00Z,0.004428255820033073
2025-12-27T00:00:00Z,0.00512
2025-12-26T00:00:00Z,0.005711752152715899
2025-12-25T00:00:00Z,0.005755824225038857
2025-12-24T00:00:00Z,0.004999287983324
2025-12-23T00:00:00Z,0.004993303654953415
2025-12-22T00:00:00Z,0.003312775129885503
2025-12-21T00:00:00Z,0.003
2025-12-20T00:00:00Z,0.001680514102874423
2025-12-19T00:00:00Z,0.00383
2025-12-18T00:00:00Z,0.00248495291091455
2025-12-17T00:00:00Z,0.003
2025-12-16T00:00:00Z,0.003079060416700106
2025-12-15T00:00:00Z,0.005062603405729964
2025-12-14T00:00:00Z,0.0072398
2025-12-13T00:00:00Z,0.0064640349511998
2025-12-12T00:00:00Z,0.006754469825352226
2025-12-11T00:00:00Z,0.00727891
2025-12-10T00:00:00Z,0.0075582179323615
2025-12-09T00:00:00Z,0.009004206055917001
2025-12-08T00:00:00Z,0.007885704992850379
2025-12-07T00:00:00Z,0.007438651868380056
2025-12-06T00:00:00Z,0.003441030572251285
2025-12-05T00:00:00Z,0.00399388
2025-12-04T00:00:00Z,0.00311841
2025-12-03T00:00:00Z,0.001027519054840134
2025-12-02T00:00:00Z,0.001938354101868116
2025-12-01T00:00:00Z,0.002
2025-11-30T00:00:00Z,0.001653
2025-11-29T00:00:00Z,0.00453420267054484
2025-11-28T00:00:00Z,0.0044
2025-11-27T00:00:00Z,0.000778035002244487
2025-11-26T00:00:00Z,0.004490335956421031
2025-11-25T00:00:00Z,0.005700007236705
2025-11-24T00:00:00Z,0.0050767644925065
2025-11-23T00:00:00Z,0.00426853673
2025-11-22T00:00:00Z,0.004788281301984
2025-11-21T00:00:00Z,0.009000000000000001
2025-11-20T00:00:00Z,0.008996833762702388
2025-11-19T00:00:00Z,0.00679400209979684
2025-11-18T00:00:00Z,0.0066
2025-11-17T00:00:00Z,0.006596229727948512
2025-11-16T00:00:00Z,0.0049
2025-11-15T00:00:00Z,0.006176887290976253
2025-11-14T00:00:00Z,0.007081154602392165
2025-11-13T00:00:00Z,0.0065
2025-11-12T00:00:00Z,0.004954509338199611
2025-11-11T00:00:00Z,0.004002289710249175
2025-11-10T00:00:00Z,0.00410407530098115
2025-11-09T00:00:00Z,0.002852413723274795
2025-11-08T00:00:00Z,0.002901494269548817
2025-11-07T00:00:00Z,0.008449241876769
2025-11-06T00:00:00Z,0.006541419474033011
2025-11-05T00:00:00Z,0.006063672441365052
2025-11-04T00:00:00Z,0.009000000000000001
2025-11-03T00:00:00Z,0.005590667673734017
2025-11-02T00:00:00Z,0.003226797342911956
2025-11-01T00:00:00Z,0.006808286471457309
2025-10-31T00:00:00Z,0.005996605422492
2025-10-30T00:00:00Z,0.0061800023885
2025-10-29T00:00:00Z,0.00504140218205604
2025-10-28T00:00:00Z,0.0037
2025-10-27T00:00:00Z,0.00616734205549405
2025-10-26T00:00:00Z,0.006401032777161789
2025-10-25T00:00:00Z,0.007688912449375466
2025-10-24T00:00:00Z,0.007644959191983414
2025-10-23T00:00:00Z,0.0067
2025-10-22T00:00:00Z,0.0049186522342271
2025-10-21T00:00:00Z,0.00376219
2025-10-20T00:00:00Z,0.005444782463193
2025-10-19T00:00:00Z,0.005122727750072358
2025-10-18T00:00:00Z,0.005936494503356364
2025-10-17T00:00:00Z,0.007636887406543685
2025-10-16T00:00:00Z,0.007043435941445226
2025-10-15T00:00:00Z,0.006
2025-10-14T00:00:00Z,0.0081386759242261
2025-10-13T00:00:00Z,0.006336130634246879
2025-10-12T00:00:00Z,0.005200086927138559
2025-10-11T00:00:00Z,0.007849755700873174
2025-10-10T00:00:00Z,0.00864
2025-10-09T00:00:00Z,0.006563112978459115
2025-10-08T00:00:00Z,0.006
2025-10-07T00:00:00Z,0.0075994999112884
2025-10-06T00:00:00Z,0.005033669497522636
2025-10-05T00:00:00Z,0.0054993
2025-10-04T00:00:00Z,0.005725800922320621
2025-10-03T00:00:00Z,0.00669
2025-10-02T00:00:00Z,0.0045730187669285
2025-10-01T00:00:00Z,0.006287797670497202
2025-09-30T00:00:00Z,0.008
2025-09-29T00:00:00Z,0.0095
2025-09-28T00:00:00Z,0.005434084803517264
2025-09-27T00:00:00Z,0.00880376
2025-09-26T00:00:00Z,0.005835676912894313
2025-09-25T00:00:00Z,0.009000935760714
2025-09-24T00:00:00Z,0.005922755756829687
2025-09-23T00:00:00Z,0.00621185974811811
2025-09-22T00:00:00Z,0.007644074585534493
2025-09-21T00:00:00Z,0.004996146979472
2025-09-20T00:00:00Z,0.006518111100331552
2025-09-19T00:00:00Z,0.007
2025-09-18T00:00:00Z,0.005520285904357
2025-09-17T00:00:00Z,0.00769
2025-09-16T00:00:00Z,0.004951413593135531
2025-09-15T00:00:00Z,0.009031949615089694
2025-09-14T00:00:00Z,0.009870701535056
2025-09-13T00:00:00Z,0.0089985056635345
2025-09-12T00:00:00Z,0.009917194408884196
2025-09-11T00:00:00Z,0.007
2025-09-10T00:00:00Z,0.007764780856
2025-09-09T00:00:00Z,0.007653315061027103
2025-09-08T00:00:00Z,0.007323045397207122
2025-09-07T00:00:00Z,0.008422709405632615
2025-09-06T00:00:00Z,0.0069954775441396
2025-09-05T00:00:00Z,0.01
2025-09-04T00:00:00Z,0.009137409185018604
2025-09-03T00:00:00Z,0.01
2025-09-02T00:00:00Z,0.007379091937641218
2025-09-01T00:00:00Z,0.00992961390206753
2025-08-31T00:00:00Z,0.009068298263227696
2025-08-30T00:00:00Z,0.00990698
2025-08-29T00:00:00Z,0.009848302680527797
2025-08-28T00:00:00Z,0.010078574669819205
2025-08-27T00:00:00Z,0.01
2025-08-26T00:00:00Z,0.01048202
2025-08-25T00:00:00Z,0.00975367
2025-08-24T00:00:00Z,0.009796423498427895
2025-08-23T00:00:00Z,0.009753828181324
2025-08-22T00:00:00Z,0.0114
2025-08-21T00:00:00Z,0.01
2025-08-20T00:00:00Z,0.009897935513890793
2025-08-19T00:00:00Z,0.01
2025-08-18T00:00:00Z,0.01160144398657535
2025-08-17T00:00:00Z,0.010570885037843576
2025-08-16T00:00:00Z,0.01
2025-08-15T00:00:00Z,0.010444335035588
2025-08-14T00:00:00Z,0.0115
2025-08-13T00:00:00Z,0.012824312859910295
2025-08-12T00:00:00Z,0.011432405
2025-08-11T00:00:00Z,0.01157
2025-08-10T00:00:00Z,0.00992
2025-08-09T00:00:00Z,0.0128
2025-08-08T00:00:00Z,0.010923679676745644
2025-08-07T00:00:00Z,0.01237999
2025-08-06T00:00:00Z,0.008150384857017915
2025-08-05T00:00:00Z,0.009239025696040208
2025-08-04T00:00:00Z,0.0133864
2025-08-03T00:00:00Z,0.01392769189715715
2025-08-02T00:00:00Z,0.012035349540937382
2025-08-01T00:00:00Z,0.01
2025-07-31T00:00:00Z,0.008092744044611994
2025-07-30T00:00:00Z,0.008041
2025-07-29T00:00:00Z,0.00997927313856054
2025-07-28T00:00:00Z,0.01002927389662351
2025-07-27T00:00:00Z,0.00812518
2025-07-26T00:00:00Z,0.008768268687811054
2025-07-25T00:00:00Z,0.0072
2025-07-24T00:00:00Z,0.009351210313777327
2025-07-23T00:00:00Z,0.01
2025-07-22T00:00:00Z,0.01
2025-07-21T00:00:00Z,0.011984454264984
2025-07-20T00:00:00Z,0.012445160346885425
2025-07-19T00:00:00Z,0.010117938678049655
2025-07-18T00:00:00Z,0.015850488458467937
2025-07-17T00:00:00Z,0.014995915579468907
2025-07-16T00:00:00Z,0.0176374
2025-07-15T00:00:00Z,0.016224169921212096
2025-07-14T00:00:00Z,0.01643523567543876
2025-07-13T00:00:00Z,0.0131
2025-07-12T00:00:00Z,0.010472600128699916
2025-07-11T00:00:00Z,0.01599684086169422
2025-07-10T00:00:00Z,0.01666278
2025-07-09T00:00:00Z,0.01704283
2025-07-08T00:00:00Z,0.014983
2025-07-07T00:00:00Z,0.015123576688347642
2025-07-06T00:00:00Z,0.01002
2025-07-05T00:00:00Z,0.007948230527127348
2025-07-04T00:00:00Z,0.0096803350116345
2025-07-03T00:00:00Z,0.0142
2025-07-02T00:00:00Z,0.015359276327494028
2025-07-01T00:00:00Z,0.018
2025-06-30T00:00:00Z,0.01502430159315599
2025-06-29T00:00:00Z,0.01
2025-06-28T00:00:00Z,0.00841379152546306
2025-06-27T00:00:00Z,0.01451729
2025-06-26T00:00:00Z,0.010234581068728502
2025-06-25T00:00:00Z,0.007157249392716948
2025-06-24T00:00:00Z,0.01
2025-06-23T00:00:00Z,0.017784710457459232
2025-06-22T00:00:00Z,0.0146387748797387
2025-06-21T00:00:00Z,0.01076
2025-06-20T00:00:00Z,0.017108412342540038
2025-06-19T00:00:00Z,0.01487815
2025-06-18T00:00:00Z,0.011975714637003919
2025-06-17T00:00:00Z,0.014
2025-06-16T00:00:00Z,0.01702533
2025-06-15T00:00:00Z,0.011538
2025-06-14T00:00:00Z,0.008
2025-06-13T00:00:00Z,0.016592182649987807
2025-06-12T00:00:00Z,0.0112290332
2025-06-11T00:00:00Z,0.014002023292365747
2025-06-10T00:00:00Z,0.014593611666555479
2025-06-09T00:00:00Z,0.011809559050747643
2025-06-08T00:00:00Z,0.0073
2025-06-07T00:00:00Z,0.008316
2025-06-06T00:00:00Z,0.018
2025-06-05T00:00:00Z,0.019051393259357924
2025-06-04T00:00:00Z,0.018
2025-06-03T00:00:00Z,0.017103996230598
2025-06-02T00:00:00Z,0.013785924468565022
2025-06-01T00:00:00Z,0.009294060297182764
2025-05-31T00:00:00Z,0.00207
2025-05-30T00:00:00Z,0.011
2025-05-29T00:00:00Z,0.0197
2025-05-28T00:00:00Z,0.01506435291579649
2025-05-27T00:00:00Z,0.01792876712163067
2025-05-26T00:00:00Z,0.015625075
2025-05-25T00:00:00Z,0.012493973335759854
2025-05-24T00:00:00Z,0.014537
2025-05-23T00:00:00Z,0.019358
2025-05-22T00:00:00Z,0.021735715081484554
2025-05-21T00:00:00Z,0.015680641664400446
2025-05-20T00:00:00Z,0.01
2025-05-19T00:00:00Z,0.0118622223087598
2025-05-18T00:00:00Z,0.01
2025-05-17T00:00:00Z,0.006
2025-05-16T00:00:00Z,0.018647138562937447
2025-05-15T00:00:00Z,0.015483980854057673
2025-05-14T00:00:00Z,0.016111647372479335
2025-05-13T00:00:00Z,0.02
2025-05-12T00:00:00Z,0.024262812831334
2025-05-11T00:00:00Z,0.023451899430439134
2025-05-10T00:00:00Z,0.02618931
2025-05-09T00:00:00Z,0.02297039308028
2025-05-08T00:00:00Z,0.01901755584013119
2025-05-07T00:00:00Z,0.010949424607736864
2025-05-06T00:00:00Z,0.012048216840045256
2025-05-05T00:00:00Z,0.00999714345001
2025-05-04T00:00:00Z,0.00957577
2025-05-03T00:00:00Z,0.015
2025-05-02T00:00:00Z,0.01251
2025-05-01T00:00:00Z,0.01651632457676397
2025-04-30T00:00:00Z,0.012593337422506281
2025-04-29T00:00:00Z,0.01154049063571617
2025-04-28T00:00:00Z,0.011166927575338895
2025-04-27T00:00:00Z,0.010035
2025-04-26T00:00:00Z,0.020370824986
2025-04-25T00:00:00Z,0.01480263
2025-04-24T00:00:00Z,0.015296513384230671
2025-04-23T00:00:00Z,0.014002357902863595
2025-04-22T00:00:00Z,0.013738438499433877
2025-04-21T00:00:00Z,0.01
2025-04-20T00:00:00Z,0.021317142794559
2025-04-19T00:00:00Z,0.010476014166227276
2025-04-18T00:00:00Z,0.014712697996927667
2025-04-17T00:00:00Z,0.017476677817902884
2025-04-16T00:00:00Z,0.015003
2025-04-15T00:00:00Z,0.018412487827559
2025-04-14T00:00:00Z,0.015352805910276523
2025-04-13T00:00:00Z,0.011729468825450803
2025-04-12T00:00:00Z,0.014916685
2025-04-11T00:00:00Z,0.01598464201865942
