date,Binance,Bitget,Bybit,Crypto.com,Gate.io,Kraken,OKX
2023-05-13,9142500115.80757,,4268274072.06721,54580005.41239,54580005.41239,54580005.41239,3472936141.48886
2023-05-14,9257162857.64518,,4307102153.18825,55734635.44583,55734635.44583,55734635.44583,3515714985.04891
2023-05-15,9313558648.0597,,4447550658.62712,56651594.79165,56651594.79165,56651594.79165,3575715028.18676
2023-05-16,9489241378.33838,,4571208915.14853,61595700.87954,61595700.87954,61595700.87954,3554794269.65328
2023-05-17,9657527127.58689,,4459805294.81303,72583557.08227,72583557.08227,72583557.08227,3646612618.77459
2023-05-18,9382029477.45878,,4441263865.3919,68854935.7753,68854935.7753,68854935.7753,3522003247.66366
2023-05-19,9421971338.86116,,4476667942.52172,72793679.74375,72793679.74375,72793679.74375,3527813617.23785
2023-05-20,9516031658.76917,,4552217389.23687,74499349.92254,74499349.92254,74499349.92254,3568947234.0607
2023-05-21,9466562128.8123,,4499010491.47663,75054308.09374,75054308.09374,75054308.09374,3566243743.74672
2023-05-22,9625773818.56716,,4545039332.94603,80799564.04641,80799564.04641,80799564.04641,3619250816.65421
2023-05-23,9839597650.12697,,4752321176.6543,75156036.77524,75156036.77524,75156036.77524,3772462435.64041
2023-05-24,9813862162.40917,,4583301645.93785,75209001.04586,75209001.04586,75209001.04586,3039190822.69914
2023-05-25,9761166480.36308,,4586193031.4819,74013268.08973,74013268.08973,74013268.08973,3007809300.29161
2023-05-26,9729162620.4766,,4693521964.46354,69424016.10918,69424016.10918,69424016.10918,3047155466.04074
2023-05-27,9802875678.79957,,4662972118.06075,70937464.17625,70937464.17625,70937464.17625,2993826864.80921
2023-05-28,10197594214.20766,,4739992355.77225,79507401.51202,79507401.51202,79507401.51202,3223489444.77345
2023-05-29,10030262809.55164,,4710495060.58011,76918349.58441,76918349.58441,76918349.58441,3249716926.80587
2023-05-30,10164260025.89557,,4769822945.97789,76913020.20074,76913020.20074,76913020.20074,3322924309.65515
2023-05-31,9935966563.85544,,4648813126.0918,76854716.29442,76854716.29442,76854716.29442,3165836782.13434
2023-06-01,9921987134.51256,,4662608213.253,76228083.61423,76228083.61423,76228083.61423,3110622272.19185
2023-06-02,10264468807.56734,,4811220734.0542,77181479.19414,77181479.19414,77181479.19414,3210406843.19757
2023-06-03,10237144176.85667,,4753835288.28655,77557099.71354,77557099.71354,77557099.71354,3207285922.87627
2023-06-04,10199813622.94919,,4704501440.0955,75675479.40724,75675479.40724,75675479.40724,3236511433.22373
2023-06-05,9688113176.16298,,4544779183.77737,76439599.8115,76439599.8115,76439599.8115,3167047650.68579
2023-06-06,9589414133.97929,,4552482624.87374,77002961.74645,77002961.74645,77002961.74645,3129012370.00554
2023-06-07,9013102300.49853,,4354264104.0628,70265556.81299,70265556.81299,70265556.81299,3039366818.93565
2023-06-08,9086330723.65564,,4471375002.94706,14815795.95499,14815795.95499,14815795.95499,3079370114.71523
2023-06-09,9147001100.16774,,4521357029.50572,14970862.45108,14970862.45108,14970862.45108,3122571090.37246
2023-06-10,8055284025.32051,,4112266896.02234,15161904.50075,15161904.50075,15161904.50075,2994824834.15527
2023-06-11,7928941298.76079,,4162117578.96001,15121698.84244,15121698.84244,15121698.84244,2988546727.01519
2023-06-12,8094497734.77999,,4212781742.0995,15382485.15097,15382485.15097,15382485.15097,3032915509.39653
2023-06-13,8102026098.44733,,4366351757.35467,15284164.99953,15284164.99953,15284164.99953,3035143714.88309
2023-06-14,7820932947.87493,,4206525352.66146,14987662.07542,14987662.07542,14987662.07542,2869880020.60767
2023-06-15,7981281579.7797,,4289026063.36854,18035019.3782,18035019.3782,18035019.3782,2966654970.49177
2023-06-16,8057810508.47616,,4451570906.2958,18651979.36176,18651979.36176,18651979.36176,3177006622.26891
2023-06-17,8084692484.59527,,4405801834.7578,16358420.42838,16358420.42838,16358420.42838,3106764226.5092
2023-06-18,8002406004.9281,,4400162388.42962,15513463.66885,15513463.66885,15513463.66885,3027599563.40893
2023-06-19,8258594248.77766,,4483174469.03134,15093774.14579,15093774.14579,15093774.14579,3027408592.47676
2023-06-20,8990678376.61908,,4792503052.60963,18673268.93776,18673268.93776,18673268.93776,3295684947.39654
2023-06-21,9292077950.09467,,4750354060.38891,18290848.15383,18290848.15383,18290848.15383,3403218730.2445
2023-06-22,9216707638.32341,,4793721181.83865,16807126.52569,16807126.52569,16807126.52569,3437813789.17383
2023-06-23,9351098081.91216,,4972260362.45203,17657114.99211,17657114.99211,17657114.99211,3453279030.95404
2023-06-24,9274229793.25674,,4933775422.94436,16703162.61693,16703162.61693,16703162.61693,3472928504.7234
2023-06-25,9405368893.36405,,5004362070.12502,15377355.7658,15377355.7658,15377355.7658,3568295428.76971
2023-06-26,9368062729.72138,,5025967659.64427,14988208.36486,14988208.36486,14988208.36486,3453488786.00409
2023-06-27,9662584878.68327,,5150157266.77889,14563070.90387,14563070.90387,14563070.90387,3538630684.21241
2023-06-28,9200694440.13059,,5050267067.03294,13738674.96391,13738674.96391,13738674.96391,3427706621.61083
2023-06-29,9501861544.6776,,5038354991.53823,14343073.60285,14343073.60285,14343073.60285,3497959828.59274
2023-06-30,9437578696.09556,,4923659009.53176,12991726.19777,12991726.19777,12991726.19777,3488546112.65309
2023-07-01,9606206563.10135,,5012186649.85698,13258538.5562,13258538.5562,13258538.5562,3461234232.29592
2023-07-02,9633406870.42114,,4945214429.05855,13819734.96292,13819734.96292,13819734.96292,3419219485.23742
2023-07-03,10284942266.07996,,5154546849.12167,13305090.49065,13305090.49065,13305090.49065,3644917130.4115
2023-07-04,9932321887.30841,,5113794493.00896,12544570.26107,12544570.26107,12544570.26107,3570257564.3653
2023-07-05,9686813870.69188,,5096067576.12407,13894077.96116,13894077.96116,13894077.96116,3532165806.84882
2023-07-06,9064654877.59273,,4897640567.53494,12260593.37584,12260593.37584,12260593.37584,3386195625.89305
2023-07-07,9240575248.88649,,4971267095.02641,12982744.89663,12982744.89663,12982744.89663,3405805946.98306
2023-07-08,9325421835.33042,,5001132821.02708,12943029.94506,12943029.94506,12943029.94506,3395509879.19722
2023-07-09,9236125443.22129,,5041541362.23572,13000123.08307,13000123.08307,13000123.08307,3377378496.08667
2023-07-10,9399825209.52854,,5077469336.0444,14909703.07551,14909703.07551,14909703.07551,3485780935.80673
2023-07-11,9605718292.20123,,5174215952.22505,12334328.04292,12334328.04292,12334328.04292,3559704484.22374
2023-07-12,9639319526.69022,,5330599670.90436,17656660.75771,17656660.75771,17656660.75771,3588028818.67161
2023-07-13,10699928187.70964,,5624331937.57041,11538058.66383,11538058.66383,11538058.66383,4039400089.18148
2023-07-14,9548042437.61716,,5309542692.471,11062879.30089,11062879.30089,11062879.30089,3519775382.58445
2023-07-15,9747466698.20239,,5400289160.34408,11577924.06098,11577924.06098,11577924.06098,3573857212.98501
2023-07-16,9706631203.31628,,5414819204.36168,12965210.70636,12965210.70636,12965210.70636,3564008358.43881
2023-07-17,9799964622.79619,,5464676949.81965,14932405.9806,14932405.9806,14932405.9806,3543493643.54427
2023-07-18,9799235402.26415,,5525902182.89826,16456679.62936,16456679.62936,16456679.62936,3620351053.54239
2023-07-19,9861461562.57589,,5558383364.16635,16073333.29774,16073333.29774,16073333.29774,3609671454.65568
2023-07-20,10022353887.93219,,5477069565.85568,16854367.20613,16854367.20613,16854367.20613,3636873955.36407
2023-07-21,9978751812.61637,,5448682509.05381,15923826.71854,15923826.71854,15923826.71854,3641305683.3147
2023-07-22,9823845257.97394,,5309528775.64178,16501987.13975,16501987.13975,16501987.13975,3578471240.54474
2023-07-23,9628412520.25978,,5326596910.39286,16011607.39635,16011607.39635,16011607.39635,3593869179.58877
2023-07-24,9751941316.74749,,5327271753.44725,14171733.30429,14171733.30429,14171733.30429,3600903621.89656
2023-07-25,9710930055.81159,,5330059261.78026,15137827.33072,15137827.33072,15137827.33072,3629549327.5342
2023-07-26,9797222795.67595,,5404528059.00292,18266388.50943,18266388.50943,18266388.50943,3580633948.08793
2023-07-27,9870645575.97733,,5443364986.9751,17313731.63401,17313731.63401,17313731.63401,3666310236.47999
2023-07-28,9969267297.44366,,5490997320.3003,16087961.01166,16087961.01166,16087961.01166,3729585651.75054
2023-07-29,10053858690.98172,,5523899682.25116,15602113.61262,15602113.61262,15602113.61262,3751574035.57308
2023-07-30,9794512213.90191,,5422777415.34844,16247706.95973,16247706.95973,16247706.95973,3670675595.83674
2023-07-31,9879699316.20838,,5632028561.07542,16365838.87106,16365838.87106,16365838.87106,3728416602.66323
2023-08-01,9933171332.67177,,5512059669.96297,15875453.37126,15875453.37126,15875453.37126,3665344283.02186
2023-08-02,9863961710.28602,,5497637704.50276,16795400.42974,16795400.42974,16795400.42974,3614832951.76123
2023-08-03,9867365953.00856,,5530065719.31012,17074189.49726,17074189.49726,17074189.49726,3614464731.36548
2023-08-04,9918467757.53943,,5520512279.17035,19104749.0422,19104749.0422,19104749.0422,3637472248.03032
2023-08-05,9952580412.32357,,5518649531.63745,18923919.31563,18923919.31563,18923919.31563,3662225873.10204
2023-08-06,9904908189.55721,,5528728161.48841,18704134.85263,18704134.85263,18704134.85263,3637387995.74395
2023-08-07,9999079620.46563,,5603977797.13243,20532054.95519,20532054.95519,20532054.95519,3696538212.81236
2023-08-08,10433865391.0696,,5646462811.61139,19948683.73128,19948683.73128,19948683.73128,3869117920.16332
2023-08-09,10159351990.60278,,5661751721.29914,18062708.40253,18062708.40253,18062708.40253,3728622550.60968
2023-08-10,10245307075.39645,,5760281963.96657,17331954.78954,17331954.78954,17331954.78954,3769863405.9722
2023-08-11,10284961654.17332,,5827286635.52338,17417553.55569,17417553.55569,17417553.55569,3729611701.8057
2023-08-12,10340394531.35399,,5864122539.22867,17751262.21136,17751262.21136,17751262.21136,3720096595.20512
2023-08-13,10175074554.9738,,5807331083.94954,17522444.69898,17522444.69898,17522444.69898,3706475798.32246
2023-08-14,10020538821.82178,,5834565604.9464,17802282.27741,17802282.27741,17802282.27741,3756308188.6749
2023-08-15,9976109811.93323,,5718017271.12514,17638365.89664,17638365.89664,17638365.89664,3811627218.24942
2023-08-16,9834389344.28262,,5634389070.19675,17883019.67125,17883019.67125,17883019.67125,3834162332.98282
2023-08-17,8113417844.72526,,4208473725.55272,17189532.82679,17189532.82679,17189532.82679,2884444113.15117
2023-08-18,7546890842.29943,,4120601664.82904,15462387.36251,15462387.36251,15462387.36251,2895672371.84738
2023-08-19,7277455778.69169,,4176581225.5791,15220478.80332,15220478.80332,15220478.80332,2902397994.67649
2023-08-20,7409023418.87745,,4290230555.9188,14985950.46224,14985950.46224,14985950.46224,2928828567.95452
2023-08-21,7382328005.27104,,4270603280.41622,14998911.02214,14998911.02214,14998911.02214,2894188552.21767
2023-08-22,7185663587.3537,,4161450274.21614,15131687.96397,15131687.96397,15131687.96397,2848366116.23388
2023-08-23,7215458704.40684,,4341935135.80055,14906958.6439,14906958.6439,14906958.6439,2854537807.29199
2023-08-24,7198855860.21259,,4340987934.06352,13313155.49717,13313155.49717,13313155.49717,2816285877.9786
2023-08-25,7116976209.0436,,4274296898.33448,13060531.03718,13060531.03718,13060531.03718,2812880309.45589
2023-08-26,7170414473.63055,,4286906868.89037,13184155.73762,13184155.73762,13184155.73762,2819218050.60033
2023-08-27,7263222243.27714,,4330748998.78294,13114302.84746,13114302.84746,13114302.84746,2897357356.92183
2023-08-28,7210742330.21238,,4297269228.02296,13030998.87376,13030998.87376,13030998.87376,2831438474.50352
2023-08-29,7739470357.28516,,4530075853.72114,12447750.92541,12447750.92541,12447750.92541,3179770077.80671
2023-08-30,7566299271.69993,,4495417375.47011,11428193.75332,11428193.75332,11428193.75332,2987536207.47706
2023-08-31,7017572538.53379,,4161972552.69378,11971175.44343,11971175.44343,11971175.44343,2827453159.44432
2023-09-01,6918987064.85367,,4106991992.49033,11530973.12522,11530973.12522,11530973.12522,2834505572.71443
2023-09-02,6803641457.87926,,4095290708.73435,11426387.67749,11426387.67749,11426387.67749,2880483402.08144
2023-09-03,6813660282.28195,,4154291521.36895,11214215.26462,11214215.26462,11214215.26462,2904521920.48897
2023-09-04,6799123490.54182,,4191333455.81282,10595167.69072,10595167.69072,10595167.69072,2846896138.37613
2023-09-05,6995774985.00201,,4285528754.63006,10264703.70239,10264703.70239,10264703.70239,2881304414.17043
2023-09-06,6995668010.71492,,4267449268.1649,10522702.8305,10522702.8305,10522702.8305,2891161623.29898
2023-09-07,7135213232.10781,,4354014497.80418,10423048.55411,10423048.55411,10423048.55411,2987332065.17405
2023-09-08,7069715050.78915,,4314490687.80312,10283140.15003,10283140.15003,10283140.15003,2967145948.61046
2023-09-09,7039462766.53612,,4325023914.75403,10146550.25714,10146550.25714,10146550.25714,2953741427.88341
2023-09-10,6881365679.33386,,4190240872.9656,10211225.68975,10211225.68975,10211225.68975,2903014427.83388
2023-09-11,7040436500.42372,,4170729586.2085,10182508.46477,10182508.46477,10182508.46477,2920021018.91425
2023-09-12,7039790129.68543,,4279873023.03719,9906460.96249,9906460.96249,9906460.96249,2931526267.7602
2023-09-13,7268404123.79677,,4396680630.14858,10119701.19584,10119701.19584,10119701.19584,3033965417.27648
2023-09-14,7421512980.00938,,4515380422.63659,10526076.19506,10526076.19506,10526076.19506,3111933419.73726
2023-09-15,7421226096.9305,,4473512275.27908,9491185.15325,9491185.15325,9491185.15325,3097493052.72937
2023-09-16,7365445599.19296,,4410807213.05969,11859265.1012,11859265.1012,11859265.1012,3068173503.56529
2023-09-17,7135064471.20115,,4312828202.46245,11807473.92223,11807473.92223,11807473.92223,3031128482.59842
2023-09-18,7365621872.56559,,4432077898.42428,8364988.30461,8364988.30461,8364988.30461,3114107070.90465
2023-09-19,7587426334.852,,4554895452.95412,9834992.43792,9834992.43792,9834992.43792,3173232095.68289
2023-09-20,7501086596.69879,,4556854325.70084,8973280.49708,8973280.49708,8973280.49708,3080333590.28534
2023-09-21,7496674015.47433,,4469802211.38978,8266048.22191,8266048.22191,8266048.22191,3097461265.78032
2023-09-22,7556657300.93456,,4473628682.88194,11032734.55975,11032734.55975,11032734.55975,3085737572.68192
2023-09-23,7547364227.08283,,4475182649.19677,9820032.2705,9820032.2705,9820032.2705,3073961837.55461
2023-09-24,7439318485.72265,,4375106595.22624,7259355.43973,7259355.43973,7259355.43973,3015613656.5908
2023-09-25,7577748565.10281,,4528246734.93322,7305568.70815,7305568.70815,7305568.70815,3104023601.86266
2023-09-26,7675036481.31356,,4589393429.05732,7142314.10365,7142314.10365,7142314.10365,3100872178.33512
2023-09-27,7537344054.9714,,4530685843.47401,7207094.83213,7207094.83213,7207094.83213,3098497823.7134
2023-09-28,7949733228.5811,,4708552980.92832,7659349.64801,7659349.64801,7659349.64801,3413459239.78067
2023-09-29,7846253767.747,,4742520046.14416,8607234.78429,8607234.78429,8607234.78429,3341662641.41809
2023-09-30,7912416090.03756,,4779353330.93116,8760091.10786,8760091.10786,8760091.10786,3261824093.27674
2023-10-01,8065597640.75152,,4752104097.81777,10398212.20668,10398212.20668,10398212.20668,3348870444.91733
2023-10-02,7801470350.98144,,4637592243.38121,7339434.77167,7339434.77167,7339434.77167,3150604218.42224
2023-10-03,7715287608.14604,,4757281900.81255,9804318.18993,9804318.18993,9804318.18993,3157024179.38963
2023-10-04,7814082605.43341,,4839335946.19193,11570287.34169,11570287.34169,11570287.34169,3264765972.65696
2023-10-05,7823332587.75273,,4826428083.13062,7994498.011,7994498.011,7994498.011,3261454601.42276
2023-10-06,8103768785.30007,,4937111022.17164,9288211.22199,9288211.22199,9288211.22199,3323724464.15452
2023-10-07,7987080629.72968,,4913263050.11202,11236231.13992,11236231.13992,11236231.13992,3345287438.47271
2023-10-08,8075982585.53784,,4990802704.81093,11845721.71159,11845721.71159,11845721.71159,3326187107.53318
2023-10-09,7803440024.26208,,4854362306.14794,8713294.75618,8713294.75618,8713294.75618,3170878905.59488
2023-10-10,7894270505.22185,,4892438167.62035,9190445.14731,9190445.14731,9190445.14731,3143182612.4359
2023-10-11,8027941537.57476,,4980291858.75415,9008524.01076,9008524.01076,9008524.01076,3129372646.79692
2023-10-12,8001803487.8659,,4983570701.6813,10070040.29602,10070040.29602,10070040.29602,3108264242.88142
2023-10-13,8001719277.57815,,4896455237.69438,11840198.62377,11840198.62377,11840198.62377,3116825102.36453
2023-10-14,8105648974.94288,,4908008630.72332,12422615.36915,12422615.36915,12422615.36915,3161922995.96981
2023-10-15,8098081779.91241,,4969661378.09777,14469600.13459,14469600.13459,14469600.13459,3212025672.2026
2023-10-16,7943611931.2739,,4710750252.27248,15241552.21582,15241552.21582,15241552.21582,3140465032.01141
2023-10-17,7938008274.67173,,4777432327.75758,14443128.67245,14443128.67245,14443128.67245,3154672293.57522
2023-10-18,7744220498.78934,,4766515698.13431,14496063.9988,14496063.9988,14496063.9988,3139602487.49874
2023-10-19,8068614796.63918,,4705449598.02365,14486011.71987,14486011.71987,14486011.71987,3244375898.98917
2023-10-20,8283460785.72352,,4899078169.48874,13800079.27167,13800079.27167,13800079.27167,3383682053.46078
2023-10-21,8669832295.03767,,5062257366.23606,14047639.871,14047639.871,14047639.871,3455024781.32161
2023-10-22,8746796278.24367,,5031587979.24129,14366503.07224,14366503.07224,14366503.07224,3501911175.62343
2023-10-23,9012638221.29552,,4954203648.43492,7602431.26152,7602431.26152,7602431.26152,3411968854.65925
2023-10-24,8790576194.65477,,5116917331.2396,5447013.52069,5447013.52069,5447013.52069,3480471888.30404
2023-10-25,9031237393.44406,,5373525389.76944,5434442.24513,5434442.24513,5434442.24513,3592730474.47642
2023-10-26,9053238650.55935,,5521099267.0796,5789790.93645,5789790.93645,5789790.93645,3569336092.29357
2023-10-27,8978014235.81249,,5421237759.67734,5469245.72299,5469245.72299,5469245.72299,3495939082.7222
2023-10-28,9130976871.06871,,5461767066.54009,5616014.85698,5616014.85698,5616014.85698,3564993249.69075
2023-10-29,9470765662.95795,,5595945362.39096,5288960.26022,5288960.26022,5288960.26022,3690896986.43657
2023-10-30,9570025227.16023,,5688994751.4081,5730111.06935,5730111.06935,5730111.06935,3643410211.4572
2023-10-31,9615448184.55279,,5701490913.01936,5530803.41451,5530803.41451,5530803.41451,3663726175.28976
2023-11-01,9899885581.53526,,5797193581.09564,6558068.55434,6558068.55434,6558068.55434,3778330029.52424
2023-11-02,9392754133.79221,,5697570064.32129,6439497.34609,6439497.34609,6439497.34609,3613059777.86897
2023-11-03,9497646745.79298,,5773594675.63856,6801063.75897,6801063.75897,6801063.75897,3608020250.71504
2023-11-04,9858396720.38855,,5910356659.30244,6499945.9166,6499945.9166,6499945.9166,3759611545.65197
2023-11-05,10054697855.56639,,6036550356.86477,6772848.53259,6772848.53259,6772848.53259,3843130668.12951
2023-11-06,10404820908.80045,,6166221333.55326,6685406.05005,6685406.05005,6685406.05005,3971304409.96687
2023-11-07,10293823653.16052,,6099302374.55957,6840633.2233,6840633.2233,6840633.2233,3991885962.98579
2023-11-08,10626692048.98014,,6315153443.59394,6916389.40142,6916389.40142,6916389.40142,4130747480.90103
2023-11-09,10158105139.55714,,6300522198.75181,8359508.18791,8359508.18791,8359508.18791,4046937466.72956
2023-11-10,10440965711.30465,,6413398264.49551,8728519.06878,8728519.06878,8728519.06878,4126308005.35472
2023-11-11,10501704140.60216,,6223624916.52564,10065483.05331,10065483.05331,10065483.05331,4090782366.08038
2023-11-12,10543892980.24442,,6352885060.55585,10573137.8463,10573137.8463,10573137.8463,4135235629.7384
2023-11-13,10224383917.29812,,6176513040.3644,9185550.1609,9185550.1609,9185550.1609,4056234371.86746
2023-11-14,9913028916.39044,,5936609826.06694,8741747.50035,8741747.50035,8741747.50035,3807764234.58977
2023-11-15,10787945706.56236,,6424750032.51854,9465167.34599,9465167.34599,9465167.34599,4131947197.81573
2023-11-16,10124434909.36849,,6091264128.86995,8428812.99354,8428812.99354,8428812.99354,3869415107.96814
2023-11-17,10004492568.67707,,6056382268.66429,8351164.89964,8351164.89964,8351164.89964,3887139548.03538
2023-11-18,10052188466.32403,,6085581457.85008,7902644.5022,7902644.5022,7902644.5022,3859140962.06142
2023-11-19,10389809951.97062,,6254376481.15062,7100266.89837,7100266.89837,7100266.89837,4005136990.40367
2023-11-20,10449970064.29554,,6188410016.74037,6446589.36445,6446589.36445,6446589.36445,4018435856.40327
2023-11-21,9596452357.65136,,5648607390.20273,6209960.92938,6209960.92938,6209960.92938,3748993307.92564
2023-11-22,10413011149.26186,,6284214153.69919,6840707.12329,6840707.12329,6840707.12329,4066037572.00905
2023-11-23,10504170179.51428,,6275919639.43549,6633776.37491,6633776.37491,6633776.37491,4171342238.43739
2023-11-24,10586283504.29321,,6343299488.57454,6641827.66742,6641827.66742,6641827.66742,4271127383.08293
2023-11-25,10749882001.03953,,6554375387.03885,6509846.46802,6509846.46802,6509846.46802,4278401172.19389
2023-11-26,10442533657.13672,,6501237762.86668,7201982.64808,7201982.64808,7201982.64808,4109614584.79679
2023-11-27,10363712153.57168,,6580335241.89721,6638639.68932,6638639.68932,6638639.68932,4088046917.73584
2023-11-28,10558763446.31619,,6567302934.52406,6865921.5669,6865921.5669,6865921.5669,4228394495.38375
2023-11-29,10589358945.03964,,6487945833.16109,7065548.80923,7065548.80923,7065548.80923,4184569549.06176
2023-11-30,10690557886.35057,,6661951533.319,7021813.14926,7021813.14926,7021813.14926,4201435051.51111
2023-12-01,11306500934.4395,,6959778395.94004,7113454.92964,7113454.92964,7113454.92964,4535787607.81779
2023-12-02,11558443353.11299,,7131172908.22994,7439101.15786,7439101.15786,7439101.15786,4526642186.07854
2023-12-03,11537198922.32018,,7230103300.44023,8017698.46397,8017698.46397,8017698.46397,4500196581.96721
2023-12-04,11915925910.2326,,7287154328.3429,8094185.64417,8094185.64417,8094185.64417,4680374756.96998
2023-12-05,12152546950.35185,,7580155005.87436,9359330.06508,9359330.06508,9359330.06508,4643291795.17323
2023-12-06,11922928884.51681,,7454842347.58462,8313608.00455,8313608.00455,8313608.00455,4484752264.22635
2023-12-07,12379232699.91296,,7819652643.67035,10846020.2222,10846020.2222,10846020.2222,4701263524.35166
2023-12-08,12647053107.78176,,8051019220.0908,10546098.79941,10546098.79941,10546098.79941,4838431923.05467
2023-12-09,12383767061.64818,,7832673884.47721,11380719.52522,11380719.52522,11380719.52522,4820807374.48068
2023-12-10,12651459443.50158,,8029483079.59854,11095650.58174,11095650.58174,11095650.58174,4846887660.90524
2023-12-11,11238416486.34948,,7355617177.7571,9890059.43879,9890059.43879,9890059.43879,4414147748.18202
2023-12-12,11434825978.66368,,7398733871.74017,10336293.11104,10336293.11104,10336293.11104,4371927028.08551
2023-12-13,11549917855.74908,,7557653486.63235,9963418.54394,9963418.54394,9963418.54394,4377155887.09253
2023-12-14,11786747571.03825,,7888250352.26585,10395692.224,10395692.224,10395692.224,4472451294.2807
2023-12-15,11357258906.03836,,7408751929.58168,10142670.0668,10142670.0668,10142670.0668,4293513853.56123
2023-12-16,11596202310.02553,,7469800289.56988,10917650.86396,10917650.86396,10917650.86396,4378915229.0216
2023-12-17,11359427703.42696,,7299400330.42237,10724861.55652,10724861.55652,10724861.55652,4301674582.74532
2023-12-18,11439149632.9344,,7562373664.21417,11759998.969,11759998.969,11759998.969,4270388232.37725
2023-12-19,11445096433.11056,,7506605544.66772,11373369.07591,11373369.07591,11373369.07591,4260361821.92745
2023-12-20,12101007828.06893,,7649782145.03377,11047964.46323,11047964.46323,11047964.46323,4476435304.91376
2023-12-21,12569111299.13997,,7992835217.32257,11464308.58408,11464308.58408,11464308.58408,4636391270.83183
2023-12-22,12865264156.42462,,8267962033.02741,10766737.58919,10766737.58919,10766737.58919,4813431123.59275
2023-12-23,12960412201.65773,,8218355465.68368,10585793.03536,10585793.03536,10585793.03536,4696775757.59622
2023-12-24,12697836421.08171,,8065021237.49962,10402142.603,10402142.603,10402142.603,4585274016.74565
2023-12-25,13118758296.25134,,8338845315.35165,11678398.32992,11678398.32992,11678398.32992,4828615523.88419
2023-12-26,12831874033.61323,,8199802356.76674,11317860.90262,11317860.90262,11317860.90262,4724954231.36694
2023-12-27,13293950482.42992,,8604782945.19227,10582319.70764,10582319.70764,10582319.70764,4980902308.5311
2023-12-28,12875961899.59736,,8375165364.05928,10223438.29234,10223438.29234,10223438.29234,4825779966.49851
2023-12-29,12621090475.19632,,8263221594.13631,10027158.9091,10027158.9091,10027158.9091,4775517233.26597
2023-12-30,12570121827.30555,,8210629395.61071,10780430.16794,10780430.16794,10780430.16794,4608227347.38983
2023-12-31,12368272277.37317,,7997526072.72374,9743573.07074,9743573.07074,9743573.07074,4511222681.42811
2024-01-01,13003594757.15834,,8412271079.00214,10629388.93976,10629388.93976,10629388.93976,4789306695.87852
2024-01-02,13198663782.33017,,8478772854.56013,9002953.49522,9002953.49522,9002953.49522,4823236154.21803
2024-01-03,10918384273.19757,,7280900033.23255,51528631.17139,51528631.17139,51528631.17139,3979903668.78503
2024-01-04,11339229293.68838,,7513030410.93338,95067982.81089,95067982.81089,95067982.81089,4033968035.09192
2024-01-05,10957001132.20003,,7323968981.21481,107969108.3694,107969108.3694,107969108.3694,3918978482.91305
2024-01-06,10798324269.81975,,7237189025.73762,106038018.14811,106038018.14811,106038018.14811,3847771777.18985
2024-01-07,10609933585.84442,,7109528243.97978,106151772.18503,106151772.18503,106151772.18503,3843709424.85736
2024-01-08,11328532061.92717,,7494044459.33047,112192430.24864,112192430.24864,112192430.24864,4116262245.81393
2024-01-09,11006021523.23415,,7423848125.87858,111586988.00469,111586988.00469,111586988.00469,3878508128.89082
2024-01-10,11663450133.20201,,7765990401.9511,118671700.67251,118671700.67251,118671700.67251,4080002584.59603
2024-01-11,12155243997.19138,,7954492107.63554,118918179.32943,118918179.32943,118918179.32943,4337304546.20852
2024-01-12,11719410238.90576,,7604372144.96099,114324074.51911,114324074.51911,114324074.51911,4250840455.43093
2024-01-13,11869914888.48498,,7824318454.42759,113698107.60946,113698107.60946,113698107.60946,4296542572.27013
2024-01-14,11631155886.65057,,7623611612.50737,110111042.79852,110111042.79852,110111042.79852,4306865142.18001
2024-01-15,11739609198.09404,,7768203356.40927,137411422.62748,137411422.62748,137411422.62748,4306040020.31189
2024-01-16,12099004105.06648,,7993328706.14941,168419601.82216,168419601.82216,168419601.82216,4396150130.24917
2024-01-17,12140725800.02335,,7994802927.3048,191172121.25344,191172121.25344,191172121.25344,4399274689.35024
2024-01-18,11851320384.43498,,7701948774.07141,211407808.10322,211407808.10322,211407808.10322,4374904643.658
2024-01-19,11750800140.87476,,7591945258.51866,213909875.15232,213909875.15232,213909875.15232,4333866365.48995
2024-01-20,11811951816.77424,,7664739741.96087,213499588.39914,213499588.39914,213499588.39914,4358643848.88644
2024-01-21,11738631266.6091,,7591515217.78842,213033610.20768,213033610.20768,213033610.20768,4350551107.92293
2024-01-22,11276385569.47575,,7067356431.67773,204203558.64165,204203558.64165,204203558.64165,4166944946.91773
2024-01-23,10826152665.91126,,7091373151.68854,194999401.54567,194999401.54567,194999401.54567,3929384923.99471
2024-01-24,10937853854.45776,,7334254892.26016,194709644.20218,194709644.20218,194709644.20218,3955435004.57177
2024-01-25,11002608665.74259,,7385651214.39486,196037992.5225,196037992.5225,196037992.5225,3931405093.24307
2024-01-26,11505100093.45344,,7719152154.2296,202545000.38922,202545000.38922,202545000.38922,4177651022.5446
2024-01-27,11566702571.33346,,7757578347.65594,202116016.20573,202116016.20573,202116016.20573,4100520313.54928
2024-01-28,11326687046.39492,,7505623212.46063,200248710.31057,200248710.31057,200248710.31057,4020839454.73541
2024-01-29,11941305165.75965,,7855067643.61653,206782259.23915,206782259.23915,206782259.23915,4174963896.34784
2024-01-30,11729382616.74583,,7841990408.94053,206866928.71558,206866928.71558,206866928.71558,4216879486.09115
