date,Binance,Bitget,Bitstamp,Bybit,Crypto.com,Gate.io,HTX,Kraken
2022-12-07,10664468717.003838,,102799124.01406102,180582275.5208835,140463574.02046818,1970772.65465742,327554663.1747007,496986303.00254375
2022-12-08,10681674175.870132,,107520998.86960068,187200108.7414879,129206222.27851786,9803357.915982142,497355569.96911126,458324693.9206208
2022-12-09,10849375776.106388,,105088080.9602162,166562797.53539315,116831741.78086594,10900721.217674688,574557126.0071602,505765263.1622104
2022-12-10,6983096389.594695,,19724632.476746622,110348250.92489225,90241620.9221535,4621216.703469519,186947464.8133925,90861709.66824336
2022-12-11,6700127898.283889,,35430188.47594076,112130622.75232548,85269006.77897032,140802768.10323676,192961363.25908387,109198764.97696294
2022-12-12,11258100081.647322,,138913838.3953169,174670205.16528356,122754413.97955918,896093.9235364503,409783853.2746943,625638030.1743144
2022-12-13,16429321719.074312,,220509762.1707496,244539258.66597784,160715683.98289755,1144710.0341384718,476757397.36272657,831785500.9475067
2022-12-14,12851032649.530603,,210985139.4533988,245254235.140456,161593413.04012123,2649301.1299625267,499776437.1937293,651225780.0765275
2022-12-15,10134247744.31396,,163695493.36156902,213528380.0780061,137166409.81338564,6110305.369000393,407300971.2279708,582028641.6024109
2022-12-16,12686361957.62511,,226526241.01163504,292832221.80020875,163729041.95122617,5055871.060241444,418602918.52332187,748079028.7257891
2022-12-17,7625738759.517661,,44532051.96804605,217046737.8793148,143354560.69263697,4635832.92811749,278767745.5773009,190087471.1758456
2022-12-18,5348053189.164944,,22707777.717702333,142700126.3128906,107262821.47219206,2106917.2111520665,222641679.28746128,86898041.92466062
2022-12-19,8452745968.774775,,206280606.4072233,177209554.00978875,137691768.39467484,16774730.400239345,306036289.6867327,543441100.554889
2022-12-20,10462559643.563412,,182248308.1369265,193927501.01236337,147999430.76724684,121394653.75321122,338098899.8241594,528018298.8903092
2022-12-21,6963152497.65252,,127226185.33599468,137010852.84142283,169806747.86711663,130883298.27240294,268231255.801242,438137220.7448058
2022-12-22,7767538074.187109,,129564272.15196274,135081351.67804074,215292099.66772977,168507607.18151796,303695974.64476883,508760185.1787815
2022-12-23,6999217042.173315,,117810385.55132468,142043220.18173322,223309499.5521011,154646503.0940022,284592882.11455095,439816224.5417528
2022-12-24,3837073617.235267,,24856172.614569,94126973.38587888,163370644.04444498,147134126.4663627,198707676.8232705,91635381.67723905
2022-12-25,5211648281.015279,,23860822.34469285,90666252.99734835,179915121.8922435,113836662.78420655,251170786.70396367,62871417.83342216
2022-12-26,5516039449.39631,,78371172.15976427,126386433.96445169,164555329.77428657,109284702.82585888,246558750.1481658,193772361.90359616
2022-12-27,7883848842.541622,,124783426.21162397,156704305.22084555,189590945.7227123,137110909.64926147,284359570.3291843,429366143.00093496
2022-12-28,9197195359.552471,,124736142.16369204,170499030.48647547,224045085.0711769,217610139.0906101,310821112.9367491,467757037.2860962
2022-12-29,7650829686.377889,,117909907.84296297,155757588.85868987,218449464.89115527,219866614.06090987,306205136.2926952,410630345.11165285
2022-12-30,7483562539.332471,,113082949.05264634,155026027.75459385,193622012.07748592,141875477.01416606,337869565.5015841,435395006.0840901
2022-12-31,4650163010.751177,,21220702.304878782,122163028.23895164,139692477.57257885,168505273.21287438,312333319.80083746,146924855.46510905
2023-01-01,3934056199.5236654,,15781831.11360326,107182994.36287075,122920853.3399742,120576292.43187232,306135526.8416923,101300802.76899876
2023-01-02,6456744096.262735,,113080700.50845522,209157059.0159925,167350122.24911472,246468076.2570701,398597807.0919134,269055387.7881744
2023-01-03,7338456525.538379,,131663658.36037974,150116722.8434756,158273418.601987,159221404.07896107,338839006.0919492,545334020.3793216
2023-01-04,10421038224.127913,,133270783.69482218,179251126.23061022,148287167.95841196,161980534.11087844,440134321.149486,488311596.8743107
2023-01-05,7496691451.57515,,110337215.32780032,131170002.95327584,111629486.15248293,139234696.99290872,358171944.1582372,468051493.308512
2023-01-06,9149928470.42337,,127994764.3692513,116397028.27437548,127052428.49589652,161611046.83619756,342171272.7561668,473188768.1892133
2023-01-07,4411770605.368975,,17759883.88485639,53359470.20065779,64490659.03585911,120580228.04771446,242032535.44889444,82648695.66663924
2023-01-08,6406092589.608635,,32875697.844962187,61175833.57915706,111069657.69282375,174254753.82139528,264101167.86542523,130449149.74878985
2023-01-09,15064104928.658112,,212028787.30217573,201780194.3420404,364075551.8998551,398727889.0314355,408894667.9658321,657603386.7927618
2023-01-10,11524299286.645037,,144443586.42592418,226689954.0260533,252199626.64416927,283302400.74414074,329598900.8556114,537579091.5850408
2023-01-11,12763997171.16976,,146383861.82068953,209670609.48486137,230869199.14423385,290188040.9469781,326079499.5420393,639609062.0266643
2023-01-12,21711870448.505863,,239388571.05132225,368973309.1957724,331980352.6192014,441217968.6699215,496214591.0227763,886373578.1316557
2023-01-13,18548764356.861645,,198683520.9093061,315869689.6231589,305841403.26199055,358502184.8666236,397695261.1764472,759616844.7970562
2023-01-14,26174247702.755062,,210984658.79705948,581030607.4629009,431500149.43057966,711089741.4504467,690171611.5760105,544889442.1529237
2023-01-15,13322797104.34163,,49653727.45944885,314269449.18038,224819976.8565227,519062580.54184246,335058286.7704815,212945369.03136227
2023-01-16,18120092668.702267,,234268221.3897467,393385134.2023584,384682093.9059517,523288216.39356935,376458978.8229159,652202415.0338345
2023-01-17,16114593463.647396,,179057658.49230295,287692372.00439733,219875950.0531204,419484068.4692484,323537584.9962068,723127780.9067992
2023-01-18,20944139415.334846,,226120022.28926823,369161220.1211169,372677937.4029849,570509783.77449,391336430.2656125,990332843.8380288
2023-01-19,13410489887.71952,,154659117.93542457,216890919.85774988,266271610.4572737,382112793.3185824,278052105.31366026,530045940.92868704
2023-01-20,19016102079.83479,,205197950.37162933,323147761.36985034,273776491.8244366,603609906.9542253,312993020.53691006,673122270.0925933
2023-01-21,21651972403.52589,,127003638.90463744,420963885.3898898,356724611.649508,588992267.2684296,362622322.3498982,396199831.5788568
2023-01-22,17111965310.40292,,75024834.58820006,328062798.5985709,364903068.6924557,465935880.2187757,317964049.88520414,302260665.3313073
2023-01-23,19770669254.084606,,213155784.6060049,314124978.6096821,298422119.0554166,521399930.98969394,319736569.230905,684385872.1283344
2023-01-24,19139148695.31847,,183968999.2545872,290921200.4618104,323326288.84357035,433648172.6633701,319151177.5894566,713183376.1956496
2023-01-25,22090472325.284435,,190129323.45623195,357153320.54755056,349189904.1173243,472944134.185236,323391526.7986252,728053602.5194592
2023-01-26,19239959516.36499,,127038744.27044798,311201879.47843635,458625771.1001357,409339675.9172221,288882158.944079,612466228.885967
2023-01-27,18850062356.0747,,146852946.32029164,276634039.42923856,407012297.0863626,418823106.8955805,315821171.9726316,618450648.6275218
2023-01-28,11420107391.102816,,33829134.956787355,201326442.63990736,236705187.38607565,286446938.7483059,290731998.2087007,185387912.30416343
2023-01-29,18471543318.436893,,67040265.68234826,275256043.6455068,526050950.61879015,389122792.1308859,302902907.7933716,274614814.50372577
2023-01-30,20828757113.678707,,212298524.72939023,324190365.9953934,471458612.6582415,443001371.0604668,326944019.1282935,713955681.3392806
2023-01-31,16768180009.494068,,143408086.57889822,262079548.09517825,308389218.1527251,356234961.7393687,286030259.4204384,557864902.089698
2023-02-01,20207210312.72721,,183269997.3597785,314773861.52739507,370403434.7766329,432076849.7385083,349110629.9000804,750087734.4226956
2023-02-02,24115520272.69271,,202073849.072728,372579654.5697316,479335677.3973147,481729215.6724666,402128513.0840433,869341743.3166326
2023-02-03,21109722802.277126,,147722539.09987834,279217633.25287,349811947.5712591,436752976.82542646,341730448.7554037,688689291.225065
2023-02-04,12541703687.784538,,37187237.6840409,181478486.926057,204680217.06360227,347510734.8891303,289657518.8298642,230465078.0081476
2023-02-05,16307266882.402672,,64358934.68263549,236161540.82592136,293042326.2550982,548272432.0256355,315169543.228653,275140832.9853322
2023-02-06,17624781538.42878,,204241591.1332414,233454296.4889788,306405791.4272311,530158016.6953848,311741702.54321,625634483.7353578
2023-02-07,21262619115.1537,,162155514.24795392,282046908.6529618,318878928.69825035,600227133.5432465,404314391.812694,686623525.5425117
2023-02-08,20041896215.83909,,111048923.05371729,275489764.52773565,299657877.3917052,558959303.4014244,373184126.3719933,619557757.6382779
2023-02-09,26731195466.05508,,182887518.46006623,407737370.2621662,446456534.7862359,764617934.4198604,457653068.7698164,827885438.1193094
2023-02-10,20599678823.25024,,109631463.270109,287688943.6190012,292083139.8450124,553161857.5870655,363965749.8897745,592855356.0767035
2023-02-11,11633623073.486546,,26861304.31081879,146731385.75674826,152024715.77967414,388887825.1086112,251333099.96160543,184286794.8938236
2023-02-12,12557100663.674871,,48307596.07792814,183594695.6353866,187291527.0194364,423260748.3624563,262514958.62473947,174237937.8201496
2023-02-13,21315248988.08648,,220967017.76052576,298038729.6812669,369110161.7768055,601383145.6075112,372362029.10487306,979321754.256356
2023-02-14,20606912773.973297,,192807058.1012216,306976392.69731945,279692803.8455055,687955376.1889206,380547953.2546527,1133568615.8057666
2023-02-15,21831581256.527912,,158247032.13612852,413914022.51781815,377499856.0741182,685630391.960165,535432935.7246047,1088193937.9208238
2023-02-16,29446863253.764,,207640875.38430527,629829069.8509126,521338602.4914782,939907337.5219916,670735053.90309,1266810872.8042226
2023-02-17,27037887849.726334,,178690667.9743484,533266534.20204544,457462878.0278416,976573353.122693,573241708.9354367,1019104803.9266376
2023-02-18,13555968750.174456,,33420463.10208864,231908535.8349022,191942183.56547344,521776714.6026084,356759085.4638882,266644187.2098142
2023-02-19,18610391069.207664,,62698924.2986242,345763354.70138574,274635067.552845,727306073.9502015,422822707.3246137,262619999.5766971
2023-02-20,22841234797.014267,,178404719.9264736,413983983.8847228,318405187.42265826,795275833.5065709,436260998.25518256,576379183.1644901
2023-02-21,23563953983.33532,,172547340.77481413,447801206.0078497,383743292.33993024,767836308.8291113,475704648.50156265,734584842.679929
2023-02-22,22051960539.367447,,144606794.89255247,492447252.1053612,376976784.1354329,776412347.1084607,525185792.2920404,961819659.8921136
2023-02-23,21509255074.815964,,135828289.98806992,439656898.7736498,382656236.0837159,689452517.8837376,491411605.3377111,874935949.3847702
2023-02-24,19610477748.78779,,177113790.37468222,502248376.3929291,371209251.2708204,776201997.5238225,561417671.4462359,954761106.7495068
2023-02-25,11152001526.53261,,35613839.48854739,259371733.49099195,211264592.0973963,591688944.014996,529333686.64698416,227707269.2777683
2023-02-26,10491338313.511206,,41797658.835703485,238635442.6218145,210835334.65131503,525233979.8296644,594184446.4525658,265897119.4789232
2023-02-27,15066902312.366665,,189614777.6349705,431987982.68336,321042954.83930486,647003910.6999623,598383010.6126034,605321204.2554442
2023-02-28,14241575583.583485,,143103100.4344559,419268353.2492145,291365771.0533565,640065698.944529,501073409.7384016,550775710.0252815
2023-03-01,16573454703.432682,,148308439.0964892,482592512.70902246,378748068.71907127,659180704.7326621,520112805.6405423,583232957.7418414
2023-03-02,13472968556.767712,,130362807.00041752,479218758.2087398,285002497.9840909,591628311.8793519,457582788.85065216,545101363.6819596
2023-03-03,18422556848.41337,,197159549.2916052,574975454.7102705,415736058.3081296,893389414.8717561,553605756.6419919,685733539.9091525
2023-03-04,7320857944.660382,,25633252.41815613,243376439.57921228,172036819.73557585,384490020.8461092,292040994.183699,108801431.93530276
2023-03-05,8333647852.103545,,38632256.402072445,303663658.8635906,221664225.7711708,413781109.0572822,292107163.43607867,122338188.08419009
2023-03-06,10519167568.8475,,169852270.5597917,345093132.17877936,250078233.01127005,445651201.79542303,308854211.8703203,588733096.7156824
2023-03-07,14276694564.527472,,175980076.5588291,481170573.8586849,358216328.5524275,633731269.5168484,399356457.4236095,959616666.2287863
2023-03-08,14302520583.86597,,137057352.45780027,529964639.0426968,397196991.3484427,660935904.5720376,420826838.1772615,542647020.0486194
2023-03-09,19670428243.506,,217143891.77304283,716104912.6393197,508768247.4890903,1094755841.6664984,645026934.4010789,765844369.7974123
2023-03-10,25346501696.624947,,280161850.1842336,1002167152.0541018,620689439.2811873,1758348264.776897,617893451.8171364,1177339941.916768
2023-03-11,20445261799.39877,,200768570.3983992,1207604013.9017944,450433662.3152525,1731321611.9920893,726697962.5288928,1733320466.2517018
2023-03-12,19087731945.095207,,152832990.98256922,724650952.7131174,239843013.70892832,1369554498.705817,599072742.6129334,1128308425.4758773
2023-03-13,33122401080.103,,517605197.9829032,990896242.1859418,439163716.4087453,2505601620.520638,792178434.3318563,1714552408.001973
2023-03-14,36117701200.06354,,454411339.0780298,1065527155.667304,570236022.0440009,2497767754.9478803,869628509.6975437,1864622000.7015984
2023-03-15,29889465954.914143,,247987200.923156,1218107886.4992762,580098952.028987,2257792605.5994487,625106270.4167411,1296022445.5074582
2023-03-16,21994525449.7507,,148589304.40064257,898214512.0277823,335214664.42758024,1531594257.1240158,529747371.9732708,914649955.8396938
2023-03-17,31529251127.78945,,290199592.6367333,1150773526.144853,499475976.986745,2301624407.9854984,701459878.5106919,1292707974.1168113
2023-03-18,22951240205.46776,,128660026.89044742,1009578382.6267396,359780625.4429409,1760370549.7095118,516928832.5107227,537826002.2541122
2023-03-19,20530308376.4174,,107597736.1811912,847675173.2084701,306582791.1294427,1627459626.0375907,478134439.3405117,487408748.02992296
2023-03-20,27085865602.933105,,260260889.34534177,1025951219.0280448,436427406.481876,1943345443.843671,603357601.157121,1217664862.2410269
2023-03-21,24150139890.08077,,234248557.8581606,914102437.5617692,343147559.0048785,1265505841.0769603,570373046.9423138,1041722751.9696618
2023-03-22,19294348956.57023,,293352264.82063514,1375384236.5544374,407221809.1366366,1381306105.8601646,731460090.7533872,1159739719.669836
2023-03-23,14560266939.479303,,209140849.077737,1127864287.04312,398150326.4491274,960384168.4212688,723137418.748899,987995171.1538996
2023-03-24,10856154001.715122,,203976193.0506208,1075353355.9391785,351219677.82669705,871468916.2154403,786262762.3727657,819312278.6169715
2023-03-25,6917131961.763547,,56913462.80225828,470257489.3032724,191094692.4170625,626063463.7835134,405086206.5345152,213038445.76808128
2023-03-26,6222140800.089726,,57971211.352961056,466973617.3746279,196321815.38077185,554491541.4568474,377569492.1635554,219919898.96896243
2023-03-27,10795851711.700905,,179472038.92923647,750537875.2236806,253631885.2145158,915625836.1785456,474383765.4635571,734110266.258052
2023-03-28,9808054939.403126,,205560039.44961512,676412809.9799134,220102931.626568,847658767.9303981,453503888.32842827,732257338.4409744
2023-03-29,11667009241.103643,,204888424.829006,829485925.8913172,264903205.4924704,898153259.0013399,492235340.58921945,870802216.5777811
2023-03-30,12882314887.884298,,189051402.96018845,915843751.699386,327872876.6789607,954298469.0448054,522215621.3605857,726378983.9899753
2023-03-31,10593868786.454552,,176940486.1470411,664055693.2766578,279873546.0848787,798103372.1027036,472016837.56138,713904921.9823077
2023-04-01,6272820024.095321,,39607625.33221965,349723336.6096355,154699736.1582054,450110279.05169606,357812102.2899129,198104756.9949183
2023-04-02,6634229253.59977,,37675448.65466299,414815093.3766688,178764182.96939135,489382669.1722495,358041843.07652336,180237460.9178869
2023-04-03,12544841012.070894,,208476150.837406,885171069.0498047,358922734.0407512,1059727092.785992,507518205.9331065,775007697.3422351
2023-04-04,9716842991.757496,,150813948.82653886,720919341.5969265,185635162.1110898,1072298189.1106524,481031237.7500889,664361717.5312188
2023-04-05,9903236949.521875,,154104303.02217734,727873505.2008406,147739504.52801055,1055470504.7783154,514756081.5185621,642088836.2396065
2023-04-06,7794776410.545635,,98956724.604149,511859292.323281,103327040.13880415,776235679.0404828,414390111.9777953,455695226.3732187
2023-04-07,5832143746.175455,,49421495.89447617,350508374.66467977,82003261.87071723,575876567.5390928,363760396.3473642,270855663.10594016
2023-04-08,6318432095.898034,,24448524.57276361,223809323.804034,50658537.87668639,415569161.0671231,319703435.34381235,115578490.2871842
2023-04-09,6387465245.63401,,33452807.28634915,306636184.3795141,62187217.66281683,557302174.6269398,347113381.4182044,166265682.3315877
2023-04-10,9616622883.839607,,160571841.8298758,604109941.0901983,122571181.84752215,873815012.7893462,479363701.6958533,618607845.0728607
2023-04-11,10861454803.353666,,192695439.23809937,644179634.0728959,151180025.66492802,813093090.1280953,460677318.0157465,818656921.98385
2023-04-12,11547361936.199362,,176301632.726005,672616512.8141013,144726350.34031823,1041933392.5751616,530104964.3838849,699531932.3891796
2023-04-13,10657186453.853245,,212591579.49177063,646475784.2513463,167723847.89856306,977196099.6913449,455760385.3383353,622183573.5249641
2023-04-14,15837763306.5794,,252805315.67826903,1072935189.0479112,225687003.9118089,1496975578.4149563,552216486.5835966,801678034.9615252
2023-04-15,7584888579.671304,,40139725.06140973,452519809.69043374,82211149.16668038,817642651.9750599,352778991.0490935,184996724.4489842
2023-04-16,8229303734.036851,,44394917.62552898,485392205.3490568,89055389.09908143,916166734.6579312,414554781.1635394,197258346.0571305
2023-04-17,11967650098.601906,,190020071.1211725,675715268.533762,140793542.22262052,1056178471.9614328,467480638.7357149,618958197.0483838
2023-04-18,11837302006.832497,,166517867.53506485,684890321.1473758,135774658.04183948,903111677.8472892,480627412.717463,718916119.3995557
2023-04-19,15135139504.103077,,331098103.45488113,1000017056.2164878,243610832.72690624,1162519683.9890528,625426974.3915633,904836453.8460852
2023-04-20,12550179593.96607,,191526397.48681712,814252694.2770911,151632184.89062154,911929909.9576238,499858758.8880973,685643187.0485939
2023-04-21,11633770052.182436,,220443915.86627856,871820924.215215,168504688.73089463,895845599.8222824,531135500.97337645,699750996.6397973
2023-04-22,5852621759.953541,,47949951.45420636,440024807.8104266,65933771.01180113,475745459.3448631,366611754.5438752,140710631.6110498
2023-04-23,5842222799.084617,,45295810.01018743,395071590.622839,66266561.09628814,491426024.7286792,350376591.1385293,164569564.3043423
2023-04-24,8452151288.286993,,169523822.28136992,563208831.595957,110988799.34558356,679906140.6351739,445411502.77611005,547356310.1130247
2023-04-25,8745187930.404114,,148642494.9047608,616380473.9287115,113067074.73887178,665994779.751586,456676599.9407056,554373879.6700891
2023-04-26,16311179352.82416,,309233299.136536,1280960738.1012278,218735693.5598042,1127113667.3455057,719392834.6245329,961973213.0025812
2023-04-27,12479040371.792252,,237164907.23670536,998318459.6643108,227365379.10846087,941725265.5831112,526272852.5980483,721109191.2248822
2023-04-28,8707021946.713266,,167379652.2104769,655795757.2652736,169599621.05915165,612483563.7534815,403381702.8847651,568877198.7668705
2023-04-29,4542465747.582813,,43187038.18426026,348695857.6959095,69047818.52033022,355777907.9397402,347231926.45546424,133684648.705584
2023-04-30,6616404570.33978,,62354877.06696441,486798748.6518066,108277292.9194164,505685897.2051263,453227050.19239503,254010303.36971825
2023-05-01,8704928907.984926,,207798854.2217039,726159594.4107093,160473835.5803175,642996135.5220972,562228937.3219211,447871441.5644815
2023-05-02,7443384557.635437,,164774768.23267603,565140304.2980292,139185903.9504083,549208007.5172207,460527159.0570476,526619545.071275
2023-05-03,9945816279.107096,,192407257.37701628,947295684.414946,150748854.05762902,687628041.1179593,560431413.7720783,544415141.7255876
2023-05-04,6902917462.773465,,156033078.75007883,532000158.2570625,119016193.51803634,503281055.73500055,474911062.3150284,514507456.6761257
2023-05-05,9257214150.271675,,183591109.01600263,717671140.2765538,163987275.4392561,750521024.3456607,641290566.3860263,583714525.9634838
2023-05-06,7959578103.037791,,78817486.17862356,652979867.7598966,130451069.13708518,589403456.2661734,582265482.0213726,257658513.87741324
2023-05-07,5148610658.527605,,50021203.04573088,481744270.13633335,90597611.3420052,450104720.5384424,419758695.6879514,159972254.7277397
2023-05-08,10113206935.136,,245092749.2207901,905374449.5461006,179064745.63502756,818378046.3730642,550898607.860649,631883913.0678686
2023-05-09,6380231216.167087,,157621384.07752535,510010126.5947553,100559737.23644364,502536595.7175591,408558439.2308896,542093737.3319913
2023-05-10,10497636123.16566,,212063999.0938426,826918390.2059313,180063759.94671702,685195223.460013,560292707.1888243,710580996.7199062
2023-05-11,8020710326.839001,,179804687.16845712,645954169.2716169,146693634.7399686,546458967.7501255,469039784.6513904,517950039.9409502
2023-05-12,9051475912.342709,,254622066.71164003,757626047.4050157,159910400.76525423,682586617.9434844,499535666.0076962,672485529.1610717
2023-05-13,3850509756.7825785,,46424242.526333176,339736114.3263921,63888325.62103029,394058005.72608846,322203877.2099453,128674494.002032
2023-05-14,3740056863.216697,,48289323.65621789,318507930.8555487,68977346.47299303,338668951.4757641,367533495.5277922,120389539.0369106
2023-05-15,6647050929.367585,,167467183.9840506,616130242.9395983,119445512.95962185,448824217.610634,370279125.32589513,524154701.7056441
2023-05-16,6041785706.125311,,146868237.3835414,535088383.51082605,108133206.40360992,441198482.63362736,349548888.40734434,463752206.8664848
2023-05-17,7607381038.308555,,187818710.34367108,529643238.502192,126896403.843799,509487495.56285375,400797396.1497372,524872300.8495011
2023-05-18,7298727266.72308,,156625394.564703,539522316.406491,113630591.47206296,448629651.7702938,377588381.8221932,456588760.3821662
2023-05-19,5570029197.129505,,104914935.03752442,370485026.4738134,85132221.46200351,375061034.1293917,340651700.987846,363088197.4402449
2023-05-20,2903075218.319989,,22256085.71865709,189046457.1818895,41010234.10918224,237902583.4184608,275443217.8399317,101159451.37581652
2023-05-21,3743779920.331916,,25895599.77663432,263415050.0614036,48755910.33475669,253993881.8458675,296713597.3755108,122275114.85211352
2023-05-22,5526474179.298258,,138732552.81074286,424721665.6154164,80278796.71028598,318830796.0575571,342143262.00434005,398087545.1685844
2023-05-23,6828615069.148809,,142564657.68709013,537441963.0695642,85735874.9793211,350844239.9651657,374923035.6175629,487090054.8831941
2023-05-24,8615637737.64809,,166054289.84912908,690770417.488784,114108572.03915247,439719106.187301,377199220.5573563,588131608.0843619
2023-05-25,7034668492.97405,,149120065.17729667,580506820.7655346,112150081.18857944,387316493.78468347,350984242.8568331,447972322.8832603
2023-05-26,6336639669.594269,,134638558.0016455,455251054.3089773,97718392.06871682,348605884.3570791,336737465.3154403,413489392.3005575
2023-05-27,3459382188.5435257,,30939853.26927455,223012437.4343614,45311474.295031525,242140730.7777008,298423572.12178296,107736449.4572706
2023-05-28,6706201412.366364,,72564558.06009759,402681501.48184365,104092736.0522351,413269207.4485228,355234362.0437149,265161650.95507208
2023-05-29,7298445992.53191,,150118698.22479904,539071417.8160284,86086947.64039388,441842104.08751416,368953922.0166337,384960705.3409256
2023-05-30,6973809649.828359,,181109941.1931917,590364360.3952932,83713708.49330854,457570702.0516272,349337949.0945526,535588123.165627
2023-05-31,7827373384.831526,,162381985.0212867,646147408.5618588,94096843.97582307,493424373.49800426,354181313.58858424,622585221.3076828
2023-06-01,6979423792.737562,,163086106.38187164,641646738.212837,83170223.30897482,429005071.7540832,345370749.84662324,510350714.1170661
2023-06-02,7481116434.053501,,155916643.31284425,706242740.9209373,84803279.36063707,443860716.47105896,331867547.6725163,517102096.86120415
2023-06-03,3877690141.343835,,34745234.0020163,316348240.5483209,37477971.26177964,280197592.8065307,288095117.74678653,118283085.94770312
2023-06-04,4849454731.280999,,43842408.56831501,382950250.3208341,46613495.02704902,296206558.22030604,299047663.1789937,124361839.67411251
2023-06-05,12462639683.024002,,293292959.25819445,1066063243.2825536,135378185.7129902,686334011.7352326,432467656.849117,827125566.810576
2023-06-06,10257132106.767365,,271064587.9896548,949738025.8087312,130700581.30293795,589755789.0287839,489197112.07232094,713931244.283696
2023-06-07,9651462614.693094,,202271766.7474897,933850765.6225052,113080166.45456524,560133869.9556761,409709063.1009499,662538031.7652569
2023-06-08,5777203328.540997,,147772190.7771719,566859029.6026851,67785465.85759208,359111204.1315489,358018630.4188748,479220088.1565783
2023-06-09,5542153911.014103,,127750675.13505869,626566898.9374092,66125427.316453815,337450676.76874214,352741610.0177676,440943728.8061191
2023-06-10,11944691083.791592,,142885544.87472725,1309113349.487142,179108874.62773865,930293198.794445,564942483.2001429,499023409.3178946
2023-06-11,4760769330.584447,,42570243.696915336,707441905.9228859,62724732.16798548,380399388.070486,294070378.6825642,149108333.6242498
2023-06-12,6469342550.9643,,164925719.81208858,739587017.2399721,68214227.55142826,463350072.1692879,325888466.36176074,519566911.5874298
2023-06-13,7644152950.58967,,207273759.29323667,815148342.2819892,68732107.29218118,531024900.0542421,385772721.6989956,492395611.8694685
2023-06-14,7132048544.608414,,204768482.92151108,762643472.613519,89703073.58037068,534389334.8407076,402535599.9073624,620832306.289593
2023-06-15,7668336198.47434,,213514729.8425192,651810436.865335,116928384.09983532,548917289.719087,370910191.8200496,804490430.9994204
2023-06-16,6526867194.153516,,165683861.551559,622941404.7373967,89795071.45184745,532486491.2768333,323030753.84628093,566674043.1082952
2023-06-17,4234619131.885356,,44206200.69213168,483818910.189604,59178650.89927966,381763509.579142,252806873.8719965,135995342.27661252
2023-06-18,3593826753.0325704,,39208326.55253709,412549195.4077696,41053093.396623135,329142257.3195087,222826842.31754,108692692.60890184
2023-06-19,5259933954.172486,,136017010.59304544,528001022.9455078,60712706.17980915,370917951.91566986,270205604.8348682,427011190.26353085
2023-06-20,8176688588.282237,,220550827.09243485,749402288.4904125,110200432.6982615,665384055.8267162,380713444.0507424,705577638.5203437
2023-06-21,13959416832.238674,,344622395.4262798,1222000866.2215548,200300080.4413944,1056137569.8825768,537917571.1031008,979218870.8896482
2023-06-22,10191072735.456242,,238056027.10189515,939078137.314474,120314804.53665684,717319879.7007535,408797458.2423292,787070476.1517401
2023-06-23,11442108904.279837,,249181185.3657538,1201392792.0438194,138687803.25093257,916095115.6537542,465088779.255277,722504407.0798563
2023-06-24,6610228382.057559,,52408623.13691271,611400250.6291983,66068651.346400246,492342149.7225905,291319208.5245986,206229905.1200366
2023-06-25,6776009487.883944,,64725679.261220805,780365861.5063207,71923758.43553612,521377553.2915131,311028553.3855295,254020003.85654888
2023-06-26,9101469048.670376,,192150513.4530562,925310467.690345,94536826.95964848,658377843.0867444,349622520.91558725,508982585.860472
2023-06-27,7974071835.942965,,172803856.6777559,927833802.011513,92752696.04440136,585916431.7760687,331915980.3871651,622766780.7705859
2023-06-28,7553209411.683813,,155117954.7432791,943126869.924913,105901165.06797545,605029322.0831541,307810933.81943154,549113588.6811442
2023-06-29,6032535647.917357,,139450244.43597624,852521438.9943306,88156840.41365878,469942060.0872717,321551501.70484644,565241455.3838027
2023-06-30,14061037576.64855,,308905276.63283074,1718608717.1327734,203526210.0060543,1143561753.8470078,645832766.4201614,996509545.4862849
2023-07-01,5467710525.368166,,34744964.9729499,695423891.453329,56351886.45066463,460661336.83854336,288510197.98998433,222987949.41566253
2023-07-02,5824034508.108887,,56657192.76642868,700446273.3720993,76561088.77144724,500749510.28929615,337465085.8791936,157833548.24629307
2023-07-03,8909673414.419697,,187444601.98891407,909161932.4064173,100672119.18538845,605489183.3064473,372606646.2968936,610444993.857793
2023-07-04,6906148041.508405,,109308761.16145182,731937792.229757,74576657.96227938,488006727.3710559,357333966.8448636,407893527.7121981
2023-07-05,7164289871.65607,,131468453.0112437,828690877.7497195,78735196.4155689,576343272.4681231,344563228.57082963,511830611.83990544
2023-07-06,10697586164.439495,,221733563.68820068,1181945308.2825117,127478774.39532566,819733344.0873054,424183956.1061342,690099004.6799067
2023-07-07,6460369338.980731,,168302956.5015804,784790906.9620659,75280198.08468124,520410826.0642548,311056392.3046246,546980034.7716376
2023-07-08,3583073249.761685,,31460676.461683743,396726019.9526725,38506031.1970356,296710511.45939606,215358181.30783308,95959842.7143086
2023-07-09,3605377614.476446,,34121268.21629323,402618066.2503616,35637640.799251564,306239825.5498994,221829755.5755168,94089578.4591457
2023-07-10,7753396005.766902,,180001068.91574928,725276936.7772647,77332856.73443243,527305917.7854806,364961113.20768434,509163901.172078
2023-07-11,6100945739.508771,,151338598.3995639,550384479.1056297,61430432.23588994,407292071.66442525,321238600.3291793,443355644.96543103
2023-07-12,7061308270.679112,,157129375.1741416,654354998.8939006,80597018.01914611,481252517.075334,334902708.060494,469888993.4334471
