date,Aptos,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana,TON
2018-03-11,,,2249792.390934184,,,,,
2018-03-12,,,327105.75913658936,,,,,
2018-03-13,,,1937999.9780038293,,,,,
2018-03-14,,,3169084.213341249,,,,,
2018-03-15,,,5634846.898816567,,,,,
2018-03-16,,,1499206.5604458111,,,,,
2018-03-17,,,6448763.866558206,,,,,
2018-03-18,,,3313524.0416549128,,,,,
2018-03-19,,,206707.483872942,,,,,
2018-03-20,,,613882.983480012,,,,,
2018-03-21,,,1342126.5496541562,,,,,
2018-03-22,,,1357659.538715979,,,,,
2018-03-23,,,3036160.914642869,,,,,
2018-03-24,,,1830600.82460118,,,,,
2018-03-25,,,4374920.47878512,,,,,
2018-03-26,,,2709290.2637549136,,,,,
2018-03-27,,,5064045.326967748,,,,,
2018-03-28,,,1084274.642009958,,,,,
2018-03-29,,,2384462.310871666,,,,,
2018-03-30,,,2711198.429060152,,,,,
2018-03-31,,,199571.450550428,,,,,
2018-04-01,,,1230902.06307075,,,,,
2018-04-02,,,396618.4998727621,,,,,
2018-04-03,,,887804.3525635616,,,,,
2018-04-04,,,2034061.805932614,,,,,
2018-04-05,,,1099793.7486,,,,,
2018-04-06,,,992782.14807468,,,,,
2018-04-07,,,10183.645122888,,,,,
2018-04-08,,,191395.8507768744,,,,,
2018-04-09,,,1315683.2776790648,,,,,
2018-04-10,,,1673112.776061113,,,,,
2018-04-11,,,3061263.346218303,,,,,
2018-04-12,,,3921452.7390198857,,,,,
2018-04-13,,,2425548.333866984,,,,,
2018-04-14,,,3983825.657159078,,,,,
2018-04-15,,,1816194.6708869743,,,,,
2018-04-16,,,1273693.9614877356,,,,,
2018-04-17,,,446221.3320664787,,,,,
2018-04-18,,,1058504.5670931065,,,,,
2018-04-19,,,746807.7164149674,,,,,
2018-04-20,,,2276094.4635134414,,,,,
2018-04-21,,,841813.2296987923,,,,,
2018-04-22,,,895075.9895026133,,,,,
2018-04-23,,,10809215.622256078,,,,,
2018-04-24,,,19241095.310077205,,,,,
2018-04-25,,,4551952.929370748,,,,,
2018-04-26,,,3752291.6783316606,,,,,
2018-04-27,,,1283917.4832896246,,,,,
2018-04-28,,,1345540.6188613258,,,,,
2018-04-29,,,2409867.548648741,,,,,
2018-04-30,,,2002503.2401147007,,,,,
2018-05-01,,,1866584.279017732,,,,,
2018-05-02,,,1512466.025926115,,,,,
2018-05-03,,,5772537.357543064,,,,,
2018-05-04,,,2470373.1849467373,,,,,
2018-05-05,,,1890294.850267032,,,,,
2018-05-06,,,1114267.7330925846,,,,,
2018-05-07,,,3802863.227682965,,,,,
2018-05-08,,,5845358.505911353,,,,,
2018-05-09,,,4461641.132671554,,,,,
2018-05-10,,,1353005.700559325,,,,,
2018-05-11,,,10953552.520633385,,,,,
2018-05-12,,,1974431.101266533,,,,,
2018-05-13,,,1477559.013195582,,,,,
2018-05-14,,,636134.0004857923,,,,,
2018-05-15,,,1494465.9830105545,,,,,
2018-05-16,,,493144.90104544,,,,,
2018-05-17,,,1499417.6066873425,,,,,
2018-05-18,,,2067004.146765579,,,,,
2018-05-19,,,1700010.115221444,,,,,
2018-05-20,,,628204.2653957092,,,,,
2018-05-21,,,494772.0333329459,,,,,
2018-05-22,,,668497.0318523897,,,,,
2018-05-23,,,2292711.573962026,,,,,
2018-05-24,,,4819710.559565211,,,,,
2018-05-25,,,1242386.4214738233,,,,,
2018-05-26,,,533268.96871705,,,,,
2018-05-27,,,2090632.9229426903,,,,,
2018-05-28,,,1803884.824096976,,,,,
2018-05-29,,,594186.0370527334,,,,,
2018-05-30,,,113551.97467914796,,,,,
2018-05-31,,,771870.8890182405,,,,,
2018-06-01,,,1392441.126839808,,,,,
2018-06-02,,,599511.9485468877,,,,,
2018-06-03,,,231838.06463840825,,,,,
2018-06-04,,,346216.5825191454,,,,,
2018-06-05,,,2757226.283839141,,,,,
2018-06-06,,,521721.56775209086,,,,,
2018-06-07,,,812531.8965224074,,,,,
2018-06-08,,,667579.0101280736,,,,,
2018-06-09,,,311392.97219916614,,,,,
2018-06-10,,,417513.363671257,,,,,
2018-06-11,,,705425.391738112,,,,,
2018-06-12,,,20208394.510948744,,,,,
2018-06-13,,,225033.55477302705,,,,,
2018-06-14,,,462910.1735879398,,,,,
2018-06-15,,,154251.63791042494,,,,,
2018-06-16,,,292230.7754494321,,,,,
2018-06-17,,,38192.38477725342,,,,,
2018-06-18,,,828779.3786045649,,,,,
2018-06-19,,,495682.4910805032,,,,,
2018-06-20,,,210145.4354990013,,,,,
2018-06-21,,,2223275.6625638045,,,,,
2018-06-22,,,1512671.5693295968,,,,,
2018-06-23,,,306355.74319505,,,,,
2018-06-24,,,9457006.354637174,,,,,
2018-06-25,,,2898352.2849292057,,,,,
2018-06-26,,,628172.7717445442,,,,,
2018-06-27,,,1285813.1872002475,,,,,
2018-06-28,,,5833013.662940129,,,,,
2018-06-29,,,10103109.120318595,,,,,
2018-06-30,,,43653925.28865392,,,,,
2018-07-01,,,953289.2188652907,,,,,
2018-07-02,,,2010483.332870556,,,,,
2018-07-03,,,7593387.029423719,,,,,
2018-07-04,,,1673841.900388486,,,,,
2018-07-05,,,3334491.888060266,,,,,
2018-07-06,,,1186598.9627621977,,,,,
2018-07-07,,,5432997.980672058,,,,,
2018-07-08,,,2605957.665492022,,,,,
2018-07-09,,,975299.894370526,,,,,
2018-07-10,,,486004.34357177874,,,,,
2018-07-11,,,1054636.235720303,,,,,
2018-07-12,,,395234.250988432,,,,,
2018-07-13,,,272724.930447074,,,,,
2018-07-14,,,177697.66873522603,,,,,
2018-07-15,,,359530.68913071806,,,,,
2018-07-16,,,1175382.1524718087,,,,,
2018-07-17,,,1012908.5778022538,,,,,
2018-07-18,,,2580668.046647948,,,,,
2018-07-19,,,2542508.748850552,,,,,
2018-07-20,,,1601196.055617923,,,,,
2018-07-21,,,1651951.059139249,,,,,
2018-07-22,,,667158.884839055,,,,,
2018-07-23,,,3295285.428675977,,,,,
2018-07-24,,,7270690.141974796,,,,,
2018-07-25,,,2498048.658245072,,,,,
2018-07-26,,,1706156.4335181008,,,,,
2018-07-27,,,720150.3073720769,,,,,
2018-07-28,,,7001472.221282383,,,,,
2018-07-29,,,564627.9185497097,,,,,
2018-07-30,,,2956054.3802094813,,,,,
2018-07-31,,,8774052.861423602,,,,,
2018-08-01,,,3259820.261791519,,,,,
2018-08-02,,,2454420.664443555,,,,,
2018-08-03,,,1417419.6143253832,,,,,
2018-08-04,,,434821.8902290771,,,,,
2018-08-05,,,561335.3475976833,,,,,
2018-08-06,,,240093.17494397823,,,,,
2018-08-07,,,1267745.4926221282,,,,,
2018-08-08,,,3050582.1618256727,,,,,
2018-08-09,,,4872985.808442782,,,,,
2018-08-10,,,1804865.5929673624,,,,,
2018-08-11,,,1731929.9587902064,,,,,
2018-08-12,,,1004202.8560978282,,,,,
2018-08-13,,,5727442.164738842,,,,,
2018-08-14,,,2875403.6137511507,,,,,
2018-08-15,,,2584445.0297574447,,,,,
2018-08-16,,,240241.0737249418,,,,,
2018-08-17,,,569621.0685984015,,,,,
2018-08-18,,,1510596.0799911076,,,,,
2018-08-19,,,2362946.420834976,,,,,
2018-08-20,,,602082.8783271203,,,,,
2018-08-21,,,1337772.0446279102,,,,,
2018-08-22,,,360651.92383257067,,,,,
2018-08-23,,,107037.95434542708,,,,,
2018-08-24,,,588823.7475703219,,,,,
2018-08-25,,,244767.37478036867,,,,,
2018-08-26,,,57388.0429758754,,,,,
2018-08-27,,,73280.12652792456,,,,,
2018-08-28,,,1097354.6939469203,,,,,
2018-08-29,,,1018832.380052903,,,,,
2018-08-30,,,835858.6990955041,,,,,
2018-08-31,,,306449.5595491273,,,,,
2018-09-01,,,440300.7706022442,,,,,
2018-09-02,,,340159.409521954,,,,,
2018-09-03,,,3837184.4750741054,,,,,
2018-09-04,,,2254914.883014639,,,,,
2018-09-05,,,1055240.8585626923,,,,,
2018-09-06,,,2153491.105355477,,,,,
2018-09-07,,,584560.756726973,,,,,
2018-09-08,,,253677.9898242009,,,,,
2018-09-09,,,259157.5766793709,,,,,
2018-09-10,,,1093301.1684460065,,,,,
2018-09-11,,,876620.6747092358,,,,,
2018-09-12,,,703951.2525082938,,,,,
2018-09-13,,,388024.97794170247,,,,,
2018-09-14,,,233707.52394634765,,,,,
2018-09-15,,,334143.78634323576,,,,,
2018-09-16,,,1291801.4930322117,,,,,
2018-09-17,,,1159584.7487951217,,,,,
2018-09-18,,,1923519.68765835,,,,,
2018-09-19,,,1361023.1694224216,,,,,
2018-09-20,,,9053998.014225615,,,,,
2018-09-21,,,6723198.518977679,,,,,
2018-09-22,,,5466524.728256088,,,,,
2018-09-23,,,821271.7871231297,,,,,
2018-09-24,,,2726556.797832158,,,,,
2018-09-25,,,904295.3230137584,,,,,
2018-09-26,,,1614111.6634842353,,,,,
2018-09-27,,,5562845.785398666,,,,,
2018-09-28,,,4943312.075459846,,,,,
2018-09-29,,,1759583.7085739311,,,,,
2018-09-30,,,1448049.000561701,,,,,
2018-10-01,,,7396227.466847269,,,,,
2018-10-02,,,2417590.032243003,,,,,
2018-10-03,,,6154736.683972836,,,,,
2018-10-04,,,5667372.519774407,,,,,
2018-10-05,,,10568688.63515604,,,,,
2018-10-06,,,915042.658118834,,,,,
2018-10-07,,,1308891.174015341,,,,,
2018-10-08,,,5395887.247671415,,,,,
2018-10-09,,,4229020.51226877,,,,,
2018-10-10,,,4508836.174480573,,,,,
2018-10-11,,,10192472.530721374,,,,,
2018-10-12,,,25010073.95778792,,,,,
2018-10-13,,,5192981.074738957,,,,,
2018-10-14,,,2266039.6470442726,,,,,
2018-10-15,,,38357193.92019508,,,,,
2018-10-16,,,41049568.90736921,,,,,
2018-10-17,,,23105958.720015604,,,,,
2018-10-18,,,12163567.639995964,,,,,
2018-10-19,,,56680205.29607379,,,,,
2018-10-20,,,20602803.653102376,,,,,
2018-10-21,,,4363655.125850766,,,,,
2018-10-22,,,49490907.43667299,,,,,
2018-10-23,,,174516372.93000907,,,,,
2018-10-24,,,104937123.0950978,,,,,
2018-10-25,,,8518761.062178986,,,,,
2018-10-26,,,29358270.1541204,,,,,
2018-10-27,,,16591318.776737424,,,,,
2018-10-28,,,5664027.8408903135,,,,,
2018-10-29,,,21067571.53118997,,,,,
2018-10-30,,,71565738.96570683,,,,,
2018-10-31,,,47677065.14815244,,,,,
2018-11-01,,,35350646.77371653,,,,,
2018-11-02,,,69516297.00286251,,,,,
2018-11-03,,,11378752.0800223,,,,,
2018-11-04,,,11212548.712554667,,,,,
2018-11-05,,,36403108.39320868,,,,,
2018-11-06,,,55239093.90273065,,,,,
2018-11-07,,,66143520.32086635,,,,,
2018-11-08,,,66355984.6663876,,,,,
2018-11-09,,,52648974.476301126,,,,,
2018-11-10,,,22635769.72871416,,,,,
2018-11-11,,,19051956.84156804,,,,,
2018-11-12,,,41300873.62402679,,,,,
2018-11-13,,,51384610.01135782,,,,,
2018-11-14,,,37230224.93565838,,,,,
2018-11-15,,,43464379.64226823,,,,,
2018-11-16,,,29285182.894511964,,,,,
2018-11-17,,,16588553.806950271,,,,,
2018-11-18,,,14620259.87331415,,,,,
2018-11-19,,,38481421.4075747,,,,,
2018-11-20,,,66465384.2074096,,,,,
2018-11-21,,,48954203.7349546,,,,,
2018-11-22,,,30821554.95682901,,,,,
2018-11-23,,,24932698.74804604,,,,,
2018-11-24,,,19487521.11245512,,,,,
2018-11-25,,,17588640.030030753,,,,,
2018-11-26,,,34814058.53570754,,,,,
2018-11-27,,,33954447.99651673,,,,,
2018-11-28,,,78512585.8569921,,,,,
2018-11-29,,,47521927.75514374,,,,,
2018-11-30,,,68303762.35216168,,,,,
2018-12-01,,,17410876.762606286,,,,,
2018-12-02,,,8258486.877358241,,,,,
2018-12-03,,,66192020.74213879,,,,,
2018-12-04,,,122588471.22347988,,,,,
2018-12-05,,,77324805.46500856,,,,,
2018-12-06,,,44276196.80552567,,,,,
2018-12-07,,,38614096.92736171,,,,,
2018-12-08,,,24741867.10254532,,,,,
2018-12-09,,,35812436.97266353,,,,,
2018-12-10,,,44049267.93300101,,,,,
2018-12-11,,,42984332.01136039,,,,,
2018-12-12,,,99050476.95739712,,,,,
2018-12-13,,,67456676.2163804,,,,,
2018-12-14,,,64437575.4687254,,,,,
2018-12-15,,,22310463.70623755,,,,,
2018-12-16,,,17580714.98205573,,,,,
2018-12-17,,,72617595.28800622,,,,,
2018-12-18,,,70194001.36027475,,,,,
2018-12-19,,,98320516.19840504,,,,,
2018-12-20,,,184397457.5107236,,,,,
2018-12-21,,,72494051.12723327,,,,,
2018-12-22,,,32333776.02489684,,,,,
2018-12-23,,,33667737.2627081,,,,,
2018-12-24,,,37391071.90997763,,,,,
2018-12-25,,,69313559.14870274,,,,,
2018-12-26,,,52216505.19414516,,,,,
2018-12-27,,,50695283.57023712,,,,,
2018-12-28,,,42703589.67471917,,,,,
2018-12-29,,,28191939.18798196,,,,,
2018-12-30,,,20358926.822941475,,,,,
2018-12-31,,,39700231.19395296,,,,,
2019-01-01,,,26446269.44363978,,,,,
2019-01-02,,,70871938.90064615,,,,,
2019-01-03,,,36392562.07978858,,,,,
2019-01-04,,,38968103.34802967,,,,,
2019-01-05,,,21501390.329265486,,,,,
2019-01-06,,,31520036.188271377,,,,,
2019-01-07,,,61410835.053515695,,,,,
2019-01-08,,,55299544.05939199,,,,,
2019-01-09,,,85681871.17755964,,,,,
2019-01-10,,,96705407.99056847,,,,,
2019-01-11,,,121775014.28779508,,,,,
2019-01-12,,,48921932.43891751,,,,,
2019-01-13,,,29446043.858544912,,,,,
2019-01-14,,,99058321.08768196,,,,,
2019-01-15,,,77943880.30919988,,,,,
2019-01-16,,,157598631.48100328,,,,,
2019-01-17,,,149212320.90429357,,,,,
2019-01-18,,,122653729.44655073,,,,,
2019-01-19,,,19403642.080627546,,,,,
2019-01-20,,,17760554.804965198,,,,,
2019-01-21,,,60785171.71449598,,,,,
2019-01-22,,,45226826.549381085,,,,,
2019-01-23,,,70321875.95582858,,,,,
2019-01-24,,,71336364.01124941,,,,,
2019-01-25,,,97638381.91293776,,,,,
2019-01-26,,,41493326.348602034,,,,,
2019-01-27,,,23433346.7038248,,,,,
2019-01-28,,,76825115.64739381,,,,,
2019-01-29,,,72854363.81457034,,,,,
2019-01-30,,,82992612.92613037,,,,,
2019-01-31,,,76857120.14333335,,,,,
2019-02-01,,,38573234.85725135,,,,,
2019-02-02,,,18123001.09357104,,,,,
2019-02-03,,,12533202.433983918,,,,,
2019-02-04,,,62400596.6173398,,,,,
2019-02-05,,,37680014.3690224,,,,,
2019-02-06,,,28309391.72585793,,,,,
2019-02-07,,,57863215.97891859,,,,,
2019-02-08,,,51975337.41666752,,,,,
2019-02-09,,,18969938.061594088,,,,,
2019-02-10,,,9782694.077511791,,,,,
2019-02-11,,,59156108.64974747,,,,,
2019-02-12,,,89213792.56491238,,,,,
2019-02-13,,,42672907.94068831,,,,,
2019-02-14,,,44032441.14720528,,,,,
2019-02-15,,,31157364.19946346,,,,,
2019-02-16,,,30801102.34872702,,,,,
2019-02-17,,,8493117.227320135,,,,,
2019-02-18,,,34082258.55967106,,,,,
2019-02-19,,,44292559.28234053,,,,,
2019-02-20,,,50141245.468164206,,,,,
2019-02-21,,,58669337.84050254,,,,,
2019-02-22,,,91521345.60949066,,,,,
2019-02-23,,,29507938.92579268,,,,,
2019-02-24,,,23648254.3819286,,,,,
2019-02-25,,,45928639.11407943,,,,,
2019-02-26,,,36444972.03194494,,,,,
2019-02-27,,,46430657.80011223,,,,,
2019-02-28,,,41668431.96456482,,,,,
2019-03-01,,,32106734.4837298,,,,,
2019-03-02,,,16408396.02638792,,,,,
2019-03-03,,,7347234.320619906,,,,,
2019-03-04,,,41498947.32154535,,,,,
2019-03-05,,,77957927.8438919,,,,,
2019-03-06,,,33339394.53871978,,,,,
2019-03-07,,,23903988.302796856,,,,,
2019-03-08,,,20174290.309518028,,,,,
2019-03-09,,,20526351.50215199,,,,,
2019-03-10,,,7220978.328437018,,,,,
2019-03-11,,,38075362.91586727,,,,,
2019-03-12,,,24570479.324950665,,,,,
2019-03-13,,,23004851.45882988,,,,,
2019-03-14,,,22429051.77247165,,,,,
2019-03-15,,,33314115.544610698,,,,,
2019-03-16,,,18821151.001769304,,,,,
2019-03-17,,,23585360.59670405,,,,,
2019-03-18,,,48255031.53392789,,,,,
2019-03-19,,,28795339.32285392,,,,,
2019-03-20,,,40365760.00266895,,,,,
2019-03-21,,,71206986.11507647,,,,,
2019-03-22,,,38737844.94983694,,,,,
2019-03-23,,,35886065.57866756,,,,,
2019-03-24,,,11426887.55186425,,,,,
2019-03-25,,,43607872.77192876,,,,,
2019-03-26,,,41832643.40241423,,,,,
2019-03-27,,,62542568.2148437,,,,,
2019-03-28,,,27780850.343110505,,,,,
2019-03-29,,,25213033.8797857,,,,,
2019-03-30,,,16356618.299764415,,,,,
2019-03-31,,,15593889.211156745,,,,,
2019-04-01,,,52649596.64422135,,,,,
2019-04-02,,,153733749.51517966,,,,,
2019-04-03,,,140386860.8432255,,,,,
2019-04-04,,,76207157.72781712,,,,,
2019-04-05,,,55793586.29153696,,,,,
2019-04-06,,,63832408.45807487,,,,,
2019-04-07,,,100686521.4847494,,,,,
2019-04-08,,,143859762.246738,,,,,
2019-04-09,,,102405132.18467376,,,,,
2019-04-10,,,177740382.68394136,,,,,
2019-04-11,,,136629571.59922138,,,,,
2019-04-12,,,98193857.9972891,,,,,
2019-04-13,,,63844340.60076639,,,,,
2019-04-14,,,52715951.13914313,,,,,
2019-04-15,,,71118546.68029135,,,,,
2019-04-16,,,83992276.38652463,,,,,
2019-04-17,,,98210838.14168994,,,,,
2019-04-18,,,106599379.89427608,,,,,
2019-04-19,,,63283512.85768931,,,,,
2019-04-20,,,93078026.21870148,,,,,
2019-04-21,,,102646479.11420909,,,,,
2019-04-22,,,113944341.91946128,,,,,
2019-04-23,,,112952212.19666068,,,,,
2019-04-24,,,202653680.5846937,,,,,
2019-04-25,,,257583619.34064287,,,,,
2019-04-26,,,419927101.4059063,,,,,
2019-04-27,,,131553598.01911332,,,,,
2019-04-28,,,78088401.85355283,,,,,
2019-04-29,,,126231730.3326462,,,,,
2019-04-30,,,157336162.26353076,,,,,
2019-05-01,,,79879609.69249046,,,,,
2019-05-02,,,106071890.16421932,,,,,
2019-05-03,,,153563687.05368856,,,,,
2019-05-04,,,109044097.95474124,,,,,
2019-05-05,,,62417854.990911625,,,,,
2019-05-06,,,90909614.09490666,,,,,
2019-05-07,,,121899983.44054031,,,,,
2019-05-08,,,91222105.6804446,,,,,
2019-05-09,,,107596470.29102656,,,,,
2019-05-10,,,144621185.8566737,,,,,
2019-05-11,,,134052036.0026017,,,,,
2019-05-12,,,111765637.05898522,,,,,
2019-05-13,,,134641000.50845325,,,,,
2019-05-14,,,220724880.6137772,,,,,
2019-05-15,,,192748266.86210585,,,,,
2019-05-16,,,316686123.6892668,,,,,
2019-05-17,,,243789824.0484871,,,,,
2019-05-18,,,117517491.87394008,,,,,
2019-05-19,,,133828418.67168488,,,,,
2019-05-20,,,201108259.30746657,,,,,
2019-05-21,,,223871517.314685,,,,,
2019-05-22,,,217214962.89912105,,,,,
2019-05-23,,,157431204.82313097,,,,,
2019-05-24,,,268823646.7243403,,,,,
2019-05-25,,,93691202.4352618,,,,,
2019-05-26,,,121902318.02670482,,,,,
2019-05-27,,,255692526.7616841,,,,,
2019-05-28,,,201178618.9270782,,,,,
2019-05-29,,,196938083.499083,,,,,
2019-05-30,,,296020559.3419557,,,,,
2019-05-31,,,328698169.9858254,,,,,
2019-06-01,,,146571263.11874133,,,,,
2019-06-02,,,86829987.64557114,,,,,
2019-06-03,,,211747738.0734484,,,,,
2019-06-04,,,299517101.935003,,,,,
2019-06-05,,,246504463.6856495,,,,,
2019-06-06,,,191899632.8287565,,,,,
2019-06-07,,,164853493.65560198,,,,,
2019-06-08,,,84232970.40148962,,,,,
2019-06-09,,,102517832.83062334,,,,,
2019-06-10,,,295614271.5234005,,,,,
2019-06-11,,,231184533.3521543,,,,,
2019-06-12,,,305286301.1307172,,,,,
2019-06-13,,,350357760.7731273,,,,,
2019-06-14,,,208656353.66165063,,,,,
2019-06-15,,,196198178.89452207,,,,,
2019-06-16,,,216879397.5590404,,,,,
2019-06-17,,,374795627.7674172,,,,,
2019-06-18,,,257113787.46203583,,,,,
2019-06-19,,,193387909.32493103,,,,,
2019-06-20,,,226741606.1426242,,,,,
2019-06-21,,,240427027.6770336,,,,,
2019-06-22,,,276707238.82094514,,,,,
2019-06-23,,,181882979.8036,,,,,
2019-06-24,,,278500339.136221,,,,,
2019-06-25,,,282584667.20693165,,,,,
2019-06-26,,,321748698.21613777,,,,,
2019-06-27,,,373177562.0791562,,,,,
2019-06-28,,,388947976.3947191,,,,,
2019-06-29,,,208227287.5428389,,,,,
2019-06-30,,,170698804.6450209,,,,,
2019-07-01,,,281978063.1903906,,,,,
2019-07-02,,,295420254.21554667,,,,,
2019-07-03,,,304925732.4665091,,,,,
2019-07-04,,,259552317.01014856,,,,,
2019-07-05,,,358795023.87224364,,,,,
2019-07-06,,,272615914.87072444,,,,,
2019-07-07,,,185948764.04191008,,,,,
2019-07-08,,,513483952.56882,,,,,
2019-07-09,,,675981551.2537094,,,,,
2019-07-10,,,675307631.6693625,,,,,
2019-07-11,,,625960931.2492712,,,,,
2019-07-12,,,412293035.7587688,,,,,
2019-07-13,,,280467718.4956745,,,,,
2019-07-14,,,333147650.213373,,,,,
2019-07-15,,,578753045.3564873,,,,,
2019-07-16,,,532191266.6782794,,,,,
2019-07-17,,,677749008.7206391,,,,,
2019-07-18,,,547805326.2140219,,,,,
2019-07-19,,,487668892.8686984,,,,,
2019-07-20,,,250329036.8473306,,,,,
2019-07-21,,,247465858.27055103,,,,,
2019-07-22,,,379040739.8969456,,,,,
2019-07-23,,,346241828.0720265,,,,,
2019-07-24,,,310840519.5570544,,,,,
2019-07-25,,,355569545.288762,,,,,
2019-07-26,,,329834505.62363386,,,,,
2019-07-27,,,464701081.5034072,,,,,
2019-07-28,,,235744270.5230988,,,,,
2019-07-29,,,498618263.50736654,,,,,
2019-07-30,,,402367966.86755234,,,,,
2019-07-31,,,433218368.49686486,,,,,
2019-08-01,,,370591207.9240864,,,,,
2019-08-02,,,596985154.1828477,,,,,
2019-08-03,,,349823186.38659954,,,,,
2019-08-04,,,319673144.56427383,,,,,
2019-08-05,,,684566218.3950338,,,,,
2019-08-06,,,665778475.6216304,,,,,
2019-08-07,,,650552737.8028775,,,,,
2019-08-08,,,616548918.9692816,,,,,
2019-08-09,,,586138226.0007677,,,,,
2019-08-10,,,481262985.768187,,,,,
2019-08-11,,,277963296.0870896,,,,,
2019-08-12,,,440079372.2771848,,,,,
2019-08-13,,,500664264.3630878,,,,,
2019-08-14,,,562147714.1437101,,,,,
2019-08-15,,,557695012.4211918,,,,,
2019-08-16,,,511351220.11015314,,,,,
2019-08-17,,,264187777.77675256,,,,,
2019-08-18,,,257575483.9124082,,,,,
2019-08-19,,,484840004.7232695,,,,,
2019-08-20,,,486903855.82407576,,,,,
2019-08-21,,,545909037.8945918,,,,,
2019-08-22,,,451337308.3431972,,,,,
2019-08-23,,,419678261.2395608,,,,,
2019-08-24,,,361687442.7345874,,,,,
2019-08-25,,,316476819.28717387,,,,,
2019-08-26,,,624505125.4005597,,,,,
2019-08-27,,,469106419.4976406,,,,,
2019-08-28,,,579010375.1575766,,,,,
2019-08-29,,,575988323.4888554,,,,,
