date,Aerodrome Finance,Balancer,Blackhole ,Cetus Finance,Curve,Drift Protocol,Fluid,Frax,GMX,Hyperliquid,Meteora,Orca,PancakeSwap,Pendle,Pump.fun,Quickswap,Raydium,SushiSwap,Trader Joe V1,Uniswap
2021-06-08,0.0,150563.77548006066,,,84012.07274711046,,,,,,,0.0,802492.3608780078,0.0,,312686.9321898408,,1505656.994352675,,5301722.025778564
2021-06-09,0.0,133769.56089989893,,,79451.0581437685,,,,,,,0.0,609093.3329915921,0.0,,350539.6571160612,,960575.87114646,,4541279.312211869
2021-06-10,0.0,110551.30290845656,,,99268.4526630685,,,,,,,0.0,586131.1293106404,0.0,,244054.0571045577,,694116.900914579,,3630652.282455752
2021-06-11,0.0,172158.26574268154,,,115278.2970357441,,,,,,,0.0,600423.130801149,0.0,,269404.6068400482,,1014713.2010651424,,3760824.157174632
2021-06-12,0.0,100606.42613583164,,,64359.17224069589,,,,,,,0.0,563094.8169989,0.0,,239111.37349037573,,792210.2693118465,,3058157.993845942
2021-06-13,0.0,115367.0094239585,,,54678.25381881693,,,,,,,0.0,528124.1177279417,0.0,,273455.2881972073,,588075.5835359549,,2855308.275432149
2021-06-14,0.0,109707.17737526928,,,87604.3192581783,,,,,,,0.0,641012.956861264,0.0,,351848.8359912272,,535136.3761290059,,2958516.902724741
2021-06-15,0.0,93523.46609957356,,,85555.88000968884,,,,,,,0.0,578192.1925359671,0.0,,344029.065159691,,560240.8866896041,,2895332.7332528746
2021-06-16,0.0,109906.15763911772,,,94048.44619076306,,,,,,,0.0,584000.5736232452,0.0,,754181.275509291,,590193.1161239108,,2889532.7252980126
2021-06-17,0.0,77761.8181648793,,,217056.6272825303,,,,,,,0.0,569931.312549407,0.0,,319059.7451224262,,537957.1002706175,,2980430.279409148
2021-06-18,0.0,98534.46507855704,,,154255.43029417095,,,,,,,0.0,468891.5270208036,0.0,,237609.13814076505,,658888.5831796837,,3133335.223025153
2021-06-19,0.0,64243.71243177061,,,105161.27772833554,,,,,,,0.0,333040.67124329816,0.0,,129266.11206980087,,397924.7883599854,,2224119.281869257
2021-06-20,0.0,101229.23821144942,,,94709.2008967002,,,,,,,0.0,457787.78029965487,0.0,,140408.8305287021,,675781.099512354,,2717654.034267945
2021-06-21,0.0,189764.5318991822,,,236484.4718867347,,,,,,,0.0,796389.9175908405,0.0,,223769.39896304213,,1433531.8933571763,,5501811.804723927
2021-06-22,0.0,250598.4672589672,,,224286.87831469823,,,,,,,0.0,1045585.3389432598,0.0,,304199.062474055,,1729320.2791644384,,4941720.182596104
2021-06-23,0.0,117340.050886885,,,181310.9238271797,,,,,,,0.0,542033.4470232573,0.0,,132761.1406520291,,697303.8176730276,,3050193.8117861315
2021-06-24,0.0,80121.59201985225,,,199741.6465032367,,,,,,,0.0,503961.0208294169,0.0,,138366.82380459778,,405462.13454695465,,2312859.107697664
2021-06-25,0.0,115133.25773490132,,,216310.69482228585,,,,,,,0.0,572922.3774847214,0.0,,117043.52000594788,,628984.42805494,,2996153.639688868
2021-06-26,0.0,94488.02328774217,,,114495.3011417126,,,,,,,0.0,313103.7150576027,0.0,,109227.03159317374,,593445.3878180262,,2526279.059299074
2021-06-27,0.0,79705.4795230827,,,180033.5558457759,,,,,,,0.0,304464.6365751454,0.0,,133815.524771943,,463977.9227668007,,2373725.718146079
2021-06-28,0.0,148657.1638652419,,,161109.1901862214,,,,,,,0.0,365840.2466890338,0.0,,131034.7326408146,,587515.5630148014,,2952281.36912415
2021-06-29,0.0,127205.73802070008,,,198367.90165824303,,,,,,,0.0,448137.2981157521,0.0,,170994.9405235689,,560525.2952150477,,2652087.897721683
2021-06-30,0.0,124502.7359890328,,,137920.32848684804,,,,,,,0.0,378577.5371875094,0.0,,144217.06741598944,,601246.4431601986,,2766531.454052417
2021-07-01,0.0,103966.50822637192,,,206800.8056056708,,,,,,,0.0,440340.145204794,0.0,,166728.30253600766,,515473.8854095559,,2443576.1001593047
2021-07-02,0.0,90983.38281526676,,,167675.0365131355,,,,,,,0.0,346032.4517366152,0.0,,107387.12820221893,,402674.5659392288,15.531404026278416,2045146.1577961163
2021-07-03,0.0,89297.20936024266,,,145459.73520810652,,,,,,,0.0,330036.207941865,0.0,,101076.1878618208,,367575.87642184726,298.6672464064285,1845398.607037616
2021-07-04,0.0,113831.5298578828,,,69164.10882399473,,,,,,,0.0,620225.9155364546,0.0,,116229.1042767092,,394470.1344126843,111.42013677805876,1949329.0530059284
2021-07-05,0.0,146636.5854379139,,,95456.6430460271,,,,,,,0.0,577688.6297718397,0.0,,138576.65108908026,,587420.5876082958,159.30661680651946,2401079.1173346112
2021-07-06,0.0,173985.59508031694,,,135728.27605380712,,,,,,,0.0,699317.5140791936,0.0,,144483.4937557023,,788156.3753087927,219.0663122486369,3020186.3332692543
2021-07-07,0.0,125859.7794011562,,,87860.17630980897,,,,,,,0.0,619013.5546150514,0.0,,111282.5322594832,,518574.3575968647,197.16171521645504,2202887.887488704
2021-07-08,0.0,135040.063281511,,,198270.7108640124,,,,,,,0.0,503738.5907040525,0.0,,142659.68439518422,,551839.7692661985,292.8920987462027,2585104.083581091
2021-07-09,0.0,126088.40254301234,,,237904.0602067304,,,,,,,0.0,460377.2849040401,0.0,,92670.85851493396,,445971.72446654,268.6000232276207,2014543.6796236949
2021-07-10,0.0,79430.67768507986,,,184983.8709243088,,,,,,,0.0,416126.4503097652,0.0,,69126.04400868539,,371437.5361077686,196.71053757594308,2038702.2173767951
2021-07-11,0.0,62425.18224291193,,,186544.29770548013,,,,,,,0.0,405713.0249252833,0.0,,62465.14284823234,,283470.8739194677,324.4342796596297,1373929.7138115647
2021-07-12,0.0,107547.12362337337,,,171992.52032300073,,,,,,,0.0,470557.76901996415,0.0,,152530.3807688193,,347791.4502044184,449.6942499803276,1656696.4694856422
2021-07-13,0.0,90816.3123546144,,,149402.9031506349,,,,,,,0.0,403165.4934599589,0.0,,83846.84126235567,,444070.7896453084,330.41010833480914,2544271.1769956164
2021-07-14,0.0,111366.3657077408,,,100609.23043607612,,,,,,,0.0,640155.046702029,0.0,,97760.99089706616,,505858.1877645362,236.43538330008897,3185174.318430657
2021-07-15,0.0,105439.26255698164,,,142707.00739583294,,,,,,,0.0,800974.0423591585,0.0,,90277.81232112582,,551393.7405714568,319.31657486592144,2968586.6228134986
2021-07-16,0.0,96296.30131884446,,,143773.1883791094,,,,,,,0.0,582542.1465103148,0.0,,876426.9462184126,,441229.8894309237,1410.8294987644238,2287134.1553752604
2021-07-17,0.0,75037.33177571623,,,82923.67371509338,,,,,,,0.0,400457.0049149586,0.0,,100865.39106526248,,427486.0624839442,402.6362425918154,1944468.303800046
2021-07-18,0.0,83991.59526717033,,,80953.93016140179,,,,,,,0.0,405431.8949959033,0.0,,65978.80869654182,,342937.1440077496,504.5590481493661,1895193.6106450688
2021-07-19,0.0,76283.34234727787,,,126018.00884857852,,,,,,,0.0,542580.5922714423,0.0,,68717.30160618716,,386023.01532427885,511.8672074507925,1734420.649965235
2021-07-20,0.0,113881.7536378125,,,141923.48452592443,,,,,,,0.0,534280.8645439092,0.0,,120268.48538353696,,516571.9686296316,525.482971037672,2357016.874655229
2021-07-21,0.0,143860.8267531918,,,334082.53885580885,,,,,,,0.0,465894.98101143184,0.0,,153717.08537604572,,544071.6600855909,423.5199072054012,2536244.2427168763
2021-07-22,0.0,99574.280779695,,,321846.4345999344,,,,,,,0.0,562147.0899279541,0.0,,100273.21451486112,,630279.7124119597,329.91295541590614,2016264.633478565
2021-07-23,0.0,95989.88185442226,,,150426.1493911853,,,,,,,0.0,687243.9285774984,0.0,,123709.00777373028,,530358.8575956463,477.9667287748057,1931911.1396781213
2021-07-24,0.0,74975.81868930308,,,86252.69052095395,,,,,,,0.0,792078.1372940934,0.0,,78977.98024018835,,422271.21325658006,472.89447704103696,1997317.551790276
2021-07-25,0.0,91010.4605682554,,,69181.11957138358,,,,,,,0.0,656543.3186778108,0.0,,67783.38538605417,,350804.6434094809,554.45501095023,1768787.8175091662
2021-07-26,0.0,265747.9317911419,,,179814.46079165323,,,,,,,0.0,916399.8176665108,0.0,,172574.4363382505,,1143649.580802033,672.1105406536976,4541209.069783898
2021-07-27,0.0,129266.53711364088,,,106038.53468293235,,,,,,,0.0,771397.9479718653,0.0,,114662.8738869855,,630851.916943719,497.8194657567794,2744337.800152617
2021-07-28,0.0,102275.1161357584,,,111103.59317497982,,,,,,,0.0,844834.7296354702,0.0,,100967.81029643852,,586149.0954339729,347.8214123078016,2760566.4559283624
2021-07-29,0.0,88749.6432571507,,,80009.0413772362,,,,,,,0.0,695105.0646453315,0.0,,87823.8777700926,,473408.0991311326,666.0515320946014,2370480.23214525
2021-07-30,0.0,109699.54471235628,,,103227.802864924,,,,,,,0.0,752649.9873194217,0.0,,99391.28336168658,,570310.0409005447,630.7046591084954,2850419.78656304
2021-07-31,0.0,77844.79049356334,,,74971.70090138489,,,,,,,0.0,659997.4758359343,0.0,,70279.17459591599,,572766.0294651304,703.5578940485282,2108056.242793993
2021-08-01,0.0,129180.95068941722,,,152100.11822509728,,,,,,,0.0,684369.4225806422,0.0,,101170.84501050584,,815097.695519224,652.6812002718048,2819003.276740502
2021-08-02,0.0,99104.96874794627,,,74085.73915336077,,,,,,,0.0,599731.1108893339,0.0,,79052.11340397543,,608412.9616115318,462.9936293383876,2597342.8625216084
2021-08-03,0.0,113202.41419152945,,,122650.63546015765,,,,,,,0.0,586287.0777936555,0.0,,95778.75048654218,,618796.0926673678,203.8675582145497,2919202.5173697057
2021-08-04,0.0,123898.69118592754,,,123137.95991307303,,,,,,,0.0,691491.836494998,0.0,,90697.33251513784,,681703.4073929848,306.92404349332605,3215095.7057621903
2021-08-05,0.0,187225.1899924416,,,96574.10777880438,,,,,,,0.0,685781.3085513317,0.0,,115413.97548586462,,1022424.7343629628,579.4985102532307,3651816.289730609
2021-08-06,0.0,120009.5404140626,,,106918.39857833229,,,,,,,0.0,566454.9014722384,0.0,,77536.87688473692,,770711.0276536463,439.0507705919618,3025626.4328965605
2021-08-07,0.0,153306.09591272433,,,104407.86141004668,,,,,,,0.0,627468.2098178053,0.0,,125130.50342736964,,936000.8032186646,209.9014300471357,4180429.7636571946
2021-08-08,0.0,113100.17494074896,,,70745.89241362251,,,,,,,0.0,570239.4733640162,0.0,,122611.73967762716,,733556.432238807,168.2800678114137,3392473.6062263288
2021-08-09,0.0,144533.43987022425,,,90363.1124687796,,,,,,,0.0,576882.7192683266,0.0,,172356.04487925963,,964461.9376227008,409.9915686712407,4761032.066422598
2021-08-10,0.0,126229.5832804663,,,111336.50882559863,,,,,,,0.0,614590.3325909424,0.0,,221738.37575577284,,784288.1099480668,759.9412962927663,3404146.421184528
2021-08-11,0.0,132764.12808150004,,,61253.73079943167,,,,,,,0.0,836804.3576492212,0.0,,234912.3144390808,,1006377.9626192132,1689.5365421536935,3392135.148689585
2021-08-12,0.0,132687.33282374928,,,113133.7269294153,,,,,,,0.0,688754.9547023051,0.0,,161250.8405698771,,864975.8347695296,667.9702401909657,3543344.594752113
2021-08-13,0.0,124805.84712114304,,,88990.11905586581,,,,,,,0.0,606902.1028088426,0.0,,189383.56387460697,,717579.8953885592,1062.6612348337098,2835894.19339743
2021-08-14,0.0,77034.66940676131,,,63131.59932895575,,,,,,,0.0,645078.2311453042,0.0,,118423.99890993262,,734353.3545466505,1245.1540346447273,2458012.255679656
2021-08-15,0.0,106214.65049695708,,,55082.81690468618,,,,,,,0.0,685022.0712723441,0.0,,94128.9993877348,,681784.3443145881,776.2062917142655,2601035.430575396
2021-08-16,0.0,151263.81928828536,,,124861.04940448682,,,,,,,0.0,944092.810025708,0.0,,139052.48025448748,,1066171.7705235295,2072.402384593962,3239545.0571094924
2021-08-17,0.0,200104.85797992905,,,91028.31582984132,,,,,,,0.0,913118.2503269569,0.0,,135562.62953643373,,1336280.7443360062,5668.091964434018,4463268.96374657
2021-08-18,0.0,171394.28874560463,,,153679.46881892558,,,,,,,0.0,873846.8410238861,0.0,,129818.57813765394,,1105553.7316650832,12305.96399756918,4363947.004119242
2021-08-19,0.0,125518.514094084,,,61503.831406465964,,,,,,,0.0,1131314.9757169834,0.0,,106030.72756111868,,1059383.2796325686,18137.423661269127,3370081.5197125818
2021-08-20,0.0,110933.32435539331,,,78374.33576752266,,,,,,,0.0,1100830.7786172729,0.0,,139132.521485753,,920129.830099086,32837.85081120718,3291426.9955708985
2021-08-21,0.0,141629.64803348182,,,95736.25167009723,,,,,,,0.0,1108255.5669065516,0.0,,135197.19429696832,,912506.9135636732,121763.7884204762,2556991.419542852
2021-08-22,0.0,97403.60080838166,,,57330.85468150078,,,,,,,0.0,921112.6864457168,0.0,,97004.89207332286,,858492.080292663,64837.98240708153,3527671.3589872103
2021-08-23,0.0,112226.96824497808,,,84050.25279070728,,,,,,,0.0,1258591.8500053587,0.0,,115952.82559101903,,877076.8024254994,119390.17395918608,3691334.706402475
2021-08-24,0.0,130164.32065364116,,,82433.51792426709,,,,,,,0.0,1363588.782211658,0.0,,109684.8694761588,,1009563.344818426,209328.1060310766,4186503.296815793
2021-08-25,0.0,113007.0726184728,,,54714.27769561696,,,,,,,0.0,1719208.5647868598,0.0,,112644.44170036812,,789999.5377054212,274704.425854688,3323575.5889395303
2021-08-26,0.0,104738.19515892732,,,56564.70417686612,,,,,,,0.0,1733596.0615343535,0.0,,117582.26253274069,,786160.1095226571,220981.75121754868,3499626.030617499
2021-08-27,0.0,101741.3085334614,,,46189.38356893539,,,,,,,0.0,1342948.690994984,0.0,,82173.02493972838,,695096.0618674505,275816.58687778143,2803550.394068652
2021-08-28,0.0,72173.17698971112,,,32345.54867006767,,,,,,,0.0,995546.227708751,0.0,,69843.72522197806,,695634.320917686,224246.96366097144,2084029.2211829133
2021-08-29,0.0,80079.19581062009,,,41413.1632159271,,,,0.0,,,0.0,964670.5160949274,0.0,,67052.8567465885,,913349.8437069675,167734.14358867297,2688488.330063407
2021-08-30,0.0,155587.2696903866,,,60383.32599029458,,,,0.0,,,0.0,1081146.204737827,0.0,,97609.74758717824,,1164307.1411160023,323383.7237832751,3633752.2444713856
2021-08-31,0.0,148338.89103710736,,,75974.60756428276,,,,0.0,,,0.0,1123270.945659104,0.0,,91093.17479676104,,952931.1443488213,177141.45028257638,4166179.1901581776
2021-09-01,0.0,172059.6253008428,,,59813.64804831407,,,,8.525996199237124,,,0.0,1093388.4047031167,0.0,,130472.3487685322,,1198960.2261365354,166167.32699759817,4272098.665514766
2021-09-02,0.0,134853.57621973974,,,72919.58609641726,,,,11.862225261153794,,,0.0,983251.9749513956,0.0,,133853.11919895865,,981400.3242220032,239109.58476648564,3930758.0813150257
2021-09-03,0.0,145531.86091182043,,,50397.38135373857,,,,114.2515707703041,,,0.0,1018472.810142521,0.0,,112818.17901151668,,1174256.1289318907,149189.7907488748,6326657.8161271
2021-09-04,0.0,102832.3198655193,,,41265.71702971091,,,,17.641725156051066,,,0.0,939915.5269616912,0.0,,136920.51780024776,,746634.7600166388,101130.4734447755,4405129.332808162
2021-09-05,0.0,101919.7720716861,,,53889.0151698421,,,,56.0150425415188,,,0.0,800715.8132633655,0.0,,134514.48052713377,,695635.4712468304,83347.2684187099,3507395.181696309
2021-09-06,0.0,125050.36692008578,,,48596.51267473285,,,,252.01384206405325,,,0.0,1023458.787072344,0.0,,119109.3274805085,,1015826.6351759362,95539.55425485827,4355784.584752133
2021-09-07,0.0,396221.32059421786,,,132178.09472860317,,,,303.07216072833234,,,0.0,1902048.9616496284,0.0,,261198.13063887352,,2937538.98850944,206595.66917773025,7768458.707157752
2021-09-08,0.0,274053.3435332598,,,108944.23880131554,,,,104.78621327263416,,,0.0,1068841.4947189712,0.0,,162765.74806610178,,1744933.3331632554,108353.010521419,6033349.562657595
2021-09-09,0.0,216397.63942287336,,,81460.71838833726,,,,11.048356390394217,,,0.0,1021702.371737143,0.0,,129861.74894575356,,1216025.6921601305,137704.74025185854,4367803.750237622
2021-09-10,0.0,205766.3023217196,,,103777.05993424432,,,,186.6307034501833,,,0.0,949796.8836870996,0.0,,158774.1837650322,,1207018.6454646024,206193.01184195667,4525379.90571108
2021-09-11,0.0,133510.20284711997,,,89334.04992512832,,,,872.4458319967011,,,0.0,641431.7456846318,0.0,,69114.56647190117,,689887.7459454396,249420.66239252023,3084650.371466367
2021-09-12,0.0,143134.98646937014,,,65223.47067433463,,,,2347.3807782256613,,,0.0,656915.927099745,0.0,,107346.47957867075,,761331.6724475407,308670.7681967311,2729022.223119798
2021-09-13,0.0,161897.83275356723,,,74620.43232993636,,,,1322.7897416547337,,,0.0,871478.9289849963,0.0,,87269.85711977942,,1066680.0212066816,257880.45784658432,3711092.729749738
2021-09-14,0.0,191266.31653904007,,,84610.33203783723,,,,1327.1436982603752,,,0.0,678712.3002774055,0.0,,89891.15032850763,,976952.9764617628,154507.04163461208,2983640.210896376
2021-09-15,0.0,312322.47689607553,,,97826.23184954112,,,,3327.8670705547856,,,0.0,798374.8260723094,0.0,,129030.40170769332,,1254246.2018321864,168450.01235129993,3193512.69775325
2021-09-16,0.0,511256.9242263279,,,107693.8950646029,,,,5398.450813018143,,,0.0,917540.5725687608,0.0,,108940.681097666,,1399283.0516096477,304287.19323843595,3940647.037642551
2021-09-17,0.0,570744.4791371218,,,71844.80805308338,,,,905.4790379786416,,,0.0,806877.278936944,0.0,,88258.16629776896,,1293110.629113486,242211.50647845824,3298937.508241716
2021-09-18,0.0,125667.03810911722,,,51580.579687861085,,,,424.5650992144135,,,0.0,761429.0913832976,0.0,,74891.25483168033,,815827.213386238,327252.02693301835,2482519.185734567
2021-09-19,0.0,117556.91872913,,,77611.23648296706,,,,407.2640681451808,,,0.0,747687.7097174047,0.0,,58471.39449702625,,656623.1440526682,293547.55567553226,2446554.5558793563
2021-09-20,0.0,211258.43227708945,,,176756.51940230484,,,,4933.446103945068,,,0.0,1024642.6214538064,0.0,,133964.90783191106,,1627755.9526763896,437811.7198764754,5771383.33809216
2021-09-21,0.0,206310.7685678396,,,145295.52017718088,,,,3143.431029935336,,,0.0,886586.5344137974,0.0,,132031.0551029359,,1532761.200060048,446897.641268825,4997090.616912261
2021-09-22,0.0,145590.9608936943,,,84226.24369914923,,,,18353.20144805049,,,0.0,734308.3272785693,0.0,,97434.1671548551,,1306842.355086348,412967.5391193515,3340392.026876799
2021-09-23,0.0,86450.88345761999,,,89492.75133458791,,,,3452.442595984952,,,0.0,694979.8260394973,0.0,,69923.15725138651,,909277.7454194032,330857.4051595633,2656376.3556551933
2021-09-24,0.0,183421.69370815065,,,151820.2047387309,,,,1332.9974972067746,,,0.0,877790.0859026199,0.0,,94050.88643570308,,1405185.88237894,358283.5792921935,3934544.220303805
2021-09-25,0.0,104532.14466366197,,,85821.8393194356,,,,431.0401514249942,,,0.0,492562.639935885,0.0,,48288.781749269154,,902573.4229739954,261614.0945171149,2561202.5072603137
2021-09-26,0.0,164950.03022470072,,,87472.66436658979,,,,17265.998722173343,,,0.0,678801.0544706845,0.0,,72887.90794103895,,1261789.5075779096,257833.46363806483,3965359.893130928
2021-09-27,0.0,123092.46970795769,,,78355.73321675991,,,,2945.485964965438,,,0.0,640358.3691244414,0.0,,66337.68251107498,,912139.1995173448,246078.7589221256,3076234.419480064
2021-09-28,0.0,122050.7290927656,,,101017.9945746328,,,,4410.398750549832,,,0.0,589238.4527241748,0.0,,53684.08737054272,,869842.1329294806,260297.2480293661,3017185.088845494
2021-09-29,0.0,81997.21606697777,,,63651.23290827984,,,,2393.776910061524,,,0.0,784372.6817197993,0.0,,53424.73118482521,,741677.107314982,308303.71062872786,2634306.99204597
2021-09-30,0.0,94125.11709367776,,,90926.15703153751,,,,259.4088997095088,,,0.0,654372.7599944633,0.0,,62539.65113601065,,754234.2437766999,260171.305492094,2704287.321494245
2021-10-01,0.0,129629.67896821772,,,118745.51338658156,,,,761.0123172546807,,,0.0,698162.632640056,0.0,,105456.92797373222,,932933.4281529344,271074.1337029989,3098239.401840855
2021-10-02,0.0,108434.18648352852,,,76741.4582878784,,,,2859.435489211265,,,0.0,670948.1808991963,0.0,,65264.20328018452,,692352.0050583297,218440.2670544948,2678287.365053974
2021-10-03,0.0,74732.2771079148,,,81746.2599249067,,,,860.8231741056082,,,0.0,565911.7358353361,0.0,,58295.98288078453,,637591.0853972761,194832.2774979053,2566771.291897193
2021-10-04,0.0,97085.50647109225,,,80517.66013775613,,,,8336.97771231203,,,0.0,676157.4590334403,0.0,,71917.73297521687,,1000414.9630449166,269638.0932134592,3288466.3598181214
2021-10-05,0.0,75416.35990644351,,,74033.21246784336,,,,8555.073856548062,,,0.0,755891.9819471266,0.0,,74893.42898457756,,1079821.0780535084,348141.094446682,3386494.313995093
2021-10-06,0.0,127068.33932442137,,,141514.03136067072,,,,11165.767072046448,,,0.0,870030.2192711994,0.0,,97327.31762969912,,1432211.0540294133,436374.4086257677,4028009.832961667
2021-10-07,0.0,105611.54824530768,,,128770.28702771864,,,,6757.825351786143,,,0.0,1013150.0894778316,0.0,,81357.3312368756,,1143779.725039999,322592.2678236393,4994002.2856793925
2021-10-08,0.0,93355.11833260508,,,107745.4321799217,,,,5346.52465905902,,,0.0,856938.7847431268,0.0,,93661.49172083016,,965372.3594222656,318228.9760070652,3741588.967817304
2021-10-09,0.0,56327.055547585136,,,67952.06250697572,,,,1936.3584646109864,,,0.0,821617.380522761,0.0,,49501.02045321789,,773735.3292834758,221298.5184292503,2882427.087805365
2021-10-10,0.0,91879.13203322524,,,85352.19854264942,,,,6212.688004566971,,,0.0,926182.8691473752,0.0,,58059.306828976776,,1258774.498158167,318927.1380938586,3187909.966734456
2021-10-11,0.0,99783.53281200305,,,82447.88368197897,,,,11072.902254836925,,,0.0,990387.4597679166,0.0,,69656.25112408155,,1253001.032976871,426004.4433313421,4342421.972995101
2021-10-12,0.0,118951.1189007666,,,102490.8324906991,,,,6344.77033870762,,,0.0,1132790.432986101,0.0,,63379.69142090675,,1383206.9534697577,555084.4675621006,3842302.9488537903
2021-10-13,0.0,110496.9611468861,,,91727.64829533598,,,,11353.197360570248,,,0.0,1501421.0307592533,0.0,,79687.72115645907,,1285010.673082202,300880.3414576907,3667311.551837006
2021-10-14,0.0,129807.94183513544,,,177235.40096398874,,,,12775.54648120875,,,0.0,1259955.5848216035,0.0,,104286.79576025458,,2335535.258877294,294096.3181825758,3780274.947673152
2021-10-15,0.0,173274.65543772993,,,162961.4775251276,,,,7281.259985956019,,,0.0,1155896.2553126134,0.0,,236378.3363138131,,2584784.4091664394,578415.6865427217,4819091.718939742
2021-10-16,0.0,99597.90154788276,,,130115.21797799128,,,,6723.6398710622925,,,0.0,962252.3066731977,0.0,,103706.65665606046,,1026292.2989739524,261561.3819747918,3347409.351538242
2021-10-17,0.0,97196.86864000492,,,87638.11687747962,,,,6794.467753423957,,,0.0,1091056.5364326043,0.0,,77826.23898926248,,1274179.1443186237,239855.82299144423,3383302.8702803794
2021-10-18,0.0,114283.01193331768,,,108756.86777584026,,,,6462.476319194961,,,0.0,1099048.7137960724,0.0,,130971.43280035844,,1241099.1438217892,282754.0517876022,3495458.508878499
2021-10-19,0.0,111239.66734037048,,,133032.66911705644,,,,5334.455028099914,,,0.0,1104754.6965999042,0.0,,87589.29137128858,,1266139.7507853047,239101.2668501156,3646166.5187924574
2021-10-20,0.0,127797.19827642922,,,186457.9592892149,,,,7758.14941343877,,,0.0,1442607.7009013833,0.0,,106962.5387566188,,1484920.875565534,328737.8251032075,4187980.9693532097
2021-10-21,0.0,174299.89092654525,,,123483.57560323426,,,,18963.62745127457,,,0.0,1171310.1463776424,0.0,,120444.5932308618,,1569862.0387729548,408603.6442252271,5688775.342007946
2021-10-22,0.0,90940.3403545443,,,135691.5047530949,,,,5474.961373767498,,,0.0,993740.7055008472,0.0,,85530.09013109491,,1160650.7204224674,661142.1014728942,4197275.367305946
2021-10-23,0.0,100736.10323591536,,,74990.45849809167,,,,5799.843185242237,,,0.0,788280.1817663177,0.0,,89672.91318721867,,931306.1720500014,548559.6844588288,3304911.4255636414
2021-10-24,0.0,155552.83792831772,,,98693.6954894534,,,,3836.728375274472,,,0.0,911473.8352427512,0.0,,76919.37205474073,,990683.4166865124,385320.6714202573,3715524.719566895
2021-10-25,0.0,359139.1440377886,,,114574.83805256795,,,,5677.699701557041,,,0.0,1107059.265241991,0.0,,90791.47374922509,,1354563.1927787815,450343.3635129549,3430472.3728356333
2021-10-26,0.0,354593.55029986496,,,125505.36398775432,,,,10662.720673037364,,,0.0,1345336.5193683964,0.0,,141692.6524912212,,1758268.108877163,738618.3144294305,5205305.347817715
2021-10-27,0.0,316227.6003591805,,,145766.77732833484,,,,7161.264155307063,,,0.0,1459623.717067719,0.0,,230973.806097854,,1881215.838530772,544781.8837929016,7448735.113470391
2021-10-28,0.0,674466.0519775327,,,222828.4705994612,,,,12693.253481187558,,,0.0,1693031.6980453518,0.0,,262536.08724695176,,1432113.2970605923,431828.78312298976,6832980.082795313
2021-10-29,0.0,646624.5696415203,,,211611.4623744172,,,,2550.092635907044,,,0.0,1822719.632003737,0.0,,191020.96800198776,,1366812.4600596903,378302.665752653,5550720.9402292725
2021-10-30,0.0,80043.38204874854,,,157790.4165922709,,,,717.1476271750622,,,0.0,1907416.69647985,0.0,,133294.41073525223,,1219108.3555813418,301287.6033851124,5470591.369314464
2021-10-31,0.0,94939.07345508096,,,96515.1590950491,,,,3578.7974921807195,,,0.0,1672213.405300717,0.0,,147351.83729955374,,1287420.467671372,301773.59302917845,4989927.864793381
2021-11-01,0.0,108461.0283304005,,,90855.6757786192,,,,5139.922923029088,,,0.0,1899669.3940861293,0.0,,111729.04826538864,,1275000.8648353822,318111.3696060559,4546367.18586922
2021-11-02,0.0,604946.4192906875,,,147447.18221911273,,,,7409.541572951501,,,0.0,2236061.4013880524,0.0,,132470.21072824456,,1344786.9475146695,388430.9552485357,5898284.211813887
2021-11-03,0.0,1095713.5973683582,,,94012.42514570017,,,,5244.280748249198,,,0.0,2226215.888426594,0.0,,191741.35059893565,,1587013.3291007637,474664.7673387576,6147986.90542103
2021-11-04,0.0,874966.9729653966,,,148279.8118838307,,,,2238.0465388977063,,,0.0,2174277.583789294,0.0,,134150.41140689203,,1356190.6076383065,539047.4934757821,5613692.717707615
2021-11-05,0.0,813178.3465132758,,,132011.1512203979,,,,4355.23651344182,,,0.0,2055233.235514284,0.0,,105727.128883973,,1311392.885600007,400767.5702731515,4796254.356188732
2021-11-06,0.0,72251.33597497728,,,96880.87573288468,,,,3386.2851854256432,,,0.0,2230739.08765581,0.0,,89805.63400122224,,1111267.826864566,395970.6058997953,4329487.391838323
2021-11-07,0.0,73768.58625184241,,,102945.91534827976,,,,3219.249547163008,,,0.0,2221557.2706317483,0.0,,84395.1358082984,,929318.512537392,491532.8248637114,4498303.8823620295
2021-11-08,0.0,154476.7965721858,,,144976.98396590893,,,,7246.39385689527,,,0.0,2148209.3103199494,0.0,,180125.99743737455,,1182936.8008657089,848794.6247980425,5387992.608572831
2021-11-09,0.0,132513.79768658706,,,112064.35000395676,,,,4240.63303582055,,,0.0,2014694.848627949,0.0,,111760.03082167564,,1358704.024855083,554700.4806090423,7120043.361381854
2021-11-10,0.0,304540.6455268394,,,242009.9969477369,,,,10612.510625461618,,,0.0,2543754.9542605444,0.0,,163841.58462839047,,1874341.822523184,725759.7661644027,8669879.682416666
2021-11-11,0.0,161604.43337423122,,,131889.2939490074,,,,4053.87656301829,,,0.0,2032119.2378426727,0.0,,112344.2436442663,,1603213.4359654898,456026.393948614,6739495.655489634
2021-11-12,0.0,169414.27099125506,,,116486.21732626313,,,,3367.019546188772,,,0.0,2201599.22216898,0.0,,103416.5128204833,,1233346.3488537553,480125.6931847813,6250899.071794272
