date,Avantis - Perpetuals Daily Active Users,dYdX v4 - Perpetuals Daily Active Users,Gains Network - Perpetuals Daily Active Users,GMX - Perpetuals Daily Active Users,Holdstation - Perpetuals Daily Active Users,Hyperliquid - Perpetuals Daily Active Users,Jupiter - Perpetuals Daily Active Users,Mux Protocol - Perpetuals Daily Active Users,Paradex - Perpetuals Daily Active Users,Perpetual Protocol - Perpetuals Daily Active Users,Vertex Protocol - Perpetuals Daily Active Users
2024-10-06,379.0,993.7142857142856,248.1428571428572,948.7142857142856,1827.142857142857,8815.142857142857,5718.714285714285,73.85714285714286,0.0,36.42857142857143,214.0
2024-10-13,349.7142857142857,996.0,264.2857142857143,843.1428571428571,1732.7142857142858,8710.57142857143,4926.285714285715,62.57142857142857,0.0,28.142857142857142,187.0
2024-10-20,347.42857142857144,1123.571428571429,297.85714285714283,901.5714285714286,1741.2857142857142,7551.285714285715,6079.0,65.71428571428571,0.0,30.571428571428573,196.7142857142857
2024-10-27,398.8571428571428,1188.571428571429,298.85714285714283,1027.428571428571,1255.0,7848.857142857143,7006.142857142857,72.57142857142857,0.0,28.571428571428573,206.42857142857144
2024-11-03,488.4285714285714,1258.428571428571,317.42857142857144,1112.571428571429,917.2,8316.857142857143,7380.857142857143,75.71428571428571,97.33333333333331,36.42857142857143,206.42857142857144
2024-11-10,878.7142857142857,1459.428571428571,374.4285714285714,1421.857142857143,987.7142857142856,9686.142857142857,7727.0,97.14285714285714,111.57142857142856,40.285714285714285,228.0
2024-11-17,815.8571428571429,1740.142857142857,473.7142857142857,1777.142857142857,907.8571428571428,10761.285714285714,9910.857142857143,102.57142857142856,104.42857142857144,37.142857142857146,263.57142857142856
2024-11-24,924.2857142857144,1826.7142857142856,479.8571428571428,1648.857142857143,999.4285714285714,8585.142857142857,11172.0,93.85714285714286,105.14285714285714,21.285714285714285,258.0
2024-12-01,1255.428571428571,1781.7142857142858,479.1428571428572,1496.2857142857142,959.7142857142856,23246.28571428572,7953.714285714285,84.14285714285714,125.57142857142856,24.142857142857142,277.85714285714283
2024-12-08,1914.2857142857144,1977.0,606.8571428571429,1680.428571428571,936.2857142857144,23982.14285714286,8109.428571428572,90.57142857142856,209.7142857142857,20.428571428571427,270.0
2024-12-15,1333.7142857142858,1755.142857142857,499.8571428571428,1515.857142857143,943.1428571428572,27904.0,7952.571428571428,88.71428571428571,307.1428571428572,18.285714285714285,236.1428571428572
2024-12-22,896.4285714285714,1668.857142857143,497.4285714285714,1662.0,890.8571428571429,38579.28571428572,10157.714285714286,85.14285714285714,362.7142857142857,18.0,225.1428571428572
2024-12-29,658.4285714285714,1072.857142857143,294.1428571428572,936.5714285714286,886.0,24560.571428571428,5616.285714285715,63.285714285714285,502.7142857142857,15.571428571428571,174.71428571428572
2025-01-05,527.2857142857143,1262.571428571429,277.1428571428572,936.7142857142856,876.1428571428571,26570.571428571428,5310.428571428572,70.14285714285714,762.0,17.0,156.71428571428572
2025-01-12,536.1428571428571,1553.428571428571,317.2857142857143,1055.7142857142858,952.8571428571428,24082.14285714286,6480.142857142857,74.57142857142857,762.4285714285714,15.857142857142858,165.42857142857142
2025-01-19,765.4285714285714,1735.7142857142858,371.57142857142856,1307.142857142857,926.4285714285714,28065.28571428572,9020.42857142857,67.28571428571429,985.7142857142856,15.142857142857142,175.14285714285714
2025-01-26,703.1428571428571,1625.571428571429,338.85714285714283,1148.142857142857,953.2857142857144,26935.14285714286,9350.57142857143,60.285714285714285,920.8571428571428,14.571428571428571,158.42857142857142
2025-02-02,655.7142857142857,1658.571428571429,366.7142857142857,1331.2857142857142,938.8571428571428,28146.571428571428,10413.42857142857,63.85714285714285,1086.0,43.285714285714285,153.0
2025-02-09,549.1428571428571,1487.857142857143,314.85714285714283,1106.2857142857142,907.0,24717.571428571428,9084.42857142857,52.71428571428572,1118.857142857143,70.42857142857143,131.14285714285714
2025-02-16,527.2857142857143,1433.857142857143,258.0,814.2857142857143,874.8571428571429,21697.0,5915.0,39.57142857142857,1713.571428571429,10.857142857142858,116.28571428571428
2025-02-23,533.4285714285714,1487.428571428571,288.0,888.0,884.7142857142857,22593.28571428572,8550.857142857143,40.0,2282.0,12.571428571428571,123.0
2025-03-02,581.4285714285714,1611.2857142857142,317.42857142857144,1417.571428571429,930.7142857142856,26388.14285714286,10717.42857142857,49.285714285714285,2417.5714285714284,139.14285714285714,142.0
2025-03-09,428.57142857142856,1533.0,309.1428571428572,1135.571428571429,909.7142857142856,22085.571428571428,8087.714285714285,42.0,2372.285714285714,20.428571428571427,131.42857142857142
2025-03-16,609.2857142857143,1502.857142857143,266.85714285714283,1075.142857142857,894.5714285714286,19161.714285714286,8116.142857142857,31.857142857142858,2229.428571428572,49.142857142857146,116.71428571428572
2025-03-23,413.1428571428572,1430.857142857143,256.0,802.8571428571429,893.4285714285714,15739.285714285714,4816.285714285715,23.857142857142858,2407.5714285714284,10.428571428571429,94.0
2025-03-30,423.1428571428572,1486.7142857142858,275.2857142857143,966.0,897.4285714285714,17981.85714285714,5445.571428571428,28.142857142857142,2747.8571428571427,13.285714285714286,105.71428571428572
2025-04-06,398.7142857142857,1520.7142857142858,276.0,1043.142857142857,874.0,16936.0,6691.142857142857,32.57142857142857,2707.1428571428573,51.42857142857143,105.85714285714286
2025-04-13,436.0,1451.0,282.1428571428572,1116.428571428571,892.8571428571429,19240.0,7134.428571428572,28.285714285714285,2378.285714285714,45.42857142857143,106.57142857142856
2025-04-20,429.8571428571428,1292.142857142857,230.1428571428572,780.2857142857143,845.1428571428571,15518.0,4627.285714285715,20.571428571428573,2146.8571428571427,9.714285714285714,95.57142857142856
2025-04-27,782.0,1606.142857142857,281.2857142857143,1002.8571428571428,911.2857142857144,18683.0,5549.0,23.285714285714285,2327.0,8.142857142857142,104.0
2025-05-04,831.2857142857143,1522.857142857143,248.0,869.1428571428571,857.7142857142857,18189.0,4430.142857142857,22.142857142857142,2107.8571428571427,7.428571428571429,97.14285714285714
2025-05-11,950.1428571428572,1630.857142857143,304.7142857142857,1059.857142857143,1217.2857142857142,22504.571428571428,5619.428571428572,27.142857142857142,2161.8571428571427,10.571428571428571,131.71428571428572
2025-05-18,894.4285714285714,1636.2857142857142,317.85714285714283,1061.2857142857142,1764.2857142857142,22609.42857142857,5816.571428571428,19.428571428571427,1913.0,8.142857142857142,108.42857142857144
2025-05-25,969.7142857142856,1674.571428571429,312.0,1098.142857142857,1318.571428571429,27685.42857142857,6775.285714285715,21.857142857142858,1851.2857142857144,7.857142857142857,112.0
2025-06-01,1036.0,1629.428571428571,325.2857142857143,1039.142857142857,821.5,28319.85714285714,6182.142857142857,23.571428571428573,1686.0,10.428571428571429,110.28571428571428
2025-06-08,558.5714285714286,1462.857142857143,310.85714285714283,925.1428571428572,0.0,26599.42857142857,5273.0,19.571428571428573,1426.2857142857142,10.285714285714286,99.85714285714286
2025-06-15,572.5714285714286,1636.571428571429,343.57142857142856,1040.571428571429,0.0,31056.571428571428,5819.285714285715,18.428571428571427,1541.2857142857142,7.857142857142857,105.0
2025-06-22,546.8571428571429,1575.0,352.85714285714283,1080.857142857143,0.0,31229.0,6212.428571428572,18.285714285714285,1644.571428571429,8.857142857142858,105.28571428571428
2025-06-29,420.1428571428572,1455.142857142857,367.57142857142856,814.4285714285714,0.0,25519.0,4491.285714285715,15.142857142857142,1359.0,8.285714285714286,82.0
2025-07-06,427.57142857142856,1354.571428571429,361.4285714285714,888.5714285714286,0.0,26614.28571428572,4495.0,14.428571428571429,1570.142857142857,7.714285714285714,80.0
2025-07-13,462.4285714285714,1364.7142857142858,402.8571428571428,1108.857142857143,0.0,35565.42857142857,5013.142857142857,17.142857142857142,1754.857142857143,7.428571428571429,80.0
2025-07-20,537.7142857142857,1399.7142857142858,468.1428571428572,1319.2857142857142,0.0,46732.857142857145,6100.714285714285,20.285714285714285,1949.0,8.857142857142858,0.0
2025-07-27,521.7142857142857,1260.857142857143,439.7142857142857,1315.142857142857,0.0,44121.142857142855,6562.428571428572,19.714285714285715,1741.142857142857,8.571428571428571,0.0
2025-08-03,566.4285714285714,1204.2857142857142,432.0,1382.2857142857142,0.0,41919.57142857143,6427.285714285715,15.571428571428571,1522.0,10.857142857142858,0.0
2025-08-10,708.4285714285714,1155.142857142857,387.7142857142857,1301.571428571429,0.0,37787.28571428572,5248.428571428572,18.0,1104.2857142857142,13.142857142857142,0.0
2025-08-17,811.0,1215.2857142857142,430.4285714285714,1445.571428571429,0.0,43004.142857142855,6856.0,22.428571428571427,1277.7142857142858,33.285714285714285,0.0
2025-08-24,892.7142857142857,1166.7142857142858,435.8571428571428,1461.142857142857,0.0,43396.0,7117.142857142857,21.428571428571427,1381.142857142857,28.0,0.0
2025-08-31,1336.0,859.2857142857143,328.57142857142856,1104.571428571429,0.0,43201.142857142855,7069.0,17.714285714285715,1347.142857142857,10.714285714285714,0.0
2025-09-07,886.0,952.7142857142856,355.0,1132.7142857142858,0.0,37953.71428571428,5435.714285714285,15.571428571428571,1289.857142857143,8.285714285714286,0.0
2025-09-14,646.1428571428571,1080.7142857142858,404.57142857142856,1271.428571428571,0.0,48058.42857142857,6411.857142857143,17.142857142857142,1759.857142857143,14.285714285714286,0.0
2025-09-21,879.7142857142857,1028.142857142857,354.7142857142857,1294.428571428571,0.0,49187.142857142855,5496.285714285715,18.571428571428573,2495.1428571428573,8.142857142857142,0.0
2025-09-28,1482.0,947.0,364.57142857142856,1334.857142857143,0.0,52114.42857142857,6605.142857142857,15.285714285714286,3412.5714285714284,7.714285714285714,0.0
2025-10-05,1965.2857142857144,991.8571428571428,343.42857142857144,1361.0,0.0,47814.857142857145,5508.0,12.142857142857142,3448.8571428571427,13.571428571428571,0.0
2025-10-12,2932.0,1025.571428571429,429.57142857142856,1587.142857142857,0.0,59492.28571428572,7788.142857142857,22.428571428571427,3590.8571428571427,18.428571428571427,0.0
2025-10-19,2770.5714285714284,947.4285714285714,457.1428571428572,1199.142857142857,0.0,46482.0,6145.428571428572,17.857142857142858,3332.428571428572,8.857142857142858,0.0
2025-10-26,2154.714285714286,868.5714285714286,481.7142857142857,1002.7142857142856,0.0,43652.42857142857,5047.571428571428,16.285714285714285,3849.142857142857,7.571428571428571,0.0
2025-11-02,2405.0,843.1428571428571,505.57142857142856,1018.1428571428572,0.0,46985.0,5215.0,15.142857142857142,3882.285714285714,9.285714285714286,0.0
2025-11-09,2216.428571428572,875.8571428571429,600.4285714285714,1205.7142857142858,0.0,49484.57142857143,6351.428571428572,16.142857142857142,3688.714285714286,9.857142857142858,0.0
2025-11-16,2229.1428571428573,957.5714285714286,527.2857142857143,1044.571428571429,0.0,45081.71428571428,5586.142857142857,18.714285714285715,3384.0,8.142857142857142,0.0
2025-11-23,2454.1428571428573,943.2857142857144,435.4285714285714,1074.857142857143,0.0,47320.57142857143,5492.0,15.571428571428571,3182.8571428571427,8.571428571428571,0.0
2025-11-30,1661.571428571429,834.1428571428571,371.1428571428572,747.2857142857143,0.0,42239.42857142857,3654.857142857143,13.142857142857142,2946.8571428571427,6.0,0.0
2025-12-07,1490.857142857143,815.1428571428571,398.7142857142857,838.2857142857143,0.0,41187.57142857143,4450.0,13.714285714285714,3572.0,7.714285714285714,0.0
2025-12-14,1615.857142857143,843.8571428571429,366.8571428571428,701.8571428571429,0.0,36679.142857142855,3723.142857142857,13.285714285714286,3607.714285714286,7.0,0.0
2025-12-21,2006.571428571429,778.5714285714286,353.57142857142856,733.0,0.0,36974.142857142855,4109.285714285715,9.714285714285714,3627.857142857143,6.285714285714286,0.0
2025-12-28,1872.857142857143,677.4285714285714,261.0,515.7142857142857,0.0,29266.14285714286,2703.1428571428573,6.0,3750.142857142857,4.857142857142857,0.0
2026-01-04,1937.7142857142856,705.1428571428571,298.1428571428572,629.4285714285714,0.0,33101.57142857143,3047.0,8.428571428571429,5597.857142857143,942.0,0.0
2026-01-11,1841.571428571429,744.5714285714286,311.2857142857143,701.8571428571429,0.0,37846.57142857143,3432.5714285714284,7.142857142857143,7448.0,0.0,0.0
2026-01-18,1192.7142857142858,761.4285714285714,329.85714285714283,743.5714285714286,0.0,37172.0,3613.714285714286,7.285714285714286,7328.571428571428,0.0,0.0
2026-01-25,754.2857142857143,729.8571428571429,347.0,773.2857142857143,0.0,39086.142857142855,3811.0,9.714285714285714,7594.428571428572,0.0,0.0
2026-02-01,799.0,755.5714285714286,425.2857142857143,912.4285714285714,0.0,48458.142857142855,4994.428571428572,6.857142857142857,5745.857142857143,0.0,0.0
2026-02-08,747.5714285714286,788.8571428571429,390.1428571428572,973.0,0.0,51878.28571428572,5893.571428571428,7.285714285714286,2858.0,0.0,0.0
2026-02-15,693.4285714285714,684.7142857142857,311.57142857142856,655.8571428571429,0.0,40584.71428571428,3386.0,4.428571428571429,2483.428571428572,0.0,0.0
2026-02-22,606.0,647.2857142857143,258.7142857142857,555.1428571428571,0.0,38133.0,2656.714285714286,4.142857142857143,2061.8571428571427,0.0,0.0
2026-03-01,726.2857142857143,723.8571428571429,283.0,736.4285714285714,0.0,49745.857142857145,3774.714285714286,7.142857142857143,2157.285714285714,0.0,0.0
2026-03-08,577.1428571428571,665.1428571428571,284.7142857142857,689.8571428571429,0.0,48870.857142857145,3474.5714285714284,3.857142857142857,3704.285714285714,0.0,0.0
2026-03-15,532.8571428571429,625.4285714285714,261.57142857142856,614.4285714285714,0.0,49674.71428571428,2959.714285714286,4.714285714285714,1419.857142857143,0.0,0.0
2026-03-22,466.4285714285714,647.7142857142857,260.42857142857144,682.8571428571429,0.0,53679.42857142857,3248.428571428572,6.285714285714286,1142.857142857143,0.0,0.0
2026-03-29,420.7142857142857,632.5714285714286,247.28571428571428,596.5714285714286,0.0,51997.857142857145,3141.428571428572,6.0,939.8571428571428,0.0,0.0
2026-04-05,355.2857142857143,531.4285714285714,228.8571428571429,536.7142857142857,0.0,47521.42857142857,2691.714285714286,5.714285714285714,665.4285714285714,0.0,0.0
2026-04-12,399.4285714285714,586.2857142857143,234.57142857142856,639.0,0.0,45779.0,2961.8571428571427,4.571428571428571,646.7142857142857,0.0,0.0
