date,Backed Finance ,BlackRock,Franklin Templeton,Janus Henderson,Ondo Finance,Superstate,WisdomTree
2024-03-28,,274807252.87,2094805.701727456,,215483100.9542783,86086330.79477781,20094037.823003
2024-03-29,,274807252.87,2094805.701727456,,215663308.2805856,86086330.79477781,20094037.823003
2024-03-30,,274807252.87,2094805.701727456,,214987020.9510304,86086330.79477781,20094037.823003
2024-03-31,,274807252.87,2094805.701727456,,216714844.7990704,86086330.79477783,20094037.823003
2024-04-01,,280072651.52,2095101.419163952,,215769904.111838,89180053.76675314,20085628.633651
2024-04-02,,279822651.52,2095397.1511096724,,215442112.9245699,89180053.76675314,20016279.236772
2024-04-03,,280655751.52,2095692.5832494043,,215806773.26312035,89180053.76675314,20038328.124162
2024-04-04,,280655751.52,2095987.633712508,,216247222.1533826,89180053.76675314,19959086.285268
2024-04-05,,280655751.52,2096873.888547621,,254418052.3432772,89180053.76675314,20021969.246722
2024-04-06,,280655751.52,2096873.888547621,,254392825.13908204,89180053.76675314,20021969.246722
2024-04-07,,280655751.52,2096873.888547621,,254924025.3622397,89180053.76675314,20021969.246722
2024-04-08,,286346989.52,2097169.000481821,,254244258.5287173,89180053.76675314,20020551.485113
2024-04-09,,285964232.52,2097464.0092451186,,276268363.3009695,89180049.58025548,20088910.154353
2024-04-10,,288064382.52,2097752.794382304,,289333788.4508972,89180049.5802555,19970455.628495
2024-04-11,,288464382.52,2098041.5143926525,,290890795.50663656,89180049.58025548,20047264.278878
2024-04-12,,293464382.52,2098913.126857434,,300929623.36948144,102220318.9056402,19945600.023867
2024-04-13,,293464382.52,2098913.126857434,,298986179.71853244,102220318.9056402,19945600.023867
2024-04-14,,293464382.52,2098913.126857434,,297362622.67047673,102220318.9056402,19945600.023867
2024-04-15,,293464382.52,2099209.1701583248,,295679892.47754633,102220318.9056402,19810946.165062
2024-04-16,,293864382.52,2099505.076782159,,297247299.5398886,102220318.9056402,19790669.739161
2024-04-17,,293864382.52,2099800.775276184,,297021536.52286345,102323200.97276112,19750192.357515
2024-04-18,,297364382.52,2100097.290243461,,297164807.26850915,102323200.97276112,19710966.596379
2024-04-19,,298364382.52,2100987.034262224,,298527728.84038115,104260119.58682036,19609207.797751
2024-04-20,,298364382.52,2100987.034262224,,297200115.4147094,104260119.58682036,19609207.797751
2024-04-21,,298364382.52,2100987.034262224,,297217529.6746129,104260119.58682036,19609207.797751
2024-04-22,,304614382.52,2101283.6411067857,,297266953.47622776,104671345.54222883,19701300.229914
2024-04-23,,304614382.52,2101580.65965074,,298444686.9066597,96324912.74222884,19815279.228832
2024-04-24,,304614382.52,2101877.71177224,,300536621.7723546,96324912.74222884,19804345.947916
2024-04-25,,349430246.52000004,2102174.8353074538,,296724548.7947651,96325015.5033634,19739890.709112
2024-04-26,,349430246.52000004,2103065.4595155786,,344006182.79026365,98354597.02812456,19858704.803533
2024-04-27,,349430246.52000004,2103065.4595155786,,343988199.96162724,98354597.02812456,19858704.803533
2024-04-28,,349430246.52000004,2103065.4595155786,,340051727.5085564,98354597.02812456,19858704.803533
2024-04-29,,375057329.74,2103362.4712442947,,348880532.6640305,98611246.21343376,19893215.579538
2024-04-30,,375057329.74,2103659.560676546,,355491709.1049782,98611246.21343376,19751301.911054
2024-05-01,,384768811.56,2103956.769906597,,354851097.3429737,98611246.21343376,19769601.570564
2024-05-02,,384768811.56,2104254.0358546604,,368749044.962415,88178205.21343377,19870572.339583
2024-05-03,,381768811.56,2105145.764004451,,366628830.1965681,88178205.21343377,19984084.773613
2024-05-04,,381768811.56,2105145.764004451,,368904577.41736966,88178205.21343377,19984084.773613
2024-05-05,,381768811.56,2105145.764004451,,368272791.9673573,88178205.21343377,19984084.773613
2024-05-06,,381768811.56,2105443.56634481,,368608499.3138514,88178205.21343377,20079039.125276
2024-05-07,,382766347.21,2105741.524507432,,368978972.3254159,88178205.21343377,20066167.045792
2024-05-08,,382766347.21,2106039.377434591,,371008601.1831468,88178205.21343377,20056932.891216
2024-05-09,,382766347.21,2106337.329355513,,369574104.5039565,88178205.21343377,20108906.113171
2024-05-10,,382766347.21,2107231.4274250777,,367865793.2987144,88178205.21343377,20159277.847934
2024-05-11,,382766347.21,2107231.4274250777,,367506695.948278,88178205.21343377,20159277.847934
2024-05-12,,382766347.21,2107231.4274250777,,368933982.1990065,88178205.21343377,20159277.847934
2024-05-13,,381066347.21,2107529.4700237103,,368833530.8472521,88178205.21343379,20172525.694199
2024-05-14,,381066347.21,2107827.658045836,,413278402.056914,105598869.2667496,20236609.248382
2024-05-15,,381066347.21,2108125.8186993767,,414295889.8904117,106846158.43952852,20391447.170607
2024-05-16,,427016347.21,2108424.154340862,,412553391.607644,109919480.25969727,20369052.619118
2024-05-17,,427016347.21,2109319.5746696964,,425287141.0993082,102178976.08876052,20362935.369012
2024-05-18,,427016347.21,2109319.5746696964,,425033798.5768633,102178976.0887605,20362935.369012
2024-05-19,,427016347.21,2109319.5746696964,,426851189.7976451,102178976.0887605,20362935.369012
2024-05-20,,427016347.21,2109618.062373388,,444944837.78064847,113152343.39884754,20392517.857436
2024-05-21,,442282474.88,2109916.877114215,,430478455.6716604,118274214.5841192,20456465.029086
2024-05-22,,448504972.88,2110215.7594993594,,430618667.7115232,116478639.39740188,20435536.765276
2024-05-23,,451080648.88,2110514.663120829,,430961906.5543436,113860422.41594449,20360729.947557
2024-05-24,,453512032.88,2111710.670675273,,456903840.8482606,113860422.41594449,20424891.780787
2024-05-25,,453512032.88,2111710.670675273,,456649139.05009824,113860422.41594449,20424891.780787
2024-05-26,,453512032.88,2111710.670675273,,455754591.6416791,113860422.41594449,20424891.780787
2024-05-27,,453512032.88,2111710.670675273,,456174357.38143295,113860422.41594449,20424891.780787
2024-05-28,,473090665.25,2112009.859954805,,462263783.6195003,113860422.41594449,20415114.469823
2024-05-29,,473090665.25,2112308.728358078,,445574845.5573114,113860422.41594449,20344312.695287
2024-05-30,,454090665.25,2112607.227153717,,448461453.07438976,113860422.41594449,20274251.909015
2024-05-31,,456255765.25,2112905.5547580854,,447016627.4197643,113860422.41594449,20372171.368461
2024-06-01,,456255765.25,2112905.5547580854,,446849009.2560049,113860422.41594449,20372171.368461
2024-06-02,,456255765.25,2112905.5547580854,,446785370.6111675,113860422.41594449,20372171.368461
2024-06-03,,462542901.2199999,2113801.329519647,,453855135.8427526,116635727.57932349,20440964.044417
2024-06-04,,462870228.56,2114100.3753351383,,488992186.2861376,131959541.57101227,20485149.57677
2024-06-05,,462870228.56,2114399.774230293,,487955527.9911015,136556011.09956992,20649918.473981
2024-06-06,,462870228.56,2114698.7820743658,,488641319.3671396,136556011.09956992,20650394.844126
2024-06-07,,463270228.56,2115596.850238438,,517091717.4353657,136556011.09956992,20628690.891137
2024-06-08,,463270228.56,2115596.850238438,,518053810.26517767,136556011.09956992,20628690.891137
2024-06-09,,463270228.56,2115596.850238438,,517931156.1905931,136556011.09956992,20628690.891137
2024-06-10,,462270228.56,2115896.2008459563,,517094744.2160191,136556011.09956992,20653497.986533
2024-06-11,,462270228.56,2116195.576883518,,517373154.3273844,136556011.09956992,20702269.336571
2024-06-12,,462270228.56,2116494.870423957,,528582220.14534974,136557235.56638458,20816376.356679
2024-06-13,,467270228.56,2116794.199943996,,530418036.202322,136557235.56638458,20870642.431611
2024-06-14,,462722165.23,2117692.664774985,,530390361.2456154,136557235.56638458,20900830.473217
2024-06-15,,462722165.23,2117692.664774985,,530340938.1440067,136557235.56638458,20900830.473217
2024-06-16,,462722165.23,2117692.664774985,,529795459.2743397,136557235.56638458,20900830.473217
2024-06-17,,462722165.23,2117992.17428395,,528416806.6404042,131340715.06638455,20952922.647607
2024-06-18,,462722165.23,2118591.093757018,,529667549.80589694,131340715.06638455,20998339.058569
2024-06-19,,462722165.23,2118591.093757018,,529425268.5984,131340715.06638455,20998339.058569
2024-06-20,,481422165.23,2118890.751518501,,529529069.1520078,131340715.06638455,20951216.198003
2024-06-21,,481422165.23,2119789.7544865552,,530867588.5744389,131340715.06638455,20933429.323649
2024-06-22,,481422165.23,2119789.7544865552,,529419756.3303826,131340715.06638455,20933429.323649
2024-06-23,,481422165.23,2119789.7544865552,,529419315.1986221,131340715.06638455,20933429.323649
2024-06-24,,481422165.23,2120089.518195317,,534386507.75620127,131340715.06638455,20882892.640934
2024-06-25,,479455787.55,2120389.3794165915,,528450497.0637293,123701642.44618458,20853557.800458
2024-06-26,,481811326.31999993,2120691.2677340964,,530541687.1664938,123701642.44618458,20886653.735027
2024-06-27,,481811326.31999993,2120991.326462259,,529678439.23187286,123701642.44618458,20914982.440525
2024-06-28,,483311326.32,2121886.917170849,,528715741.6524907,123701642.44618458,20857551.569737
2024-06-29,,483311326.32,2121886.917170849,,530662282.10538507,123701642.44618458,20857551.569737
2024-06-30,,483311326.32,2121886.917170849,,530986755.6416146,123701642.44618458,20857551.569737
2024-07-01,,486460738.98,2122187.4845745536,,532766991.97090507,109095280.71577458,20894346.890608
2024-07-02,,486460738.98,2122488.59326799,,534667990.8022109,104336862.71051596,20962219.448936
2024-07-03,,486460738.98,2123089.652322763,,534711632.7832488,104336862.71051596,21045940.319617
2024-07-04,,486460738.98,2123089.652322763,,526635190.4432613,104336862.71051596,21045940.319617
2024-07-05,,491830738.98,2123985.1418148573,,536903812.2529855,104336862.71051596,21142097.941644
2024-07-06,,491830738.98,2123985.1418148573,,535047443.542471,104336862.71051596,21142097.941644
2024-07-07,,491830738.98,2123985.1418148573,,534061955.0265517,104336862.71051596,21142097.941644
2024-07-08,,502811704.63,2124283.247377482,,534482199.8347558,104336862.71051596,21154836.267865
2024-07-09,,502811704.63,2124582.212628868,,534865885.4656372,104336862.71051596,21157811.023577
2024-07-10,,503667778.13,2124880.387119499,,535016144.69773537,99255794.38181897,21247623.128092
2024-07-11,,523667778.13,2125179.342915804,,535134084.37182856,97169196.61485994,21805120.634249
2024-07-12,,524867778.13,2126067.8867746154,,536788586.090748,86738434.91181228,21835476.727783
2024-07-13,,524867778.13,2126067.8867746154,,533266638.6343185,86738434.91181228,21835476.727783
2024-07-14,,524867778.13,2126067.8867746154,,535478498.5184725,86738434.91181228,21835476.727783
2024-07-15,,528867778.13,2126368.170476876,,543077287.4305937,86738434.91181228,21855170.880979
2024-07-16,,517867778.13,2126668.4710744875,,543609505.5654142,82676577.97540158,21909141.617891
2024-07-17,,519309780.49,2126968.450422344,,543231742.6431451,82676623.65786964,21780544.914342
2024-07-18,,519309780.49,2127268.363608696,,544206950.4932142,82676623.65786964,21732979.365557
2024-07-19,,526832780.49,2128170.2190314475,,553503130.5928696,82676623.65786964,23065218.462108
2024-07-20,,526832780.49,2128170.2190314475,,553371040.4492302,82676623.65786964,23065218.462108
2024-07-21,,526832780.49,2128170.2190314475,,553981552.5306162,82676623.65786964,23065218.462108
2024-07-22,,527644665.88,2128470.616642374,,553839871.1409951,82676577.97540158,23170669.141122
2024-07-23,,527644665.88,2128771.1864920324,,553831033.275956,82676577.97540158,23164788.996984
2024-07-24,,527644665.88,2128871.27790678,,555043831.9291422,82676577.97540158,22907420.25594
2024-07-25,,527644665.88,2129171.774313864,,544937448.7728277,82676577.97540158,22877659.539882
2024-07-26,,508470519.33,2130073.8784141536,,537120555.4100368,82676679.35804975,22985481.799626
2024-07-27,,508470519.33,2130073.8784141536,,536306473.04524153,82676679.35804975,22985481.799626
2024-07-28,,508470519.33,2130073.8784141536,,542611000.3807012,82676679.35804975,22985481.799626
2024-07-29,,519026248.12,2130372.4099126807,,561654965.2040308,82686813.16495278,22998529.528784
2024-07-30,,519026248.12,2130671.0258581843,,550965218.8387975,90032746.46629736,22934792.425965
2024-07-31,,521016248.15,2130970.335732313,,546639667.0427637,90032746.46629736,23148162.368015
2024-08-01,,522809276.95,2131269.964711822,,545221916.3450252,87946186.88717923,23059194.843354
2024-08-02,,522809276.95,2132167.594632908,,546803981.1834401,87946186.88717923,22944401.057445
2024-08-03,,522809276.95,2132167.594632908,,548058667.2107253,87946186.88717923,22944401.057445
2024-08-04,,522809276.95,2132167.594632908,,546473963.1734318,87946186.88717923,22944401.057445
2024-08-05,,519336845.03,2132468.6138356994,,540019524.6315953,68960797.65527213,22706582.711696
2024-08-06,,510335845.03,2132769.737380668,,538809092.3332738,70479104.58161035,22741254.857493
2024-08-07,,510335845.03,2133070.7050654315,11460019.964044,538057330.6990381,78575460.38218413,22664685.904579
2024-08-08,,513385845.03,2133371.704548676,11460019.964044,539227612.4770081,78575460.38218413,22860907.403224
2024-08-09,,513385845.03,2134275.3275489965,11460019.964044,541365189.6232574,78575460.38218413,22903886.095373
2024-08-10,,513385845.03,2134275.3275489965,11460019.964044,537832104.7198282,78575454.74834199,22903886.095373
2024-08-11,,513385845.03,2134275.3275489965,11460019.964044,539040657.8040543,78575454.74834199,22903886.095373
2024-08-12,,518123029.03,2134275.3275489965,11460019.964044,538219054.8717725,88974602.21110412,22920747.423881
2024-08-13,,517669169.97,2134874.1330129965,11460019.964044,536004189.70207965,88772370.96941896,23149575.734265
2024-08-14,,517669169.97,2135173.629694932,11460019.964044,522254306.3143858,92778679.06500596,23180779.710949
2024-08-15,,517669169.97,2135473.2367218416,11460019.964044,525128337.0216216,92778679.06500596,23312352.328939
2024-08-16,,502669169.97,2136371.6734572337,11460019.964044,523866274.84991765,92778679.06500596,23344622.939359
2024-08-17,,502669169.97,2136371.6734572337,11460019.964044,524280177.00516224,92778679.06500596,23344622.939359
2024-08-18,,502669169.97,2136371.6734572337,11460019.964044,523558556.6509484,92778679.06500596,23344622.939359
2024-08-19,,502669169.97,2136672.44639561,11460019.964044,522614153.4559298,92778679.06500596,23448572.372263
2024-08-20,,502669169.97,2136973.225344349,11460019.964044,524076768.1183878,92778679.06500596,23457448.894966
2024-08-21,,502669169.97,2137273.775193957,11460019.964044,524010570.178565,93934089.93454164,23505764.837022
2024-08-22,,502669169.97,2137574.311730853,11460019.964044,522674636.4172839,97030677.50172251,23378316.330323
2024-08-23,,502669169.97,2138475.802249541,11460019.964044,545175162.578532,97030677.50172251,23501529.41627
2024-08-24,,502669169.97,2138475.802249541,11460019.964044,548091527.5416987,97030677.50172251,23501529.41627
2024-08-25,,502669169.97,2138475.802249541,11460019.964044,544993583.0190588,97030677.50172251,23501529.41627
2024-08-26,,509545708.97,2638876.4464000724,11460019.964044,548055685.2400074,97030677.50172251,23434909.402159
2024-08-27,,509545708.97,2639247.3325820505,11460019.964044,564651821.9767365,94000713.73450252,23452576.400235
2024-08-28,,502545708.97,2639523.21850086,11460019.964044,564816260.2915745,94000713.73450252,23457104.429633
2024-08-29,,502545708.97,2639893.678168911,11460019.964044,573747402.0482079,94883362.75542594,23451432.615183
2024-08-30,,502545708.97,2640632.6526912088,11460019.964044,572349164.430701,94883362.75542594,23547769.431468
2024-08-31,,502545708.97,2640632.6526912088,11460019.964044,568915158.4574801,94883362.75542594,23547769.431468
2024-09-01,,502545708.97,2640632.6526912088,11460019.964044,572884425.3138844,94883362.75542594,23547769.431468
2024-09-02,,502545708.97,2640632.6526912088,11460019.964044,573661769.269501,94883362.75542594,23547769.431468
2024-09-03,,517200069.46,2641742.626351065,11460019.964044,578557826.6902262,95387394.98913066,23379551.460348
2024-09-04,,517200069.46,2642041.742634937,11460019.964044,578775508.4447268,96944340.52541952,23391238.639164
2024-09-05,,514517741.62,16240481.480457949,21130454.11463,577976847.7500733,97211399.27157526,23400148.487357
2024-09-06,,514517741.62,19247285.70225515,21130454.11463,590624150.7045896,97211399.27157526,23231568.282785
2024-09-07,,514517741.62,19247285.702255145,21130454.11463,588366604.765665,97211399.27157526,23231568.282785
2024-09-08,,514517741.62,19247285.70225515,21130454.11463,588767353.3970754,97211399.27157526,23231568.282785
2024-09-09,,514796548.32,19249968.35383614,21130454.11463,589252709.5520616,97211399.28164314,23338611.041799
2024-09-10,,514796548.32,19252644.872723494,35628694.245506,592849460.2812941,97345061.33393086,23347939.481433
2024-09-11,,514796548.32,19255320.64707785,35628694.245506,590309830.2173009,97345061.33393086,23465518.504622
2024-09-12,,519796548.31999993,19757986.453042746,35628694.245506,590685011.8004304,97523287.6684943,23507500.869333
2024-09-13,,520059548.32,19766198.629384905,35628694.245506,589548048.386714,97523287.67855176,23562624.380792
2024-09-14,,520059548.32,19766198.629384905,35628694.245506,591816034.7314394,97523287.67855176,23562624.380792
2024-09-15,,520059548.32,19766198.629384905,35628694.245506,592670038.0368615,97523287.67855176,23562624.380792
2024-09-16,,520059548.32,19768934.03613985,35628694.245506,592729926.0391194,97523287.67855176,23574918.698325
2024-09-17,,521667163.95,19771663.91043565,35628694.245506,606847837.2630023,98311811.90764628,23627251.249946
2024-09-18,,521917184.83,19774389.732771568,35628694.245506,593810333.5596613,99018272.93325175,27575354.458547
2024-09-19,,521917184.83,19777015.396372147,35628694.245506,590993471.1949633,99018272.93325175,27786072.61507
2024-09-20,,521917184.83,19784805.522903487,35628694.245506,593518598.927584,99093494.92252204,27765762.236067
2024-09-21,,521917184.83,19784805.522903487,35628694.245506,594563471.8850299,99093494.92252204,27765762.236067
2024-09-22,,521917184.83,19784805.522903487,35628694.245506,596697776.916103,99093494.92252204,27765762.236067
2024-09-23,,522264246.8999999,19787400.28020916,35628694.245506,594408465.9212693,99093494.92252204,27785314.973805
2024-09-24,,522264246.8999999,19789983.86136759,35628694.245506,593722644.8052363,100908222.6705365,27917924.335238
2024-09-25,,522264246.8999999,19792555.292181835,35628694.245506,588881151.258631,100908222.6705365,27795839.564761
2024-09-26,,513264246.8999999,19795117.1408916,35628694.245506,597580377.852993,100908223.67528008,27842085.048066
2024-09-27,,513264246.8999999,19802788.71644839,35628694.245506,597441366.2044829,100908223.67528008,27828723.839836
2024-09-28,,513264246.8999999,19802788.71644839,35628694.245506,596081839.8272811,100908223.67528008,27828723.839836
2024-09-29,,513264246.8999999,19802788.71644839,35628694.245506,600014980.6748025,100908223.67528008,27828723.839836
2024-09-30,,518264246.8999999,19802788.71644839,35628694.245506,608042734.282827,103222852.25836632,27848653.956614
2024-10-01,,519712380.88,18807916.563233025,35628694.245506,623461164.7533252,103222852.25836632,27786222.480985
2024-10-02,,512416388.9500001,23810386.15140089,35628694.245506,625305486.9895742,103552001.49461496,27754622.775895
2024-10-03,,523616388.9500001,23813494.23127921,35628694.245506,627761967.0099707,103551901.10471238,27760886.157064
2024-10-04,,537116388.95,23822772.776324645,35628694.245506,627139959.8665463,103552904.72853544,27745281.276175
2024-10-05,,537116388.95,23822772.776324645,35628694.245506,627195925.9717555,103552904.72853544,27745281.276175
2024-10-06,,537116388.95,23822772.776324645,35628694.245506,615217786.4320863,103552904.72853544,27745281.276175
2024-10-07,,522366388.9500001,23825864.463311248,35628694.245506,619429598.5104481,103552904.72853544,27662385.184035003
2024-10-08,,522366388.9500001,23828944.23340041,35628694.245506,618640995.211882,108762753.77173524,27874626.887366
2024-10-09,,522366388.9500001,23832016.3949544,35628694.245506,619250876.967194,108974418.0556722,27915687.823631003
2024-10-10,,531889426.9500001,23835067.527330823,35628694.245506,618143553.3302073,109437605.32130335,27908887.340818
2024-10-11,,550564426.95,23844337.44630079,35628694.245506,619142132.9028115,107933400.76904637,27940560.234661
2024-10-12,,550564426.95,23844337.44630079,35628694.245506,614980006.3435843,108199914.10604316,27940560.234661
2024-10-13,,550564426.95,23844337.44630079,35628694.245506,613378452.9349401,108199914.10604316,27940560.234661
2024-10-14,,550564426.95,23847395.02038596,35628694.245506,621972955.7426473,108199893.23996116,28011211.91494
2024-10-15,,557767034.4,23850454.91820414,35628694.245506,621447196.9754108,108342481.65877847,27938982.030624
2024-10-16,,557767034.4,23853471.27554623,35628694.245506,626091192.0530659,113236678.46679053,28012630.906685
2024-10-17,,547767034.4,23856524.105117787,35628694.245506,617277942.9314783,115526666.4832009,27993260.591882
2024-10-18,,550987034.4,23865671.90910312,35628694.245506,621401948.4975994,118171217.18159752,28031838.947532
2024-10-19,,550987034.4,23865671.90910312,35628694.245506,620368372.7055465,118171217.18159752,28031838.947532
2024-10-20,,550987034.4,23865671.90910312,35628694.245506,620470906.6837515,118171217.18159752,28031838.947532
2024-10-21,,550987034.4,23868718.782342628,35628694.245506,625560111.8293071,118243591.1485792,27999352.29472
2024-10-22,,550987034.4,23871762.41647332,35628694.245506,625222042.8743746,114022180.14840329,27834890.194242
2024-10-23,,539987034.4,23874806.653558537,35628694.245506,615712064.2550642,106012666.7579368,27722934.349981003
2024-10-24,,539737034.4,23877836.61953818,35628694.245506,615387775.6444017,104489442.7719368,27780155.048078
2024-10-25,,529737034.4,23886908.783460468,35628694.245506,615664499.1316115,104489542.85097648,27789095.35091
2024-10-26,,529737034.4,23886908.783460464,35628694.245506,615171208.4238496,104489542.85097648,27789095.35091
2024-10-27,,529737034.4,23886908.783460464,35628694.245506,614991162.6614115,104489542.85097648,27789095.35091
2024-10-28,,534737034.4,23889927.88784768,35628694.245506,615641984.1164837,104489542.85097648,27759562.580455
2024-10-29,,533537034.4,23892934.52087658,35628694.245506,616519238.8704599,107190351.63898654,27816797.177025
2024-10-30,,523537034.4,23895948.60469385,35628694.245506,615279681.4047648,107036752.91276129,27774011.052674
2024-10-31,,523537034.4,23898947.05824484,35628694.245506,614038488.3947049,108036556.49591777,27588930.172636
2024-11-01,,533502032.13,23908025.067951232,35628694.245506,621060597.8218663,106830797.9289036,27638013.217533
2024-11-02,,533502032.13,23908025.067951232,35628694.245506,620825624.45058,106844764.8258395,27638013.217533
2024-11-03,,533502032.13,23908025.067951232,35628694.245506,620792661.7173426,106844764.8258395,27638013.217533
2024-11-04,,533502032.13,23911045.93270925,36348611.878712,617137887.0077597,107968976.49509732,27637848.617444
2024-11-05,,515502032.13,23914060.84265277,36348611.878712,616724752.6240736,113022003.5748134,27761745.569849
2024-11-06,,515502032.13,23917064.534271963,36348611.878712,616807961.6239487,102398452.36904596,27949559.319559
2024-11-07,,515002032.13,23917064.534271963,36348611.878712,616034682.1537691,102411631.27194506,28093740.996501
2024-11-08,,515002032.13,23928954.73141239,36348611.878712,616622069.265598,103027959.60021047,28122713.249465004
2024-11-09,,515002032.13,23928954.73141239,36348611.878712,616761243.5029215,102925679.556471,28122713.249465004
2024-11-10,,515002032.13,23928954.73141239,36348611.878712,616043622.2906517,102925679.556471,28122713.249465004
2024-11-11,,515002032.13000005,23931933.086170543,36348611.878712,616429107.1968492,102925679.556471,28124472.123474
2024-11-12,,522530922.72,23934869.714830667,36348611.878712,605471113.8569114,101015885.80459538,28059997.192187
2024-11-13,,543470922.72,23937803.041751698,36348611.878712,601032928.2447829,101068495.96840732,28045097.410231
2024-11-14,,541495401.5799999,23940720.4263122,36348611.878712,601750400.2522807,101082551.71062297,27986738.513968
2024-11-15,,540795422.2,23949476.20832541,36348611.878712,601097463.0929292,101095723.7238458,27822695.277805
2024-11-16,,540795422.2,23949476.20832541,36348611.878712,595017686.9500585,101095723.7238458,27822695.277805
2024-11-17,,540795422.2,23949476.20832541,36348611.878712,607214300.9259684,101095723.7238458,27822695.277805
2024-11-18,,540795422.2,23952399.06303033,36348611.878712,602309189.1505677,101108644.28894548,27864101.854059
2024-11-19,,535295422.2,23955319.63964641,36348611.878712,603795977.7050854,101147647.76128602,27937274.890266
2024-11-20,,535295422.2,173970197.4782281,36348611.878712,597155018.2005962,99173204.50287564,27927653.840215
2024-11-21,,535395422.2,173997663.36198956,36348611.878712,595792319.362875,99185871.22797532,27963989.879318
2024-11-22,,535395422.2,174061103.71562245,36348611.878712,598022947.1340458,99198528.4719933,28010327.666319
2024-11-23,,535395422.2,174061103.71562245,36348611.878712,597223783.6550071,99198528.4719933,28010327.666319
2024-11-24,,535395422.2,174061103.71562245,36348611.878712,589454271.4943229,99198528.4719933,28010327.666319
2024-11-25,,529295422.2,174082268.18988946,36348611.878712,591763468.9351846,99211374.3545842,28063143.669442
2024-11-26,,529295422.2,174103410.69194505,36348611.878712,592754028.3764203,96146236.22729944,28044482.974011
2024-11-27,,532295422.2,174145644.94432098,36348611.878712,593936348.2098831,99158395.32995649,28081296.347304
2024-11-28,,532295422.2,174145644.94432098,36348611.878712,593170096.657951,99158395.32995649,28081296.347304
2024-11-29,,532295422.2,174187780.7748541,36348611.878712,595270108.2191387,99170859.39562364,28193217.52822
2024-11-30,,532295422.2,174187780.77485406,36348611.878712,593336134.4775114,99170859.39562364,28193217.52822
2024-12-01,,532295422.2000001,174187780.77485406,36348611.878712,592661201.7512057,99170859.39562364,28193217.52822
2024-12-02,,538986880.69,174230010.58491346,36348611.878712,593118144.6906098,99196488.39387244,28257401.760358
2024-12-03,,549936880.6899999,174251205.70226258,36348611.878712,594161293.0939198,99234183.66845864,28301251.875047
2024-12-04,,549936880.69,174272394.51117092,36348611.878712,579225035.4764792,95547773.34191814,28417203.203448
2024-12-05,,524936880.69000006,174293504.16272324,36348611.878712,579954870.6124073,95547773.34191814,28396400.975001
2024-12-06,,524936880.69000006,174356601.48302263,36348611.878712,579750617.2722077,95572972.8455409,28450189.515344
2024-12-07,,524936880.69000006,174356601.48302263,36348611.878712,578444963.6691835,95572972.8455409,28450189.515344
2024-12-08,,524936880.69000006,174356601.48302263,36348611.878712,583976940.1999229,95572972.8455409,28450189.515344
2024-12-09,,524936880.69000006,174377585.33618188,36348611.878712,577865341.7790956,97584333.6981731,28369402.887191
2024-12-10,,549936880.69,174398592.98884994,36348611.878712,576262506.1799815,97621523.11935508,28306531.284638003
2024-12-11,,560536880.69,174419580.32609686,36348611.878712,570967670.8653287,97633848.22414732,28560578.520731
2024-12-12,,560536880.69,174440395.76910007,36348611.878712,578464919.6247964,97646108.1659988,28472819.446303
2024-12-13,,560536880.69,174503123.07352886,36348611.878712,581090469.6064386,97658507.74272332,28515481.748083
2024-12-14,,560536880.69,174503123.07352886,36348611.878712,576452487.8181255,97658507.74272332,28515481.748083
2024-12-15,,560536880.6899999,174503123.07352883,36348611.878712,568227959.9475716,97658507.74272332,28515481.748083
2024-12-16,,543536880.6899999,174523986.00484315,36348611.878712,571104913.4556322,97671314.3923922,28595908.977157
2024-12-17,,543536880.6899999,174544839.73731887,36348611.878712,568528594.6104608,97340192.43750766,28560278.665797
2024-12-18,,543536880.6899999,176565607.8162904,36348611.878712,567804985.172166,97352128.05174308,28227026.474799
2024-12-19,,548761880.6899999,196572122.65605125,36348611.878712,568250162.770767,96576786.3027385,28202789.771632
2024-12-20,,548866880.6899999,196640128.06529272,36348611.878712,564324512.6737847,96589225.32549696,28332170.817061
2024-12-21,,548866880.6899999,196640128.0652927,36348611.878712,570497461.7079688,96589225.32549696,28332170.817061
2024-12-22,,548866880.6899999,196640128.0652927,36348611.878712,570869654.6061115,96589225.32549696,28332170.817061
2024-12-23,,556368130.89,246626326.301992,36348611.878712,568772961.4028004,95586114.7809788,28391290.439127
2024-12-24,,568008233.35,244686532.2951968,36348611.878712,565927083.9736222,95620849.24536112,28486252.78188
2024-12-25,,568008233.35,244686532.2951968,36348611.878712,568591185.0941455,95620849.24536112,28486252.78188
2024-12-26,,569157473.18,244714718.26084545,36348611.878712,567545495.5273038,95632582.13964538,28357517.506418
2024-12-27,,569157473.1800001,239799542.60423952,36348611.878712,568866195.3140318,95655956.9049844,28285095.72556
2024-12-28,,569157473.18,239799542.60423952,36348611.878712,567886248.0163574,95655956.9049844,28285095.72556
2024-12-29,,569157473.18,239799542.60423952,36348611.878712,568549633.6747714,95655956.9049844,28285095.72556
2024-12-30,,569157473.1800001,239827152.1989805,36348611.878712,566520630.246012,95667899.15269656,28214115.163699
2024-12-31,,595908870.71,255859043.74216497,36348611.878712,568139255.4537609,95701614.1569083,28173027.8285179
2025-01-01,,595908870.71,255859043.7421649,36348611.878712,565728694.826178,95701614.1569083,28173027.8285179
2025-01-02,,598651600.27,255917537.3035044,36348611.878712,568424512.6258374,94953159.41468532,28227569.842134103
