date,Aptos,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana,TON
2018-07-01,,,980244.9931874514,,,,,
2018-07-02,,,2030483.3540957256,,,,,
2018-07-03,,,8251546.791681478,,,,,
2018-07-04,,,1996670.449610196,,,,,
2018-07-05,,,3772010.504745609,,,,,
2018-07-06,,,1189781.5604607204,,,,,
2018-07-07,,,6773905.159384297,,,,,
2018-07-08,,,2818565.0736312126,,,,,
2018-07-09,,,991231.3044245904,,,,,
2018-07-10,,,536324.2344032163,,,,,
2018-07-11,,,1940989.232565848,,,,,
2018-07-12,,,396865.0099728587,,,,,
2018-07-13,,,11177913.081748012,,,,,
2018-07-14,,,2448579.5393568138,,,,,
2018-07-15,,,363938.1372238831,,,,,
2018-07-16,,,1178967.3112218045,,,,,
2018-07-17,,,1275075.674304914,,,,,
2018-07-18,,,2580720.388621293,,,,,
2018-07-19,,,2546581.035332318,,,,,
2018-07-20,,,1609172.6761671049,,,,,
2018-07-21,,,4906127.784878322,,,,,
2018-07-22,,,667158.884839055,,,,,
2018-07-23,,,4598401.770204294,,,,,
2018-07-24,,,9603202.673648443,,,,,
2018-07-25,,,2535555.222297049,,,,,
2018-07-26,,,3967472.774931657,,,,,
2018-07-27,,,721121.338601957,,,,,
2018-07-28,,,7004439.232160131,,,,,
2018-07-29,,,1253954.3131885068,,,,,
2018-07-30,,,2983998.009211841,,,,,
2018-07-31,,,8774052.861423602,,,,,
2018-08-01,,,3259845.627728061,,,,,
2018-08-02,,,3406560.147803209,,,,,
2018-08-03,,,1638845.1612618463,,,,,
2018-08-04,,,663930.1762255684,,,,,
2018-08-05,,,594660.1346299797,,,,,
2018-08-06,,,283588.01133253553,,,,,
2018-08-07,,,1267745.4926221282,,,,,
2018-08-08,,,3779069.418603847,,,,,
2018-08-09,,,4872985.808442782,,,,,
2018-08-10,,,2265770.572830055,,,,,
2018-08-11,,,1733331.4332768589,,,,,
2018-08-12,,,1465060.0590630632,,,,,
2018-08-13,,,5727631.267454731,,,,,
2018-08-14,,,3286423.8243662496,,,,,
2018-08-15,,,2588580.630120877,,,,,
2018-08-16,,,246393.1694719373,,,,,
2018-08-17,,,569674.9924090664,,,,,
2018-08-18,,,1510596.0799911076,,,,,
2018-08-19,,,2362946.420834976,,,,,
2018-08-20,,,602082.8783271203,,,,,
2018-08-21,,,1407446.2435666388,,,,,
2018-08-22,,,382398.0759896709,,,,,
2018-08-23,,,208459.16043461728,,,,,
2018-08-24,,,588823.7475703219,,,,,
2018-08-25,,,248420.85246407503,,,,,
2018-08-26,,,57908.53866721805,,,,,
2018-08-27,,,73596.1901226487,,,,,
2018-08-28,,,1174169.736852951,,,,,
2018-08-29,,,1122002.4922716292,,,,,
2018-08-30,,,1036846.5743914456,,,,,
2018-08-31,,,312712.1175983743,,,,,
2018-09-01,,,446278.7009286388,,,,,
2018-09-02,,,357690.37152273866,,,,,
2018-09-03,,,3884854.351270983,,,,,
2018-09-04,,,2383141.173784396,,,,,
2018-09-05,,,2590777.098779398,,,,,
2018-09-06,,,3601924.323583965,,,,,
2018-09-07,,,912555.9284536073,,,,,
2018-09-08,,,814396.8317163906,,,,,
2018-09-09,,,679998.7603104878,,,,,
2018-09-10,,,2302928.44893342,,,,,
2018-09-11,,,1302887.7008916868,,,,,
2018-09-12,,,2439938.255557931,,,,,
2018-09-13,,,1531417.0026396897,,,,,
2018-09-14,,,325772.63213316386,,,,,
2018-09-15,,,364203.3245639661,,,,,
2018-09-16,,,1334287.6799481525,,,,,
2018-09-17,,,2186451.899444158,,,,,
2018-09-18,,,1971493.7249418737,,,,,
2018-09-19,,,1380561.370081218,,,,,
2018-09-20,,,9340360.774150653,,,,,
2018-09-21,,,6847439.430265229,,,,,
2018-09-22,,,5507137.377656183,,,,,
2018-09-23,,,852575.7028012379,,,,,
2018-09-24,,,3446008.6082504163,,,,,
2018-09-25,,,1491029.8876426802,,,,,
2018-09-26,,,6330009.128975824,,,,,
2018-09-27,,,7571630.417950446,,,,,
2018-09-28,,,8455901.774180057,,,,,
2018-09-29,,,1764085.78421638,,,,,
2018-09-30,,,7533100.553551846,,,,,
2018-10-01,,,15280607.7442473,,,,,
2018-10-02,,,3225064.671929807,,,,,
2018-10-03,,,14812963.354985427,,,,,
2018-10-04,,,11070896.048489556,,,,,
2018-10-05,,,15140124.026134418,,,,,
2018-10-06,,,996193.2642931632,,,,,
2018-10-07,,,1668145.3263936888,,,,,
2018-10-08,,,5816120.426222221,,,,,
2018-10-09,,,8454205.102547757,,,,,
2018-10-10,,,7110681.082127068,,,,,
2018-10-11,,,15028551.131222071,,,,,
2018-10-12,,,36459072.69835927,,,,,
2018-10-13,,,6024878.231541197,,,,,
2018-10-14,,,3869784.9247502033,,,,,
2018-10-15,,,77112461.5607829,,,,,
2018-10-16,,,57501888.12519887,,,,,
2018-10-17,,,31388739.924198147,,,,,
2018-10-18,,,24147895.518025603,,,,,
2018-10-19,,,60417857.12605281,,,,,
2018-10-20,,,23191869.77531744,,,,,
2018-10-21,,,4943334.257549904,,,,,
2018-10-22,,,53315717.31245359,,,,,
2018-10-23,,,177136181.7883216,,,,,
2018-10-24,,,110226226.31186797,,,,,
2018-10-25,,,11018419.807305263,,,,,
2018-10-26,,,40290749.84805741,,,,,
2018-10-27,,,19417817.107072245,,,,,
2018-10-28,,,8822454.81498436,,,,,
2018-10-29,,,28818692.11273926,,,,,
2018-10-30,,,79958601.83852214,,,,,
2018-10-31,,,62188508.91746579,,,,,
2018-11-01,,,40578610.39230321,,,,,
2018-11-02,,,77648660.75530438,,,,,
2018-11-03,,,13356537.221894378,,,,,
2018-11-04,,,12961344.410420807,,,,,
2018-11-05,,,46299449.191126406,,,,,
2018-11-06,,,59734047.35999177,,,,,
2018-11-07,,,78666816.41335523,,,,,
2018-11-08,,,71464350.22408444,,,,,
2018-11-09,,,61108698.69528596,,,,,
2018-11-10,,,30495217.93973076,,,,,
2018-11-11,,,21078460.44124508,,,,,
2018-11-12,,,52389803.26912096,,,,,
2018-11-13,,,67962803.49356353,,,,,
2018-11-14,,,55033168.495002784,,,,,
2018-11-15,,,65371155.25035551,,,,,
2018-11-16,,,44348922.29691263,,,,,
2018-11-17,,,24871451.93992699,,,,,
2018-11-18,,,17874043.877656754,,,,,
2018-11-19,,,47617837.91930485,,,,,
2018-11-20,,,101807607.3655175,,,,,
2018-11-21,,,77376947.97648814,,,,,
2018-11-22,,,34241828.09289351,,,,,
2018-11-23,,,40387544.02705972,,,,,
2018-11-24,,,24018484.276637428,,,,,
2018-11-25,,,27420472.877945665,,,,,
2018-11-26,,,50964732.36001032,,,,,
2018-11-27,,,45545898.691732064,,,,,
2018-11-28,,,112717431.2126079,,,,,
2018-11-29,,,128594296.25204758,,,,,
2018-11-30,,,98173083.19307669,,,,,
2018-12-01,,,33311990.31999137,,,,,
2018-12-02,,,17477346.396446284,,,,,
2018-12-03,,,107811474.95168288,,,,,
2018-12-04,,,184893587.77602816,,,,,
2018-12-05,,,104449805.73712195,,,,,
2018-12-06,,,77055166.39763285,,,,,
2018-12-07,,,69315393.87874249,,,,,
2018-12-08,,,47217083.8886894,,,,,
2018-12-09,,,46009117.18113209,,,,,
2018-12-10,,,64950108.54773321,,,,,
2018-12-11,,,57860646.04818444,,,,,
2018-12-12,,,124556519.72214957,,,,,
2018-12-13,,,98038440.19793218,,,,,
2018-12-14,,,101057275.86152,,,,,
2018-12-15,,,34394068.342822514,,,,,
2018-12-16,,,26630384.841306493,,,,,
2018-12-17,,,116055230.97094256,,,,,
2018-12-18,,,107326847.9301096,,,,,
2018-12-19,,,160251542.57204074,,,,,
2018-12-20,,,386557767.34040433,,,,,
2018-12-21,,,106366635.48912098,,,,,
2018-12-22,,,48519784.3302312,,,,,
2018-12-23,,,43070551.22146253,,,,,
2018-12-24,,,53525866.67147547,,,,,
2018-12-25,,,74783894.33611722,,,,,
2018-12-26,,,65520245.88355248,,,,,
2018-12-27,,,99822369.64183144,,,,,
2018-12-28,,,59381756.66007472,,,,,
2018-12-29,,,42119819.19519837,,,,,
2018-12-30,,,26107878.696834583,,,,,
2018-12-31,,,51034534.945784025,,,,,
2019-01-01,,,34494120.173385926,,,,,
2019-01-02,,,137397516.12918577,,,,,
2019-01-03,,,50941455.52128568,,,,,
2019-01-04,,,61553173.43501865,,,,,
2019-01-05,,,32173710.939056315,,,,,
2019-01-06,,,55169805.01933037,,,,,
2019-01-07,,,90133986.6935232,,,,,
2019-01-08,,,85495549.11014204,,,,,
2019-01-09,,,148082653.0177993,,,,,
2019-01-10,,,150920047.8959203,,,,,
2019-01-11,,,178007577.76304692,,,,,
2019-01-12,,,68584795.06301598,,,,,
2019-01-13,,,46692637.75229503,,,,,
2019-01-14,,,164292394.35679477,,,,,
2019-01-15,,,148591510.52352133,,,,,
2019-01-16,,,322092399.46525127,,,,,
2019-01-17,,,450096368.3422246,,,,,
2019-01-18,,,358204683.3037469,,,,,
2019-01-19,,,37112244.60260113,,,,,
2019-01-20,,,26529248.5132346,,,,,
2019-01-21,,,81172167.1016743,,,,,
2019-01-22,,,68025579.46806902,,,,,
2019-01-23,,,192243605.3446988,,,,,
2019-01-24,,,105791998.91381451,,,,,
2019-01-25,,,182650672.1557736,,,,,
2019-01-26,,,58931818.118325055,,,,,
2019-01-27,,,29623335.362129595,,,,,
2019-01-28,,,178098195.06671196,,,,,
2019-01-29,,,97413885.815965,,,,,
2019-01-30,,,243401420.9116909,,,,,
2019-01-31,,,233358545.3416029,,,,,
2019-02-01,,,149783958.7626654,,,,,
2019-02-02,,,28578887.2926156,,,,,
2019-02-03,,,17081741.567568585,,,,,
2019-02-04,,,120333235.53312533,,,,,
2019-02-05,,,58179211.17644589,,,,,
2019-02-06,,,43320674.5941119,,,,,
2019-02-07,,,102266159.22616158,,,,,
2019-02-08,,,108536013.35075276,,,,,
2019-02-09,,,25872129.158574447,,,,,
2019-02-10,,,13412455.656018218,,,,,
2019-02-11,,,75466109.49052414,,,,,
2019-02-12,,,246547021.7362629,,,,,
2019-02-13,,,105587754.7398252,,,,,
2019-02-14,,,54193850.61490136,,,,,
2019-02-15,,,43270558.62385684,,,,,
2019-02-16,,,36568096.06114072,,,,,
2019-02-17,,,12588349.699208869,,,,,
2019-02-18,,,49651363.92088144,,,,,
2019-02-19,,,71098346.74647373,,,,,
2019-02-20,,,62869114.37813482,,,,,
2019-02-21,,,138467284.52433208,,,,,
2019-02-22,,,100538137.2741446,,,,,
2019-02-23,,,40919623.14262254,,,,,
2019-02-24,,,31535446.22054232,,,,,
2019-02-25,,,59277133.17370661,,,,,
2019-02-26,,,54916532.55642412,,,,,
2019-02-27,,,64070947.5363382,,,,,
2019-02-28,,,51596484.59120401,,,,,
2019-03-01,,,50239188.12146186,,,,,
2019-03-02,,,21849212.76925185,,,,,
2019-03-03,,,10574327.62083855,,,,,
2019-03-04,,,58416033.50538128,,,,,
2019-03-05,,,90767958.42307387,,,,,
2019-03-06,,,44253236.2629752,,,,,
2019-03-07,,,62072671.16372278,,,,,
2019-03-08,,,42534864.66449111,,,,,
2019-03-09,,,38388992.80333862,,,,,
2019-03-10,,,10946602.20749077,,,,,
2019-03-11,,,47830536.16433427,,,,,
2019-03-12,,,32304643.059490696,,,,,
2019-03-13,,,40201111.9397435,,,,,
2019-03-14,,,36523987.953908734,,,,,
2019-03-15,,,47838631.83840386,,,,,
2019-03-16,,,32860643.451742508,,,,,
2019-03-17,,,27670336.414396085,,,,,
2019-03-18,,,64284603.15869117,,,,,
2019-03-19,,,40995463.46332672,,,,,
2019-03-20,,,60437136.77046687,,,,,
2019-03-21,,,108206793.63109842,,,,,
2019-03-22,,,60019217.91041287,,,,,
2019-03-23,,,74911523.84919922,,,,,
2019-03-24,,,16514365.858411131,,,,,
2019-03-25,,,55060401.56992028,,,,,
2019-03-26,,,57851746.16460786,,,,,
2019-03-27,,,78831022.00614074,,,,,
2019-03-28,,,38571151.98548604,,,,,
2019-03-29,,,38484709.33195763,,,,,
2019-03-30,,,24262876.20972324,,,,,
2019-03-31,,,20840385.34965827,,,,,
2019-04-01,,,89251603.78809105,,,,,
2019-04-02,,,256694251.17961425,,,,,
2019-04-03,,,196890359.2419788,,,,,
2019-04-04,,,103265351.5157402,,,,,
2019-04-05,,,79515338.77260749,,,,,
2019-04-06,,,72143682.54699513,,,,,
2019-04-07,,,108654088.6181548,,,,,
2019-04-08,,,178111773.2289616,,,,,
2019-04-09,,,124242091.999711,,,,,
2019-04-10,,,213457144.12958035,,,,,
2019-04-11,,,217011401.9968269,,,,,
2019-04-12,,,112614765.1942556,,,,,
2019-04-13,,,77081481.80484101,,,,,
2019-04-14,,,59608452.78321556,,,,,
2019-04-15,,,92753212.06065468,,,,,
2019-04-16,,,134291896.22058252,,,,,
2019-04-17,,,118084268.66332968,,,,,
2019-04-18,,,135856098.69098058,,,,,
2019-04-19,,,76127137.0158232,,,,,
2019-04-20,,,104982050.36731106,,,,,
2019-04-21,,,115842661.27089413,,,,,
2019-04-22,,,129774516.88387796,,,,,
2019-04-23,,,132234079.25250524,,,,,
2019-04-24,,,242301818.8339764,,,,,
2019-04-25,,,312111009.40265423,,,,,
2019-04-26,,,610735055.9598087,,,,,
2019-04-27,,,183172655.49293667,,,,,
2019-04-28,,,111567700.11126935,,,,,
2019-04-29,,,160021927.7890964,,,,,
2019-04-30,,,227363259.46663308,,,,,
2019-05-01,,,153153362.4768018,,,,,
2019-05-02,,,135056371.62346733,,,,,
2019-05-03,,,220474961.3130254,,,,,
2019-05-04,,,142692765.48706883,,,,,
2019-05-05,,,90513371.08873104,,,,,
2019-05-06,,,155723320.86907846,,,,,
2019-05-07,,,166313383.47454596,,,,,
2019-05-08,,,125504515.7173525,,,,,
2019-05-09,,,132341296.11416082,,,,,
2019-05-10,,,167585560.58792454,,,,,
2019-05-11,,,154224939.02639946,,,,,
2019-05-12,,,125840118.03052424,,,,,
2019-05-13,,,156601994.24518105,,,,,
2019-05-14,,,279355473.35276544,,,,,
2019-05-15,,,258870393.226181,,,,,
2019-05-16,,,406067726.6247096,,,,,
2019-05-17,,,316259948.29671913,,,,,
2019-05-18,,,145212597.1265424,,,,,
2019-05-19,,,181700417.6382192,,,,,
2019-05-20,,,242098483.49495345,,,,,
2019-05-21,,,280699284.13601,,,,,
2019-05-22,,,252221658.78316784,,,,,
2019-05-23,,,192396494.2319312,,,,,
2019-05-24,,,490533979.78162414,,,,,
2019-05-25,,,128733714.88018838,,,,,
2019-05-26,,,155700119.5357546,,,,,
2019-05-27,,,303008361.73893523,,,,,
2019-05-28,,,253152181.9961989,,,,,
2019-05-29,,,259713769.4439944,,,,,
2019-05-30,,,504002250.8456254,,,,,
2019-05-31,,,401931822.7107565,,,,,
2019-06-01,,,171102445.02280647,,,,,
2019-06-02,,,107011125.07816796,,,,,
2019-06-03,,,260871586.8375756,,,,,
2019-06-04,,,375304376.4644133,,,,,
2019-06-05,,,304287425.575425,,,,,
2019-06-06,,,606484412.3196527,,,,,
2019-06-07,,,208131908.972361,,,,,
2019-06-08,,,103640998.192254,,,,,
2019-06-09,,,121408175.1508781,,,,,
2019-06-10,,,381449291.19455606,,,,,
2019-06-11,,,271180856.910604,,,,,
2019-06-12,,,391472194.5041787,,,,,
2019-06-13,,,430109387.9178082,,,,,
2019-06-14,,,251398158.0126947,,,,,
2019-06-15,,,230085059.1732301,,,,,
2019-06-16,,,274333465.3523745,,,,,
2019-06-17,,,434763842.5754271,,,,,
2019-06-18,,,320675062.13084257,,,,,
2019-06-19,,,242966597.69554865,,,,,
2019-06-20,,,281177413.6731966,,,,,
2019-06-21,,,340046711.2983135,,,,,
2019-06-22,,,366048037.5790896,,,,,
2019-06-23,,,231136232.0483209,,,,,
2019-06-24,,,356044678.8964614,,,,,
2019-06-25,,,367036622.8774416,,,,,
2019-06-26,,,419587314.65982497,,,,,
2019-06-27,,,507166146.00580025,,,,,
2019-06-28,,,513675846.06672335,,,,,
2019-06-29,,,256671156.90504977,,,,,
2019-06-30,,,214487313.1650016,,,,,
2019-07-01,,,375316148.2188422,,,,,
2019-07-02,,,374384144.7392474,,,,,
2019-07-03,,,437754496.1515938,,,,,
2019-07-04,,,605444756.0967569,,,,,
2019-07-05,,,436010962.5988219,,,,,
2019-07-06,,,348862066.3865293,,,,,
2019-07-07,,,233101448.4192107,,,,,
2019-07-08,,,697182226.8427397,,,,,
2019-07-09,,,1646995710.5729065,,,,,
2019-07-10,,,862676803.810025,,,,,
2019-07-11,,,920602948.4814196,,,,,
2019-07-12,,,543305376.9174371,,,,,
2019-07-13,,,352654888.1834268,,,,,
2019-07-14,,,404706539.03042895,,,,,
2019-07-15,,,771122524.2067566,,,,,
2019-07-16,,,797606428.8611104,,,,,
2019-07-17,,,904684828.6153928,,,,,
2019-07-18,,,677862402.6154176,,,,,
2019-07-19,,,657877210.7101725,,,,,
2019-07-20,,,346219581.2670553,,,,,
2019-07-21,,,293405237.77921563,,,,,
2019-07-22,,,518739655.698942,,,,,
2019-07-23,,,435571930.07666254,,,,,
2019-07-24,,,391373948.0252951,,,,,
2019-07-25,,,457797598.64893305,,,,,
2019-07-26,,,513129925.87325424,,,,,
2019-07-27,,,579754559.5722251,,,,,
2019-07-28,,,317431577.27375644,,,,,
2019-07-29,,,641661335.6612879,,,,,
2019-07-30,,,544769761.704224,,,,,
2019-07-31,,,535432252.8771131,,,,,
2019-08-01,,,470126763.6968735,,,,,
2019-08-02,,,800354476.1162018,,,,,
2019-08-03,,,425489339.20450586,,,,,
2019-08-04,,,386694540.146796,,,,,
2019-08-05,,,942773797.2079164,,,,,
2019-08-06,,,898871535.4785477,,,,,
2019-08-07,,,789434781.6617539,,,,,
2019-08-08,,,802448904.512311,,,,,
2019-08-09,,,745367537.1342995,,,,,
2019-08-10,,,593632141.1054971,,,,,
2019-08-11,,,365552796.3781339,,,,,
2019-08-12,,,526469941.5593821,,,,,
2019-08-13,,,647087760.4011194,,,,,
2019-08-14,,,856344444.7487705,,,,,
2019-08-15,,,786695696.012583,,,,,
2019-08-16,,,613476449.7486823,,,,,
2019-08-17,,,324461780.98568857,,,,,
2019-08-18,,,346932752.16735584,,,,,
2019-08-19,,,586228857.151594,,,,,
2019-08-20,,,593022285.434775,,,,,
2019-08-21,,,795912226.846457,,,,,
2019-08-22,,,557832492.6009618,,,,,
2019-08-23,,,483704850.48589,,,,,
2019-08-24,,,418459984.7438268,,,,,
2019-08-25,,,360383249.6889285,,,,,
2019-08-26,,,728540481.699376,,,,,
2019-08-27,,,667975773.2210696,,,,,
2019-08-28,,,722431676.379724,,,,,
2019-08-29,,,738724956.8139069,,,,,
