date,Bedrock,Eigenpie,EtherFi,Kelp DAO,Puffer Finance,Renzo Protocol,Swell Network
2024-02-21,96028757.53012654,82331203.17136809,1347003869.440669,504408726.5350303,1047344375.1576116,365105821.6338684,69207755.39349772
2024-02-22,95933588.44227353,82249609.01448022,1361142665.4510057,514659258.3599448,1048367297.0459428,366461472.6743099,70392708.13166194
2024-02-23,94483919.55592027,80926436.92142515,1355576121.3371997,511177824.98434144,1035015671.3848598,382987998.1219192,73155204.11332226
2024-02-24,96486791.69664448,82641917.25627798,1397814783.9708629,524972501.0774503,1059499472.7352544,426437900.404383,80259027.76604708
2024-02-25,100426098.0695686,86440667.99366017,1461231460.1891274,553920877.0765045,1106918258.2668085,471222420.8897954,85262427.64672801
2024-02-26,102470163.72347756,88309426.90069026,1515568162.312389,571033292.4665359,1130714603.5761647,504521789.25062126,89236241.24764588
2024-02-27,104886725.6964612,90375320.39795227,1573911663.8644574,585961272.2917197,1158609550.0880644,566845993.9003968,96832112.62560432
2024-02-28,109375769.5696988,94287241.51611432,1662250402.3298273,618894320.2034187,1211763375.1430109,636594863.6145484,103484297.28515232
2024-02-29,108304482.16384009,93467517.9900598,1662831468.6591854,613437211.3066247,1203153382.1981423,645165252.0726519,111747041.20118596
2024-03-01,111024040.6302478,95883150.81630574,1751822002.7462046,632266599.578378,1234161459.2092595,676989061.5691499,116075530.14406572
2024-03-02,110705054.73728976,95669260.6437051,1752704640.142068,631702085.5399152,1233836250.1395202,695308956.7848662,118488181.73954424
2024-03-03,112817601.02775398,97547191.93710937,1799138393.341298,645095533.2620883,1258036100.085778,727132583.2700335,121685632.83270834
2024-03-04,118158721.4284165,102015111.66632783,1885310359.6020648,672967070.2303472,1327423607.4036276,765744771.9438026,128639101.97691004
2024-03-05,116442862.1781473,100555173.4286929,1863872010.09744,663792114.1469562,1311718988.9576735,772838008.0346212,128022450.63021004
2024-03-06,124639704.59843576,107316742.7105521,1997952966.19358,708841312.1094234,1400551749.966968,829512156.8247881,138527026.70060378
2024-03-07,127906161.08733618,108430594.34930971,2062684525.3496115,716294999.6841803,1416356877.1536412,858139905.496636,141239281.3159301
2024-03-08,131573000.37477502,109916719.95087296,2114131019.2443647,724029476.9711127,1429967734.276637,876817268.85071,143557519.8227116
2024-03-09,133208057.04077254,110557674.81112096,2134773531.8596504,728424961.2133925,1438610468.118503,897681693.5499102,145455096.67963374
2024-03-10,132236285.13060763,109755028.165935,2122550952.781748,723512055.0173041,1428420993.8753307,902367464.4471604,144948170.35097867
2024-03-11,140680076.83155066,114957929.68170784,2238764666.216368,757827194.9767363,1495925119.7471435,952088858.1912676,152805965.52596268
2024-03-12,138012652.03756395,112377979.61257476,2190439168.786925,740989104.2613059,1462393737.7921216,940881273.267172,149886556.12980127
2024-03-13,141976279.15410438,113203478.00100715,2403243956.864598,747661614.5108329,1473597030.327881,959170416.3963203,152775080.16515914
2024-03-14,137411055.09996015,109571196.74256364,2827398037.1378927,723679585.5934781,1427264866.4331498,947512841.1011052,148590432.0047584
2024-03-15,132428415.0783842,105680297.70355812,2952072678.526138,697526340.5280755,1376232853.4398234,973156265.219206,159683444.97402644
2024-03-16,126399553.87930416,99347069.28847668,2809236334.775996,656042575.2062213,1293993589.6154048,928646074.54936,150726830.19865736
2024-03-17,131041507.53455786,103046541.34529124,2915697855.1990867,680707515.4030111,1342823215.398917,977657804.0450402,157024475.58002847
2024-03-18,127383485.45012662,99754582.88183632,2810154671.5549736,659346060.0034201,1301747593.2171474,977516019.0801136,152952197.9420238
2024-03-19,114572503.73012346,89903008.97490229,2536758072.3920417,594291191.2442316,1171778629.0299203,930252355.6026148,141858115.2791328
2024-03-20,127352297.7555106,99733049.4348588,2810807419.846658,659733928.0606389,1301560315.1003437,1081311712.6561306,160143206.68657205
2024-03-21,126881393.5364849,99168009.8656442,2795539997.51572,656369360.7595005,1297649802.3823097,1178174727.2110589,171774788.1896234
2024-03-22,120793743.7131482,94931680.90176415,2650858773.7783084,628272521.1829429,1235464644.344177,1196798788.49247,168907577.06700268
2024-03-23,122009059.25213632,96050612.47138688,2673708744.825665,641455605.2863482,1247695430.2329347,1281987230.376303,175194253.62509355
2024-03-24,125679689.28543767,99009370.4372389,2761115408.982088,663003319.9154675,1285965187.7254214,1375936159.4570265,187100867.7898152
2024-03-25,130908239.31186524,102896459.81437564,2882628979.5790734,689560242.270211,1336675644.374579,1477211808.3027518,198592508.44474563
2024-03-26,131134619.8507885,103016386.42583716,2973374613.619721,694638934.8119531,1339703575.7480755,1548075833.0883763,214867532.9727248
2024-03-27,128543358.75665192,100620791.24314052,2970469591.8745084,678495447.4152362,1308725986.7896268,1673010298.7694862,227347292.2617512
2024-03-28,131473337.09548327,102268511.91691284,3108431199.7746005,692573392.3914638,1330039513.732831,1815982394.591256,236214852.57577816
2024-03-29,129954910.2899301,101017439.73565184,3131343553.033248,690164222.6707218,1315465199.1391592,1862096027.2394085,239936063.82602727
2024-03-30,131888040.66362482,100810167.25193024,3183346004.362115,712451095.929695,1313248481.5981677,1948504019.9775755,244076082.50671
2024-03-31,146607131.89352366,104765199.85947303,3326750063.53948,763297771.2296208,1365342341.3264935,2153582987.9411683,257666042.42654705
2024-04-01,141228020.22068945,100883171.43944122,3232657403.1597624,736619664.8233062,1315246367.2502096,2156743610.907926,257285320.1105909
2024-04-02,134454343.81271914,94182883.71273358,3062547391.5560203,694615376.7243198,1230139168.14353,2094701026.725178,244718692.4689741
2024-04-03,136275869.24179018,95434235.33789112,3227394667.348186,706121250.5751479,1247118655.8967793,2199895789.7224584,251264657.38708627
2024-04-04,137015534.08164632,95924202.21649888,3259228316.207468,714846698.3732746,1253450461.4884737,2303730417.1362395,259137108.43839648
2024-04-05,137273722.0149315,95922935.1057317,3265519753.623313,722452444.8215566,1249770841.485581,2356825713.76042,264170419.21832657
2024-04-06,139033211.7918159,97155778.87667748,3319926924.6457944,737383409.2128909,1266289459.1624808,2447003760.08161,269443246.1844944
2024-04-07,142778863.20075652,99901000.25811449,3435227785.346686,765200760.5089613,1301916385.4160275,2579922549.023927,280628718.68818444
2024-04-08,152775977.38737103,106932837.50086454,3739066431.780276,827750234.8833878,1397681867.6418817,2839614030.502234,305354098.7896969
2024-04-09,146424691.2379981,101395735.17485796,3599038872.8443527,793755694.6319735,1325957201.9467535,2804524372.953414,329659792.7414071
2024-04-10,147933777.97340202,102461981.65242378,3776844331.135901,812078904.5279906,1340475048.0836055,2965089681.31161,339909565.23950315
2024-04-11,146967336.1430168,101608433.31507272,3782834895.188351,810204855.2200005,1330791925.7058563,3014642650.3219447,349908059.6614059
2024-04-12,143113594.1356251,94070834.6793608,3542810107.1925025,753423229.1742013,1232274895.7080436,2903534214.656981,338733094.7024909
2024-04-13,133451775.4765342,87644211.78375103,3320342687.919956,707088940.8223621,1148923209.657579,2749008909.5372376,322212731.7976233
2024-04-14,139443315.09895548,91831759.27780396,3479839041.438571,743058008.5199634,1201013426.7737384,2890363845.145493,343407387.6880052
2024-04-15,133772963.57406692,90232245.64519314,3442321179.669782,730570408.8615932,1185540499.2490227,2859755390.746132,343635758.69694984
2024-04-16,133018742.65294908,89732761.3236778,3445601712.390252,730147966.3460159,1183945899.4865136,2924302877.1539106,345057685.32340336
2024-04-17,128944443.44297406,87014831.44442369,3342893898.264404,712921243.3290288,1151755413.7737317,2870337958.4163504,337647295.1707284
2024-04-18,132502257.95526262,89624144.77997293,3441540516.5585265,736718889.2434067,1204118891.0298908,3021990546.9198904,349447244.44296336
2024-04-19,132633690.34358738,184706361.709776,3448196957.7504096,738966540.961201,1220581686.9715226,3055389293.127223,351421251.1249627
2024-04-20,137082504.24127987,191497847.92252803,3603792976.4771695,769453199.4013808,1276721993.326674,3163442732.0213943,363264758.88663656
2024-04-21,136862726.65896884,190706509.4393981,3607670495.1405134,771105093.6284125,1290952540.3340223,3192033309.2495885,364204156.1711655
2024-04-22,148878879.47859126,193686298.6169795,3676355794.0731816,789525627.2376949,1320372106.0178945,3263277149.425805,371763272.24836993
2024-04-23,150184136.88579884,193131380.07273832,3771538262.638171,798020426.9253186,1331886457.8572962,3304425055.753327,378125070.53446376
2024-04-24,146946732.93775216,190309667.60101813,3710368860.522593,779936307.4159268,1304836148.7460697,3276030620.33746,370618951.5396374
2024-04-25,148130237.42169654,192317281.67537904,3748984962.991007,786529546.4647744,1318822241.6896098,3298626460.092492,373885186.7008724
2024-04-26,147101549.26650867,190299958.5935572,3744867457.708877,781968936.5710273,1312455331.727984,3278744585.611302,371848293.9540526
2024-04-27,153419520.63001484,198204064.92083856,3936585805.50685,835338329.1761968,1375792229.2612822,3413149609.603452,388076152.9014236
2024-04-28,154161473.00769332,201751537.6887359,3945003654.340621,837823275.0229402,1387078921.3521874,3397356635.659416,390949262.917615
2024-04-29,152508825.20748186,197025835.7236819,3909748842.918965,827319881.8770671,1382464227.6501253,3366566742.3488126,387622283.04284257
2024-04-30,143634665.8736101,245530830.07684845,3720895555.586545,777873817.5218948,1322891342.4184666,3164977811.0901904,365410485.2540055
2024-05-01,141804746.2077083,300845906.6445336,3679172787.76437,772154089.8291775,1307354725.319142,3119981591.3846064,360879992.8842118
2024-05-02,142111465.35940045,363443301.0689116,3703517657.520165,776404775.2269742,1316613332.0907156,3131636750.573615,362912727.7463053
2024-05-03,147612767.09592736,403360793.8026416,3868230202.815638,806177915.9794242,1369904384.9861712,3255765858.071857,377058810.63307655
2024-05-04,148424631.22631094,466730857.7090408,3891530954.193123,810343159.0921704,1377720433.3063478,3269535245.180511,379015319.5774781
2024-05-05,149551901.26341474,534074668.0732201,3953641399.236826,817130496.868066,1396771868.7706766,3291642935.7250586,382299653.5669635
2024-05-06,146217784.85582277,581978807.2585557,3892826122.0765934,799795423.9782168,1370683577.307852,3217695523.30002,375310264.1445526
2024-05-07,144052273.15320674,635990224.123786,3838204989.918673,787653351.6318902,1364622096.7490451,3166074579.4035587,370641807.1069804
2024-05-08,143787127.0002748,689150108.3127174,3882933775.6533575,781926753.9406446,1356781071.0396805,3124891646.215226,369169900.28078187
2024-05-09,147590632.3738955,747197450.7647555,3893064667.579845,801812977.2757502,1390593725.7741463,3191321005.7018013,377731753.817058
2024-05-10,141668835.98485053,711826847.2647849,3733340064.2991614,768540916.9294649,1334633323.391324,3058284719.1813164,362605984.5819209
2024-05-11,141679097.55592498,717860962.7408779,3734128575.98294,769839076.0041444,1335893929.91955,3056410684.2968283,363041655.26898825
2024-05-12,143516970.2521052,723430284.9787682,3764524243.320655,777128971.9309053,1348571933.9465678,3080258672.832124,366218493.7397403
2024-05-13,144726320.0120945,727832727.0706059,3783359522.9444447,782843352.7531717,1357671358.0160072,3097588498.051805,368719046.8903134
2024-05-14,141461601.63641158,711524895.8581398,3902722208.419044,732510013.5864258,1327787954.7685373,3028678058.516783,360646220.9131881
2024-05-15,149019335.58924,748249623.9678319,4126498831.03968,772789305.8525307,1402156425.097479,3189233677.627996,380204989.35809344
2024-05-16,144683096.23034123,727936394.2254206,4138325848.860045,749971508.0631583,1361285000.2924488,3094570152.539552,370409907.17610407
2024-05-17,152174436.89068785,760994151.7724423,4412163317.156125,784019688.2601837,1435215481.9461718,3256131722.470886,389915540.26330405
2024-05-18,153680815.78025824,767375503.1079669,4461646713.588309,790874900.9229243,1448379598.9796994,3282367702.729615,393301968.4332043
2024-05-19,151256584.94228134,753862733.3393042,4394129958.702849,769627350.3130082,1427605379.442418,3230859287.6843824,387695150.0487884
2024-05-20,180069899.16706112,899369127.3944998,5257700058.004403,916880119.2035108,1701456255.9223118,3844390160.407711,461931308.2695771
2024-05-21,187015080.4910829,931437757.4636992,5447720355.280801,951359193.5064982,1766897768.5294874,3989629431.010802,479428306.9994979
2024-05-22,184520461.3825397,919240636.6503216,5380178596.08163,945770238.3628134,1745865987.0781145,3937556114.410681,474446526.4134332
2024-05-23,185849147.41917688,926303518.8712798,5429704153.582793,940207174.4408548,1771465586.1046135,3963137618.490559,479091381.6312735
2024-05-24,184027609.9066525,914434894.6396904,5366709904.069419,930614354.4734912,1754272294.4828277,3922426175.460908,475489140.9755442
2024-05-25,185163809.82202464,919828937.0864706,5528853066.03341,936421756.7463224,1767123057.8410325,3948589621.911328,479626193.3034187
2024-05-26,188999333.32799968,937683872.532313,5669011566.60592,955439201.5563968,1804647746.8724887,4028586153.243042,489646970.65403146
2024-05-27,192364717.168016,954209597.902465,5787956814.170196,968178242.1697332,1838218255.5537093,4101013663.887809,498969961.19845885
2024-05-28,189760755.21464568,943738202.352107,5776560441.4166765,955229662.3354268,1814632923.13876,4045419882.322639,493476982.8858969
2024-05-29,185795089.3616576,924785172.1383756,5716644966.585454,1132580423.8314126,1779734986.6201458,3966661259.805307,484330747.85056514
2024-05-30,185092806.78561687,921424012.5908604,5737721596.135641,1128055360.703409,1773808828.8022945,3947417147.543544,482895290.36770666
2024-05-31,185826909.28895828,919076204.6853952,5862859834.971974,1132962350.1292706,1780616556.7581427,3962225288.244612,484613082.4102733
2024-06-01,188537088.7107232,932012897.7432418,5968929119.761248,1154705297.4566114,1813227681.2472265,4017642862.395276,491755957.30787486
2024-06-02,186918400.52529413,922829867.34613,5942631104.6472,1117780815.5088649,1799656936.2857895,3972314964.439487,487670252.71007264
2024-06-03,186222565.413096,920757775.9493592,5943977440.419978,1114557135.7149322,1799359400.7314174,3970720646.753521,486490093.024263
2024-06-04,188610239.5704429,932431192.1619062,6119255636.618548,1131076613.944213,1823478089.172096,4022088065.8316936,493127621.3347879
2024-06-05,191510173.1872354,946444004.457596,6392728098.419991,1149823503.2095454,1852450407.4241123,4079811729.869208,500637580.60880536
2024-06-06,188621986.247202,933122016.0726622,6354130877.348822,1132502764.7356515,1825306749.0011096,4019084982.948644,493436724.8468453
2024-06-07,182026121.7462553,891528035.3093109,6228311834.499147,1092767264.5546198,1762423493.3764975,3879777029.094436,477636809.2315581
2024-06-08,182324488.41818565,892074706.0449133,6311960863.344975,1095837945.7721293,1765451147.0408008,3884310013.264583,478846937.57755697
2024-06-09,183456867.87756285,896928639.9539766,6356597012.209803,1100090175.1702256,1777632293.7735672,3909302980.3811727,482157548.7344263
2024-06-10,181522636.71458697,887780208.440755,6306307350.2210045,1088599559.2154455,1759635243.8440049,3868540195.6293774,477247994.6627998
2024-06-11,173304467.74832016,846418381.8205622,6075908800.196036,1032146280.493302,1682299546.9991665,3688790463.862206,455553440.8534639
2024-06-12,176320793.02568576,861665433.9819442,6202724526.769687,1051280302.6510978,1713211999.7098787,3754687564.877089,464042171.6771257
2024-06-13,171768812.44559988,839312230.2666502,6054296606.250362,1028561818.2186924,1672179284.509722,3657717638.495817,451979220.07857066
2024-06-14,172881194.19960952,839092193.1172765,6085319958.095917,1034278025.7507652,1679212089.0157344,3671818834.893356,454306311.3640465
2024-06-15,177172365.48852035,858454911.4651008,6255564609.631819,1060274785.336096,1722356665.0316718,3762854594.7468014,465737667.2780991
2024-06-16,180172782.8489861,872754333.3212262,6355293937.550233,1076364751.3383565,1763250548.0216966,3819510680.7875233,472786551.9110405
2024-06-17,174787780.06819117,848644784.434335,6177782102.481071,1042464947.4858629,1712813200.925119,3705460345.9626174,458823373.5836514
2024-06-18,173411003.96581718,837825798.1408867,6143349159.752578,1037573502.4654384,1699098065.4037042,3673520323.285112,455562233.343583
2024-06-19,177172441.98991558,857257960.1650658,6271570064.438259,1060536213.6385376,1737209729.738981,3754457199.964583,465559921.439567
2024-06-20,174946255.27792895,846567057.3437825,6260746380.161027,1052438393.4824588,1717799204.787876,3702559983.8892026,459879646.53299487
2024-06-21,175225077.94778308,846490534.6567651,6419930408.470676,1054155697.2255964,1721320533.5973043,3716065675.954686,460952585.8975976
2024-06-22,174460344.2236849,841724347.9040815,6387222595.715564,1047803545.9621388,1712249128.41985,3673589836.7032223,458107422.1806586
2024-06-23,170725802.60230097,823468038.7147311,6211042744.764156,1024665394.1176032,1675566140.187394,3546876102.513294,448109812.9281656
2024-06-24,168016172.83436152,808713142.5797986,6109761300.389197,1005919969.473418,1647313377.2675698,3435772784.3321905,440219084.83227086
2024-06-25,170036858.74197176,818088246.242559,6183118724.381766,1017402556.1368706,1667132858.1313603,3340629423.207034,445260988.2950388
2024-06-26,168674219.28842667,811291747.3917736,6135191337.108793,1012511770.3312284,1653716872.6723351,3237794233.652708,441500895.6728751
2024-06-27,172531113.84321457,829953667.2746946,6351976964.078456,1035694249.3534224,1695782824.003224,3228143935.526978,453655297.5403669
2024-06-28,169108212.28993395,807131741.7179846,6247227430.228814,1022543153.7444788,1663083566.9395602,3079592704.364084,444861629.3368799
2024-06-29,169049375.46320036,806679300.2226818,6201169672.368485,1022032023.7290576,1662302641.922202,2999045238.8387246,444484296.72798026
2024-06-30,172260602.22086623,820849825.8954215,6249035391.627087,1014789478.9070014,1694968618.7491558,2985601687.452686,453070109.700006
2024-07-01,172395527.25737128,821333111.753386,6239173020.504939,1020022501.3614436,1697243747.2729492,2959968330.544836,453512030.8985796
2024-07-02,171496471.40028822,817424377.1419368,6162135350.081955,1011877009.883371,1687979928.4949138,2831559028.3047905,450902266.2172175
2024-07-03,165370485.5112386,787327803.5042975,5903575115.557474,974611545.0519332,1631228218.390008,2643648401.1380787,434897788.7703198
2024-07-04,151537086.95958355,734434922.7468504,5528344509.462864,896832961.080805,1522927759.1489177,2359277634.73751,405111292.1483642
2024-07-05,147453141.44823423,699955778.6498083,5368695083.042624,871807345.1676493,1482856352.903853,2255820741.4457603,393992475.9949378
2024-07-06,151595273.33244893,718475838.8961606,5473004270.853082,880971976.7661842,1524371043.1923506,2304018282.8421154,404853681.2465395
2024-07-07,145352336.29729804,687353483.228786,5205505343.590684,795385590.3681915,1456466639.671806,2196689322.81958,386726545.7546946
2024-07-08,149790763.68285534,707793930.2411585,5359600356.239257,787915834.4224303,1500363121.7817144,2256279637.3521423,398563821.8366405
2024-07-09,152469235.85946468,718276862.4946369,5460538951.2822485,801308492.2591436,1524723568.8680797,2258610745.7428493,404976137.6707788
2024-07-10,156027011.92910784,727740272.6422397,5528490645.4560585,795065969.4650527,1542721234.558076,2199440695.749599,409801618.8843166
2024-07-11,157040215.81511834,728852019.4609076,5612356003.119508,792517264.7347131,1544531716.8084035,2191857023.425799,410255834.2765048
2024-07-12,144267501.65629923,721021262.2527748,5645307471.480834,799151748.7005892,1560515737.9902756,2154679309.841135,414410496.7939351
2024-07-13,146235075.1090799,731994081.8102148,5731273101.801509,810563321.07803,1581522084.3047895,2095136156.6892624,419811379.7281316
2024-07-14,149986389.76522592,749949849.7242521,5888576602.567675,831001585.5792338,1621266200.3630772,2099966256.6920936,430299933.89338887
2024-07-15,160863499.2101741,804431593.0699683,6326916385.365269,890855353.9062655,1739721650.1318283,2198828186.660409,461926729.5548878
2024-07-16,159157861.70450613,795352734.6306723,6242247519.972089,872106674.2518388,1719414897.451482,2017183949.7047503,456911187.141806
2024-07-17,158137772.68805036,782954773.8025731,6138621123.899218,855895489.852743,1692315998.8252163,1960089736.8945725,449391833.66141707
2024-07-18,162376223.60879213,792269820.1642714,6236034937.742068,855196095.0549456,1712755886.1073134,1971154341.462276,454633120.1614408
2024-07-19,166231673.56568596,806838266.2429895,6394249598.965691,874676029.3553518,1751388401.3845437,1988785416.5161724,465049013.05460185
2024-07-20,168643543.96822795,810186307.4014877,6417546108.767946,887539292.6082387,1760754530.7914171,1971149427.3718348,467419969.97012544
2024-07-21,169589680.77749535,1571340032.1033378,6450493902.878331,888912067.5174899,1766433420.3192585,1947627680.993552,468813812.6267318
2024-07-22,144113278.17180237,1535572841.0839536,6272724984.079297,869806212.3001623,1721803345.0360763,1890308981.437265,456901430.20124257
2024-07-23,145783768.70194867,1554911138.4090924,6344465350.203759,885378302.1135892,1742438412.8644798,1873802339.882588,462398719.0210064
2024-07-24,139754296.03926596,1488008506.125078,6283709655.127311,843124522.8436103,1669478956.557098,1788641174.1155071,442963800.848901
2024-07-25,134770688.9465778,1420584669.9029603,5994309295.255519,802076978.6698871,1588513226.422077,1685251331.298807,421414825.7685303
2024-07-26,139834342.86031225,1460045687.0750556,6214813426.181822,815423845.2991577,1641313089.5852995,1728729851.7514942,435370646.1580604
2024-07-27,138932863.07921392,1448919813.2354095,6146811473.445153,811662580.9115882,1629981878.9540937,1701948118.4125571,432286393.67938656
2024-07-28,139711426.3780468,1454351167.7187898,6167175285.022712,818937167.8029906,1639579804.7182283,1697048142.0323422,434749230.6463187
2024-07-29,143291902.55500275,1480406846.2260332,6246178105.775696,828541478.6083931,1661966486.568448,1704141719.290444,440627193.8777912
2024-07-30,141565612.8751233,1458956681.6279511,6187100026.982015,821704960.9672282,1642225590.553381,1643014275.8435063,437074906.99778336
2024-07-31,139358542.59682003,1442094752.032115,6145910125.477077,805741298.1439562,1620608589.4317229,1612755656.8447647,431273097.0326908
2024-08-01,138218378.0483231,1429503066.892957,6090651289.652162,804830972.5718395,1606283150.949051,1595343806.0661955,427458965.2490904
2024-08-02,129451395.98071869,1309672377.1772373,5679501767.9013,749071590.6317098,1495644314.148095,1475959917.998551,398024152.94480544
2024-08-03,127523401.54067144,1280224121.8548405,5563546018.847405,728646181.5082375,1457582001.0091023,1434324358.6339672,387819766.55242974
2024-08-04,118027245.28402686,1188015657.2203918,5121581434.187368,672126430.8771726,1345341218.8221488,1323645817.195586,357940043.054573
2024-08-05,106442370.52789705,1068449547.991144,4604068003.382778,605532823.8134692,1211625266.6156492,1190489343.2685351,322346634.2029852
2024-08-06,108278229.6647809,1081618553.122237,4610332390.531411,621339553.040977,1232141234.899982,1205872815.6904955,327697301.10086536
2024-08-07,103329698.78953455,1027243038.1219664,4320024870.321982,594003684.0639693,1175274750.196424,1146754361.1579633,312576338.8340876
2024-08-08,118742003.88640352,1151657928.7994645,4938494952.998295,682115779.5664977,1348929196.071251,1310440442.88849,358438114.85930365
2024-08-09,115162258.25839898,1138074979.5346172,4790379537.21133,653249179.2221669,1307485575.068529,1272101731.62754,360399912.1415424
2024-08-10,115421229.87003158,1142465978.3007123,4835812871.71434,652775430.8822052,1310719438.975797,1266894445.4509556,361216648.8444178
2024-08-11,113323730.08292285,1126550099.916161,4766672112.883182,641076481.1704782,1286220180.832955,1198588944.1075869,354402027.8778092
2024-08-12,120763543.55698802,1184708080.1910732,5166655746.696862,683366757.3407413,1370870883.5037277,1252712772.869269,377716345.370748
2024-08-13,119734847.1465456,1182032330.4045722,5125909057.348244,677954210.1118804,1359551543.450475,1218438330.97145,374511504.9445286
2024-08-14,117929218.13785616,1168189282.5754242,5039756049.431613,694728955.2305856,1339253277.244598,1157469170.6156435,369146736.9608874
2024-08-15,114800807.41687793,1129840706.9587886,4868336586.56564,671680822.060198,1292766967.2620342,1099320455.8443532,356429970.2737637
2024-08-16,115883899.5737152,1138548207.698568,4912151355.405652,674094786.5462435,1310333671.0716944,1102722307.5164845,359644291.79130995
2024-08-17,116817777.54368642,1146222753.2042153,4941675415.580407,675950627.7425972,1334685031.9382646,1110740844.8950157,362595332.4359867
2024-08-18,116715801.16716124,1160498369.1691115,4940963764.496546,673504590.166656,1335532510.2925525,1107419268.2591162,362816205.5288121
2024-08-19,117960455.27498728,1151834952.0366302,4990994743.433501,680138406.1890515,1348903327.4560392,1117362475.9011817,366445878.2424324
2024-08-20,115059143.55081536,1132495948.7368362,4888165471.848084,667197929.1327132,1315913761.8758404,1044603895.1330268,357460673.394623
2024-08-21,117500708.07241252,1157423490.9512448,5031781334.301111,681221511.0287278,1344072509.099026,1057020308.9122556,367134885.00773495
2024-08-22,117187573.86319669,1156560437.0803936,5028241992.28784,674734473.0695516,1340617362.4691875,1046301669.84399,366204126.0075488
2024-08-23,123440145.55776776,1215700446.1925218,5305152354.308031,712964801.4945716,1412412808.425756,1095469960.9202034,386837337.0871689
2024-08-24,123733552.15245084,1205776084.5251994,5337490786.886187,710473063.7570338,1415715187.855313,1081646892.567249,387516429.7831183
2024-08-25,122719841.47943915,1196797445.8159995,5328659469.062814,701856282.3319031,1405245272.94917,1060287513.0924011,384389773.204015
2024-08-26,119944413.4828783,1181582559.3850343,5272702976.497425,684101973.7914679,1374086817.567281,1030533665.036622,375703802.8558285
2024-08-27,108749266.47925793,1078861712.262856,4884110177.902763,626426739.0191214,1259418604.666191,938503541.6560676,344092506.73678005
2024-08-28,111916970.95232162,1108504645.919727,5024323001.383727,645737663.5710102,1295577534.7427726,969197465.1220096,353874827.7251578
2024-08-29,111904188.2795415,1106596661.863825,5019345870.602212,640181344.0851322,1296096333.6167104,968640750.036343,353894577.61876106
2024-08-30,112027229.88186803,1107384469.1871064,5021619693.506418,641123652.6703554,1297159967.9481137,944677750.6111093,354072135.30600595
2024-08-31,111392307.99645178,1101926890.7254388,4947545060.273924,636849344.2528387,1291340945.6492455,913141594.9169968,352077192.99792594
2024-09-01,107698498.19549917,1073096769.4417384,4778138087.985147,610609522.0255357,1259421703.1687872,879990299.5644003,340415181.98441654
2024-09-02,112833683.20719858,1106982349.296944,4977851881.508916,637119711.7254341,1314626960.791917,912598564.7743508,355214250.313662
2024-09-03,108560282.90597966,1068757582.7831932,4795183299.693213,613346245.6778682,1265178633.5331175,862341328.437797,341522308.0950108
2024-09-04,109057425.2196646,1071185988.7863388,4825197746.635959,618054267.4774197,1272274341.9659555,882292928.2029091,343090699.0777354
2024-09-05,105469949.14954364,1033341603.5649877,4737618409.816238,597807126.5293511,1231327072.8708198,856811188.5168293,331932613.4988652
2024-09-06,99056075.40187833,964152251.578337,4458148611.535363,561326089.6079654,1159355316.139388,801628132.910315,311771198.276592
2024-09-07,101235027.8628258,996506115.6813792,4548742804.149802,573291661.9437845,1193937806.253624,821967024.4308114,318671209.7041284
2024-09-08,102437942.88622628,1005443456.437298,4590992828.078542,577091587.4336311,1206529002.8191016,831038908.3745903,322003736.0226454
2024-09-09,105255509.72682522,1036305437.7599748,4708800329.047836,600680287.2291417,1239865135.7985203,846356181.7496084,330869626.385147
2024-09-10,106589656.68829298,1045777526.3131962,4761071995.190222,608505956.2473487,1255697544.127869,852687485.7218133,335068762.3984805
2024-09-11,104664884.39926475,1032860179.9767264,4665694478.834025,589189259.6002825,1231601734.2621374,830051571.4049326,328551810.032345
2024-09-12,105528676.2397352,1039303076.580516,4712466433.717397,592042184.2391323,1244396843.3039849,836001115.6887201,331274786.06092066
2024-09-13,109383376.7050084,1048287253.6083114,4881875894.557199,611220367.5066661,1288104380.7135377,860717952.2622786,342886936.86430115
2024-09-14,108175352.5129136,1051095596.6479028,4852821790.736679,607492336.616118,1274001731.062509,850609735.3897,339111864.11514384
2024-09-15,102716578.70322604,1017044647.1084508,4659724553.925146,580910586.7586364,1223908518.22834,817546682.7258767,325798132.37318206
2024-09-16,100985932.90077968,1001838221.052871,4594376060.329995,573188911.9793104,1209494637.7085822,807330771.6576778,322530629.80551547
2024-09-17,103382640.96955068,1023950004.2840282,4684805841.902157,585108699.4321504,1233797151.715259,820067604.6791288,328993518.6436421
2024-09-18,104304197.41116716,1025005750.2806246,4703727077.84962,591439486.4484665,1249610244.5599065,814961262.474625,331941576.593769
2024-09-19,108864768.03129184,1088405541.7020266,4896409957.345122,614101281.85002,1304468839.1271307,852696175.7915242,346461697.5510822
2024-09-20,112944581.14083415,1121887807.1262388,5078135349.558093,638151076.1056799,1353445641.5235567,880803115.4185681,359458887.3392539
2024-09-21,115460718.5459146,1134882799.4746366,5206564719.086706,651790050.1794665,1383783195.511201,892927697.2248495,367492187.2312088
2024-09-22,114058553.71401411,1125495267.3406308,5155689041.528534,643606475.6370958,1367065791.7376225,884972097.7483648,363109857.6999725
2024-09-23,116850642.26170836,1165792659.2526171,5285723064.243026,660847129.9492534,1402065767.076839,907408906.9297792,372290872.9886704
