date,Aptos,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana,TON,Abstract,Acala,Aleo,Algorand
2015-11-09,,,10.52913405389592,,,,,,,,,
2015-11-10,,,12.108424769963966,,,,,,,,,
2015-11-11,,,20.78623670913752,,,,,,,,,
2015-11-12,,,23.40585894828928,,,,,,,,,
2015-11-13,,,12.894977575679816,,,,,,,,,
2015-11-14,,,16.881271233584076,,,,,,,,,
2015-11-15,,,10.724203369618056,,,,,,,,,
2015-11-16,,,10.221095079137582,,,,,,,,,
2015-11-17,,,9.543361681169785,,,,,,,,,
2015-11-18,,,9.82058750326139,,,,,,,,,
2015-11-19,,,14.702748620105488,,,,,,,,,
2015-11-20,,,11.670114674317466,,,,,,,,,
2015-11-21,,,10.84839803025568,,,,,,,,,
2015-11-22,,,10.625897940522664,,,,,,,,,
2015-11-23,,,11.975969071814228,,,,,,,,,
2015-11-24,,,11.25111621960824,,,,,,,,,
2015-11-25,,,11.149809427777956,,,,,,,,,
2015-11-26,,,8.103733157032469,,,,,,,,,
2015-11-27,,,8.622807799157506,,,,,,,,,
2015-11-28,,,12.69882256686908,,,,,,,,,
2015-11-29,,,7.941724466938002,,,,,,,,,
2015-11-30,,,18.21386580950052,,,,,,,,,
2015-12-01,,,10.75674145243384,,,,,,,,,
2015-12-02,,,9.433765290692833,,,,,,,,,
2015-12-03,,,8.946609380741899,,,,,,,,,
2015-12-04,,,10.696925866654375,,,,,,,,,
2015-12-05,,,10.925730163088652,,,,,,,,,
2015-12-06,,,13.730788800311752,,,,,,,,,
2015-12-07,,,7.896010179826256,,,,,,,,,
2015-12-08,,,7.242230293644472,,,,,,,,,
2015-12-09,,,8.59051305233501,,,,,,,,,
2015-12-10,,,10.396676798046496,,,,,,,,,
2015-12-11,,,16.368076068408353,,,,,,,,,
2015-12-12,,,22.15898148812538,,,,,,,,,
2015-12-13,,,18.64762480020688,,,,,,,,,
2015-12-14,,,75.92628640242498,,,,,,,,,
2015-12-15,,,113.13935461550668,,,,,,,,,
2015-12-16,,,41.57387076758996,,,,,,,,,
2015-12-17,,,29.84695622883016,,,,,,,,,
2015-12-18,,,29.273280268870103,,,,,,,,,
2015-12-19,,,25.756762108594923,,,,,,,,,
2015-12-20,,,30.87450251984968,,,,,,,,,
2015-12-21,,,34.38417988424838,,,,,,,,,
2015-12-22,,,51.32736355870065,,,,,,,,,
2015-12-23,,,70.13733700979002,,,,,,,,,
2015-12-24,,,39.83940250929105,,,,,,,,,
2015-12-25,,,22.68520768017669,,,,,,,,,
2015-12-26,,,26.879889326843177,,,,,,,,,
2015-12-27,,,72.96081282839009,,,,,,,,,
2015-12-28,,,31.649782959985203,,,,,,,,,
2015-12-29,,,29.88204894013632,,,,,,,,,
2015-12-30,,,71.30092680595378,,,,,,,,,
2015-12-31,,,23.721543788933904,,,,,,,,,
2016-01-01,,,14.682514001550771,,,,,,,,,
2016-01-02,,,18.82153007366971,,,,,,,,,
2016-01-03,,,18.656728092060767,,,,,,,,,
2016-01-04,,,20.311020400096893,,,,,,,,,
2016-01-05,,,58.45123368871049,,,,,,,,,
2016-01-06,,,63.80448290191222,,,,,,,,,
2016-01-07,,,65.21666679601867,,,,,,,,,
2016-01-08,,,26.69503955186348,,,,,,,,,
2016-01-09,,,40.08518599731753,,,,,,,,,
2016-01-10,,,28.13535342635379,,,,,,,,,
2016-01-11,,,29.783589380594005,,,,,,,,,
2016-01-12,,,28.952165183651008,,,,,,,,,
2016-01-13,,,69.80446034815546,,,,,,,,,
2016-01-14,,,32.41886633403821,,,,,,,,,
2016-01-15,,,28.15556140323952,,,,,,,,,
2016-01-16,,,29.940371663854336,,,,,,,,,
2016-01-17,,,23.826634784917086,,,,,,,,,
2016-01-18,,,42.57489274311438,,,,,,,,,
2016-01-19,,,55.6925939374255,,,,,,,,,
2016-01-20,,,29.36998616367504,,,,,,,,,
2016-01-21,,,29.86231807384977,,,,,,,,,
2016-01-22,,,52.763675197588825,,,,,,,,,
2016-01-23,,,37.16135877078353,,,,,,,,,
2016-01-24,,,58.8857191545032,,,,,,,,,
2016-01-25,,,83.8703913780511,,,,,,,,,
2016-01-26,,,90.36796213484256,,,,,,,,,
2016-01-27,,,143.2716337975714,,,,,,,,,
2016-01-28,,,102.81944831543314,,,,,,,,,
2016-01-29,,,91.19150078132353,,,,,,,,,
2016-01-30,,,81.44364900241196,,,,,,,,,
2016-01-31,,,75.28577314316638,,,,,,,,,
2016-02-01,,,78.19540316709254,,,,,,,,,
2016-02-02,,,74.12725133457988,,,,,,,,,
2016-02-03,,,70.90846367339586,,,,,,,,,
2016-02-04,,,82.86945916911662,,,,,,,,,
2016-02-05,,,98.12875155555916,,,,,,,,,
2016-02-06,,,710.4962413434783,,,,,,,,,
2016-02-07,,,168.1449551125463,,,,,,,,,
2016-02-08,,,140.67936964497233,,,,,,,,,
2016-02-09,,,222.1106230195113,,,,,,,,,
2016-02-10,,,353.59990559292976,,,,,,,,,
2016-02-11,,,254.74662826380512,,,,,,,,,
2016-02-12,,,177.67059663568742,,,,,,,,,
2016-02-13,,,186.71547801103068,,,,,,,,,
2016-02-14,,,147.72644142028216,,,,,,,,,
2016-02-15,,,134.23810537691153,,,,,,,,,
2016-02-16,,,124.65543406740277,,,,,,,,,
2016-02-17,,,180.40079293212528,,,,,,,,,
2016-02-18,,,131.53597342432843,,,,,,,,,
2016-02-19,,,159.3242817659352,,,,,,,,,
2016-02-20,,,124.6875189202266,,,,,,,,,
2016-02-21,,,157.83303486120508,,,,,,,,,
2016-02-22,,,182.66858755201065,,,,,,,,,
2016-02-23,,,577.6401235789114,,,,,,,,,
2016-02-24,,,308.87577026475435,,,,,,,,,
2016-02-25,,,186.4320516147633,,,,,,,,,
2016-02-26,,,323.3321153597077,,,,,,,,,
2016-02-27,,,182.75182350327543,,,,,,,,,
2016-02-28,,,185.3130811834817,,,,,,,,,
2016-02-29,,,249.06325188887223,,,,,,,,,
2016-03-01,,,285.1299589983737,,,,,,,,,
2016-03-02,,,371.4411785913038,,,,,,,,,
2016-03-03,,,354.661642695589,,,,,,,,,
2016-03-04,,,371.39408467932685,,,,,,,,,
2016-03-05,,,371.68178058718365,,,,,,,,,
2016-03-06,,,354.2105866730488,,,,,,,,,
2016-03-07,,,297.71810897132013,,,,,,,,,
2016-03-08,,,399.22685231265245,,,,,,,,,
2016-03-09,,,292.0861294414038,,,,,,,,,
2016-03-10,,,228.0644468004723,,,,,,,,,
2016-03-11,,,257.46395257886246,,,,,,,,,
2016-03-12,,,361.82400027603614,,,,,,,,,
2016-03-13,,,315.13217722293246,,,,,,,,,
2016-03-14,,,360.3333400306264,,,,,,,,,
2016-03-15,,,300.86884457101235,,,,,,,,,
2016-03-16,,,261.55578642965054,,,,,,,,,
2016-03-17,,,341.9410493311023,,,,,,,,,
2016-03-18,,,286.38453746847097,,,,,,,,,
2016-03-19,,,452.4854667627245,,,,,,,,,
2016-03-20,,,423.4270307205422,,,,,,,,,
2016-03-21,,,367.390740505544,,,,,,,,,
2016-03-22,,,324.2130892439274,,,,,,,,,
2016-03-23,,,363.40920508250406,,,,,,,,,
2016-03-24,,,440.6287192780395,,,,,,,,,
2016-03-25,,,442.5124720607774,,,,,,,,,
2016-03-26,,,363.7985934409055,,,,,,,,,
2016-03-27,,,224.2997150365694,,,,,,,,,
2016-03-28,,,309.67790286350487,,,,,,,,,
2016-03-29,,,284.13862665273007,,,,,,,,,
2016-03-30,,,424.4074921830613,,,,,,,,,
2016-03-31,,,291.15387077619874,,,,,,,,,
2016-04-01,,,280.28086587054275,,,,,,,,,
2016-04-02,,,207.978790525731,,,,,,,,,
2016-04-03,,,200.6576665778736,,,,,,,,,
2016-04-04,,,259.1264984275841,,,,,,,,,
2016-04-05,,,305.1278777578781,,,,,,,,,
2016-04-06,,,217.43234497977323,,,,,,,,,
2016-04-07,,,208.9655498680121,,,,,,,,,
2016-04-08,,,249.15157174062804,,,,,,,,,
2016-04-09,,,176.27524313391632,,,,,,,,,
2016-04-10,,,168.5723890711236,,,,,,,,,
2016-04-11,,,140.23742931076532,,,,,,,,,
2016-04-12,,,183.60553618322064,,,,,,,,,
2016-04-13,,,278.0333855983231,,,,,,,,,
2016-04-14,,,260.3690199229909,,,,,,,,,
2016-04-15,,,200.0292263254645,,,,,,,,,
2016-04-16,,,160.58678586319843,,,,,,,,,
2016-04-17,,,270.67998817192307,,,,,,,,,
2016-04-18,,,174.79807476523067,,,,,,,,,
2016-04-19,,,162.08924013829235,,,,,,,,,
2016-04-20,,,193.43543014805888,,,,,,,,,
2016-04-21,,,238.6446292027739,,,,,,,,,
2016-04-22,,,172.36978192208076,,,,,,,,,
2016-04-23,,,156.02103687165004,,,,,,,,,
2016-04-24,,,175.67764716270415,,,,,,,,,
2016-04-25,,,177.16854867925483,,,,,,,,,
2016-04-26,,,167.3121215226184,,,,,,,,,
2016-04-27,,,148.26802459602553,,,,,,,,,
2016-04-28,,,169.24222282151337,,,,,,,,,
2016-04-29,,,208.40900326980733,,,,,,,,,
2016-04-30,,,283.9851011550837,,,,,,,,,
2016-05-01,,,370.9638014219208,,,,,,,,,
2016-05-02,,,254.67695936654783,,,,,,,,,
2016-05-03,,,252.68473605820736,,,,,,,,,
2016-05-04,,,268.5041918861895,,,,,,,,,
2016-05-05,,,288.8389580043959,,,,,,,,,
2016-05-06,,,329.9827710272186,,,,,,,,,
2016-05-07,,,230.8718250330466,,,,,,,,,
2016-05-08,,,270.3181220495509,,,,,,,,,
2016-05-09,,,246.3045551452624,,,,,,,,,
2016-05-10,,,276.4965593263356,,,,,,,,,
2016-05-11,,,319.1618688112629,,,,,,,,,
2016-05-12,,,415.6199581584505,,,,,,,,,
2016-05-13,,,439.51463579763504,,,,,,,,,
2016-05-14,,,353.11114023821506,,,,,,,,,
2016-05-15,,,348.54109618331427,,,,,,,,,
2016-05-16,,,335.5180182908858,,,,,,,,,
2016-05-17,,,380.133831473993,,,,,,,,,
2016-05-18,,,516.1723131311528,,,,,,,,,
2016-05-19,,,453.87268864005097,,,,,,,,,
2016-05-20,,,532.3629908705125,,,,,,,,,
2016-05-21,,,510.1127199481399,,,,,,,,,
2016-05-22,,,382.1760963561625,,,,,,,,,
2016-05-23,,,375.3003241265378,,,,,,,,,
2016-05-24,,,357.56953119409496,,,,,,,,,
2016-05-25,,,409.1138285338772,,,,,,,,,
2016-05-26,,,397.96049037021817,,,,,,,,,
2016-05-27,,,446.9522976071314,,,,,,,,,
2016-05-28,,,1003.1760729195036,,,,,,,,,
2016-05-29,,,491.7801496805757,,,,,,,,,
2016-05-30,,,446.27587803352,,,,,,,,,
2016-05-31,,,431.7334889940664,,,,,,,,,
2016-06-01,,,429.7697616525669,,,,,,,,,
2016-06-02,,,357.97463231233115,,,,,,,,,
2016-06-03,,,345.7234599806785,,,,,,,,,
2016-06-04,,,340.6508530290799,,,,,,,,,
2016-06-05,,,332.3607667171092,,,,,,,,,
2016-06-06,,,376.3327556586361,,,,,,,,,
2016-06-07,,,973.8866961993426,,,,,,,,,
2016-06-08,,,410.55866161282125,,,,,,,,,
2016-06-09,,,402.9009431434764,,,,,,,,,
2016-06-10,,,403.4086224635242,,,,,,,,,
2016-06-11,,,427.34521878532473,,,,,,,,,
2016-06-12,,,511.9101821282983,,,,,,,,,
2016-06-13,,,692.7479360652701,,,,,,,,,
2016-06-14,,,708.6741845415927,,,,,,,,,
2016-06-15,,,624.6420087840579,,,,,,,,,
2016-06-16,,,628.4492918227443,,,,,,,,,
2016-06-17,,,2567.5706680670987,,,,,,,,,
2016-06-18,,,3316.872963394802,,,,,,,,,
2016-06-19,,,639.5072744759173,,,,,,,,,
2016-06-20,,,672.1765050329241,,,,,,,,,
2016-06-21,,,1055.252218095795,,,,,,,,,
2016-06-22,,,703.5873394936551,,,,,,,,,
2016-06-23,,,445.8377390795825,,,,,,,,,
2016-06-24,,,562.8676008242641,,,,,,,,,
2016-06-25,,,391.8371675953464,,,,,,,,,
2016-06-26,,,382.6989066363003,,,,,,,,,
2016-06-27,,,340.0740745901499,,,,,,,,,
2016-06-28,,,410.8982024065159,,,,,,,,,
2016-06-29,,,758.2164208826688,,,,,,,,,
2016-06-30,,,1083.6206643040173,,,,,,,,,
2016-07-01,,,546.2665329696966,,,,,,,,,
2016-07-02,,,288.24546085467006,,,,,,,,,
2016-07-03,,,350.9543562719143,,,,,,,,,
2016-07-04,,,282.2092034541309,,,,,,,,,
2016-07-05,,,316.98673335487814,,,,,,,,,
2016-07-06,,,299.85824794312606,,,,,,,,,
2016-07-07,,,303.271299640302,,,,,,,,,
2016-07-08,,,432.65400413031966,,,,,,,,,
2016-07-09,,,538.1640562697535,,,,,,,,,
2016-07-10,,,290.71074442190934,,,,,,,,,
2016-07-11,,,302.79296791998706,,,,,,,,,
2016-07-12,,,342.3484698046098,,,,,,,,,
2016-07-13,,,278.2607222225947,,,,,,,,,
2016-07-14,,,367.04233976222,,,,,,,,,
2016-07-15,,,341.06956996068146,,,,,,,,,
2016-07-16,,,270.2068562414848,,,,,,,,,
2016-07-17,,,216.5603013791544,,,,,,,,,
2016-07-18,,,297.1289815764982,,,,,,,,,
2016-07-19,,,355.078935140843,,,,,,,,,
2016-07-20,,,952.826915021431,,,,,,,,,
2016-07-21,,,489.8904614174777,,,,,,,,,
2016-07-22,,,538.4325499645649,,,,,,,,,
2016-07-23,,,423.24803311950086,,,,,,,,,
2016-07-24,,,516.0007734432047,,,,,,,,,
2016-07-25,,,464.1598098561904,,,,,,,,,
2016-07-26,,,589.824050105897,,,,,,,,,
2016-07-27,,,492.6532592124374,,,,,,,,,
2016-07-28,,,821.136615975263,,,,,,,,,
2016-07-29,,,573.1763956159025,,,,,,,,,
2016-07-30,,,355.9391371124576,,,,,,,,,
2016-07-31,,,333.1268149254452,,,,,,,,,
2016-08-01,,,254.2679768893336,,,,,,,,,
2016-08-02,,,347.17148172897066,,,,,,,,,
2016-08-03,,,364.3485215329589,,,,,,,,,
2016-08-04,,,354.5866484108896,,,,,,,,,
2016-08-05,,,320.47017966496674,,,,,,,,,
2016-08-06,,,284.5232649605769,,,,,,,,,
2016-08-07,,,311.46418336445623,,,,,,,,,
2016-08-08,,,657.0649386125,,,,,,,,,
2016-08-09,,,382.1670894368635,,,,,,,,,
2016-08-10,,,400.6705258971542,,,,,,,,,
2016-08-11,,,384.1974247182343,,,,,,,,,
2016-08-12,,,349.63813210736504,,,,,,,,,
2016-08-13,,,282.3737644632463,,,,,,,,,
2016-08-14,,,271.7644040417377,,,,,,,,,
2016-08-15,,,278.36267817665504,,,,,,,,,
2016-08-16,,,334.55939228498505,,,,,,,,,
2016-08-17,,,307.8036719901532,,,,,,,,,
2016-08-18,,,386.5194894905413,,,,,,,,,
2016-08-19,,,335.99453206194414,,,,,,,,,
2016-08-20,,,296.7834126535432,,,,,,,,,
2016-08-21,,,320.9728820479081,,,,,,,,,
2016-08-22,,,329.3791737756205,,,,,,,,,
2016-08-23,,,794.3003807587622,,,,,,,,,
2016-08-24,,,340.2107749623658,,,,,,,,,
2016-08-25,,,365.6539642374522,,,,,,,,,
2016-08-26,,,352.05613742889506,,,,,,,,,
2016-08-27,,,311.89405087558384,,,,,,,,,
2016-08-28,,,280.5889377933107,,,,,,,,,
2016-08-29,,,329.6771107629399,,,,,,,,,
2016-08-30,,,370.7244912824576,,,,,,,,,
2016-08-31,,,360.0582886791307,,,,,,,,,
2016-09-01,,,383.81390269977845,,,,,,,,,
2016-09-02,,,533.6033398815723,,,,,,,,,
2016-09-03,,,316.9976566706885,,,,,,,,,
2016-09-04,,,579.7924103010748,,,,,,,,,
2016-09-05,,,334.52131477454185,,,,,,,,,
2016-09-06,,,385.5429290625028,,,,,,,,,
2016-09-07,,,387.6983109333399,,,,,,,,,
2016-09-08,,,479.2368714171018,,,,,,,,,
2016-09-09,,,507.6992934520819,,,,,,,,,
2016-09-10,,,317.8138480617177,,,,,,,,,
2016-09-11,,,338.21275081635366,,,,,,,,,
2016-09-12,,,416.2169710964947,,,,,,,,,
2016-09-13,,,362.031794478824,,,,,,,,,
2016-09-14,,,432.0160368443151,,,,,,,,,
2016-09-15,,,453.6473104144136,,,,,,,,,
2016-09-16,,,595.3111360085604,,,,,,,,,
2016-09-17,,,436.3964637377481,,,,,,,,,
2016-09-18,,,390.1366354347158,,,,,,,,,
2016-09-19,,,395.1507267452679,,,,,,,,,
2016-09-20,,,449.8803059775104,,,,,,,,,
2016-09-21,,,399.2927586938084,,,,,,,,,
2016-09-22,,,841.0429097364492,,,,,,,,,
2016-09-23,,,630.5184477836114,,,,,,,,,
2016-09-24,,,926.6220191243508,,,,,,,,,
2016-09-25,,,860.6532109981972,,,,,,,,,
2016-09-26,,,1511.9510197874351,,,,,,,,,
2016-09-27,,,1311.9705327632366,,,,,,,,,
2016-09-28,,,892.3104866077923,,,,,,,,,
2016-09-29,,,544.6723029828079,,,,,,,,,
2016-09-30,,,534.230329785057,,,,,,,,,
2016-10-01,,,1206.1503886183368,,,,,,,,,
2016-10-02,,,1178.343661560384,,,,,,,,,
2016-10-03,,,874.3284466975798,,,,,,,,,
2016-10-04,,,1114.6174662910803,,,,,,,,,
2016-10-05,,,822.9980816087291,,,,,,,,,
2016-10-06,,,636.0505073896257,,,,,,,,,
2016-10-07,,,652.258824372476,,,,,,,,,
2016-10-08,,,678.2310535020785,,,,,,,,,
2016-10-09,,,710.5489437948527,,,,,,,,,
2016-10-10,,,641.9957066970929,,,,,,,,,
2016-10-11,,,464.6878071377556,,,,,,,,,
2016-10-12,,,528.498476064629,,,,,,,,,
2016-10-13,,,1342.448779607093,,,,,,,,,
2016-10-14,,,898.7911690668926,,,,,,,,,
2016-10-15,,,824.1785351484276,,,,,,,,,
2016-10-16,,,802.2892321758285,,,,,,,,,
2016-10-17,,,894.9242231120286,,,,,,,,,
2016-10-18,,,1159.82207540415,,,,,,,,,
2016-10-19,,,1114.702115631353,,,,,,,,,
2016-10-20,,,664.3162811765559,,,,,,,,,
2016-10-21,,,505.4648147993977,,,,,,,,,
2016-10-22,,,330.0850122308423,,,,,,,,,
2016-10-23,,,313.4706241513055,,,,,,,,,
2016-10-24,,,547.7481553734825,,,,,,,,,
2016-10-25,,,496.6373263673785,,,,,,,,,
2016-10-26,,,404.2966669911494,,,,,,,,,
2016-10-27,,,384.24575016494094,,,,,,,,,
2016-10-28,,,371.0099729333462,,,,,,,,,
2016-10-29,,,348.15342123506474,,,,,,,,,
2016-10-30,,,332.85677064272693,,,,,,,,,
2016-10-31,,,360.6190583695584,,,,,,,,,
2016-11-01,,,444.204846195868,,,,,,,,,
2016-11-02,,,315.67295615921626,,,,,,,,,
2016-11-03,,,330.5958222367624,,,,,,,,,
2016-11-04,,,240.1485554734463,,,,,,,,,
2016-11-05,,,268.629619821317,,,,,,,,,
2016-11-06,,,253.1809609687604,,,,,,,,,
2016-11-07,,,316.1378365952144,,,,,,,,,
2016-11-08,,,335.60730418838364,,,,,,,,,
2016-11-09,,,368.021536226438,,,,,,,,,
2016-11-10,,,364.1430346038096,,,,,,,,,
2016-11-11,,,427.508980550678,,,,,,,,,
2016-11-12,,,310.5786375608876,,,,,,,,,
2016-11-13,,,338.9815187269838,,,,,,,,,
2016-11-14,,,390.8117511352346,,,,,,,,,
2016-11-15,,,371.2132779904621,,,,,,,,,
2016-11-16,,,347.9843603503686,,,,,,,,,
2016-11-17,,,287.664666602265,,,,,,,,,
2016-11-18,,,335.4668173116074,,,,,,,,,
2016-11-19,,,265.90291856369936,,,,,,,,,
2016-11-20,,,312.14078447035223,,,,,,,,,
2016-11-21,,,345.9051587853652,,,,,,,,,
2016-11-22,,,371.55781696739047,,,,,,,,,
2016-11-23,,,754.9449523903428,,,,,,,,,
2016-11-24,,,549.7757689205637,,,,,,,,,
2016-11-25,,,555.5312527702431,,,,,,,,,
2016-11-26,,,646.6674694859366,,,,,,,,,
2016-11-27,,,1000.740960772376,,,,,,,,,
2016-11-28,,,997.1252650341592,,,,,,,,,
2016-11-29,,,878.7643472775712,,,,,,,,,
2016-11-30,,,298.09187256884803,,,,,,,,,
2016-12-01,,,207.9280834923228,,,,,,,,,
2016-12-02,,,221.63871833675373,,,,,,,,,
2016-12-03,,,193.52585138346785,,,,,,,,,
2016-12-04,,,178.97154501728846,,,,,,,,,
2016-12-05,,,238.5754374633825,,,,,,,,,
2016-12-06,,,282.4839964773737,,,,,,,,,
2016-12-07,,,290.4815340699787,,,,,,,,,
2016-12-08,,,6740.039914034826,,,,,,,,,
2016-12-09,,,254.5218983510302,,,,,,,,,
2016-12-10,,,238.4589931992912,,,,,,,,,
2016-12-11,,,311.8123636205718,,,,,,,,,
2016-12-12,,,260.85762712544727,,,,,,,,,
2016-12-13,,,254.15166841620191,,,,,,,,,
2016-12-14,,,271.08178512099454,,,,,,,,,
2016-12-15,,,268.42123634482823,,,,,,,,,
2016-12-16,,,239.25676443466423,,,,,,,,,
2016-12-17,,,257.69624978907297,,,,,,,,,
2016-12-18,,,210.4814351307521,,,,,,,,,
2016-12-19,,,277.897267979874,,,,,,,,,
2016-12-20,,,344.8953135309208,,,,,,,,,
2016-12-21,,,414.7465362161767,,,,,,,,,
2016-12-22,,,279.74986290005774,,,,,,,,,
2016-12-23,,,214.3258753764368,,,,,,,,,
2016-12-24,,,186.22785575128347,,,,,,,,,
2016-12-25,,,176.02722105427893,,,,,,,,,
2016-12-26,,,165.8151304868996,,,,,,,,,
2016-12-27,,,277.11019955988644,,,,,,,,,
2016-12-28,,,258.04377784156515,,,,,,,,,
2016-12-29,,,331.8615023984111,,,,,,,,,
2016-12-30,,,358.97358467870896,,,,,,,,,
2016-12-31,,,230.6433224484556,,,,,,,,,
2017-01-01,,,211.22469106244705,,,,,,,,,
2017-01-02,,,270.68943155186844,,,,,,,,,
2017-01-03,,,441.5820806380024,,,,,,,,,
2017-01-04,,,399.5989051809523,,,,,,,,,
2017-01-05,,,353.96679294331904,,,,,,,,,
2017-01-06,,,307.687340510172,,,,,,,,,
2017-01-07,,,309.92945606199413,,,,,,,,,
2017-01-08,,,339.68575343653526,,,,,,,,,
2017-01-09,,,378.0007957466772,,,,,,,,,
2017-01-10,,,373.9984116176789,,,,,,,,,
2017-01-11,,,334.8136811819772,,,,,,,,,
2017-01-12,,,357.88139164767745,,,,,,,,,
2017-01-13,,,346.92298855915936,,,,,,,,,
2017-01-14,,,281.24081654760914,,,,,,,,,
2017-01-15,,,285.46231924874047,,,,,,,,,
2017-01-16,,,333.6431576235722,,,,,,,,,
2017-01-17,,,399.17269744983554,,,,,,,,,
2017-01-18,,,352.93646373669776,,,,,,,,,
2017-01-19,,,330.16399103280645,,,,,,,,,
2017-01-20,,,365.8399975411345,,,,,,,,,
2017-01-21,,,329.4948119994243,,,,,,,,,
