date,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana
2018-03-08,,75152,,,,
2018-03-09,,71954,,,,
2018-03-10,,74060,,,,
2018-03-11,,57988,,,,
2018-03-12,,54805,,,,
2018-03-13,,64227,,,,
2018-03-14,,91172,,,,
2018-03-15,,76258,,,,
2018-03-16,,64401,,,,
2018-03-17,,64008,,,,
2018-03-18,,74006,,,,
2018-03-19,,73395,,,,
2018-03-20,,64382,,,,
2018-03-21,,69772,,,,
2018-03-22,,66857,,,,
2018-03-23,,95371,,,,
2018-03-24,,62176,,,,
2018-03-25,,42996,,,,
2018-03-26,,62514,,,,
2018-03-27,,61944,,,,
2018-03-28,,50145,,,,
2018-03-29,,61413,,,,
2018-03-30,,65801,,,,
2018-03-31,,44537,,,,
2018-04-01,,43045,,,,
2018-04-02,,47671,,,,
2018-04-03,,56588,,,,
2018-04-04,,57831,,,,
2018-04-05,,78419,,,,
2018-04-06,,73451,,,,
2018-04-07,,58091,,,,
2018-04-08,,59842,,,,
2018-04-09,,71725,,,,
2018-04-10,,59468,,,,
2018-04-11,,57769,,,,
2018-04-12,,80322,,,,
2018-04-13,,70789,,,,
2018-04-14,,62519,,,,
2018-04-15,,55826,,,,
2018-04-16,,59092,,,,
2018-04-17,,61237,,,,
2018-04-18,,65269,,,,
2018-04-19,,82094,,,,
2018-04-20,,81819,,,,
2018-04-21,,77474,,,,
2018-04-22,,105617,,,,
2018-04-23,,92450,,,,
2018-04-24,,83421,,,,
2018-04-25,,74030,,,,
2018-04-26,,65551,,,,
2018-04-27,,65562,,,,
2018-04-28,,60857,,,,
2018-04-29,,59747,,,,
2018-04-30,,67291,,,,
2018-05-01,,56414,,,,
2018-05-02,,73072,,,,
2018-05-03,,87230,,,,
2018-05-04,,270975,,,,
2018-05-05,,108834,,,,
2018-05-06,,76457,,,,
2018-05-07,,113774,,,,
2018-05-08,,93789,,,,
2018-05-09,,89370,,,,
2018-05-10,,80717,,,,
2018-05-11,,83305,,,,
2018-05-12,,74488,,,,
2018-05-13,,71500,,,,
2018-05-14,,71456,,,,
2018-05-15,,82047,,,,
2018-05-16,,93400,,,,
2018-05-17,,97756,,,,
2018-05-18,,86769,,,,
2018-05-19,,93806,,,,
2018-05-20,,81487,,,,
2018-05-21,,78804,,,,
2018-05-22,,79459,,,,
2018-05-23,,89048,,,,
2018-05-24,,76307,,,,
2018-05-25,,75006,,,,
2018-05-26,,74836,,,,
2018-05-27,,80794,,,,
2018-05-28,,88965,,,,
2018-05-29,,87511,,,,
2018-05-30,,87020,,,,
2018-05-31,,97161,,,,
2018-06-01,,73579,,,,
2018-06-02,,77196,,,,
2018-06-03,,70997,,,,
2018-06-04,,67291,,,,
2018-06-05,,68454,,,,
2018-06-06,,65323,,,,
2018-06-07,,66853,,,,
2018-06-08,,60617,,,,
2018-06-09,,83292,,,,
2018-06-10,,75907,,,,
2018-06-11,,64928,,,,
2018-06-12,,70207,,,,
2018-06-13,,72274,,,,
2018-06-14,,72069,,,,
2018-06-15,,75568,,,,
2018-06-16,,53158,,,,
2018-06-17,,69702,,,,
2018-06-18,,62629,,,,
2018-06-19,,76702,,,,
2018-06-20,,74319,,,,
2018-06-21,,72717,,,,
2018-06-22,,87422,,,,
2018-06-23,,65315,,,,
2018-06-24,,70469,,,,
2018-06-25,,98631,,,,
2018-06-26,,66315,,,,
2018-06-27,,86524,,,,
2018-06-28,,77171,,,,
2018-06-29,,73151,,,,
2018-06-30,,40895,,,,
2018-07-01,,25784,,,,
2018-07-02,,32175,,,,
2018-07-03,,35860,,,,
2018-07-04,,30215,,,,
2018-07-05,,35801,,,,
2018-07-06,,29129,,,,
2018-07-07,,30368,,,,
2018-07-08,,39769,,,,
2018-07-09,,46374,,,,
2018-07-10,,53117,,,,
2018-07-11,,45091,,,,
2018-07-12,,36867,,,,
2018-07-13,,36807,,,,
2018-07-14,,39542,,,,
2018-07-15,,32992,,,,
2018-07-16,,60597,,,,
2018-07-17,,67513,,,,
2018-07-18,,87226,,,,
2018-07-19,,70625,,,,
2018-07-20,,58779,,,,
2018-07-21,,48726,,,,
2018-07-22,,65684,,,,
2018-07-23,,57942,,,,
2018-07-24,,63171,,,,
2018-07-25,,80171,,,,
2018-07-26,,81855,,,,
2018-07-27,,80394,,,,
2018-07-28,,76092,,,,
2018-07-29,,90832,,,,
2018-07-30,,84194,,,,
2018-07-31,,77902,,,,
2018-08-01,,93756,,,,
2018-08-02,,63154,,,,
2018-08-03,,62931,,,,
2018-08-04,,64109,,,,
2018-08-05,,66172,,,,
2018-08-06,,76084,,,,
2018-08-07,,64724,,,,
2018-08-08,,55564,,,,
2018-08-09,,47928,,,,
2018-08-10,,52511,,,,
2018-08-11,,64731,,,,
2018-08-12,,54774,,,,
2018-08-13,,62338,,,,
2018-08-14,,61396,,,,
2018-08-15,,53692,,,,
2018-08-16,,57165,,,,
2018-08-17,,50416,,,,
2018-08-18,,44223,,,,
2018-08-19,,50119,,,,
2018-08-20,,53513,,,,
2018-08-21,,48246,,,,
2018-08-22,,42214,,,,
2018-08-23,,41583,,,,
2018-08-24,,53120,,,,
2018-08-25,,52104,,,,
2018-08-26,,61993,,,,
2018-08-27,,60197,,,,
2018-08-28,,52226,,,,
2018-08-29,,49283,,,,
2018-08-30,,47748,,,,
2018-08-31,,52367,,,,
2018-09-01,,67785,,,,
2018-09-02,,65809,,,,
2018-09-03,,78550,,,,
2018-09-04,,61841,,,,
2018-09-05,,68391,,,,
2018-09-06,,50872,,,,
2018-09-07,,40379,,,,
2018-09-08,,39862,,,,
2018-09-09,,43897,,,,
2018-09-10,,44781,,,,
2018-09-11,,41548,,,,
2018-09-12,,47935,,,,
2018-09-13,,51441,,,,
2018-09-14,,41655,,,,
2018-09-15,,31665,,,,
2018-09-16,,31183,,,,
2018-09-17,,37530,,,,
2018-09-18,,34308,,,,
2018-09-19,,35561,,,,
2018-09-20,,38857,,,,
2018-09-21,,44974,,,,
2018-09-22,,32314,,,,
2018-09-23,,30211,,,,
2018-09-24,,33032,,,,
2018-09-25,,40466,,,,
2018-09-26,,34412,,,,
2018-09-27,,38039,,,,
2018-09-28,,36301,,,,
2018-09-29,,30379,,,,
2018-09-30,,36853,,,,
2018-10-01,,35037,,,,
2018-10-02,,31061,,,,
2018-10-03,,39797,,,,
2018-10-04,,40663,,,,
2018-10-05,,57737,,,,
2018-10-06,,60985,,,,
2018-10-07,,36715,,,,
2018-10-08,,37405,,,,
2018-10-09,,35181,,,,
2018-10-10,,42096,,,,
2018-10-11,,43416,,,,
2018-10-12,,40760,,,,
2018-10-13,,40647,,,,
2018-10-14,,33437,,,,
2018-10-15,,37823,,,,
2018-10-16,,42263,,,,
2018-10-17,,42006,,,,
2018-10-18,,39199,,,,
2018-10-19,,41946,,,,
2018-10-20,,31759,,,,
2018-10-21,,30781,,,,
2018-10-22,,38511,,,,
2018-10-23,,38749,,,,
2018-10-24,,42539,,,,
2018-10-25,,50961,,,,
2018-10-26,,54595,,,,
2018-10-27,,46363,,,,
2018-10-28,,35091,,,,
2018-10-29,,45378,,,,
2018-10-30,,49923,,,,
2018-10-31,,50988,,,,
2018-11-01,,46901,,,,
2018-11-02,,37264,,,,
2018-11-03,,36850,,,,
2018-11-04,,37220,,,,
2018-11-05,,43698,,,,
2018-11-06,,43820,,,,
2018-11-07,,39243,,,,
2018-11-08,,37432,,,,
2018-11-09,,38327,,,,
2018-11-10,,41876,,,,
2018-11-11,,66514,,,,
2018-11-12,,44306,,,,
2018-11-13,,41510,,,,
2018-11-14,,47841,,,,
2018-11-15,,44309,,,,
2018-11-16,,43162,,,,
2018-11-17,,44196,,,,
2018-11-18,,41404,,,,
2018-11-19,,61651,,,,
2018-11-20,,55925,,,,
2018-11-21,,46155,,,,
2018-11-22,,48649,,,,
2018-11-23,,48935,,,,
2018-11-24,,37151,,,,
2018-11-25,,50079,,,,
2018-11-26,,43074,,,,
2018-11-27,,43750,,,,
2018-11-28,,44284,,,,
2018-11-29,,40813,,,,
2018-11-30,,43274,,,,
2018-12-01,,34627,,,,
2018-12-02,,32951,,,,
2018-12-03,,36710,,,,
2018-12-04,,34223,,,,
2018-12-05,,41279,,,,
2018-12-06,,43916,,,,
2018-12-07,,53980,,,,
2018-12-08,,62426,,,,
2018-12-09,,52931,,,,
2018-12-10,,54816,,,,
2018-12-11,,43413,,,,
2018-12-12,,48693,,,,
2018-12-13,,45813,,,,
2018-12-14,,46881,,,,
2018-12-15,,56976,,,,
2018-12-16,,66330,,,,
2018-12-17,,46409,,,,
2018-12-18,,39826,,,,
2018-12-19,,47211,,,,
2018-12-20,,47286,,,,
2018-12-21,,50297,,,,
2018-12-22,,36622,,,,
2018-12-23,,46660,,,,
2018-12-24,,46027,,,,
2018-12-25,,39014,,,,
2018-12-26,,39760,,,,
2018-12-27,,48935,,,,
2018-12-28,,46451,,,,
2018-12-29,,42200,,,,
2018-12-30,,35467,,,,
2018-12-31,,38091,,,,
2019-01-01,,35146,,,,
2019-01-02,,41732,,,,
2019-01-03,,41528,,,,
2019-01-04,,41798,,,,
2019-01-05,,39296,,,,
2019-01-06,,38926,,,,
2019-01-07,,40505,,,,
2019-01-08,,52671,,,,
2019-01-09,,48348,,,,
2019-01-10,,48172,,,,
2019-01-11,,55861,,,,
2019-01-12,,32902,,,,
2019-01-13,,39660,,,,
2019-01-14,,86715,,,,
2019-01-15,,60727,,,,
2019-01-16,,37295,,,,
2019-01-17,,39794,,,,
2019-01-18,,44144,,,,
2019-01-19,,38191,,,,
2019-01-20,,39640,,,,
2019-01-21,,38620,,,,
2019-01-22,,37215,,,,
2019-01-23,,42427,,,,
2019-01-24,,40920,,,,
2019-01-25,,36484,,,,
2019-01-26,,36673,,,,
2019-01-27,,35640,,,,
2019-01-28,,45032,,,,
2019-01-29,,42247,,,,
2019-01-30,,39317,,,,
2019-01-31,,38584,,,,
2019-02-01,,36580,,,,
2019-02-02,,30539,,,,
2019-02-03,,24905,,,,
2019-02-04,,23706,,,,
2019-02-05,,26075,,,,
2019-02-06,,24563,,,,
2019-02-07,,25910,,,,
2019-02-08,,29821,,,,
2019-02-09,,25020,,,,
2019-02-10,,21169,,,,
2019-02-11,,29231,,,,
2019-02-12,,31188,,,,
2019-02-13,,34567,,,,
2019-02-14,,38283,,,,
2019-02-15,,35879,,,,
2019-02-16,,33742,,,,
2019-02-17,,31016,,,,
2019-02-18,,40362,,,,
2019-02-19,,36423,,,,
2019-02-20,,34827,,,,
2019-02-21,,32777,,,,
2019-02-22,,35906,,,,
2019-02-23,,33284,,,,
2019-02-24,,33329,,,,
2019-02-25,,34754,,,,
2019-02-26,,41906,,,,
2019-02-27,,44468,,,,
2019-02-28,,43733,,,,
2019-03-01,,44078,,,,
2019-03-02,,34650,,,,
2019-03-03,,30179,,,,
2019-03-04,,42742,,,,
2019-03-05,,40541,,,,
2019-03-06,,44904,,,,
2019-03-07,,43416,,,,
2019-03-08,,41932,,,,
2019-03-09,,40575,,,,
2019-03-10,,34576,,,,
2019-03-11,,37254,,,,
2019-03-12,,43203,,,,
2019-03-13,,45048,,,,
2019-03-14,,43651,,,,
2019-03-15,,44408,,,,
2019-03-16,,35694,,,,
2019-03-17,,36486,,,,
2019-03-18,,48239,,,,
2019-03-19,,51568,,,,
2019-03-20,,53396,,,,
2019-03-21,,44732,,,,
2019-03-22,,47122,,,,
2019-03-23,,44701,,,,
2019-03-24,,43478,,,,
2019-03-25,,70890,,,,
2019-03-26,,59747,,,,
2019-03-27,,51580,,,,
2019-03-28,,57510,,,,
2019-03-29,,58921,,,,
2019-03-30,,48771,,,,
2019-03-31,,42623,,,,
2019-04-01,,60166,,,,
2019-04-02,,73152,,,,
2019-04-03,,62475,,,,
2019-04-04,,60785,,,,
2019-04-05,,45169,,,,
2019-04-06,,41438,,,,
2019-04-07,,45549,,,,
2019-04-08,,56004,,,,
2019-04-09,,61531,,,,
2019-04-10,,53302,,,,
2019-04-11,,64056,,,,
2019-04-12,,64806,,,,
2019-04-13,,48442,,,,
2019-04-14,,39830,,,,
2019-04-15,,51390,,,,
2019-04-16,,48180,,,,
2019-04-17,,48622,,,,
2019-04-18,,55334,,,,
2019-04-19,,63135,,,,
2019-04-20,,127804,,,,
2019-04-21,,77872,,,,
2019-04-22,,69296,,,,
2019-04-23,,59922,,,,
2019-04-24,,58165,,,,
2019-04-25,,56456,,,,
2019-04-26,,54213,,,,
2019-04-27,,46290,,,,
2019-04-28,,47200,,,,
2019-04-29,,48099,,,,
2019-04-30,,53017,,,,
2019-05-01,,64368,,,,
2019-05-02,,50741,,,,
2019-05-03,,55313,,,,
2019-05-04,,47651,,,,
2019-05-05,,54880,,,,
2019-05-06,,54934,,,,
2019-05-07,,53790,,,,
2019-05-08,,57730,,,,
2019-05-09,,61584,,,,
2019-05-10,,68584,,,,
2019-05-11,,67993,,,,
2019-05-12,,64343,,,,
2019-05-13,,77549,,,,
2019-05-14,,96953,,,,
2019-05-15,,97220,,,,
2019-05-16,,100337,,,,
2019-05-17,,93634,,,,
2019-05-18,,83775,,,,
2019-05-19,,71274,,,,
2019-05-20,,78660,,,,
2019-05-21,,84116,,,,
2019-05-22,,79633,,,,
2019-05-23,,85601,,,,
2019-05-24,,88954,,,,
2019-05-25,,84495,,,,
2019-05-26,,63785,,,,
2019-05-27,,98486,,,,
2019-05-28,,97614,,,,
2019-05-29,,111053,,,,
2019-05-30,,91904,,,,
2019-05-31,,94186,,,,
2019-06-01,,117189,,,,
2019-06-02,,83225,,,,
2019-06-03,,82585,,,,
2019-06-04,,74558,,,,
2019-06-05,,68363,,,,
2019-06-06,,70554,,,,
2019-06-07,,58031,,,,
2019-06-08,,63208,,,,
2019-06-09,,62243,,,,
2019-06-10,,57604,,,,
2019-06-11,,61529,,,,
2019-06-12,,61919,,,,
2019-06-13,,69183,,,,
2019-06-14,,72604,,,,
2019-06-15,,65008,,,,
2019-06-16,,68955,,,,
2019-06-17,,72372,,,,
2019-06-18,,81345,,,,
2019-06-19,,73772,,,,
2019-06-20,,66982,,,,
2019-06-21,,81563,,,,
2019-06-22,,84852,,,,
2019-06-23,,72796,,,,
2019-06-24,,88927,,,,
2019-06-25,,81222,,,,
2019-06-26,,96302,,,,
2019-06-27,,84941,,,,
2019-06-28,,75532,,,,
2019-06-29,,74221,,,,
2019-06-30,,58846,,,,
2019-07-01,,67318,,,,
2019-07-02,,80160,,,,
2019-07-03,,70062,,,,
2019-07-04,,74524,,,,
2019-07-05,,58987,,,,
2019-07-06,,52417,,,,
2019-07-07,,45216,,,,
2019-07-08,,61328,,,,
2019-07-09,,75377,,,,
2019-07-10,,71651,,,,
2019-07-11,,58661,,,,
2019-07-12,,66496,,,,
2019-07-13,,50665,,,,
2019-07-14,,49581,,,,
2019-07-15,,60566,,,,
2019-07-16,,51681,,,,
2019-07-17,,58314,,,,
2019-07-18,,56183,,,,
2019-07-19,,53428,,,,
2019-07-20,,47384,,,,
2019-07-21,,43620,,,,
2019-07-22,,47569,,,,
2019-07-23,,50029,,,,
2019-07-24,,44120,,,,
2019-07-25,,44181,,,,
2019-07-26,,52251,,,,
2019-07-27,,60143,,,,
2019-07-28,,57855,,,,
2019-07-29,,64642,,,,
2019-07-30,,64376,,,,
2019-07-31,,58660,,,,
2019-08-01,,52572,,,,
2019-08-02,,62673,,,,
2019-08-03,,52063,,,,
2019-08-04,,52053,,,,
2019-08-05,,68292,,,,
2019-08-06,,85576,,,,
2019-08-07,,69917,,,,
2019-08-08,,65847,,,,
2019-08-09,,61616,,,,
2019-08-10,,54533,,,,
2019-08-11,,49313,,,,
2019-08-12,,82177,,,,
2019-08-13,,61661,,,,
2019-08-14,,71630,,,,
2019-08-15,,57046,,,,
2019-08-16,,56641,,,,
2019-08-17,,47576,,,,
2019-08-18,,45850,,,,
2019-08-19,,64048,,,,
2019-08-20,,70503,,,,
2019-08-21,,70981,,,,
2019-08-22,,62992,,,,
2019-08-23,,68645,,,,
2019-08-24,,58931,,,,
2019-08-25,,49802,,,,
2019-08-26,,61334,,,,
2019-08-27,,58592,,,,
2019-08-28,,59243,,,,
2019-08-29,,51902,,,,
2019-08-30,,54102,,,,
2019-08-31,,46512,,,,
2019-09-01,,43552,,,,
2019-09-02,,51332,,,,
2019-09-03,,58186,,,,
2019-09-04,,52669,,,,
2019-09-05,,56130,,,,
2019-09-06,,57009,,,,
2019-09-07,,46429,,,,
2019-09-08,,45085,,,,
2019-09-09,,56295,,,,
2019-09-10,,49801,,,,
2019-09-11,,50414,,,,
2019-09-12,,56940,,,,
2019-09-13,,46989,,,,
2019-09-14,,46766,,,,
2019-09-15,,47939,,,,
2019-09-16,,57161,,,,
2019-09-17,,55737,,,,
2019-09-18,,54569,,,,
2019-09-19,,48886,,,,
2019-09-20,,57893,,,,
2019-09-21,,48214,,,,
2019-09-22,,43467,,,,
2019-09-23,,45205,,,,
2019-09-24,,53317,,,,
2019-09-25,,48634,,,,
2019-09-26,,51229,,,,
2019-09-27,,56313,,,,
2019-09-28,,49704,,,,
2019-09-29,,41379,,,,
2019-09-30,,46753,,,,
2019-10-01,,51126,,,,
2019-10-02,,58592,,,,
2019-10-03,,44333,,,,
2019-10-04,,41925,,,,
2019-10-05,,48360,,,,
2019-10-06,,46168,,,,
2019-10-07,,49922,,,,
2019-10-08,,57456,,,,
2019-10-09,,72537,,,,
2019-10-10,,67893,,,,
2019-10-11,,59452,,,,
2019-10-12,,50838,,,,
2019-10-13,,45768,,,,
2019-10-14,,54624,,,,
2019-10-15,,55915,,,,
2019-10-16,,55787,,,,
2019-10-17,,55226,,,,
2019-10-18,,69932,,,,
2019-10-19,,56248,,,,
2019-10-20,,43705,,,,
2019-10-21,,55223,,,,
2019-10-22,,49671,,,,
2019-10-23,,54253,,,,
2019-10-24,,54835,,,,
2019-10-25,,55578,,,,
2019-10-26,,53450,,,,
2019-10-27,,46198,,,,
2019-10-28,,51777,,,,
2019-10-29,,52186,,,,
2019-10-30,,50382,,,,
2019-10-31,,50117,,,,
2019-11-01,,47110,,,,
2019-11-02,,41684,,,,
2019-11-03,,36828,,,,
2019-11-04,,49063,,,,
2019-11-05,,58219,,,,
2019-11-06,,52143,,,,
2019-11-07,,58626,,,,
2019-11-08,,54373,,,,
2019-11-09,,43619,,,,
2019-11-10,,47344,,,,
2019-11-11,,56025,,,,
2019-11-12,,60526,,,,
2019-11-13,,66680,,,,
2019-11-14,,54458,,,,
2019-11-15,,47729,,,,
2019-11-16,,43728,,,,
2019-11-17,,48730,,,,
2019-11-18,,54549,,,,
2019-11-19,,54887,,,,
2019-11-20,,46608,,,,
2019-11-21,,56157,,,,
2019-11-22,,58939,,,,
2019-11-23,,44199,,,,
2019-11-24,,35768,,,,
2019-11-25,,54709,,,,
2019-11-26,,47446,,,,
2019-11-27,,45078,,,,
2019-11-28,,42484,,,,
2019-11-29,,47865,,,,
2019-11-30,,35988,,,,
2019-12-01,,52639,,,,
2019-12-02,,65165,,,,
2019-12-03,,50573,,,,
2019-12-04,,46453,,,,
2019-12-05,,45175,,,,
2019-12-06,,44115,,,,
2019-12-07,,33517,,,,
2019-12-08,,28499,,,,
2019-12-09,,50839,,,,
2019-12-10,,45078,,,,
2019-12-11,,47258,,,,
2019-12-12,,47250,,,,
2019-12-13,,49041,,,,
2019-12-14,,35853,,,,
2019-12-15,,37271,,,,
2019-12-16,,46226,,,,
2019-12-17,,45910,,,,
2019-12-18,,52883,,,,
2019-12-19,,48593,,,,
2019-12-20,,42002,,,,
2019-12-21,,35518,,,,
2019-12-22,,34086,,,,
2019-12-23,,49592,,,,
2019-12-24,,44172,,,,
2019-12-25,,32020,,,,
2019-12-26,,46408,,,,
2019-12-27,,37677,,,,
2019-12-28,,30393,,,,
2019-12-29,,29183,,,,
2019-12-30,,39769,,,,
2019-12-31,,35951,,,,
2020-01-01,,27203,,,,
2020-01-02,,30776,,,,
2020-01-03,,41025,,,,
2020-01-04,,39196,,,,
2020-01-05,,33335,,,,
2020-01-06,,39894,,,,
2020-01-07,,39458,,,,
2020-01-08,,40796,,,,
2020-01-09,,42371,,,,
2020-01-10,,39776,,,,
2020-01-11,,38264,,,,
2020-01-12,,30891,,,,
2020-01-13,,36633,,,,
2020-01-14,,49607,,,,
2020-01-15,,51481,,,,
2020-01-16,,68432,,,,
2020-01-17,,52224,,,,
2020-01-18,,49024,,,,
2020-01-19,,51981,,,,
2020-01-20,,44733,,,,
2020-01-21,,48235,,,,
2020-01-22,,37833,,,,
2020-01-23,,35272,,,,
2020-01-24,,31105,,,,
2020-01-25,,23705,,,,
2020-01-26,,24324,,,,
2020-01-27,,32323,,,,
2020-01-28,,36294,,,,
2020-01-29,,38680,,,,
2020-01-30,,37842,,,,
2020-01-31,,39313,,,,
2020-02-01,,36445,,,,
2020-02-02,,34903,,,,
2020-02-03,,44342,,,,
2020-02-04,,38206,,,,
2020-02-05,,47301,,,,
2020-02-06,,43197,,,,
2020-02-07,,50232,,,,
2020-02-08,,51653,,,,
2020-02-09,,52752,,,,
2020-02-10,,54706,,,,
2020-02-11,,59461,,,,
2020-02-12,,78280,,,,
2020-02-13,,71867,,,,
2020-02-14,,54144,,,,
2020-02-15,,49785,,,,
2020-02-16,,47486,,,,
2020-02-17,,48071,,,,
2020-02-18,,53060,,,,
2020-02-19,,55224,,,,
2020-02-20,,47062,,,,
2020-02-21,,50262,,,,
2020-02-22,,40058,,,,
2020-02-23,,41395,,,,
2020-02-24,,49039,,,,
2020-02-25,,48760,,,,
2020-02-26,,50110,,,,
2020-02-27,,51710,,,,
2020-02-28,,55033,,,,
2020-02-29,,45786,,,,
2020-03-01,,43057,,,,
2020-03-02,,53317,,,,
2020-03-03,,48564,,,,
2020-03-04,,51498,,,,
2020-03-05,,58517,,,,
2020-03-06,,51711,,,,
2020-03-07,,45909,,,,
2020-03-08,,43992,,,,
2020-03-09,,53762,,,,
2020-03-10,,50865,,,,
2020-03-11,,49052,,,,
2020-03-12,,49561,,,,
2020-03-13,,66556,,,,
2020-03-14,,51429,,,,
2020-03-15,,53199,,,,
2020-03-16,,69257,,,,
2020-03-17,,65061,,,,
2020-03-18,,102251,,,,
2020-03-19,,147638,,,,
2020-03-20,,110982,,,,
2020-03-21,,205925,,,,
2020-03-22,,115153,,,,
2020-03-23,,118180,,,,
2020-03-24,,102116,,,,
2020-03-25,,83163,,,,
2020-03-26,,78001,,,,
2020-03-27,,79874,,,,
2020-03-28,,57521,,,,
2020-03-29,,51005,,,,
2020-03-30,,62035,,,,
2020-03-31,,64576,,,,
2020-04-01,,60476,,,,
2020-04-02,,65980,,,,
2020-04-03,,69726,,,,
2020-04-04,,55809,,,,
2020-04-05,,52890,,,,
2020-04-06,,63066,,,,
2020-04-07,,68457,,,,
2020-04-08,,67232,,,,
2020-04-09,,68024,,,,
2020-04-10,,68581,,,,
2020-04-11,,62173,,,,
2020-04-12,,65061,,,,
2020-04-13,,68695,,,,
2020-04-14,,69307,,,,
2020-04-15,,72225,,,,
2020-04-16,,74742,,,,
2020-04-17,,75389,,,,
2020-04-18,,79245,,,,
2020-04-19,,74850,,,,
2020-04-20,,80463,,,,
2020-04-21,,78268,,,,
2020-04-22,,73725,,,,
2020-04-23,,88443,,,,
2020-04-24,,88175,,,,
2020-04-25,,83613,,,,
2020-04-26,,81163,,,,
2020-04-27,,91552,,,,
2020-04-28,,83599,,,,
2020-04-29,,89524,,,,
2020-04-30,,89733,,,,
2020-05-01,,84361,,,,
2020-05-02,,75202,,,,
2020-05-03,,71578,,,,
2020-05-04,,78504,,,,
2020-05-05,,70170,,,,
2020-05-06,,80559,,,,
2020-05-07,,90065,,,,
2020-05-08,,92727,,,,
2020-05-09,,93455,,,,
2020-05-10,,82001,,,,
2020-05-11,,90913,,,,
2020-05-12,,81741,,,,
2020-05-13,,70943,,,,
2020-05-14,,72823,,,,
2020-05-15,,81433,,,,
2020-05-16,,72995,,,,
2020-05-17,,69840,,,,
2020-05-18,,77366,,,,
2020-05-19,,80986,,,,
2020-05-20,,76682,,,,
2020-05-21,,81410,,,,
2020-05-22,,83357,,,,
2020-05-23,,88971,,,,
2020-05-24,,75085,,,,
2020-05-25,,78097,,,,
2020-05-26,,89373,,,,
2020-05-27,,93563,,,,
2020-05-28,,92621,,,,
2020-05-29,,97603,,,,
2020-05-30,,91406,,,3.0,
2020-05-31,,85975,,,,
2020-06-01,,94747,,,,
2020-06-02,,105376,,,,
2020-06-03,,91792,,,,
2020-06-04,,97375,,,,
2020-06-05,,88916,,,,
2020-06-06,,76917,,,,
2020-06-07,,71886,,,,
2020-06-08,,89835,,,,
2020-06-09,,105029,,,,
2020-06-10,,95347,,,,
2020-06-11,,96685,,,,
2020-06-12,,118542,,,1.0,
2020-06-13,,101030,,,,
2020-06-14,,87081,,,,
2020-06-15,,91919,,,,
2020-06-16,,95288,,,,
2020-06-17,,97147,,,,
2020-06-18,,102613,,,2.0,
2020-06-19,,99387,,,2.0,
2020-06-20,,107744,,,6.0,
2020-06-21,,97905,,,,
2020-06-22,,103561,,,,
2020-06-23,,114956,,,,
2020-06-24,,110562,,,,
2020-06-25,,115129,,,,
2020-06-26,,113175,,,,
2020-06-27,,110799,,,,
2020-06-28,,99120,,,,
2020-06-29,,87649,,,,
2020-06-30,,101982,,,3.0,
2020-07-01,,103165,,,,
2020-07-02,,103609,,,,
2020-07-03,,103553,,,4.0,
2020-07-04,,103676,,,,
2020-07-05,,77366,,,,
2020-07-06,,92015,,,,
2020-07-07,,107481,,,1.0,
2020-07-08,,109964,,,3.0,
2020-07-09,,103627,,,3.0,
2020-07-10,,95094,,,,
2020-07-11,,90829,,,6.0,
2020-07-12,,92236,,,2.0,
2020-07-13,,101881,,,2.0,
2020-07-14,,105525,,,,
2020-07-15,,110928,,,4.0,
2020-07-16,,100210,,,5.0,
2020-07-17,,96669,,,1.0,
2020-07-18,,87521,,,1.0,
2020-07-19,,80301,,,2.0,
2020-07-20,,92801,,,3.0,
2020-07-21,,89422,3.0,,1.0,
2020-07-22,,92221,2.0,,2.0,
2020-07-23,,97746,,,19.0,
2020-07-24,,95229,3.0,,13.0,
2020-07-25,,94122,,,3.0,
2020-07-26,,103470,,,5.0,
2020-07-27,,108204,3.0,,18.0,
2020-07-28,,123743,,,4.0,
2020-07-29,,102736,,,6.0,
2020-07-30,,109657,,,2.0,
2020-07-31,,104714,4.0,,13.0,
2020-08-01,,107533,,,46.0,
2020-08-02,,103309,,,17.0,
2020-08-03,,110129,,,95.0,
2020-08-04,,110730,,,66.0,
2020-08-05,,115791,2.0,,40.0,
2020-08-06,,118342,,,43.0,
2020-08-07,,113850,,,39.0,
2020-08-08,,108920,1.0,,33.0,
2020-08-09,,97707,,,30.0,
2020-08-10,,99829,,,41.0,
2020-08-11,,95546,3.0,,40.0,
2020-08-12,,75160,2.0,,28.0,
2020-08-13,,85920,1.0,,22.0,
2020-08-14,,92043,,,29.0,
2020-08-15,,103234,,,34.0,
2020-08-16,,101221,,,21.0,
2020-08-17,,95255,,,129.0,
2020-08-18,,93351,1.0,,31.0,
2020-08-19,,89544,2.0,,31.0,
2020-08-20,,89948,1.0,,22.0,
2020-08-21,,88731,6.0,,36.0,
2020-08-22,,95224,2.0,,24.0,
2020-08-23,,118933,,,29.0,
2020-08-24,,112325,1.0,,32.0,
2020-08-25,,100474,2.0,,40.0,
2020-08-26,,103910,5.0,,50.0,
2020-08-27,,98322,2.0,,46.0,
2020-08-28,,87542,2.0,,56.0,
2020-08-29,,81086,5.0,,51.0,
2020-08-30,,67910,,,64.0,
2020-08-31,,81976,1.0,,46.0,
2020-09-01,,76848,12.0,,68.0,
2020-09-02,,72039,8.0,,63.0,
2020-09-03,,72561,11.0,,54.0,
2020-09-04,,86561,54.0,,44.0,
