date,Exchange Outflow (Mean)
2020-10-01,13507.22570387
2020-10-02,9967.40672787
2020-10-03,8845.62805943
2020-10-04,5751.32514445
2020-10-05,9916.3394244
2020-10-06,10072.41954555
2020-10-07,10058.92550155
2020-10-08,10547.42735235
2020-10-09,10077.72798061
2020-10-10,7979.55506658
2020-10-11,5682.22113653
2020-10-12,9740.6310111
2020-10-13,8056.85884149
2020-10-14,9183.42669199
2020-10-15,9002.05825417
2020-10-16,10115.23660931
2020-10-17,6466.51976357
2020-10-18,6475.46819348
2020-10-19,9568.4496816
2020-10-20,9135.13399429
2020-10-21,10390.7538516
2020-10-22,11601.31262557
2020-10-23,10060.96738194
2020-10-24,7054.9892879
2020-10-25,6254.87836411
2020-10-26,11997.39148045
2020-10-27,14140.94148207
2020-10-28,12668.6516043
2020-10-29,9895.78715577
2020-10-30,12637.13920954
2020-10-31,7587.20765085
2020-11-01,6835.51100416
2020-11-02,15224.18362753
2020-11-03,13595.92223457
2020-11-04,12033.28349706
2020-11-05,15755.57274482
2020-11-06,14580.92582814
2020-11-07,9962.90628165
2020-11-08,7509.66009159
2020-11-09,11956.81689977
2020-11-10,10093.5206856
2020-11-11,11453.02399099
2020-11-12,7737.05219663
2020-11-13,7363.03354065
2020-11-14,5753.18813513
2020-11-15,5499.06306458
2020-11-16,11831.99297654
2020-11-17,11942.25911068
2020-11-18,13501.05820636
2020-11-19,10387.22875139
2020-11-20,13427.32428308
2020-11-21,9599.39639018
2020-11-22,9009.19651085
2020-11-23,14606.43056324
2020-11-24,12897.94912568
2020-11-25,14759.96770123
2020-11-26,16812.99199281
2020-11-27,12544.88929607
2020-11-28,8281.88395472
2020-11-29,7155.15042457
2020-11-30,15762.92183316
2020-12-01,19594.43245416
2020-12-02,12938.63655906
2020-12-03,16169.17681583
2020-12-04,13217.96762748
2020-12-05,8758.05989652
2020-12-06,8657.14842081
2020-12-07,12735.09721291
2020-12-08,11930.47010934
2020-12-09,13467.82856669
2020-12-10,11995.07945333
2020-12-11,13147.76207168
2020-12-12,7565.73295854
2020-12-13,6994.30817316
2020-12-14,10263.43270792
2020-12-15,10828.99399439
2020-12-16,10200.258016
2020-12-17,13343.6632035
2020-12-18,15350.76443991
2020-12-19,12198.54600205
2020-12-20,9781.77446741
2020-12-21,16357.06055901
2020-12-22,15847.21688051
2020-12-23,16316.96462317
2020-12-24,12871.18356449
2020-12-25,10586.24458057
2020-12-26,12078.49166332
2020-12-27,13261.62628885
2020-12-28,15552.3269981
2020-12-29,14435.01698436
2020-12-30,15322.04181645
2020-12-31,15961.08037726
2021-01-01,18847.19177763
2021-01-02,15987.48131055
2021-01-03,16272.74183812
2021-01-04,19499.67054649
2021-01-05,16546.71522929
2021-01-06,22787.63214586
2021-01-07,23033.34066822
2021-01-08,22864.12980696
2021-01-09,20777.80090033
2021-01-10,18467.99589692
2021-01-11,28171.93625133
2021-01-12,27252.08530511
2021-01-13,24271.80610732
2021-01-14,23679.27830845
2021-01-15,17646.13690874
2021-01-16,14401.25213442
2021-01-17,13575.83264095
2021-01-18,13820.95368476
2021-01-19,23565.00086224
2021-01-20,23395.55151344
2021-01-21,24505.59104566
2021-01-22,25305.33197497
2021-01-23,16610.55876584
2021-01-24,13268.39800412
2021-01-25,24441.10173399
2021-01-26,22002.65175498
2021-01-27,22664.79475668
2021-01-28,33603.42794051
2021-01-29,27139.89032329
2021-01-30,14235.33776266
2021-01-31,11713.84281721
2021-02-01,19525.08261678
2021-02-02,24435.0315533
2021-02-03,27359.2301147
2021-02-04,25637.94529611
2021-02-05,25247.88221202
2021-02-06,21399.32855069
2021-02-07,23191.74451089
2021-02-08,30745.77287234
2021-02-09,24277.57207423
2021-02-10,22080.69128031
2021-02-11,22993.19314946
2021-02-12,26369.20178875
2021-02-13,18986.29324749
2021-02-14,20777.13371236
2021-02-15,24849.43764765
2021-02-16,25302.48104329
2021-02-17,26337.69101654
2021-02-18,24567.45229833
2021-02-19,24613.84276181
2021-02-20,23074.02616935
2021-02-21,18017.78443158
2021-02-22,26437.88877797
2021-02-23,34386.70009292
2021-02-24,31180.02995078
2021-02-25,28522.93578904
2021-02-26,31990.25825381
2021-02-27,19089.47866763
2021-02-28,25218.90520207
2021-03-01,35912.00136767
2021-03-02,32424.40422958
2021-03-03,31860.25521397
2021-03-04,33590.10119845
2021-03-05,33010.17179056
2021-03-06,27270.61406471
2021-03-07,40828.979025
2021-03-08,40344.13775411
2021-03-09,35602.73723296
2021-03-10,32943.12753028
2021-03-11,32630.94730392
2021-03-12,34775.732447
2021-03-13,26782.56286468
2021-03-14,20366.31623552
2021-03-15,34504.24016472
2021-03-16,32466.64830198
2021-03-17,29349.12549999
2021-03-18,29113.85714364
2021-03-19,28625.50665924
2021-03-20,21477.714887
2021-03-21,23530.73420018
2021-03-22,25730.75235789
2021-03-23,28458.36279718
2021-03-24,27068.72968256
2021-03-25,30920.61553446
2021-03-26,29885.25473349
2021-03-27,21530.3385153
2021-03-28,18628.92103049
2021-03-29,32873.15491832
2021-03-30,26518.02724365
2021-03-31,26337.94559655
2021-04-01,33758.79179854
2021-04-02,28025.07598017
2021-04-03,26489.77463585
2021-04-04,19498.90478078
2021-04-05,24572.1324113
2021-04-06,27190.94475501
2021-04-07,39333.8316466
2021-04-08,25895.89190111
2021-04-09,31480.12296897
2021-04-10,23672.98859575
2021-04-11,17746.89759822
2021-04-12,28508.56816745
2021-04-13,35173.6514897
2021-04-14,30868.86539631
2021-04-15,31358.62487294
2021-04-16,33262.11263898
2021-04-17,23124.20466392
2021-04-18,43624.03863382
2021-04-19,39246.69611098
2021-04-20,26036.77185806
2021-04-21,30120.68526263
2021-04-22,39501.8566724
2021-04-23,53987.05372959
2021-04-24,24696.25612806
2021-04-25,23161.01124261
2021-04-26,46595.16858743
2021-04-27,33802.41048357
2021-04-28,37836.10730716
2021-04-29,35953.52129296
2021-04-30,31878.26608356
2021-05-01,28080.39570569
2021-05-02,22519.89048271
2021-05-03,33792.27346446
2021-05-04,31944.56036468
2021-05-05,33469.04165066
2021-05-06,29078.35523011
2021-05-07,28832.12235786
2021-05-08,20779.08648579
2021-05-09,20885.88484119
2021-05-10,31668.24145389
2021-05-11,28732.28198462
2021-05-12,32774.80958523
2021-05-13,45552.76974259
2021-05-14,47477.53716762
2021-05-15,34767.80281513
2021-05-16,36790.44478099
2021-05-17,46112.23675505
2021-05-18,39929.15368354
2021-05-19,73709.03203375
2021-05-20,59637.40271676
2021-05-21,52619.23883266
2021-05-22,43034.68850261
2021-05-23,60081.60572375
2021-05-24,50495.68956074
2021-05-25,47982.67943777
2021-05-26,38343.56649947
2021-05-27,42713.37899827
2021-05-28,41947.35284656
2021-05-29,43654.09096524
2021-05-30,37480.95071773
2021-05-31,44045.6215104
2021-06-01,32296.74221735
2021-06-02,24789.42359415
2021-06-03,30462.83502592
2021-06-04,26414.60198732
2021-06-05,17764.77626107
2021-06-06,17793.87398326
2021-06-07,34931.05396471
2021-06-08,33355.03623104
2021-06-09,31929.98131576
2021-06-10,29921.51212831
2021-06-11,23828.34447829
2021-06-12,21253.60684831
2021-06-13,18975.70164862
2021-06-14,24164.46608417
2021-06-15,28481.71894372
2021-06-16,24675.62173922
2021-06-17,22903.36277619
2021-06-18,26207.25000888
2021-06-19,21408.74877355
2021-06-20,23060.36083884
2021-06-21,43976.61777862
2021-06-22,33585.46441061
2021-06-23,34001.27344638
2021-06-24,32894.45122342
2021-06-25,26955.79141824
2021-06-26,20179.0624807
2021-06-27,20479.02358517
2021-06-28,28668.57437675
2021-06-29,35409.97896265
2021-06-30,29896.55664771
2021-07-01,26964.3866131
2021-07-02,27965.45126783
2021-07-03,17143.55580356
2021-07-04,17621.93244561
2021-07-05,23997.09896575
2021-07-06,29814.13610011
2021-07-07,27380.14749548
2021-07-08,26060.49310312
2021-07-09,28261.46475749
2021-07-10,17036.84548745
2021-07-11,15812.17718307
2021-07-12,35718.0009639
2021-07-13,39153.48807539
2021-07-14,26165.490209
2021-07-15,28081.93234632
2021-07-16,29116.89862192
2021-07-17,19956.19991949
2021-07-18,20135.14849348
2021-07-19,33011.19843715
2021-07-20,28009.21799819
2021-07-21,33405.23269783
2021-07-22,28768.21517999
2021-07-23,24799.47592821
2021-07-24,22843.28345237
2021-07-25,22757.62610479
2021-07-26,52117.73650669
2021-07-27,34175.31741941
2021-07-28,33288.25637087
2021-07-29,32188.34427647
2021-07-30,30783.32703171
2021-07-31,20820.30988155
2021-08-01,20610.89654228
2021-08-02,28912.71571901
2021-08-03,34877.87043379
2021-08-04,29726.04055018
2021-08-05,40141.96620708
2021-08-06,31621.97959882
2021-08-07,27765.91565807
2021-08-08,26894.33367455
2021-08-09,37946.57134907
2021-08-10,31913.62709398
2021-08-11,40502.93491133
2021-08-12,34173.46417061
2021-08-13,40405.90141706
2021-08-14,29254.85416927
2021-08-15,23940.37241419
2021-08-16,38757.29342062
2021-08-17,31918.30236694
2021-08-18,31624.96098693
2021-08-19,38350.18420171
2021-08-20,31462.21784648
2021-08-21,24744.88448739
2021-08-22,20440.61881822
2021-08-23,39621.9609534
2021-08-24,46361.02942375
2021-08-25,29377.56650655
2021-08-26,30640.19501165
2021-08-27,28557.63054137
2021-08-28,16803.03710234
2021-08-29,19370.59190098
2021-08-30,29323.08059308
2021-08-31,39118.85905437
2021-09-01,33760.26513278
2021-09-02,37493.20112013
2021-09-03,35759.7782235
2021-09-04,23453.53454769
2021-09-05,23690.93698586
2021-09-06,26432.54905389
2021-09-07,40764.80616316
2021-09-08,46316.18672063
2021-09-09,36675.21091835
2021-09-10,31972.03791016
2021-09-11,23685.05567561
2021-09-12,21779.96668482
2021-09-13,35382.14703576
2021-09-14,28416.15434833
2021-09-15,38000.5166532
2021-09-16,29729.84571226
2021-09-17,30244.84501813
2021-09-18,22448.00454557
2021-09-19,23849.44789726
2021-09-20,37797.3261505
2021-09-21,35958.3008091
2021-09-22,35929.45757607
2021-09-23,69574.66633996
2021-09-24,59729.98898421
2021-09-25,32491.19291837
2021-09-26,38841.86299147
2021-09-27,46169.64391914
2021-09-28,41312.12960716
2021-09-29,38320.55666976
2021-09-30,53533.67640611
2021-10-01,34430.83919085
2021-10-02,22494.85553902
2021-10-03,21674.55270405
2021-10-04,34719.95797894
2021-10-05,43230.09306671
2021-10-06,34175.99482223
2021-10-07,45059.87614925
2021-10-08,36411.26515602
2021-10-09,29610.19680572
2021-10-10,26283.30382609
2021-10-11,37454.47042536
2021-10-12,33066.85359756
2021-10-13,40526.47852514
2021-10-14,33636.80074936
2021-10-15,42759.87239902
2021-10-16,36647.72709944
2021-10-17,20046.24839624
2021-10-18,40980.84736091
2021-10-19,36831.05733184
2021-10-20,38533.38645884
2021-10-21,43217.22053603
2021-10-22,44683.36446957
2021-10-23,23546.25971602
2021-10-24,22790.39362753
2021-10-25,33503.6539098
2021-10-26,32379.52203299
2021-10-27,36628.8710527
2021-10-28,32145.90124245
2021-10-29,33399.23296548
2021-10-30,18826.96607179
2021-10-31,20624.80705024
2021-11-01,30344.38722686
2021-11-02,29465.94893782
2021-11-03,27631.93029666
2021-11-04,32464.08045881
2021-11-05,29372.23300978
2021-11-06,25659.77572076
2021-11-07,23481.39713887
2021-11-08,46914.83386986
2021-11-09,37143.16134196
2021-11-10,35850.48131759
2021-11-11,31267.33687425
2021-11-12,31723.99762238
2021-11-13,24783.49824336
2021-11-14,17166.5337959
2021-11-15,33257.72750028
2021-11-16,38773.99395784
2021-11-17,44768.36273837
2021-11-18,39067.83886377
2021-11-19,40375.39289025
2021-11-20,23841.26829718
2021-11-21,26131.71526536
2021-11-22,42259.07185116
2021-11-23,30005.34690597
2021-11-24,30725.30658963
2021-11-25,26720.60825637
2021-11-26,32809.22125893
2021-11-27,23088.41780405
2021-11-28,26689.64390799
2021-11-29,30248.82850018
2021-11-30,33444.11024028
2021-12-01,32257.86874622
2021-12-02,38909.1985902
2021-12-03,33025.08543461
2021-12-04,43376.02823917
2021-12-05,45448.29520374
2021-12-06,67209.11909553
2021-12-07,51392.32995645
2021-12-08,34577.56450439
2021-12-09,39925.84862405
2021-12-10,35164.59824377
2021-12-11,22379.74516758
2021-12-12,24473.99934322
2021-12-13,35908.04520211
2021-12-14,33344.48047318
2021-12-15,39047.13709667
2021-12-16,45018.32093384
2021-12-17,30492.0693669
2021-12-18,23129.5253864
2021-12-19,25488.19744684
2021-12-20,45353.2158666
2021-12-21,35525.15708243
2021-12-22,37556.14060708
2021-12-23,47362.45041302
2021-12-24,40221.31766505
2021-12-25,36846.0951817
2021-12-26,36254.05066966
2021-12-27,33118.71115404
2021-12-28,36879.53858633
2021-12-29,51493.21269379
2021-12-30,66499.93746029
2021-12-31,46880.63286522
2022-01-01,22740.83698161
2022-01-02,26711.23129314
2022-01-03,32618.79676496
2022-01-04,30494.20384909
2022-01-05,38869.56311835
2022-01-06,37928.5561449
2022-01-07,59054.81118793
2022-01-08,22410.17902619
2022-01-09,21481.48763942
2022-01-10,38294.64462065
2022-01-11,32451.5790771
2022-01-12,37201.24069213
2022-01-13,36058.81470259
2022-01-14,35749.64074394
2022-01-15,22654.16358077
2022-01-16,29440.69516737
2022-01-17,36946.91095484
2022-01-18,39077.77923902
2022-01-19,44506.99951562
2022-01-20,41936.40176156
2022-01-21,45294.22071149
2022-01-22,52996.95286731
2022-01-23,43092.39744974
2022-01-24,51866.48711119
2022-01-25,49728.34887399
2022-01-26,42969.55712883
2022-01-27,46733.46995159
2022-01-28,73386.53738416
2022-01-29,24844.75862626
2022-01-30,29702.08435696
2022-01-31,41029.94420315
2022-02-01,26942.28972797
2022-02-02,31422.7764478
2022-02-03,45042.51101859
2022-02-04,39263.88963706
2022-02-05,24230.66149279
2022-02-06,19777.06200781
2022-02-07,44956.9652519
2022-02-08,36242.0276191
2022-02-09,44329.38249771
2022-02-10,47467.18981525
2022-02-11,36701.17013916
2022-02-12,23896.60044528
2022-02-13,19086.92445667
2022-02-14,53929.78886487
2022-02-15,32399.65008875
2022-02-16,37919.52168416
2022-02-17,34519.17117967
2022-02-18,37205.8976189
2022-02-19,21605.59291974
2022-02-20,21287.4920024
2022-02-21,47056.63691882
2022-02-22,45122.68909342
2022-02-23,42414.02538556
2022-02-24,46293.44043183
2022-02-25,45946.9437167
2022-02-26,29596.51551144
2022-02-27,27247.44060563
2022-02-28,65532.06115774
2022-03-01,55284.24390969
2022-03-02,42934.71507724
2022-03-03,54483.73701051
2022-03-04,50723.18740094
2022-03-05,30696.8091262
2022-03-06,37029.57244454
2022-03-07,48787.31352812
2022-03-08,53656.25602514
2022-03-09,38877.5311607
2022-03-10,44172.17485852
2022-03-11,42433.06378721
2022-03-12,27666.05878262
2022-03-13,29521.96403917
2022-03-14,46617.41934142
2022-03-15,39600.68788014
2022-03-16,36623.78125784
2022-03-17,37518.99947416
2022-03-18,34180.86178718
2022-03-19,24157.53215626
2022-03-20,41325.6403164
2022-03-21,33808.50224641
2022-03-22,37275.19988803
2022-03-23,42118.34948588
2022-03-24,64695.90116545
2022-03-25,60294.65129837
2022-03-26,34672.96846476
2022-03-27,25652.72380402
2022-03-28,36656.73111626
2022-03-29,37419.17779914
2022-03-30,40754.89098604
2022-03-31,35406.99610373
2022-04-01,33325.71820188
2022-04-02,26083.73820993
2022-04-03,21275.17161291
2022-04-04,36504.09708257
2022-04-05,37899.4127762
2022-04-06,52273.81464234
2022-04-07,37397.08258747
2022-04-08,37462.61947916
2022-04-09,28523.05461948
2022-04-10,19927.49765549
2022-04-11,49540.74441709
2022-04-12,45437.47543593
2022-04-13,42729.08884951
2022-04-14,43828.83162318
2022-04-15,32030.52436179
2022-04-16,20763.39570681
2022-04-17,18641.34906737
2022-04-18,33418.00914212
2022-04-19,37681.29084378
2022-04-20,47523.00896524
2022-04-21,41045.29823284
2022-04-22,41551.53306672
2022-04-23,25987.30310172
2022-04-24,46019.21411971
2022-04-25,44963.82195932
2022-04-26,37497.25499073
2022-04-27,33083.50200716
2022-04-28,40326.10845266
2022-04-29,30470.39408602
2022-04-30,21213.21515309
2022-05-01,25405.63888158
2022-05-02,42213.96961264
2022-05-03,34357.69855053
2022-05-04,40344.63679655
2022-05-05,42215.7907257
2022-05-06,47756.9005074
2022-05-07,40030.27429758
2022-05-08,49396.53909225
2022-05-09,75441.58667276
2022-05-10,72961.7513285
2022-05-11,102674.07551069
2022-05-12,110561.66476511
2022-05-13,125004.70291394
2022-05-14,22868.86019384
2022-05-15,18973.49826724
2022-05-16,62275.14672561
2022-05-17,99091.56836523
2022-05-18,45648.79386037
2022-05-19,47153.8360806
2022-05-20,66219.49239626
2022-05-21,18600.08107248
2022-05-22,24672.19926119
2022-05-23,33844.6271887
2022-05-24,35213.56876076
2022-05-25,36364.03055825
2022-05-26,43984.85974607
2022-05-27,51929.41878637
2022-05-28,13155.70387841
2022-05-29,13891.28915273
2022-05-30,23609.49180821
2022-05-31,37427.89320699
2022-06-01,31400.92600374
2022-06-02,43251.79460122
2022-06-03,33112.81785085
2022-06-04,22012.19425193
2022-06-05,47908.89213321
2022-06-06,40033.4018675
2022-06-07,37737.57974209
2022-06-08,34710.22055994
2022-06-09,36197.66982613
2022-06-10,29950.10637459
2022-06-11,29209.00494852
2022-06-12,37130.4235313
2022-06-13,97889.72550857
2022-06-14,81706.54633
2022-06-15,68418.23770001
2022-06-16,58854.3898135
2022-06-17,77200.03902236
2022-06-18,34944.21849678
2022-06-19,35350.22660952
2022-06-20,44792.36309405
2022-06-21,55661.29536958
2022-06-22,78921.07729213
2022-06-23,38525.05659602
2022-06-24,44723.16111566
2022-06-25,21835.6967835
2022-06-26,18368.03870556
2022-06-27,28727.46435995
2022-06-28,35933.71404426
2022-06-29,50619.12662567
2022-06-30,29637.8962372
2022-07-01,26222.34105162
2022-07-02,16930.55671467
2022-07-03,17924.21700275
2022-07-04,21241.06457634
2022-07-05,25976.66562741
2022-07-06,29897.2754115
2022-07-07,28697.91276415
2022-07-08,24977.51691089
2022-07-09,19913.9879302
2022-07-10,16349.74535127
2022-07-11,29263.982824
2022-07-12,26326.81202181
2022-07-13,23799.19566663
2022-07-14,27427.37915709
2022-07-15,27310.69544074
2022-07-16,17226.21021837
2022-07-17,21935.38506035
2022-07-18,28017.22196727
2022-07-19,35854.18170709
2022-07-20,31617.23293073
2022-07-21,35846.70172927
2022-07-22,34576.91576826
2022-07-23,17218.77105549
2022-07-24,18640.88214834
2022-07-25,24718.10968069
2022-07-26,35617.70817799
2022-07-27,26686.8329977
2022-07-28,25406.81517013
2022-07-29,25879.47700993
2022-07-30,14400.01089621
2022-07-31,12392.3580576
2022-08-01,36314.03910379
2022-08-02,24580.87837609
2022-08-03,23925.78100916
2022-08-04,23279.5948332
2022-08-05,26133.02112634
2022-08-06,10805.58078293
2022-08-07,14335.34266796
2022-08-08,20729.43176899
2022-08-09,23021.91994488
2022-08-10,30792.43419617
2022-08-11,25709.6684844
2022-08-12,25748.98303498
2022-08-13,20655.34993367
2022-08-14,12541.22531607
2022-08-15,26681.48536116
2022-08-16,30608.58709523
2022-08-17,29169.07826374
2022-08-18,30454.47672771
2022-08-19,31260.60416146
2022-08-20,32290.18988846
2022-08-21,16224.00978169
2022-08-22,24626.58858431
2022-08-23,22777.68831411
2022-08-24,26379.96133617
2022-08-25,33974.50008176
2022-08-26,26923.34379285
2022-08-27,17564.51115146
2022-08-28,19550.78072778
2022-08-29,20809.33898636
2022-08-30,20598.90818968
2022-08-31,21379.0380697
2022-09-01,22482.91064771
2022-09-02,19675.34534468
2022-09-03,10628.09125316
2022-09-04,11224.63644618
2022-09-05,17947.0600553
2022-09-06,25025.86979521
2022-09-07,25648.08969197
2022-09-08,21018.59217767
2022-09-09,20807.83277657
2022-09-10,11572.57789807
2022-09-11,14606.78822252
2022-09-12,23402.63333455
2022-09-13,27125.94612185
2022-09-14,30550.61121891
2022-09-15,34488.01670141
2022-09-16,26002.51499805
2022-09-17,10502.80301242
2022-09-18,10547.51291438
2022-09-19,21818.10340851
2022-09-20,36111.15825938
2022-09-21,19772.04457668
2022-09-22,21520.27678399
2022-09-23,21076.36313273
2022-09-24,15326.31344642
2022-09-25,16100.37470868
2022-09-26,22295.14082942
2022-09-27,25676.63641914
2022-09-28,27810.79016746
2022-09-29,31963.33470489
2022-09-30,25225.50010602
2022-10-01,15854.49157702
2022-10-02,12594.69513465
2022-10-03,22131.66183617
2022-10-04,16672.35577656
2022-10-05,18939.31408015
2022-10-06,41933.13777327
2022-10-07,21193.98664832
2022-10-08,18244.48566064
2022-10-09,11057.66006745
2022-10-10,19595.84433859
2022-10-11,23542.27373396
2022-10-12,20443.6626466
2022-10-13,22830.28869817
2022-10-14,23155.8472102
2022-10-15,6163.10335027
2022-10-16,9254.2636977
2022-10-17,20076.09171271
2022-10-18,23848.47586731
2022-10-19,22478.30572437
2022-10-20,16921.5402934
2022-10-21,19399.43842834
2022-10-22,8701.11226097
2022-10-23,9519.18545371
2022-10-24,20559.83006441
2022-10-25,27394.5571045
2022-10-26,25236.83617302
2022-10-27,22608.39807689
2022-10-28,25480.03595584
2022-10-29,20405.45489024
2022-10-30,17379.62400869
2022-10-31,34354.95297899
2022-11-01,37408.65129375
2022-11-02,24979.38371548
2022-11-03,27025.33848714
2022-11-04,26412.88069015
2022-11-05,40127.18587108
2022-11-06,16901.96005565
2022-11-07,45176.95574783
2022-11-08,45162.00845959
2022-11-09,55690.41887647
2022-11-10,80313.85583358
2022-11-11,64901.7420647
2022-11-12,68878.95910465
2022-11-13,32142.99961003
2022-11-14,32700.27223237
2022-11-15,29183.6654125
2022-11-16,40638.54768615
2022-11-17,22101.86538311
2022-11-18,31302.34444292
2022-11-19,28928.58700858
2022-11-20,18532.39693938
2022-11-21,28715.47627044
2022-11-22,36402.40020561
2022-11-23,50972.77673051
2022-11-24,52869.59261161
2022-11-25,36588.00631965
2022-11-26,25614.28446505
2022-11-27,29977.39962456
2022-11-28,42158.80461075
2022-11-29,42348.66046409
2022-11-30,28890.85940693
2022-12-01,21537.54776398
2022-12-02,33642.68401923
2022-12-03,13977.2746371
2022-12-04,8630.75796907
2022-12-05,22116.7490141
2022-12-06,30616.70677973
2022-12-07,25016.27620708
2022-12-08,24341.72376994
2022-12-09,22344.14385132
2022-12-10,12886.55543827
2022-12-11,15838.22151595
2022-12-12,30746.86244479
2022-12-13,49971.25285891
2022-12-14,27894.01046743
2022-12-15,30998.6114731
2022-12-16,30554.41500474
2022-12-17,21119.5866057
2022-12-18,17757.91457012
2022-12-19,24205.48049604
2022-12-20,24648.36515298
2022-12-21,29042.04944408
2022-12-22,25306.07759067
2022-12-23,32567.93939719
2022-12-24,15606.38137864
2022-12-25,32691.1015082
2022-12-26,12871.74824495
2022-12-27,20397.14538204
2022-12-28,36215.89196764
2022-12-29,31793.97801868
2022-12-30,26698.14372885
2022-12-31,15403.31406866
2023-01-01,16165.02605297
2023-01-02,12686.84437563
2023-01-03,30110.67203766
2023-01-04,30055.49601493
2023-01-05,25388.09007677
2023-01-06,38645.84014975
2023-01-07,15593.22742621
2023-01-08,11853.60923229
2023-01-09,36160.51601747
2023-01-10,46156.24829706
2023-01-11,45382.0519405
2023-01-12,39089.61886033
2023-01-13,53979.00151678
2023-01-14,29693.72308845
2023-01-15,24113.34311781
2023-01-16,30203.22108835
2023-01-17,33623.62603375
2023-01-18,41731.34032562
2023-01-19,31130.99966284
2023-01-20,31186.78107751
2023-01-21,26464.03396097
2023-01-22,20594.73169292
2023-01-23,32241.56532129
2023-01-24,35176.19055815
2023-01-25,39192.40214675
2023-01-26,24555.35364068
2023-01-27,33435.83501375
2023-01-28,26967.96896653
2023-01-29,22158.43497789
2023-01-30,23771.27956701
2023-01-31,22306.86472401
2023-02-01,20050.5671176
2023-02-02,24757.78793488
2023-02-03,26831.52788201
2023-02-04,17119.72416571
2023-02-05,15668.431942
2023-02-06,38045.24857357
2023-02-07,28607.52486008
2023-02-08,27282.96713336
2023-02-09,38114.64126529
2023-02-10,32306.43060221
2023-02-11,21181.00143307
2023-02-12,13222.64410915
2023-02-13,58920.02552623
2023-02-14,41778.03457305
2023-02-15,33223.30281205
2023-02-16,35457.69515222
2023-02-17,35561.09377125
2023-02-18,20923.27297439
2023-02-19,14992.06372749
2023-02-20,19975.41506011
2023-02-21,29972.96469316
2023-02-22,30115.44750572
2023-02-23,29388.91593194
2023-02-24,30500.67154908
2023-02-25,12918.84289897
2023-02-26,13381.99380014
2023-02-27,23344.68052563
2023-02-28,25487.20841266
2023-03-01,22911.43789902
2023-03-02,36370.09886646
2023-03-03,34966.8952842
2023-03-04,20315.57557849
2023-03-05,15401.19586112
2023-03-06,35521.8535597
2023-03-07,35744.97652658
2023-03-08,25899.91584944
2023-03-09,31857.20667206
2023-03-10,47239.84338706
2023-03-11,88664.60215726
2023-03-12,52581.27500594
2023-03-13,55831.27521737
2023-03-14,44410.14615351
2023-03-15,59855.42317283
2023-03-16,54737.44354885
2023-03-17,62024.32066898
2023-03-18,32785.87673554
2023-03-19,22895.50533473
2023-03-20,61289.05510053
2023-03-21,52479.45876896
2023-03-22,42659.71141332
2023-03-23,49965.64132918
2023-03-24,51260.91026063
2023-03-25,25292.35776737
2023-03-26,21852.85093246
2023-03-27,51044.1448914
2023-03-28,31198.33075426
2023-03-29,31469.13131166
2023-03-30,40634.74918923
2023-03-31,34053.97440957
2023-04-01,18972.28409929
2023-04-02,19663.54599882
2023-04-03,39507.8889235
2023-04-04,32762.997396
2023-04-05,36062.87277297
2023-04-06,28674.79840675
2023-04-07,23232.00617453
2023-04-08,17340.01741557
2023-04-09,15738.92500886
2023-04-10,28946.82457857
2023-04-11,35679.02590588
2023-04-12,32486.71430774
2023-04-13,34654.97780822
2023-04-14,32993.90604998
2023-04-15,23245.07337056
2023-04-16,14118.38578735
2023-04-17,29062.66353297
2023-04-18,31410.67802974
2023-04-19,27213.73769217
2023-04-20,36303.15371701
2023-04-21,37133.41306817
2023-04-22,17236.34309183
2023-04-23,17012.68872654
2023-04-24,27476.56300796
2023-04-25,26266.8333589
2023-04-26,37429.68355659
2023-04-27,31353.17600455
2023-04-28,29128.1786845
2023-04-29,17330.71195901
2023-04-30,16458.03155536
2023-05-01,22950.4717395
2023-05-02,27198.06249126
2023-05-03,30159.71600924
2023-05-04,30587.0510749
2023-05-05,22198.99925158
2023-05-06,20142.05535661
2023-05-07,21106.49844895
2023-05-08,33898.37508898
2023-05-09,36880.68074885
2023-05-10,30259.62917716
2023-05-11,36025.75431888
2023-05-12,33098.64116349
2023-05-13,14087.10740135
2023-05-14,13834.19174944
2023-05-15,28522.27215273
2023-05-16,30434.58807025
2023-05-17,27320.62078719
2023-05-18,23139.91932668
2023-05-19,24918.09587013
2023-05-20,15586.34062356
2023-05-21,30215.40467732
2023-05-22,34942.37068385
2023-05-23,33652.34567398
2023-05-24,42347.27211793
2023-05-25,44052.06363995
2023-05-26,34103.79582014
2023-05-27,17476.34616775
2023-05-28,17528.35321001
2023-05-29,29600.03610865
2023-05-30,30414.01044157
2023-05-31,30661.23167731
2023-06-01,24257.9630393
2023-06-02,24698.26250791
2023-06-03,14724.15000649
2023-06-04,13195.45294718
2023-06-05,41362.3229785
2023-06-06,41881.14644797
2023-06-07,41661.80933868
2023-06-08,29630.92097852
2023-06-09,30258.20047347
2023-06-10,30085.6594401
2023-06-11,27088.62061839
2023-06-12,39251.29838731
2023-06-13,37254.34732659
2023-06-14,38958.46838077
2023-06-15,52945.35136485
2023-06-16,39601.59763973
2023-06-17,29350.34587431
2023-06-18,25656.58773568
2023-06-19,31230.76786817
2023-06-20,38136.62329247
2023-06-21,35070.42829663
2023-06-22,35524.21889868
2023-06-23,36205.53652313
2023-06-24,22925.57265045
2023-06-25,20573.78342552
2023-06-26,32461.23928234
