date,Exchange Inflow (Top10)
2018-07-10,25716.82346867
2018-07-11,61716.8939742
2018-07-12,18983.84652082
2018-07-13,16917.99125
2018-07-14,290.0
2018-07-15,17994.697124
2018-07-16,70492.863986
2018-07-17,91841.09483333
2018-07-18,52257.81880433
2018-07-19,34333.66666667
2018-07-20,33463.75
2018-07-21,29380.09488571
2018-07-22,48233.79108
2018-07-23,1279988.0765
2018-07-24,956466.219995
2018-07-25,277609.73544833
2018-07-26,78570.83995533
2018-07-27,107362.828997
2018-07-28,105855.721529
2018-07-29,3971.032163
2018-07-30,18170.90661574
2018-07-31,911283.91742567
2018-08-01,263886.478
2018-08-02,389431.00231333
2018-08-03,76835.49225
2018-08-04,86817.290432
2018-08-05,52212.24179217
2018-08-06,16637.120797
2018-08-07,103627.44543233
2018-08-08,341368.95638333
2018-08-09,375400.443646
2018-08-10,97758.1654932
2018-08-11,156191.57445743
2018-08-12,7140.6885196
2018-08-13,359748.26478829
2018-08-14,104218.34642697
2018-08-15,81261.78404125
2018-08-16,39829.58856883
2018-08-17,48043.5
2018-08-18,159873.25935125
2018-08-19,471677.77241
2018-08-20,69510.89801008
2018-08-21,50178.50556833
2018-08-22,27142.16666667
2018-08-23,27373.720939
2018-08-24,71171.97053
2018-08-25,42211.97782833
2018-08-26,5939.409284
2018-08-27,5945.784598
2018-08-28,37786.125
2018-08-29,184980.53341
2018-08-30,60210.61713167
2018-08-31,7428.8580535
2018-09-01,31423.26891833
2018-09-02,4440.016755
2018-09-03,50747.850294
2018-09-04,31849.10746843
2018-09-05,3400973.88378708
2018-09-06,57947.73910046
2018-09-07,32156.11235083
2018-09-08,3222.92289729
2018-09-09,6731.56852
2018-09-10,42953.64023
2018-09-11,53768.25
2018-09-12,57005.74671633
2018-09-13,19014.8073
2018-09-14,8274.955748
2018-09-15,44208.92838
2018-09-16,10523.19685367
2018-09-17,77870.11985167
2018-09-18,49987.56525615
2018-09-19,3600.1
2018-09-20,225154.0
2018-09-21,40047.9787075
2018-09-22,23596.73562191
2018-09-23,230582.54447633
2018-09-24,329378.151426
2018-09-25,9876.41666667
2018-09-26,4795.33333333
2018-09-27,43037.23713667
2018-09-28,54725.997064
2018-09-29,19305.488977
2018-09-30,25241.01995969
2018-10-01,11310.57963167
2018-10-02,28633.02908937
2018-10-03,2538150.67945733
2018-10-04,18835.946659
2018-10-05,983469.67861305
2018-10-06,22049.22542
2018-10-07,76500.87207333
2018-10-08,267892.04426667
2018-10-09,44976.29611083
2018-10-10,85981.37962333
2018-10-11,127787.080675
2018-10-12,116615.9627517
2018-10-13,10242.4192875
2018-10-14,62512.1293375
2018-10-15,221566.74333025
2018-10-16,186626.24527133
2018-10-17,123334.645783
2018-10-18,46522.7821286
2018-10-19,363661.76666667
2018-10-20,1020991.89407533
2018-10-21,15321.95732225
2018-10-22,247427.19074467
2018-10-23,118932.859758
2018-10-24,156852.16611667
2018-10-25,150444.26666667
2018-10-26,130777.82915
2018-10-27,6379.17945775
2018-10-28,31403.2473
2018-10-29,37141.60803333
2018-10-30,63136.87977114
2018-10-31,407061.77550629
2018-11-01,107343.583498
2018-11-02,17768.33333333
2018-11-03,14719.3070275
2018-11-04,16615.4986015
2018-11-05,117778.27854175
2018-11-06,83427.5499375
2018-11-07,213760.787558
2018-11-08,38535.86420617
2018-11-09,48786.81972637
2018-11-10,15101.373982
2018-11-11,38993.994413
2018-11-12,147904.34588867
2018-11-13,2986.06108633
2018-11-14,37153.58903371
2018-11-15,100226.97183261
2018-11-16,54288.9005362
2018-11-17,110976.13472867
2018-11-18,77304.495
2018-11-19,49054.851984
2018-11-20,321057.01716628
2018-11-21,76408.8807372
2018-11-22,38069.21291282
2018-11-23,88563.96523817
2018-11-24,179985.41505445
2018-11-25,18622.52113552
2018-11-26,36321.64493515
2018-11-27,110382.2473599
2018-11-28,38182.91981973
2018-11-29,69512.05408381
2018-11-30,121549.9763014
2018-12-01,80271.79791575
2018-12-02,40510.55932583
2018-12-03,63837.05189757
2018-12-04,49864.71729762
2018-12-05,35637.65284793
2018-12-06,120191.60635289
2018-12-07,63127.79568015
2018-12-08,46469.7395777
2018-12-09,36608.45623579
2018-12-10,31151.89208382
2018-12-11,85141.94373495
2018-12-12,154227.69502853
2018-12-13,198853.81138349
2018-12-14,267507.36816072
2018-12-15,108498.23940715
2018-12-16,168296.63943717
2018-12-17,280583.04652717
2018-12-18,330331.23765699
2018-12-19,619186.93511366
2018-12-20,922114.28946748
2018-12-21,69811.7518288
2018-12-22,33002.1527435
2018-12-23,16332.01904524
2018-12-24,122604.3441221
2018-12-25,36595.23719039
2018-12-26,44134.67005378
2018-12-27,9584.08380311
2018-12-28,49623.50812304
2018-12-29,46332.92739383
2018-12-30,54447.96434033
2018-12-31,85267.18128
2019-01-01,111698.03043625
2019-01-02,25755.9583365
2019-01-03,68049.16879333
2019-01-04,19298.36318767
2019-01-05,129706.63949478
2019-01-06,8472.7384062
2019-01-07,31703.411276
2019-01-08,8336.28619814
2019-01-09,5510.06023071
2019-01-10,30345.13482389
2019-01-11,108069.69426778
2019-01-12,30208.21490967
2019-01-13,13890.98419114
2019-01-14,55452.4616145
2019-01-15,175277.37606
2019-01-16,8971.04598017
2019-01-17,79555.38944
2019-01-18,5709.032218
2019-01-19,8159.29762167
2019-01-20,4441.86804725
2019-01-21,10047.98664567
2019-01-22,24706.70228
2019-01-23,25178.5422
2019-01-24,268524.10942433
2019-01-25,11869.18166667
2019-01-26,9856.095
2019-01-27,1008943.96407086
2019-01-28,185157.02931411
2019-01-29,675413.22083667
2019-01-30,25881.75196143
2019-01-31,16145.93451
2019-02-01,13686.11209733
2019-02-02,9934.668513
2019-02-03,54963.80512933
2019-02-04,136703.168937
2019-02-05,49330.87337289
2019-02-06,11837.00177592
2019-02-07,4698.29666667
2019-02-08,10796.91517633
2019-02-09,29881.51034475
2019-02-10,102088.6709644
2019-02-11,40337.52646133
2019-02-12,11730.2225975
2019-02-13,11317.296042
2019-02-14,6880.33645384
2019-02-15,4959.88339475
2019-02-16,14877.75801667
2019-02-17,20754.61261933
2019-02-18,33051.1746968
2019-02-19,34325.75238012
2019-02-20,83967.9258625
2019-02-21,83388.8883178
2019-02-22,6506850.36572356
2019-02-23,34704.09226903
2019-02-24,186484.64430456
2019-02-25,149012.49975016
2019-02-26,379919.63986269
2019-02-27,167817.18279029
2019-02-28,125769.58496669
2019-03-01,168226.44498488
2019-03-02,785709.46519001
2019-03-03,47820.72526667
2019-03-04,96058.50084305
2019-03-05,353459.41501036
2019-03-06,147907.4634874
2019-03-07,95858.21157979
2019-03-08,122804.21858381
2019-03-09,144111.67018553
2019-03-10,99861.40098025
2019-03-11,1336599.35122273
2019-03-12,172021.18320451
2019-03-13,929990.842106
2019-03-14,716270.8728624
2019-03-15,142607.63952572
2019-03-16,157131.20372507
2019-03-17,89101.52199517
2019-03-18,175141.45411041
2019-03-19,64331.76138793
2019-03-20,139316.70390512
2019-03-21,394131.94375933
2019-03-22,344440.65586047
2019-03-23,130882.29536118
2019-03-24,94249.48238559
2019-03-25,130662.75423218
2019-03-26,172881.71670183
2019-03-27,160097.26341091
2019-03-28,122417.11836345
2019-03-29,94088.52022388
2019-03-30,125827.7116279
2019-03-31,288048.05031468
2019-04-01,127709.70463746
2019-04-02,366416.85075839
2019-04-03,472924.17670493
2019-04-04,801676.67638326
2019-04-05,508554.81682517
2019-04-06,688932.37668807
2019-04-07,1066040.12242813
2019-04-08,2112920.2950592
2019-04-09,1478132.66221654
2019-04-10,2503518.86162202
2019-04-11,1573505.82892241
2019-04-12,1818462.05497829
2019-04-13,655994.47301004
2019-04-14,246935.23364114
2019-04-15,1350150.77982573
2019-04-16,757148.5419684
2019-04-17,854980.33545751
2019-04-18,708758.71057014
2019-04-19,214529.1845847
2019-04-20,573155.8366271
2019-04-21,381036.4808256
2019-04-22,652380.11611932
2019-04-23,359343.72890608
2019-04-24,1388994.23419915
2019-04-25,1032639.5825473
2019-04-26,1008248.30767374
2019-04-27,398288.6800172
2019-04-28,1393118.20107952
2019-04-29,331774.46487389
2019-04-30,359020.55527684
2019-05-01,156347.1792831
2019-05-02,404720.88008899
2019-05-03,553803.13312134
2019-05-04,494575.20834067
2019-05-05,449934.84185031
2019-05-06,408486.87105592
2019-05-07,763788.87128745
2019-05-08,528180.96664518
2019-05-09,830207.21703489
2019-05-10,603882.43945277
2019-05-11,923913.34908913
2019-05-12,655722.20184389
2019-05-13,575996.59382177
2019-05-14,1154433.26286763
2019-05-15,1269388.97101502
2019-05-16,1092479.67260374
2019-05-17,985600.75914699
2019-05-18,1276357.83897313
2019-05-19,547134.29699818
2019-05-20,1154512.17273629
2019-05-21,1439576.85668892
2019-05-22,560462.39537846
2019-05-23,2717764.56270424
2019-05-24,7862051.71618918
2019-05-25,591777.28411385
2019-05-26,726213.93669705
2019-05-27,1437286.83319784
2019-05-28,955728.5127828
2019-05-29,2606932.50385033
2019-05-30,945513.8395827
2019-05-31,910763.25755328
2019-06-01,697274.74963773
2019-06-02,531415.66831503
2019-06-03,754278.39488127
2019-06-04,1172338.66101414
2019-06-05,1090744.37405357
2019-06-06,697072.97465383
2019-06-07,626426.07888567
2019-06-08,389631.77611707
2019-06-09,508248.8873305
2019-06-10,1006426.20538131
2019-06-11,845371.72916458
2019-06-12,1149021.97135074
2019-06-13,828277.68395922
2019-06-14,658403.39545264
2019-06-15,702598.41569635
2019-06-16,647977.97798848
2019-06-17,1058961.5257165
2019-06-18,471532.03478356
2019-06-19,583616.45018366
2019-06-20,674833.57451556
2019-06-21,596857.03465843
2019-06-22,662148.20761514
2019-06-23,662773.18159388
2019-06-24,584689.6354374
2019-06-25,1120506.26397644
2019-06-26,446070.64993379
2019-06-27,827337.35859726
2019-06-28,964902.04908469
2019-06-29,1436853.48945622
2019-06-30,538704.83121997
2019-07-01,5410832.95333464
2019-07-02,896998.16320401
2019-07-03,4432882.78938015
2019-07-04,1298165.66072173
2019-07-05,1476865.62779639
2019-07-06,840632.65351112
2019-07-07,600135.23325452
2019-07-08,1082707.75701153
2019-07-09,1089027.76820212
2019-07-10,1161744.03788726
2019-07-11,1368099.51532173
2019-07-12,881851.2753015
2019-07-13,819967.68685827
2019-07-14,756753.98821676
2019-07-15,1202997.3054759
2019-07-16,1347260.91339535
2019-07-17,1084092.97592955
2019-07-18,897710.83942299
2019-07-19,1404211.35628339
2019-07-20,630898.83660217
2019-07-21,539989.68710618
2019-07-22,829355.52307271
2019-07-23,580497.89274208
2019-07-24,1293089.33258746
2019-07-25,997973.19111525
2019-07-26,1036900.29120689
2019-07-27,1214564.10509183
2019-07-28,685408.99268311
2019-07-29,1085126.39818812
2019-07-30,573063.10596179
2019-07-31,507931.42926369
2019-08-01,561807.02982357
2019-08-02,1117847.92531658
2019-08-03,488131.35600768
2019-08-04,471334.42311477
2019-08-05,5397152.28593352
2019-08-06,1203936.06658598
2019-08-07,1129579.03790521
2019-08-08,1096021.72584667
2019-08-09,1379887.95331464
2019-08-10,988698.29914365
2019-08-11,431411.77043926
2019-08-12,1213026.93744208
2019-08-13,609020.66221042
2019-08-14,1067561.55881369
2019-08-15,725646.9532513
2019-08-16,640522.14555286
2019-08-17,393717.15766832
2019-08-18,471425.34742436
2019-08-19,566252.47803282
2019-08-20,1075096.8979387
2019-08-21,1446569.22361101
2019-08-22,1295727.49376948
2019-08-23,1076179.46949774
2019-08-24,929962.89752588
2019-08-25,534397.29185131
2019-08-26,1622982.61683747
2019-08-27,1106417.01078061
2019-08-28,1097641.52865758
2019-08-29,2504901.75877806
2019-08-30,894427.88704023
2019-08-31,491026.90034288
2019-09-01,250372.89020084
2019-09-02,1069774.69344138
2019-09-03,1299525.92572543
2019-09-04,735119.31492974
2019-09-05,1444809.14820013
2019-09-06,1238506.20250011
2019-09-07,760550.85744432
2019-09-08,496030.24227695
2019-09-09,1771802.23361695
2019-09-10,2267194.76924042
2019-09-11,743081.11660824
2019-09-12,1959926.15762842
2019-09-13,1092444.07195635
2019-09-14,3389802.22880844
2019-09-15,1219781.5848124
2019-09-16,2316631.51865563
2019-09-17,3098398.15480902
2019-09-18,1345609.89285915
2019-09-19,1610703.73428093
2019-09-20,1715397.16311331
2019-09-21,886448.79714373
2019-09-22,1393711.06011002
2019-09-23,2125705.46778808
2019-09-24,1968812.7749462
2019-09-25,4950229.75121634
2019-09-26,3343140.55580154
2019-09-27,1852727.28498226
2019-09-28,1852989.45598479
2019-09-29,1541727.80249961
2019-09-30,1725911.50211358
2019-10-01,3134358.83649897
2019-10-02,3043348.77160133
2019-10-03,1714906.65618764
2019-10-04,1898386.39979915
2019-10-05,2525586.3767785
2019-10-06,865156.40826652
2019-10-07,1163586.29386851
2019-10-08,2098308.92254588
2019-10-09,2726009.92400402
2019-10-10,2300680.15211076
2019-10-11,1979414.88939316
2019-10-12,1229361.9870268
2019-10-13,1149704.69970685
2019-10-14,1153309.18383697
2019-10-15,1670057.22653916
2019-10-16,1538735.17966897
2019-10-17,2041677.797385
2019-10-18,1745515.40231097
2019-10-19,1676245.35613134
2019-10-20,2423491.99782996
2019-10-21,2262043.37088985
2019-10-22,1887412.48050749
2019-10-23,2287198.80071817
2019-10-24,2690534.59460283
2019-10-25,3022799.24223918
2019-10-26,3647025.94803943
2019-10-27,2005443.47785542
2019-10-28,4513071.48538807
2019-10-29,3523694.15701237
2019-10-30,2465781.75451087
2019-10-31,1853584.53832916
2019-11-01,2122024.69443002
2019-11-02,1838025.90761427
2019-11-03,1781080.59904839
2019-11-04,2739595.6209145
2019-11-05,2323338.59658254
2019-11-06,2645898.67638693
2019-11-07,2417266.17049822
2019-11-08,2224210.85565592
2019-11-09,2379377.81450561
2019-11-10,2141021.35098407
2019-11-11,3625486.48448247
2019-11-12,3941162.94816777
2019-11-13,2815417.56433707
2019-11-14,2517075.54248595
2019-11-15,2331441.07137226
2019-11-16,1779226.71261712
2019-11-17,1229410.27555017
2019-11-18,2408259.5420923
2019-11-19,3238880.24989696
2019-11-20,2077646.41956211
2019-11-21,2510348.71514852
2019-11-22,2420176.55213235
2019-11-23,3044132.98401838
2019-11-24,1921621.06547916
2019-11-25,2909315.20039786
2019-11-26,2544941.13460299
2019-11-27,2996323.65859852
2019-11-28,3126724.2751957
2019-11-29,2953780.03827974
2019-11-30,1625052.67802247
2019-12-01,1597058.08830453
2019-12-02,2657875.33505943
2019-12-03,2834986.87790378
2019-12-04,2866862.2131104
2019-12-05,3266635.21521874
2019-12-06,3123098.71636219
2019-12-07,2065348.84096219
2019-12-08,466669.58276025
2019-12-09,2519849.2490558
2019-12-10,3520681.79797668
2019-12-11,3005628.12433523
2019-12-12,3583598.77701471
2019-12-13,1912353.49646947
2019-12-14,2036544.29151675
2019-12-15,1810365.54335742
2019-12-16,2318589.95764468
2019-12-17,2916530.64392553
2019-12-18,3414460.59488456
2019-12-19,3025780.90987032
2019-12-20,2004779.66552355
2019-12-21,2064141.33120285
2019-12-22,2059215.33707427
2019-12-23,2476264.72011245
2019-12-24,2507213.29086409
2019-12-25,2024993.83421362
2019-12-26,1666907.24035399
2019-12-27,2226024.40245027
2019-12-28,1661181.34074329
2019-12-29,1607951.73229599
2019-12-30,2804427.52685363
2019-12-31,2121282.28237294
2020-01-01,1275215.83340452
2020-01-02,3739055.75755096
2020-01-03,1568319.16582795
2020-01-04,2159049.37251722
2020-01-05,1195913.44784126
2020-01-06,2085023.14566084
2020-01-07,2745439.6908363
2020-01-08,2391128.13390528
2020-01-09,2366334.44463538
2020-01-10,2276871.1369791
2020-01-11,1632219.72695545
2020-01-12,1441789.97546933
2020-01-13,2714430.9572506
2020-01-14,2577689.91946598
2020-01-15,2656590.32435799
2020-01-16,2184257.9421798
2020-01-17,2226668.83187533
2020-01-18,1731729.69888275
2020-01-19,2577560.77490317
2020-01-20,1603145.41125159
2020-01-21,3180967.90838631
2020-01-22,2547684.34992165
2020-01-23,2090197.363816
2020-01-24,1393678.30979435
2020-01-25,1400375.28092197
2020-01-26,1473261.84845631
2020-01-27,3140064.51746451
2020-01-28,1662162.11723944
2020-01-29,3324585.38707653
2020-01-30,2594583.35243349
2020-01-31,2273597.67718956
2020-02-01,1680844.08940362
2020-02-02,1125688.57086981
2020-02-03,3434604.85513145
2020-02-04,1737665.07438155
2020-02-05,2909660.82283634
2020-02-06,2676281.42502126
2020-02-07,3114881.01008184
2020-02-08,1984299.45431265
2020-02-09,2303878.91084146
2020-02-10,2457841.012635
2020-02-11,3324529.42082654
2020-02-12,3453594.26274891
2020-02-13,3463052.87974775
2020-02-14,4132531.66225172
2020-02-15,2144039.24190882
2020-02-16,3411734.57615972
2020-02-17,4563960.81412265
2020-02-18,3244006.17870308
2020-02-19,4588294.50476944
2020-02-20,4577980.54634756
2020-02-21,3169560.69108958
2020-02-22,1766566.20814034
2020-02-23,2665585.34519514
2020-02-24,2501086.30683188
2020-02-25,2463902.38696694
2020-02-26,2813631.15904513
2020-02-27,2758455.35149283
2020-02-28,3417494.56907249
2020-02-29,2458014.00117155
2020-03-01,3205593.09570295
2020-03-02,4661357.06422172
2020-03-03,4580783.27762898
2020-03-04,3835994.26437836
2020-03-05,4269417.74642559
2020-03-06,4209516.82160539
2020-03-07,2479526.81130947
2020-03-08,2849279.82597248
2020-03-09,3430396.40938453
2020-03-10,3294806.87629924
2020-03-11,3756381.27622613
2020-03-12,3960956.84792921
2020-03-13,5757654.29993384
2020-03-14,3966442.43361862
2020-03-15,3736050.45772611
2020-03-16,4274437.0298528
2020-03-17,5311320.78877974
2020-03-18,4373981.36299851
2020-03-19,3675007.19722871
2020-03-20,4147661.78747179
2020-03-21,5387290.86128183
2020-03-22,3752844.0153103
2020-03-23,5938501.5293119
2020-03-24,7079623.73007433
2020-03-25,7153320.47508003
2020-03-26,6566297.28738562
2020-03-27,3365825.42779955
2020-03-28,5882342.24794294
2020-03-29,5496941.35847808
2020-03-30,4993456.36623845
2020-03-31,6580897.15268947
2020-04-01,7000922.09992677
2020-04-02,3455862.13994806
2020-04-03,3123995.67902314
2020-04-04,2821375.17353321
2020-04-05,2761566.56380699
2020-04-06,2785219.50521253
2020-04-07,2703498.73878475
2020-04-08,3707224.97988023
2020-04-09,2404095.76581864
2020-04-10,3368874.31504931
2020-04-11,2095550.97625419
2020-04-12,2810765.13535293
2020-04-13,2694896.84249602
2020-04-14,3312991.72514815
2020-04-15,3286235.24447943
2020-04-16,5144703.06498016
2020-04-17,3380582.67645957
2020-04-18,3435148.3699772
2020-04-19,2555926.25128017
2020-04-20,4370827.0960926
2020-04-21,4233903.34873412
2020-04-22,3233210.01359352
2020-04-23,3281778.64981212
2020-04-24,2924993.47043251
2020-04-25,3414444.03351069
2020-04-26,2239010.03731587
2020-04-27,3956776.58741951
2020-04-28,3784027.22453714
2020-04-29,4514186.95262214
2020-04-30,4085074.62664738
2020-05-01,2623066.66398711
2020-05-02,2421232.6248505
2020-05-03,3123614.27174557
2020-05-04,3753896.90734114
2020-05-05,3599850.17113649
2020-05-06,3368442.57543044
2020-05-07,3643736.88904692
2020-05-08,3641526.94794367
2020-05-09,3774252.50734624
2020-05-10,3816416.24403861
2020-05-11,3475823.67889578
2020-05-12,4164300.82149253
2020-05-13,3070220.73465244
2020-05-14,2824714.30940142
2020-05-15,3180851.14568624
2020-05-16,2601161.7213027
2020-05-17,4077874.58194164
2020-05-18,3832162.69603734
2020-05-19,4450790.96244467
2020-05-20,3135780.07163172
2020-05-21,4599882.94226961
2020-05-22,4056400.61492168
2020-05-23,2540052.34158672
2020-05-24,3656734.85739771
2020-05-25,3286778.19389552
2020-05-26,3056989.37180465
2020-05-27,3290809.52352269
2020-05-28,7081903.33913711
2020-05-29,2971644.01545385
2020-05-30,2816258.87038578
2020-05-31,2738322.76948723
2020-06-01,3393761.69278146
2020-06-02,6054962.01974293
2020-06-03,3568033.21659998
2020-06-04,3333157.23093748
2020-06-05,4121104.77321992
2020-06-06,5891094.34670263
2020-06-07,2766762.41382647
2020-06-08,3958539.00381392
2020-06-09,3373471.79458731
2020-06-10,3696991.7239591
2020-06-11,4722149.50066789
2020-06-12,3463577.08556574
2020-06-13,2370682.35927083
2020-06-14,3378487.73896441
2020-06-15,2749852.71019712
2020-06-16,4016502.97487935
2020-06-17,4168399.75059235
2020-06-18,3533215.10187421
2020-06-19,3886401.70163306
2020-06-20,2626459.99345245
2020-06-21,2595479.96070887
2020-06-22,3646912.90764037
2020-06-23,4138572.31356234
2020-06-24,3879211.75193558
2020-06-25,4212952.38245381
2020-06-26,3848124.59371729
2020-06-27,2560234.11973056
2020-06-28,2663923.4849581
2020-06-29,3651839.95635433
2020-06-30,2785853.91894959
2020-07-01,2958827.72219304
2020-07-02,8143553.23218489
2020-07-03,3732944.59242039
2020-07-04,2904390.919299
2020-07-05,2562583.23719855
2020-07-06,4028221.80539029
2020-07-07,3548357.03609755
2020-07-08,3751634.78081721
2020-07-09,3532573.90006
2020-07-10,4384248.37871476
2020-07-11,2928128.29789882
2020-07-12,2451598.41856739
2020-07-13,4301298.1110233
2020-07-14,5527137.89898832
2020-07-15,3868618.33272167
2020-07-16,3386363.9998097
2020-07-17,3720573.63525999
2020-07-18,3328046.79057008
2020-07-19,2535187.82782815
2020-07-20,4925280.04304123
2020-07-21,4127551.68582525
2020-07-22,4590249.05050638
2020-07-23,3912097.461138
2020-07-24,3326401.39067415
2020-07-25,2419110.52476114
2020-07-26,2761856.15675563
2020-07-27,6189187.25831334
2020-07-28,5199084.82178496
2020-07-29,4119540.58816107
2020-07-30,3494289.69376384
2020-07-31,3402267.4935497
2020-08-01,3008693.91251244
2020-08-02,3246814.42913962
2020-08-03,4285499.61617749
2020-08-04,5357170.06222479
2020-08-05,3459823.9576858
2020-08-06,3786433.5405596
2020-08-07,3983523.85215827
2020-08-08,2770339.47400426
2020-08-09,2707087.9586106
2020-08-10,4471424.80339498
2020-08-11,6199324.83530234
2020-08-12,3584890.08872087
2020-08-13,6998117.36823493
2020-08-14,6186977.98516598
2020-08-15,3274869.01386708
2020-08-16,2975870.08584497
2020-08-17,4301700.59421939
2020-08-18,3303018.12846169
2020-08-19,5806829.45483963
2020-08-20,5154251.62272401
2020-08-21,4781702.76124841
2020-08-22,3060120.58850555
2020-08-23,3041501.22859033
2020-08-24,3529172.07747518
2020-08-25,2789780.63079497
2020-08-26,3268525.74623046
2020-08-27,3433036.73716318
2020-08-28,3749928.81596933
2020-08-29,3223854.59906368
2020-08-30,3470447.25574248
2020-08-31,5845019.0368097
2020-09-01,6593242.04971483
2020-09-02,7522339.86289917
2020-09-03,5415967.06434009
2020-09-04,6000779.52155538
2020-09-05,4824481.42034877
2020-09-06,3304601.38771667
2020-09-07,4907803.40641551
2020-09-08,5403008.5456889
2020-09-09,3931828.79723969
2020-09-10,3718387.49112688
