date,Exchange Depositing Transactions
2021-12-09,17101
2021-12-10,20907
2021-12-11,18305
2021-12-12,21966
2021-12-13,24638
2021-12-14,25009
2021-12-15,26919
2021-12-16,17846
2021-12-17,20955
2021-12-18,13856
2021-12-19,11179
2021-12-20,18114
2021-12-21,15621
2021-12-22,16111
2021-12-23,18101
2021-12-24,16516
2021-12-25,10936
2021-12-26,11700
2021-12-27,17186
2021-12-28,16591
2021-12-29,15233
2021-12-30,20047
2021-12-31,16017
2022-01-01,13153
2022-01-02,10908
2022-01-03,15367
2022-01-04,17894
2022-01-05,18270
2022-01-06,18830
2022-01-07,18138
2022-01-08,15365
2022-01-09,11009
2022-01-10,13648
2022-01-11,17037
2022-01-12,15990
2022-01-13,15574
2022-01-14,14202
2022-01-15,10666
2022-01-16,10988
2022-01-17,14101
2022-01-18,15663
2022-01-19,14250
2022-01-20,13470
2022-01-21,15766
2022-01-22,18171
2022-01-23,12179
2022-01-24,12112
2022-01-25,10944
2022-01-26,10602
2022-01-27,9011
2022-01-28,9330
2022-01-29,11609
2022-01-30,8728
2022-01-31,10516
2022-02-01,10291
2022-02-02,9968
2022-02-03,11019
2022-02-04,11551
2022-02-05,11478
2022-02-06,7910
2022-02-07,11075
2022-02-08,10535
2022-02-09,10977
2022-02-10,15507
2022-02-11,16578
2022-02-12,8614
2022-02-13,8356
2022-02-14,10076
2022-02-15,10930
2022-02-16,8757
2022-02-17,9822
2022-02-18,9286
2022-02-19,6575
2022-02-20,7988
2022-02-21,8743
2022-02-22,10179
2022-02-23,13810
2022-02-24,13740
2022-02-25,9758
2022-02-26,8730
2022-02-27,7349
2022-02-28,11770
2022-03-01,11556
2022-03-02,9113
2022-03-03,9083
2022-03-04,10005
2022-03-05,6577
2022-03-06,13951
2022-03-07,15761
2022-03-08,25975
2022-03-09,14052
2022-03-10,9382
2022-03-11,9246
2022-03-12,8039
2022-03-13,10042
2022-03-14,11787
2022-03-15,10263
2022-03-16,33418
2022-03-17,13685
2022-03-18,10798
2022-03-19,36847
2022-03-20,11229
2022-03-21,12656
2022-03-22,16897
2022-03-23,19225
2022-03-24,15609
2022-03-25,15956
2022-03-26,10528
2022-03-27,20008
2022-03-28,18875
2022-03-29,18434
2022-03-30,21095
2022-03-31,17390
2022-04-01,17367
2022-04-02,14535
2022-04-03,13197
2022-04-04,15519
2022-04-05,15013
2022-04-06,14589
2022-04-07,14324
2022-04-08,12787
2022-04-09,13224
2022-04-10,10660
2022-04-11,16680
2022-04-12,17604
2022-04-13,12278
2022-04-14,11677
2022-04-15,12564
2022-04-16,9596
2022-04-17,7933
2022-04-18,12736
2022-04-19,12661
2022-04-20,12944
2022-04-21,13219
2022-04-22,13237
2022-04-23,9146
2022-04-24,8379
2022-04-25,13921
2022-04-26,14656
2022-04-27,13343
2022-04-28,14616
2022-04-29,14878
2022-04-30,16206
2022-05-01,11682
2022-05-02,12563
2022-05-03,12668
2022-05-04,14369
2022-05-05,13454
2022-05-06,12718
2022-05-07,14907
2022-05-08,14536
2022-05-09,17584
2022-05-10,22541
2022-05-11,21299
2022-05-12,39582
2022-05-13,30984
2022-05-14,21684
2022-05-15,16334
2022-05-16,19198
2022-05-17,28901
2022-05-18,27744
2022-05-19,12177
2022-05-20,13056
2022-05-21,11056
2022-05-22,9232
2022-05-23,11356
2022-05-24,15020
2022-05-25,20439
2022-05-26,15875
2022-05-27,12022
2022-05-28,10209
2022-05-29,9475
2022-05-30,11433
2022-05-31,11836
2022-06-01,11024
2022-06-02,10916
2022-06-03,8878
2022-06-04,6551
2022-06-05,7290
2022-06-06,10047
2022-06-07,10506
2022-06-08,9629
2022-06-09,9559
2022-06-10,22803
2022-06-11,13769
2022-06-12,12690
2022-06-13,17619
2022-06-14,13926
2022-06-15,19180
2022-06-16,11888
2022-06-17,21366
2022-06-18,15005
2022-06-19,13346
2022-06-20,10103
2022-06-21,12138
2022-06-22,11780
2022-06-23,11316
2022-06-24,12819
2022-06-25,9043
2022-06-26,7146
2022-06-27,11766
2022-06-28,10584
2022-06-29,14043
2022-06-30,11901
2022-07-01,20659
2022-07-02,11181
2022-07-03,10507
2022-07-04,17388
2022-07-05,22967
2022-07-06,24698
2022-07-07,18152
2022-07-08,15823
2022-07-09,16253
2022-07-10,15518
2022-07-11,18335
2022-07-12,14881
2022-07-13,12493
2022-07-14,11258
2022-07-15,11378
2022-07-16,9728
2022-07-17,7868
2022-07-18,12417
2022-07-19,13155
2022-07-20,15910
2022-07-21,11723
2022-07-22,15557
2022-07-23,13448
2022-07-24,9006
2022-07-25,14069
2022-07-26,52833
2022-07-27,41591
2022-07-28,15948
2022-07-29,16715
2022-07-30,10862
2022-07-31,17190
2022-08-01,24599
2022-08-02,47388
2022-08-03,48062
2022-08-04,25052
2022-08-05,22563
2022-08-06,22984
2022-08-07,25607
2022-08-08,17122
2022-08-09,15167
2022-08-10,14792
2022-08-11,13655
2022-08-12,16028
2022-08-13,16240
2022-08-14,16121
2022-08-15,16483
2022-08-16,15350
2022-08-17,18161
2022-08-18,16417
2022-08-19,17777
2022-08-20,13520
2022-08-21,13250
2022-08-22,12199
2022-08-23,12366
2022-08-24,11075
2022-08-25,10810
2022-08-26,12641
2022-08-27,10526
2022-08-28,8360
2022-08-29,12490
2022-08-30,12679
2022-08-31,12753
2022-09-01,15353
2022-09-02,13948
2022-09-03,12103
2022-09-04,7944
2022-09-05,13010
2022-09-06,14209
2022-09-07,14169
2022-09-08,13135
2022-09-09,14535
2022-09-10,10128
2022-09-11,9691
2022-09-12,12873
2022-09-13,13607
2022-09-14,14775
2022-09-15,10739
2022-09-16,14251
2022-09-17,9455
2022-09-18,9549
2022-09-19,13843
2022-09-20,12673
2022-09-21,17054
2022-09-22,15983
2022-09-23,17273
2022-09-24,15052
2022-09-25,13901
2022-09-26,34653
2022-09-27,89939
2022-09-28,40042
2022-09-29,24358
2022-09-30,25896
2022-10-01,19162
2022-10-02,10839
2022-10-03,28049
2022-10-04,22541
2022-10-05,12126
2022-10-06,13521
2022-10-07,12900
2022-10-08,23134
2022-10-09,13728
2022-10-10,11689
2022-10-11,14246
2022-10-12,11570
2022-10-13,13220
2022-10-14,12113
2022-10-15,8421
2022-10-16,7810
2022-10-17,12184
2022-10-18,12129
2022-10-19,12849
2022-10-20,13833
2022-10-21,10783
2022-10-22,10259
2022-10-23,10379
2022-10-24,16145
2022-10-25,13789
2022-10-26,13395
2022-10-27,14582
2022-10-28,14107
2022-10-29,14395
2022-10-30,12586
2022-10-31,17783
2022-11-01,15014
2022-11-02,17428
2022-11-03,18939
2022-11-04,17021
2022-11-05,10641
2022-11-06,10258
2022-11-07,19046
2022-11-08,28792
2022-11-09,30137
2022-11-10,37854
2022-11-11,23824
2022-11-12,16568
2022-11-13,18804
2022-11-14,20571
2022-11-15,23728
2022-11-16,22494
2022-11-17,23680
2022-11-18,21049
2022-11-19,19375
2022-11-20,17892
2022-11-21,17833
2022-11-22,16773
2022-11-23,15640
2022-11-24,27415
2022-11-25,29794
2022-11-26,17883
2022-11-27,9740
2022-11-28,22549
2022-11-29,48576
2022-11-30,27598
2022-12-01,16260
2022-12-02,14018
2022-12-03,9958
2022-12-04,8250
2022-12-05,13854
2022-12-06,17561
2022-12-07,14962
2022-12-08,13358
2022-12-09,181968
2022-12-10,181291
2022-12-11,45349
2022-12-12,51612
2022-12-13,43472
2022-12-14,49667
2022-12-15,37598
2022-12-16,53162
2022-12-17,27307
2022-12-18,30958
2022-12-19,16872
2022-12-20,18114
2022-12-21,15418
2022-12-22,18635
2022-12-23,16672
2022-12-24,11188
2022-12-25,8526
2022-12-26,13746
2022-12-27,15387
2022-12-28,17278
2022-12-29,16392
2022-12-30,19936
2022-12-31,13649
2023-01-01,8714
2023-01-02,13209
2023-01-03,16822
2023-01-04,22895
2023-01-05,21987
2023-01-06,18695
2023-01-07,14345
2023-01-08,10374
2023-01-09,25156
2023-01-10,21385
2023-01-11,23355
2023-01-12,22368
2023-01-13,23285
2023-01-14,19633
2023-01-15,12239
2023-01-16,21902
2023-01-17,19244
2023-01-18,20952
2023-01-19,17781
2023-01-20,21038
2023-01-21,16404
2023-01-22,13343
2023-01-23,16977
2023-01-24,19234
2023-01-25,18719
2023-01-26,18474
2023-01-27,30402
2023-01-28,13798
2023-01-29,12985
2023-01-30,20217
2023-01-31,19872
2023-02-01,22169
2023-02-02,23247
2023-02-03,19611
2023-02-04,15789
2023-02-05,14458
2023-02-06,19292
2023-02-07,25579
2023-02-08,22041
2023-02-09,21829
2023-02-10,21461
2023-02-11,13759
2023-02-12,12666
2023-02-13,40835
2023-02-14,52107
2023-02-15,26894
2023-02-16,31367
2023-02-17,23829
2023-02-18,16037
2023-02-19,15205
2023-02-20,19737
2023-02-21,18309
2023-02-22,18884
2023-02-23,17246
2023-02-24,18438
2023-02-25,15693
2023-02-26,12163
2023-02-27,17973
2023-02-28,21428
2023-03-01,20404
2023-03-02,21231
2023-03-03,26517
2023-03-04,13051
2023-03-05,11661
2023-03-06,18763
2023-03-07,18906
2023-03-08,17249
2023-03-09,22645
2023-03-10,25719
2023-03-11,20525
2023-03-12,17613
2023-03-13,24915
2023-03-14,32123
2023-03-15,23778
2023-03-16,20188
2023-03-17,36788
2023-03-18,23701
2023-03-19,14721
2023-03-20,25927
2023-03-21,20274
2023-03-22,18501
2023-03-23,23412
2023-03-24,19479
2023-03-25,14025
2023-03-26,12102
2023-03-27,18461
2023-03-28,18829
2023-03-29,24097
2023-03-30,21584
2023-03-31,28839
2023-04-01,15947
2023-04-02,13670
2023-04-03,20492
2023-04-04,20710
2023-04-05,19503
2023-04-06,18956
2023-04-07,15873
2023-04-08,11521
2023-04-09,11803
2023-04-10,18555
2023-04-11,22395
2023-04-12,19503
2023-04-13,19942
2023-04-14,20598
2023-04-15,17158
2023-04-16,13589
2023-04-17,19919
2023-04-18,19022
2023-04-19,17049
2023-04-20,20195
2023-04-21,26943
2023-04-22,12148
2023-04-23,11709
2023-04-24,16204
2023-04-25,17689
2023-04-26,16928
2023-04-27,17165
2023-04-28,16900
2023-04-29,12192
2023-04-30,11595
2023-05-01,13120
2023-05-02,13700
2023-05-03,16155
2023-05-04,18249
2023-05-05,20862
2023-05-06,12978
2023-05-07,11429
2023-05-08,18459
2023-05-09,18430
2023-05-10,16686
2023-05-11,15778
2023-05-12,18483
2023-05-13,11809
2023-05-14,11577
2023-05-15,15315
2023-05-16,15137
2023-05-17,14148
2023-05-18,13946
2023-05-19,16562
2023-05-20,10075
2023-05-21,13535
2023-05-22,14274
2023-05-23,13920
2023-05-24,16090
2023-05-25,20160
2023-05-26,17690
2023-05-27,12309
2023-05-28,9490
2023-05-29,14987
2023-05-30,16022
2023-05-31,18261
2023-06-01,17469
2023-06-02,17753
2023-06-03,14123
2023-06-04,17682
2023-06-05,27198
2023-06-06,31275
2023-06-07,18044
2023-06-08,15300
2023-06-09,17405
2023-06-10,33208
2023-06-11,55858
2023-06-12,18941
2023-06-13,17133
2023-06-14,16788
2023-06-15,21664
2023-06-16,16635
2023-06-17,11765
2023-06-18,9818
2023-06-19,15560
2023-06-20,16185
2023-06-21,18026
2023-06-22,16063
2023-06-23,17125
2023-06-24,12109
2023-06-25,10929
2023-06-26,18816
2023-06-27,15406
2023-06-28,17053
2023-06-29,14966
2023-06-30,25210
2023-07-01,13674
2023-07-02,11336
2023-07-03,17668
2023-07-04,16441
2023-07-05,15312
2023-07-06,17792
2023-07-07,17219
2023-07-08,13212
2023-07-09,10916
2023-07-10,18129
2023-07-11,17109
2023-07-12,15173
2023-07-13,18079
2023-07-14,19687
2023-07-15,12924
2023-07-16,14061
2023-07-17,18902
2023-07-18,15284
2023-07-19,17617
2023-07-20,15361
2023-07-21,14827
2023-07-22,10932
2023-07-23,9746
2023-07-24,15332
2023-07-25,15285
2023-07-26,16854
2023-07-27,14645
2023-07-28,15906
2023-07-29,11246
2023-07-30,10002
2023-07-31,16446
2023-08-01,20142
2023-08-02,16896
2023-08-03,17568
2023-08-04,15354
2023-08-05,11816
2023-08-06,12023
2023-08-07,21918
2023-08-08,20948
2023-08-09,23454
2023-08-10,23055
2023-08-11,15416
2023-08-12,12578
2023-08-13,11082
2023-08-14,17454
2023-08-15,18420
2023-08-16,16138
2023-08-17,20389
2023-08-18,19417
2023-08-19,14518
2023-08-20,11331
2023-08-21,15360
2023-08-22,15324
2023-08-23,18299
2023-08-24,18212
2023-08-25,15486
2023-08-26,11880
2023-08-27,10701
2023-08-28,15399
2023-08-29,16183
2023-08-30,16599
2023-08-31,18139
2023-09-01,20585
2023-09-02,14648
2023-09-03,12396
2023-09-04,18392
2023-09-05,18150
2023-09-06,19670
2023-09-07,17328
2023-09-08,17902
2023-09-09,13388
2023-09-10,12541
2023-09-11,18268
2023-09-12,17849
2023-09-13,17219
2023-09-14,19331
2023-09-15,18835
2023-09-16,13779
2023-09-17,11829
2023-09-18,18107
2023-09-19,21171
2023-09-20,18725
2023-09-21,17207
2023-09-22,21718
2023-09-23,13768
2023-09-24,11686
2023-09-25,19091
2023-09-26,17338
2023-09-27,18162
2023-09-28,20381
2023-09-29,20767
2023-09-30,14388
2023-10-01,14505
2023-10-02,22399
2023-10-03,19644
2023-10-04,19837
2023-10-05,24798
2023-10-06,23591
2023-10-07,21441
2023-10-08,23952
2023-10-09,23653
2023-10-10,20127
2023-10-11,19162
2023-10-12,17851
2023-10-13,19179
2023-10-14,24678
2023-10-15,12192
2023-10-16,19351
2023-10-17,17714
2023-10-18,18842
2023-10-19,17066
2023-10-20,20119
2023-10-21,13709
2023-10-22,13198
2023-10-23,20789
2023-10-24,24794
2023-10-25,19830
2023-10-26,20542
2023-10-27,18469
2023-10-28,14748
2023-10-29,12698
2023-10-30,18664
2023-10-31,23437
2023-11-01,20678
2023-11-02,24029
2023-11-03,21843
2023-11-04,15228
2023-11-05,14356
2023-11-06,19495
2023-11-07,20392
2023-11-08,17808
2023-11-09,21484
2023-11-10,23471
2023-11-11,16661
2023-11-12,15162
2023-11-13,18126
2023-11-14,18790
2023-11-15,19759
2023-11-16,21244
2023-11-17,21154
2023-11-18,15706
2023-11-19,14233
2023-11-20,18363
2023-11-21,20692
2023-11-22,19202
2023-11-23,18969
2023-11-24,19492
2023-11-25,15848
2023-11-26,11574
2023-11-27,17248
2023-11-28,17977
2023-11-29,17172
2023-11-30,17592
2023-12-01,18812
2023-12-02,13905
2023-12-03,12865
2023-12-04,19977
2023-12-05,20529
2023-12-06,19017
2023-12-07,25466
2023-12-08,27822
2023-12-09,17640
2023-12-10,13292
2023-12-11,20838
2023-12-12,16633
2023-12-13,19816
2023-12-14,18904
2023-12-15,18968
2023-12-16,14558
2023-12-17,12332
2023-12-18,22686
2023-12-19,19312
2023-12-20,18097
2023-12-21,18357
2023-12-22,21171
2023-12-23,20369
2023-12-24,20042
2023-12-25,15817
2023-12-26,18494
2023-12-27,17863
2023-12-28,20900
2023-12-29,17910
2023-12-30,15107
2023-12-31,14337
2024-01-01,12579
2024-01-02,23227
2024-01-03,20448
2024-01-04,22863
2024-01-05,19043
2024-01-06,13772
2024-01-07,11307
2024-01-08,21271
2024-01-09,18932
2024-01-10,19846
2024-01-11,21484
2024-01-12,19402
2024-01-13,13881
2024-01-14,11359
2024-01-15,17400
2024-01-16,18848
2024-01-17,15686
2024-01-18,17596
2024-01-19,25834
2024-01-20,11168
2024-01-21,11568
2024-01-22,17005
2024-01-23,20578
2024-01-24,16999
2024-01-25,15963
2024-01-26,18103
2024-01-27,11987
2024-01-28,11998
2024-01-29,26426
2024-01-30,27457
2024-01-31,21030
2024-02-01,19597
2024-02-02,18574
2024-02-03,13344
2024-02-04,11640
2024-02-05,16626
2024-02-06,15877
2024-02-07,17306
2024-02-08,20196
2024-02-09,22806
2024-02-10,12315
2024-02-11,10840
2024-02-12,16629
2024-02-13,17771
2024-02-14,18701
2024-02-15,18766
2024-02-16,18958
2024-02-17,12811
2024-02-18,13091
2024-02-19,18942
2024-02-20,18597
2024-02-21,17324
2024-02-22,16037
2024-02-23,16448
2024-02-24,13071
2024-02-25,12175
2024-02-26,18682
2024-02-27,21763
2024-02-28,22812
2024-02-29,24802
2024-03-01,23519
2024-03-02,17728
2024-03-03,16126
2024-03-04,21867
2024-03-05,23871
2024-03-06,20903
2024-03-07,22739
2024-03-08,22524
2024-03-09,18233
2024-03-10,17144
2024-03-11,20898
2024-03-12,23268
2024-03-13,19321
2024-03-14,22112
2024-03-15,21643
2024-03-16,20310
2024-03-17,16773
2024-03-18,19071
2024-03-19,21063
2024-03-20,26087
2024-03-21,19092
2024-03-22,21471
2024-03-23,24802
2024-03-24,12719
2024-03-25,19820
2024-03-26,20297
2024-03-27,19754
2024-03-28,19442
2024-03-29,16728
2024-03-30,13586
2024-03-31,12045
2024-04-01,17799
2024-04-02,17997
2024-04-03,15181
2024-04-04,23927
2024-04-05,23622
2024-04-06,15118
2024-04-07,13606
2024-04-08,19760
2024-04-09,22452
2024-04-10,24230
2024-04-11,16913
2024-04-12,19487
2024-04-13,17616
2024-04-14,16885
2024-04-15,18856
2024-04-16,24151
2024-04-17,17024
2024-04-18,17761
2024-04-19,18285
2024-04-20,14547
2024-04-21,13813
2024-04-22,17644
2024-04-23,17374
2024-04-24,16922
2024-04-25,17386
2024-04-26,17600
2024-04-27,14482
2024-04-28,11330
2024-04-29,33856
2024-04-30,26013
2024-05-01,20340
2024-05-02,18733
2024-05-03,16031
2024-05-04,11749
2024-05-05,11561
2024-05-06,16314
2024-05-07,16595
2024-05-08,17780
2024-05-09,16154
2024-05-10,17722
2024-05-11,13003
2024-05-12,10915
2024-05-13,16120
2024-05-14,14373
2024-05-15,14817
2024-05-16,13514
2024-05-17,15448
2024-05-18,30091
2024-05-19,16605
2024-05-20,15216
2024-05-21,19656
2024-05-22,22052
2024-05-23,14331
2024-05-24,13926
2024-05-25,14685
2024-05-26,10139
2024-05-27,14739
2024-05-28,15815
2024-05-29,19943
2024-05-30,18151
2024-05-31,20725
2024-06-01,18307
2024-06-02,11246
2024-06-03,21774
2024-06-04,22198
2024-06-05,19769
2024-06-06,20009
2024-06-07,23050
2024-06-08,24982
2024-06-09,17810
2024-06-10,26888
2024-06-11,32073
2024-06-12,29830
2024-06-13,21755
2024-06-14,23624
2024-06-15,18145
2024-06-16,13334
2024-06-17,18014
2024-06-18,23558
2024-06-19,14783
2024-06-20,13112
2024-06-21,22666
2024-06-22,20456
2024-06-23,11368
2024-06-24,23083
2024-06-25,21310
2024-06-26,23733
2024-06-27,16219
2024-06-28,14997
2024-06-29,10020
2024-06-30,11138
2024-07-01,21807
2024-07-02,15142
2024-07-03,16734
2024-07-04,16921
2024-07-05,24723
2024-07-06,12248
2024-07-07,9083
2024-07-08,14844
2024-07-09,12986
2024-07-10,14148
2024-07-11,12900
2024-07-12,11948
2024-07-13,9093
2024-07-14,9892
2024-07-15,14646
2024-07-16,15107
2024-07-17,13353
2024-07-18,12326
2024-07-19,14732
2024-07-20,11456
2024-07-21,10822
2024-07-22,14701
2024-07-23,15915
2024-07-24,14000
2024-07-25,17138
2024-07-26,15624
2024-07-27,11379
2024-07-28,9773
2024-07-29,14220
2024-07-30,14285
2024-07-31,15499
2024-08-01,16304
2024-08-02,15484
2024-08-03,13572
2024-08-04,12912
2024-08-05,23376
2024-08-06,19291
2024-08-07,17389
2024-08-08,16061
2024-08-09,14087
2024-08-10,10574
2024-08-11,9920
2024-08-12,13623
2024-08-13,15300
2024-08-14,17566
2024-08-15,14516
2024-08-16,13591
2024-08-17,9704
2024-08-18,8589
2024-08-19,13061
2024-08-20,16464
2024-08-21,15524
2024-08-22,15945
2024-08-23,17094
2024-08-24,11558
2024-08-25,12249
2024-08-26,13317
2024-08-27,17060
2024-08-28,16919
2024-08-29,15964
2024-08-30,16561
2024-08-31,14485
2024-09-01,13541
2024-09-02,16867
2024-09-03,16633
2024-09-04,15298
2024-09-05,15696
2024-09-06,16903
2024-09-07,11715
2024-09-08,9850
2024-09-09,15065
2024-09-10,14035
2024-09-11,12801
2024-09-12,13500
2024-09-13,15136
2024-09-14,11605
2024-09-15,9867
2024-09-16,14040
2024-09-17,13415
2024-09-18,13230
2024-09-19,14281
2024-09-20,12032
2024-09-21,10141
2024-09-22,8843
2024-09-23,13301
2024-09-24,14510
2024-09-25,13826
2024-09-26,13652
2024-09-27,16558
2024-09-28,11972
2024-09-29,10407
2024-09-30,15484
2024-10-01,16326
2024-10-02,17065
2024-10-03,16896
2024-10-04,17720
2024-10-05,13074
2024-10-06,10747
2024-10-07,16897
2024-10-08,14446
2024-10-09,15525
2024-10-10,15769
2024-10-11,16016
2024-10-12,11075
2024-10-13,10694
2024-10-14,14227
2024-10-15,15767
2024-10-16,16747
2024-10-17,13605
2024-10-18,14256
2024-10-19,10703
2024-10-20,11177
2024-10-21,14509
2024-10-22,14505
2024-10-23,15210
2024-10-24,14362
2024-10-25,16742
2024-10-26,13359
2024-10-27,10925
2024-10-28,14178
2024-10-29,18179
2024-10-30,15613
2024-10-31,16678
2024-11-01,16153
2024-11-02,13290
2024-11-03,13154
2024-11-04,15908
2024-11-05,16847
2024-11-06,18877
2024-11-07,16218
2024-11-08,15583
2024-11-09,11525
2024-11-10,14609
2024-11-11,17174
2024-11-12,19888
2024-11-13,16979
2024-11-14,17677
2024-11-15,19956
2024-11-16,14256
2024-11-17,14853
2024-11-18,16451
2024-11-19,18338
2024-11-20,16644
2024-11-21,17726
2024-11-22,18739
2024-11-23,15932
2024-11-24,14265
2024-11-25,17848
2024-11-26,17932
2024-11-27,16845
2024-11-28,19370
2024-11-29,20825
2024-11-30,14751
2024-12-01,13596
2024-12-02,20775
2024-12-03,19541
2024-12-04,18627
2024-12-05,19694
2024-12-06,20937
2024-12-07,15012
2024-12-08,15210
2024-12-09,17434
2024-12-10,20640
2024-12-11,17515
2024-12-12,17129
2024-12-13,15734
2024-12-14,13240
2024-12-15,11924
2024-12-16,17310
2024-12-17,18581
2024-12-18,16334
2024-12-19,20344
2024-12-20,24605
2024-12-21,20043
2024-12-22,19727
2024-12-23,24976
2024-12-24,21817
2024-12-25,19097
2024-12-26,17421
2024-12-27,24721
2024-12-28,22302
2024-12-29,22725
2024-12-30,23535
2024-12-31,25108
2025-01-01,13436
2025-01-02,14139
2025-01-03,16712
2025-01-04,11901
2025-01-05,10051
2025-01-06,15400
2025-01-07,16239
2025-01-08,17741
2025-01-09,17266
2025-01-10,16761
2025-01-11,13347
2025-01-12,12720
2025-01-13,18779
2025-01-14,14496
2025-01-15,17121
2025-01-16,21878
2025-01-17,15946
2025-01-18,15316
2025-01-19,13521
2025-01-20,25838
2025-01-21,21184
2025-01-22,16119
2025-01-23,17387
2025-01-24,16181
2025-01-25,11799
2025-01-26,10786
2025-01-27,19871
2025-01-28,15609
2025-01-29,14485
2025-01-30,15509
2025-01-31,16715
2025-02-01,13112
2025-02-02,14499
2025-02-03,35031
2025-02-04,17641
2025-02-05,15241
2025-02-06,15477
2025-02-07,15496
2025-02-08,11771
2025-02-09,10043
2025-02-10,15911
2025-02-11,15074
2025-02-12,15682
2025-02-13,16267
2025-02-14,15843
2025-02-15,11002
2025-02-16,9990
2025-02-17,12573
2025-02-18,16922
2025-02-19,14216
2025-02-20,18004
2025-02-21,16902
2025-02-22,15169
2025-02-23,10015
2025-02-24,15454
2025-02-25,23474
2025-02-26,18034
2025-02-27,19866
2025-02-28,24179
2025-03-01,13433
2025-03-02,13670
2025-03-03,24011
2025-03-04,20736
2025-03-05,17636
2025-03-06,17866
2025-03-07,16121
2025-03-08,12540
2025-03-09,13365
2025-03-10,25777
2025-03-11,21997
2025-03-12,16685
2025-03-13,15875
2025-03-14,16143
2025-03-15,11265
2025-03-16,10125
2025-03-17,18890
2025-03-18,15665
2025-03-19,15633
2025-03-20,16142
2025-03-21,14306
2025-03-22,10854
2025-03-23,9875
2025-03-24,15486
2025-03-25,15194
2025-03-26,15477
2025-03-27,16038
2025-03-28,16773
2025-03-29,12415
2025-03-30,10493
2025-03-31,15851
2025-04-01,17884
2025-04-02,15704
2025-04-03,17350
2025-04-04,15651
2025-04-05,10775
2025-04-06,12428
2025-04-07,22426
2025-04-08,16259
2025-04-09,19440
2025-04-10,17793
2025-04-11,15128
2025-04-12,11400
2025-04-13,10637
2025-04-14,14214
2025-04-15,16175
2025-04-16,14708
2025-04-17,14484
2025-04-18,13419
2025-04-19,9702
2025-04-20,8805
2025-04-21,13465
2025-04-22,15175
2025-04-23,14740
2025-04-24,15023
2025-04-25,15588
2025-04-26,13437
2025-04-27,12119
2025-04-28,15486
2025-04-29,16395
2025-04-30,16774
2025-05-01,16443
2025-05-02,16150
2025-05-03,12605
2025-05-04,10458
2025-05-05,15632
2025-05-06,16810
2025-05-07,13353
2025-05-08,15045
2025-05-09,17379
2025-05-10,13167
2025-05-11,12573
2025-05-12,16833
2025-05-13,15452
2025-05-14,15551
2025-05-15,15971
2025-05-16,16253
2025-05-17,11588
2025-05-18,9431
2025-05-19,14035
2025-05-20,13423
2025-05-21,15044
2025-05-22,14892
2025-05-23,15487
2025-05-24,13984
2025-05-25,11630
2025-05-26,14800
2025-05-27,13555
2025-05-28,15586
2025-05-29,14716
2025-05-30,17570
2025-05-31,14458
2025-06-01,13203
2025-06-02,17335
2025-06-03,15543
2025-06-04,15376
2025-06-05,16370
2025-06-06,15373
2025-06-07,12717
2025-06-08,10953
2025-06-09,14193
2025-06-10,15128
2025-06-11,14803
2025-06-12,14965
2025-06-13,17505
2025-06-14,11984
2025-06-15,11651
2025-06-16,14686
2025-06-17,15973
2025-06-18,14056
2025-06-19,13868
2025-06-20,15209
2025-06-21,12379
2025-06-22,11947
2025-06-23,15040
2025-06-24,13934
2025-06-25,12150
2025-06-26,13130
2025-06-27,16409
2025-06-28,13197
2025-06-29,12486
2025-06-30,16583
2025-07-01,19698
2025-07-02,17321
2025-07-03,18432
2025-07-04,16486
2025-07-05,13094
2025-07-06,10869
2025-07-07,16117
2025-07-08,16551
2025-07-09,15054
2025-07-10,17659
2025-07-11,16367
2025-07-12,13309
2025-07-13,13124
2025-07-14,18083
2025-07-15,18793
2025-07-16,17137
2025-07-17,15575
2025-07-18,15501
2025-07-19,14349
2025-07-20,12723
2025-07-21,16540
2025-07-22,16517
2025-07-23,16626
2025-07-24,16361
2025-07-25,16655
2025-07-26,11248
2025-07-27,12548
2025-07-28,18064
2025-07-29,20488
2025-07-30,15667
2025-07-31,18693
2025-08-01,20355
2025-08-02,16063
2025-08-03,14574
2025-08-04,19226
2025-08-05,18067
2025-08-06,16954
2025-08-07,18309
2025-08-08,18613
2025-08-09,18297
2025-08-10,18408
2025-08-11,23852
2025-08-12,19646
2025-08-13,19224
2025-08-14,20769
2025-08-15,19942
2025-08-16,15131
2025-08-17,14106
2025-08-18,17313
2025-08-19,19745
2025-08-20,15742
2025-08-21,17115
2025-08-22,16435
2025-08-23,13029
2025-08-24,12164
2025-08-25,16435
2025-08-26,17429
2025-08-27,18196
2025-08-28,21121
2025-08-29,22255
2025-08-30,18024
2025-08-31,17833
2025-09-01,20751
2025-09-02,20899
2025-09-03,19129
2025-09-04,20580
2025-09-05,18515
2025-09-06,14578
2025-09-07,12024
2025-09-08,18057
2025-09-09,18972
2025-09-10,20528
2025-09-11,18570
2025-09-12,18520
2025-09-13,14432
2025-09-14,13398
2025-09-15,18421
2025-09-16,18836
2025-09-17,17984
2025-09-18,17812
2025-09-19,18063
2025-09-20,13760
2025-09-21,13588
2025-09-22,21115
2025-09-23,19436
2025-09-24,18364
2025-09-25,22450
2025-09-26,22013
2025-09-27,15056
2025-09-28,13140
2025-09-29,17360
2025-09-30,22148
2025-10-01,23515
2025-10-02,20974
2025-10-03,21400
2025-10-04,14719
2025-10-05,15142
2025-10-06,19185
