date,Exchange Inflow (Total)
2020-10-19,376284134.334764
2020-10-20,375923823.87452
2020-10-21,508206112.586287
2020-10-22,624944424.063839
2020-10-23,407515398.450925
2020-10-24,238745285.035433
2020-10-25,189820016.521369
2020-10-26,601234655.41102
2020-10-27,621920735.691549
2020-10-28,659879844.517684
2020-10-29,368365338.09618
2020-10-30,540640063.554112
2020-10-31,230874982.642191
2020-11-01,207980261.31964
2020-11-02,721782847.459673
2020-11-03,651517600.099047
2020-11-04,416496833.821056
2020-11-05,636161343.071992
2020-11-06,684021904.236729
2020-11-07,373800886.660344
2020-11-08,202743923.148449
2020-11-09,585732163.276203
2020-11-10,414583208.467763
2020-11-11,613860046.332677
2020-11-12,499842794.662853
2020-11-13,417457435.044121
2020-11-14,219413234.206238
2020-11-15,199804388.993952
2020-11-16,627176187.956908
2020-11-17,543866382.77575
2020-11-18,753136461.001323
2020-11-19,460924370.156598
2020-11-20,655474906.921039
2020-11-21,376806102.100103
2020-11-22,516626278.572392
2020-11-23,897642566.483014
2020-11-24,817322289.746226
2020-11-25,858193955.608991
2020-11-26,816498607.697442
2020-11-27,557037355.569247
2020-11-28,301132131.264162
2020-11-29,242224730.54739
2020-11-30,887482364.942136
2020-12-01,933534634.225928
2020-12-02,501295242.072277
2020-12-03,689012341.565531
2020-12-04,466966331.528592
2020-12-05,281891124.780606
2020-12-06,258099604.760462
2020-12-07,542130056.707451
2020-12-08,586930621.773845
2020-12-09,638770309.453786
2020-12-10,431109344.66547
2020-12-11,584196461.860386
2020-12-12,287750967.934295
2020-12-13,243456365.664903
2020-12-14,560368721.811228
2020-12-15,802432414.374236
2020-12-16,716341754.503304
2020-12-17,995169304.142244
2020-12-18,644591385.141651
2020-12-19,589368908.349345
2020-12-20,342040889.362382
2020-12-21,781384474.146489
2020-12-22,698335430.141373
2020-12-23,1027762278.696071
2020-12-24,767765943.054016
2020-12-25,394130146.010593
2020-12-26,503727338.159084
2020-12-27,569378968.639781
2020-12-28,845891745.342605
2020-12-29,957075911.153046
2020-12-30,839746940.941292
2020-12-31,756882018.550071
2021-01-01,898833888.397733
2021-01-02,792602717.013268
2021-01-03,698482632.865612
2021-01-04,1283569430.699251
2021-01-05,974850933.635604
2021-01-06,1345368507.543658
2021-01-07,1157646370.75222
2021-01-08,1249656839.423262
2021-01-09,891924736.14856
2021-01-10,803563614.573716
2021-01-11,1863202195.41261
2021-01-12,1582350718.262409
2021-01-13,1059097547.281922
2021-01-14,994163112.770277
2021-01-15,932501959.338583
2021-01-16,691658751.584762
2021-01-17,533736455.147341
2021-01-18,622301785.496289
2021-01-19,1095923712.577142
2021-01-20,1122511589.605239
2021-01-21,1105655167.760038
2021-01-22,1230028653.756474
2021-01-23,635371187.255242
2021-01-24,551812247.399097
2021-01-25,1307299415.526895
2021-01-26,1193235563.318502
2021-01-27,1203499054.815146
2021-01-28,1407290018.089039
2021-01-29,1553706089.579867
2021-01-30,859879195.488597
2021-01-31,552913997.97684
2021-02-01,963767395.387201
2021-02-02,1296644599.633838
2021-02-03,3640515291.719225
2021-02-04,1427909421.229619
2021-02-05,1405858015.942413
2021-02-06,811031115.21379
2021-02-07,1306679905.232677
2021-02-08,1378333467.05336
2021-02-09,1339422640.315744
2021-02-10,1150827574.16828
2021-02-11,1090261885.994122
2021-02-12,1002638214.473185
2021-02-13,729261244.642195
2021-02-14,766123948.051225
2021-02-15,1057004648.666226
2021-02-16,1010551887.910247
2021-02-17,1177551710.583572
2021-02-18,1052701545.61911
2021-02-19,1259231196.323266
2021-02-20,1134028925.517682
2021-02-21,890442924.384498
2021-02-22,1642726349.645812
2021-02-23,1604154705.492661
2021-02-24,1498309669.69266
2021-02-25,1055131072.238731
2021-02-26,1181186647.626827
2021-02-27,748640597.687308
2021-02-28,884774655.614565
2021-03-01,1256777418.939018
2021-03-02,1184244366.714193
2021-03-03,931161416.496617
2021-03-04,944924378.79595
2021-03-05,1087640694.014762
2021-03-06,704301112.358857
2021-03-07,589027745.659056
2021-03-08,1306630405.138949
2021-03-09,1245674999.733501
2021-03-10,1460193716.273695
2021-03-11,1035958440.595177
2021-03-12,1670520320.900871
2021-03-13,858419518.568139
2021-03-14,797853530.755875
2021-03-15,1802681970.584578
2021-03-16,1722096470.186716
2021-03-17,1215864184.142012
2021-03-18,1247491667.611249
2021-03-19,922067537.844389
2021-03-20,1002477493.753423
2021-03-21,706974243.463155
2021-03-22,1181258720.932572
2021-03-23,1139951400.026574
2021-03-24,1129464381.573041
2021-03-25,1253262691.191534
2021-03-26,1296935353.887579
2021-03-27,742834867.948603
2021-03-28,570982508.893719
2021-03-29,1195773131.426037
2021-03-30,981324866.017186
2021-03-31,1048900459.308352
2021-04-01,1230385177.108528
2021-04-02,1133489248.926753
2021-04-03,775559835.794082
2021-04-04,579063800.614552
2021-04-05,854397024.653713
2021-04-06,1298970208.529648
2021-04-07,1903331602.605592
2021-04-08,1179454002.52866
2021-04-09,1509826921.679551
2021-04-10,763933452.142506
2021-04-11,604236628.948649
2021-04-12,1426085840.5211
2021-04-13,1497217619.238373
2021-04-14,1669700492.980549
2021-04-15,1190800295.843013
2021-04-16,2005248383.377071
2021-04-17,1189860622.980557
2021-04-18,1745389326.463766
2021-04-19,1791150279.475881
2021-04-20,1560358747.344081
2021-04-21,1775072831.73499
2021-04-22,1407016753.787789
2021-04-23,2650029398.728658
2021-04-24,848151831.252538
2021-04-25,834105823.808627
2021-04-26,1723091924.21102
2021-04-27,1125933308.538612
2021-04-28,1542966761.933629
2021-04-29,1487137448.604087
2021-04-30,1439999621.155342
2021-05-01,919609592.386611
2021-05-02,645566470.793288
2021-05-03,1256933407.807426
2021-05-04,1342101346.604266
2021-05-05,2042767875.643611
2021-05-06,1821337271.007386
2021-05-07,1683584436.490675
2021-05-08,1126861825.557559
2021-05-09,1431759666.786961
2021-05-10,3102119688.419292
2021-05-11,1945584376.805348
2021-05-12,1654387351.992737
2021-05-13,2655024620.458303
2021-05-14,2464757970.174348
2021-05-15,1249569626.050046
2021-05-16,1042684808.884123
2021-05-17,2988779730.716124
2021-05-18,1294458348.706566
2021-05-19,4006360252.699371
2021-05-20,2591201575.8064
2021-05-21,1924908683.273299
2021-05-22,1027127070.03754
2021-05-23,1553648021.794284
2021-05-24,1732653935.366653
2021-05-25,1756980633.167362
2021-05-26,1125957342.219828
2021-05-27,1119974713.820716
2021-05-28,1108329693.127967
2021-05-29,730764021.719197
2021-05-30,1021801367.368735
2021-05-31,3172179539.585859
2021-06-01,1780076650.620181
2021-06-02,770571483.63859
2021-06-03,1065768817.724533
2021-06-04,1213282295.010964
2021-06-05,530461870.761203
2021-06-06,366398186.040858
2021-06-07,1216066896.72586
2021-06-08,1154243608.718235
2021-06-09,1232136929.388739
2021-06-10,796494567.679905
2021-06-11,919863363.595922
2021-06-12,614434484.921456
2021-06-13,436552506.715854
2021-06-14,817058002.262915
2021-06-15,924424794.745956
2021-06-16,849677127.045234
2021-06-17,912471789.518331
2021-06-18,999971992.932745
2021-06-19,495585620.29791
2021-06-20,532788580.42987
2021-06-21,1783014328.136646
2021-06-22,1660573829.709159
2021-06-23,1123316103.193057
2021-06-24,1255202591.994295
2021-06-25,799928201.656311
2021-06-26,547336151.966188
2021-06-27,395668723.617939
2021-06-28,927015679.61075
2021-06-29,1103843122.740648
2021-06-30,900867838.001218
2021-07-01,763900179.191925
2021-07-02,685670258.105073
2021-07-03,429912134.71869
2021-07-04,383979428.841054
2021-07-05,663800977.373688
2021-07-06,834442064.349454
2021-07-07,968150458.765455
2021-07-08,918134545.820749
2021-07-09,906054052.273273
2021-07-10,420780169.221822
2021-07-11,311919136.650508
2021-07-12,797094746.296229
2021-07-13,913680518.152749
2021-07-14,824813678.712401
2021-07-15,796426397.168233
2021-07-16,790694603.597011
2021-07-17,414551943.0653
2021-07-18,452928641.133387
2021-07-19,904652335.913706
2021-07-20,950187439.986221
2021-07-21,727428850.556929
2021-07-22,739418835.247823
2021-07-23,570916518.342917
2021-07-24,520502072.430945
2021-07-25,475287855.907955
2021-07-26,1382845969.344896
2021-07-27,1009519063.164529
2021-07-28,1030750866.297414
2021-07-29,896369160.162768
2021-07-30,1013671080.719204
2021-07-31,576461363.77172
2021-08-01,442585094.072603
2021-08-02,857695983.922835
2021-08-03,832896047.200005
2021-08-04,880325173.890167
2021-08-05,1848802955.59546
2021-08-06,891777986.883582
2021-08-07,774381923.06228
2021-08-08,587365522.867367
2021-08-09,927681635.336166
2021-08-10,1114474635.683914
2021-08-11,1325404720.513295
2021-08-12,995223331.726707
2021-08-13,1099418320.501049
2021-08-14,760466054.603738
2021-08-15,585234679.847876
2021-08-16,1345252035.799259
2021-08-17,1095348740.535761
2021-08-18,989919801.363402
2021-08-19,892805741.854176
2021-08-20,1477179652.099296
2021-08-21,621376957.995651
2021-08-22,616362436.032676
2021-08-23,1286438688.779058
2021-08-24,3564852115.995327
2021-08-25,1107345924.599698
2021-08-26,916171419.360261
2021-08-27,834178073.410273
2021-08-28,377399218.595072
2021-08-29,484005439.191572
2021-08-30,858522586.558443
2021-08-31,1326112736.552247
2021-09-01,998712494.602224
2021-09-02,1507853539.357272
2021-09-03,1281644383.891493
2021-09-04,622859486.35177
2021-09-05,612415436.698458
2021-09-06,1057737971.870571
2021-09-07,1952966936.637277
2021-09-08,1392196290.222495
2021-09-09,1127502602.619803
2021-09-10,1090991771.618281
2021-09-11,565765762.294091
2021-09-12,478613923.794634
2021-09-13,1033378700.978274
2021-09-14,732393951.844644
2021-09-15,920746311.189497
2021-09-16,913533645.774319
2021-09-17,1005915092.499671
2021-09-18,675091509.077889
2021-09-19,499189747.788076
2021-09-20,1816147782.694965
2021-09-21,1031020543.668331
2021-09-22,1025779822.725983
2021-09-23,1609759418.688262
2021-09-24,1849120945.596892
2021-09-25,579866195.208812
2021-09-26,928109146.687969
2021-09-27,1066716911.50088
2021-09-28,813449732.686375
2021-09-29,882973904.159529
2021-09-30,972310560.132792
2021-10-01,826844347.394767
2021-10-02,480766763.041103
2021-10-03,388787574.408618
2021-10-04,821466421.406595
2021-10-05,1021236563.787342
2021-10-06,871670318.353573
2021-10-07,1547906620.376278
2021-10-08,1139057616.760759
2021-10-09,803144866.902959
2021-10-10,569931301.870001
2021-10-11,1753266109.069
2021-10-12,1244576166.931707
2021-10-13,1093896309.509465
2021-10-14,1067173094.879061
2021-10-15,1680870631.164902
2021-10-16,1053442978.29115
2021-10-17,460207947.521534
2021-10-18,1065539295.324575
2021-10-19,1062755496.774159
2021-10-20,1460185032.294606
2021-10-21,1861953085.169605
2021-10-22,1593695132.237764
2021-10-23,497590231.63496
2021-10-24,675357778.548837
2021-10-25,1069260038.216726
2021-10-26,1398781862.454813
2021-10-27,1903985254.646196
2021-10-28,1880567111.91687
2021-10-29,1771237115.907665
2021-10-30,836636676.696203
2021-10-31,831384355.836814
2021-11-01,1525008371.630519
2021-11-02,1584580657.091137
2021-11-03,1508641711.810227
2021-11-04,2565571878.574937
2021-11-05,1788234270.400031
2021-11-06,1080911525.22891
2021-11-07,664625877.171845
2021-11-08,2226536950.453736
2021-11-09,3889161978.388408
2021-11-10,1642713039.939952
2021-11-11,1336653578.799918
2021-11-12,1381779368.174593
2021-11-13,745063032.788113
2021-11-14,645963871.72771
2021-11-15,1118453150.910784
2021-11-16,1818107364.967832
2021-11-17,1308007531.46438
2021-11-18,1262578542.630384
2021-11-19,1160501024.783825
2021-11-20,649298054.801764
2021-11-21,1266735529.046296
2021-11-22,1514826564.4781
2021-11-23,1198154318.295671
2021-11-24,1406270521.2642
2021-11-25,1136843089.52245
2021-11-26,1874164962.700705
2021-11-27,764493085.442032
2021-11-28,621980041.510842
2021-11-29,922767143.411335
2021-11-30,2186505141.58288
2021-12-01,1865917979.039231
2021-12-02,1428577455.850684
2021-12-03,1616925459.736059
2021-12-04,2493900475.470127
2021-12-05,1108434303.20399
2021-12-06,1935695212.672441
2021-12-07,1522635782.161292
2021-12-08,1072200529.281326
2021-12-09,2984670592.536965
2021-12-10,1023184843.772817
2021-12-11,478517829.0736
2021-12-12,523549673.381418
2021-12-13,1067624000.589823
2021-12-14,927195522.503352
2021-12-15,1160969777.383018
2021-12-16,972366747.501637
2021-12-17,802488451.699443
2021-12-18,582879624.548377
2021-12-19,483602473.125909
2021-12-20,1048011747.284956
2021-12-21,822541990.276339
2021-12-22,1236127254.037454
2021-12-23,2571493213.411566
2021-12-24,1085295953.320048
2021-12-25,446069419.54567
2021-12-26,516915679.542523
2021-12-27,921280759.868054
2021-12-28,1184651895.83007
2021-12-29,1706924398.30883
2021-12-30,1281056714.228958
2021-12-31,872656944.742898
2022-01-01,467192592.656933
2022-01-02,449855565.964822
2022-01-03,778559847.296051
2022-01-04,1028425440.675283
2022-01-05,1362107063.656061
2022-01-06,1161854712.961882
2022-01-07,1973256622.309987
2022-01-08,530850431.261072
2022-01-09,367344341.38924
2022-01-10,812323089.175861
2022-01-11,907949370.005381
2022-01-12,1035465345.046588
2022-01-13,830858489.758152
2022-01-14,824811869.148295
2022-01-15,448427524.07813
2022-01-16,420573235.871531
2022-01-17,735081106.573066
2022-01-18,987381025.839621
2022-01-19,795226303.094509
2022-01-20,927071035.239376
2022-01-21,1096502435.221648
2022-01-22,3572327530.161896
2022-01-23,918022963.659307
2022-01-24,1730113002.201131
2022-01-25,1285638320.278428
2022-01-26,1318928267.776407
2022-01-27,1275883400.743329
2022-01-28,1794601432.979222
2022-01-29,986208546.962954
2022-01-30,398176127.545859
2022-01-31,792926323.863585
2022-02-01,449601435.059103
2022-02-02,566285214.931128
2022-02-03,721477964.238477
2022-02-04,882395774.967476
2022-02-05,516765333.896811
2022-02-06,255624789.968866
2022-02-07,956884780.60418
2022-02-08,798004651.616159
2022-02-09,953223596.104516
2022-02-10,1122020937.442328
2022-02-11,929942659.434241
2022-02-12,358402043.827052
2022-02-13,305565552.19745
2022-02-14,905229529.647913
2022-02-15,747412529.894228
2022-02-16,613408029.394184
2022-02-17,805245030.969524
2022-02-18,941591813.116171
2022-02-19,319952067.430409
2022-02-20,373449177.090734
2022-02-21,702917982.436628
2022-02-22,925611380.271101
2022-02-23,827220403.970951
2022-02-24,1513726093.703276
2022-02-25,926734405.997944
2022-02-26,422008502.993739
2022-02-27,360817182.690867
2022-02-28,1101806865.406508
2022-03-01,966741263.801742
2022-03-02,820828117.472576
2022-03-03,889445195.41205
2022-03-04,1004977951.868611
2022-03-05,341810217.30192
2022-03-06,479397144.95914
2022-03-07,969242528.38706
2022-03-08,1160460875.074531
2022-03-09,567937816.227804
2022-03-10,1112251338.662147
2022-03-11,766001705.459525
2022-03-12,346540447.223477
2022-03-13,537846723.17775
2022-03-14,806920136.969237
2022-03-15,773339565.80903
2022-03-16,810779545.657891
2022-03-17,745314093.878317
2022-03-18,748869056.673623
2022-03-19,742825686.586073
2022-03-20,531099015.385827
2022-03-21,630937229.622108
2022-03-22,999355950.345674
2022-03-23,1299643829.727493
2022-03-24,1445820658.233408
2022-03-25,1390982853.33411
2022-03-26,565237388.876873
2022-03-27,651270176.232684
2022-03-28,1053887297.660813
2022-03-29,1002328488.586823
2022-03-30,1206099180.896995
2022-03-31,794937802.402024
2022-04-01,1153159371.305701
2022-04-02,508804449.864923
2022-04-03,330938845.857541
2022-04-04,786119384.514064
2022-04-05,759911410.312721
2022-04-06,1390945545.5606
2022-04-07,848913784.316354
2022-04-08,831652184.866731
2022-04-09,459844450.075457
2022-04-10,513674356.709282
2022-04-11,1089270997.396877
2022-04-12,964899743.490789
2022-04-13,855078670.453395
2022-04-14,814899871.173025
2022-04-15,622032901.5061
2022-04-16,286187944.498657
2022-04-17,294288293.547128
2022-04-18,737461343.738044
2022-04-19,761836914.105977
2022-04-20,938302922.674771
2022-04-21,889056377.843792
2022-04-22,918171962.426681
2022-04-23,458738994.088603
2022-04-24,277349161.728985
2022-04-25,1009031068.186488
2022-04-26,866476429.752943
2022-04-27,732134560.792166
2022-04-28,1033441823.026863
2022-04-29,679222888.909168
2022-04-30,474704434.083449
2022-05-01,408891342.021206
2022-05-02,732447559.279831
2022-05-03,574100250.303106
2022-05-04,833381872.154537
2022-05-05,988975659.498572
2022-05-06,1168934525.585926
2022-05-07,549008884.181727
2022-05-08,757351382.893647
2022-05-09,1676479838.908857
2022-05-10,2090316698.43679
2022-05-11,3770628750.206608
2022-05-12,5890162256.542383
2022-05-13,3437390065.795732
2022-05-14,1260246965.094892
2022-05-15,428487638.880253
2022-05-16,1694262970.188574
2022-05-17,1431988059.270524
2022-05-18,1014018231.236076
2022-05-19,1073535236.864842
2022-05-20,905565513.715584
2022-05-21,373025198.126351
2022-05-22,242583706.272457
2022-05-23,718138346.098141
2022-05-24,824244875.206975
2022-05-25,616871144.290131
2022-05-26,954907323.572786
2022-05-27,812163478.70279
2022-05-28,273041137.80055
2022-05-29,189073799.820151
2022-05-30,627276724.42175
2022-05-31,728744137.497893
2022-06-01,763071111.158913
2022-06-02,690563406.604999
2022-06-03,484258768.152459
2022-06-04,261559462.532481
2022-06-05,597867408.453115
2022-06-06,694466814.189033
2022-06-07,1009427705.8473
2022-06-08,650525215.699066
2022-06-09,575916141.721041
2022-06-10,548383629.074255
2022-06-11,434428802.023991
2022-06-12,527915242.785632
2022-06-13,2431950858.863246
2022-06-14,1596572871.402409
2022-06-15,1908229713.430361
2022-06-16,1490031853.428987
2022-06-17,960705922.066439
2022-06-18,697122741.744532
2022-06-19,442545534.382369
2022-06-20,795778677.181033
2022-06-21,955810087.553222
2022-06-22,999021538.328829
2022-06-23,648963105.320685
2022-06-24,782099217.740994
2022-06-25,305406428.939811
2022-06-26,223217629.014218
2022-06-27,456084129.890479
2022-06-28,595261662.956607
2022-06-29,865287159.367138
2022-06-30,621160977.517679
2022-07-01,551419396.477545
2022-07-02,310258915.248647
2022-07-03,221164571.255124
2022-07-04,538632123.435383
2022-07-05,507626426.649066
2022-07-06,659248923.945628
2022-07-07,520068792.453687
2022-07-08,455880631.109411
2022-07-09,303698588.909083
2022-07-10,227224225.581251
2022-07-11,448633406.035511
2022-07-12,493829157.232173
2022-07-13,545629760.07895
2022-07-14,543732219.061755
2022-07-15,556277337.012116
2022-07-16,321825455.227737
2022-07-17,328781325.795343
2022-07-18,575638123.396158
2022-07-19,752106092.994635
2022-07-20,663422218.008186
2022-07-21,576968353.650191
2022-07-22,715513213.858537
2022-07-23,280790228.297205
2022-07-24,175364437.284639
2022-07-25,474161221.945404
2022-07-26,647595289.292402
2022-07-27,532656524.023702
2022-07-28,512162042.1336
2022-07-29,553512067.892323
2022-07-30,226368639.452802
2022-07-31,225278393.335726
2022-08-01,748120149.266889
2022-08-02,491427299.130574
2022-08-03,448644868.812434
2022-08-04,452780609.390764
2022-08-05,440871989.334108
2022-08-06,145427434.413428
2022-08-07,159616804.517221
2022-08-08,492706628.454962
2022-08-09,490484053.902982
2022-08-10,746451552.22818
2022-08-11,607865589.284352
2022-08-12,411104654.044289
2022-08-13,276845890.632214
2022-08-14,194399408.284685
2022-08-15,486599929.041011
2022-08-16,500355375.270375
2022-08-17,601845817.879129
2022-08-18,421501315.742753
2022-08-19,533625729.541967
2022-08-20,493151392.880449
2022-08-21,238431307.043493
2022-08-22,492114957.861324
2022-08-23,471207210.360105
2022-08-24,454138928.696653
2022-08-25,547208486.30371
2022-08-26,546544932.663903
2022-08-27,371743678.288121
2022-08-28,205600462.8345
2022-08-29,508373337.2696
2022-08-30,414637254.885619
2022-08-31,387048088.701916
2022-09-01,504914316.99036
2022-09-02,463620859.26573
2022-09-03,158486577.371056
2022-09-04,171061673.227609
2022-09-05,345095117.640485
2022-09-06,575933798.592608
2022-09-07,516137317.768444
2022-09-08,432006085.84266
2022-09-09,538456658.921989
2022-09-10,199876664.959776
2022-09-11,224083373.079465
2022-09-12,397164985.295057
2022-09-13,498968958.44394
2022-09-14,479120716.830536
2022-09-15,627285530.196807
2022-09-16,537324328.947401
2022-09-17,189450081.554158
2022-09-18,163825064.941252
2022-09-19,468663256.39742
2022-09-20,705533146.942383
2022-09-21,536387466.543827
2022-09-22,387126459.084998
2022-09-23,458102947.935408
2022-09-24,240930983.76972
2022-09-25,231186700.823656
2022-09-26,520607344.997774
2022-09-27,676010156.662569
2022-09-28,513103186.446875
2022-09-29,640202625.505135
2022-09-30,617386158.821319
2022-10-01,240812437.351585
2022-10-02,290307292.692798
2022-10-03,430125116.777266
2022-10-04,527365462.328609
2022-10-05,423291623.525735
2022-10-06,500972903.590896
2022-10-07,450705373.472867
2022-10-08,271344961.498035
2022-10-09,185127549.914036
2022-10-10,366991006.2671
2022-10-11,1026025241.027723
2022-10-12,387902511.693007
2022-10-13,702304028.777401
2022-10-14,582347181.483281
2022-10-15,144267965.818483
2022-10-16,165596061.82072
2022-10-17,511972247.74842
2022-10-18,522673265.437035
2022-10-19,565464070.587796
2022-10-20,401361050.384387
2022-10-21,557888718.323925
2022-10-22,158490454.503663
2022-10-23,209839370.759837
2022-10-24,545205993.66905
2022-10-25,787670894.17029
2022-10-26,598460733.754987
2022-10-27,447185921.683519
2022-10-28,581422067.699909
2022-10-29,440105228.878582
2022-10-30,214476592.892319
2022-10-31,629149833.758885
2022-11-01,766537484.415954
2022-11-02,652265040.520074
2022-11-03,653995921.485766
2022-11-04,755238833.815759
2022-11-05,618299424.373873
2022-11-06,279808816.340615
2022-11-07,1270890700.384319
2022-11-08,1595284409.424676
2022-11-09,1998677104.611067
2022-11-10,3111055937.847916
2022-11-11,1856528726.745536
2022-11-12,1399507558.516785
2022-11-13,770607944.046137
2022-11-14,984870074.334296
2022-11-15,883474500.927538
2022-11-16,852869102.297663
2022-11-17,497304443.685838
2022-11-18,1603817491.435794
2022-11-19,410624751.115732
2022-11-20,287261847.398817
2022-11-21,829592184.296697
2022-11-22,915554783.221421
2022-11-23,1007936103.838074
2022-11-24,924511625.021523
2022-11-25,676695191.440591
2022-11-26,396430882.314883
2022-11-27,420876765.236293
2022-11-28,874993923.233624
2022-11-29,822488647.803256
2022-11-30,848153246.695428
2022-12-01,498965071.804163
2022-12-02,776379446.481708
2022-12-03,219449004.474862
2022-12-04,125393415.419616
2022-12-05,526691119.73986
2022-12-06,623428446.217991
2022-12-07,447739078.114412
2022-12-08,495183287.789913
2022-12-09,529266053.88481
2022-12-10,364460953.895725
2022-12-11,225433670.847958
2022-12-12,578494787.889855
2022-12-13,4122157025.534081
2022-12-14,731439817.998017
2022-12-15,758377214.15165
2022-12-16,800729137.909342
2022-12-17,405001630.577093
2022-12-18,254098390.124339
2022-12-19,570111985.279308
2022-12-20,555094372.325312
2022-12-21,603254147.292783
2022-12-22,539601358.202023
2022-12-23,627128052.570494
2022-12-24,310048739.474145
2022-12-25,270352244.132681
2022-12-26,332558053.373115
2022-12-27,431073939.903724
2022-12-28,751712972.465673
2022-12-29,688230274.089862
2022-12-30,616381703.062426
2022-12-31,335965954.160827
2023-01-01,222282571.261611
2023-01-02,397345906.989906
2023-01-03,562343765.361933
2023-01-04,629045094.016532
2023-01-05,617093422.667611
2023-01-06,810129841.370347
2023-01-07,250671579.085482
2023-01-08,216237669.270663
2023-01-09,874285476.216983
2023-01-10,952832553.099036
2023-01-11,1067271685.907493
2023-01-12,1060197246.231987
2023-01-13,1021256227.607773
2023-01-14,736268184.540174
2023-01-15,460121676.027067
2023-01-16,810806914.767305
2023-01-17,919365480.964613
2023-01-18,1069599241.938523
2023-01-19,716030498.450868
2023-01-20,881646631.931833
2023-01-21,519567339.122764
2023-01-22,358251454.341705
2023-01-23,610240970.911349
2023-01-24,879851766.459554
2023-01-25,854687354.708676
2023-01-26,657459455.150438
2023-01-27,804837538.83387
2023-01-28,440728368.799446
2023-01-29,398461921.01824
2023-01-30,577968469.085016
2023-01-31,550400358.110585
2023-02-01,758358583.694682
2023-02-02,720701902.822492
2023-02-03,640170340.637384
2023-02-04,359969302.696
2023-02-05,363704482.564448
2023-02-06,679571840.444712
2023-02-07,780649141.113511
2023-02-08,746452735.929054
2023-02-09,837553906.710435
2023-02-10,803332531.368396
2023-02-11,314564787.561625
2023-02-12,271436776.136883
2023-02-13,1721939876.366782
2023-02-14,1185517790.009235
2023-02-15,916393269.941233
2023-02-16,1083396584.459356
2023-02-17,804924858.392737
2023-02-18,499399925.20414
2023-02-19,283019929.231471
2023-02-20,507650960.069936
2023-02-21,734659609.845408
2023-02-22,673843374.053638
2023-02-23,659341097.810351
2023-02-24,750241048.014676
2023-02-25,204302922.092346
2023-02-26,289550609.526947
2023-02-27,537623930.322799
2023-02-28,635911434.714148
2023-03-01,659220699.208969
2023-03-02,907241164.832382
2023-03-03,1292186852.405108
2023-03-04,1898147574.205204
2023-03-05,285764623.274164
2023-03-06,696766139.398743
2023-03-07,776562642.08312
2023-03-08,559301512.951937
2023-03-09,825266227.115024
2023-03-10,1053498523.102252
2023-03-11,2201865934.183775
2023-03-12,928017318.273533
2023-03-13,1643665169.964486
2023-03-14,1992524997.11169
2023-03-15,1976101369.388657
2023-03-16,1732922843.642738
2023-03-17,1806951098.434751
2023-03-18,791426528.223749
2023-03-19,471905940.194172
2023-03-20,1666564389.322564
2023-03-21,1330804415.896461
2023-03-22,1475913406.37734
2023-03-23,1484475090.170985
2023-03-24,1349134926.329993
2023-03-25,591116316.384064
2023-03-26,419472008.204307
2023-03-27,1385304707.126843
2023-03-28,867145146.580908
2023-03-29,706354089.407609
2023-03-30,1096879973.797155
2023-03-31,946276406.00818
2023-04-01,341072713.605514
2023-04-02,392523962.913587
2023-04-03,899848849.221489
2023-04-04,1064226424.413783
2023-04-05,1004404604.129261
2023-04-06,749561093.59143
2023-04-07,552835129.32526
2023-04-08,339050627.857593
2023-04-09,281867837.639112
2023-04-10,865035232.017836
2023-04-11,1089404346.163906
2023-04-12,813240420.674442
2023-04-13,852142792.055844
2023-04-14,870628776.459232
2023-04-15,595613325.504487
2023-04-16,242767289.747466
2023-04-17,739600467.815165
2023-04-18,824986923.207249
2023-04-19,853575186.510427
2023-04-20,1047784014.233585
2023-04-21,820916536.776433
2023-04-22,245556515.106087
2023-04-23,301400142.688739
2023-04-24,610834423.223547
2023-04-25,708204048.810333
2023-04-26,790414615.012823
2023-04-27,760261083.874829
2023-04-28,580674748.856001
2023-04-29,427370123.037798
2023-04-30,297598194.435124
2023-05-01,480972097.706228
2023-05-02,761576603.677028
2023-05-03,697723282.624191
2023-05-04,661958226.814811
2023-05-05,849044668.821087
2023-05-06,439901136.675189
2023-05-07,336525719.775399
2023-05-08,986595449.319541
2023-05-09,782487304.754112
2023-05-10,670866202.195678
2023-05-11,841734038.470514
2023-05-12,847245359.372505
2023-05-13,266983633.077901
2023-05-14,195947239.154794
2023-05-15,528903802.713422
2023-05-16,609387292.408936
2023-05-17,536669260.653757
2023-05-18,507538297.90657
2023-05-19,482425125.484163
2023-05-20,319774061.892295
2023-05-21,568641993.52854
2023-05-22,829796656.084902
2023-05-23,718731239.987859
2023-05-24,1106296157.527797
2023-05-25,948514751.627255
2023-05-26,935733109.232329
2023-05-27,234360508.190265
2023-05-28,272028562.300954
2023-05-29,565750998.071056
2023-05-30,634719676.875121
2023-05-31,650059835.579383
2023-06-01,510042954.675481
2023-06-02,510205570.760015
2023-06-03,221062041.256558
2023-06-04,194266622.180097
2023-06-05,822432410.00511
2023-06-06,953148227.010829
2023-06-07,908593773.079999
2023-06-08,712844504.846789
2023-06-09,557204893.967159
2023-06-10,680636056.81368
2023-06-11,310697202.049364
2023-06-12,1473088096.745562
2023-06-13,858790749.470862
2023-06-14,889721901.480866
2023-06-15,1885809056.970959
2023-06-16,2315347547.776997
2023-06-17,516918914.072622
2023-06-18,446394615.50946
2023-06-19,671557479.066348
2023-06-20,1086669550.447458
2023-06-21,961318383.237142
2023-06-22,769009737.069782
