date,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2017-07-14,15058349582.9104,15424501516.147224,12931392901.558853,14135585178.211826,,,,,
2017-07-15,14049355809.3116,14573827350.27053,12442249204.702532,12916232568.152082,,,,,
2017-07-16,12896375884.602213,13576592898.229633,10330569098.54361,11817522562.894537,,,,,
2017-07-17,11839102613.306717,14343404949.37838,11452934241.399082,13753112685.869152,,,,,
2017-07-18,13771565771.565094,15428815548.095486,12842324755.552124,14398578115.991714,,,,,
2017-07-19,14349926467.269829,15207978941.137276,12772889004.601795,13270974211.198559,,,,,
2017-07-20,13937026635.418861,18213940938.833584,12880830326.754938,16202111727.742325,,,,,
2017-07-21,16078194874.539326,17638449595.68235,14881580101.445244,15823668973.317043,,,,,
2017-07-22,15821613038.021996,17981139055.026146,15285612342.955788,17258930668.711395,,,,,
2017-07-23,17237659984.294476,17963830223.60866,15685768969.534111,16800329646.226173,,,,,
2017-07-24,16805005049.177303,17449136843.46568,15985566134.09835,16659777942.530388,,,,,
2017-07-25,16629127005.094433,17022780781.955574,13834602664.955025,14986998024.0672,,,,,
2017-07-26,14920975109.49332,15747590496.213848,13693066182.643261,14921911083.9646,,,,,
2017-07-27,14962334432.800716,15816901104.466568,14280627950.058361,15025986783.184639,,,,,
2017-07-28,14986208672.094372,15728496548.348988,13176001468.73689,14185455715.320076,,,,,
2017-07-29,14142466774.337536,15009524430.70565,13194004316.721678,14501622826.807037,,,,,
2017-07-30,14570855354.375748,15077654297.2938,13313517590.05109,14025928468.454548,,,,,
2017-07-31,14034475381.066864,15165103820.662567,13172527888.710192,14326851381.5523,,,,,
2017-08-01,14299362307.926674,16671798191.14153,13378487888.474121,15428771322.222805,,,,,
2017-08-02,15407247759.922268,15961183150.75859,14470409301.707352,15019647329.732632,,,,,
2017-08-03,16754750251.135544,19454546091.080616,16405539394.404152,17871896810.968452,,,,,
2017-08-04,17787531535.36386,18606360169.71324,16655671395.971264,17364813272.360012,,,,,
2017-08-05,17329649629.312084,20291000189.197525,16189506172.701351,18532830178.978416,,,,,
2017-08-06,21247193149.204063,22529215880.81988,20029336776.21193,20902271535.789097,,,,,
2017-08-07,20818129267.64396,24756971542.60759,20005274154.787575,23318690315.062206,,,,,
2017-08-08,23366695639.010933,26233479755.774166,22264182585.280518,24985044741.229446,,,,,
2017-08-09,24894060940.759056,25815870410.73999,22054760600.17461,23645827267.537766,,,,,
2017-08-10,23651880698.91911,25879785786.031307,21934845036.334293,23675659030.06166,,,,,
2017-08-11,23669658105.740948,26212949521.35615,22040048045.034904,24077776918.030365,,,,,
2017-08-12,24069409794.37291,26173041338.90663,22088374146.890305,23797969416.181145,,,,,
