date,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2011-03-14,134.4,139.2,132.84,136.8,243,,,,,
2011-03-15,132.12,146.4,132.0,139.2,353,,,,,
2011-03-16,138.912,144.0,134.64,139.2,331,,,,,
2011-03-17,143.136,144.0,134.76,135.264,233,,,,,
2011-03-18,135.264,141.6,123.6,137.16,633,,,,,
2011-03-21,141.6,141.6,132.36,136.8,269,,,,,
2011-03-22,136.8,137.016,128.304,136.8,98,,,,,
2011-03-23,136.176,143.52,132.6,136.872,229,,,,,
2011-03-24,143.496,143.52,136.8,139.2,416,,,,,
2011-03-25,138.288,148.8,126.0,146.352,951,,,,,
2011-03-28,144.0,151.2,136.8,146.4,251,,,,,
2011-03-29,146.472,199.2,139.2,199.2,4953,,,,,
2011-03-30,196.8,199.2,163.248,192.0,2405,,,,,
2011-03-31,189.6,232.656,163.2,204.0,3427,,,,,
2011-04-01,208.776,230.4,175.92,186.816,1219,,,,,
2011-04-04,189.6,189.6,170.424,182.4,836,,,,,
2011-04-05,182.4,187.176,168.696,180.0,528,,,,,
2011-04-06,181.248,182.4,168.0,170.4,479,,,,,
2011-04-07,170.4,180.0,165.6,177.6,375,,,,,
2011-04-08,179.76,179.76,168.0,170.64,288,,,,,
2011-04-11,170.424,180.0,168.0,170.136,261,,,,,
2011-04-12,170.4,175.2,154.08,163.2,751,,,,,
2011-04-13,164.256,179.976,154.44,163.2,511,,,,,
2011-04-14,161.496,180.0,153.6,163.2,381,,,,,
2011-04-15,160.8,175.2,160.8,170.64,400,,,,,
2011-04-18,170.4,172.8,161.448,163.68,288,,,,,
2011-04-19,163.2,165.6,156.0,160.8,303,,,,,
2011-04-20,163.2,168.0,163.2,166.8,353,,,,,
2011-04-21,168.0,168.0,158.4,160.8,277,,,,,
2011-04-25,160.8,163.2,158.4,160.8,303,,,,,
2011-04-26,163.2,163.2,156.0,163.2,485,,,,,
2011-04-27,160.8,165.6,156.288,160.8,201,,,,,
2011-04-28,160.584,160.8,148.8,158.4,625,,,,,
2011-04-29,156.72,168.0,156.0,164.256,414,,,,,
2011-05-02,168.0,168.0,158.4,158.4,280,,,,,
2011-05-03,158.4,163.2,148.8,160.8,511,,,,,
2011-05-04,159.216,160.8,148.8,153.576,466,,,,,
2011-05-05,151.92,159.84,146.4,156.0,357,,,,,
2011-05-06,156.0,170.424,151.296,154.32,694,,,,,
2011-05-09,151.2,168.0,151.2,164.112,86,,,,,
2011-05-10,165.648,174.72,165.6,172.8,353,,,,,
2011-05-11,177.6,196.8,172.8,184.8,1508,,,,,
2011-05-12,184.8,192.072,178.2,188.904,581,,,,,
2011-05-13,187.2,187.2,165.6,180.0,777,,,,,
2011-05-16,178.704,187.176,175.2,175.224,312,,,,,
2011-05-17,173.952,180.0,173.952,176.664,408,,,,,
2011-05-18,176.52,186.648,175.2,175.2,178,,,,,
2011-05-19,177.96,180.0,175.176,175.176,521,,,,,
2011-05-20,175.2,180.0,175.2,175.2,775,,,,,
2011-05-23,175.2,180.0,175.2,175.2,374,,,,,
2011-05-24,175.224,187.2,172.8,175.152,559,,,,,
2011-05-25,173.952,180.0,173.112,177.6,251,,,,,
2011-05-26,176.28,184.8,175.2,184.8,320,,,,,
2011-05-27,185.928,185.928,175.2,177.6,811,,,,,
2011-05-31,179.784,184.8,177.672,182.4,308,,,,,
2011-06-01,182.4,182.4,170.4,170.4,409,,,,,
2011-06-02,172.8,179.088,168.0,170.4,283,,,,,
2011-06-03,168.0,168.0,158.4,163.2,368,,,,,
2011-06-06,163.752,172.8,152.544,158.4,458,,,,,
2011-06-07,159.888,172.8,156.0,160.776,278,,,,,
2011-06-08,159.648,160.8,156.0,158.4,174,,,,,
2011-06-09,160.8,168.0,158.904,165.6,187,,,,,
2011-06-10,163.416,172.656,151.2,163.2,586,,,,,
2011-06-13,163.56,166.8,148.8,148.8,368,,,,,
2011-06-14,148.8,158.4,148.8,158.4,259,,,,,
2011-06-15,154.752,160.8,152.376,158.4,228,,,,,
2011-06-16,159.096,170.4,158.424,166.32,317,,,,,
2011-06-17,168.0,170.376,163.44,165.528,624,,,,,
2011-06-20,165.6,168.0,153.6,158.352,267,,,,,
2011-06-21,159.792,168.0,158.4,165.312,391,,,,,
2011-06-22,163.632,168.48,156.0,163.2,138,,,,,
2011-06-23,160.8,168.0,151.2,168.0,358,,,,,
2011-06-24,167.76,182.4,153.6,170.4,21546,,,,,
2011-06-27,165.6,165.6,156.0,160.8,535,,,,,
2011-06-28,160.8,172.8,156.0,156.0,311,,,,,
2011-06-29,156.0,163.2,151.2,156.0,737,,,,,
2011-06-30,156.0,158.4,156.0,156.0,316,,,,,
2011-07-01,153.84,170.4,151.848,168.0,603,,,,,
2011-07-05,168.0,177.6,158.4,165.84,578,,,,,
2011-07-06,170.4,175.176,153.6,158.4,294,,,,,
2011-07-07,159.12,172.44,158.4,165.6,106,,,,,
2011-07-08,170.4,170.4,163.2,163.2,30,,,,,
2011-07-11,165.6,166.8,153.6,160.8,336,,,,,
2011-07-12,153.6,158.4,153.6,156.0,205,,,,,
2011-07-13,160.8,160.8,156.336,158.4,82,,,,,
2011-07-14,156.48,156.48,151.2,152.448,421,,,,,
2011-07-15,153.6,153.6,148.8,150.936,140,,,,,
2011-07-18,149.592,153.0,148.8,151.176,291,,,,,
2011-07-19,151.2,168.0,148.8,148.8,1271,,,,,
2011-07-20,148.992,175.2,148.992,163.2,811,,,,,
2011-07-21,168.0,181.32,158.4,180.0,495,,,,,
2011-07-22,175.2,177.576,162.0,162.0,829,,,,,
