date,open,high,low,close,Volume,Open Interest,Open Interest (Open),Open Interest (High,Open Interest (Low),Open Interest (Close)
2007-05-09,21.666645,22.136611,21.666645,22.136611,332400,,,,,
2007-05-10,21.966641,22.163315,21.673312,21.729978,373800,,,,,
2007-05-11,21.889978,22.063311,21.843311,22.033315,194700,,,,,
2007-05-14,22.196644,22.199981,21.913315,22.003308,265500,,,,,
2007-05-15,21.969978,22.013308,21.709978,21.709978,196200,,,,,
2007-05-16,21.666645,21.736648,21.499978,21.713312,124044,,,,,
2007-05-17,21.666645,21.759978,21.499978,21.613312,462300,,,,,
2007-05-18,21.746648,21.746648,21.473312,21.646645,544200,,,,,
2007-05-21,21.666645,21.933311,21.589978,21.666645,362400,,,,,
2007-05-22,21.749978,21.896911,21.603345,21.766645,587400,,,,,
2007-05-23,21.616648,21.709978,21.426645,21.453312,571800,,,,,
2007-05-24,21.449982,21.466642,20.963312,21.076646,952200,,,,,
2007-05-25,21.159979,21.263309,21.096642,21.186645,761400,,,,,
2007-05-29,21.219979,21.353312,21.219979,21.319982,350100,,,,,
2007-05-30,21.036646,21.182979,21.023316,21.175312,255600,,,,,
2007-05-31,21.383309,21.516645,21.329982,21.503308,419700,,,,,
2007-06-01,21.646645,21.799975,21.643308,21.696612,792000,,,,,
2007-06-04,21.613312,21.816645,21.609978,21.643308,315600,,,,,
2007-06-05,21.639978,21.643308,21.369979,21.539945,186300,,,,,
2007-06-06,21.456645,21.536645,21.263309,21.263309,64200,,,,,
2007-06-07,21.289979,21.326645,20.869979,20.869979,295200,,,,,
2007-06-08,21.069982,21.466642,20.999979,21.453312,479700,,,,,
2007-06-11,21.396645,21.539978,21.349979,21.369979,210900,,,,,
2007-06-12,21.209979,21.409979,21.139979,21.199982,134700,,,,,
2007-06-13,21.279979,21.544148,21.279979,21.544148,307407,,,,,
2007-06-14,21.616648,21.903278,21.599978,21.823312,194700,,,,,
2007-06-15,22.129978,22.219978,22.049975,22.189981,279300,,,,,
2007-06-18,22.179974,22.233281,22.083715,22.183311,98700,,,,,
2007-06-19,21.983311,22.016645,21.833311,21.999978,124500,,,,,
2007-06-20,21.979978,22.128448,21.853311,21.853311,321900,,,,,
2007-06-21,21.909978,22.533314,21.899978,22.499978,1065901,,,,,
2007-06-22,22.456644,22.516644,22.176644,22.233311,354300,,,,,
2007-06-25,22.253308,22.273314,21.903315,21.953311,257100,,,,,
2007-06-26,22.033315,22.033315,21.733312,21.836641,264600,,,,,
2007-06-27,21.899978,22.336611,21.879978,22.326644,134100,,,,,
2007-06-28,22.293311,22.303311,22.116648,22.116648,377100,,,,,
2007-06-29,22.173311,22.209944,21.853311,21.943311,135300,,,,,
2007-07-02,22.143308,22.249978,22.070311,22.233311,333081,,,,,
2007-07-03,22.306644,22.329981,22.226641,22.293311,336600,,,,,
2007-07-05,22.283314,22.433311,22.223311,22.433311,79200,,,,,
2007-07-06,22.469978,22.639977,22.429974,22.619977,184200,,,,,
2007-07-09,22.666644,22.816644,22.666644,22.783314,354000,,,,,
2007-07-10,22.599977,22.793311,22.599977,22.601977,270900,,,,,
2007-07-11,22.579981,22.646644,22.423311,22.583311,143700,,,,,
2007-07-12,22.686644,23.18331,22.643307,23.18331,258600,,,,,
2007-07-13,23.239977,23.286643,23.084977,23.139977,326700,,,,,
2007-07-16,23.166644,23.289977,23.115307,23.266643,264000,,,,,
2007-07-17,23.399977,23.75098,23.376677,23.624976,496200,,,,,
2007-07-18,23.20331,23.286643,22.99331,23.21331,413100,,,,,
2007-07-19,23.383307,23.45331,23.22001,23.37331,184800,,,,,
2007-07-20,23.43331,23.46331,23.039977,23.089977,544800,,,,,
