Datetime,Exchange Netflow (Total)
2025-10-12T00:00:00Z,-3254.33960344
2025-10-11T00:00:00Z,4799.18478859
2025-10-10T00:00:00Z,-1056.44931351
2025-10-09T00:00:00Z,-3876.51691389
2025-10-08T00:00:00Z,-2279.43662018
2025-10-07T00:00:00Z,-3613.40128045
2025-10-06T00:00:00Z,-2926.57080377
2025-10-05T00:00:00Z,5925.83263075
2025-10-04T00:00:00Z,1461.40676561
2025-10-03T00:00:00Z,-22737.78556444
2025-10-02T00:00:00Z,-9207.62684874
2025-10-01T00:00:00Z,-7420.18107076
2025-09-30T00:00:00Z,-8513.01357011
2025-09-29T00:00:00Z,5042.15800435
2025-09-28T00:00:00Z,-121.82477555
2025-09-27T00:00:00Z,-1271.8315213
2025-09-26T00:00:00Z,276.61586985
2025-09-25T00:00:00Z,6035.21084403
2025-09-24T00:00:00Z,-3085.82668981
2025-09-23T00:00:00Z,-692.0886064
2025-09-22T00:00:00Z,-26157.98230354
2025-09-21T00:00:00Z,-1638.45374997
2025-09-20T00:00:00Z,-1056.91745363
2025-09-19T00:00:00Z,-9079.50643991
2025-09-18T00:00:00Z,-1298.53269025
2025-09-17T00:00:00Z,-2976.48113126
2025-09-16T00:00:00Z,2238.73837019
2025-09-15T00:00:00Z,-9857.05138255
2025-09-14T00:00:00Z,-4269.79592728
2025-09-13T00:00:00Z,-1618.74388829
2025-09-12T00:00:00Z,-2587.38632338
2025-09-11T00:00:00Z,-2932.86165446
2025-09-10T00:00:00Z,1264.07481836
2025-09-09T00:00:00Z,-7921.74892343
2025-09-08T00:00:00Z,311.81322661
2025-09-07T00:00:00Z,438.49872432
2025-09-06T00:00:00Z,5.9743398
2025-09-05T00:00:00Z,1215.29824392
2025-09-04T00:00:00Z,936.07811919
2025-09-03T00:00:00Z,-927.88524595
2025-09-02T00:00:00Z,-3973.93754443
2025-09-01T00:00:00Z,17673.7105917
2025-08-31T00:00:00Z,4761.03167543
2025-08-30T00:00:00Z,3128.65493246
2025-08-29T00:00:00Z,-3375.4262094
2025-08-28T00:00:00Z,436.22419468
2025-08-27T00:00:00Z,-3615.4565513
2025-08-26T00:00:00Z,5972.39292633
2025-08-25T00:00:00Z,-1549.68410628
2025-08-24T00:00:00Z,8338.43545177
2025-08-23T00:00:00Z,1033.97497527
2025-08-22T00:00:00Z,4702.09406744
2025-08-21T00:00:00Z,-1111.03924636
2025-08-20T00:00:00Z,2339.1536299
2025-08-19T00:00:00Z,2395.33116293
2025-08-18T00:00:00Z,-3478.03148717
2025-08-17T00:00:00Z,978.63661529
2025-08-16T00:00:00Z,-1005.30956616
2025-08-15T00:00:00Z,-1259.55789934
2025-08-14T00:00:00Z,4257.93159467
2025-08-13T00:00:00Z,-1860.32682755
2025-08-12T00:00:00Z,-1733.57829107
2025-08-11T00:00:00Z,6426.55243594
2025-08-10T00:00:00Z,1108.6550581
2025-08-09T00:00:00Z,792.994636
2025-08-08T00:00:00Z,-4237.61053173
2025-08-07T00:00:00Z,-3066.62621239
2025-08-06T00:00:00Z,-3792.77406589
2025-08-05T00:00:00Z,-241.92625172
2025-08-04T00:00:00Z,5669.93825588
2025-08-03T00:00:00Z,83.66301065
2025-08-02T00:00:00Z,425.76119949
2025-08-01T00:00:00Z,14894.9389008
2025-07-31T00:00:00Z,-2120.58341888
2025-07-30T00:00:00Z,-732.88870973
2025-07-29T00:00:00Z,-10189.75602847
2025-07-28T00:00:00Z,-2929.47089364
2025-07-27T00:00:00Z,1217.06197599
2025-07-26T00:00:00Z,491.60389899
2025-07-25T00:00:00Z,12747.8437512
2025-07-24T00:00:00Z,3881.59250362
2025-07-23T00:00:00Z,-3857.67116964
2025-07-22T00:00:00Z,316.09805826
2025-07-21T00:00:00Z,919.83210441
2025-07-20T00:00:00Z,3329.37050606
2025-07-19T00:00:00Z,472.43454077
2025-07-18T00:00:00Z,1212.56906871
2025-07-17T00:00:00Z,-3048.68703444
2025-07-16T00:00:00Z,-2573.1832304
2025-07-15T00:00:00Z,7370.73098113
2025-07-14T00:00:00Z,3610.00782878
2025-07-13T00:00:00Z,3083.9771472
2025-07-12T00:00:00Z,2189.32917966
2025-07-11T00:00:00Z,-1875.86530432
2025-07-10T00:00:00Z,-3063.67837202
2025-07-09T00:00:00Z,-1192.52848959
2025-07-08T00:00:00Z,-1123.07938833
2025-07-07T00:00:00Z,-4271.38353986
2025-07-06T00:00:00Z,-850.48598073
2025-07-05T00:00:00Z,-713.50074506
2025-07-04T00:00:00Z,292.15269109
2025-07-03T00:00:00Z,-1729.7626129
2025-07-02T00:00:00Z,-3116.33457673
2025-07-01T00:00:00Z,550.62021688
2025-06-30T00:00:00Z,-5063.1119054
2025-06-29T00:00:00Z,655.26890308
2025-06-28T00:00:00Z,-173.336104
2025-06-27T00:00:00Z,-9703.94319487
2025-06-26T00:00:00Z,-4016.15811694
2025-06-25T00:00:00Z,-2693.7873632
2025-06-24T00:00:00Z,143.01061919
2025-06-23T00:00:00Z,-5340.38207267
2025-06-22T00:00:00Z,4404.4998944
2025-06-21T00:00:00Z,1210.49709452
2025-06-20T00:00:00Z,-56.17273976
2025-06-19T00:00:00Z,-2734.02642395
2025-06-18T00:00:00Z,460.54249886
2025-06-17T00:00:00Z,-1235.78972476
2025-06-16T00:00:00Z,-918.98434595
2025-06-15T00:00:00Z,211.21006813
2025-06-14T00:00:00Z,367.97403954
2025-06-13T00:00:00Z,346.8781195
2025-06-12T00:00:00Z,-1841.65491961
2025-06-11T00:00:00Z,-1085.04162297
2025-06-10T00:00:00Z,-882.32490233
2025-06-09T00:00:00Z,-1530.09050087
2025-06-08T00:00:00Z,4088.51118314
2025-06-07T00:00:00Z,411.45448233
2025-06-06T00:00:00Z,-14464.2525418
2025-06-05T00:00:00Z,-1806.52326812
2025-06-04T00:00:00Z,-11885.41397927
2025-06-03T00:00:00Z,-20648.07337656
2025-06-02T00:00:00Z,-17210.06185598
2025-06-01T00:00:00Z,483.56656572
2025-05-31T00:00:00Z,891.38496634
2025-05-30T00:00:00Z,1337.37126111
2025-05-29T00:00:00Z,-6848.78609272
2025-05-28T00:00:00Z,221.68195146
2025-05-27T00:00:00Z,-21.92969234
2025-05-26T00:00:00Z,-1496.12513316
2025-05-25T00:00:00Z,-88.68246929
2025-05-24T00:00:00Z,-3297.05511873
2025-05-23T00:00:00Z,-1871.64616141
2025-05-22T00:00:00Z,6325.12716397
2025-05-21T00:00:00Z,-3905.19088603
2025-05-20T00:00:00Z,-1713.05294266
2025-05-19T00:00:00Z,-2480.29424208
2025-05-18T00:00:00Z,2164.84004879
2025-05-17T00:00:00Z,-1469.79891665
2025-05-16T00:00:00Z,457.84484889
2025-05-15T00:00:00Z,-11141.46316106
2025-05-14T00:00:00Z,3529.12432802
2025-05-13T00:00:00Z,-1155.77533722
2025-05-12T00:00:00Z,1794.53473815
2025-05-11T00:00:00Z,0.35765526
2025-05-10T00:00:00Z,-2444.99154802
2025-05-09T00:00:00Z,-5804.72305314
2025-05-08T00:00:00Z,2842.87941191
2025-05-07T00:00:00Z,-2283.33992113
2025-05-06T00:00:00Z,-5869.41548629
2025-05-05T00:00:00Z,-1266.98086153
2025-05-04T00:00:00Z,61.33323375
2025-05-03T00:00:00Z,1235.63465374
2025-05-02T00:00:00Z,-6994.22118985
2025-05-01T00:00:00Z,3011.60948671
2025-04-30T00:00:00Z,-513.62200424
2025-04-29T00:00:00Z,-2723.39878722
2025-04-28T00:00:00Z,-1095.84575656
2025-04-27T00:00:00Z,1587.28614282
2025-04-26T00:00:00Z,1498.56888262
2025-04-25T00:00:00Z,-6169.20272258
2025-04-24T00:00:00Z,-7881.1184757
2025-04-23T00:00:00Z,-539.55461008
2025-04-22T00:00:00Z,-2461.55248554
2025-04-21T00:00:00Z,-2058.82819499
2025-04-20T00:00:00Z,285.25345345
2025-04-19T00:00:00Z,741.18331565
2025-04-18T00:00:00Z,-362.21765111
2025-04-17T00:00:00Z,-1008.38982876
2025-04-16T00:00:00Z,-3931.05971261
2025-04-15T00:00:00Z,-3203.92145457
2025-04-14T00:00:00Z,-4011.09758329
2025-04-13T00:00:00Z,1318.3886544
2025-04-12T00:00:00Z,808.55846847
2025-04-11T00:00:00Z,-188.11504573
2025-04-10T00:00:00Z,826.06020276
2025-04-09T00:00:00Z,-2207.02385225
2025-04-08T00:00:00Z,5723.31129485
2025-04-07T00:00:00Z,4015.90320506
2025-04-06T00:00:00Z,251.23003776
2025-04-05T00:00:00Z,1863.67805208
2025-04-04T00:00:00Z,444.3715324
2025-04-03T00:00:00Z,-1494.27320515
2025-04-02T00:00:00Z,-2687.08071678
2025-04-01T00:00:00Z,-2156.28926437
2025-03-31T00:00:00Z,3209.78488451
2025-03-30T00:00:00Z,3890.34064339
2025-03-29T00:00:00Z,-1426.82219931
2025-03-28T00:00:00Z,-483.6204285
2025-03-27T00:00:00Z,-3525.78978066
2025-03-26T00:00:00Z,502.74346877
2025-03-25T00:00:00Z,-7345.45171272
2025-03-24T00:00:00Z,-6597.46103432
2025-03-23T00:00:00Z,-182.75287449
2025-03-22T00:00:00Z,-326.10525581
2025-03-21T00:00:00Z,-2416.61139845
2025-03-20T00:00:00Z,4224.53995047
2025-03-19T00:00:00Z,-7259.75890625
2025-03-18T00:00:00Z,2370.71049543
2025-03-17T00:00:00Z,-1474.8515133
2025-03-16T00:00:00Z,180.87002107
2025-03-15T00:00:00Z,-917.68286927
2025-03-14T00:00:00Z,937.4936902
2025-03-13T00:00:00Z,902.35700751
2025-03-12T00:00:00Z,1880.54579048
2025-03-11T00:00:00Z,2594.02988048
2025-03-10T00:00:00Z,3658.76849397
2025-03-09T00:00:00Z,2443.10974853
2025-03-08T00:00:00Z,-963.20840456
2025-03-07T00:00:00Z,3866.45473969
2025-03-06T00:00:00Z,-1186.2068399
2025-03-05T00:00:00Z,1274.60988131
2025-03-04T00:00:00Z,1261.54934635
2025-03-03T00:00:00Z,-1476.02615208
2025-03-02T00:00:00Z,-5065.09856395
2025-03-01T00:00:00Z,-1309.43101953
2025-02-28T00:00:00Z,8097.44025247
2025-02-27T00:00:00Z,66.2923671
2025-02-26T00:00:00Z,10113.17510957
2025-02-25T00:00:00Z,14840.71858677
2025-02-24T00:00:00Z,1251.78277949
2025-02-23T00:00:00Z,-1777.63071367
2025-02-22T00:00:00Z,-9192.04094285
2025-02-21T00:00:00Z,-1001.20579742
2025-02-20T00:00:00Z,-4744.83222314
2025-02-19T00:00:00Z,1347.51051653
2025-02-18T00:00:00Z,2864.49142488
2025-02-17T00:00:00Z,535.47114621
2025-02-16T00:00:00Z,-1203.12098368
2025-02-15T00:00:00Z,-232.07914206
2025-02-14T00:00:00Z,2247.65878408
2025-02-13T00:00:00Z,3475.91494382
2025-02-12T00:00:00Z,1358.10453693
2025-02-11T00:00:00Z,5543.52237449
2025-02-10T00:00:00Z,-2761.80780793
2025-02-09T00:00:00Z,4876.50385635
2025-02-08T00:00:00Z,1177.05882373
2025-02-07T00:00:00Z,5165.8083999
2025-02-06T00:00:00Z,-2735.99127155
2025-02-05T00:00:00Z,-7811.35273173
2025-02-04T00:00:00Z,-2756.75907653
2025-02-03T00:00:00Z,12995.77247047
2025-02-02T00:00:00Z,5226.11484832
2025-02-01T00:00:00Z,-2294.26020374
2025-01-31T00:00:00Z,-4788.98099015
2025-01-30T00:00:00Z,1279.12317704
2025-01-29T00:00:00Z,447.34594639
2025-01-28T00:00:00Z,1897.42389104
2025-01-27T00:00:00Z,-4886.29674197
2025-01-26T00:00:00Z,1466.02717005
2025-01-25T00:00:00Z,122.52475327
2025-01-24T00:00:00Z,-1182.82851572
2025-01-23T00:00:00Z,-2679.38548946
2025-01-22T00:00:00Z,-2704.40399533
2025-01-21T00:00:00Z,-3694.50588994
2025-01-20T00:00:00Z,7130.07789354
2025-01-19T00:00:00Z,5282.80199778
2025-01-18T00:00:00Z,1250.4922924
2025-01-17T00:00:00Z,-14970.1358059
2025-01-16T00:00:00Z,-2114.52483095
2025-01-15T00:00:00Z,3465.58612519
2025-01-14T00:00:00Z,4428.57243701
2025-01-13T00:00:00Z,2152.88608852
2025-01-12T00:00:00Z,3363.9034339
2025-01-11T00:00:00Z,-778.70213897
2025-01-10T00:00:00Z,717.9528568
2025-01-09T00:00:00Z,4113.30622571
2025-01-08T00:00:00Z,4757.93735195
2025-01-07T00:00:00Z,-7806.65689845
2025-01-06T00:00:00Z,-5211.91708817
2025-01-05T00:00:00Z,295.47439613
2025-01-04T00:00:00Z,-2029.15973847
2025-01-03T00:00:00Z,2484.83561308
2025-01-02T00:00:00Z,1077.98779348
2025-01-01T00:00:00Z,2808.61319364
2024-12-31T00:00:00Z,-3037.90856242
2024-12-30T00:00:00Z,2734.21581722
2024-12-29T00:00:00Z,-4931.74751169
2024-12-28T00:00:00Z,-2421.65002084
2024-12-27T00:00:00Z,-4634.69043837
2024-12-26T00:00:00Z,-11134.14475682
2024-12-25T00:00:00Z,-40.0735435
2024-12-24T00:00:00Z,2457.98158786
2024-12-23T00:00:00Z,4699.9759755
2024-12-22T00:00:00Z,1375.06130988
2024-12-21T00:00:00Z,962.96843489
2024-12-20T00:00:00Z,634.33608418
2024-12-19T00:00:00Z,5039.34300734
2024-12-18T00:00:00Z,-2367.08708137
2024-12-17T00:00:00Z,-5317.94057486
2024-12-16T00:00:00Z,-4262.72115747
2024-12-15T00:00:00Z,1204.72813437
2024-12-14T00:00:00Z,1234.47084953
2024-12-13T00:00:00Z,-11943.95192826
2024-12-12T00:00:00Z,-4751.52968527
2024-12-11T00:00:00Z,-1028.29219207
2024-12-10T00:00:00Z,-3384.83047499
2024-12-09T00:00:00Z,-12222.18461426
2024-12-08T00:00:00Z,-734.27605091
2024-12-07T00:00:00Z,4871.72848062
2024-12-06T00:00:00Z,1405.06551811
2024-12-05T00:00:00Z,-28207.59645452
2024-12-04T00:00:00Z,-8310.93004639
2024-12-03T00:00:00Z,-2404.7486047
2024-12-02T00:00:00Z,-8036.94626814
2024-12-01T00:00:00Z,3219.66534735
2024-11-30T00:00:00Z,1531.89208132
2024-11-29T00:00:00Z,-2430.60283019
2024-11-28T00:00:00Z,-12702.0131016
2024-11-27T00:00:00Z,-11420.33956591
2024-11-26T00:00:00Z,-7949.12595832
2024-11-25T00:00:00Z,6313.80640998
2024-11-24T00:00:00Z,325.11664569
2024-11-23T00:00:00Z,706.06519043
2024-11-22T00:00:00Z,-923.17123282
2024-11-21T00:00:00Z,1055.77866122
2024-11-20T00:00:00Z,-18041.62766812
2024-11-19T00:00:00Z,-1110.50664721
2024-11-18T00:00:00Z,3888.44160476
2024-11-17T00:00:00Z,4170.87170748
2024-11-16T00:00:00Z,265.93160251
2024-11-15T00:00:00Z,-2784.26674225
2024-11-14T00:00:00Z,-7025.04984042
2024-11-13T00:00:00Z,483.7791292
2024-11-12T00:00:00Z,3739.6138294
2024-11-11T00:00:00Z,5192.6122434
2024-11-10T00:00:00Z,1867.73235294
2024-11-09T00:00:00Z,-270.61721326
2024-11-08T00:00:00Z,-23548.50397339
2024-11-07T00:00:00Z,-4744.57530553
2024-11-06T00:00:00Z,-14172.55828273
2024-11-05T00:00:00Z,7538.17454641
2024-11-04T00:00:00Z,9353.98197945
2024-11-03T00:00:00Z,1894.49619763
2024-11-02T00:00:00Z,-285.73001106
2024-11-01T00:00:00Z,1725.19416289
2024-10-31T00:00:00Z,5590.09541978
2024-10-30T00:00:00Z,-5156.57641768
2024-10-29T00:00:00Z,1306.03700336
2024-10-28T00:00:00Z,-4324.35414074
2024-10-27T00:00:00Z,1659.69840129
2024-10-26T00:00:00Z,985.39393147
2024-10-25T00:00:00Z,3770.60482015
2024-10-24T00:00:00Z,-1017.01511365
2024-10-23T00:00:00Z,2326.79910042
2024-10-22T00:00:00Z,-2257.57468367
2024-10-21T00:00:00Z,2330.94893693
2024-10-20T00:00:00Z,817.53243401
2024-10-19T00:00:00Z,330.20234507
2024-10-18T00:00:00Z,-2601.59226731
2024-10-17T00:00:00Z,-5269.2894057
2024-10-16T00:00:00Z,4557.12841083
2024-10-15T00:00:00Z,-2801.05630425
2024-10-14T00:00:00Z,2351.21336246
2024-10-13T00:00:00Z,606.81197278
2024-10-12T00:00:00Z,-1864.19369772
2024-10-11T00:00:00Z,-1295.35691291
2024-10-10T00:00:00Z,335.46824877
2024-10-09T00:00:00Z,3987.81473299
2024-10-08T00:00:00Z,-3196.67415776
2024-10-07T00:00:00Z,-1498.41662717
2024-10-06T00:00:00Z,-2734.78854284
2024-10-05T00:00:00Z,-817.51406112
2024-10-04T00:00:00Z,1008.39013558
2024-10-03T00:00:00Z,1282.47258912
2024-10-02T00:00:00Z,1788.58812763
2024-10-01T00:00:00Z,9970.80565177
2024-09-30T00:00:00Z,-558.71607949
2024-09-29T00:00:00Z,2348.09026214
2024-09-28T00:00:00Z,1122.49565412
2024-09-27T00:00:00Z,-8223.82012265
2024-09-26T00:00:00Z,-3440.33095719
2024-09-25T00:00:00Z,-1126.10746002
2024-09-24T00:00:00Z,-5312.02880457
2024-09-23T00:00:00Z,6569.71392264
2024-09-22T00:00:00Z,1944.64373562
2024-09-21T00:00:00Z,2736.85424278
2024-09-20T00:00:00Z,1263.78249231
2024-09-19T00:00:00Z,-811.42142775
2024-09-18T00:00:00Z,-795.5802468
2024-09-17T00:00:00Z,537.21700514
2024-09-16T00:00:00Z,4078.41431721
2024-09-15T00:00:00Z,1408.28290442
2024-09-14T00:00:00Z,-1792.28055336
2024-09-13T00:00:00Z,-787.08898313
2024-09-12T00:00:00Z,4042.95429551
2024-09-11T00:00:00Z,-7968.7623475
2024-09-10T00:00:00Z,-20213.00261323
2024-09-09T00:00:00Z,-7537.76044589
2024-09-08T00:00:00Z,-424.16137796
2024-09-07T00:00:00Z,-963.78560704
2024-09-06T00:00:00Z,2074.08337317
2024-09-05T00:00:00Z,3497.0436144
2024-09-04T00:00:00Z,2386.34222237
2024-09-03T00:00:00Z,-6107.71888242
2024-09-02T00:00:00Z,37.64475907
2024-09-01T00:00:00Z,534.55680715
2024-08-31T00:00:00Z,1980.2526156
2024-08-30T00:00:00Z,1571.62659956
2024-08-29T00:00:00Z,-9936.89378512
2024-08-28T00:00:00Z,1661.23858117
2024-08-27T00:00:00Z,2754.79962031
2024-08-26T00:00:00Z,-2538.46941411
2024-08-25T00:00:00Z,2204.08684336
2024-08-24T00:00:00Z,1748.00095089
2024-08-23T00:00:00Z,-6117.87398484
2024-08-22T00:00:00Z,-317.25067337
2024-08-21T00:00:00Z,2743.79304384
2024-08-20T00:00:00Z,4153.63736993
2024-08-19T00:00:00Z,-489.16217504
2024-08-18T00:00:00Z,910.63333382
2024-08-17T00:00:00Z,1582.85300392
2024-08-16T00:00:00Z,-7982.68479006
2024-08-15T00:00:00Z,-3845.9380544
2024-08-14T00:00:00Z,2399.03208254
2024-08-13T00:00:00Z,-149.94819196
2024-08-12T00:00:00Z,3397.9301072
2024-08-11T00:00:00Z,-3428.11294852
2024-08-10T00:00:00Z,-789.38721063
2024-08-09T00:00:00Z,3104.61349469
2024-08-08T00:00:00Z,-1202.56301128
2024-08-07T00:00:00Z,-1055.01893448
2024-08-06T00:00:00Z,170.23713212
2024-08-05T00:00:00Z,7000.38283718
2024-08-04T00:00:00Z,-959.22574438
2024-08-03T00:00:00Z,599.11832474
2024-08-02T00:00:00Z,2172.53102843
2024-08-01T00:00:00Z,-6506.30449174
2024-07-31T00:00:00Z,-28572.48795141
2024-07-30T00:00:00Z,27532.09449167
2024-07-29T00:00:00Z,-8033.19306757
2024-07-28T00:00:00Z,2408.37005912
2024-07-27T00:00:00Z,2816.9448632
2024-07-26T00:00:00Z,-3942.39930353
2024-07-25T00:00:00Z,4529.3645332
2024-07-24T00:00:00Z,-6637.59321668
2024-07-23T00:00:00Z,-9257.15819659
