Datetime,Exchange Inflow (Top10)
2022-08-30T00:00:00Z,53962.92364745
2022-08-29T00:00:00Z,34115.31356757
2022-08-28T00:00:00Z,16559.87064773
2022-08-27T00:00:00Z,22097.52339507
2022-08-26T00:00:00Z,35935.62545638
2022-08-25T00:00:00Z,29927.70487427
2022-08-24T00:00:00Z,25642.68289505
2022-08-23T00:00:00Z,23553.43050866
2022-08-22T00:00:00Z,28624.67286352
2022-08-21T00:00:00Z,12169.92285336
2022-08-20T00:00:00Z,16561.66153643
2022-08-19T00:00:00Z,70864.26190588
2022-08-18T00:00:00Z,26379.31060345
2022-08-17T00:00:00Z,41606.30677814
2022-08-16T00:00:00Z,42913.02287617
2022-08-15T00:00:00Z,41461.88552751
2022-08-14T00:00:00Z,18025.2476634
2022-08-13T00:00:00Z,18323.4701247
2022-08-12T00:00:00Z,34702.80360454
2022-08-11T00:00:00Z,43228.59547272
2022-08-10T00:00:00Z,43075.31904832
2022-08-09T00:00:00Z,31138.06059932
2022-08-08T00:00:00Z,27020.26066828
2022-08-07T00:00:00Z,14613.67091425
2022-08-06T00:00:00Z,11476.16919895
2022-08-05T00:00:00Z,30113.13011299
2022-08-04T00:00:00Z,26615.00160524
2022-08-03T00:00:00Z,29695.53366144
2022-08-02T00:00:00Z,37433.96939475
2022-08-01T00:00:00Z,37628.21401979
2022-07-31T00:00:00Z,12924.06653808
2022-07-30T00:00:00Z,17197.48478195
2022-07-29T00:00:00Z,48849.47567396
2022-07-28T00:00:00Z,46575.32758199
2022-07-27T00:00:00Z,32543.60570238
2022-07-26T00:00:00Z,35260.35833091
2022-07-25T00:00:00Z,35085.16496353
2022-07-24T00:00:00Z,14440.32498145
2022-07-23T00:00:00Z,18771.65981127
2022-07-22T00:00:00Z,36973.76243396
2022-07-21T00:00:00Z,33692.97454812
2022-07-20T00:00:00Z,50586.67110275
2022-07-19T00:00:00Z,40032.34905216
2022-07-18T00:00:00Z,53605.55646482
2022-07-17T00:00:00Z,31953.39215901
2022-07-16T00:00:00Z,15549.91932674
2022-07-15T00:00:00Z,59969.85695332
2022-07-14T00:00:00Z,41841.48074059
2022-07-13T00:00:00Z,36609.37880452
2022-07-12T00:00:00Z,38368.01890178
2022-07-11T00:00:00Z,43625.2201908
2022-07-10T00:00:00Z,20570.25634053
2022-07-09T00:00:00Z,18105.28340487
2022-07-08T00:00:00Z,57246.62628853
2022-07-07T00:00:00Z,67706.75355659
2022-07-06T00:00:00Z,36473.86100134
2022-07-05T00:00:00Z,35144.73237709
2022-07-04T00:00:00Z,28560.89855643
2022-07-03T00:00:00Z,17093.1601257
2022-07-02T00:00:00Z,22683.39784415
2022-07-01T00:00:00Z,84870.85643065
2022-06-30T00:00:00Z,52552.55353063
2022-06-29T00:00:00Z,60043.67306202
2022-06-28T00:00:00Z,42473.33672398
2022-06-27T00:00:00Z,58165.44173823
2022-06-26T00:00:00Z,15172.28746658
2022-06-25T00:00:00Z,15376.92999877
2022-06-24T00:00:00Z,47341.95046428
2022-06-23T00:00:00Z,43986.47960378
2022-06-22T00:00:00Z,51097.04821823
2022-06-21T00:00:00Z,70396.56914999
2022-06-20T00:00:00Z,67768.30223473
2022-06-19T00:00:00Z,46731.96950161
2022-06-18T00:00:00Z,146235.5042902
2022-06-17T00:00:00Z,66272.83548817
2022-06-16T00:00:00Z,96140.92937873
2022-06-15T00:00:00Z,130156.49544702
2022-06-14T00:00:00Z,158341.54272107
2022-06-13T00:00:00Z,153999.80312611
2022-06-12T00:00:00Z,44065.02664169
2022-06-11T00:00:00Z,29745.68521761
2022-06-10T00:00:00Z,30918.81086349
2022-06-09T00:00:00Z,26395.03387275
2022-06-08T00:00:00Z,29771.43294897
2022-06-07T00:00:00Z,43379.66275331
2022-06-06T00:00:00Z,63100.58918301
2022-06-05T00:00:00Z,11214.45834183
2022-06-04T00:00:00Z,34740.23420226
2022-06-03T00:00:00Z,34243.75252731
2022-06-02T00:00:00Z,35204.59292142
2022-06-01T00:00:00Z,64707.73606013
2022-05-31T00:00:00Z,48112.28195349
2022-05-30T00:00:00Z,49851.23118652
2022-05-29T00:00:00Z,15396.19543239
2022-05-28T00:00:00Z,17368.35083881
2022-05-27T00:00:00Z,49537.21726183
2022-05-26T00:00:00Z,43679.40701784
2022-05-25T00:00:00Z,34709.90044529
2022-05-24T00:00:00Z,48085.4539627
2022-05-23T00:00:00Z,44797.29593822
2022-05-22T00:00:00Z,20110.37452626
2022-05-21T00:00:00Z,16275.60730945
2022-05-20T00:00:00Z,50244.42649841
2022-05-19T00:00:00Z,59807.65846256
2022-05-18T00:00:00Z,54313.4782951
2022-05-17T00:00:00Z,74395.94679905
2022-05-16T00:00:00Z,64403.80903785
2022-05-15T00:00:00Z,21113.15620227
2022-05-14T00:00:00Z,35994.5457776
2022-05-13T00:00:00Z,66338.73690235
2022-05-12T00:00:00Z,178136.43897795
2022-05-11T00:00:00Z,177080.24830604
2022-05-10T00:00:00Z,129518.0180377
2022-05-09T00:00:00Z,208570.97865271
2022-05-08T00:00:00Z,61030.45711298
2022-05-07T00:00:00Z,25531.04540292
2022-05-06T00:00:00Z,71628.71456369
2022-05-05T00:00:00Z,63177.29094134
2022-05-04T00:00:00Z,48179.08003934
2022-05-03T00:00:00Z,53792.7703607
2022-05-02T00:00:00Z,39654.4282271
2022-05-01T00:00:00Z,15013.23619049
2022-04-30T00:00:00Z,13783.22192661
2022-04-29T00:00:00Z,32971.67770704
2022-04-28T00:00:00Z,38189.77422846
2022-04-27T00:00:00Z,30092.1905349
2022-04-26T00:00:00Z,33359.55002537
2022-04-25T00:00:00Z,33456.38060614
2022-04-24T00:00:00Z,15597.81816023
2022-04-23T00:00:00Z,9654.69834221
2022-04-22T00:00:00Z,19960.01982563
2022-04-21T00:00:00Z,75123.41486285
2022-04-20T00:00:00Z,29884.17259761
2022-04-19T00:00:00Z,20906.36103706
2022-04-18T00:00:00Z,22956.95047278
2022-04-17T00:00:00Z,7610.37658736
2022-04-16T00:00:00Z,9234.69445055
2022-04-15T00:00:00Z,15412.76701089
2022-04-14T00:00:00Z,33053.26974013
2022-04-13T00:00:00Z,22246.05207626
2022-04-12T00:00:00Z,24155.97701091
2022-04-11T00:00:00Z,36971.1091313
2022-04-10T00:00:00Z,20864.21476821
2022-04-09T00:00:00Z,10214.33431759
2022-04-08T00:00:00Z,24190.75902911
2022-04-07T00:00:00Z,30953.53934553
2022-04-06T00:00:00Z,36129.46859335
2022-04-05T00:00:00Z,21628.4494177
2022-04-04T00:00:00Z,23027.33069458
2022-04-03T00:00:00Z,7951.49846258
2022-04-02T00:00:00Z,11377.72490151
2022-04-01T00:00:00Z,26206.9255498
2022-03-31T00:00:00Z,75863.6245978
2022-03-30T00:00:00Z,30314.20825563
2022-03-29T00:00:00Z,42319.97335381
2022-03-28T00:00:00Z,40929.9823018
2022-03-27T00:00:00Z,13036.06061794
2022-03-26T00:00:00Z,17054.4325892
2022-03-25T00:00:00Z,36091.19911658
2022-03-24T00:00:00Z,38459.59345216
2022-03-23T00:00:00Z,28605.85687642
2022-03-22T00:00:00Z,98274.63074834
2022-03-21T00:00:00Z,26415.01154635
2022-03-20T00:00:00Z,11274.57992987
2022-03-19T00:00:00Z,17595.06379234
2022-03-18T00:00:00Z,39473.39663407
2022-03-17T00:00:00Z,32385.96929632
2022-03-16T00:00:00Z,31076.483076
2022-03-15T00:00:00Z,23437.59720121
2022-03-14T00:00:00Z,26652.37856728
2022-03-13T00:00:00Z,10531.35417709
2022-03-12T00:00:00Z,8427.38266766
2022-03-11T00:00:00Z,22376.29517822
2022-03-10T00:00:00Z,38757.11461593
2022-03-09T00:00:00Z,35964.90279502
2022-03-08T00:00:00Z,24010.23811732
2022-03-07T00:00:00Z,29790.57407121
2022-03-06T00:00:00Z,10738.91833488
2022-03-05T00:00:00Z,14029.33143414
2022-03-04T00:00:00Z,32946.93723991
2022-03-03T00:00:00Z,33414.02564494
2022-03-02T00:00:00Z,37934.80948854
2022-03-01T00:00:00Z,52757.42596706
2022-02-28T00:00:00Z,40024.15748207
2022-02-27T00:00:00Z,19963.40688541
2022-02-26T00:00:00Z,17640.24772297
2022-02-25T00:00:00Z,42941.88546818
2022-02-24T00:00:00Z,66577.80159848
2022-02-23T00:00:00Z,24191.27107893
2022-02-22T00:00:00Z,33335.00873697
2022-02-21T00:00:00Z,30519.4498148
2022-02-20T00:00:00Z,13181.5811492
2022-02-19T00:00:00Z,12255.02935575
2022-02-18T00:00:00Z,30587.12538804
2022-02-17T00:00:00Z,26066.72303711
2022-02-16T00:00:00Z,27992.68797056
2022-02-15T00:00:00Z,34028.59735241
2022-02-14T00:00:00Z,24520.13913355
2022-02-13T00:00:00Z,10999.97052711
2022-02-12T00:00:00Z,20749.3694283
2022-02-11T00:00:00Z,28533.1327521
2022-02-10T00:00:00Z,29941.53014808
2022-02-09T00:00:00Z,26309.69706524
2022-02-08T00:00:00Z,40184.98224223
2022-02-07T00:00:00Z,43136.28059815
2022-02-06T00:00:00Z,16900.21204888
2022-02-05T00:00:00Z,19118.44600466
2022-02-04T00:00:00Z,35707.49117199
2022-02-03T00:00:00Z,30751.78728729
2022-02-02T00:00:00Z,22570.51165373
2022-02-01T00:00:00Z,25757.74506976
2022-01-31T00:00:00Z,30676.96010844
2022-01-30T00:00:00Z,23931.97110258
2022-01-29T00:00:00Z,26003.12178371
2022-01-28T00:00:00Z,41029.35950956
2022-01-27T00:00:00Z,46148.17799499
2022-01-26T00:00:00Z,45142.73678512
2022-01-25T00:00:00Z,43982.8084786
2022-01-24T00:00:00Z,74606.44902106
2022-01-23T00:00:00Z,27302.68549707
2022-01-22T00:00:00Z,57978.08328172
2022-01-21T00:00:00Z,77830.4715401
2022-01-20T00:00:00Z,31882.57783732
2022-01-19T00:00:00Z,40268.66938757
2022-01-18T00:00:00Z,29229.94969782
2022-01-17T00:00:00Z,28073.86667345
2022-01-16T00:00:00Z,9849.87446447
2022-01-15T00:00:00Z,12574.81870687
2022-01-14T00:00:00Z,37125.36362978
2022-01-13T00:00:00Z,36390.15081524
2022-01-12T00:00:00Z,32618.3107566
2022-01-11T00:00:00Z,35915.74909028
2022-01-10T00:00:00Z,36601.84358533
2022-01-09T00:00:00Z,14270.79999836
2022-01-08T00:00:00Z,20491.84022233
2022-01-07T00:00:00Z,40072.85329045
2022-01-06T00:00:00Z,46625.49917485
2022-01-05T00:00:00Z,31342.19403589
2022-01-04T00:00:00Z,35840.34326472
2022-01-03T00:00:00Z,24052.07498149
2022-01-02T00:00:00Z,12276.87351012
2022-01-01T00:00:00Z,16929.27293681
2021-12-31T00:00:00Z,34164.75994614
2021-12-30T00:00:00Z,36069.42643459
2021-12-29T00:00:00Z,43161.54287618
2021-12-28T00:00:00Z,34521.56564165
2021-12-27T00:00:00Z,31263.09873921
2021-12-26T00:00:00Z,11462.48592691
2021-12-25T00:00:00Z,23401.75394848
2021-12-24T00:00:00Z,31139.88502706
2021-12-23T00:00:00Z,26896.49462544
2021-12-22T00:00:00Z,30034.40895282
2021-12-21T00:00:00Z,35727.84883433
2021-12-20T00:00:00Z,32987.51378862
2021-12-19T00:00:00Z,11674.46057016
2021-12-18T00:00:00Z,27300.8681598
2021-12-17T00:00:00Z,33037.96801431
2021-12-16T00:00:00Z,28076.11923631
2021-12-15T00:00:00Z,28287.25822734
2021-12-14T00:00:00Z,33913.60544155
2021-12-13T00:00:00Z,34980.58376827
2021-12-12T00:00:00Z,12189.20920796
2021-12-11T00:00:00Z,25410.69893946
2021-12-10T00:00:00Z,30521.0305887
2021-12-09T00:00:00Z,35227.55027956
2021-12-08T00:00:00Z,27527.36802457
2021-12-07T00:00:00Z,49795.48862767
2021-12-06T00:00:00Z,74113.79277383
2021-12-05T00:00:00Z,40299.99567576
2021-12-04T00:00:00Z,74777.55975275
2021-12-03T00:00:00Z,35593.89887218
2021-12-02T00:00:00Z,34715.13877262
2021-12-01T00:00:00Z,38493.76122508
2021-11-30T00:00:00Z,34684.49989737
2021-11-29T00:00:00Z,37843.73244173
2021-11-28T00:00:00Z,15084.13144073
2021-11-27T00:00:00Z,19887.36759305
2021-11-26T00:00:00Z,92371.29690474
2021-11-25T00:00:00Z,27862.8100808
2021-11-24T00:00:00Z,34928.91092994
2021-11-23T00:00:00Z,40008.88411466
2021-11-22T00:00:00Z,54929.45449907
2021-11-21T00:00:00Z,20998.22618679
2021-11-20T00:00:00Z,24922.86894684
2021-11-19T00:00:00Z,47046.30205344
2021-11-18T00:00:00Z,86263.06354451
2021-11-17T00:00:00Z,40045.48134371
2021-11-16T00:00:00Z,47802.22929343
2021-11-15T00:00:00Z,29471.45474634
2021-11-14T00:00:00Z,15917.83568395
2021-11-13T00:00:00Z,11187.79209181
2021-11-12T00:00:00Z,30479.17484603
2021-11-11T00:00:00Z,30436.29591691
2021-11-10T00:00:00Z,37183.33310305
2021-11-09T00:00:00Z,35698.9097169
2021-11-08T00:00:00Z,50249.53307384
2021-11-07T00:00:00Z,13627.28106691
2021-11-06T00:00:00Z,16324.98671387
2021-11-05T00:00:00Z,31196.76926795
2021-11-04T00:00:00Z,31489.05646615
2021-11-03T00:00:00Z,43447.75358254
2021-11-02T00:00:00Z,46216.73305622
2021-11-01T00:00:00Z,29946.50674356
2021-10-31T00:00:00Z,21687.24170764
2021-10-30T00:00:00Z,21772.79340677
2021-10-29T00:00:00Z,44268.37267059
2021-10-28T00:00:00Z,45261.96053609
2021-10-27T00:00:00Z,51553.34442296
2021-10-26T00:00:00Z,34357.8672949
2021-10-25T00:00:00Z,26627.85117326
2021-10-24T00:00:00Z,15192.98533681
2021-10-23T00:00:00Z,18239.99190534
2021-10-22T00:00:00Z,45550.41687188
2021-10-21T00:00:00Z,73974.80938372
2021-10-20T00:00:00Z,44126.96558212
2021-10-19T00:00:00Z,69858.09258475
2021-10-18T00:00:00Z,39503.43493427
2021-10-17T00:00:00Z,17827.01865838
2021-10-16T00:00:00Z,27523.57783128
2021-10-15T00:00:00Z,57922.41487991
2021-10-14T00:00:00Z,31968.35316792
2021-10-13T00:00:00Z,34596.57143486
2021-10-12T00:00:00Z,38964.53269502
2021-10-11T00:00:00Z,31450.13923709
2021-10-10T00:00:00Z,16904.72975873
2021-10-09T00:00:00Z,16417.64552073
2021-10-08T00:00:00Z,29805.09903725
2021-10-07T00:00:00Z,41457.66330487
2021-10-06T00:00:00Z,51275.52731618
2021-10-05T00:00:00Z,47012.58612838
2021-10-04T00:00:00Z,32626.8286748
2021-10-03T00:00:00Z,18891.55072897
2021-10-02T00:00:00Z,17680.15472955
2021-10-01T00:00:00Z,31456.24296213
2021-09-30T00:00:00Z,32829.64861995
2021-09-29T00:00:00Z,29567.79211768
2021-09-28T00:00:00Z,30411.93195542
2021-09-27T00:00:00Z,30700.15325209
2021-09-26T00:00:00Z,21685.55071066
2021-09-25T00:00:00Z,13424.59254081
2021-09-24T00:00:00Z,72285.09494434
2021-09-23T00:00:00Z,32080.24022327
2021-09-22T00:00:00Z,31382.21342903
2021-09-21T00:00:00Z,42206.91507172
2021-09-20T00:00:00Z,43917.05753575
2021-09-19T00:00:00Z,15423.17471024
2021-09-18T00:00:00Z,15108.38531409
2021-09-17T00:00:00Z,23152.56584683
2021-09-16T00:00:00Z,27627.58458783
2021-09-15T00:00:00Z,30509.30010046
2021-09-14T00:00:00Z,30752.02436315
2021-09-13T00:00:00Z,45046.92261397
2021-09-12T00:00:00Z,13656.59508673
2021-09-11T00:00:00Z,17289.40599945
2021-09-10T00:00:00Z,39187.81427157
2021-09-09T00:00:00Z,39655.93147526
2021-09-08T00:00:00Z,44377.05532697
2021-09-07T00:00:00Z,66560.62360417
2021-09-06T00:00:00Z,34277.35654806
2021-09-05T00:00:00Z,14066.25855159
2021-09-04T00:00:00Z,24727.74274008
2021-09-03T00:00:00Z,44932.00373373
2021-09-02T00:00:00Z,57765.31709425
2021-09-01T00:00:00Z,46773.44614654
2021-08-31T00:00:00Z,45317.24779537
2021-08-30T00:00:00Z,32965.3780271
2021-08-29T00:00:00Z,13863.67327977
2021-08-28T00:00:00Z,13923.61658007
2021-08-27T00:00:00Z,25092.71997385
2021-08-26T00:00:00Z,31180.94531811
2021-08-25T00:00:00Z,39486.39706179
2021-08-24T00:00:00Z,29871.02859338
2021-08-23T00:00:00Z,37133.33358509
2021-08-22T00:00:00Z,12913.37952942
2021-08-21T00:00:00Z,54218.15714347
2021-08-20T00:00:00Z,46402.96335583
2021-08-19T00:00:00Z,26665.42830608
2021-08-18T00:00:00Z,36250.17260418
2021-08-17T00:00:00Z,24178.56467537
2021-08-16T00:00:00Z,29168.13596246
2021-08-15T00:00:00Z,25345.82178265
2021-08-14T00:00:00Z,24580.5796976
2021-08-13T00:00:00Z,32063.16793868
2021-08-12T00:00:00Z,31059.25193487
2021-08-11T00:00:00Z,52216.94499771
2021-08-10T00:00:00Z,42944.10032848
2021-08-09T00:00:00Z,70865.73356378
2021-08-08T00:00:00Z,34834.36850036
2021-08-07T00:00:00Z,29225.64599918
2021-08-06T00:00:00Z,57736.07904089
2021-08-05T00:00:00Z,44258.82086594
2021-08-04T00:00:00Z,36692.14464496
2021-08-03T00:00:00Z,47076.57286098
2021-08-02T00:00:00Z,34500.33913393
2021-08-01T00:00:00Z,20289.85108705
2021-07-31T00:00:00Z,18142.89678448
2021-07-30T00:00:00Z,40905.43990426
2021-07-29T00:00:00Z,63633.16103459
2021-07-28T00:00:00Z,82923.71440175
2021-07-27T00:00:00Z,63071.1786745
2021-07-26T00:00:00Z,89594.61606162
2021-07-25T00:00:00Z,22003.40644623
2021-07-24T00:00:00Z,20789.29307817
2021-07-23T00:00:00Z,31942.6841958
2021-07-22T00:00:00Z,37486.43647367
2021-07-21T00:00:00Z,46313.84682862
2021-07-20T00:00:00Z,51025.72187445
2021-07-19T00:00:00Z,44027.63496783
2021-07-18T00:00:00Z,30682.21621334
2021-07-17T00:00:00Z,77583.38758719
2021-07-16T00:00:00Z,33802.87399496
2021-07-15T00:00:00Z,42747.36611852
2021-07-14T00:00:00Z,35081.84647055
2021-07-13T00:00:00Z,35498.67021246
2021-07-12T00:00:00Z,39836.08513867
2021-07-11T00:00:00Z,16397.57568137
2021-07-10T00:00:00Z,11958.23583289
2021-07-09T00:00:00Z,32130.52675933
2021-07-08T00:00:00Z,38061.68208319
2021-07-07T00:00:00Z,28675.11255421
2021-07-06T00:00:00Z,25160.71125026
2021-07-05T00:00:00Z,24046.920115
2021-07-04T00:00:00Z,14490.55780342
2021-07-03T00:00:00Z,14279.82837287
2021-07-02T00:00:00Z,30292.74821107
2021-07-01T00:00:00Z,28928.70982759
2021-06-30T00:00:00Z,34391.9862468
2021-06-29T00:00:00Z,39630.97813917
2021-06-28T00:00:00Z,40036.4347084
2021-06-27T00:00:00Z,29663.45574996
2021-06-26T00:00:00Z,37829.80137938
2021-06-25T00:00:00Z,64555.939036
2021-06-24T00:00:00Z,39413.5420631
2021-06-23T00:00:00Z,52846.83358448
2021-06-22T00:00:00Z,78051.86404465
2021-06-21T00:00:00Z,78074.55433175
2021-06-20T00:00:00Z,31598.52555517
2021-06-19T00:00:00Z,34229.8102105
2021-06-18T00:00:00Z,79164.031261
2021-06-17T00:00:00Z,51725.43202913
2021-06-16T00:00:00Z,47414.29582093
2021-06-15T00:00:00Z,44629.25396565
2021-06-14T00:00:00Z,48655.20793146
2021-06-13T00:00:00Z,23459.22594946
2021-06-12T00:00:00Z,22016.88426156
2021-06-11T00:00:00Z,41252.51696327
2021-06-10T00:00:00Z,52240.74719352
2021-06-09T00:00:00Z,60047.40484543
2021-06-08T00:00:00Z,72713.44007352
2021-06-07T00:00:00Z,45317.26002598
2021-06-06T00:00:00Z,21247.4383252
2021-06-05T00:00:00Z,30114.77089694
2021-06-04T00:00:00Z,45661.23767815
2021-06-03T00:00:00Z,42757.20658871
2021-06-02T00:00:00Z,41734.14103541
2021-06-01T00:00:00Z,34069.66846625
2021-05-31T00:00:00Z,48454.53710739
2021-05-30T00:00:00Z,27818.82859582
2021-05-29T00:00:00Z,45756.69304456
2021-05-28T00:00:00Z,89516.73715928
2021-05-27T00:00:00Z,53233.34665413
2021-05-26T00:00:00Z,64665.50265747
2021-05-25T00:00:00Z,87167.18712158
2021-05-24T00:00:00Z,104035.30581527
2021-05-23T00:00:00Z,74232.4284987
2021-05-22T00:00:00Z,66146.26747033
2021-05-21T00:00:00Z,92242.83103798
2021-05-20T00:00:00Z,125763.80651481
2021-05-19T00:00:00Z,203826.95230158
2021-05-18T00:00:00Z,80562.05243898
2021-05-17T00:00:00Z,136571.80537368
2021-05-16T00:00:00Z,59307.95906391
2021-05-15T00:00:00Z,40102.36836796
2021-05-14T00:00:00Z,86460.7742947
2021-05-13T00:00:00Z,118549.44645488
2021-05-12T00:00:00Z,91835.14927837
2021-05-11T00:00:00Z,53187.40166314
2021-05-10T00:00:00Z,71059.27962349
2021-05-09T00:00:00Z,34461.91097389
2021-05-08T00:00:00Z,36397.30023712
2021-05-07T00:00:00Z,58959.20119027
2021-05-06T00:00:00Z,56856.11318751
2021-05-05T00:00:00Z,58874.50787522
2021-05-04T00:00:00Z,50694.34464674
2021-05-03T00:00:00Z,50252.55707836
2021-05-02T00:00:00Z,18065.51891331
2021-05-01T00:00:00Z,22577.69435777
2021-04-30T00:00:00Z,65751.30198617
2021-04-29T00:00:00Z,84320.10545916
2021-04-28T00:00:00Z,42287.33324024
2021-04-27T00:00:00Z,64269.50174153
2021-04-26T00:00:00Z,64014.06392879
2021-04-25T00:00:00Z,27032.34709391
2021-04-24T00:00:00Z,31557.80467205
2021-04-23T00:00:00Z,102848.40320126
2021-04-22T00:00:00Z,94389.25766859
2021-04-21T00:00:00Z,61443.64903248
2021-04-20T00:00:00Z,73603.72080391
2021-04-19T00:00:00Z,46653.07974325
2021-04-18T00:00:00Z,84502.46297027
2021-04-17T00:00:00Z,27746.82588452
2021-04-16T00:00:00Z,61974.84672309
2021-04-15T00:00:00Z,48934.78873679
2021-04-14T00:00:00Z,58499.33598043
2021-04-13T00:00:00Z,67787.4053814
2021-04-12T00:00:00Z,52736.04307848
2021-04-11T00:00:00Z,29250.0917648
2021-04-10T00:00:00Z,42589.97009591
2021-04-09T00:00:00Z,40721.72169133
2021-04-08T00:00:00Z,43091.15212523
2021-04-07T00:00:00Z,53370.37679014
2021-04-06T00:00:00Z,66278.9851601
2021-04-05T00:00:00Z,44906.65122466
2021-04-04T00:00:00Z,22938.44159667
2021-04-03T00:00:00Z,31889.17411872
2021-04-02T00:00:00Z,42589.97948822
2021-04-01T00:00:00Z,55377.31110037
2021-03-31T00:00:00Z,52917.18090521
2021-03-30T00:00:00Z,54163.33175447
2021-03-29T00:00:00Z,60215.48899555
2021-03-28T00:00:00Z,19832.25904795
2021-03-27T00:00:00Z,29011.89126541
2021-03-26T00:00:00Z,64405.24841742
2021-03-25T00:00:00Z,74248.21250048
2021-03-24T00:00:00Z,59117.04319602
2021-03-23T00:00:00Z,66951.25984013
2021-03-22T00:00:00Z,50657.17448289
2021-03-21T00:00:00Z,21356.51516103
2021-03-20T00:00:00Z,29082.17028426
2021-03-19T00:00:00Z,47010.85182399
2021-03-18T00:00:00Z,50120.5775148
2021-03-17T00:00:00Z,56208.4302827
2021-03-16T00:00:00Z,54460.13565355
2021-03-15T00:00:00Z,68069.84771164
2021-03-14T00:00:00Z,57672.14829122
2021-03-13T00:00:00Z,40124.28865979
2021-03-12T00:00:00Z,48090.9013953
2021-03-11T00:00:00Z,49218.12355491
2021-03-10T00:00:00Z,57605.82550412
2021-03-09T00:00:00Z,57121.15182315
2021-03-08T00:00:00Z,55415.89240723
2021-03-07T00:00:00Z,31349.29073182
2021-03-06T00:00:00Z,31270.65190983
2021-03-05T00:00:00Z,80900.50568242
2021-03-04T00:00:00Z,47146.68299767
2021-03-03T00:00:00Z,54240.04221465
2021-03-02T00:00:00Z,46260.13984718
2021-03-01T00:00:00Z,57836.67117587
2021-02-28T00:00:00Z,40954.04977347
2021-02-27T00:00:00Z,31442.28373695
2021-02-26T00:00:00Z,78368.15222521
2021-02-25T00:00:00Z,81947.95663492
2021-02-24T00:00:00Z,70406.12247182
2021-02-23T00:00:00Z,102870.96742048
2021-02-22T00:00:00Z,84504.14544065
2021-02-21T00:00:00Z,65691.81058958
2021-02-20T00:00:00Z,65918.16781511
2021-02-19T00:00:00Z,76237.16342526
2021-02-18T00:00:00Z,54706.29522132
2021-02-17T00:00:00Z,72676.79953443
2021-02-16T00:00:00Z,53555.18610593
2021-02-15T00:00:00Z,45500.57911201
2021-02-14T00:00:00Z,30145.45056818
2021-02-13T00:00:00Z,32835.14743995
2021-02-12T00:00:00Z,50005.09418062
2021-02-11T00:00:00Z,58343.3428993
2021-02-10T00:00:00Z,65396.44023306
2021-02-09T00:00:00Z,128494.28293331
2021-02-08T00:00:00Z,88470.18970923
2021-02-07T00:00:00Z,36613.52240733
2021-02-06T00:00:00Z,48272.9001631
2021-02-05T00:00:00Z,70917.11227272
2021-02-04T00:00:00Z,80911.58318259
2021-02-03T00:00:00Z,69345.61334268
2021-02-02T00:00:00Z,58404.05560444
2021-02-01T00:00:00Z,54276.00237601
2021-01-31T00:00:00Z,36473.69377994
2021-01-30T00:00:00Z,49792.17229667
2021-01-29T00:00:00Z,142656.82204325
2021-01-28T00:00:00Z,93477.04024029
2021-01-27T00:00:00Z,93039.96036687
2021-01-26T00:00:00Z,58640.86830901
2021-01-25T00:00:00Z,57090.71965111
2021-01-24T00:00:00Z,23029.62672645
2021-01-23T00:00:00Z,32024.36729776
2021-01-22T00:00:00Z,74865.95533683
2021-01-21T00:00:00Z,85420.44074823
2021-01-20T00:00:00Z,72580.03452757
2021-01-19T00:00:00Z,76663.01462063
2021-01-18T00:00:00Z,34929.30823047
2021-01-17T00:00:00Z,32132.52637446
2021-01-16T00:00:00Z,29834.1857048
2021-01-15T00:00:00Z,98083.55702316
2021-01-14T00:00:00Z,71692.87049304
2021-01-13T00:00:00Z,60236.63473134
2021-01-12T00:00:00Z,84009.37648401
2021-01-11T00:00:00Z,105790.9620282
2021-01-10T00:00:00Z,49359.3074891
2021-01-09T00:00:00Z,48381.34497209
2021-01-08T00:00:00Z,92142.60885797
2021-01-07T00:00:00Z,108835.7987229
2021-01-06T00:00:00Z,95491.74778614
2021-01-05T00:00:00Z,68793.76185649
2021-01-04T00:00:00Z,88492.93168029
2021-01-03T00:00:00Z,68334.04652214
2021-01-02T00:00:00Z,78156.09467258
2021-01-01T00:00:00Z,48034.19094547
2020-12-31T00:00:00Z,80715.96500485
2020-12-30T00:00:00Z,78189.1465546
2020-12-29T00:00:00Z,57804.16459841
2020-12-28T00:00:00Z,65389.52297242
2020-12-27T00:00:00Z,72401.27555189
2020-12-26T00:00:00Z,33496.85486742
2020-12-25T00:00:00Z,38524.31945253
2020-12-24T00:00:00Z,66260.36162473
2020-12-23T00:00:00Z,79086.3482074
2020-12-22T00:00:00Z,72102.05728469
2020-12-21T00:00:00Z,67620.94148808
2020-12-20T00:00:00Z,25267.03122374
2020-12-19T00:00:00Z,42741.55359533
2020-12-18T00:00:00Z,84483.40141393
2020-12-17T00:00:00Z,108999.60666232
2020-12-16T00:00:00Z,118519.63292447
2020-12-15T00:00:00Z,54503.99651096
2020-12-14T00:00:00Z,51197.89741846
2020-12-13T00:00:00Z,33395.17110033
2020-12-12T00:00:00Z,54654.03540639
2020-12-11T00:00:00Z,59071.15705024
2020-12-10T00:00:00Z,60027.29648416
2020-12-09T00:00:00Z,63835.70913626
2020-12-08T00:00:00Z,51037.75920463
2020-12-07T00:00:00Z,46415.68225694
2020-12-06T00:00:00Z,16415.85231839
2020-12-05T00:00:00Z,23633.16267467
2020-12-04T00:00:00Z,59806.45258748
