Datetime,Active Addresses
2024-02-24T00:00:00Z,819997
2024-02-23T00:00:00Z,948732
2024-02-22T00:00:00Z,854908
2024-02-21T00:00:00Z,822627
2024-02-20T00:00:00Z,865760
2024-02-19T00:00:00Z,874153
2024-02-18T00:00:00Z,756742
2024-02-17T00:00:00Z,847993
2024-02-16T00:00:00Z,855423
2024-02-15T00:00:00Z,884253
2024-02-14T00:00:00Z,797393
2024-02-13T00:00:00Z,860492
2024-02-12T00:00:00Z,1007156
2024-02-11T00:00:00Z,853538
2024-02-10T00:00:00Z,959297
2024-02-09T00:00:00Z,960531
2024-02-08T00:00:00Z,815495
2024-02-07T00:00:00Z,907042
2024-02-06T00:00:00Z,858779
2024-02-05T00:00:00Z,851829
2024-02-04T00:00:00Z,804929
2024-02-03T00:00:00Z,816524
2024-02-02T00:00:00Z,929529
2024-02-01T00:00:00Z,945463
2024-01-31T00:00:00Z,868782
2024-01-30T00:00:00Z,908561
2024-01-29T00:00:00Z,960064
2024-01-28T00:00:00Z,897572
2024-01-27T00:00:00Z,976586
2024-01-26T00:00:00Z,903965
2024-01-25T00:00:00Z,1100048
2024-01-24T00:00:00Z,889874
2024-01-23T00:00:00Z,866837
2024-01-22T00:00:00Z,969319
2024-01-21T00:00:00Z,760457
2024-01-20T00:00:00Z,827294
2024-01-19T00:00:00Z,810059
2024-01-18T00:00:00Z,902451
2024-01-17T00:00:00Z,811793
2024-01-16T00:00:00Z,772980
2024-01-15T00:00:00Z,794084
2024-01-14T00:00:00Z,710337
2024-01-13T00:00:00Z,845392
2024-01-12T00:00:00Z,991468
2024-01-11T00:00:00Z,963542
2024-01-10T00:00:00Z,852258
2024-01-09T00:00:00Z,925098
2024-01-08T00:00:00Z,758831
2024-01-07T00:00:00Z,721695
2024-01-06T00:00:00Z,810975
2024-01-05T00:00:00Z,865665
2024-01-04T00:00:00Z,1016354
2024-01-03T00:00:00Z,953996
2024-01-02T00:00:00Z,873731
2024-01-01T00:00:00Z,831735
2023-12-31T00:00:00Z,781905
2023-12-30T00:00:00Z,795384
2023-12-29T00:00:00Z,915843
2023-12-28T00:00:00Z,846259
2023-12-27T00:00:00Z,772955
2023-12-26T00:00:00Z,740989
2023-12-25T00:00:00Z,704269
2023-12-24T00:00:00Z,910292
2023-12-23T00:00:00Z,900378
2023-12-22T00:00:00Z,1012653
2023-12-21T00:00:00Z,814279
2023-12-20T00:00:00Z,787176
2023-12-19T00:00:00Z,825687
2023-12-18T00:00:00Z,931703
2023-12-17T00:00:00Z,705574
2023-12-16T00:00:00Z,741439
2023-12-15T00:00:00Z,880634
2023-12-14T00:00:00Z,699563
2023-12-13T00:00:00Z,762319
2023-12-12T00:00:00Z,891968
2023-12-11T00:00:00Z,1014162
2023-12-10T00:00:00Z,860713
2023-12-09T00:00:00Z,951511
2023-12-08T00:00:00Z,933569
2023-12-07T00:00:00Z,905601
2023-12-06T00:00:00Z,863320
2023-12-05T00:00:00Z,863335
2023-12-04T00:00:00Z,1037716
2023-12-03T00:00:00Z,919409
2023-12-02T00:00:00Z,863606
2023-12-01T00:00:00Z,1114147
2023-11-30T00:00:00Z,964898
2023-11-29T00:00:00Z,924716
2023-11-28T00:00:00Z,991555
2023-11-27T00:00:00Z,970134
2023-11-26T00:00:00Z,977168
2023-11-25T00:00:00Z,1027894
2023-11-24T00:00:00Z,1132756
2023-11-23T00:00:00Z,964478
2023-11-22T00:00:00Z,980773
2023-11-21T00:00:00Z,1001713
2023-11-20T00:00:00Z,1068668
2023-11-19T00:00:00Z,958216
2023-11-18T00:00:00Z,865623
2023-11-17T00:00:00Z,1017020
2023-11-16T00:00:00Z,936332
2023-11-15T00:00:00Z,968708
2023-11-14T00:00:00Z,957821
2023-11-13T00:00:00Z,960151
2023-11-12T00:00:00Z,1013105
2023-11-11T00:00:00Z,1070033
2023-11-10T00:00:00Z,1123030
2023-11-09T00:00:00Z,998402
2023-11-08T00:00:00Z,1004318
2023-11-07T00:00:00Z,960609
2023-11-06T00:00:00Z,998819
2023-11-05T00:00:00Z,1130070
2023-11-04T00:00:00Z,1119128
2023-11-03T00:00:00Z,988672
2023-11-02T00:00:00Z,1075424
2023-11-01T00:00:00Z,1039881
2023-10-31T00:00:00Z,1050416
2023-10-30T00:00:00Z,1102228
2023-10-29T00:00:00Z,903661
2023-10-28T00:00:00Z,1025904
2023-10-27T00:00:00Z,1057164
2023-10-26T00:00:00Z,1081438
2023-10-25T00:00:00Z,1082456
2023-10-24T00:00:00Z,1027051
2023-10-23T00:00:00Z,1049094
2023-10-22T00:00:00Z,804114
2023-10-21T00:00:00Z,885716
2023-10-20T00:00:00Z,957285
2023-10-19T00:00:00Z,908687
2023-10-18T00:00:00Z,921042
2023-10-17T00:00:00Z,920103
2023-10-16T00:00:00Z,1021900
2023-10-15T00:00:00Z,776018
2023-10-14T00:00:00Z,826537
2023-10-13T00:00:00Z,915969
2023-10-12T00:00:00Z,896509
2023-10-11T00:00:00Z,863829
2023-10-10T00:00:00Z,905440
2023-10-09T00:00:00Z,954994
2023-10-08T00:00:00Z,785109
2023-10-07T00:00:00Z,861999
2023-10-06T00:00:00Z,915765
2023-10-05T00:00:00Z,948997
2023-10-04T00:00:00Z,883840
2023-10-03T00:00:00Z,1083500
2023-10-02T00:00:00Z,1028624
2023-10-01T00:00:00Z,929514
2023-09-30T00:00:00Z,1015971
2023-09-29T00:00:00Z,1052539
2023-09-28T00:00:00Z,1035277
2023-09-27T00:00:00Z,1075826
2023-09-26T00:00:00Z,1024043
2023-09-25T00:00:00Z,1102077
2023-09-24T00:00:00Z,1055123
2023-09-23T00:00:00Z,1088253
2023-09-22T00:00:00Z,981423
2023-09-21T00:00:00Z,1080533
2023-09-20T00:00:00Z,1061403
2023-09-19T00:00:00Z,1025323
2023-09-18T00:00:00Z,1123332
2023-09-17T00:00:00Z,1041571
2023-09-16T00:00:00Z,1056540
2023-09-15T00:00:00Z,1238269
2023-09-14T00:00:00Z,1121885
2023-09-13T00:00:00Z,1047691
2023-09-12T00:00:00Z,1043555
2023-09-11T00:00:00Z,1112998
2023-09-10T00:00:00Z,1052716
2023-09-09T00:00:00Z,1109730
2023-09-08T00:00:00Z,984796
2023-09-07T00:00:00Z,997390
2023-09-06T00:00:00Z,1007818
2023-09-05T00:00:00Z,937988
2023-09-04T00:00:00Z,921269
2023-09-03T00:00:00Z,867936
2023-09-02T00:00:00Z,967752
2023-09-01T00:00:00Z,1026405
2023-08-31T00:00:00Z,985772
2023-08-30T00:00:00Z,878341
2023-08-29T00:00:00Z,1048858
2023-08-28T00:00:00Z,876229
2023-08-27T00:00:00Z,802940
2023-08-26T00:00:00Z,919522
2023-08-25T00:00:00Z,919159
2023-08-24T00:00:00Z,948003
2023-08-23T00:00:00Z,932452
2023-08-22T00:00:00Z,925721
2023-08-21T00:00:00Z,1004500
2023-08-20T00:00:00Z,928107
2023-08-19T00:00:00Z,882992
2023-08-18T00:00:00Z,1015612
2023-08-17T00:00:00Z,1052047
2023-08-16T00:00:00Z,954778
2023-08-15T00:00:00Z,1066739
2023-08-14T00:00:00Z,1001647
2023-08-13T00:00:00Z,865962
2023-08-12T00:00:00Z,927540
2023-08-11T00:00:00Z,965409
2023-08-10T00:00:00Z,951580
2023-08-09T00:00:00Z,1049435
2023-08-08T00:00:00Z,873925
2023-08-07T00:00:00Z,950598
2023-08-06T00:00:00Z,977973
2023-08-05T00:00:00Z,990579
2023-08-04T00:00:00Z,913875
2023-08-03T00:00:00Z,1032872
2023-08-02T00:00:00Z,1074564
2023-08-01T00:00:00Z,986039
2023-07-31T00:00:00Z,914148
2023-07-30T00:00:00Z,1011197
2023-07-29T00:00:00Z,881879
2023-07-28T00:00:00Z,942777
2023-07-27T00:00:00Z,940930
2023-07-26T00:00:00Z,1016000
2023-07-25T00:00:00Z,939899
2023-07-24T00:00:00Z,940657
2023-07-23T00:00:00Z,894086
2023-07-22T00:00:00Z,924225
2023-07-21T00:00:00Z,854493
2023-07-20T00:00:00Z,902331
2023-07-19T00:00:00Z,960139
2023-07-18T00:00:00Z,1015059
2023-07-17T00:00:00Z,949639
2023-07-16T00:00:00Z,923520
2023-07-15T00:00:00Z,914495
2023-07-14T00:00:00Z,999962
2023-07-13T00:00:00Z,871740
2023-07-12T00:00:00Z,951023
2023-07-11T00:00:00Z,929520
2023-07-10T00:00:00Z,928379
2023-07-09T00:00:00Z,977906
2023-07-08T00:00:00Z,1004143
2023-07-07T00:00:00Z,1030675
2023-07-06T00:00:00Z,972694
2023-07-05T00:00:00Z,967394
2023-07-04T00:00:00Z,960540
2023-07-03T00:00:00Z,958771
2023-07-02T00:00:00Z,1008415
2023-07-01T00:00:00Z,923903
2023-06-30T00:00:00Z,1060131
2023-06-29T00:00:00Z,980446
2023-06-28T00:00:00Z,835027
2023-06-27T00:00:00Z,961934
2023-06-26T00:00:00Z,1008025
2023-06-25T00:00:00Z,949614
2023-06-24T00:00:00Z,1011180
2023-06-23T00:00:00Z,949902
2023-06-22T00:00:00Z,1005850
2023-06-21T00:00:00Z,913186
2023-06-20T00:00:00Z,957355
2023-06-19T00:00:00Z,907368
2023-06-18T00:00:00Z,895444
2023-06-17T00:00:00Z,858744
2023-06-16T00:00:00Z,960197
2023-06-15T00:00:00Z,910795
2023-06-14T00:00:00Z,833870
2023-06-13T00:00:00Z,937734
2023-06-12T00:00:00Z,976333
2023-06-11T00:00:00Z,882967
2023-06-10T00:00:00Z,941383
2023-06-09T00:00:00Z,1023551
2023-06-08T00:00:00Z,972477
2023-06-07T00:00:00Z,1001241
2023-06-06T00:00:00Z,1028868
2023-06-05T00:00:00Z,882953
2023-06-04T00:00:00Z,893028
2023-06-03T00:00:00Z,864178
2023-06-02T00:00:00Z,979936
2023-06-01T00:00:00Z,918471
2023-05-31T00:00:00Z,932469
2023-05-30T00:00:00Z,953983
2023-05-29T00:00:00Z,903297
2023-05-28T00:00:00Z,871914
2023-05-27T00:00:00Z,884977
2023-05-26T00:00:00Z,960605
2023-05-25T00:00:00Z,932340
2023-05-24T00:00:00Z,861320
2023-05-23T00:00:00Z,848751
2023-05-22T00:00:00Z,828064
2023-05-21T00:00:00Z,774425
2023-05-20T00:00:00Z,738979
2023-05-19T00:00:00Z,895858
2023-05-18T00:00:00Z,811699
2023-05-17T00:00:00Z,835807
2023-05-16T00:00:00Z,811191
2023-05-15T00:00:00Z,811311
2023-05-14T00:00:00Z,833536
2023-05-13T00:00:00Z,717549
2023-05-12T00:00:00Z,807785
2023-05-11T00:00:00Z,831287
2023-05-10T00:00:00Z,898357
2023-05-09T00:00:00Z,760524
2023-05-08T00:00:00Z,690752
2023-05-07T00:00:00Z,566464
2023-05-06T00:00:00Z,765566
2023-05-05T00:00:00Z,829885
2023-05-04T00:00:00Z,902717
2023-05-03T00:00:00Z,962735
2023-05-02T00:00:00Z,814132
2023-05-01T00:00:00Z,931232
2023-04-30T00:00:00Z,780428
2023-04-29T00:00:00Z,809127
2023-04-28T00:00:00Z,952734
2023-04-27T00:00:00Z,895547
2023-04-26T00:00:00Z,891574
2023-04-25T00:00:00Z,904761
2023-04-24T00:00:00Z,981196
2023-04-23T00:00:00Z,839956
2023-04-22T00:00:00Z,918024
2023-04-21T00:00:00Z,1033535
2023-04-20T00:00:00Z,951305
2023-04-19T00:00:00Z,992087
2023-04-18T00:00:00Z,1146712
2023-04-17T00:00:00Z,984679
2023-04-16T00:00:00Z,835605
2023-04-15T00:00:00Z,1049564
2023-04-14T00:00:00Z,1013934
2023-04-13T00:00:00Z,1017701
2023-04-12T00:00:00Z,1044018
2023-04-11T00:00:00Z,1156840
2023-04-10T00:00:00Z,944620
2023-04-09T00:00:00Z,933590
2023-04-08T00:00:00Z,868520
2023-04-07T00:00:00Z,966850
2023-04-06T00:00:00Z,1033054
2023-04-05T00:00:00Z,959124
2023-04-04T00:00:00Z,1122908
2023-04-03T00:00:00Z,973542
2023-04-02T00:00:00Z,1012215
2023-04-01T00:00:00Z,1044829
2023-03-31T00:00:00Z,1041569
2023-03-30T00:00:00Z,1015804
2023-03-29T00:00:00Z,989807
2023-03-28T00:00:00Z,974833
2023-03-27T00:00:00Z,1052626
2023-03-26T00:00:00Z,835589
2023-03-25T00:00:00Z,906844
2023-03-24T00:00:00Z,884265
2023-03-23T00:00:00Z,913209
2023-03-22T00:00:00Z,941440
2023-03-21T00:00:00Z,982785
2023-03-20T00:00:00Z,1020139
2023-03-19T00:00:00Z,846498
2023-03-18T00:00:00Z,969765
2023-03-17T00:00:00Z,1071667
2023-03-16T00:00:00Z,890992
2023-03-15T00:00:00Z,1012263
2023-03-14T00:00:00Z,1025554
2023-03-13T00:00:00Z,992028
2023-03-12T00:00:00Z,888709
2023-03-11T00:00:00Z,972380
2023-03-10T00:00:00Z,991487
2023-03-09T00:00:00Z,927717
2023-03-08T00:00:00Z,893332
2023-03-07T00:00:00Z,1064513
2023-03-06T00:00:00Z,926596
2023-03-05T00:00:00Z,992426
2023-03-04T00:00:00Z,904460
2023-03-03T00:00:00Z,1086996
2023-03-02T00:00:00Z,941546
2023-03-01T00:00:00Z,1084082
2023-02-28T00:00:00Z,982767
2023-02-27T00:00:00Z,968780
2023-02-26T00:00:00Z,915482
2023-02-25T00:00:00Z,815156
2023-02-24T00:00:00Z,961521
2023-02-23T00:00:00Z,1076056
2023-02-22T00:00:00Z,939973
2023-02-21T00:00:00Z,1012618
2023-02-20T00:00:00Z,907626
2023-02-19T00:00:00Z,917909
2023-02-18T00:00:00Z,1051855
2023-02-17T00:00:00Z,1049392
2023-02-16T00:00:00Z,1124085
2023-02-15T00:00:00Z,991169
2023-02-14T00:00:00Z,909714
2023-02-13T00:00:00Z,968031
2023-02-12T00:00:00Z,874144
2023-02-11T00:00:00Z,881331
2023-02-10T00:00:00Z,914513
2023-02-09T00:00:00Z,1071256
2023-02-08T00:00:00Z,943301
2023-02-07T00:00:00Z,931419
2023-02-06T00:00:00Z,912799
2023-02-05T00:00:00Z,805289
2023-02-04T00:00:00Z,974219
2023-02-03T00:00:00Z,990329
2023-02-02T00:00:00Z,1000894
2023-02-01T00:00:00Z,1051359
2023-01-31T00:00:00Z,945810
2023-01-30T00:00:00Z,945016
2023-01-29T00:00:00Z,831072
2023-01-28T00:00:00Z,858447
2023-01-27T00:00:00Z,925193
2023-01-26T00:00:00Z,897642
2023-01-25T00:00:00Z,918898
2023-01-24T00:00:00Z,912448
2023-01-23T00:00:00Z,929244
2023-01-22T00:00:00Z,860519
2023-01-21T00:00:00Z,901752
2023-01-20T00:00:00Z,916252
2023-01-19T00:00:00Z,932852
2023-01-18T00:00:00Z,950791
2023-01-17T00:00:00Z,989700
2023-01-16T00:00:00Z,968072
2023-01-15T00:00:00Z,807131
2023-01-14T00:00:00Z,979914
2023-01-13T00:00:00Z,1070791
2023-01-12T00:00:00Z,1047798
2023-01-11T00:00:00Z,942809
2023-01-10T00:00:00Z,1148014
2023-01-09T00:00:00Z,980716
2023-01-08T00:00:00Z,769067
2023-01-07T00:00:00Z,802826
2023-01-06T00:00:00Z,949622
2023-01-05T00:00:00Z,934126
2023-01-04T00:00:00Z,921272
2023-01-03T00:00:00Z,981603
2023-01-02T00:00:00Z,848780
2023-01-01T00:00:00Z,716407
2022-12-31T00:00:00Z,842682
2022-12-30T00:00:00Z,1068894
2022-12-29T00:00:00Z,948438
2022-12-28T00:00:00Z,913220
2022-12-27T00:00:00Z,863060
2022-12-26T00:00:00Z,780172
2022-12-25T00:00:00Z,754279
2022-12-24T00:00:00Z,758580
2022-12-23T00:00:00Z,890491
2022-12-22T00:00:00Z,902270
2022-12-21T00:00:00Z,925040
2022-12-20T00:00:00Z,950683
2022-12-19T00:00:00Z,963228
2022-12-18T00:00:00Z,802961
2022-12-17T00:00:00Z,970892
2022-12-16T00:00:00Z,878235
2022-12-15T00:00:00Z,913928
2022-12-14T00:00:00Z,926642
2022-12-13T00:00:00Z,971461
2022-12-12T00:00:00Z,905892
2022-12-11T00:00:00Z,771004
2022-12-10T00:00:00Z,934082
2022-12-09T00:00:00Z,940959
2022-12-08T00:00:00Z,881158
2022-12-07T00:00:00Z,917739
2022-12-06T00:00:00Z,941692
2022-12-05T00:00:00Z,964302
2022-12-04T00:00:00Z,850007
2022-12-03T00:00:00Z,938570
2022-12-02T00:00:00Z,968633
2022-12-01T00:00:00Z,1031836
2022-11-30T00:00:00Z,938047
2022-11-29T00:00:00Z,961318
2022-11-28T00:00:00Z,936662
2022-11-27T00:00:00Z,852668
2022-11-26T00:00:00Z,891183
2022-11-25T00:00:00Z,979475
2022-11-24T00:00:00Z,996020
2022-11-23T00:00:00Z,1058452
2022-11-22T00:00:00Z,924444
2022-11-21T00:00:00Z,975204
2022-11-20T00:00:00Z,1014690
2022-11-19T00:00:00Z,1107025
2022-11-18T00:00:00Z,969820
2022-11-17T00:00:00Z,883278
2022-11-16T00:00:00Z,952977
2022-11-15T00:00:00Z,995569
2022-11-14T00:00:00Z,944801
2022-11-13T00:00:00Z,893640
2022-11-12T00:00:00Z,923186
2022-11-11T00:00:00Z,973169
2022-11-10T00:00:00Z,1049732
2022-11-09T00:00:00Z,1072491
2022-11-08T00:00:00Z,1054896
2022-11-07T00:00:00Z,914509
2022-11-06T00:00:00Z,820404
2022-11-05T00:00:00Z,928089
2022-11-04T00:00:00Z,947624
2022-11-03T00:00:00Z,1010263
2022-11-02T00:00:00Z,869344
2022-11-01T00:00:00Z,958093
2022-10-31T00:00:00Z,966365
2022-10-30T00:00:00Z,828648
2022-10-29T00:00:00Z,879970
2022-10-28T00:00:00Z,938652
2022-10-27T00:00:00Z,897105
2022-10-26T00:00:00Z,1047777
2022-10-25T00:00:00Z,826794
2022-10-24T00:00:00Z,919341
2022-10-23T00:00:00Z,804134
2022-10-22T00:00:00Z,830384
2022-10-21T00:00:00Z,924678
2022-10-20T00:00:00Z,889512
2022-10-19T00:00:00Z,922334
2022-10-18T00:00:00Z,884249
2022-10-17T00:00:00Z,872682
2022-10-16T00:00:00Z,762511
2022-10-15T00:00:00Z,858099
2022-10-14T00:00:00Z,980298
2022-10-13T00:00:00Z,946149
2022-10-12T00:00:00Z,872615
2022-10-11T00:00:00Z,897373
2022-10-10T00:00:00Z,912473
2022-10-09T00:00:00Z,771848
2022-10-08T00:00:00Z,815713
2022-10-07T00:00:00Z,941228
2022-10-06T00:00:00Z,938621
2022-10-05T00:00:00Z,889320
2022-10-04T00:00:00Z,933127
2022-10-03T00:00:00Z,985089
2022-10-02T00:00:00Z,837044
2022-10-01T00:00:00Z,879224
2022-09-30T00:00:00Z,988853
2022-09-29T00:00:00Z,883238
2022-09-28T00:00:00Z,861674
2022-09-27T00:00:00Z,951828
2022-09-26T00:00:00Z,927877
2022-09-25T00:00:00Z,790195
2022-09-24T00:00:00Z,808966
2022-09-23T00:00:00Z,983774
2022-09-22T00:00:00Z,862671
2022-09-21T00:00:00Z,910923
2022-09-20T00:00:00Z,963958
2022-09-19T00:00:00Z,912720
2022-09-18T00:00:00Z,773987
2022-09-17T00:00:00Z,930930
2022-09-16T00:00:00Z,933515
2022-09-15T00:00:00Z,953626
2022-09-14T00:00:00Z,985263
2022-09-13T00:00:00Z,947717
2022-09-12T00:00:00Z,984990
2022-09-11T00:00:00Z,859568
2022-09-10T00:00:00Z,895078
2022-09-09T00:00:00Z,1033464
2022-09-08T00:00:00Z,931888
2022-09-07T00:00:00Z,959089
2022-09-06T00:00:00Z,928321
2022-09-05T00:00:00Z,936065
2022-09-04T00:00:00Z,771495
2022-09-03T00:00:00Z,942654
2022-09-02T00:00:00Z,990939
2022-09-01T00:00:00Z,966737
2022-08-31T00:00:00Z,921962
2022-08-30T00:00:00Z,949526
2022-08-29T00:00:00Z,937526
2022-08-28T00:00:00Z,769425
2022-08-27T00:00:00Z,841401
2022-08-26T00:00:00Z,929084
2022-08-25T00:00:00Z,917684
2022-08-24T00:00:00Z,921131
2022-08-23T00:00:00Z,933679
2022-08-22T00:00:00Z,883678
2022-08-21T00:00:00Z,766378
2022-08-20T00:00:00Z,841217
2022-08-19T00:00:00Z,996147
2022-08-18T00:00:00Z,1010996
2022-08-17T00:00:00Z,911488
2022-08-16T00:00:00Z,1029329
2022-08-15T00:00:00Z,915135
2022-08-14T00:00:00Z,816249
2022-08-13T00:00:00Z,825104
2022-08-12T00:00:00Z,957701
2022-08-11T00:00:00Z,1009678
2022-08-10T00:00:00Z,1030410
2022-08-09T00:00:00Z,950224
2022-08-08T00:00:00Z,920941
2022-08-07T00:00:00Z,709646
2022-08-06T00:00:00Z,872595
2022-08-05T00:00:00Z,947156
2022-08-04T00:00:00Z,952739
2022-08-03T00:00:00Z,975949
2022-08-02T00:00:00Z,944038
2022-08-01T00:00:00Z,905232
2022-07-31T00:00:00Z,770316
2022-07-30T00:00:00Z,798779
2022-07-29T00:00:00Z,951456
2022-07-28T00:00:00Z,1013628
2022-07-27T00:00:00Z,887465
2022-07-26T00:00:00Z,959170
2022-07-25T00:00:00Z,902300
2022-07-24T00:00:00Z,731430
2022-07-23T00:00:00Z,773337
2022-07-22T00:00:00Z,850070
2022-07-21T00:00:00Z,961722
2022-07-20T00:00:00Z,917209
2022-07-19T00:00:00Z,994733
2022-07-18T00:00:00Z,871552
2022-07-17T00:00:00Z,724845
2022-07-16T00:00:00Z,788210
2022-07-15T00:00:00Z,951894
2022-07-14T00:00:00Z,988314
2022-07-13T00:00:00Z,808895
2022-07-12T00:00:00Z,942280
2022-07-11T00:00:00Z,835827
2022-07-10T00:00:00Z,707486
2022-07-09T00:00:00Z,779114
2022-07-08T00:00:00Z,943648
2022-07-07T00:00:00Z,1004253
2022-07-06T00:00:00Z,981455
2022-07-05T00:00:00Z,866421
2022-07-04T00:00:00Z,851812
2022-07-03T00:00:00Z,733790
2022-07-02T00:00:00Z,844642
2022-07-01T00:00:00Z,938498
2022-06-30T00:00:00Z,959384
2022-06-29T00:00:00Z,919703
2022-06-28T00:00:00Z,905902
2022-06-27T00:00:00Z,971884
2022-06-26T00:00:00Z,713886
2022-06-25T00:00:00Z,753064
2022-06-24T00:00:00Z,882605
2022-06-23T00:00:00Z,858222
2022-06-22T00:00:00Z,878915
2022-06-21T00:00:00Z,913631
2022-06-20T00:00:00Z,832087
2022-06-19T00:00:00Z,747825
2022-06-18T00:00:00Z,932585
2022-06-17T00:00:00Z,878348
2022-06-16T00:00:00Z,891163
2022-06-15T00:00:00Z,1066716
2022-06-14T00:00:00Z,1094674
2022-06-13T00:00:00Z,1003042
2022-06-12T00:00:00Z,757175
2022-06-11T00:00:00Z,846101
2022-06-10T00:00:00Z,905264
2022-06-09T00:00:00Z,913333
2022-06-08T00:00:00Z,890318
2022-06-07T00:00:00Z,941963
2022-06-06T00:00:00Z,953725
2022-06-05T00:00:00Z,738306
2022-06-04T00:00:00Z,776352
2022-06-03T00:00:00Z,942448
2022-06-02T00:00:00Z,953070
2022-06-01T00:00:00Z,965365
2022-05-31T00:00:00Z,996844
2022-05-30T00:00:00Z,936995
2022-05-29T00:00:00Z,753250
2022-05-28T00:00:00Z,789000
2022-05-27T00:00:00Z,931548
2022-05-26T00:00:00Z,905179
2022-05-25T00:00:00Z,1028892
2022-05-24T00:00:00Z,844558
2022-05-23T00:00:00Z,934658
2022-05-22T00:00:00Z,747881
2022-05-21T00:00:00Z,782434
2022-05-20T00:00:00Z,945017
2022-05-19T00:00:00Z,898828
2022-05-18T00:00:00Z,899133
2022-05-17T00:00:00Z,1032008
2022-05-16T00:00:00Z,1093720
2022-05-15T00:00:00Z,1020293
2022-05-14T00:00:00Z,1095374
2022-05-13T00:00:00Z,1034810
2022-05-12T00:00:00Z,1041518
2022-05-11T00:00:00Z,1001181
2022-05-10T00:00:00Z,978948
2022-05-09T00:00:00Z,1039191
2022-05-08T00:00:00Z,843717
2022-05-07T00:00:00Z,835312
2022-05-06T00:00:00Z,1094017
2022-05-05T00:00:00Z,1172420
2022-05-04T00:00:00Z,868845
2022-05-03T00:00:00Z,946343
2022-05-02T00:00:00Z,975474
2022-05-01T00:00:00Z,833185
2022-04-30T00:00:00Z,963743
2022-04-29T00:00:00Z,1059410
2022-04-28T00:00:00Z,1010301
2022-04-27T00:00:00Z,966260
2022-04-26T00:00:00Z,962901
2022-04-25T00:00:00Z,1002970
2022-04-24T00:00:00Z,808653
2022-04-23T00:00:00Z,857710
2022-04-22T00:00:00Z,946968
2022-04-21T00:00:00Z,985770
2022-04-20T00:00:00Z,969011
2022-04-19T00:00:00Z,945303
2022-04-18T00:00:00Z,927480
2022-04-17T00:00:00Z,749106
2022-04-16T00:00:00Z,796176
2022-04-15T00:00:00Z,891037
2022-04-14T00:00:00Z,913351
2022-04-13T00:00:00Z,944451
2022-04-12T00:00:00Z,994101
2022-04-11T00:00:00Z,979074
2022-04-10T00:00:00Z,749270
2022-04-09T00:00:00Z,805869
2022-04-08T00:00:00Z,926696
2022-04-07T00:00:00Z,937764
2022-04-06T00:00:00Z,920677
2022-04-05T00:00:00Z,948225
2022-04-04T00:00:00Z,983421
2022-04-03T00:00:00Z,803422
2022-04-02T00:00:00Z,944786
2022-04-01T00:00:00Z,1067231
2022-03-31T00:00:00Z,978279
2022-03-30T00:00:00Z,944999
2022-03-29T00:00:00Z,961307
2022-03-28T00:00:00Z,1044698
2022-03-27T00:00:00Z,811447
2022-03-26T00:00:00Z,830166
2022-03-25T00:00:00Z,1076290
2022-03-24T00:00:00Z,953606
2022-03-23T00:00:00Z,966588
2022-03-22T00:00:00Z,933639
2022-03-21T00:00:00Z,940137
2022-03-20T00:00:00Z,781551
2022-03-19T00:00:00Z,880501
2022-03-18T00:00:00Z,985339
2022-03-17T00:00:00Z,1029308
2022-03-16T00:00:00Z,1011658
2022-03-15T00:00:00Z,934263
2022-03-14T00:00:00Z,927525
2022-03-13T00:00:00Z,757807
2022-03-12T00:00:00Z,809373
2022-03-11T00:00:00Z,906154
2022-03-10T00:00:00Z,998141
2022-03-09T00:00:00Z,962952
2022-03-08T00:00:00Z,956265
2022-03-07T00:00:00Z,918380
2022-03-06T00:00:00Z,776245
2022-03-05T00:00:00Z,810312
2022-03-04T00:00:00Z,959641
2022-03-03T00:00:00Z,1010845
2022-03-02T00:00:00Z,1097445
2022-03-01T00:00:00Z,1060537
2022-02-28T00:00:00Z,972209
2022-02-27T00:00:00Z,783956
2022-02-26T00:00:00Z,809107
2022-02-25T00:00:00Z,935786
2022-02-24T00:00:00Z,951639
2022-02-23T00:00:00Z,856162
2022-02-22T00:00:00Z,900353
2022-02-21T00:00:00Z,877206
2022-02-20T00:00:00Z,738145
2022-02-19T00:00:00Z,851667
2022-02-18T00:00:00Z,943142
2022-02-17T00:00:00Z,931192
2022-02-16T00:00:00Z,922873
2022-02-15T00:00:00Z,1014915
2022-02-14T00:00:00Z,897239
2022-02-13T00:00:00Z,819213
2022-02-12T00:00:00Z,1081996
2022-02-11T00:00:00Z,980453
2022-02-10T00:00:00Z,1025798
2022-02-09T00:00:00Z,1001180
2022-02-08T00:00:00Z,1016986
2022-02-07T00:00:00Z,927962
2022-02-06T00:00:00Z,903443
2022-02-05T00:00:00Z,956373
2022-02-04T00:00:00Z,883885
2022-02-03T00:00:00Z,928375
2022-02-02T00:00:00Z,970438
2022-02-01T00:00:00Z,1055714
2022-01-31T00:00:00Z,994205
2022-01-30T00:00:00Z,773781
2022-01-29T00:00:00Z,821807
2022-01-28T00:00:00Z,946234
2022-01-27T00:00:00Z,904100
2022-01-26T00:00:00Z,877957
2022-01-25T00:00:00Z,887063
2022-01-24T00:00:00Z,965177
2022-01-23T00:00:00Z,757185
2022-01-22T00:00:00Z,990379
2022-01-21T00:00:00Z,1024787
2022-01-20T00:00:00Z,946893
2022-01-19T00:00:00Z,938066
2022-01-18T00:00:00Z,906717
