Datetime,Active Receiving Addresses
2024-02-24T00:00:00Z,594914
2024-02-23T00:00:00Z,682539
2024-02-22T00:00:00Z,644992
2024-02-21T00:00:00Z,638286
2024-02-20T00:00:00Z,641408
2024-02-19T00:00:00Z,620049
2024-02-18T00:00:00Z,564733
2024-02-17T00:00:00Z,592203
2024-02-16T00:00:00Z,620927
2024-02-15T00:00:00Z,615212
2024-02-14T00:00:00Z,587604
2024-02-13T00:00:00Z,591087
2024-02-12T00:00:00Z,650233
2024-02-11T00:00:00Z,562243
2024-02-10T00:00:00Z,638324
2024-02-09T00:00:00Z,617553
2024-02-08T00:00:00Z,547891
2024-02-07T00:00:00Z,642476
2024-02-06T00:00:00Z,524036
2024-02-05T00:00:00Z,527346
2024-02-04T00:00:00Z,541160
2024-02-03T00:00:00Z,669090
2024-02-02T00:00:00Z,693527
2024-02-01T00:00:00Z,681846
2024-01-31T00:00:00Z,625390
2024-01-30T00:00:00Z,691196
2024-01-29T00:00:00Z,700163
2024-01-28T00:00:00Z,734478
2024-01-27T00:00:00Z,722837
2024-01-26T00:00:00Z,688439
2024-01-25T00:00:00Z,576196
2024-01-24T00:00:00Z,569970
2024-01-23T00:00:00Z,602620
2024-01-22T00:00:00Z,623930
2024-01-21T00:00:00Z,624961
2024-01-20T00:00:00Z,662065
2024-01-19T00:00:00Z,631151
2024-01-18T00:00:00Z,682749
2024-01-17T00:00:00Z,649569
2024-01-16T00:00:00Z,576269
2024-01-15T00:00:00Z,569271
2024-01-14T00:00:00Z,616975
2024-01-13T00:00:00Z,716048
2024-01-12T00:00:00Z,597718
2024-01-11T00:00:00Z,666460
2024-01-10T00:00:00Z,611222
2024-01-09T00:00:00Z,631503
2024-01-08T00:00:00Z,557748
2024-01-07T00:00:00Z,516539
2024-01-06T00:00:00Z,582677
2024-01-05T00:00:00Z,688802
2024-01-04T00:00:00Z,683885
2024-01-03T00:00:00Z,683621
2024-01-02T00:00:00Z,558210
2024-01-01T00:00:00Z,627973
2023-12-31T00:00:00Z,691434
2023-12-30T00:00:00Z,601676
2023-12-29T00:00:00Z,706364
2023-12-28T00:00:00Z,596236
2023-12-27T00:00:00Z,650201
2023-12-26T00:00:00Z,586252
2023-12-25T00:00:00Z,574579
2023-12-24T00:00:00Z,752790
2023-12-23T00:00:00Z,691068
2023-12-22T00:00:00Z,775273
2023-12-21T00:00:00Z,700774
2023-12-20T00:00:00Z,662009
2023-12-19T00:00:00Z,688152
2023-12-18T00:00:00Z,725790
2023-12-17T00:00:00Z,576920
2023-12-16T00:00:00Z,644067
2023-12-15T00:00:00Z,724988
2023-12-14T00:00:00Z,580641
2023-12-13T00:00:00Z,628185
2023-12-12T00:00:00Z,696769
2023-12-11T00:00:00Z,695449
2023-12-10T00:00:00Z,674085
2023-12-09T00:00:00Z,758111
2023-12-08T00:00:00Z,688127
2023-12-07T00:00:00Z,650462
2023-12-06T00:00:00Z,647538
2023-12-05T00:00:00Z,674675
2023-12-04T00:00:00Z,764261
2023-12-03T00:00:00Z,777308
2023-12-02T00:00:00Z,689917
2023-12-01T00:00:00Z,844651
2023-11-30T00:00:00Z,702171
2023-11-29T00:00:00Z,647070
2023-11-28T00:00:00Z,714168
2023-11-27T00:00:00Z,759751
2023-11-26T00:00:00Z,818166
2023-11-25T00:00:00Z,861536
2023-11-24T00:00:00Z,842166
2023-11-23T00:00:00Z,771467
2023-11-22T00:00:00Z,778284
2023-11-21T00:00:00Z,780113
2023-11-20T00:00:00Z,805056
2023-11-19T00:00:00Z,807327
2023-11-18T00:00:00Z,748673
2023-11-17T00:00:00Z,761139
2023-11-16T00:00:00Z,813980
2023-11-15T00:00:00Z,771303
2023-11-14T00:00:00Z,745771
2023-11-13T00:00:00Z,671295
2023-11-12T00:00:00Z,881351
2023-11-11T00:00:00Z,894625
2023-11-10T00:00:00Z,849048
2023-11-09T00:00:00Z,832829
2023-11-08T00:00:00Z,837418
2023-11-07T00:00:00Z,737865
2023-11-06T00:00:00Z,725197
2023-11-05T00:00:00Z,891779
2023-11-04T00:00:00Z,957846
2023-11-03T00:00:00Z,789603
2023-11-02T00:00:00Z,807159
2023-11-01T00:00:00Z,796380
2023-10-31T00:00:00Z,782651
2023-10-30T00:00:00Z,779640
2023-10-29T00:00:00Z,673028
2023-10-28T00:00:00Z,819657
2023-10-27T00:00:00Z,801293
2023-10-26T00:00:00Z,778778
2023-10-25T00:00:00Z,812899
2023-10-24T00:00:00Z,755237
2023-10-23T00:00:00Z,660889
2023-10-22T00:00:00Z,577867
2023-10-21T00:00:00Z,640627
2023-10-20T00:00:00Z,705311
2023-10-19T00:00:00Z,649834
2023-10-18T00:00:00Z,614038
2023-10-17T00:00:00Z,646052
2023-10-16T00:00:00Z,652983
2023-10-15T00:00:00Z,571474
2023-10-14T00:00:00Z,613569
2023-10-13T00:00:00Z,662971
2023-10-12T00:00:00Z,624940
2023-10-11T00:00:00Z,607136
2023-10-10T00:00:00Z,629841
2023-10-09T00:00:00Z,599502
2023-10-08T00:00:00Z,558356
2023-10-07T00:00:00Z,597064
2023-10-06T00:00:00Z,679213
2023-10-05T00:00:00Z,687815
2023-10-04T00:00:00Z,639006
2023-10-03T00:00:00Z,676575
2023-10-02T00:00:00Z,692895
2023-10-01T00:00:00Z,614000
2023-09-30T00:00:00Z,625879
2023-09-29T00:00:00Z,714171
2023-09-28T00:00:00Z,640270
2023-09-27T00:00:00Z,621658
2023-09-26T00:00:00Z,625342
2023-09-25T00:00:00Z,636451
2023-09-24T00:00:00Z,686301
2023-09-23T00:00:00Z,882789
2023-09-22T00:00:00Z,757795
2023-09-21T00:00:00Z,763205
2023-09-20T00:00:00Z,823637
2023-09-19T00:00:00Z,741936
2023-09-18T00:00:00Z,852630
2023-09-17T00:00:00Z,854630
2023-09-16T00:00:00Z,876331
2023-09-15T00:00:00Z,1017584
2023-09-14T00:00:00Z,875329
2023-09-13T00:00:00Z,802463
2023-09-12T00:00:00Z,785001
2023-09-11T00:00:00Z,719984
2023-09-10T00:00:00Z,847104
2023-09-09T00:00:00Z,927838
2023-09-08T00:00:00Z,694299
2023-09-07T00:00:00Z,785194
2023-09-06T00:00:00Z,757300
2023-09-05T00:00:00Z,754020
2023-09-04T00:00:00Z,730289
2023-09-03T00:00:00Z,696456
2023-09-02T00:00:00Z,774561
2023-09-01T00:00:00Z,770128
2023-08-31T00:00:00Z,742275
2023-08-30T00:00:00Z,665559
2023-08-29T00:00:00Z,768088
2023-08-28T00:00:00Z,637236
2023-08-27T00:00:00Z,606282
2023-08-26T00:00:00Z,748081
2023-08-25T00:00:00Z,707167
2023-08-24T00:00:00Z,660296
2023-08-23T00:00:00Z,652077
2023-08-22T00:00:00Z,633790
2023-08-21T00:00:00Z,739351
2023-08-20T00:00:00Z,691468
2023-08-19T00:00:00Z,628384
2023-08-18T00:00:00Z,783990
2023-08-17T00:00:00Z,769352
2023-08-16T00:00:00Z,669840
2023-08-15T00:00:00Z,786199
2023-08-14T00:00:00Z,724283
2023-08-13T00:00:00Z,650462
2023-08-12T00:00:00Z,703230
2023-08-11T00:00:00Z,734050
2023-08-10T00:00:00Z,711384
2023-08-09T00:00:00Z,735854
2023-08-08T00:00:00Z,616783
2023-08-07T00:00:00Z,676426
2023-08-06T00:00:00Z,772103
2023-08-05T00:00:00Z,730027
2023-08-04T00:00:00Z,642185
2023-08-03T00:00:00Z,716864
2023-08-02T00:00:00Z,699208
2023-08-01T00:00:00Z,734851
2023-07-31T00:00:00Z,677414
2023-07-30T00:00:00Z,801197
2023-07-29T00:00:00Z,695020
2023-07-28T00:00:00Z,720924
2023-07-27T00:00:00Z,714291
2023-07-26T00:00:00Z,737785
2023-07-25T00:00:00Z,735143
2023-07-24T00:00:00Z,704575
2023-07-23T00:00:00Z,692315
2023-07-22T00:00:00Z,556674
2023-07-21T00:00:00Z,657931
2023-07-20T00:00:00Z,685434
2023-07-19T00:00:00Z,745244
2023-07-18T00:00:00Z,775534
2023-07-17T00:00:00Z,704213
2023-07-16T00:00:00Z,733255
2023-07-15T00:00:00Z,732624
2023-07-14T00:00:00Z,760472
2023-07-13T00:00:00Z,679360
2023-07-12T00:00:00Z,753036
2023-07-11T00:00:00Z,687546
2023-07-10T00:00:00Z,679809
2023-07-09T00:00:00Z,733218
2023-07-08T00:00:00Z,696601
2023-07-07T00:00:00Z,774265
2023-07-06T00:00:00Z,710169
2023-07-05T00:00:00Z,727325
2023-07-04T00:00:00Z,637275
2023-07-03T00:00:00Z,658401
2023-07-02T00:00:00Z,536335
2023-07-01T00:00:00Z,622945
2023-06-30T00:00:00Z,755303
2023-06-29T00:00:00Z,727051
2023-06-28T00:00:00Z,628202
2023-06-27T00:00:00Z,709183
2023-06-26T00:00:00Z,693438
2023-06-25T00:00:00Z,657373
2023-06-24T00:00:00Z,684656
2023-06-23T00:00:00Z,707755
2023-06-22T00:00:00Z,722895
2023-06-21T00:00:00Z,693272
2023-06-20T00:00:00Z,746795
2023-06-19T00:00:00Z,614554
2023-06-18T00:00:00Z,662129
2023-06-17T00:00:00Z,663689
2023-06-16T00:00:00Z,765503
2023-06-15T00:00:00Z,689343
2023-06-14T00:00:00Z,633444
2023-06-13T00:00:00Z,683166
2023-06-12T00:00:00Z,618383
2023-06-11T00:00:00Z,564980
2023-06-10T00:00:00Z,647876
2023-06-09T00:00:00Z,679088
2023-06-08T00:00:00Z,683273
2023-06-07T00:00:00Z,735554
2023-06-06T00:00:00Z,763924
2023-06-05T00:00:00Z,611012
2023-06-04T00:00:00Z,595041
2023-06-03T00:00:00Z,644107
2023-06-02T00:00:00Z,727981
2023-06-01T00:00:00Z,681618
2023-05-31T00:00:00Z,713677
2023-05-30T00:00:00Z,718842
2023-05-29T00:00:00Z,669274
2023-05-28T00:00:00Z,648936
2023-05-27T00:00:00Z,678009
2023-05-26T00:00:00Z,740564
2023-05-25T00:00:00Z,691988
2023-05-24T00:00:00Z,623812
2023-05-23T00:00:00Z,641603
2023-05-22T00:00:00Z,609300
2023-05-21T00:00:00Z,546314
2023-05-20T00:00:00Z,564115
2023-05-19T00:00:00Z,678878
2023-05-18T00:00:00Z,612009
2023-05-17T00:00:00Z,633249
2023-05-16T00:00:00Z,627160
2023-05-15T00:00:00Z,584566
2023-05-14T00:00:00Z,575559
2023-05-13T00:00:00Z,564385
2023-05-12T00:00:00Z,611272
2023-05-11T00:00:00Z,601736
2023-05-10T00:00:00Z,686948
2023-05-09T00:00:00Z,586580
2023-05-08T00:00:00Z,552357
2023-05-07T00:00:00Z,482096
2023-05-06T00:00:00Z,619828
2023-05-05T00:00:00Z,652167
2023-05-04T00:00:00Z,680290
2023-05-03T00:00:00Z,729028
2023-05-02T00:00:00Z,620728
2023-05-01T00:00:00Z,697789
2023-04-30T00:00:00Z,612850
2023-04-29T00:00:00Z,629125
2023-04-28T00:00:00Z,725927
2023-04-27T00:00:00Z,673310
2023-04-26T00:00:00Z,668890
2023-04-25T00:00:00Z,664102
2023-04-24T00:00:00Z,634980
2023-04-23T00:00:00Z,605332
2023-04-22T00:00:00Z,655439
2023-04-21T00:00:00Z,773234
2023-04-20T00:00:00Z,677089
2023-04-19T00:00:00Z,680484
2023-04-18T00:00:00Z,682031
2023-04-17T00:00:00Z,666986
2023-04-16T00:00:00Z,560462
2023-04-15T00:00:00Z,645582
2023-04-14T00:00:00Z,730729
2023-04-13T00:00:00Z,721686
2023-04-12T00:00:00Z,715647
2023-04-11T00:00:00Z,795453
2023-04-10T00:00:00Z,634616
2023-04-09T00:00:00Z,575218
2023-04-08T00:00:00Z,667040
2023-04-07T00:00:00Z,751241
2023-04-06T00:00:00Z,779204
2023-04-05T00:00:00Z,738163
2023-04-04T00:00:00Z,822786
2023-04-03T00:00:00Z,687751
2023-04-02T00:00:00Z,667268
2023-04-01T00:00:00Z,721988
2023-03-31T00:00:00Z,740865
2023-03-30T00:00:00Z,729104
2023-03-29T00:00:00Z,728753
2023-03-28T00:00:00Z,685011
2023-03-27T00:00:00Z,669117
2023-03-26T00:00:00Z,595323
2023-03-25T00:00:00Z,661234
2023-03-24T00:00:00Z,684861
2023-03-23T00:00:00Z,677902
2023-03-22T00:00:00Z,688699
2023-03-21T00:00:00Z,709002
2023-03-20T00:00:00Z,725673
2023-03-19T00:00:00Z,619559
2023-03-18T00:00:00Z,691887
2023-03-17T00:00:00Z,769062
2023-03-16T00:00:00Z,687663
2023-03-15T00:00:00Z,750415
2023-03-14T00:00:00Z,728905
2023-03-13T00:00:00Z,725575
2023-03-12T00:00:00Z,621370
2023-03-11T00:00:00Z,721651
2023-03-10T00:00:00Z,762124
2023-03-09T00:00:00Z,700994
2023-03-08T00:00:00Z,656389
2023-03-07T00:00:00Z,771873
2023-03-06T00:00:00Z,671845
2023-03-05T00:00:00Z,630287
2023-03-04T00:00:00Z,679043
2023-03-03T00:00:00Z,807501
2023-03-02T00:00:00Z,726396
2023-03-01T00:00:00Z,826899
2023-02-28T00:00:00Z,731800
2023-02-27T00:00:00Z,644973
2023-02-26T00:00:00Z,628585
2023-02-25T00:00:00Z,626619
2023-02-24T00:00:00Z,695837
2023-02-23T00:00:00Z,693294
2023-02-22T00:00:00Z,660518
2023-02-21T00:00:00Z,655037
2023-02-20T00:00:00Z,615993
2023-02-19T00:00:00Z,569902
2023-02-18T00:00:00Z,656596
2023-02-17T00:00:00Z,716527
2023-02-16T00:00:00Z,759240
2023-02-15T00:00:00Z,723559
2023-02-14T00:00:00Z,675710
2023-02-13T00:00:00Z,666951
2023-02-12T00:00:00Z,629847
2023-02-11T00:00:00Z,642818
2023-02-10T00:00:00Z,700886
2023-02-09T00:00:00Z,783761
2023-02-08T00:00:00Z,682932
2023-02-07T00:00:00Z,688411
2023-02-06T00:00:00Z,663804
2023-02-05T00:00:00Z,594761
2023-02-04T00:00:00Z,691186
2023-02-03T00:00:00Z,738220
2023-02-02T00:00:00Z,752279
2023-02-01T00:00:00Z,745940
2023-01-31T00:00:00Z,709471
2023-01-30T00:00:00Z,667291
2023-01-29T00:00:00Z,616710
2023-01-28T00:00:00Z,637947
2023-01-27T00:00:00Z,699475
2023-01-26T00:00:00Z,669515
2023-01-25T00:00:00Z,687872
2023-01-24T00:00:00Z,660533
2023-01-23T00:00:00Z,651871
2023-01-22T00:00:00Z,610256
2023-01-21T00:00:00Z,676483
2023-01-20T00:00:00Z,702090
2023-01-19T00:00:00Z,684955
2023-01-18T00:00:00Z,681776
2023-01-17T00:00:00Z,680269
2023-01-16T00:00:00Z,677373
2023-01-15T00:00:00Z,605147
2023-01-14T00:00:00Z,725865
2023-01-13T00:00:00Z,743547
2023-01-12T00:00:00Z,717818
2023-01-11T00:00:00Z,661297
2023-01-10T00:00:00Z,695678
2023-01-09T00:00:00Z,662934
2023-01-08T00:00:00Z,565605
2023-01-07T00:00:00Z,603898
2023-01-06T00:00:00Z,686052
2023-01-05T00:00:00Z,682144
2023-01-04T00:00:00Z,652890
2023-01-03T00:00:00Z,645605
2023-01-02T00:00:00Z,575250
2023-01-01T00:00:00Z,509347
2022-12-31T00:00:00Z,619012
2022-12-30T00:00:00Z,726258
2022-12-29T00:00:00Z,668343
2022-12-28T00:00:00Z,661243
2022-12-27T00:00:00Z,593341
2022-12-26T00:00:00Z,548977
2022-12-25T00:00:00Z,522317
2022-12-24T00:00:00Z,562538
2022-12-23T00:00:00Z,680291
2022-12-22T00:00:00Z,665470
2022-12-21T00:00:00Z,653083
2022-12-20T00:00:00Z,653844
2022-12-19T00:00:00Z,625833
2022-12-18T00:00:00Z,559613
2022-12-17T00:00:00Z,675944
2022-12-16T00:00:00Z,675750
2022-12-15T00:00:00Z,691809
2022-12-14T00:00:00Z,674034
2022-12-13T00:00:00Z,710698
2022-12-12T00:00:00Z,639545
2022-12-11T00:00:00Z,570685
2022-12-10T00:00:00Z,617465
2022-12-09T00:00:00Z,662394
2022-12-08T00:00:00Z,646102
2022-12-07T00:00:00Z,652152
2022-12-06T00:00:00Z,637829
2022-12-05T00:00:00Z,654956
2022-12-04T00:00:00Z,570352
2022-12-03T00:00:00Z,650866
2022-12-02T00:00:00Z,686682
2022-12-01T00:00:00Z,704330
2022-11-30T00:00:00Z,656190
2022-11-29T00:00:00Z,658833
2022-11-28T00:00:00Z,630870
2022-11-27T00:00:00Z,568803
2022-11-26T00:00:00Z,598251
2022-11-25T00:00:00Z,640024
2022-11-24T00:00:00Z,642878
2022-11-23T00:00:00Z,696593
2022-11-22T00:00:00Z,623465
2022-11-21T00:00:00Z,661241
2022-11-20T00:00:00Z,595848
2022-11-19T00:00:00Z,647858
2022-11-18T00:00:00Z,697979
2022-11-17T00:00:00Z,636475
2022-11-16T00:00:00Z,670367
2022-11-15T00:00:00Z,703650
2022-11-14T00:00:00Z,661607
2022-11-13T00:00:00Z,656300
2022-11-12T00:00:00Z,677658
2022-11-11T00:00:00Z,747389
2022-11-10T00:00:00Z,774951
2022-11-09T00:00:00Z,754047
2022-11-08T00:00:00Z,719343
2022-11-07T00:00:00Z,643248
2022-11-06T00:00:00Z,577351
2022-11-05T00:00:00Z,648448
2022-11-04T00:00:00Z,689472
2022-11-03T00:00:00Z,716451
2022-11-02T00:00:00Z,630447
2022-11-01T00:00:00Z,666432
2022-10-31T00:00:00Z,667603
2022-10-30T00:00:00Z,594614
2022-10-29T00:00:00Z,668014
2022-10-28T00:00:00Z,679271
2022-10-27T00:00:00Z,648375
2022-10-26T00:00:00Z,683287
2022-10-25T00:00:00Z,601640
2022-10-24T00:00:00Z,629955
2022-10-23T00:00:00Z,582387
2022-10-22T00:00:00Z,598601
2022-10-21T00:00:00Z,671095
2022-10-20T00:00:00Z,633564
2022-10-19T00:00:00Z,612817
2022-10-18T00:00:00Z,615421
2022-10-17T00:00:00Z,613664
2022-10-16T00:00:00Z,558958
2022-10-15T00:00:00Z,612383
2022-10-14T00:00:00Z,694651
2022-10-13T00:00:00Z,691494
2022-10-12T00:00:00Z,646011
2022-10-11T00:00:00Z,635326
2022-10-10T00:00:00Z,619736
2022-10-09T00:00:00Z,553875
2022-10-08T00:00:00Z,610658
2022-10-07T00:00:00Z,675019
2022-10-06T00:00:00Z,677806
2022-10-05T00:00:00Z,644574
2022-10-04T00:00:00Z,655497
2022-10-03T00:00:00Z,656248
2022-10-02T00:00:00Z,570659
2022-10-01T00:00:00Z,627920
2022-09-30T00:00:00Z,717766
2022-09-29T00:00:00Z,652330
2022-09-28T00:00:00Z,620277
2022-09-27T00:00:00Z,648687
2022-09-26T00:00:00Z,614443
2022-09-25T00:00:00Z,574042
2022-09-24T00:00:00Z,588379
2022-09-23T00:00:00Z,689911
2022-09-22T00:00:00Z,614764
2022-09-21T00:00:00Z,632628
2022-09-20T00:00:00Z,650216
2022-09-19T00:00:00Z,631550
2022-09-18T00:00:00Z,556585
2022-09-17T00:00:00Z,641849
2022-09-16T00:00:00Z,706583
2022-09-15T00:00:00Z,700541
2022-09-14T00:00:00Z,687677
2022-09-13T00:00:00Z,663533
2022-09-12T00:00:00Z,665433
2022-09-11T00:00:00Z,607210
2022-09-10T00:00:00Z,646243
2022-09-09T00:00:00Z,753495
2022-09-08T00:00:00Z,685585
2022-09-07T00:00:00Z,676268
2022-09-06T00:00:00Z,657801
2022-09-05T00:00:00Z,628778
2022-09-04T00:00:00Z,541550
2022-09-03T00:00:00Z,641543
2022-09-02T00:00:00Z,710795
2022-09-01T00:00:00Z,685470
2022-08-31T00:00:00Z,652024
2022-08-30T00:00:00Z,660185
2022-08-29T00:00:00Z,641518
2022-08-28T00:00:00Z,547812
2022-08-27T00:00:00Z,605136
2022-08-26T00:00:00Z,686065
2022-08-25T00:00:00Z,656813
2022-08-24T00:00:00Z,649423
2022-08-23T00:00:00Z,641156
2022-08-22T00:00:00Z,629065
2022-08-21T00:00:00Z,549273
2022-08-20T00:00:00Z,597280
2022-08-19T00:00:00Z,736412
2022-08-18T00:00:00Z,685943
2022-08-17T00:00:00Z,648666
2022-08-16T00:00:00Z,677753
2022-08-15T00:00:00Z,620548
2022-08-14T00:00:00Z,551226
2022-08-13T00:00:00Z,613827
2022-08-12T00:00:00Z,703351
2022-08-11T00:00:00Z,725160
2022-08-10T00:00:00Z,663525
2022-08-09T00:00:00Z,646067
2022-08-08T00:00:00Z,652561
2022-08-07T00:00:00Z,522097
2022-08-06T00:00:00Z,610920
2022-08-05T00:00:00Z,687452
2022-08-04T00:00:00Z,695587
2022-08-03T00:00:00Z,693110
2022-08-02T00:00:00Z,663617
2022-08-01T00:00:00Z,635514
2022-07-31T00:00:00Z,561061
2022-07-30T00:00:00Z,601653
2022-07-29T00:00:00Z,708286
2022-07-28T00:00:00Z,697043
2022-07-27T00:00:00Z,644202
2022-07-26T00:00:00Z,655712
2022-07-25T00:00:00Z,629332
2022-07-24T00:00:00Z,531274
2022-07-23T00:00:00Z,572781
2022-07-22T00:00:00Z,650699
2022-07-21T00:00:00Z,686348
2022-07-20T00:00:00Z,642263
2022-07-19T00:00:00Z,682681
2022-07-18T00:00:00Z,612052
2022-07-17T00:00:00Z,519813
2022-07-16T00:00:00Z,577994
2022-07-15T00:00:00Z,661225
2022-07-14T00:00:00Z,686015
2022-07-13T00:00:00Z,597188
2022-07-12T00:00:00Z,657709
2022-07-11T00:00:00Z,590276
2022-07-10T00:00:00Z,523396
2022-07-09T00:00:00Z,576299
2022-07-08T00:00:00Z,682228
2022-07-07T00:00:00Z,691693
2022-07-06T00:00:00Z,688003
2022-07-05T00:00:00Z,616373
2022-07-04T00:00:00Z,610238
2022-07-03T00:00:00Z,548216
2022-07-02T00:00:00Z,614263
2022-07-01T00:00:00Z,714105
2022-06-30T00:00:00Z,699423
2022-06-29T00:00:00Z,654972
2022-06-28T00:00:00Z,624255
2022-06-27T00:00:00Z,622015
2022-06-26T00:00:00Z,528303
2022-06-25T00:00:00Z,557805
2022-06-24T00:00:00Z,650195
2022-06-23T00:00:00Z,634008
2022-06-22T00:00:00Z,639707
2022-06-21T00:00:00Z,647741
2022-06-20T00:00:00Z,606024
2022-06-19T00:00:00Z,548993
2022-06-18T00:00:00Z,654452
2022-06-17T00:00:00Z,663852
2022-06-16T00:00:00Z,662243
2022-06-15T00:00:00Z,732674
2022-06-14T00:00:00Z,717329
2022-06-13T00:00:00Z,708404
2022-06-12T00:00:00Z,557765
2022-06-11T00:00:00Z,589563
2022-06-10T00:00:00Z,669874
2022-06-09T00:00:00Z,661984
2022-06-08T00:00:00Z,656425
2022-06-07T00:00:00Z,648422
2022-06-06T00:00:00Z,652091
2022-06-05T00:00:00Z,538102
2022-06-04T00:00:00Z,569257
2022-06-03T00:00:00Z,678078
2022-06-02T00:00:00Z,664480
2022-06-01T00:00:00Z,683389
2022-05-31T00:00:00Z,685668
2022-05-30T00:00:00Z,644757
2022-05-29T00:00:00Z,530392
2022-05-28T00:00:00Z,576374
2022-05-27T00:00:00Z,688605
2022-05-26T00:00:00Z,653430
2022-05-25T00:00:00Z,700364
2022-05-24T00:00:00Z,600125
2022-05-23T00:00:00Z,638942
2022-05-22T00:00:00Z,535914
2022-05-21T00:00:00Z,579323
2022-05-20T00:00:00Z,668703
2022-05-19T00:00:00Z,662059
2022-05-18T00:00:00Z,646398
2022-05-17T00:00:00Z,683835
2022-05-16T00:00:00Z,663844
2022-05-15T00:00:00Z,599879
2022-05-14T00:00:00Z,725056
2022-05-13T00:00:00Z,727919
2022-05-12T00:00:00Z,730541
2022-05-11T00:00:00Z,694933
2022-05-10T00:00:00Z,714641
2022-05-09T00:00:00Z,705475
2022-05-08T00:00:00Z,597397
2022-05-07T00:00:00Z,609707
2022-05-06T00:00:00Z,723803
2022-05-05T00:00:00Z,778558
2022-05-04T00:00:00Z,615069
2022-05-03T00:00:00Z,692383
2022-05-02T00:00:00Z,687128
2022-05-01T00:00:00Z,625581
2022-04-30T00:00:00Z,684343
2022-04-29T00:00:00Z,729089
2022-04-28T00:00:00Z,697170
2022-04-27T00:00:00Z,697087
2022-04-26T00:00:00Z,689401
2022-04-25T00:00:00Z,680148
2022-04-24T00:00:00Z,581691
2022-04-23T00:00:00Z,614018
2022-04-22T00:00:00Z,671516
2022-04-21T00:00:00Z,710703
2022-04-20T00:00:00Z,704051
2022-04-19T00:00:00Z,697215
2022-04-18T00:00:00Z,631423
2022-04-17T00:00:00Z,557511
2022-04-16T00:00:00Z,600436
2022-04-15T00:00:00Z,666903
2022-04-14T00:00:00Z,673635
2022-04-13T00:00:00Z,682121
2022-04-12T00:00:00Z,683473
2022-04-11T00:00:00Z,685016
2022-04-10T00:00:00Z,551639
2022-04-09T00:00:00Z,597723
2022-04-08T00:00:00Z,685869
2022-04-07T00:00:00Z,677749
2022-04-06T00:00:00Z,666192
2022-04-05T00:00:00Z,693175
2022-04-04T00:00:00Z,691565
2022-04-03T00:00:00Z,586234
2022-04-02T00:00:00Z,661098
2022-04-01T00:00:00Z,739043
2022-03-31T00:00:00Z,711582
2022-03-30T00:00:00Z,662896
2022-03-29T00:00:00Z,706948
2022-03-28T00:00:00Z,720784
2022-03-27T00:00:00Z,590012
2022-03-26T00:00:00Z,612117
2022-03-25T00:00:00Z,753139
2022-03-24T00:00:00Z,677199
2022-03-23T00:00:00Z,671809
2022-03-22T00:00:00Z,681242
2022-03-21T00:00:00Z,663759
2022-03-20T00:00:00Z,572131
2022-03-19T00:00:00Z,638786
2022-03-18T00:00:00Z,700319
2022-03-17T00:00:00Z,743459
2022-03-16T00:00:00Z,721438
2022-03-15T00:00:00Z,679268
2022-03-14T00:00:00Z,658448
2022-03-13T00:00:00Z,554595
2022-03-12T00:00:00Z,592306
2022-03-11T00:00:00Z,659173
2022-03-10T00:00:00Z,687108
2022-03-09T00:00:00Z,702391
2022-03-08T00:00:00Z,659288
2022-03-07T00:00:00Z,648382
2022-03-06T00:00:00Z,555523
2022-03-05T00:00:00Z,595067
2022-03-04T00:00:00Z,675286
2022-03-03T00:00:00Z,701321
2022-03-02T00:00:00Z,731712
2022-03-01T00:00:00Z,722954
2022-02-28T00:00:00Z,702535
2022-02-27T00:00:00Z,583432
2022-02-26T00:00:00Z,582427
2022-02-25T00:00:00Z,687529
2022-02-24T00:00:00Z,676707
2022-02-23T00:00:00Z,622767
2022-02-22T00:00:00Z,647338
2022-02-21T00:00:00Z,615735
2022-02-20T00:00:00Z,549226
2022-02-19T00:00:00Z,573779
2022-02-18T00:00:00Z,672634
2022-02-17T00:00:00Z,665482
2022-02-16T00:00:00Z,677848
2022-02-15T00:00:00Z,680565
2022-02-14T00:00:00Z,630520
2022-02-13T00:00:00Z,590586
2022-02-12T00:00:00Z,604065
2022-02-11T00:00:00Z,665016
2022-02-10T00:00:00Z,673766
2022-02-09T00:00:00Z,663403
2022-02-08T00:00:00Z,685343
2022-02-07T00:00:00Z,660813
2022-02-06T00:00:00Z,569082
2022-02-05T00:00:00Z,673276
2022-02-04T00:00:00Z,651827
2022-02-03T00:00:00Z,664890
2022-02-02T00:00:00Z,680038
2022-02-01T00:00:00Z,687799
2022-01-31T00:00:00Z,671377
2022-01-30T00:00:00Z,553271
2022-01-29T00:00:00Z,595251
2022-01-28T00:00:00Z,680614
2022-01-27T00:00:00Z,648639
2022-01-26T00:00:00Z,648528
2022-01-25T00:00:00Z,653709
2022-01-24T00:00:00Z,668867
2022-01-23T00:00:00Z,554369
2022-01-22T00:00:00Z,662426
2022-01-21T00:00:00Z,721410
2022-01-20T00:00:00Z,683615
2022-01-19T00:00:00Z,663487
2022-01-18T00:00:00Z,654467
2022-01-17T00:00:00Z,638963
2022-01-16T00:00:00Z,569889
2022-01-15T00:00:00Z,619289
2022-01-14T00:00:00Z,688891
2022-01-13T00:00:00Z,695936
2022-01-12T00:00:00Z,679936
2022-01-11T00:00:00Z,694491
2022-01-10T00:00:00Z,672284
