Datetime,Block Size (Mean)
2022-05-07T00:00:00Z,1067810.95104895
2022-05-06T00:00:00Z,1459279.94366197
2022-05-05T00:00:00Z,1419433.96178344
2022-05-04T00:00:00Z,1092913.45890411
2022-05-03T00:00:00Z,1124335.96
2022-05-02T00:00:00Z,1117986.0625
2022-05-01T00:00:00Z,874984.26347305
2022-04-30T00:00:00Z,1227105.78666667
2022-04-29T00:00:00Z,1317207.04
2022-04-28T00:00:00Z,1367430.47727273
2022-04-27T00:00:00Z,1062318.67647059
2022-04-26T00:00:00Z,1236938.05714286
2022-04-25T00:00:00Z,1168047.35802469
2022-04-24T00:00:00Z,850437.73099415
2022-04-23T00:00:00Z,953027.18404908
2022-04-22T00:00:00Z,1286750.11851852
2022-04-21T00:00:00Z,1109322.22485207
2022-04-20T00:00:00Z,1148729.65625
2022-04-19T00:00:00Z,1359555.05645161
2022-04-18T00:00:00Z,1293231.80597015
2022-04-17T00:00:00Z,828635.06666667
2022-04-16T00:00:00Z,1039411.61940299
2022-04-15T00:00:00Z,1011750.39873418
2022-04-14T00:00:00Z,1226918.78985507
2022-04-13T00:00:00Z,1241552.16428571
2022-04-12T00:00:00Z,1253908.45098039
2022-04-11T00:00:00Z,1305536.86861314
2022-04-10T00:00:00Z,963704.12857143
2022-04-09T00:00:00Z,958481.48366013
2022-04-08T00:00:00Z,1222204.46268657
2022-04-07T00:00:00Z,1279268.2826087
2022-04-06T00:00:00Z,1135374.3
2022-04-05T00:00:00Z,1175464.22068966
2022-04-04T00:00:00Z,1165983.2278481
2022-04-03T00:00:00Z,1061416.0647482
2022-04-02T00:00:00Z,1300146.27407407
2022-04-01T00:00:00Z,1366774.77304965
2022-03-31T00:00:00Z,1276887.26086957
2022-03-30T00:00:00Z,1321063.83703704
2022-03-29T00:00:00Z,1171784.06622517
2022-03-28T00:00:00Z,1244156.28930818
2022-03-27T00:00:00Z,1090554.99236641
2022-03-26T00:00:00Z,922095.85714286
2022-03-25T00:00:00Z,1283710.71794872
2022-03-24T00:00:00Z,1191505.33566434
2022-03-23T00:00:00Z,1256502.73793103
2022-03-22T00:00:00Z,1114318.2147651
2022-03-21T00:00:00Z,1110128.34640523
2022-03-20T00:00:00Z,878539.93506494
2022-03-19T00:00:00Z,1035743.17419355
2022-03-18T00:00:00Z,1280325.04895105
2022-03-17T00:00:00Z,1177280.18867925
2022-03-16T00:00:00Z,1212247.21935484
2022-03-15T00:00:00Z,1232380.08633094
2022-03-14T00:00:00Z,1130072.67973856
2022-03-13T00:00:00Z,893361.31788079
2022-03-12T00:00:00Z,941650.60897436
2022-03-11T00:00:00Z,1231351.15217391
2022-03-10T00:00:00Z,1281342.06896552
2022-03-09T00:00:00Z,1249582.33333333
2022-03-08T00:00:00Z,1243527.72297297
2022-03-07T00:00:00Z,1180208.66891892
2022-03-06T00:00:00Z,1067880.19083969
2022-03-05T00:00:00Z,1201288.00813008
2022-03-04T00:00:00Z,1317418.37410072
2022-03-03T00:00:00Z,1270955.82432432
2022-03-02T00:00:00Z,1522395.63235294
2022-03-01T00:00:00Z,1282074.51851852
2022-02-28T00:00:00Z,1168961
2022-02-27T00:00:00Z,1020711.88235294
2022-02-26T00:00:00Z,1165299.32
2022-02-25T00:00:00Z,1293635.2238806
2022-02-24T00:00:00Z,1313897.36363636
2022-02-23T00:00:00Z,1037381.08666667
2022-02-22T00:00:00Z,1097987.25657895
2022-02-21T00:00:00Z,1303794.69918699
2022-02-20T00:00:00Z,903767.63888889
2022-02-19T00:00:00Z,1051747.4295302
2022-02-18T00:00:00Z,1296436.08955224
2022-02-17T00:00:00Z,1072667.9044586
2022-02-16T00:00:00Z,1062859.15384615
2022-02-15T00:00:00Z,1109690.56
2022-02-14T00:00:00Z,1058443.35947712
2022-02-13T00:00:00Z,908228.43037975
2022-02-12T00:00:00Z,1299513.68983957
2022-02-11T00:00:00Z,1526755.16901408
2022-02-10T00:00:00Z,1389048.16326531
2022-02-09T00:00:00Z,1412872.82142857
2022-02-08T00:00:00Z,1269141.73376623
2022-02-07T00:00:00Z,1220094.55147059
2022-02-06T00:00:00Z,1086566.42307692
2022-02-05T00:00:00Z,1428582.97478992
2022-02-04T00:00:00Z,1212899.86153846
2022-02-03T00:00:00Z,1182716.9047619
2022-02-02T00:00:00Z,1190933.98039216
2022-02-01T00:00:00Z,1337182.00649351
2022-01-31T00:00:00Z,1425218.27272727
2022-01-30T00:00:00Z,1048152.65068493
2022-01-29T00:00:00Z,1044287.52348993
2022-01-28T00:00:00Z,1189178.15584416
2022-01-27T00:00:00Z,1266465.73282443
2022-01-26T00:00:00Z,1240494.22307692
2022-01-25T00:00:00Z,1072904.24342105
2022-01-24T00:00:00Z,1216134.20666667
2022-01-23T00:00:00Z,967822.06382979
2022-01-22T00:00:00Z,1371155.60447761
2022-01-21T00:00:00Z,1410456.35820896
2022-01-20T00:00:00Z,1026111.53846154
2022-01-19T00:00:00Z,998671.31791908
2022-01-18T00:00:00Z,1210699.32352941
2022-01-17T00:00:00Z,1112459.04968944
2022-01-16T00:00:00Z,770400.74857143
2022-01-15T00:00:00Z,854830.71084337
2022-01-14T00:00:00Z,1151093.98742138
2022-01-13T00:00:00Z,950327.41340782
2022-01-12T00:00:00Z,1281750.25899281
2022-01-11T00:00:00Z,1109629.53164557
2022-01-10T00:00:00Z,1268167.50704225
2022-01-09T00:00:00Z,929576.85815603
2022-01-08T00:00:00Z,1026073.36111111
2022-01-07T00:00:00Z,1275552.18571429
2022-01-06T00:00:00Z,1187899.01369863
2022-01-05T00:00:00Z,1235002.96666667
2022-01-04T00:00:00Z,1196001.9047619
2022-01-03T00:00:00Z,1185446.23571429
2022-01-02T00:00:00Z,788183.41772152
2022-01-01T00:00:00Z,697698.9127907
2021-12-31T00:00:00Z,1394028.36241611
2021-12-30T00:00:00Z,1440239.75630252
2021-12-29T00:00:00Z,1402007.91724138
2021-12-28T00:00:00Z,1470745.25373134
2021-12-27T00:00:00Z,1228930.2027027
2021-12-26T00:00:00Z,984266.14925373
2021-12-25T00:00:00Z,1164388.71428571
2021-12-24T00:00:00Z,1239346.90728477
2021-12-23T00:00:00Z,1124778.02631579
2021-12-22T00:00:00Z,1205787.22297297
2021-12-21T00:00:00Z,1110320.36024845
2021-12-20T00:00:00Z,1248501.90277778
2021-12-19T00:00:00Z,786520.95973154
2021-12-18T00:00:00Z,1194217.8515625
2021-12-17T00:00:00Z,1243847.01342282
2021-12-16T00:00:00Z,1275047.68695652
2021-12-15T00:00:00Z,1396579.75886525
2021-12-14T00:00:00Z,1149542.52027027
2021-12-13T00:00:00Z,1197346.78723404
2021-12-12T00:00:00Z,863115.47142857
2021-12-11T00:00:00Z,886237.64238411
2021-12-10T00:00:00Z,1028357.57051282
2021-12-09T00:00:00Z,1329413.39877301
2021-12-08T00:00:00Z,951603.45238095
2021-12-07T00:00:00Z,1207005.72727273
2021-12-06T00:00:00Z,1096122.86046512
2021-12-05T00:00:00Z,1222526.55421687
2021-12-04T00:00:00Z,1091812.29032258
2021-12-03T00:00:00Z,1085296.95833333
2021-12-02T00:00:00Z,1500986.90967742
2021-12-01T00:00:00Z,1406416.11678832
2021-11-30T00:00:00Z,1244173.30597015
2021-11-29T00:00:00Z,1217180.10489511
2021-11-28T00:00:00Z,967907.95683453
2021-11-27T00:00:00Z,922750.24475524
2021-11-26T00:00:00Z,1342729.24242424
2021-11-25T00:00:00Z,1244448.57692308
2021-11-24T00:00:00Z,1245540.70700637
2021-11-23T00:00:00Z,1183716.75757576
2021-11-22T00:00:00Z,1195197.0070922
2021-11-21T00:00:00Z,1123991.78787879
2021-11-20T00:00:00Z,1049318.04827586
2021-11-19T00:00:00Z,1275837.23357664
2021-11-18T00:00:00Z,1267871.36805556
2021-11-17T00:00:00Z,1372129.79865772
2021-11-16T00:00:00Z,1259483.21333333
2021-11-15T00:00:00Z,1350354.01986755
2021-11-14T00:00:00Z,880797.38853503
2021-11-13T00:00:00Z,968751.1372549
2021-11-12T00:00:00Z,1262101.78873239
2021-11-11T00:00:00Z,1230431.20253165
2021-11-10T00:00:00Z,1362915.94630872
2021-11-09T00:00:00Z,1473930.40789474
2021-11-08T00:00:00Z,1273153.20740741
2021-11-07T00:00:00Z,992480.99346405
2021-11-06T00:00:00Z,921042.95454545
2021-11-05T00:00:00Z,1243942.96129032
2021-11-04T00:00:00Z,1307600.28671329
2021-11-03T00:00:00Z,1179844.45962733
2021-11-02T00:00:00Z,1250437.99367089
2021-11-01T00:00:00Z,1315084.27702703
2021-10-31T00:00:00Z,1118622.2733813
2021-10-30T00:00:00Z,986677.19354839
2021-10-29T00:00:00Z,1067304.0877193
2021-10-28T00:00:00Z,1250332.66666667
2021-10-27T00:00:00Z,1107476.52866242
2021-10-26T00:00:00Z,1213371.14
2021-10-25T00:00:00Z,1101719.68681319
2021-10-24T00:00:00Z,839270.29411765
2021-10-23T00:00:00Z,1051342.77241379
2021-10-22T00:00:00Z,1168189.48101266
2021-10-21T00:00:00Z,1512783.58108108
2021-10-20T00:00:00Z,1179138.66442953
2021-10-19T00:00:00Z,1302747.96129032
2021-10-18T00:00:00Z,1212650.62837838
2021-10-17T00:00:00Z,903351.3625
2021-10-16T00:00:00Z,1295533.40601504
2021-10-15T00:00:00Z,1296617.19148936
2021-10-14T00:00:00Z,1339773.64963504
2021-10-13T00:00:00Z,1107308.35502959
2021-10-12T00:00:00Z,1312662
2021-10-11T00:00:00Z,1266067.71232877
2021-10-10T00:00:00Z,881602.86792453
2021-10-09T00:00:00Z,1289836.10666667
2021-10-08T00:00:00Z,1460428.05833333
2021-10-07T00:00:00Z,1430095.34751773
2021-10-06T00:00:00Z,1196702.58778626
2021-10-05T00:00:00Z,1274705.57926829
2021-10-04T00:00:00Z,1167222.92307692
2021-10-03T00:00:00Z,910321.4
2021-10-02T00:00:00Z,942906.43617021
2021-10-01T00:00:00Z,1237001.44285714
2021-09-30T00:00:00Z,1253955.1754386
2021-09-29T00:00:00Z,1151118.54615385
2021-09-28T00:00:00Z,1184401.96052632
2021-09-27T00:00:00Z,1051818.43225806
2021-09-26T00:00:00Z,914658.24460432
2021-09-25T00:00:00Z,840459.34027778
2021-09-24T00:00:00Z,1205603.17567568
2021-09-23T00:00:00Z,1016578.46060606
2021-09-22T00:00:00Z,1234503.08955224
2021-09-21T00:00:00Z,1220175.53658537
2021-09-20T00:00:00Z,1214339.06707317
2021-09-19T00:00:00Z,770383.03125
2021-09-18T00:00:00Z,955009.99354839
2021-09-17T00:00:00Z,1224006.59863946
2021-09-16T00:00:00Z,1506390.09558824
2021-09-15T00:00:00Z,1331678.66197183
2021-09-14T00:00:00Z,1037876.73214286
2021-09-13T00:00:00Z,1050338.7672956
2021-09-12T00:00:00Z,835119.10884354
2021-09-11T00:00:00Z,1082964.55405405
2021-09-10T00:00:00Z,1194476.36029412
2021-09-09T00:00:00Z,1192685.43065693
2021-09-08T00:00:00Z,1125560.6971831
2021-09-07T00:00:00Z,1140718.49673203
2021-09-06T00:00:00Z,1087901
2021-09-05T00:00:00Z,812051.75609756
2021-09-04T00:00:00Z,886053.85806452
2021-09-03T00:00:00Z,1268494.5
2021-09-02T00:00:00Z,1258125.81208054
2021-09-01T00:00:00Z,1256872.02919708
2021-08-31T00:00:00Z,1141913.70138889
2021-08-30T00:00:00Z,1178416.40740741
2021-08-29T00:00:00Z,849401.57051282
2021-08-28T00:00:00Z,933237.39716312
2021-08-27T00:00:00Z,1025525.53424658
2021-08-26T00:00:00Z,1019037.20547945
2021-08-25T00:00:00Z,960131.4625
2021-08-24T00:00:00Z,1135454.00649351
2021-08-23T00:00:00Z,928536.89847716
2021-08-22T00:00:00Z,838214.25
2021-08-21T00:00:00Z,842739.37058824
2021-08-20T00:00:00Z,1152746.675
2021-08-19T00:00:00Z,1114092.58441558
2021-08-18T00:00:00Z,1248408.87407407
2021-08-17T00:00:00Z,1141141.13372093
2021-08-16T00:00:00Z,1105397.01242236
2021-08-15T00:00:00Z,823579.58791209
2021-08-14T00:00:00Z,764561.22560976
2021-08-13T00:00:00Z,1243908.02112676
2021-08-12T00:00:00Z,1030409.87417219
2021-08-11T00:00:00Z,1108843.37414966
2021-08-10T00:00:00Z,989854.56969697
2021-08-09T00:00:00Z,1125952.38157895
2021-08-08T00:00:00Z,804929.57594937
2021-08-07T00:00:00Z,791597.70658683
2021-08-06T00:00:00Z,1037619.5408805
2021-08-05T00:00:00Z,962914.53125
2021-08-04T00:00:00Z,1179495.08088235
2021-08-03T00:00:00Z,948733.72189349
2021-08-02T00:00:00Z,1267856.24475524
2021-08-01T00:00:00Z,772602.16233766
2021-07-31T00:00:00Z,815583.93037975
2021-07-30T00:00:00Z,929335.40963855
2021-07-29T00:00:00Z,1022161.8375
2021-07-28T00:00:00Z,1011709.70700637
2021-07-27T00:00:00Z,1092558.15882353
2021-07-26T00:00:00Z,1147170.95333333
2021-07-25T00:00:00Z,792788.83006536
2021-07-24T00:00:00Z,843060.66233766
2021-07-23T00:00:00Z,1053501.85185185
2021-07-22T00:00:00Z,949214.77777778
2021-07-21T00:00:00Z,1092054.91724138
2021-07-20T00:00:00Z,1286061.04098361
2021-07-19T00:00:00Z,913009.45882353
2021-07-18T00:00:00Z,803860.86805556
2021-07-17T00:00:00Z,784945.66433566
2021-07-16T00:00:00Z,930522.38666667
2021-07-15T00:00:00Z,1211309.8203125
2021-07-14T00:00:00Z,909874.07058824
2021-07-13T00:00:00Z,1159622.03676471
2021-07-12T00:00:00Z,1177102.11904762
2021-07-11T00:00:00Z,1110524.304
2021-07-10T00:00:00Z,840594.55279503
2021-07-09T00:00:00Z,1259713.98473282
2021-07-08T00:00:00Z,1030018.57553957
2021-07-07T00:00:00Z,1173740.12195122
2021-07-06T00:00:00Z,1097025.44366197
2021-07-05T00:00:00Z,1327586.4469697
2021-07-04T00:00:00Z,1441163.60869565
2021-07-03T00:00:00Z,1420467.62204724
2021-07-02T00:00:00Z,1403917.17777778
2021-07-01T00:00:00Z,1392400.80208333
2021-06-30T00:00:00Z,1359425.27272727
2021-06-29T00:00:00Z,1401325.16666667
2021-06-28T00:00:00Z,1371275.34090909
2021-06-27T00:00:00Z,1425327.44827586
2021-06-26T00:00:00Z,1420391.60674157
2021-06-25T00:00:00Z,1395703.38181818
2021-06-24T00:00:00Z,1380862.73333333
2021-06-23T00:00:00Z,1392618.86138614
2021-06-22T00:00:00Z,1392932.69230769
2021-06-21T00:00:00Z,1353235.93333333
2021-06-20T00:00:00Z,1262359.05714286
2021-06-19T00:00:00Z,1187639.90291262
2021-06-18T00:00:00Z,1164026.72580645
2021-06-17T00:00:00Z,1169748.70769231
2021-06-16T00:00:00Z,1354007.8699187
2021-06-15T00:00:00Z,1294162.2519084
2021-06-14T00:00:00Z,1263461.48148148
2021-06-13T00:00:00Z,1174923.76515152
2021-06-12T00:00:00Z,1489759.52272727
2021-06-11T00:00:00Z,1401894.27619048
2021-06-10T00:00:00Z,1311452.42372881
2021-06-09T00:00:00Z,1067569.26190476
2021-06-08T00:00:00Z,1286348.81879195
2021-06-07T00:00:00Z,1250724.72180451
2021-06-06T00:00:00Z,948718.75333333
2021-06-05T00:00:00Z,1083916.90076336
2021-06-04T00:00:00Z,1290167.01526718
2021-06-03T00:00:00Z,1293653.80272109
2021-06-02T00:00:00Z,1291096.4939759
2021-06-01T00:00:00Z,1365650.64788732
2021-05-31T00:00:00Z,1440666.77304965
2021-05-30T00:00:00Z,1499183.17361111
2021-05-29T00:00:00Z,1322726.39655172
2021-05-28T00:00:00Z,1343872.41176471
2021-05-27T00:00:00Z,1262394.28205128
2021-05-26T00:00:00Z,1300155.16393443
2021-05-25T00:00:00Z,1359462.61788618
2021-05-24T00:00:00Z,1345942.54761905
2021-05-23T00:00:00Z,1379971.94957983
2021-05-22T00:00:00Z,1289550.3362069
2021-05-21T00:00:00Z,1289615.35454545
2021-05-20T00:00:00Z,1304127.1875
2021-05-19T00:00:00Z,1322285.64
2021-05-18T00:00:00Z,1332186.96
2021-05-17T00:00:00Z,1334121.62809917
2021-05-16T00:00:00Z,1371701.07575758
2021-05-15T00:00:00Z,1347771.78861789
2021-05-14T00:00:00Z,1315543.03731343
2021-05-13T00:00:00Z,1311555.22981366
2021-05-12T00:00:00Z,1371222.88372093
2021-05-11T00:00:00Z,1349528.22093023
2021-05-10T00:00:00Z,1374446.74444444
2021-05-09T00:00:00Z,1360895.03225806
2021-05-08T00:00:00Z,1310903.52631579
2021-05-07T00:00:00Z,1296296.71511628
2021-05-06T00:00:00Z,1361765.37647059
2021-05-05T00:00:00Z,1347644.28025478
2021-05-04T00:00:00Z,1336464.89502762
2021-05-03T00:00:00Z,1462600.84745763
2021-05-02T00:00:00Z,1407752.25945946
2021-05-01T00:00:00Z,1345956.43884892
2021-04-30T00:00:00Z,1388769.75862069
2021-04-29T00:00:00Z,1364329.73770492
2021-04-28T00:00:00Z,1311624.76760563
2021-04-27T00:00:00Z,1316657.33802817
2021-04-26T00:00:00Z,1314773.1754386
2021-04-25T00:00:00Z,1342451.36879433
2021-04-24T00:00:00Z,1326225.68965517
2021-04-23T00:00:00Z,1315820.05185185
2021-04-22T00:00:00Z,1276191.34965035
2021-04-21T00:00:00Z,1306862.5049505
2021-04-20T00:00:00Z,1329866.671875
2021-04-19T00:00:00Z,1305400.64948454
2021-04-18T00:00:00Z,1294181.95967742
2021-04-17T00:00:00Z,1355659.17582418
2021-04-16T00:00:00Z,1317298.55339806
2021-04-15T00:00:00Z,1317252.27325581
2021-04-14T00:00:00Z,1288458.48148148
2021-04-13T00:00:00Z,1337717.8943662
2021-04-12T00:00:00Z,1345640.74305556
2021-04-11T00:00:00Z,1377041.4137931
2021-04-10T00:00:00Z,1351301.42675159
2021-04-09T00:00:00Z,1328603.68421053
2021-04-08T00:00:00Z,1314213.85074627
2021-04-07T00:00:00Z,1304126.64968153
2021-04-06T00:00:00Z,1343027.36805556
2021-04-05T00:00:00Z,1408721.41025641
2021-04-04T00:00:00Z,1370052.18493151
2021-04-03T00:00:00Z,1312162.16030534
2021-04-02T00:00:00Z,1314276.62857143
2021-04-01T00:00:00Z,1336590.92413793
2021-03-31T00:00:00Z,1345339.94904459
2021-03-30T00:00:00Z,1312332.40410959
2021-03-29T00:00:00Z,1282992.01324503
2021-03-28T00:00:00Z,1315239.25157233
2021-03-27T00:00:00Z,1298147.33333333
2021-03-26T00:00:00Z,1318635.66911765
2021-03-25T00:00:00Z,1316496
2021-03-24T00:00:00Z,1353617.98684211
2021-03-23T00:00:00Z,1352368.14285714
2021-03-22T00:00:00Z,1357444.38410596
2021-03-21T00:00:00Z,1455319.06410256
2021-03-20T00:00:00Z,1335281.00649351
2021-03-19T00:00:00Z,1323033.31756757
2021-03-18T00:00:00Z,1261881.09210526
2021-03-17T00:00:00Z,1292900.15441176
2021-03-16T00:00:00Z,1324155.47651007
2021-03-15T00:00:00Z,1356310.18918919
2021-03-14T00:00:00Z,1316139.20382166
2021-03-13T00:00:00Z,1407024.18881119
2021-03-12T00:00:00Z,1314888.06666667
2021-03-11T00:00:00Z,1284828.90151515
2021-03-10T00:00:00Z,1299936.74496644
2021-03-09T00:00:00Z,1311160.65
2021-03-08T00:00:00Z,1410230.13548387
2021-03-07T00:00:00Z,1369775.68493151
2021-03-06T00:00:00Z,1352091.625
2021-03-05T00:00:00Z,1323912.20805369
2021-03-04T00:00:00Z,1287553.8515625
2021-03-03T00:00:00Z,1301007.40131579
2021-03-02T00:00:00Z,1309441.85314685
2021-03-01T00:00:00Z,1347932.73076923
2021-02-28T00:00:00Z,1364487.96946565
2021-02-27T00:00:00Z,1291870.1656051
2021-02-26T00:00:00Z,1293684.33093525
2021-02-25T00:00:00Z,1301001.88461538
2021-02-24T00:00:00Z,1309937.2327044
2021-02-23T00:00:00Z,1298336.51181102
2021-02-22T00:00:00Z,1334959
2021-02-21T00:00:00Z,1445759.09219858
2021-02-20T00:00:00Z,1321612.39726027
2021-02-19T00:00:00Z,1328641.82352941
2021-02-18T00:00:00Z,1305050.28467153
2021-02-17T00:00:00Z,1291019.47101449
2021-02-16T00:00:00Z,1296827.23966942
2021-02-15T00:00:00Z,1322547.34210526
2021-02-14T00:00:00Z,1323321.68918919
2021-02-13T00:00:00Z,1319357.50955414
2021-02-12T00:00:00Z,1272982.45774648
2021-02-11T00:00:00Z,1271182.41860465
2021-02-10T00:00:00Z,1290298.83916084
2021-02-09T00:00:00Z,1278955.73426573
2021-02-08T00:00:00Z,1386773.2962963
2021-02-07T00:00:00Z,1393552.78846154
2021-02-06T00:00:00Z,1286239.64779874
2021-02-05T00:00:00Z,1303817.66863905
2021-02-04T00:00:00Z,1286774.54375
2021-02-03T00:00:00Z,1301816.32
2021-02-02T00:00:00Z,1301597.31372549
2021-02-01T00:00:00Z,1312293.75630252
2021-01-31T00:00:00Z,1310972.45833333
2021-01-30T00:00:00Z,1301743.83823529
2021-01-29T00:00:00Z,1313147.29605263
2021-01-28T00:00:00Z,1315946.40689655
2021-01-27T00:00:00Z,1286615.40140845
2021-01-26T00:00:00Z,1360394.14285714
2021-01-25T00:00:00Z,1380525.04285714
2021-01-24T00:00:00Z,1307027.8705036
2021-01-23T00:00:00Z,1289854.03846154
2021-01-22T00:00:00Z,1283207.65957447
2021-01-21T00:00:00Z,1313049.09302326
2021-01-20T00:00:00Z,1277115.72340426
2021-01-19T00:00:00Z,1278255.31543624
2021-01-18T00:00:00Z,1342526.85517241
2021-01-17T00:00:00Z,1324590.68421053
2021-01-16T00:00:00Z,1319768.31972789
2021-01-15T00:00:00Z,1315265.80645161
2021-01-14T00:00:00Z,1296483.02040816
2021-01-13T00:00:00Z,1264865.66447368
2021-01-12T00:00:00Z,1324212.0472973
2021-01-11T00:00:00Z,1337251.5
2021-01-10T00:00:00Z,1282691.37106918
2021-01-09T00:00:00Z,1260930.86330935
2021-01-08T00:00:00Z,1295011.06756757
2021-01-07T00:00:00Z,1269575.14285714
2021-01-06T00:00:00Z,1293667.92090396
2021-01-05T00:00:00Z,1292713.08280255
2021-01-04T00:00:00Z,1318806.19075145
2021-01-03T00:00:00Z,1288693.92405063
2021-01-02T00:00:00Z,1395637.24503311
2021-01-01T00:00:00Z,1352232.66442953
2020-12-31T00:00:00Z,1277365.01204819
2020-12-30T00:00:00Z,1256574.88953488
2020-12-29T00:00:00Z,1276643.44736842
2020-12-28T00:00:00Z,1296631.93125
2020-12-27T00:00:00Z,1303959.72972973
2020-12-26T00:00:00Z,1384865.83941606
2020-12-25T00:00:00Z,1285844.18055556
2020-12-24T00:00:00Z,1270105.95238095
2020-12-23T00:00:00Z,1246276.93506494
2020-12-22T00:00:00Z,1302079.02097902
2020-12-21T00:00:00Z,1345368.5
2020-12-20T00:00:00Z,1344026.09271523
2020-12-19T00:00:00Z,1265624.47468354
2020-12-18T00:00:00Z,1271535.98726115
2020-12-17T00:00:00Z,1299902.84496124
2020-12-16T00:00:00Z,1309532.6993007
2020-12-15T00:00:00Z,1292509.96428571
2020-12-14T00:00:00Z,1171579.11724138
2020-12-13T00:00:00Z,1174223.99358974
2020-12-12T00:00:00Z,1296116.38636364
2020-12-11T00:00:00Z,1325937.02173913
2020-12-10T00:00:00Z,1306710.52307692
2020-12-09T00:00:00Z,1275817.91366906
2020-12-08T00:00:00Z,1286537.52083333
2020-12-07T00:00:00Z,1202576.08666667
2020-12-06T00:00:00Z,1348579.64705882
2020-12-05T00:00:00Z,1342303.16666667
2020-12-04T00:00:00Z,1321027.25694444
2020-12-03T00:00:00Z,1310205.04458599
2020-12-02T00:00:00Z,1256613.20610687
2020-12-01T00:00:00Z,1277175.28289474
2020-11-30T00:00:00Z,1318501.7699115
2020-11-29T00:00:00Z,1104827.07333333
2020-11-28T00:00:00Z,1320298.5974026
2020-11-27T00:00:00Z,1285159.44805195
2020-11-26T00:00:00Z,1296814.63333333
2020-11-25T00:00:00Z,1233440.9483871
2020-11-24T00:00:00Z,1271609.33823529
2020-11-23T00:00:00Z,1229474.91156463
2020-11-22T00:00:00Z,929209.25862069
2020-11-21T00:00:00Z,1150172.15976331
2020-11-20T00:00:00Z,1285111.85714286
2020-11-19T00:00:00Z,1330062.81751825
2020-11-18T00:00:00Z,1262037.06508876
2020-11-17T00:00:00Z,1282460.43312102
2020-11-16T00:00:00Z,1208931.31875
2020-11-15T00:00:00Z,1205226.52
2020-11-14T00:00:00Z,1290196.64084507
2020-11-13T00:00:00Z,1276639.29496403
2020-11-12T00:00:00Z,1247600.38125
2020-11-11T00:00:00Z,1297173.17006803
2020-11-10T00:00:00Z,1225739.37414966
2020-11-09T00:00:00Z,1370687.77837838
2020-11-08T00:00:00Z,1372073.6884058
2020-11-07T00:00:00Z,1359237.3630137
2020-11-06T00:00:00Z,1272637.76470588
2020-11-05T00:00:00Z,1281835.37414966
2020-11-04T00:00:00Z,1342291.57861635
2020-11-03T00:00:00Z,1282563.38571429
2020-11-02T00:00:00Z,1326538.30526316
2020-11-01T00:00:00Z,1246865.936
2020-10-31T00:00:00Z,1279690.80530973
2020-10-30T00:00:00Z,1294094.27927928
2020-10-29T00:00:00Z,1298560.40740741
2020-10-28T00:00:00Z,1287839.19
2020-10-27T00:00:00Z,1299469.63636364
2020-10-26T00:00:00Z,1340452.45454545
2020-10-25T00:00:00Z,1373567.1965812
2020-10-24T00:00:00Z,1337988.86842105
2020-10-23T00:00:00Z,1284365.39694656
2020-10-22T00:00:00Z,1283932.42335766
2020-10-21T00:00:00Z,1297150.06153846
2020-10-20T00:00:00Z,1226298.27777778
2020-10-19T00:00:00Z,1275570.52
2020-10-18T00:00:00Z,1083029.59166667
2020-10-17T00:00:00Z,1029741.24203822
2020-10-16T00:00:00Z,1215635.09032258
2020-10-15T00:00:00Z,1261410.59602649
2020-10-14T00:00:00Z,1136457.47651007
2020-10-13T00:00:00Z,1257751.48795181
2020-10-12T00:00:00Z,1184181.31543624
2020-10-11T00:00:00Z,1066880.51428571
2020-10-10T00:00:00Z,1298188.83916084
2020-10-09T00:00:00Z,1313543.98591549
2020-10-08T00:00:00Z,1223705.58024691
2020-10-07T00:00:00Z,1278854.62913907
2020-10-06T00:00:00Z,1300707.38461538
2020-10-05T00:00:00Z,1199752.82142857
2020-10-04T00:00:00Z,1219977.3164557
2020-10-03T00:00:00Z,1324275.39735099
2020-10-02T00:00:00Z,1291145.96323529
2020-10-01T00:00:00Z,1300792.40322581
2020-09-30T00:00:00Z,1324411.43589744
2020-09-29T00:00:00Z,1274256.45390071
2020-09-28T00:00:00Z,1244179.66666667
2020-09-27T00:00:00Z,1015670.23026316
2020-09-26T00:00:00Z,1312045.57333333
2020-09-25T00:00:00Z,1348089.14201183
2020-09-24T00:00:00Z,1258397.30656934
2020-09-23T00:00:00Z,1287952.52816901
2020-09-22T00:00:00Z,1286297.79069767
2020-09-21T00:00:00Z,1206441.29655172
2020-09-20T00:00:00Z,1093970.1056338
2020-09-19T00:00:00Z,1249747.77852349
2020-09-18T00:00:00Z,1153905.55151515
2020-09-17T00:00:00Z,1268264.38764045
2020-09-16T00:00:00Z,1309139.76774194
2020-09-15T00:00:00Z,1172355.21794872
2020-09-14T00:00:00Z,1160497.60227273
2020-09-13T00:00:00Z,938489.4691358
2020-09-12T00:00:00Z,1060539.07058824
2020-09-11T00:00:00Z,1328602.12318841
2020-09-10T00:00:00Z,1333325.96835443
2020-09-09T00:00:00Z,1194565.42281879
2020-09-08T00:00:00Z,1249473.17419355
2020-09-07T00:00:00Z,1280486.14285714
2020-09-06T00:00:00Z,1421785.77333333
2020-09-05T00:00:00Z,1276079.5177305
2020-09-04T00:00:00Z,1300009.08148148
2020-09-03T00:00:00Z,1295405.65891473
2020-09-02T00:00:00Z,1293518.29166667
2020-09-01T00:00:00Z,1273975.42207792
