Datetime,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2026-04-10T00:00:00Z,0.00018165,0.00186283,0.04004057,0.28782874,1.1933362,1.93093528,1.99082998,1.61044828,3.15144103,9.63247179,7.88639813,15.48420001,56.79002551
2026-04-09T00:00:00Z,0.00016291,0.00177876,0.04045367,0.29559539,1.17554955,1.93619192,1.97776623,1.6129704,3.15953659,9.62852461,7.88529351,15.50919203,56.77698443
2026-04-08T00:00:00Z,0.00022406,0.00338,0.03903575,0.29916114,1.16784833,1.93066554,1.97343492,1.6136367,3.15816162,9.77579307,7.73748407,15.51754074,56.78363406
2026-04-07T00:00:00Z,0.00017265,0.00352178,0.03809699,0.29780785,1.16747424,1.92101837,1.97022017,1.61441818,3.15597462,9.7817634,7.7318727,15.52764355,56.79001552
2026-04-06T00:00:00Z,0.00014109,0.0042988,0.03598228,0.32145143,1.15017388,1.90726041,2.01237166,1.56789166,3.15422203,9.79163828,7.72476925,15.53210533,56.7976939
2026-04-05T00:00:00Z,0.00009707,0.00460073,0.0351775,0.32565891,1.14623175,1.89790069,2.12882176,1.44726944,3.15364854,9.79305577,7.72518406,15.55000295,56.79235082
2026-04-04T00:00:00Z,0.00011367,0.00377161,0.03583231,0.3234632,1.14418328,1.882087,2.12567267,1.44620111,3.15162997,9.79500949,7.72018958,15.60743338,56.76441272
2026-04-03T00:00:00Z,0.00012224,0.00299411,0.03609346,0.31762457,1.14158401,1.88809632,2.10747959,1.44968961,3.15069949,9.79630032,7.7163435,15.6269496,56.76602317
2026-04-02T00:00:00Z,0.00025957,0.00273703,0.03545279,0.31206348,1.13615041,1.8955591,2.09295785,1.45509772,3.14794801,9.80009717,7.7115986,15.64593684,56.76414142
2026-04-01T00:00:00Z,0.00018006,0.00377179,0.03566133,0.31079085,1.13331759,1.91158509,2.06760444,1.45847952,3.14730429,9.79933364,7.71464999,15.64573569,56.77158572
2026-03-31T00:00:00Z,0.00031929,0.00373049,0.03468985,0.31466173,1.13173623,1.89746738,2.063477,1.46188207,3.14344024,9.8106604,7.70449297,15.64695453,56.78648782
2026-03-30T00:00:00Z,0.00023265,0.00492344,0.03201158,0.32361044,1.12227576,1.88801102,2.06146597,1.46443131,3.15018253,9.81298373,7.73769558,15.64518815,56.75698784
2026-03-29T00:00:00Z,0.00009401,0.00536745,0.03138203,0.33270802,1.10928578,1.88463474,2.05821986,1.4745875,3.14677751,9.81329527,7.73071014,15.64757689,56.76536079
2026-03-28T00:00:00Z,0.00012871,0.00440925,0.03181546,0.33163508,1.10284961,1.89202271,2.04039978,1.4782957,3.14957938,9.81330996,7.72284354,15.65408513,56.7786257
2026-03-27T00:00:00Z,0.00027675,0.00291027,0.03177893,0.32766891,1.103175,1.89800073,2.02304917,1.48118935,3.14645362,9.83673104,7.69898899,15.66195558,56.78782166
2026-03-26T00:00:00Z,0.00025788,0.00336784,0.03336427,0.32485452,1.09433928,1.89587886,2.0203336,1.48233243,3.15346835,9.83280376,7.7012707,15.67063466,56.78709384
2026-03-25T00:00:00Z,0.00019537,0.00338568,0.03829348,0.32635122,1.08844918,1.88904496,2.01814415,1.49900072,3.14059657,9.83081356,7.69832166,15.67389094,56.79351251
2026-03-24T00:00:00Z,0.00017768,0.00358007,0.03750231,0.32543812,1.09646401,1.87323775,2.02330074,1.49455267,3.13822407,9.83489021,7.69266186,15.68603012,56.7939404
2026-03-23T00:00:00Z,0.0001737,0.00427744,0.03676827,0.34377327,1.08778295,1.86042389,2.01775243,1.50729804,3.12820063,9.84677216,7.68065987,15.69519515,56.79092221
2026-03-22T00:00:00Z,0.00009974,0.00516026,0.03512389,0.34734963,1.08491688,1.84661457,2.01588218,1.69020827,2.94830389,9.85603606,7.67177534,15.70033005,56.79819924
2026-03-21T00:00:00Z,0.00009663,0.00467144,0.03602528,0.34269633,1.08413983,1.83049306,2.01395191,1.70243637,2.96235458,9.84407628,7.7047757,15.70344861,56.77083399
2026-03-20T00:00:00Z,0.00018574,0.00349861,0.03561075,0.33703695,1.09429652,1.81416806,2.00891936,1.70365027,2.95973854,9.84507283,7.70046095,15.71126032,56.78610109
2026-03-19T00:00:00Z,0.00015855,0.00397147,0.0370426,0.33508719,1.0870792,1.8119293,2.0061766,1.70218589,2.9615718,9.83678275,7.69422844,15.71974562,56.80404057
2026-03-18T00:00:00Z,0.00018724,0.00384079,0.03848203,0.33043934,1.08772587,1.80484582,2.01112081,1.69630349,2.96755081,9.83205229,7.69073489,15.73699254,56.79972408
2026-03-17T00:00:00Z,0.00022884,0.00370557,0.03834637,0.32719501,1.08984602,1.79684526,2.00889543,1.72368597,2.93954753,9.83346179,7.6887669,15.73903632,56.81043898
2026-03-16T00:00:00Z,0.00022964,0.00370059,0.03746901,0.32723753,1.09386567,1.78794237,2.00571685,1.72558867,2.93862022,9.83627453,7.68671512,15.74763423,56.80900556
2026-03-15T00:00:00Z,0.00013843,0.00405208,0.03829305,0.32712042,1.10269269,1.76619502,2.01175529,1.73311603,2.94146246,9.83554079,7.68007435,15.76863321,56.79092619
2026-03-14T00:00:00Z,0.00015401,0.00341346,0.03941368,0.32998717,1.09996432,1.7461269,2.01091135,1.73954581,2.93617796,9.84196454,7.66972735,15.78666721,56.79594625
2026-03-13T00:00:00Z,0.00018619,0.00245126,0.04110441,0.32577085,1.10059936,1.73633306,2.00631617,1.75215336,2.92496394,9.848509,7.66180136,15.79385033,56.80596071
2026-03-12T00:00:00Z,0.00017292,0.00258035,0.04144664,0.32491018,1.09032102,1.74891389,1.98750132,1.76644542,2.92229643,9.85266948,7.65232443,15.80049023,56.8099277
2026-03-11T00:00:00Z,0.00023359,0.00268168,0.04249747,0.3263152,1.08407593,1.75397934,1.97613707,1.772285,2.91828264,9.87642818,7.64414761,15.80809152,56.79484478
2026-03-10T00:00:00Z,0.0001659,0.00374383,0.04309052,0.32217826,1.08564029,1.76119443,1.96739121,1.78321126,2.91309901,9.87882184,7.63050302,15.81041108,56.80054934
2026-03-09T00:00:00Z,0.00019099,0.00407811,0.0418094,0.32818879,1.07979019,1.76256644,1.95021158,1.7948932,2.91237663,9.87261365,7.6346927,15.80828579,56.81030253
2026-03-08T00:00:00Z,0.00010487,0.00415536,0.04081848,0.32999619,1.07320729,1.75533949,1.94814623,1.79901355,2.91395208,9.87214943,7.62905897,15.82427798,56.80978007
2026-03-07T00:00:00Z,0.00010892,0.00334075,0.04537829,0.32913458,1.06210548,1.74535444,1.94596845,1.80262878,2.90954223,9.87430919,7.6430556,15.8189096,56.82016369
2026-03-06T00:00:00Z,0.00022236,0.00241083,0.05058574,0.31742892,1.05708012,1.741379,1.93972636,1.81483595,2.90006241,9.8816949,7.63571059,15.83362751,56.82523531
2026-03-05T00:00:00Z,0.00020274,0.00249972,0.05178605,0.31263281,1.05177768,1.7445447,1.94266295,1.82755263,2.88934185,9.88491234,7.63320861,15.83796627,56.82091163
2026-03-04T00:00:00Z,0.00017275,0.0025087,0.0531925,0.31915826,1.03750105,1.74132242,1.95691964,1.82495134,2.87859416,9.89418843,7.6209085,15.84317704,56.82740524
2026-03-03T00:00:00Z,0.00020011,0.00331985,0.05506716,0.32151403,1.03454532,1.73224126,1.95226937,1.83017946,2.8738273,10.03909665,7.4830882,15.9022969,56.7723544
2026-03-02T00:00:00Z,0.00013274,0.00505794,0.05255717,0.32198315,1.03550541,1.72336371,1.94515364,1.83051092,2.87047437,10.04586529,7.50679817,15.88194101,56.78065648
2026-03-01T00:00:00Z,0.00011386,0.00493402,0.05336093,0.31932965,1.03310544,1.71415657,1.94304156,1.83342608,2.86854724,10.05387588,7.50273341,15.88630747,56.78706788
2026-02-28T00:00:00Z,0.00009423,0.00400309,0.05607676,0.31522843,1.03265865,1.70005854,1.94734896,1.83008828,2.86276737,10.05774603,7.49999956,15.89902815,56.79490195
2026-02-27T00:00:00Z,0.00018222,0.00307945,0.05465649,0.31059902,1.03840504,1.69435481,1.93403454,1.84294757,2.85427161,10.05920284,7.49411001,15.91416215,56.79999426
2026-02-26T00:00:00Z,0.00016135,0.00354705,0.05267381,0.30643252,1.0329191,1.7024511,1.92262619,1.89351057,2.80329798,10.06449242,7.48894674,15.92221662,56.80672455
2026-02-25T00:00:00Z,0.00018175,0.00320068,0.0511062,0.30505612,1.03447818,1.69192783,1.9194573,1.89592557,2.80210651,10.07027231,7.79296482,15.62639371,56.80692901
2026-02-24T00:00:00Z,0.00024592,0.00311388,0.05229725,0.30500902,1.04181544,1.68358017,1.90363644,1.89881151,2.80104781,10.07782154,7.78726014,15.62955353,56.81580736
2026-02-23T00:00:00Z,0.00015491,0.00415644,0.05020551,0.30574338,1.04194723,1.67451666,1.90621301,1.89592404,2.80340114,10.08421715,7.78319523,15.63516888,56.81515641
2026-02-22T00:00:00Z,0.00009812,0.00419693,0.04831895,0.30548476,1.04199373,1.66291313,1.91037893,1.88973545,2.80555228,10.10428416,7.76193772,15.64608816,56.81901765
2026-02-21T00:00:00Z,0.00011051,0.00337646,0.0658146,0.28493186,1.03906127,1.65173382,1.90814562,1.89175605,2.80195969,10.11153488,7.75490492,15.6552051,56.83146522
2026-02-20T00:00:00Z,0.00025096,0.00259761,0.06732398,0.34404767,0.96899522,1.64554169,1.90204444,1.89534232,2.79842196,10.12006493,7.75285862,15.65944552,56.84306508
2026-02-19T00:00:00Z,0.00017616,0.00313244,0.06989743,0.49169732,0.81449023,1.64765082,1.89938811,1.88956702,2.79663868,10.14763939,7.73491789,15.69568309,56.80912142
2026-02-18T00:00:00Z,0.00019782,0.00394244,0.06834029,0.50668496,0.79243188,1.64086009,1.89729906,1.88870561,2.79505277,10.15887807,7.73462476,15.70361847,56.80936379
2026-02-17T00:00:00Z,0.0001606,0.00397446,0.06527474,0.50791118,0.79296228,1.63294726,1.89845026,1.88487103,2.79259962,10.19168737,7.71725716,15.7096577,56.80224633
2026-02-16T00:00:00Z,0.00017783,0.00497137,0.0617734,0.51193948,0.79099378,1.61834484,1.89807084,1.88607956,2.79096252,10.20403543,7.70598157,15.71157618,56.81509322
2026-02-15T00:00:00Z,0.00012815,0.00552676,0.05939416,0.52138454,0.77890831,1.60565983,1.90063345,1.88512054,2.78645014,10.21450166,7.69680728,15.7235855,56.82189968
2026-02-14T00:00:00Z,0.00020473,0.00478568,0.05992393,0.52009369,0.77702696,1.59192296,1.90060568,1.88566056,2.78250633,10.21711004,7.69552722,15.72869933,56.83593289
2026-02-13T00:00:00Z,0.00021958,0.00419255,0.0607865,0.51030197,0.77576222,1.58656019,1.8960047,1.8934452,2.77578617,10.2264139,7.82201561,15.60426646,56.84424496
2026-02-12T00:00:00Z,0.0002569,0.00541195,0.05819381,0.50353923,0.77478169,1.59161516,1.89020413,1.89763033,2.77697525,10.23326353,7.8105045,15.62507822,56.83254531
2026-02-11T00:00:00Z,0.00021551,0.0069797,0.05720207,0.50497057,0.76257052,1.60031785,1.87989145,1.89968647,2.77590907,10.23756987,7.81249129,15.68695428,56.77524133
2026-02-10T00:00:00Z,0.00025442,0.00702567,0.05678905,0.50368366,0.7617322,1.59878496,1.87641732,1.89979256,2.7733293,10.39869654,7.65402187,15.68507954,56.7843929
2026-02-09T00:00:00Z,0.00018661,0.00761857,0.05413746,0.50491352,0.76617908,1.58740832,1.87399503,1.90044105,2.77440215,10.40243474,7.66851822,15.68913743,56.77062784
2026-02-08T00:00:00Z,0.0001698,0.00735589,0.05506517,0.50362324,0.76345112,1.58295266,1.8740128,1.89855393,2.77616555,10.41036527,7.66703247,15.68819466,56.77305744
2026-02-07T00:00:00Z,0.00018598,0.00588779,0.0558228,0.5001633,0.75774269,1.5738685,1.87214896,1.90024194,2.77383557,10.4337701,7.65053764,15.69528205,56.78051269
2026-02-06T00:00:00Z,0.00038805,0.0045739,0.05435859,0.49415502,0.76638646,1.57000682,1.87501875,1.89123973,2.77765002,10.44777694,7.63594371,15.69627436,56.78622764
2026-02-05T00:00:00Z,0.00034358,0.00436853,0.06090748,0.48272121,0.76693316,1.57200958,1.87522044,1.89428967,2.78432958,10.46169658,7.63840717,15.70093012,56.7578429
2026-02-04T00:00:00Z,0.00021944,0.00405061,0.06213395,0.49475382,0.76061028,1.58893673,1.88414158,1.88301209,2.79013532,10.47989158,7.63474066,15.70023639,56.71713754
2026-02-03T00:00:00Z,0.00027755,0.00358736,0.06343577,0.49731108,0.75977464,1.5946539,1.87474151,1.89172343,2.78442723,10.48852198,7.6455521,15.68343703,56.71255642
2026-02-02T00:00:00Z,0.00024209,0.00347162,0.06444648,0.50298904,0.75548026,1.61290047,1.86075368,1.8844104,2.78091851,10.49378133,7.64014364,15.68484719,56.7156153
2026-02-01T00:00:00Z,0.00015149,0.00374252,0.0623854,0.50913062,0.762536,1.59820401,1.85976191,1.8777436,2.78339978,10.50457896,7.64302462,15.69725346,56.69808762
2026-01-31T00:00:00Z,0.00015324,0.00292224,0.06386802,0.50330448,0.76164084,1.58970208,1.88590083,1.85830023,2.78647017,10.50204032,7.64106644,15.70037211,56.704259
2026-01-30T00:00:00Z,0.00023072,0.0021687,0.06428111,0.496398,0.76446594,1.58857471,1.87750601,1.85880412,2.79348075,10.50438301,7.63794804,15.70865087,56.70310801
2026-01-29T00:00:00Z,0.00013733,0.00745427,0.0617333,0.49214091,0.75968285,1.58924665,1.87766558,1.86347648,2.79182817,10.51347492,7.63120599,15.70795423,56.70399932
2026-01-28T00:00:00Z,0.00018683,0.00761783,0.06449429,0.4835724,0.75378939,1.59065075,1.88062156,1.85596705,2.79724409,10.51444948,7.62794481,15.71042092,56.71304059
2026-01-27T00:00:00Z,0.00016795,0.00760618,0.06520421,0.48566871,0.74681103,1.58623208,1.87959901,1.85471133,2.79387678,10.52010505,7.6239761,15.71770756,56.718334
2026-01-26T00:00:00Z,0.00015168,0.00701792,0.06310645,0.48846043,0.73669974,1.58791639,1.86972429,1.85348713,2.79397896,10.53113009,7.61577744,15.72069771,56.73185178
2026-01-25T00:00:00Z,0.00008525,0.0060559,0.06164098,0.495137,0.7297814,1.57882638,1.8699073,1.85313575,2.79519474,10.53924262,7.60603597,15.72306018,56.74189654
2026-01-24T00:00:00Z,0.00008882,0.00456663,0.06096015,0.49054896,0.73174473,1.56563808,1.87068822,1.85602785,2.79364075,10.53940601,7.60191428,15.7278402,56.75693532
2026-01-23T00:00:00Z,0.00061998,0.00312543,0.05766643,0.4867534,0.73109972,1.56117863,1.86464674,1.86953977,2.78126198,10.54019443,7.59933367,15.74267281,56.761907
2026-01-22T00:00:00Z,0.00024148,0.00358927,0.05992643,0.48297118,0.78161846,1.56435284,1.85916239,1.86850121,2.78197175,10.53246018,7.61301796,15.71850515,56.7336817
2026-01-21T00:00:00Z,0.00024094,0.00418049,0.06115459,0.48353324,0.77538735,1.57029696,1.85336125,1.86577517,2.78627039,10.5316177,7.60025207,15.75792097,56.71000888
2026-01-20T00:00:00Z,0.00020091,0.00448946,0.06071583,0.48607638,0.77528254,1.56444327,1.86805299,1.85098218,2.77940266,10.53486124,7.59690882,15.75984312,56.71874059
2026-01-19T00:00:00Z,0.00014845,0.00573989,0.05702928,0.49002554,0.77183029,1.56832707,1.85974144,1.8481391,2.78168584,10.53818849,7.59564684,15.82602548,56.65747229
2026-01-18T00:00:00Z,0.00007744,0.00559362,0.05548383,0.4909027,0.7615221,1.5639093,1.88485462,1.81739256,2.78174347,10.54534746,7.61098517,15.80680504,56.67538267
2026-01-17T00:00:00Z,0.00017418,0.00454987,0.05466491,0.48327926,0.77107482,1.55024746,1.87986181,1.81419875,2.78299083,10.55450345,7.61056487,15.80195302,56.69193677
2026-01-16T00:00:00Z,0.0001961,0.00458456,0.05265724,0.47821365,0.77986157,1.53759403,1.87146153,1.81586663,2.78661093,10.58741627,7.5756105,15.80885266,56.70107434
2026-01-15T00:00:00Z,0.00020225,0.00503505,0.05179759,0.47508078,0.77362442,1.54158914,1.86360875,1.81678426,2.80008916,10.58559534,7.57106182,15.80409514,56.71143628
2026-01-14T00:00:00Z,0.00019229,0.00504681,0.05163823,0.47800857,0.76274163,1.55148914,1.88228341,1.78992449,2.80334948,10.59018024,7.57063419,15.80150966,56.71300185
2026-01-13T00:00:00Z,0.00029373,0.0065484,0.0515181,0.47430617,0.77311856,1.53237416,1.87546736,1.8020356,2.80375343,10.59382421,7.67742826,15.68978164,56.7195504
2026-01-12T00:00:00Z,0.0001596,0.00641527,0.0512517,0.48391122,0.77589688,1.51309869,1.87262629,1.81802209,2.8071482,10.72382763,7.79004533,15.44204822,56.71554886
2026-01-11T00:00:00Z,0.00010614,0.00672602,0.04894587,0.53545316,0.73116033,1.50204553,1.87028786,1.8193033,2.81240375,10.73168423,7.78263337,15.44559031,56.71366015
2026-01-10T00:00:00Z,0.00020567,0.00512475,0.05151906,0.5254522,0.74401677,1.48653094,1.86537682,1.82321651,2.81254415,10.74096282,7.76759318,15.45496143,56.72249571
2026-01-09T00:00:00Z,0.00028267,0.0037488,0.05104352,0.51932803,0.76092712,1.47024221,1.86040292,1.82961881,2.80397807,10.7443787,7.75419513,15.46908686,56.73276716
2026-01-08T00:00:00Z,0.00016645,0.00416081,0.05548966,0.51094277,0.75819804,1.47542585,1.85487204,1.83454743,2.80585618,10.756338,7.73642042,15.47096573,56.73661661
2026-01-07T00:00:00Z,0.00037344,0.00348263,0.05659368,0.50646852,0.752533,1.47965512,1.86746303,1.82197562,2.8021382,10.77847139,7.7149865,15.47276261,56.74309625
2026-01-06T00:00:00Z,0.00015808,0.00567756,0.05908298,0.50269043,0.75726192,1.49901886,1.89001492,1.82333836,2.79985288,10.7894682,7.69058024,15.46738872,56.71546686
2026-01-05T00:00:00Z,0.00020004,0.00711725,0.05457579,0.50574897,0.75189361,1.49451559,1.8866236,1.82329451,2.80600436,10.80644677,7.66479679,15.47195433,56.72682839
2026-01-04T00:00:00Z,0.0000751,0.00818637,0.05224482,0.50629216,0.75708831,1.48544111,1.90552499,1.80232747,2.81190221,10.82500436,7.64001601,15.47637665,56.72952045
2026-01-03T00:00:00Z,0.00011468,0.00679995,0.05542439,0.49708779,0.75752085,1.47692952,1.90200475,1.8057167,2.81091858,10.83574027,7.62929009,15.47732446,56.74512797
2026-01-02T00:00:00Z,0.00019263,0.00529341,0.05573584,0.48805668,0.75542928,1.47547184,1.89774051,1.82408277,2.79259524,10.84403089,7.61660705,15.48071377,56.76405007
2026-01-01T00:00:00Z,0.00019413,0.00460197,0.06031322,0.48070553,0.7480009,1.47653521,1.89305225,1.82811411,2.79118229,10.85643821,7.61541346,15.46954881,56.77589991
2025-12-31T00:00:00Z,0.00031009,0.00302433,0.06246953,0.48097245,0.73398665,1.47500424,1.94273247,1.79571401,2.7880877,10.87226343,7.59751954,15.4945002,56.75341534
2025-12-30T00:00:00Z,0.0002323,0.00372042,0.06240304,0.48082985,0.73120119,1.50437696,1.95261891,1.77852029,2.78824243,10.88174515,7.5877921,15.49400661,56.73431073
2025-12-29T00:00:00Z,0.0002533,0.00458134,0.06110762,0.48060705,0.73690731,1.5190459,1.9352546,1.78019147,2.79356846,10.88488876,7.57436864,15.49406515,56.73516041
2025-12-28T00:00:00Z,0.00013312,0.00544271,0.05862381,0.47987476,0.73280604,1.53038222,1.92400265,1.77663404,2.8065132,10.88601658,7.56492851,15.49191758,56.74272478
2025-12-27T00:00:00Z,0.00013943,0.00444898,0.05728262,0.4745754,0.73407177,1.52833608,1.92014429,1.77366126,2.8104634,10.89401914,7.55401428,15.49684285,56.75200051
2025-12-26T00:00:00Z,0.00021493,0.00456652,0.05538111,0.46503903,0.74708018,1.51253717,1.91190788,1.77746198,2.82116049,10.89620565,7.54143442,15.50583218,56.76117845
2025-12-25T00:00:00Z,0.00010887,0.00534131,0.05576889,0.45941449,0.74817375,1.51396112,1.90663075,1.7779255,2.81964865,10.9098474,7.52758992,15.5191316,56.75645776
2025-12-24T00:00:00Z,0.00032879,0.00430772,0.05608816,0.45660257,0.73526166,1.51569488,1.90335498,1.77737073,2.82095959,10.91348104,7.5213203,15.52520851,56.77002107
2025-12-23T00:00:00Z,0.00019062,0.00473092,0.05855433,0.45605569,0.73197214,1.50942226,1.94509735,1.72840386,2.83375652,10.9062973,7.51489089,15.54327578,56.76735235
2025-12-22T00:00:00Z,0.00018658,0.00520688,0.07539589,0.43764838,0.72986953,1.51965627,1.93453154,1.72628344,2.83758492,10.94702179,7.4933195,15.53885642,56.75443884
2025-12-21T00:00:00Z,0.00009077,0.00590412,0.12719604,0.38261483,0.72977858,1.51132403,1.94098816,1.71844022,2.86594286,10.92372525,7.49224342,15.5422428,56.75950891
2025-12-20T00:00:00Z,0.00023207,0.00452505,0.1324615,0.38244938,0.71670928,1.51202682,1.93261217,1.72365751,2.86940533,10.93636957,7.47344537,15.54495788,56.77114808
2025-12-19T00:00:00Z,0.00025834,0.00353708,0.13181742,0.37383948,0.7217932,1.54235006,1.93263443,1.72755024,2.87431906,10.92526142,7.47202315,15.53801759,56.75659851
2025-12-18T00:00:00Z,0.00016566,0.00428041,0.13070273,0.37061377,0.71623505,1.56248095,1.99508576,1.65419579,2.88658982,10.92843025,7.46041893,15.54187507,56.74892579
2025-12-17T00:00:00Z,0.00025367,0.00477624,0.13289232,0.3629014,0.70730232,1.56659122,1.98858599,1.65704637,2.89194287,10.93309007,7.45447091,15.54724694,56.75289968
2025-12-16T00:00:00Z,0.00023527,0.0064299,0.13212338,0.35871935,0.70217172,1.62725061,1.94524496,1.6595991,2.89411132,10.92984881,7.45087672,15.54365154,56.74973731
2025-12-15T00:00:00Z,0.00018633,0.00659877,0.12788735,0.36620661,0.6880001,1.66521116,1.92093961,1.65413059,2.90802472,10.96293574,7.4399093,15.53941959,56.72055012
2025-12-14T00:00:00Z,0.00011176,0.00733923,0.12321648,0.36958387,0.69317013,1.67641533,1.90283414,1.65253461,2.91631193,10.95899566,7.43773015,15.55475244,56.70700428
2025-12-13T00:00:00Z,0.00014208,0.00590359,0.12541688,0.36147336,0.68778306,1.67479538,1.91903283,1.63939433,2.91497047,10.95683999,7.43439918,15.56062867,56.71922019
2025-12-12T00:00:00Z,0.00028173,0.00432476,0.12269849,0.35359284,0.69065402,1.68374931,1.90336007,1.64033769,2.92552893,10.94881569,7.43827793,15.56347761,56.72490092
2025-12-11T00:00:00Z,0.00019344,0.00490556,0.11927483,0.34944574,0.69099225,1.72509416,1.87717307,1.63937687,2.94260819,10.93419437,7.44554656,15.55056009,56.72063488
2025-12-10T00:00:00Z,0.00031417,0.0045976,0.11665307,0.34982152,0.68402406,1.74165994,1.86762477,1.64983603,2.9384404,10.92881833,7.44908876,15.55539707,56.71372427
2025-12-09T00:00:00Z,0.0002406,0.00544518,0.11260564,0.34920271,0.67937245,1.74399441,1.91890628,1.65198979,2.93509269,10.93429816,7.44546953,15.55609824,56.66728433
2025-12-08T00:00:00Z,0.00020261,0.00689702,0.10523067,0.35239111,0.67860677,1.75138755,1.91579552,1.64969207,2.94424246,10.93619282,7.44562125,15.56293895,56.65080123
2025-12-07T00:00:00Z,0.00010373,0.00696571,0.10010438,0.35141678,0.6960148,1.74613252,1.90985186,1.64899391,2.95551133,10.94171149,7.47279593,15.60042828,56.56996928
2025-12-06T00:00:00Z,0.00012138,0.00581569,0.10162842,0.34017747,0.69814324,1.74413338,1.90084221,1.65091982,2.95714613,10.95554752,7.46218901,15.60622613,56.57710962
2025-12-05T00:00:00Z,0.00028962,0.00414934,0.10041565,0.33170091,0.69734986,1.75021529,1.88565586,1.65390027,2.956917,10.95824907,7.4564716,15.61701165,56.5876739
2025-12-04T00:00:00Z,0.0001829,0.00413226,0.10037364,0.33006988,0.69568627,1.7843547,1.84720925,1.6576659,2.95486774,10.96518267,7.45228893,15.61244813,56.59553774
2025-12-03T00:00:00Z,0.00026156,0.00369647,0.09957565,0.32829473,0.68879736,1.78565574,1.84218659,1.66019327,2.9583658,10.96472912,7.45109181,15.61353718,56.60361472
2025-12-02T00:00:00Z,0.00025942,0.00444117,0.09483864,0.33229908,0.6808025,1.80229786,1.92007028,1.60603732,2.95763394,10.96074252,7.44664313,15.61202259,56.58191155
2025-12-01T00:00:00Z,0.00020711,0.00516673,0.08941217,0.3366703,0.67671201,1.81231118,1.90428049,1.60912234,2.95690651,10.98359681,7.42660838,15.61181137,56.5871946
2025-11-30T00:00:00Z,0.00010183,0.00568276,0.08545293,0.33683898,0.67661868,1.80680053,1.90039408,1.61291986,2.96453969,11.00387313,7.45486825,15.58976707,56.56214222
2025-11-29T00:00:00Z,0.00010386,0.00922514,0.07852079,0.33864848,0.74039885,1.73017686,1.89817946,1.61735385,2.96976029,11.00159054,7.44700356,15.59536973,56.5736686
2025-11-28T00:00:00Z,0.00020242,0.01924322,0.06605924,0.32913112,0.74727523,1.7200153,1.89100386,1.62069437,2.97807324,10.99495652,7.44636731,15.59988832,56.58708985
2025-11-27T00:00:00Z,0.00021249,0.01877575,0.06519656,0.32873325,0.73792751,1.72916082,1.88025318,1.62375556,2.98532199,10.99228298,7.44670702,15.60828874,56.58338415
2025-11-26T00:00:00Z,0.00022621,0.01636012,0.06676222,0.34262629,0.71323458,1.73035293,1.87396738,1.62518903,2.99656021,10.98604076,7.44880473,15.60593356,56.59394198
2025-11-25T00:00:00Z,0.00018311,0.01435401,0.06434883,0.34579091,0.70933469,1.74182778,1.90277386,1.62162594,2.99939176,11.00884586,7.43881892,15.60832526,56.54437906
2025-11-24T00:00:00Z,0.00017934,0.01329939,0.06084609,0.34570524,0.7074026,1.74353941,1.88884253,1.62127331,3.00620686,11.01701324,7.44731017,15.60563177,56.54275006
2025-11-23T00:00:00Z,0.00061212,0.01117796,0.05747785,0.34496068,0.7098384,1.75412229,1.87026793,1.61996107,3.01387886,11.0293708,7.44200254,15.60436856,56.54196094
2025-11-22T00:00:00Z,0.00052031,0.00706006,0.05669501,0.33787326,0.70863479,1.75434786,1.82751379,1.63567702,3.05920483,11.61152264,7.41688595,15.47654367,56.1075208
2025-11-21T00:00:00Z,0.00029976,0.00524435,0.05678695,0.33245109,0.73654099,1.90482321,1.91497294,1.96800094,3.0355639,11.8556502,7.34854251,15.31034106,55.53078211
2025-11-20T00:00:00Z,0.00021508,0.00657144,0.05732237,0.33264139,0.73201848,1.93061041,1.89210937,1.97480412,3.04814839,11.84764249,7.34186932,15.32836699,55.50768015
2025-11-19T00:00:00Z,0.00025848,0.00654767,0.05922449,0.33280267,0.72337119,1.95634498,1.87906914,1.97863657,3.05732351,11.86220691,7.33764357,15.32330799,55.48326283
2025-11-18T00:00:00Z,0.00036591,0.00605775,0.05687926,0.33630782,0.7306999,1.96489631,1.87279074,1.98752866,3.04869449,11.87480272,7.33085437,15.31568419,55.47443787
2025-11-17T00:00:00Z,0.00023031,0.00575519,0.05543817,0.34033933,0.73767972,1.98559634,1.91565626,1.99385298,3.05998467,11.86960329,7.32650177,15.29258887,55.4167731
2025-11-16T00:00:00Z,0.00007827,0.00607141,0.05427745,0.34336068,0.73828856,1.98522784,1.92106747,1.9959583,3.31271505,11.65245433,7.31744432,15.28342984,55.38962649
2025-11-15T00:00:00Z,0.00013422,0.00454748,0.05557827,0.33803897,0.74404089,1.97577572,1.91798898,1.99804529,3.34518432,11.62711277,7.30818627,15.29046338,55.39490344
2025-11-14T00:00:00Z,0.00037581,0.00303016,0.05703557,0.33107052,0.74652915,1.97530338,1.90579971,1.99746363,3.39226676,11.58562972,7.30364549,15.29807245,55.40377766
2025-11-13T00:00:00Z,0.00020724,0.0046068,0.06060547,0.32240081,0.75139549,2.01759425,1.87563749,2.01112729,3.40501718,11.57417311,7.29741979,15.29240621,55.38740888
