Datetime,0 ~ 0.01 BTC (%),0.01 ~ 0.1 BTC (%),0.1 ~ 1 BTC (%),1 ~ 10 BTC (%),10 ~ 100 BTC (%),100 ~ 1K BTC (%),1K ~ 10K BTC (%),10K BTC ~ (%)
2025-01-19T00:00:00Z,0.1515873,0.47447502,2.33252721,10.61675793,28.73005416,25.21296241,27.47485684,5.00677912
2025-01-18T00:00:00Z,0.12514747,0.38289979,2.09389512,7.45237999,23.31948294,19.4052425,34.38916315,12.83178905
2025-01-17T00:00:00Z,0.12675404,0.4150785,2.06455059,8.02410837,25.96956477,24.76924265,30.61965687,8.0110442
2025-01-16T00:00:00Z,0.12218638,0.36662697,1.82600731,7.26175259,23.62540672,26.87508294,24.11605758,15.80687951
2025-01-15T00:00:00Z,0.11520337,0.38271129,1.90165853,7.16395732,23.55783567,25.0287365,33.10869876,8.74119858
2025-01-14T00:00:00Z,0.12845234,0.41810478,1.96142017,6.92387805,22.2614226,23.0371195,29.9141747,15.35542786
2025-01-13T00:00:00Z,0.15512207,0.4779366,2.1449512,9.14052826,25.9815646,27.5201534,21.05391438,13.52582948
2025-01-12T00:00:00Z,0.18508688,0.48372437,2.08115127,8.91820133,24.71328966,24.84830773,28.87681395,9.89342482
2025-01-11T00:00:00Z,0.21966733,0.51932059,2.56008708,10.49682967,25.97259082,27.15772449,28.89495992,4.1788201
2025-01-10T00:00:00Z,0.11997309,0.31588733,1.55448246,6.48747052,18.11983602,26.78558191,30.85677052,15.75999817
2025-01-09T00:00:00Z,0.14891111,0.39719869,1.9835209,8.18942816,24.32582998,29.5118766,23.73146467,11.71176989
2025-01-08T00:00:00Z,0.13989199,0.43325634,1.93586106,8.07955961,25.64000299,31.41841695,17.6516322,14.70137886
2025-01-07T00:00:00Z,0.13652895,0.43524179,1.67901748,7.47823961,22.60015248,29.53757026,27.01958267,11.11366676
2025-01-06T00:00:00Z,0.13774648,0.41898376,1.93256192,8.61175452,25.24379394,34.95423695,22.33045447,6.37046795
2025-01-05T00:00:00Z,0.22328078,0.53351337,2.36756067,10.08594952,21.33692854,27.93994217,29.54637429,7.96645066
2025-01-04T00:00:00Z,0.20065591,0.5157086,2.45023599,9.507858,19.47589609,29.51988478,30.78833169,7.54142894
2025-01-03T00:00:00Z,0.16771475,0.4600928,2.14579463,8.15836642,22.17630885,33.20094779,25.73427208,7.95650268
2025-01-02T00:00:00Z,0.17673439,0.45675545,2.15713524,8.2063952,24.84167301,30.62236434,27.91289956,5.62604283
2025-01-01T00:00:00Z,0.16020465,0.44669266,2.12020872,8.30961333,24.08358472,29.43266994,32.1372105,3.30981547
2024-12-31T00:00:00Z,0.12119533,0.37471435,1.66336338,7.02276626,20.41195021,33.03098569,20.30211848,17.07290629
2024-12-30T00:00:00Z,0.13305381,0.37837678,1.67431973,7.06842569,20.93508043,36.61681707,17.64981088,15.54411561
2024-12-29T00:00:00Z,0.20140978,0.42409038,1.97000068,7.70257741,21.12681767,41.65689282,21.00368045,5.91453081
2024-12-28T00:00:00Z,0.28841296,0.64085775,3.55522635,12.09008155,32.50575827,44.96669405,1.3103403,4.64262877
2024-12-27T00:00:00Z,0.22978542,0.49601832,2.34400908,8.79800366,26.06220911,44.69119435,9.16790854,8.21087152
2024-12-26T00:00:00Z,0.20882312,0.49126335,2.04794715,7.96152965,22.94455901,42.50815683,11.22112978,12.61659111
2024-12-25T00:00:00Z,0.32365459,0.58326974,2.38621354,10.38467008,21.14725001,46.05077175,11.33076713,7.79340315
2024-12-24T00:00:00Z,0.18958168,0.50158117,2.25554278,10.00678023,23.30876672,43.58270946,9.63684506,10.51819289
2024-12-23T00:00:00Z,0.12237884,0.35889483,1.71991437,6.8494607,19.11857749,32.79004114,11.8407895,27.19994312
2024-12-22T00:00:00Z,0.36541084,0.68508862,3.08235091,11.93043091,30.33395435,42.35243257,1.83450048,9.41583133
2024-12-21T00:00:00Z,0.28768452,0.72904396,2.9287908,10.91655645,25.05032557,46.04168056,6.36254603,7.68337211
2024-12-20T00:00:00Z,0.14191896,0.48212731,1.86938103,7.58205965,22.56801641,42.65159329,13.06460774,11.6402956
2024-12-19T00:00:00Z,0.1342243,0.4616601,1.96095841,7.73739928,23.36469367,45.70776979,18.75399594,1.87929852
2024-12-18T00:00:00Z,0.14737594,0.481498,2.02704959,7.64588777,20.96816307,42.69891277,16.65144389,9.37966897
2024-12-17T00:00:00Z,0.13389077,0.43674611,1.87865904,7.86150529,23.67641399,32.43313517,29.65596703,3.92368261
2024-12-16T00:00:00Z,0.15882127,0.4556617,2.10403888,8.10355949,21.87051811,37.96360929,23.13104474,6.21274653
2024-12-15T00:00:00Z,0.31132314,0.68891768,2.94148908,11.32982856,26.01626136,31.26342744,15.22468247,12.22407027
2024-12-14T00:00:00Z,0.36491108,0.71648075,3.01911104,11.55433757,27.77999905,36.5418948,1.85975346,18.16351226
2024-12-13T00:00:00Z,0.21174425,0.50444419,2.22742316,8.73188208,24.98203653,41.43005352,14.70214329,7.21027298
2024-12-12T00:00:00Z,0.22720115,0.56118566,2.50608835,9.83869528,24.80595112,43.87115568,6.82389131,11.36583146
2024-12-11T00:00:00Z,0.16516538,0.55683698,1.96263232,8.30350841,22.44749292,44.86389554,13.45016395,8.25030451
2024-12-10T00:00:00Z,0.2070119,0.45873148,2.1135282,8.74157018,21.60847702,47.78226674,14.84287934,4.24553514
2024-12-09T00:00:00Z,0.2394702,0.36699993,1.61067065,7.21142434,21.37162302,47.62962327,16.07323669,5.49695191
2024-12-08T00:00:00Z,0.29236466,0.73274831,2.8359316,11.40097507,28.48303317,46.25878636,1.92700759,8.06915326
2024-12-07T00:00:00Z,0.29718662,0.97121986,3.08402542,12.15457374,25.41166667,43.57554359,6.67233559,7.83344852
2024-12-06T00:00:00Z,0.12422739,0.39450174,1.66557054,6.50155302,21.18081824,48.82904331,16.30731683,4.99696894
2024-12-05T00:00:00Z,0.10072428,0.36283607,1.68538355,6.596116,19.11002791,38.6415887,16.23324053,17.27008296
2024-12-04T00:00:00Z,0.16492819,0.48809451,2.26778776,8.94688555,23.66230326,41.59053996,16.68716807,6.19229271
2024-12-03T00:00:00Z,0.15582595,0.57046547,2.01659324,8.4796665,26.95360935,39.40137373,16.17908721,6.24337856
2024-12-02T00:00:00Z,0.13333896,0.47804351,1.82799364,7.39656237,20.60780873,32.14094101,28.164993,9.25031878
2024-12-01T00:00:00Z,0.35520305,0.77610853,3.08707356,11.823653,27.34388878,41.6051873,6.38257388,8.6263119
2024-11-30T00:00:00Z,0.29594565,0.66379925,2.85330578,10.9935464,26.0879827,41.83317015,6.07121537,11.20103469
2024-11-29T00:00:00Z,0.16470631,0.65763574,2.17132699,9.09529384,24.17720962,36.9746951,21.78981144,4.96932094
2024-11-28T00:00:00Z,0.21180296,0.52732513,2.45458783,9.64889411,25.14417992,35.83295904,19.22989487,6.95035614
2024-11-27T00:00:00Z,0.15229177,0.46420914,2.12795222,8.01161569,25.90424884,41.3003224,17.44657718,4.59278276
2024-11-26T00:00:00Z,0.12783687,0.47406737,1.86618653,7.30928235,24.16309321,42.18356775,22.0377489,1.83821702
2024-11-25T00:00:00Z,0.16054545,0.41247842,1.74070838,7.47741254,20.92962388,38.21293815,16.41919657,14.6470966
2024-11-24T00:00:00Z,0.22988055,0.5947216,2.51364466,10.08645145,20.50773424,40.30129959,16.33594997,9.43031794
2024-11-23T00:00:00Z,0.17740752,0.85831461,2.69103356,8.72255946,25.06612407,33.00232243,12.30576709,17.17647126
2024-11-22T00:00:00Z,0.12816115,0.44029471,2.11188738,7.20323933,22.52624835,40.82870055,23.45959084,3.30187771
2024-11-21T00:00:00Z,0.10404,0.40990637,1.84971729,6.34900312,19.05529708,26.51935292,22.2742989,23.43838432
2024-11-20T00:00:00Z,0.14864178,0.41599299,1.83147475,7.19276376,24.83898812,30.31203973,26.98204086,8.27805801
2024-11-19T00:00:00Z,0.18675986,0.48058457,1.72511473,7.38503719,22.94793214,32.64304207,22.44850794,12.18302149
2024-11-18T00:00:00Z,0.15866467,0.48222453,1.98731455,7.62448023,23.7421812,29.87929019,21.07656294,15.04928168
2024-11-17T00:00:00Z,0.26171108,0.73364892,2.83371353,11.30256838,30.41619518,30.31104624,16.12301439,8.01810228
2024-11-16T00:00:00Z,0.25132047,0.80043977,2.87207318,9.94389583,29.33018971,33.09399033,13.51608806,10.19200264
2024-11-15T00:00:00Z,0.16284279,0.5587639,2.00265027,7.10566274,22.70624786,30.83795235,25.7144789,10.91140119
2024-11-14T00:00:00Z,0.1204691,0.48350455,1.96685761,7.11360184,21.66022275,35.16857147,22.74638851,10.74038417
2024-11-13T00:00:00Z,0.11035294,0.46702575,2.05248889,7.62239811,22.51682844,34.3653712,17.87241539,14.99311928
2024-11-12T00:00:00Z,0.10112082,0.4632142,2.03612392,6.99202863,23.07074868,37.63203173,24.60628164,5.09845038
2024-11-11T00:00:00Z,0.10640033,0.50262074,2.2242701,7.57215382,21.53034242,35.33978749,20.61402228,12.11040282
2024-11-10T00:00:00Z,0.15798493,0.55023443,2.23225412,7.88391518,22.02302893,32.08586036,26.87957261,8.18714945
2024-11-09T00:00:00Z,0.23560861,0.58383149,3.04583234,8.38233164,22.58379947,30.5779997,21.58950254,13.0010942
2024-11-08T00:00:00Z,0.13883499,0.39378705,1.6717587,7.50698102,22.38625934,35.78647383,19.41934033,12.69656474
2024-11-07T00:00:00Z,0.14232376,0.4335664,1.96277329,7.62995176,25.13946108,34.58666718,17.32956425,12.77569228
2024-11-06T00:00:00Z,0.11460808,0.40324922,1.79087171,7.35957508,21.94500722,28.62982789,14.30419774,25.45266306
2024-11-05T00:00:00Z,0.15128866,0.43237425,1.88435357,8.55929265,23.99756497,33.12122751,24.49102729,7.36287111
2024-11-04T00:00:00Z,0.19038293,0.49720366,2.15491214,8.71691336,21.8188902,35.32091789,24.1601153,7.14066452
2024-11-03T00:00:00Z,0.2893678,0.96999193,3.77763355,13.10484117,28.55518375,33.22170394,9.73539214,10.34588572
2024-11-02T00:00:00Z,0.37754195,1.05890975,3.3222818,15.4665285,26.53476652,38.70335693,8.9315582,5.60505634
2024-11-01T00:00:00Z,0.16500646,0.43701828,1.82238192,8.11007864,21.56615357,35.86890382,23.8242784,8.20617892
2024-10-31T00:00:00Z,0.14411038,0.58943373,2.00759706,7.5997241,19.44812548,37.50508063,20.97555482,11.73037381
2024-10-30T00:00:00Z,0.14288798,0.46318979,1.88220315,7.99924329,20.05531101,36.76363987,24.27792864,8.41559628
2024-10-29T00:00:00Z,0.14602808,0.47183812,2.19271473,8.3533313,20.54916144,37.98071206,17.63315319,12.67306108
2024-10-28T00:00:00Z,0.20765976,0.52191526,2.34245594,9.98441205,22.78012996,40.97337212,11.12400954,12.06604538
2024-10-27T00:00:00Z,0.33199521,0.75721357,3.11061909,13.89915331,24.20213322,29.75149442,4.85366882,23.09372236
2024-10-26T00:00:00Z,0.31463217,0.69570916,2.99156068,12.95447028,22.34078418,40.12943451,5.3366205,15.23678853
2024-10-25T00:00:00Z,0.26365371,0.64529178,2.71399815,11.84029565,21.71197054,37.02902423,12.71691167,13.07885427
2024-10-24T00:00:00Z,0.28875373,0.63743417,2.06078897,9.60308717,20.85709788,39.26521859,13.09403603,14.19358345
2024-10-23T00:00:00Z,0.30137683,0.6949229,2.6920498,10.58226516,23.31059455,46.61281637,8.49893181,7.30704258
2024-10-22T00:00:00Z,0.21582082,0.503344,2.02550045,7.85115757,20.00688535,41.54199853,12.55849602,15.29679727
2024-10-21T00:00:00Z,0.27160979,0.6130516,2.23329579,8.27034268,24.26548508,39.20916245,14.5361039,10.6009487
2024-10-20T00:00:00Z,0.46249788,0.84398693,2.99025884,10.59815147,21.03323113,33.78220671,25.43108703,4.85858001
2024-10-19T00:00:00Z,0.48466784,0.84337282,3.01824875,10.66047364,22.72469565,33.68473411,19.39056254,9.19324466
2024-10-18T00:00:00Z,0.23676931,0.5794396,2.26876773,9.13735456,23.28540743,39.35945068,12.89490141,12.23790929
2024-10-17T00:00:00Z,0.30370391,0.69093413,2.69499154,9.60720271,24.49487606,40.01468216,13.84846474,8.34514475
2024-10-16T00:00:00Z,0.24216011,0.5588472,2.21353754,8.46119972,22.4862705,40.35576674,16.91030167,8.77191652
2024-10-15T00:00:00Z,0.21481294,0.46155722,1.97154455,7.62426308,19.52396245,38.64020112,13.54216953,18.02148911
2024-10-14T00:00:00Z,0.25106024,0.81441421,3.00619549,10.10069593,23.34472745,32.80601811,15.11358531,14.56330327
2024-10-13T00:00:00Z,0.44115679,0.88891219,2.99174338,10.41246261,21.39679319,34.55991322,6.69562661,22.61339202
2024-10-12T00:00:00Z,0.45960271,0.84418979,2.84713807,11.34451862,26.65182094,43.67931301,4.83280237,9.34061448
2024-10-11T00:00:00Z,0.22828192,0.52755743,1.98320756,9.29144636,20.841156,37.83263266,21.98227053,7.31344753
2024-10-10T00:00:00Z,0.26868723,0.54876907,2.10960074,9.37603909,22.28466708,36.91837137,16.95505067,11.53881475
2024-10-09T00:00:00Z,0.17306308,0.38839354,1.61211578,6.95718646,15.76231439,25.80515188,36.67192586,12.62984902
2024-10-08T00:00:00Z,0.15167376,0.37070211,1.33202378,5.68697952,15.79423536,27.37480744,42.38416472,6.90541332
2024-10-07T00:00:00Z,0.15073703,0.34451124,1.43178795,5.88270333,14.03432664,22.64161259,44.76030867,10.75401255
2024-10-06T00:00:00Z,0.24600635,0.48242445,2.16325327,7.84770072,13.35508505,23.09143921,43.44621405,9.36787691
2024-10-05T00:00:00Z,0.34946819,0.63041562,2.45589844,11.29796332,18.62474409,35.07432019,19.04008064,12.5271095
2024-10-04T00:00:00Z,0.15891001,0.38184846,1.68511703,7.02543235,16.07717237,29.38214474,29.54905425,15.74032078
2024-10-03T00:00:00Z,0.14014266,0.36584273,1.53835495,7.27601592,14.32711532,30.39213043,32.97611848,12.98427952
2024-10-02T00:00:00Z,0.13990519,0.45383012,1.84590143,8.33846841,17.44172496,28.96833798,34.64295758,8.16887434
2024-10-01T00:00:00Z,0.13467467,0.4024055,1.60567879,7.47926828,16.79194015,29.26409371,37.08515715,7.23678174
2024-09-30T00:00:00Z,0.12214794,0.325014,1.41970855,6.25434807,16.77815384,28.97489829,38.57079047,7.55493884
2024-09-29T00:00:00Z,0.25334313,0.48116888,2.06732416,8.59949091,19.38909773,29.39709838,28.69619657,11.11628024
2024-09-28T00:00:00Z,0.25616001,0.55971236,2.29398938,10.32703636,19.67952917,29.48269828,23.90187949,13.49899495
2024-09-27T00:00:00Z,0.1614063,0.41187823,1.84747164,8.16347581,19.72778375,36.53917647,28.23134614,4.91746165
2024-09-26T00:00:00Z,0.14188245,0.37169756,1.64110838,7.79699791,17.36113166,31.97774129,36.41012016,4.29932059
2024-09-25T00:00:00Z,0.14556369,0.39748826,1.70421893,7.73498786,16.07528531,29.97187761,31.55732152,12.41325683
2024-09-24T00:00:00Z,0.14325757,0.39215723,1.69504126,6.84350063,17.06045882,31.38241363,33.43102081,9.05215006
2024-09-23T00:00:00Z,0.16689723,0.3992506,1.95456453,7.86167646,16.51388889,29.0142866,34.68381405,9.40562164
2024-09-22T00:00:00Z,0.24275723,0.6368523,2.56789084,9.62019746,21.73512579,27.47808894,24.52772734,13.19136009
2024-09-21T00:00:00Z,0.27110759,0.57553895,2.72498502,10.57993311,21.14916408,24.93525621,17.9564421,21.80757295
2024-09-20T00:00:00Z,0.12730021,0.34015054,1.78590778,6.23522921,14.57244129,26.02240042,38.92001846,11.9965521
2024-09-19T00:00:00Z,0.1309629,0.45464957,1.99109912,7.29185564,17.6699134,24.76542456,38.75036957,8.94572524
2024-09-18T00:00:00Z,0.12311737,0.43793206,1.66268192,6.93306448,17.42631218,23.19504769,39.09432733,11.12751698
2024-09-17T00:00:00Z,0.12912403,0.40896617,1.66136963,6.84428975,16.67814021,23.03678677,42.28218227,8.95914117
2024-09-16T00:00:00Z,0.11199998,0.32732629,1.33851152,5.79733436,15.53549389,24.19401203,42.34880019,10.34652175
2024-09-15T00:00:00Z,0.19585615,0.44702347,1.73184243,7.63942387,15.44170851,20.53290525,44.04889112,9.9623492
2024-09-14T00:00:00Z,0.17059721,0.3722995,1.65695962,6.70869041,14.55751503,20.36411936,49.14987359,7.01994529
2024-09-13T00:00:00Z,0.09696682,0.29543322,1.21436215,5.26825886,12.83915718,20.32959218,50.84104331,9.11518627
2024-09-12T00:00:00Z,0.12094517,0.31455598,1.48103674,5.57774354,12.04299651,22.53234779,47.25088708,10.6794872
2024-09-11T00:00:00Z,0.0814222,0.2265073,0.96207308,4.96702395,11.23697369,21.7492173,53.78575422,6.99102826
2024-09-10T00:00:00Z,0.08691453,0.22765333,0.93215385,4.51445004,12.54876324,20.92523247,50.45620212,10.30863042
2024-09-09T00:00:00Z,0.13689166,0.34081379,1.42446036,6.81941169,18.94326968,20.62029985,42.46969094,9.24516203
2024-09-08T00:00:00Z,0.19717647,0.40152976,1.72536531,9.05327369,21.02843444,10.8909167,44.62290189,12.08040174
2024-09-07T00:00:00Z,0.27044386,0.51873724,2.27666465,10.54639249,23.78104497,17.96530753,32.71330489,11.92810437
2024-09-06T00:00:00Z,0.14197128,0.36230771,1.62132268,6.98124211,18.95357114,22.69590947,40.04044325,9.20323238
2024-09-05T00:00:00Z,0.15758973,0.37682301,1.57909744,7.03250259,17.16873829,17.01515019,51.13138641,5.53871235
2024-09-04T00:00:00Z,0.13232774,0.33368049,1.53196339,6.76854283,15.85556275,20.18912137,49.68384042,5.50496101
2024-09-03T00:00:00Z,0.12126678,0.34155662,1.40303607,6.61085837,13.94444598,20.07208198,41.51881177,15.98794244
2024-09-02T00:00:00Z,0.19596706,0.3852408,1.71102205,8.28739571,17.57475444,14.87275686,46.26736966,10.70549343
2024-09-01T00:00:00Z,0.13755646,0.3072265,1.21310382,5.59257216,13.11849642,14.69726233,54.96198287,9.97179946
2024-08-31T00:00:00Z,0.26265021,0.63223983,2.61302315,14.09554143,26.83184772,19.76177449,19.53151577,16.2714074
2024-08-30T00:00:00Z,0.16685377,0.45284873,2.05277927,9.49293728,23.49801661,30.06630224,25.3136298,8.9566323
2024-08-29T00:00:00Z,0.1221336,0.39510523,1.82344622,7.75712824,20.70272573,35.87761632,20.58712753,12.73471713
2024-08-28T00:00:00Z,0.11063657,0.29322396,1.32780382,5.82489269,16.96684063,36.25925759,32.90925687,6.30808787
2024-08-27T00:00:00Z,0.09111485,0.28370582,1.23984692,5.47343362,13.51621581,29.78670002,24.08571975,25.52326319
2024-08-26T00:00:00Z,0.1404066,0.37619952,1.69788232,7.1505244,18.14913349,29.9949017,40.87894522,1.61200675
2024-08-25T00:00:00Z,0.19729579,0.46154121,2.18676234,8.31723367,21.99461093,25.38960045,34.30763837,7.14531724
2024-08-24T00:00:00Z,0.16456739,0.52484354,1.84615907,8.48929416,18.74228696,31.63524992,21.46184517,17.13575378
2024-08-23T00:00:00Z,0.12197218,0.37369013,1.60809178,6.97125,19.00480224,30.01854865,33.80286679,8.09877823
2024-08-22T00:00:00Z,0.16984898,0.58766481,1.77735869,7.19695212,17.7213076,27.06629461,30.82731261,14.65326058
2024-08-21T00:00:00Z,0.15731479,0.39835183,1.7002592,7.23434377,18.34819235,28.46902513,33.01299741,10.67951552
2024-08-20T00:00:00Z,0.1379704,0.35455352,1.6255536,7.2686463,19.49041764,30.87079574,29.36462798,10.88743483
2024-08-19T00:00:00Z,0.130302,0.32315525,1.52549978,6.72476788,15.65707689,30.42663776,34.57402389,10.63853654
2024-08-18T00:00:00Z,0.24293968,0.46100839,2.11529379,9.03439167,18.47252791,24.92229509,38.03777216,6.71377131
2024-08-17T00:00:00Z,0.24853349,0.59092437,3.98563452,10.75033974,19.96900085,29.35157273,27.61559711,7.48839719
2024-08-16T00:00:00Z,0.17950603,0.44002677,1.9098732,8.62159307,20.76914385,27.54217658,18.23604937,22.30163113
2024-08-15T00:00:00Z,0.16301037,0.42752344,1.79160669,8.58517797,23.09938819,32.48707623,21.52299299,11.92322413
2024-08-14T00:00:00Z,0.11238223,0.33065526,1.41136816,6.08317423,18.38710457,24.73052431,35.38393473,13.56085652
2024-08-13T00:00:00Z,0.11384286,0.34113841,1.3672298,6.18900997,18.72146979,24.47198228,30.25446093,18.54086597
2024-08-12T00:00:00Z,0.12626149,0.35149472,1.46815244,6.2983157,18.54574218,27.54822559,41.41954895,4.24225894
2024-08-11T00:00:00Z,0.18112201,0.35807455,1.53238336,6.64392431,15.91624768,24.05300916,43.02111601,8.29412292
2024-08-10T00:00:00Z,0.18804078,0.46262764,2.33011744,8.48316351,17.70329461,28.26440366,19.88176257,22.68658978
2024-08-09T00:00:00Z,0.10882364,0.38582337,1.41380834,6.39268578,17.54551609,29.49896736,29.57728422,15.07709119
2024-08-08T00:00:00Z,0.11837631,0.41072547,1.54816581,7.11454597,21.29623987,31.37026064,29.70737977,8.43430617
2024-08-07T00:00:00Z,0.11278473,0.33153834,1.4303272,6.43185739,18.86187015,34.48332706,21.35766192,16.99063321
2024-08-06T00:00:00Z,0.11705728,0.31645505,1.59054231,7.1941924,18.0478623,37.31416864,23.74388971,11.6758323
2024-08-05T00:00:00Z,0.08695684,0.30263615,1.64623132,7.33377733,20.46037526,34.46300067,28.40741916,7.29960327
2024-08-04T00:00:00Z,0.18392446,0.64127211,2.0053686,8.49771782,21.10542969,27.70376996,29.89193045,9.97058692
2024-08-03T00:00:00Z,0.25685391,0.66892122,2.51142884,11.12413868,24.47449353,31.2531523,23.10153283,6.60947868
2024-08-02T00:00:00Z,0.09591795,0.28046278,1.19755999,5.04207057,13.25124986,23.04824218,42.95021934,14.13427733
2024-08-01T00:00:00Z,0.14737584,0.43706732,1.8077344,7.74236584,19.40014281,30.1857535,29.17533827,11.10422201
2024-07-31T00:00:00Z,0.11636769,0.34259971,1.31527901,5.8301096,15.3289873,21.05657771,14.22227496,41.78780403
2024-07-30T00:00:00Z,0.10846551,0.33672932,1.26267541,6.02865219,14.67474665,29.37447046,16.27063289,31.94362758
2024-07-29T00:00:00Z,0.17256446,0.38655452,1.5915422,7.045677,17.3736104,31.95579635,15.35569555,26.11855954
2024-07-28T00:00:00Z,0.32377745,0.58113718,2.63557606,10.70774793,26.0744698,34.86810817,11.51513332,13.29405009
2024-07-27T00:00:00Z,0.16589701,0.46629224,2.12093718,8.73655768,20.40466325,36.68930273,17.41597723,14.00037267
2024-07-26T00:00:00Z,0.16839786,0.4835456,2.10175018,8.94647413,21.97297197,28.15876569,16.7016738,21.46642077
2024-07-25T00:00:00Z,0.16888323,0.43636914,1.8657663,7.05059074,19.59891937,30.88560819,16.09947355,23.89438948
2024-07-24T00:00:00Z,0.18520371,0.38438998,1.69334954,7.17434304,18.54696703,22.34644957,21.04678872,28.62250842
2024-07-23T00:00:00Z,0.15086726,0.32806748,1.31961703,5.57227461,16.39497846,30.58437139,25.06455757,20.5852662
2024-07-22T00:00:00Z,0.19102564,0.3954215,1.63501428,6.73661842,18.89465481,27.05799799,21.85662954,23.23263783
2024-07-21T00:00:00Z,0.22952669,0.50780185,2.04472416,7.95092041,21.4253412,21.72320518,24.99610262,21.12237789
2024-07-20T00:00:00Z,0.24007719,0.45503607,2.00460865,7.37172886,19.49416472,19.94538439,32.81270214,17.67629799
2024-07-19T00:00:00Z,0.2213777,0.45349371,1.80148682,7.42135143,21.71362776,24.87146543,22.00149928,21.51569788
2024-07-18T00:00:00Z,0.20687703,0.58338378,2.63050033,10.67887487,28.80148711,31.02000977,14.74029874,11.33856838
2024-07-17T00:00:00Z,0.18895386,0.4262851,1.68179222,6.61080962,19.7719239,29.43614245,29.01303511,12.87105774
2024-07-16T00:00:00Z,0.10666775,0.30245102,1.26523874,5.34906306,13.727562,21.60412541,35.37136201,22.27353002
2024-07-15T00:00:00Z,0.15387184,0.39708542,1.94473938,6.97896726,17.5754786,30.27744821,32.01810138,10.6543079
2024-07-14T00:00:00Z,0.27665465,0.6437175,1.92845793,7.63452538,19.13231813,24.61337555,32.58415596,13.18679491
2024-07-13T00:00:00Z,0.30972975,0.55823568,1.77015301,9.6768368,17.82532536,27.69474578,32.71306579,9.45190782
2024-07-12T00:00:00Z,0.21367071,0.4055995,1.74331222,7.60466408,20.59738284,32.19928456,31.53468397,5.70140214
2024-07-11T00:00:00Z,0.17161589,0.38985013,1.76761727,7.06203325,17.81160899,31.88300582,33.43086817,7.48340048
2024-07-10T00:00:00Z,0.17978079,0.41631951,1.54129382,6.78749151,17.96788627,28.26474863,35.65944424,9.18303523
2024-07-09T00:00:00Z,0.16563891,0.45321945,1.46327849,7.21553378,17.74342388,24.88038573,43.78184886,4.2966709
2024-07-08T00:00:00Z,0.14771902,0.39775519,1.42942296,6.30288741,18.42139121,29.04818581,33.11791569,11.13472272
2024-07-07T00:00:00Z,0.25037487,0.47095422,1.78820365,7.82105987,26.91670553,25.29421127,30.80028137,6.65820922
2024-07-06T00:00:00Z,0.28743765,0.65288736,2.19145755,8.56154756,23.9436748,28.55636245,20.04138998,15.76524266
2024-07-05T00:00:00Z,0.12134485,0.38125862,1.68690993,7.7675582,20.00424224,26.19856185,23.9901838,19.84994052
2024-07-04T00:00:00Z,0.17093744,0.50582797,1.75779779,7.26046555,19.93300524,21.38171481,34.84931531,14.14093589
2024-07-03T00:00:00Z,0.19849549,0.44863532,1.85190966,7.82054601,22.5600639,22.65739692,38.63796803,5.82498467
2024-07-02T00:00:00Z,0.23458453,0.59952005,2.24999285,9.06255096,21.02598166,30.29723047,22.35334517,14.17679432
2024-07-01T00:00:00Z,0.19066541,0.52606921,2.1195864,9.45374201,19.32333063,28.93389981,28.15553665,11.29716988
2024-06-30T00:00:00Z,0.32435149,0.84081998,2.70926762,11.654367,21.90230385,31.36207066,18.72478895,12.48203045
2024-06-29T00:00:00Z,0.27032863,0.618935,2.5377468,10.50255497,19.60092303,23.23862085,36.01965388,7.21123682
2024-06-28T00:00:00Z,0.15368657,0.44204593,1.70587867,7.89972238,18.61411746,28.61186289,33.83551869,8.73716743
2024-06-27T00:00:00Z,0.10040491,0.28069077,1.05034437,4.50628138,10.98655153,18.87746285,21.25837364,42.93989056
2024-06-26T00:00:00Z,0.1645254,0.45931129,1.9351443,8.14523986,18.6721917,27.34755621,34.9283505,8.34768075
2024-06-25T00:00:00Z,0.22417939,0.59609099,2.23038288,9.26300601,27.18530734,29.56199696,21.15401607,9.78502036
2024-06-24T00:00:00Z,0.14939153,0.6466633,1.7022024,6.74924397,19.27047318,25.8147907,37.31813713,8.34909778
2024-06-23T00:00:00Z,0.36065945,0.78412235,2.43728444,10.03738179,23.08267341,27.93571146,26.17692598,9.18524112
2024-06-22T00:00:00Z,0.46526721,0.87665179,2.8752657,10.39393259,23.55071549,40.17474687,9.81792869,11.84549165
2024-06-21T00:00:00Z,0.23031442,0.54916049,1.81220396,7.61571839,21.34618451,28.06095652,28.90921225,11.47624946
2024-06-20T00:00:00Z,0.24043012,0.53670886,1.97051231,8.22197603,18.47924991,26.85899495,35.992183,7.69994482
2024-06-19T00:00:00Z,0.25663966,0.57661306,1.93125113,8.08979664,14.26713934,23.4523573,39.0707773,12.35542558
2024-06-18T00:00:00Z,0.22001436,0.55754662,1.74374331,6.95186079,15.92072706,27.59653953,38.92611433,8.08345399
2024-06-17T00:00:00Z,0.21531012,0.45164797,1.64226466,6.43976687,15.10066269,27.97541891,34.74296173,13.43196705
2024-06-16T00:00:00Z,0.42161567,0.69987368,2.22778801,7.61527044,17.45117924,21.3906706,39.48459946,10.7090029
2024-06-15T00:00:00Z,0.26139898,1.43299753,2.09576707,8.87325228,15.73610998,32.28146594,22.70441204,16.61459618
2024-06-14T00:00:00Z,0.20321073,0.57184318,1.72187872,7.02427569,16.18835798,26.61357745,38.87554639,8.80130987
