Datetime,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2024-11-14T00:00:00Z,79.18060181,6.63195307,3.08788753,1.05883157,1.13508984,6.61492532,0.40422248,0.18789317,0.3469299,0.42367356,0.87238563,0.02535843,0.0302477
2024-11-13T00:00:00Z,80.72642966,10.08830947,2.89097238,2.10515025,1.07455068,1.06883649,0.55459586,0.31565227,0.3695592,0.43343024,0.10659061,0.25824292,0.00767997
2024-11-12T00:00:00Z,82.84938329,9.82718425,2.3146375,0.98126607,0.91794047,1.35030928,0.2925014,0.31650137,0.46276028,0.52051648,0.09120668,0.02014701,0.05564592
2024-11-11T00:00:00Z,80.53456937,11.1252728,3.20193085,1.65144492,0.58399127,1.27761811,0.2810912,0.25183258,0.44400791,0.50067386,0.06982156,0.05366556,0.02408
2024-11-10T00:00:00Z,84.26416548,9.53122199,3.33185993,0.53403551,0.54479535,0.70500242,0.17353283,0.18676614,0.31589782,0.22783363,0.10949042,0.06970789,0.00569059
2024-11-09T00:00:00Z,90.10058853,5.96863798,1.49513412,0.97011042,0.43128245,0.43285763,0.20850745,0.09168451,0.07605166,0.13304916,0.06848494,0.02138638,0.00222478
2024-11-08T00:00:00Z,83.35919184,8.96714362,2.63145906,2.33311017,0.61144349,0.53409343,0.48186526,0.12448184,0.20485132,0.66530903,0.05436971,0.0091096,0.02357165
2024-11-07T00:00:00Z,80.26206701,8.23868435,5.91098798,3.54239973,0.43607092,0.69307158,0.1896102,0.20113462,0.2253567,0.1917435,0.07602257,0.02802216,0.00482868
2024-11-06T00:00:00Z,70.12064656,6.80452151,4.64625728,1.35314531,0.74889929,15.18832215,0.19935367,0.44591605,0.19049417,0.20632596,0.05867491,0.0202872,0.01715593
2024-11-05T00:00:00Z,79.87301544,12.10225405,3.37286003,0.88984559,1.43252427,1.58634342,0.16474286,0.11936748,0.14955818,0.2066509,0.03780853,0.06414345,0.00088581
2024-11-04T00:00:00Z,73.27767749,10.77305447,4.66834101,4.37478696,5.37338826,0.48934437,0.26695693,0.3953946,0.18844467,0.11585202,0.04442848,0.02638121,0.00594953
2024-11-03T00:00:00Z,88.76652396,6.81531156,1.52312499,0.69837548,0.92796624,0.28464789,0.10770516,0.16518871,0.25066841,0.26128985,0.17437818,0.01675741,0.00806215
2024-11-02T00:00:00Z,81.78868494,10.07913916,2.13233331,0.65468561,2.96195813,1.17878768,0.39982002,0.11564012,0.12391686,0.38464521,0.11855698,0.0278487,0.03398327
2024-11-01T00:00:00Z,79.6493141,9.8912022,4.76527045,2.51336597,1.28510769,1.060698,0.2767322,0.08410117,0.05698953,0.31689138,0.02873197,0.02635195,0.04524341
2024-10-31T00:00:00Z,83.74691115,9.67462556,1.96769533,2.3267389,1.01012102,0.49985787,0.12539915,0.11425583,0.24212749,0.20529361,0.04396288,0.03961519,0.00339603
2024-10-30T00:00:00Z,85.64222661,8.21470743,3.2404654,0.86640317,0.47247915,0.69072066,0.33811165,0.12186978,0.12128567,0.1199537,0.15512629,0.01231247,0.00433802
2024-10-29T00:00:00Z,79.37713959,6.68268808,7.12684312,3.9416634,0.86171381,0.93407136,0.21055795,0.42570208,0.17172676,0.1661211,0.06374316,0.01329387,0.02473575
2024-10-28T00:00:00Z,74.31917551,16.52270913,4.02070315,2.52098753,0.8167952,0.9494407,0.27510127,0.17669158,0.14755026,0.18015136,0.04224897,0.02146758,0.00697775
2024-10-27T00:00:00Z,91.96110659,4.00791292,1.73896215,0.65422232,0.29641923,0.37118292,0.17760313,0.1389053,0.21556113,0.20817816,0.10420044,0.11333655,0.01240914
2024-10-26T00:00:00Z,90.40816617,5.68698837,1.62722486,0.52455106,0.29003161,0.49536319,0.13961021,0.13312268,0.19949523,0.44756776,0.02711382,0.01988424,0.00088081
2024-10-25T00:00:00Z,83.36350744,6.85336828,5.93496183,1.63932352,0.65241232,0.74147137,0.13928063,0.10424525,0.14158623,0.31238548,0.02208447,0.01671954,0.07865362
2024-10-24T00:00:00Z,82.27122206,11.14501876,3.23196747,1.51752874,0.49670864,0.72801879,0.13707212,0.24716177,0.07673065,0.08476573,0.03210475,0.00406207,0.02763842
2024-10-23T00:00:00Z,82.9094399,9.77392789,3.40295155,1.94927144,0.67453849,0.25934978,0.20428401,0.16988597,0.23797875,0.32092321,0.06390154,0.02526532,0.00828215
2024-10-22T00:00:00Z,80.48234829,10.83503437,4.72016932,2.00919751,0.81183792,0.4375533,0.18245784,0.1338149,0.16848688,0.16609054,0.03639274,0.00901306,0.00760334
2024-10-21T00:00:00Z,72.34381722,15.34662378,2.36434729,2.32406691,1.71686979,0.30821913,4.92697214,0.11952183,0.13092013,0.26289649,0.12667873,0.01542192,0.01364463
2024-10-20T00:00:00Z,77.83493721,8.87718892,0.87163944,0.44308302,0.30634271,3.25590722,7.6780781,0.14472343,0.09867236,0.25528891,0.18977828,0.03782856,0.00653183
2024-10-19T00:00:00Z,83.53874716,9.10747941,3.99045379,0.54323157,0.25847904,0.46748597,0.14212352,0.3213494,0.130599,1.384515,0.07521889,0.03281217,0.00750508
2024-10-18T00:00:00Z,75.63856319,16.03800932,3.60250979,1.76900268,1.10429268,0.61166857,0.18310217,0.11586383,0.31580749,0.53153512,0.06729992,0.01710832,0.00523692
2024-10-17T00:00:00Z,81.14313873,8.40221237,5.78816466,2.28206548,0.5619859,0.71219839,0.15314396,0.30742138,0.15589303,0.3451855,0.11772211,0.02630125,0.00456724
2024-10-16T00:00:00Z,80.38310623,11.39748615,3.92040791,2.03049759,0.96625616,0.74956162,0.10349011,0.12608609,0.11995012,0.13173887,0.02878158,0.01969524,0.02294233
2024-10-15T00:00:00Z,71.46652938,9.56960697,5.1725784,10.53222086,0.53859879,0.64276874,0.14275856,0.1138153,1.45405513,0.31643027,0.03464965,0.01442339,0.00156456
2024-10-14T00:00:00Z,79.16306484,13.29640236,4.11813187,0.67894566,0.69907058,1.0763422,0.09504251,0.14377965,0.43148026,0.13855432,0.13395889,0.00751133,0.01771553
2024-10-13T00:00:00Z,80.13130095,10.42578762,7.04113054,0.66153684,0.20578473,0.45988124,0.25153312,0.22809351,0.08066685,0.09153398,0.41172806,0.00850745,0.00251512
2024-10-12T00:00:00Z,90.48349,3.20708298,1.45254142,1.15540681,0.22041405,0.27150977,2.9504259,0.07349202,0.05255582,0.06266465,0.0514236,0.01182829,0.00716469
2024-10-11T00:00:00Z,74.61524586,8.15810952,4.25574856,2.65701225,0.27074678,2.12062756,7.65072881,0.07195782,0.08687781,0.06057893,0.03265299,0.00353266,0.01618044
2024-10-10T00:00:00Z,75.79602803,9.37638629,7.74282936,2.70645833,2.08336984,1.99442246,0.04441162,0.06306302,0.07965814,0.07335546,0.01623997,0.02291483,0.00086266
2024-10-09T00:00:00Z,87.12349158,6.70570912,1.83224911,0.58808053,0.44599486,2.67635542,0.22126912,0.12300784,0.14825451,0.044522,0.06137893,0.00068585,0.02900113
2024-10-08T00:00:00Z,68.48679234,7.16990263,2.78549883,1.64156656,1.27362626,5.10603736,13.20101936,0.07166464,0.0740883,0.14141863,0.03749091,0.00967335,0.00122082
2024-10-07T00:00:00Z,83.87459357,9.37168047,3.94489275,1.46282084,0.71708254,0.30389316,0.05391963,0.04594029,0.06165972,0.13105146,0.02745191,0.00444973,0.00056392
2024-10-06T00:00:00Z,91.15389669,5.54767723,1.8429009,0.48531006,0.38072562,0.31891578,0.03364608,0.05624086,0.06108853,0.04805009,0.03857745,0.01438439,0.01858632
2024-10-05T00:00:00Z,90.52272489,7.14827128,0.97187949,0.60423192,0.21316025,0.13943073,0.06992086,0.06437375,0.05733506,0.04791979,0.15561905,0.00483165,0.00030128
2024-10-04T00:00:00Z,89.08235781,7.15778432,1.35026963,0.83614595,0.26811468,0.55682287,0.28832681,0.07375581,0.12697744,0.06245251,0.16424041,0.01614911,0.01660264
2024-10-03T00:00:00Z,87.79000629,8.3128104,1.56884092,0.92238157,0.47956587,0.28180349,0.14388188,0.09398234,0.09504506,0.27236876,0.01794796,0.00840583,0.01295962
2024-10-02T00:00:00Z,85.30444527,8.05915143,3.32158641,1.82141246,0.59315989,0.60092172,0.08177324,0.05126486,0.04295528,0.0683266,0.0147221,0.03930004,0.00098069
2024-10-01T00:00:00Z,88.50765731,6.56881732,3.14626722,0.85986788,0.34590185,0.20651835,0.17957538,0.04456369,0.04520063,0.06175611,0.02526883,0.00501361,0.00359183
2024-09-30T00:00:00Z,80.79858872,11.86634025,4.80259503,1.10026642,0.65473888,0.32905148,0.07905293,0.10016726,0.04297873,0.17509879,0.02122352,0.01480906,0.01508892
2024-09-29T00:00:00Z,94.29956863,3.53173256,0.7166483,0.54068112,0.20550522,0.15819498,0.08920122,0.20015347,0.11363348,0.06474585,0.06083844,0.00407767,0.01501905
2024-09-28T00:00:00Z,81.36042589,6.37049046,10.47483439,0.40358221,0.59391911,0.19198517,0.1274777,0.07448616,0.17041173,0.1360826,0.04988913,0.00670427,0.03971117
2024-09-27T00:00:00Z,82.12257174,10.86971186,3.02556438,1.78005962,0.98757384,0.63563136,0.05293924,0.1359286,0.07791135,0.28745571,0.01419861,0.00838645,0.00206723
2024-09-26T00:00:00Z,85.73635094,8.16574461,3.15122597,0.96981385,0.46360861,0.37426432,0.06036239,0.26378822,0.10949542,0.30247235,0.29970108,0.10158791,0.00158432
2024-09-25T00:00:00Z,82.49564486,8.8522953,3.93373107,1.16529261,0.65547453,2.30549441,0.09196667,0.23191268,0.12889689,0.04895423,0.05850236,0.01369984,0.01813455
2024-09-24T00:00:00Z,85.15470083,9.25066211,2.19341237,2.10107354,0.4313692,0.26339493,0.20066265,0.06630284,0.11731374,0.19639036,0.01501194,0.00363041,0.00607509
2024-09-23T00:00:00Z,78.43523473,13.40778646,2.37757203,0.87995496,0.31616957,4.21047061,0.08946626,0.06453154,0.11365019,0.06169735,0.03030804,0.00183706,0.0113212
