Datetime,SOPR Ratio (LTH-SOPR/STH-SOPR)
2026-04-10T00:00:00Z,0.9311151622144541
2026-04-09T00:00:00Z,0.9087444005366893
2026-04-08T00:00:00Z,0.8107012308751853
2026-04-07T00:00:00Z,0.8699851242417154
2026-04-06T00:00:00Z,0.840055350525994
2026-04-05T00:00:00Z,2.8747728242394532
2026-04-04T00:00:00Z,0.8874344958268023
2026-04-03T00:00:00Z,0.7561166532027651
2026-04-02T00:00:00Z,0.7831771651475811
2026-04-01T00:00:00Z,0.8678638827173718
2026-03-31T00:00:00Z,0.9942880580665232
2026-03-30T00:00:00Z,0.686545272587808
2026-03-29T00:00:00Z,0.8712549962168532
2026-03-28T00:00:00Z,0.7275943768528071
2026-03-27T00:00:00Z,0.7836948418189037
2026-03-26T00:00:00Z,0.7808265238457117
2026-03-25T00:00:00Z,0.7883499123224955
2026-03-24T00:00:00Z,1.0220823940371246
2026-03-23T00:00:00Z,1.142039119465433
2026-03-22T00:00:00Z,1.9670284374593114
2026-03-21T00:00:00Z,1.0189162214273233
2026-03-20T00:00:00Z,0.8865872851444443
2026-03-19T00:00:00Z,0.8023609412845505
2026-03-18T00:00:00Z,0.7579863944615768
2026-03-17T00:00:00Z,0.8770520253353732
2026-03-16T00:00:00Z,0.9613044085078879
2026-03-15T00:00:00Z,0.9730386743406605
2026-03-14T00:00:00Z,0.9236090176223667
2026-03-13T00:00:00Z,1.0115262302169208
2026-03-12T00:00:00Z,0.8495444568916112
2026-03-11T00:00:00Z,0.6444227486259869
2026-03-10T00:00:00Z,0.813677528149758
2026-03-09T00:00:00Z,0.8225791824911843
2026-03-08T00:00:00Z,1.4431659236035417
2026-03-07T00:00:00Z,1.0504411372809148
2026-03-06T00:00:00Z,0.7927178134499168
2026-03-05T00:00:00Z,0.7843163488455975
2026-03-04T00:00:00Z,1.0757029804994533
2026-03-03T00:00:00Z,0.8603022362157455
2026-03-02T00:00:00Z,0.8497201471467944
2026-03-01T00:00:00Z,0.8281148033010707
2026-02-28T00:00:00Z,0.8712303610736448
2026-02-27T00:00:00Z,0.7561791482503069
2026-02-26T00:00:00Z,0.9755022988539432
2026-02-25T00:00:00Z,1.0008800458911513
2026-02-24T00:00:00Z,0.9418671834326962
2026-02-23T00:00:00Z,1.107406139038965
2026-02-22T00:00:00Z,1.0197537185791987
2026-02-21T00:00:00Z,1.1840733693873868
2026-02-20T00:00:00Z,0.7891593705681553
2026-02-19T00:00:00Z,1.0927227744693373
2026-02-18T00:00:00Z,0.8467012659496564
2026-02-17T00:00:00Z,1.014224603142572
2026-02-16T00:00:00Z,0.9026355039233743
2026-02-15T00:00:00Z,1.057391319744429
2026-02-14T00:00:00Z,1.012670730873905
2026-02-13T00:00:00Z,0.7623645206890768
2026-02-12T00:00:00Z,0.8986286740312807
2026-02-11T00:00:00Z,0.805661327886227
2026-02-10T00:00:00Z,1.036164621115584
2026-02-09T00:00:00Z,0.8164666566037809
2026-02-08T00:00:00Z,1.2602857115286112
2026-02-07T00:00:00Z,1.1972587063574993
2026-02-06T00:00:00Z,0.8805404472870545
2026-02-05T00:00:00Z,0.9425647626382293
2026-02-04T00:00:00Z,0.9336275322539348
2026-02-03T00:00:00Z,1.0321664268464608
2026-02-02T00:00:00Z,1.033229119229514
2026-02-01T00:00:00Z,1.2498633045450755
2026-01-31T00:00:00Z,1.2339598126108844
2026-01-30T00:00:00Z,1.0892852668121675
2026-01-29T00:00:00Z,1.1126021604329854
2026-01-28T00:00:00Z,1.0065427191297664
2026-01-27T00:00:00Z,1.2123321081889955
2026-01-26T00:00:00Z,1.127005736868471
2026-01-25T00:00:00Z,1.3795827833669028
2026-01-24T00:00:00Z,1.3189170694108603
2026-01-23T00:00:00Z,1.2592883672972834
2026-01-22T00:00:00Z,1.2496916434416552
2026-01-21T00:00:00Z,1.1134070717093414
2026-01-20T00:00:00Z,1.2557289036691126
2026-01-19T00:00:00Z,1.6839587052586966
2026-01-18T00:00:00Z,1.604436720040789
2026-01-17T00:00:00Z,1.864450644172112
2026-01-16T00:00:00Z,0.9993533535478364
2026-01-15T00:00:00Z,1.1152067477627274
2026-01-14T00:00:00Z,1.494804697743592
2026-01-13T00:00:00Z,1.4147408680155673
2026-01-12T00:00:00Z,1.543373877433362
2026-01-11T00:00:00Z,1.5056792602213749
2026-01-10T00:00:00Z,1.1794166520139708
2026-01-09T00:00:00Z,0.9425208426854589
2026-01-08T00:00:00Z,1.0371365437547306
