date,timestamp_utc,0d ~ 1d,1d ~ 1w,1w ~ 1m,1m ~ 3m,3m ~ 6m,6m ~ 12m,12m ~ 18m,18m ~ 2y,2y ~ 3y,3y ~ 5y,5y ~ 7y,7y ~ 10y,10y ~
2009-02-02,2009-02-02T00:00:00Z,129,693,1861,1,0,0,0,0,0,0,0,0,0
2009-02-03,2009-02-03T00:00:00Z,155,723,1956,1,0,0,0,0,0,0,0,0,0
2009-02-04,2009-02-04T00:00:00Z,120,771,2062,1,0,0,0,0,0,0,0,0,0
2009-02-05,2009-02-05T00:00:00Z,126,768,2185,1,0,0,0,0,0,0,0,0,0
2009-02-06,2009-02-06T00:00:00Z,123,776,2302,1,0,0,0,0,0,0,0,0,0
2009-02-07,2009-02-07T00:00:00Z,134,759,2418,1,0,0,0,0,0,0,0,0,0
2009-02-08,2009-02-08T00:00:00Z,133,780,2517,14,0,0,0,0,0,0,0,0,0
2009-02-09,2009-02-09T00:00:00Z,135,764,2561,75,0,0,0,0,0,0,0,0,0
2009-02-10,2009-02-10T00:00:00Z,122,746,2619,168,0,0,0,0,0,0,0,0,0
2009-02-11,2009-02-11T00:00:00Z,133,745,2632,266,0,0,0,0,0,0,0,0,0
2009-02-12,2009-02-12T00:00:00Z,121,756,2637,381,0,0,0,0,0,0,0,0,0
2009-02-13,2009-02-13T00:00:00Z,124,756,2643,496,0,0,0,0,0,0,0,0,0
2009-02-14,2009-02-14T00:00:00Z,137,753,2645,620,0,0,0,0,0,0,0,0,0
2009-02-15,2009-02-15T00:00:00Z,129,757,2664,723,0,0,0,0,0,0,0,0,0
2009-02-16,2009-02-16T00:00:00Z,123,728,2697,818,0,0,0,0,0,0,0,0,0
2009-02-17,2009-02-17T00:00:00Z,117,732,2717,917,0,0,0,0,0,0,0,0,0
2009-02-18,2009-02-18T00:00:00Z,119,722,2736,1024,0,0,0,0,0,0,0,0,0
2009-02-19,2009-02-19T00:00:00Z,126,709,2747,1128,0,0,0,0,0,0,0,0,0
2009-02-20,2009-02-20T00:00:00Z,122,719,2766,1225,0,0,0,0,0,0,0,0,0
2009-02-21,2009-02-21T00:00:00Z,115,713,2809,1309,0,0,0,0,0,0,0,0,0
2009-02-22,2009-02-22T00:00:00Z,123,698,2851,1388,0,0,0,0,0,0,0,0,0
2009-02-23,2009-02-23T00:00:00Z,109,706,2774,1579,0,0,0,0,0,0,0,0,0
2009-02-24,2009-02-24T00:00:00Z,106,704,2701,1763,0,0,0,0,0,0,0,0,0
2009-02-25,2009-02-25T00:00:00Z,107,694,2729,1849,0,0,0,0,0,0,0,0,0
2009-02-26,2009-02-26T00:00:00Z,107,675,2760,1944,0,0,0,0,0,0,0,0,0
2009-02-27,2009-02-27T00:00:00Z,117,637,2763,2049,0,0,0,0,0,0,0,0,0
2009-02-28,2009-02-28T00:00:00Z,100,635,2756,2168,0,0,0,0,0,0,0,0,0
2009-03-01,2009-03-01T00:00:00Z,106,621,2760,2277,0,0,0,0,0,0,0,0,0
2009-03-02,2009-03-02T00:00:00Z,109,626,2734,2403,0,0,0,0,0,0,0,0,0
2009-03-03,2009-03-03T00:00:00Z,108,625,2724,2514,0,0,0,0,0,0,0,0,0
2009-03-04,2009-03-04T00:00:00Z,107,610,2703,2633,0,0,0,0,0,0,0,0,0
2009-03-05,2009-03-05T00:00:00Z,114,606,2657,2781,0,0,0,0,0,0,0,0,0
2009-03-06,2009-03-06T00:00:00Z,120,608,2653,2894,0,0,0,0,0,0,0,0,0
2009-03-07,2009-03-07T00:00:00Z,109,630,2630,3015,0,0,0,0,0,0,0,0,0
2009-03-08,2009-03-08T00:00:00Z,116,621,2603,3136,0,0,0,0,0,0,0,0,0
2009-03-09,2009-03-09T00:00:00Z,110,638,2580,3256,0,0,0,0,0,0,0,0,0
2009-03-10,2009-03-10T00:00:00Z,107,650,2552,3382,0,0,0,0,0,0,0,0,0
2009-03-11,2009-03-11T00:00:00Z,114,659,2518,3514,0,0,0,0,0,0,0,0,0
2009-03-12,2009-03-12T00:00:00Z,120,660,2510,3631,0,0,0,0,0,0,0,0,0
2009-03-13,2009-03-13T00:00:00Z,114,655,2493,3760,0,0,0,0,0,0,0,0,0
2009-03-14,2009-03-14T00:00:00Z,111,665,2482,3874,0,0,0,0,0,0,0,0,0
2009-03-15,2009-03-15T00:00:00Z,123,664,2478,3990,0,0,0,0,0,0,0,0,0
2009-03-16,2009-03-16T00:00:00Z,123,665,2424,4117,0,0,0,0,0,0,0,0,0
2009-03-17,2009-03-17T00:00:00Z,114,690,2401,4238,0,0,0,0,0,0,0,0,0
2009-03-18,2009-03-18T00:00:00Z,116,684,2392,4353,0,0,0,0,0,0,0,0,0
2009-03-19,2009-03-19T00:00:00Z,123,686,2395,4463,0,0,0,0,0,0,0,0,0
2009-03-20,2009-03-20T00:00:00Z,120,688,2389,4577,0,0,0,0,0,0,0,0,0
2009-03-21,2009-03-21T00:00:00Z,64,697,2383,4680,0,0,0,0,0,0,0,0,0
2009-03-22,2009-03-22T00:00:00Z,121,620,2385,4808,0,0,0,0,0,0,0,0,0
2009-03-23,2009-03-23T00:00:00Z,130,622,2393,4919,0,0,0,0,0,0,0,0,0
2009-03-24,2009-03-24T00:00:00Z,106,645,2387,5031,0,0,0,0,0,0,0,0,0
2009-03-25,2009-03-25T00:00:00Z,119,638,2399,5130,0,0,0,0,0,0,0,0,0
2009-03-26,2009-03-26T00:00:00Z,118,614,2410,5234,0,0,0,0,0,0,0,0,0
2009-03-27,2009-03-27T00:00:00Z,109,617,2423,5333,0,0,0,0,0,0,0,0,0
2009-03-28,2009-03-28T00:00:00Z,122,664,2363,5435,0,0,0,0,0,0,0,0,0
2009-03-29,2009-03-29T00:00:00Z,116,677,2362,5545,0,0,0,0,0,0,0,0,0
2009-03-30,2009-03-30T00:00:00Z,121,668,2388,5643,0,0,0,0,0,0,0,0,0
2009-03-31,2009-03-31T00:00:00Z,113,658,2390,5738,0,0,0,0,0,0,0,0,0
2009-04-01,2009-04-01T00:00:00Z,114,659,2402,5838,0,0,0,0,0,0,0,0,0
2009-04-02,2009-04-02T00:00:00Z,116,660,2418,5934,0,0,0,0,0,0,0,0,0
2009-04-03,2009-04-03T00:00:00Z,117,679,2417,6030,1,0,0,0,0,0,0,0,0
2009-04-04,2009-04-04T00:00:00Z,114,679,2431,6132,1,0,0,0,0,0,0,0,0
2009-04-05,2009-04-05T00:00:00Z,132,666,2438,6235,1,0,0,0,0,0,0,0,0
2009-04-06,2009-04-06T00:00:00Z,110,688,2450,6332,1,0,0,0,0,0,0,0,0
2009-04-07,2009-04-07T00:00:00Z,100,687,2454,6439,1,0,0,0,0,0,0,0,0
2009-04-08,2009-04-08T00:00:00Z,105,678,2466,6536,1,0,0,0,0,0,0,0,0
2009-04-09,2009-04-09T00:00:00Z,100,668,2482,6621,14,0,0,0,0,0,0,0,0
2009-04-10,2009-04-10T00:00:00Z,108,656,2488,6666,75,0,0,0,0,0,0,0,0
2009-04-11,2009-04-11T00:00:00Z,124,645,2485,6685,168,0,0,0,0,0,0,0,0
2009-04-12,2009-04-12T00:00:00Z,119,634,2504,6696,266,0,0,0,0,0,0,0,0
2009-04-13,2009-04-13T00:00:00Z,119,642,2502,6692,380,0,0,0,0,0,0,0,0
2009-04-14,2009-04-14T00:00:00Z,124,663,2479,6698,495,0,0,0,0,0,0,0,0
2009-04-15,2009-04-15T00:00:00Z,113,683,2464,6692,620,0,0,0,0,0,0,0,0
2009-04-16,2009-04-16T00:00:00Z,123,699,2454,6696,723,0,0,0,0,0,0,0,0
2009-04-17,2009-04-17T00:00:00Z,113,716,2450,6711,817,0,0,0,0,0,0,0,0
2009-04-18,2009-04-18T00:00:00Z,130,705,2458,6725,916,0,0,0,0,0,0,0,0
2009-04-19,2009-04-19T00:00:00Z,120,714,2457,6731,1024,0,0,0,0,0,0,0,0
2009-04-20,2009-04-20T00:00:00Z,122,704,2448,6649,1129,0,0,0,0,0,0,0,0
2009-04-21,2009-04-21T00:00:00Z,126,708,2455,6662,1225,0,0,0,0,0,0,0,0
2009-04-22,2009-04-22T00:00:00Z,122,722,2442,6702,1309,0,0,0,0,0,0,0,0
2009-04-23,2009-04-23T00:00:00Z,75,726,2460,6723,1388,0,0,0,0,0,0,0,0
2009-04-24,2009-04-24T00:00:00Z,115,688,2466,6637,1581,0,0,0,0,0,0,0,0
2009-04-25,2009-04-25T00:00:00Z,119,675,2482,6566,1763,0,0,0,0,0,0,0,0
2009-04-26,2009-04-26T00:00:00Z,114,663,2502,6574,1851,0,0,0,0,0,0,0,0
2009-04-27,2009-04-27T00:00:00Z,105,655,2511,6593,1944,0,0,0,0,0,0,0,0
2009-04-28,2009-04-28T00:00:00Z,118,636,2526,6596,2049,0,0,0,0,0,0,0,0
2009-04-29,2009-04-29T00:00:00Z,130,625,2529,6583,2167,0,0,0,0,0,0,0,0
2009-04-30,2009-04-30T00:00:00Z,131,683,2496,6578,2277,0,0,0,0,0,0,0,0
2009-05-01,2009-05-01T00:00:00Z,121,702,2502,6558,2403,0,0,0,0,0,0,0,0
2009-05-02,2009-05-02T00:00:00Z,131,705,2497,6554,2514,0,0,0,0,0,0,0,0
2009-05-03,2009-05-03T00:00:00Z,108,722,2504,6542,2632,0,0,0,0,0,0,0,0
2009-05-04,2009-05-04T00:00:00Z,129,696,2503,6498,2781,0,0,0,0,0,0,0,0
2009-05-05,2009-05-05T00:00:00Z,138,703,2494,6504,2894,0,0,0,0,0,0,0,0
2009-05-06,2009-05-06T00:00:00Z,135,719,2513,6485,3016,0,0,0,0,0,0,0,0
2009-05-07,2009-05-07T00:00:00Z,122,731,2541,6460,3136,0,0,0,0,0,0,0,0
2009-05-08,2009-05-08T00:00:00Z,117,736,2555,6437,3252,0,0,0,0,0,0,0,0
2009-05-09,2009-05-09T00:00:00Z,78,729,2587,6401,3380,0,0,0,0,0,0,0,0
2009-05-10,2009-05-10T00:00:00Z,85,701,2588,6375,3511,0,0,0,0,0,0,0,0
2009-05-11,2009-05-11T00:00:00Z,123,662,2596,6369,3630,0,0,0,0,0,0,0,0
2009-05-12,2009-05-12T00:00:00Z,130,647,2620,6353,3760,0,0,0,0,0,0,0,0
2009-05-13,2009-05-13T00:00:00Z,116,642,2639,6352,3874,0,0,0,0,0,0,0,0
2009-05-14,2009-05-14T00:00:00Z,142,630,2648,6351,3991,0,0,0,0,0,0,0,0
2009-05-15,2009-05-15T00:00:00Z,137,664,2637,6334,4117,0,0,0,0,0,0,0,0
2009-05-16,2009-05-16T00:00:00Z,120,725,2593,6332,4238,0,0,0,0,0,0,0,0
2009-05-17,2009-05-17T00:00:00Z,127,762,2563,6330,4353,0,0,0,0,0,0,0,0
2009-05-18,2009-05-18T00:00:00Z,119,766,2559,6346,4463,0,0,0,0,0,0,0,0
2009-05-19,2009-05-19T00:00:00Z,86,755,2570,6350,4578,0,0,0,0,0,0,0,0
2009-05-20,2009-05-20T00:00:00Z,122,725,2566,6351,4695,0,0,0,0,0,0,0,0
2009-05-21,2009-05-21T00:00:00Z,84,705,2588,6356,4808,0,0,0,0,0,0,0,0
2009-05-22,2009-05-22T00:00:00Z,96,668,2614,6356,4868,0,0,0,0,0,0,0,0
2009-05-23,2009-05-23T00:00:00Z,32,594,2661,6315,5032,0,0,0,0,0,0,0,0
2009-05-24,2009-05-24T00:00:00Z,100,499,2679,6326,5130,0,0,0,0,0,0,0,0
2009-05-25,2009-05-25T00:00:00Z,112,480,2686,6334,5231,0,0,0,0,0,0,0,0
2009-05-26,2009-05-26T00:00:00Z,125,504,2660,6346,5333,0,0,0,0,0,0,0,0
2009-05-27,2009-05-27T00:00:00Z,121,509,2677,6347,5433,0,0,0,0,0,0,0,0
2009-05-28,2009-05-28T00:00:00Z,95,546,2648,6349,5544,0,0,0,0,0,0,0,0
2009-05-29,2009-05-29T00:00:00Z,110,559,2548,6371,5641,0,0,0,0,0,0,0,0
2009-05-30,2009-05-30T00:00:00Z,109,639,2454,6398,5738,0,0,0,0,0,0,0,0
2009-05-31,2009-05-31T00:00:00Z,120,650,2435,6410,5819,0,0,0,0,0,0,0,0
2009-06-01,2009-06-01T00:00:00Z,73,664,2419,6434,5916,0,0,0,0,0,0,0,0
2009-06-02,2009-06-02T00:00:00Z,111,596,2436,6445,6029,0,0,0,0,0,0,0,0
2009-06-03,2009-06-03T00:00:00Z,100,594,2430,6463,6101,0,0,0,0,0,0,0,0
2009-06-04,2009-06-04T00:00:00Z,66,567,2393,6498,6230,0,0,0,0,0,0,0,0
2009-06-05,2009-06-05T00:00:00Z,74,561,2385,6509,6255,0,0,0,0,0,0,0,0
2009-06-06,2009-06-06T00:00:00Z,28,453,2357,6546,6428,0,0,0,0,0,0,0,0
2009-06-07,2009-06-07T00:00:00Z,16,379,2346,6559,6528,0,0,0,0,0,0,0,0
2009-06-08,2009-06-08T00:00:00Z,82,322,2344,6536,6626,0,0,0,0,0,0,0,0
2009-06-09,2009-06-09T00:00:00Z,91,293,2372,6513,6732,0,0,0,0,0,0,0,0
2009-06-10,2009-06-10T00:00:00Z,82,313,2321,6523,6844,0,0,0,0,0,0,0,0
2009-06-11,2009-06-11T00:00:00Z,91,329,2256,6545,6951,0,0,0,0,0,0,0,0
2009-06-12,2009-06-12T00:00:00Z,86,388,2173,6550,7061,0,0,0,0,0,0,0,0
2009-06-13,2009-06-13T00:00:00Z,79,445,2063,6570,7179,0,0,0,0,0,0,0,0
2009-06-14,2009-06-14T00:00:00Z,72,508,1949,6581,7298,0,0,0,0,0,0,0,0
2009-06-15,2009-06-15T00:00:00Z,84,498,1917,6589,7404,0,0,0,0,0,0,0,0
2009-06-16,2009-06-16T00:00:00Z,75,491,1885,6602,7510,0,0,0,0,0,0,0,0
2009-06-17,2009-06-17T00:00:00Z,79,482,1851,6603,7627,0,0,0,0,0,0,0,0
2009-06-18,2009-06-18T00:00:00Z,80,470,1860,6573,7739,0,0,0,0,0,0,0,0
2009-06-19,2009-06-19T00:00:00Z,87,464,1835,6645,7778,0,0,0,0,0,0,0,0
2009-06-20,2009-06-20T00:00:00Z,81,471,1836,6614,7885,0,0,0,0,0,0,0,0
2009-06-21,2009-06-21T00:00:00Z,81,480,1848,6549,8010,0,0,0,0,0,0,0,0
2009-06-22,2009-06-22T00:00:00Z,77,473,1849,6477,8109,0,0,0,0,0,0,0,0
2009-06-23,2009-06-23T00:00:00Z,77,475,1827,6466,8216,0,0,0,0,0,0,0,0
2009-06-24,2009-06-24T00:00:00Z,98,472,1798,6459,8329,0,0,0,0,0,0,0,0
2009-06-25,2009-06-25T00:00:00Z,70,478,1750,6482,8425,0,0,0,0,0,0,0,0
2009-06-26,2009-06-26T00:00:00Z,90,464,1718,6486,8537,0,0,0,0,0,0,0,0
2009-06-27,2009-06-27T00:00:00Z,85,479,1699,6470,8646,0,0,0,0,0,0,0,0
2009-06-28,2009-06-28T00:00:00Z,48,482,1678,6467,8751,0,0,0,0,0,0,0,0
2009-06-29,2009-06-29T00:00:00Z,85,454,1652,6464,8855,0,0,0,0,0,0,0,0
2009-06-30,2009-06-30T00:00:00Z,88,463,1633,6448,8961,0,0,0,0,0,0,0,0
2009-07-01,2009-07-01T00:00:00Z,77,456,1658,6409,9066,0,0,0,0,0,0,0,0
2009-07-02,2009-07-02T00:00:00Z,85,461,1619,6412,9172,1,0,0,0,0,0,0,0
2009-07-03,2009-07-03T00:00:00Z,83,459,1633,6381,9275,1,0,0,0,0,0,0,0
2009-07-04,2009-07-04T00:00:00Z,89,456,1655,6323,9397,1,0,0,0,0,0,0,0
2009-07-05,2009-07-05T00:00:00Z,79,500,1668,6253,9499,1,0,0,0,0,0,0,0
2009-07-06,2009-07-06T00:00:00Z,86,496,1721,6188,9592,1,0,0,0,0,0,0,0
2009-07-07,2009-07-07T00:00:00Z,69,494,1793,6102,9694,1,0,0,0,0,0,0,0
2009-07-08,2009-07-08T00:00:00Z,74,488,1786,6093,9772,14,0,0,0,0,0,0,0
2009-07-09,2009-07-09T00:00:00Z,87,476,1786,6077,9813,74,0,0,0,0,0,0,0
2009-07-10,2009-07-10T00:00:00Z,83,479,1790,6043,9832,167,0,0,0,0,0,0,0
2009-07-11,2009-07-11T00:00:00Z,83,473,1795,6013,9847,266,0,0,0,0,0,0,0
2009-07-12,2009-07-12T00:00:00Z,79,477,1791,5983,9844,380,0,0,0,0,0,0,0
2009-07-13,2009-07-13T00:00:00Z,78,470,1801,5943,9845,495,0,0,0,0,0,0,0
2009-07-14,2009-07-14T00:00:00Z,69,479,1802,5899,9832,620,0,0,0,0,0,0,0
2009-07-15,2009-07-15T00:00:00Z,46,474,1797,5859,9848,722,0,0,0,0,0,0,0
2009-07-16,2009-07-16T00:00:00Z,71,434,1811,5818,9866,817,0,0,0,0,0,0,0
2009-07-17,2009-07-17T00:00:00Z,69,424,1816,5784,9887,884,0,0,0,0,0,0,0
2009-07-18,2009-07-18T00:00:00Z,4,397,1819,5735,9902,1011,0,0,0,0,0,0,0
2009-07-19,2009-07-19T00:00:00Z,70,314,1814,5695,9916,1129,0,0,0,0,0,0,0
2009-07-20,2009-07-20T00:00:00Z,73,289,1713,5652,9937,1225,0,0,0,0,0,0,0
2009-07-21,2009-07-21T00:00:00Z,82,298,1696,5621,9964,1310,0,0,0,0,0,0,0
2009-07-22,2009-07-22T00:00:00Z,72,332,1664,5631,9967,1365,0,0,0,0,0,0,0
2009-07-23,2009-07-23T00:00:00Z,76,333,1658,5587,9872,1581,0,0,0,0,0,0,0
2009-07-24,2009-07-24T00:00:00Z,76,361,1611,5570,9801,1761,0,0,0,0,0,0,0
2009-07-25,2009-07-25T00:00:00Z,63,404,1575,5535,9819,1816,0,0,0,0,0,0,0
2009-07-26,2009-07-26T00:00:00Z,21,396,1535,5503,9834,1944,0,0,0,0,0,0,0
2009-07-27,2009-07-27T00:00:00Z,74,344,1532,5467,9841,2049,0,0,0,0,0,0,0
2009-07-28,2009-07-28T00:00:00Z,42,336,1571,5390,9844,2165,0,0,0,0,0,0,0
2009-07-29,2009-07-29T00:00:00Z,26,309,1568,5341,9855,2267,0,0,0,0,0,0,0
2009-07-30,2009-07-30T00:00:00Z,17,259,1556,5304,9843,2403,0,0,0,0,0,0,0
2009-07-31,2009-07-31T00:00:00Z,18,202,1556,5257,9853,2513,0,0,0,0,0,0,0
2009-08-01,2009-08-01T00:00:00Z,30,186,1512,5232,9841,2626,0,0,0,0,0,0,0
2009-08-02,2009-08-02T00:00:00Z,23,198,1452,5185,9816,2776,0,0,0,0,0,0,0
2009-08-03,2009-08-03T00:00:00Z,14,146,1444,5135,9832,2891,0,0,0,0,0,0,0
2009-08-04,2009-08-04T00:00:00Z,81,117,1413,5076,9840,3016,0,0,0,0,0,0,0
2009-08-05,2009-08-05T00:00:00Z,87,178,1352,5035,9842,3136,0,0,0,0,0,0,0
2009-08-06,2009-08-06T00:00:00Z,90,248,1302,4995,9827,3258,0,0,0,0,0,0,0
2009-08-07,2009-08-07T00:00:00Z,83,281,1185,4982,9777,3383,0,0,0,0,0,0,0
2009-08-08,2009-08-08T00:00:00Z,83,342,1127,4978,9731,3510,0,0,0,0,0,0,0
2009-08-09,2009-08-09T00:00:00Z,101,410,1064,4932,9733,3632,0,0,0,0,0,0,0
2009-08-10,2009-08-10T00:00:00Z,76,503,996,4878,9736,3758,0,0,0,0,0,0,0
2009-08-11,2009-08-11T00:00:00Z,70,503,997,4839,9734,3874,0,0,0,0,0,0,0
2009-08-12,2009-08-12T00:00:00Z,64,494,1005,4770,9759,3988,0,0,0,0,0,0,0
2009-08-13,2009-08-13T00:00:00Z,85,472,1026,4706,9759,4117,0,0,0,0,0,0,0
2009-08-14,2009-08-14T00:00:00Z,64,477,1065,4634,9751,4237,0,0,0,0,0,0,0
2009-08-15,2009-08-15T00:00:00Z,27,457,1084,4578,9759,4349,0,0,0,0,0,0,0
2009-08-16,2009-08-16T00:00:00Z,27,397,1119,4529,9765,4436,0,0,0,0,0,0,0
2009-08-17,2009-08-17T00:00:00Z,17,334,1205,4434,9735,4565,0,0,0,0,0,0,0
2009-08-18,2009-08-18T00:00:00Z,10,274,1220,4378,9725,4693,0,0,0,0,0,0,0
2009-08-19,2009-08-19T00:00:00Z,18,220,1218,4364,9689,4809,0,0,0,0,0,0,0
2009-08-20,2009-08-20T00:00:00Z,23,157,1223,4381,9645,4911,0,0,0,0,0,0,0
2009-08-21,2009-08-21T00:00:00Z,14,113,1225,4422,9553,5027,0,0,0,0,0,0,0
2009-08-22,2009-08-22T00:00:00Z,7,100,1183,4391,9551,5129,0,0,0,0,0,0,0
2009-08-23,2009-08-23T00:00:00Z,16,87,1132,4356,9554,5231,0,0,0,0,0,0,0
2009-08-24,2009-08-24T00:00:00Z,15,86,1121,4263,9573,5333,0,0,0,0,0,0,0
2009-08-25,2009-08-25T00:00:00Z,60,82,1122,4171,9589,5417,0,0,0,0,0,0,0
2009-08-26,2009-08-26T00:00:00Z,51,124,1021,4136,9570,5544,0,0,0,0,0,0,0
2009-08-27,2009-08-27T00:00:00Z,30,151,1010,4068,9575,5641,0,0,0,0,0,0,0
2009-08-28,2009-08-28T00:00:00Z,75,167,1008,3982,9580,5738,0,0,0,0,0,0,0
2009-08-29,2009-08-29T00:00:00Z,79,234,1002,3905,9571,5837,0,0,0,0,0,0,0
2009-08-30,2009-08-30T00:00:00Z,98,297,1003,3853,9541,5933,0,0,0,0,0,0,0
2009-08-31,2009-08-31T00:00:00Z,90,372,998,3762,9556,6028,0,0,0,0,0,0,0
2009-09-01,2009-09-01T00:00:00Z,81,408,1036,3703,9538,6118,0,0,0,0,0,0,0
2009-09-02,2009-09-02T00:00:00Z,66,439,1077,3649,9491,6228,0,0,0,0,0,0,0
2009-09-03,2009-09-03T00:00:00Z,62,461,1031,3692,9427,6325,0,0,0,0,0,0,0
2009-09-04,2009-09-04T00:00:00Z,65,453,1022,3742,9350,6430,0,0,0,0,0,0,0
2009-09-05,2009-09-05T00:00:00Z,76,442,1016,3808,9269,6527,0,0,0,0,0,0,0
2009-09-06,2009-09-06T00:00:00Z,72,427,1035,3799,9251,6622,0,0,0,0,0,0,0
2009-09-07,2009-09-07T00:00:00Z,79,401,1042,3786,9233,6731,0,0,0,0,0,0,0
2009-09-08,2009-09-08T00:00:00Z,71,400,1029,3800,9199,6842,0,0,0,0,0,0,0
2009-09-09,2009-09-09T00:00:00Z,54,405,1026,3785,9174,6951,0,0,0,0,0,0,0
2009-09-10,2009-09-10T00:00:00Z,67,397,1018,3773,9146,7061,0,0,0,0,0,0,0
2009-09-11,2009-09-11T00:00:00Z,68,405,1014,3760,9102,7180,0,0,0,0,0,0,0
2009-09-12,2009-09-12T00:00:00Z,70,402,1006,3771,9052,7297,0,0,0,0,0,0,0
2009-09-13,2009-09-13T00:00:00Z,77,403,1011,3756,9024,7402,0,0,0,0,0,0,0
2009-09-14,2009-09-14T00:00:00Z,79,398,1063,3709,8990,7508,0,0,0,0,0,0,0
2009-09-15,2009-09-15T00:00:00Z,50,408,1106,3656,8954,7617,0,0,0,0,0,0,0
2009-09-16,2009-09-16T00:00:00Z,73,398,1148,3590,8919,7735,0,0,0,0,0,0,0
2009-09-17,2009-09-17T00:00:00Z,86,381,1128,3516,8960,7777,0,0,0,0,0,0,0
2009-09-18,2009-09-18T00:00:00Z,78,403,1174,3457,8929,7885,0,0,0,0,0,0,0
2009-09-19,2009-09-19T00:00:00Z,74,415,1217,3399,8885,8010,0,0,0,0,0,0,0
2009-09-20,2009-09-20T00:00:00Z,79,421,1270,3338,8860,8110,0,0,0,0,0,0,0
2009-09-21,2009-09-21T00:00:00Z,72,427,1326,3275,8823,8217,0,0,0,0,0,0,0
2009-09-22,2009-09-22T00:00:00Z,29,430,1338,3203,8805,8321,0,0,0,0,0,0,0
2009-09-23,2009-09-23T00:00:00Z,36,394,1388,3147,8773,8424,0,0,0,0,0,0,0
2009-09-24,2009-09-24T00:00:00Z,98,349,1417,3117,8743,8535,0,0,0,0,0,0,0
2009-09-25,2009-09-25T00:00:00Z,93,348,1441,3088,8713,8643,0,0,0,0,0,0,0
2009-09-26,2009-09-26T00:00:00Z,101,372,1483,3072,8649,8749,0,0,0,0,0,0,0
2009-09-27,2009-09-27T00:00:00Z,88,382,1493,3063,8618,8854,0,0,0,0,0,0,0
2009-09-28,2009-09-28T00:00:00Z,86,403,1489,3058,8587,8960,0,0,0,0,0,0,0
2009-09-29,2009-09-29T00:00:00Z,92,429,1431,3059,8552,9067,0,0,0,0,0,0,0
2009-09-30,2009-09-30T00:00:00Z,85,488,1387,3056,8527,9172,0,0,0,0,0,0,0
