date,timestamp_utc,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2010-01-12,2010-01-12T00:00:00Z,1.09459381,2.72632251,11.90124557,13.06245456,14.75232507,55.70009465,0.76296382,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-13,2010-01-13T00:00:00Z,0.47725828,3.33179217,12.01556666,13.12122349,14.73442698,55.22518234,1.09455008,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-14,2010-01-14T00:00:00Z,0.45209934,3.35566491,11.77037325,13.52772914,14.79465826,54.69224035,1.40723474,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-15,2010-01-15T00:00:00Z,0.41563428,3.3452141,11.81165664,13.69088736,14.6832783,54.28061508,1.77271424,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-16,2010-01-16T00:00:00Z,0.37418249,3.30469799,11.75235471,13.88762131,14.30813366,54.30675253,2.06625732,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-17,2010-01-17T00:00:00Z,0.37557617,3.14163774,11.61181073,14.16306436,14.32877995,54.05311956,2.32601149,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-18,2010-01-18T00:00:00Z,0.36006918,3.09081115,11.43740467,14.14121573,14.62673414,53.73964277,2.60412237,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,2010-01-19T00:00:00Z,0.35598248,2.39066196,11.97647182,14.30075717,14.64045939,53.39739907,2.93826812,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-20,2010-01-20T00:00:00Z,0.44440694,2.2730425,11.89242033,14.50159761,14.6091486,53.03915113,3.24023289,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-21,2010-01-21T00:00:00Z,0.50380654,2.2644279,11.80646048,14.66007893,14.68313536,52.58623321,3.49585759,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-22,2010-01-22T00:00:00Z,0.38481916,2.33964474,11.74040601,14.8957168,14.73464376,52.15975405,3.74501548,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-23,2010-01-23T00:00:00Z,0.44968213,2.34868549,11.61890841,15.08218262,14.65531384,51.88087338,3.96435413,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-24,2010-01-24T00:00:00Z,0.43123704,2.41879751,11.51692329,15.26953144,14.66756213,51.1928387,4.50310988,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-25,2010-01-25T00:00:00Z,0.7585335,2.30583191,11.32096686,15.49978838,14.69793492,50.43700709,4.97993734,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-26,2010-01-26T00:00:00Z,0.57811432,2.6640059,11.1321369,15.74520379,14.73439928,49.90298078,5.24315902,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-27,2010-01-27T00:00:00Z,0.48986257,2.78405225,11.11510954,15.87087495,14.80470976,49.45437311,5.48101783,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-28,2010-01-28T00:00:00Z,0.53626564,2.77883105,11.02932398,16.12250961,14.81498998,48.9762456,5.74183414,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-29,2010-01-29T00:00:00Z,0.56844204,2.92297745,10.94120801,16.33867561,14.76599747,48.40380775,6.05889167,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-30,2010-01-30T00:00:00Z,0.66168395,3.01101021,10.89572986,16.53607919,14.72311233,47.85557984,6.31680463,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-31,2010-01-31T00:00:00Z,0.49607937,3.2164613,10.88245319,16.73268523,14.54096815,47.50629274,6.62506001,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,2010-02-01T00:00:00Z,0.53877594,2.96852275,11.17566484,16.83941027,14.40095175,47.18671214,6.88996231,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-02,2010-02-02T00:00:00Z,0.44153029,2.94001005,11.15259763,17.11062845,14.27964625,46.90534701,7.17024033,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-03,2010-02-03T00:00:00Z,0.72454257,2.92967212,9.93137847,18.42816265,13.82141233,46.67264379,7.49218807,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-04,2010-02-04T00:00:00Z,0.68889933,3.0817807,9.82245186,18.70685246,13.66314545,46.2919738,7.7448964,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-05,2010-02-05T00:00:00Z,1.21416526,3.13918796,9.41797899,18.77504216,13.50367259,45.93853989,8.01141315,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-06,2010-02-06T00:00:00Z,0.60149211,3.64509384,9.58298268,18.91173813,13.40060046,45.57660686,8.28148592,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-07,2010-02-07T00:00:00Z,0.57760435,3.8096216,9.56553884,19.01689172,13.30284592,45.13274683,8.59475073,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-08,2010-02-08T00:00:00Z,0.81728559,3.84124227,9.47836747,18.99892731,13.25277264,44.68766971,8.923735,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-09,2010-02-09T00:00:00Z,1.57516323,4.11320851,9.14143441,18.81771296,12.82739412,44.20621986,9.3188669,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-10,2010-02-10T00:00:00Z,1.9605859,4.89514028,8.63457209,18.30514306,12.75263882,43.87414354,9.57777632,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-11,2010-02-11T00:00:00Z,0.6096025,6.05068265,8.30060658,18.98036475,12.77391959,43.40271399,9.88210993,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-12,2010-02-12T00:00:00Z,0.65444698,5.39103834,8.95698403,19.10901231,12.80306562,42.9653454,10.12010732,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-13,2010-02-13T00:00:00Z,0.88245706,5.37481614,8.8775579,19.2006711,12.84618602,42.47004562,10.34826615,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-14,2010-02-14T00:00:00Z,0.91680117,5.47931996,8.89620793,19.20582327,12.93368369,41.95334788,10.6148161,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-15,2010-02-15T00:00:00Z,0.64202188,5.50900067,9.25999556,19.2112996,12.99600119,41.48951626,10.89216485,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-16,2010-02-16T00:00:00Z,0.5142716,4.65868525,10.38784134,19.2543989,13.00990514,40.97859383,11.19630394,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-17,2010-02-17T00:00:00Z,1.84135105,3.0497574,10.92575407,18.16471623,14.12130317,40.49988859,11.39722948,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-18,2010-02-18T00:00:00Z,0.63443448,4.2878524,11.06983738,18.15795231,14.19818323,40.03502613,11.61671407,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-19,2010-02-19T00:00:00Z,0.46696184,4.44213689,11.19745566,18.21393143,14.23142581,39.56354649,11.88454187,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-20,2010-02-20T00:00:00Z,0.52962276,4.40709454,11.28899829,18.24550422,14.30460676,39.12470064,12.09947278,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-21,2010-02-21T00:00:00Z,0.81254873,4.13932043,11.48168287,18.22474977,14.26893013,38.77450649,12.29826158,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-22,2010-02-22T00:00:00Z,1.2993194,4.15322307,11.20535101,18.24525249,14.11884251,38.47265718,12.50535434,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-23,2010-02-23T00:00:00Z,0.59377366,5.04830621,11.21063588,18.27218963,14.13943036,38.07007002,12.66559425,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-24,2010-02-24T00:00:00Z,0.65264001,3.87893551,12.19669533,18.50957755,14.08010744,37.82480032,12.85724383,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-25,2010-02-25T00:00:00Z,0.6972322,3.69353851,12.33805996,18.61168627,13.99868535,37.61527807,13.04551964,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-26,2010-02-26T00:00:00Z,0.91655171,3.52202904,12.32585143,18.71687437,13.89094905,37.39619818,13.23154621,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-27,2010-02-27T00:00:00Z,0.42388393,4.03189632,12.33698191,18.8328637,13.76078806,37.09969493,13.51389115,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-28,2010-02-28T00:00:00Z,0.6056106,3.75900875,12.40448291,18.9665638,13.6784927,36.87955078,13.70629046,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,2010-03-01T00:00:00Z,0.51510672,3.59655364,12.64196618,18.66169269,14.08809942,36.63027811,13.86630324,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-02,2010-03-02T00:00:00Z,0.52667893,3.52580497,12.8149954,18.65459982,14.04098436,36.40289788,14.03403864,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-03,2010-03-03T00:00:00Z,0.71507151,3.18578108,12.98120645,18.74775394,13.99207004,36.15919509,14.21892189,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-04,2010-03-04T00:00:00Z,1.30771162,3.23623251,13.13864482,18.21900176,13.81888308,35.8536034,14.42592282,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-05,2010-03-05T00:00:00Z,0.40010912,3.73742839,13.4081113,18.48028326,13.74223197,35.64147813,14.59035782,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-06,2010-03-06T00:00:00Z,1.47616393,2.83708819,13.08056561,18.78434824,13.64187252,35.3967472,14.78321431,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-07,2010-03-07T00:00:00Z,0.66299838,3.58323065,12.61657902,19.44444209,13.58004014,35.17268041,14.94002932,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-08,2010-03-08T00:00:00Z,0.68790303,3.78925589,12.62159212,19.25036183,13.55760867,34.90740381,15.18587465,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-09,2010-03-09T00:00:00Z,0.50879749,3.97164138,12.61166827,19.34188815,13.50216967,34.71023961,15.35359543,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-10,2010-03-10T00:00:00Z,0.47792393,3.77190924,12.58167318,19.7096353,13.44438663,34.49756214,15.51690957,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-11,2010-03-11T00:00:00Z,0.43865509,3.87207259,12.40635894,19.81381296,13.47359831,34.28629125,15.70921087,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-12,2010-03-12T00:00:00Z,0.28646932,3.97048211,11.07613822,21.17293287,13.49735293,34.08312807,15.91349648,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-13,2010-03-13T00:00:00Z,0.41828966,2.88376416,11.9237863,21.28271822,13.51361765,33.848206,16.12961801,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-14,2010-03-14T00:00:00Z,0.33106005,2.6394394,12.11843122,21.37019886,13.61264429,33.6025368,16.32568938,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-15,2010-03-15T00:00:00Z,0.30587096,2.34134319,12.35732682,21.19440058,13.88467785,33.37732902,16.53905158,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-16,2010-03-16T00:00:00Z,0.32920781,2.16146588,12.37143647,21.28940838,13.68389423,33.30918543,16.8554018,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-17,2010-03-17T00:00:00Z,0.35662714,2.02599221,12.32427121,21.35893668,13.76351157,33.13349626,17.03716492,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-18,2010-03-18T00:00:00Z,0.47550495,1.91946953,12.26428478,21.19173537,13.98759019,32.91234961,17.24906557,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-19,2010-03-19T00:00:00Z,0.60853497,2.00239136,10.83288593,22.26837062,14.13237375,32.71374552,17.44169786,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-20,2010-03-20T00:00:00Z,0.56309671,2.17336711,10.70992011,22.24508627,14.22301011,32.45220021,17.63331948,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-21,2010-03-21T00:00:00Z,0.40979859,2.42799845,10.6870643,22.10339371,14.36742701,32.35648381,17.64783413,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-22,2010-03-22T00:00:00Z,0.46828346,2.50239512,10.5816579,22.02699676,14.53558439,32.05163104,17.83345134,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-23,2010-03-23T00:00:00Z,0.60893627,2.6260479,10.21132592,22.13591189,14.59313644,31.80495252,18.01968905,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-24,2010-03-24T00:00:00Z,0.43894228,2.88440178,9.85663208,22.36208988,14.62093414,31.66988941,18.16711044,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-25,2010-03-25T00:00:00Z,1.11634619,2.60341823,9.43337154,22.40067999,14.64143342,31.48265164,18.32209899,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-26,2010-03-26T00:00:00Z,0.58543802,3.02622551,9.44655183,22.44901701,14.74321167,31.20996682,18.53958914,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-27,2010-03-27T00:00:00Z,0.49059861,3.11578254,9.26603078,22.56490936,14.84166214,31.05088287,18.6701337,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-28,2010-03-28T00:00:00Z,0.47819795,3.23357998,8.82937142,22.91942448,14.78586086,30.88570608,18.86785923,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-29,2010-03-29T00:00:00Z,0.55353637,3.20160964,8.87482976,22.80522288,14.85931946,30.68679408,19.01868781,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-30,2010-03-30T00:00:00Z,0.46372351,3.25854145,8.87203851,22.91329077,14.85942856,30.48097444,19.15200274,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-31,2010-03-31T00:00:00Z,0.49584662,3.33250652,8.83153878,22.89074579,14.90486273,30.19585863,19.34864094,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,2010-04-01T00:00:00Z,0.40028061,2.78343168,9.43848595,22.92900673,14.98937523,29.95913795,19.50028185,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-02,2010-04-02T00:00:00Z,0.36403274,2.60791,9.38763646,23.1721698,15.08936407,29.72110526,19.65778166,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-03,2010-04-03T00:00:00Z,0.40069204,2.50705041,9.46639321,23.05879589,15.2589029,29.49797224,19.81019331,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-04,2010-04-04T00:00:00Z,0.48004249,2.36443192,9.5783605,22.09464436,16.28939576,29.23764309,19.95548188,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-05,2010-04-05T00:00:00Z,0.575834,2.25342456,8.74142994,22.84835563,16.4494626,28.9632757,20.16821757,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-06,2010-04-06T00:00:00Z,0.52750376,2.35554744,8.57093655,22.92704583,16.53845979,28.77034019,20.31016644,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-07,2010-04-07T00:00:00Z,0.60668999,2.45320285,8.35810955,23.01083766,16.55277624,28.59741564,20.42096807,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-08,2010-04-08T00:00:00Z,0.48905121,2.66632609,8.21650498,23.04687603,16.61262157,28.42350389,20.54511623,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-09,2010-04-09T00:00:00Z,0.85110514,2.66433947,7.98835986,22.89478277,16.70814874,28.24345448,20.64980956,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-10,2010-04-10T00:00:00Z,1.06423709,3.08377593,7.93891038,22.38665469,16.8010972,27.98306243,20.74226228,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-11,2010-04-11T00:00:00Z,0.93714115,3.3609389,8.10447351,22.16023214,16.83840999,27.72786064,20.87094367,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-12,2010-04-12T00:00:00Z,0.8849611,3.60715997,7.98043431,21.68611359,17.32894432,27.47787042,21.0345163,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-13,2010-04-13T00:00:00Z,0.47173904,3.92550152,8.22406816,21.53420503,17.39656609,27.27289828,21.17502189,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-14,2010-04-14T00:00:00Z,0.58353535,3.68994301,8.46432929,21.40886295,17.48442165,27.04672366,21.3221841,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-15,2010-04-15T00:00:00Z,2.6805718,3.18437556,8.62625925,21.29184611,16.96634574,25.84242456,21.40817698,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-16,2010-04-16T00:00:00Z,0.89895057,5.32606892,8.6398963,21.06568533,16.89178622,25.63931818,21.53829448,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-17,2010-04-17T00:00:00Z,0.57035924,5.54355439,8.76293527,21.15388491,16.79798544,25.50605687,21.66522387,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-18,2010-04-18T00:00:00Z,0.75665636,5.28019664,8.80242921,21.34738111,16.52532277,25.49159397,21.79641993,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-19,2010-04-19T00:00:00Z,1.05635129,5.08633322,8.78215761,21.38690666,16.44776047,25.30286027,21.93763048,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-20,2010-04-20T00:00:00Z,0.79632999,5.64134886,8.71579941,21.27044113,16.3927527,24.89511636,22.28821154,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-21,2010-04-21T00:00:00Z,0.68739938,5.85685881,8.66990348,21.26360813,16.39485065,24.71673101,22.41064853,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-22,2010-04-22T00:00:00Z,1.01522678,3.84430237,10.32561491,21.32111363,16.42328497,24.51648455,22.55397281,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-23,2010-04-23T00:00:00Z,0.3802048,4.21179179,10.58029506,21.33252603,16.45811017,24.42209804,22.61497412,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-24,2010-04-24T00:00:00Z,0.70321381,3.93386273,9.9804461,21.89801637,16.50413852,24.23490804,22.74541444,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-25,2010-04-25T00:00:00Z,0.86884529,3.87898607,9.79420667,21.86853772,16.66041801,24.05155086,22.87745538,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-26,2010-04-26T00:00:00Z,0.67648924,3.77495049,10.23642649,21.69694467,16.75187299,23.8271365,23.03617961,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-27,2010-04-27T00:00:00Z,0.63338639,3.50199195,10.55548731,21.71369497,16.78521562,23.67005599,23.14016777,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-28,2010-04-28T00:00:00Z,0.61463917,3.39880265,10.59448353,21.78631856,16.87999328,23.46364356,23.26211925,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-29,2010-04-29T00:00:00Z,0.38873334,3.02216854,11.15705911,21.74718752,17.05156034,23.17426003,23.45903112,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-30,2010-04-30T00:00:00Z,1.69341896,2.78473272,10.86199384,20.89835697,17.23243077,22.90814723,23.62091952,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-01,2010-05-01T00:00:00Z,0.52152648,3.71989086,11.16518804,20.87570765,17.29433471,22.69186148,23.73149078,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-02,2010-05-02T00:00:00Z,0.3596488,3.69651345,11.33406316,20.87320397,17.36847383,22.4628203,23.9052765,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-03,2010-05-03T00:00:00Z,0.55358358,3.54514925,11.30350137,20.85998345,17.41699814,22.30885439,24.01192982,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-04,2010-05-04T00:00:00Z,0.8787547,3.2735218,11.18748684,20.73107927,17.64505751,22.06423416,24.21986571,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-05,2010-05-05T00:00:00Z,0.9244845,3.38293709,11.01474728,20.54478425,17.88812502,21.83690188,24.40801998,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-06,2010-05-06T00:00:00Z,0.78295465,3.92895775,10.68904097,19.95905977,18.43686614,21.63517365,24.56794708,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-07,2010-05-07T00:00:00Z,1.07313343,2.95786407,11.25818705,19.98767237,18.53820671,21.47394433,24.71099204,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-08,2010-05-08T00:00:00Z,0.78830304,3.54059294,11.0880732,19.84114014,18.59167553,21.31768377,24.83253136,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-09,2010-05-09T00:00:00Z,0.43813849,4.00807475,11.00163661,19.54512277,18.88034333,21.22445567,24.90222838,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-10,2010-05-10T00:00:00Z,0.52441755,3.95352797,10.9683885,19.38261382,19.05709062,21.12659597,24.98736559,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-11,2010-05-11T00:00:00Z,0.29930224,3.99010512,10.8614763,18.52836053,20.20713052,20.97252835,25.14109695,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-12,2010-05-12T00:00:00Z,0.87476561,3.05788847,11.18440763,18.41688181,20.36963627,20.76991078,25.32650944,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-13,2010-05-13T00:00:00Z,0.55499336,3.26853512,11.27673714,18.29920887,20.51487993,20.62348505,25.46216052,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-14,2010-05-14T00:00:00Z,0.76692108,2.6076066,11.65220035,18.27772425,20.60933866,20.44553894,25.64067012,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-15,2010-05-15T00:00:00Z,0.26334263,2.64135879,10.47721984,19.72352678,20.76353572,20.30142566,25.82959057,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-16,2010-05-16T00:00:00Z,0.28864805,2.53176412,10.41778036,19.65824248,20.95671871,20.18376911,25.96307717,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-17,2010-05-17T00:00:00Z,0.58184951,2.36065459,10.23638535,19.6725372,21.05510145,19.99180145,26.10167046,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-18,2010-05-18T00:00:00Z,0.5523458,2.5854429,9.94107424,18.78446093,21.30581517,20.60826425,26.22259671,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-19,2010-05-19T00:00:00Z,0.74853539,2.24467445,9.65556971,19.11678096,21.42446072,20.51838889,26.29158988,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-20,2010-05-20T00:00:00Z,0.46834617,2.47150362,9.50147066,19.37627523,21.45003826,20.35681011,26.37555595,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-21,2010-05-21T00:00:00Z,1.63461502,1.87918065,8.94440254,19.34533929,21.4873815,20.27802492,26.43105608,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-22,2010-05-22T00:00:00Z,1.25848145,2.89543104,8.19332259,19.2354941,21.75212211,20.22453042,26.44061828,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-23,2010-05-23T00:00:00Z,1.03440747,3.31265125,8.14987383,18.87701981,22.02452945,20.20764925,26.39386895,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-24,2010-05-24T00:00:00Z,0.48670273,3.97865827,7.83778199,19.00474388,22.12992295,20.09634808,26.4658421,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-25,2010-05-25T00:00:00Z,0.55283088,4.05530042,7.76718022,18.94341265,22.19149195,19.94349237,26.54629153,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-26,2010-05-26T00:00:00Z,0.89144667,3.84386597,7.87861755,18.5479719,22.43406519,19.75968201,26.64435072,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-27,2010-05-27T00:00:00Z,0.69144878,4.29835301,7.51714202,18.41475756,22.7415355,19.59460649,26.74215665,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-28,2010-05-28T00:00:00Z,1.27270976,3.40026499,8.5745366,18.43885227,22.07171389,19.45628872,26.78563377,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-29,2010-05-29T00:00:00Z,1.25471576,3.14742008,8.99116514,18.19002478,22.2364094,19.21399983,26.96626501,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-30,2010-05-30T00:00:00Z,0.43502403,3.54223336,8.55847394,18.97079865,22.32991478,19.09704094,27.0665143,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-31,2010-05-31T00:00:00Z,0.45429815,3.49632073,8.53607692,18.91996464,22.41712153,19.02883195,27.14738609,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-01,2010-06-01T00:00:00Z,0.47103357,3.44199623,8.64609387,18.67213856,22.61175247,18.96659531,27.19038998,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-02,2010-06-02T00:00:00Z,0.48581712,3.11906833,8.91961454,18.65107516,22.76194491,18.76036008,27.30211987,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-03,2010-06-03T00:00:00Z,0.5560692,2.87964895,9.05145316,18.66580996,22.81340287,18.68508118,27.34853468,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-04,2010-06-04T00:00:00Z,1.30113179,2.61303613,9.01485709,17.38880505,23.66967747,18.61374417,27.39874829,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-05,2010-06-05T00:00:00Z,0.38138441,2.90353931,9.54371976,17.27907695,23.8994748,18.61208098,27.38072379,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-06,2010-06-06T00:00:00Z,0.46267044,2.83715626,9.24392974,17.5870061,23.88995643,18.61954582,27.3597352,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-07,2010-06-07T00:00:00Z,1.06476557,2.72451651,9.15989202,17.24961137,23.85390589,18.6326295,27.31467915,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-08,2010-06-08T00:00:00Z,0.57180962,3.22657264,9.30796666,17.04689506,23.93031458,18.5395859,27.37685555,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-09,2010-06-09T00:00:00Z,1.50370854,3.42030755,8.94453444,16.31186175,23.88342926,18.49778166,27.43837681,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-10,2010-06-10T00:00:00Z,0.95589707,4.32352362,9.03979407,15.91045944,23.81343856,18.46694842,27.48993882,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-11,2010-06-11T00:00:00Z,0.56795489,3.95847489,9.58601181,16.17876292,23.72414345,18.4454136,27.53923844,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-12,2010-06-12T00:00:00Z,0.64418932,3.87952026,9.63123499,16.14963409,23.6663574,18.42577966,27.60328428,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,2010-06-13T00:00:00Z,0.68002435,3.87182813,9.26364178,16.53279804,23.42134136,18.585551,27.64481534,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-14,2010-06-14T00:00:00Z,0.82564144,3.19911664,10.04077376,16.43443272,23.29586901,18.52855765,27.67560879,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-15,2010-06-15T00:00:00Z,0.73996041,3.47594916,10.00267646,16.33679878,23.17831482,18.55130715,27.71499321,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-16,2010-06-16T00:00:00Z,1.03056973,2.97193864,10.24161795,16.30768666,23.00513945,18.68293856,27.76010902,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-17,2010-06-17T00:00:00Z,0.80010127,3.09087576,10.74585468,15.80328389,22.99929861,18.74435551,27.81623028,0.0,0.0,0.0,0.0,0.0,0.0
