Datetime,Fund Price (USD)
2022-03-24T00:00:00Z,26.16
2022-03-23T00:00:00Z,24.62
2022-03-22T00:00:00Z,24.62
2022-03-21T00:00:00Z,24.2
2022-03-18T00:00:00Z,24.2
2022-03-17T00:00:00Z,22.92
2022-03-16T00:00:00Z,22.19
2022-03-15T00:00:00Z,21.02
2022-03-14T00:00:00Z,19.59
2022-03-11T00:00:00Z,20.02
2022-03-10T00:00:00Z,20.48
2022-03-09T00:00:00Z,21.06
2022-03-08T00:00:00Z,20.01
2022-03-07T00:00:00Z,18.94
2022-03-04T00:00:00Z,20.36
2022-03-03T00:00:00Z,21.92
2022-03-02T00:00:00Z,23.71
2022-03-01T00:00:00Z,24.1
2022-02-28T00:00:00Z,23.04
2022-02-25T00:00:00Z,21.69
2022-02-24T00:00:00Z,21.4
2022-02-23T00:00:00Z,20.95
2022-02-22T00:00:00Z,20.95
2022-02-18T00:00:00Z,22.51
2022-02-17T00:00:00Z,23.857
2022-02-16T00:00:00Z,27.2
2022-02-15T00:00:00Z,26.46
2022-02-14T00:00:00Z,23.81
2022-02-11T00:00:00Z,23.75
2022-02-10T00:00:00Z,25.76
2022-02-09T00:00:00Z,27.39
2022-02-08T00:00:00Z,25.6
2022-02-07T00:00:00Z,25.27
2022-02-04T00:00:00Z,23.35
2022-02-03T00:00:00Z,19.67
2022-02-02T00:00:00Z,21.23
2022-02-01T00:00:00Z,22.08
2022-01-31T00:00:00Z,21.22
2022-01-28T00:00:00Z,19.74
2022-01-27T00:00:00Z,18.03
2022-01-26T00:00:00Z,19.98
2022-01-25T00:00:00Z,19.68
2022-01-24T00:00:00Z,19.97
2022-01-21T00:00:00Z,20.745
2022-01-20T00:00:00Z,25.53
2022-01-19T00:00:00Z,24.78
2022-01-18T00:00:00Z,25.31
2022-01-14T00:00:00Z,27.5
2022-01-13T00:00:00Z,27.14
2022-01-12T00:00:00Z,29.52
2022-01-11T00:00:00Z,28.25
2022-01-10T00:00:00Z,26.1
2022-01-07T00:00:00Z,26.72
2022-01-06T00:00:00Z,28.81
2022-01-05T00:00:00Z,30.32
2022-01-04T00:00:00Z,33.72
2022-01-03T00:00:00Z,32.36
2021-12-31T00:00:00Z,32.36
2021-12-30T00:00:00Z,32.97
2021-12-29T00:00:00Z,32.84
2021-12-28T00:00:00Z,34.36
2021-12-27T00:00:00Z,37.69
2021-12-23T00:00:00Z,38.08
2021-12-22T00:00:00Z,36.27
2021-12-21T00:00:00Z,35.59
2021-12-20T00:00:00Z,33.33
2021-12-17T00:00:00Z,33.93
2021-12-16T00:00:00Z,35.91
2021-12-15T00:00:00Z,37.33
2021-12-14T00:00:00Z,34.73
2021-12-13T00:00:00Z,33.16
2021-12-10T00:00:00Z,36.68
2021-12-09T00:00:00Z,38
2021-12-08T00:00:00Z,41.69
2021-12-07T00:00:00Z,40.41
2021-12-06T00:00:00Z,39
2021-12-03T00:00:00Z,39.87
2021-12-02T00:00:00Z,43.99
2021-12-01T00:00:00Z,44.33
2021-11-30T00:00:00Z,45.79
2021-11-29T00:00:00Z,43.515
2021-11-26T00:00:00Z,40.385
2021-11-24T00:00:00Z,42.04
2021-11-23T00:00:00Z,42.9
2021-11-22T00:00:00Z,40.03
2021-11-19T00:00:00Z,42.04
2021-11-18T00:00:00Z,39.73
2021-11-17T00:00:00Z,41.47
2021-11-16T00:00:00Z,40.26
2021-11-15T00:00:00Z,44.12
2021-11-12T00:00:00Z,45.77
2021-11-11T00:00:00Z,46.44
2021-11-10T00:00:00Z,46.5
2021-11-09T00:00:00Z,46.5
2021-11-08T00:00:00Z,46.49
2021-11-05T00:00:00Z,43.96
2021-11-04T00:00:00Z,43.68
2021-11-03T00:00:00Z,44.23
2021-11-02T00:00:00Z,44.23
2021-11-01T00:00:00Z,42.36
2021-10-29T00:00:00Z,42.55
2021-10-28T00:00:00Z,40.5
2021-10-27T00:00:00Z,38.19
2021-10-26T00:00:00Z,39.74
2021-10-25T00:00:00Z,39.99
2021-10-22T00:00:00Z,37.523
2021-10-21T00:00:00Z,37.96
2021-10-20T00:00:00Z,38.6
2021-10-19T00:00:00Z,35.515
2021-10-18T00:00:00Z,34.71
2021-10-15T00:00:00Z,35.22
2021-10-14T00:00:00Z,34.96
2021-10-13T00:00:00Z,32.75
2021-10-12T00:00:00Z,31.77
2021-10-11T00:00:00Z,33.11
2021-10-08T00:00:00Z,34.752
2021-10-07T00:00:00Z,34.35
2021-10-06T00:00:00Z,34.76
2021-10-05T00:00:00Z,33.875
2021-10-04T00:00:00Z,32.35
2021-10-01T00:00:00Z,31.53
2021-09-30T00:00:00Z,28.41
2021-09-29T00:00:00Z,26.62
2021-09-28T00:00:00Z,26.97
2021-09-27T00:00:00Z,28.98
2021-09-24T00:00:00Z,28.645
2021-09-23T00:00:00Z,30.62
2021-09-22T00:00:00Z,29.26
2021-09-21T00:00:00Z,27.95
2021-09-20T00:00:00Z,29.5499
2021-09-17T00:00:00Z,33.08
2021-09-16T00:00:00Z,34.5
2021-09-15T00:00:00Z,34.315
2021-09-14T00:00:00Z,31.9
2021-09-13T00:00:00Z,31.02
2021-09-10T00:00:00Z,31.61
2021-09-09T00:00:00Z,33.48
2021-09-08T00:00:00Z,34.6
2021-09-07T00:00:00Z,33.29
2021-09-03T00:00:00Z,38.495
2021-09-02T00:00:00Z,36.19
2021-09-01T00:00:00Z,35.7
2021-08-31T00:00:00Z,32.89
2021-08-30T00:00:00Z,32.61
2021-08-27T00:00:00Z,31.015
2021-08-26T00:00:00Z,29.51
2021-08-25T00:00:00Z,30.71
2021-08-24T00:00:00Z,30.76
2021-08-23T00:00:00Z,31.77
2021-08-20T00:00:00Z,30.84
2021-08-19T00:00:00Z,28.98
2021-08-18T00:00:00Z,27.4825
2021-08-17T00:00:00Z,28.1
2021-08-16T00:00:00Z,30.46
2021-08-13T00:00:00Z,30.46
2021-08-12T00:00:00Z,29.37
2021-08-11T00:00:00Z,31.17
2021-08-10T00:00:00Z,29.58
2021-08-09T00:00:00Z,30.27
2021-08-06T00:00:00Z,27.52
2021-08-05T00:00:00Z,26.5
2021-08-04T00:00:00Z,24.93
2021-08-03T00:00:00Z,22.77
2021-08-02T00:00:00Z,23.9
2021-07-30T00:00:00Z,22.42
2021-07-29T00:00:00Z,21.15
2021-07-28T00:00:00Z,21.43
2021-07-27T00:00:00Z,20.53
2021-07-26T00:00:00Z,21.85
2021-07-23T00:00:00Z,18.459
2021-07-22T00:00:00Z,18.51
2021-07-21T00:00:00Z,17.95
2021-07-20T00:00:00Z,16.49
2021-07-19T00:00:00Z,16.77
2021-07-16T00:00:00Z,17.79
2021-07-15T00:00:00Z,17.67
2021-07-14T00:00:00Z,18.42
2021-07-13T00:00:00Z,18.14
2021-07-12T00:00:00Z,19.28
2021-07-09T00:00:00Z,20.41
2021-07-08T00:00:00Z,20.74
2021-07-07T00:00:00Z,23.01
2021-07-06T00:00:00Z,22.67
2021-07-02T00:00:00Z,20.82
2021-07-01T00:00:00Z,20.93
2021-06-30T00:00:00Z,22.37
2021-06-29T00:00:00Z,22
2021-06-28T00:00:00Z,20.65
2021-06-25T00:00:00Z,18.17
2021-06-24T00:00:00Z,19.73
2021-06-23T00:00:00Z,18.73
2021-06-22T00:00:00Z,18.395
2021-06-21T00:00:00Z,18.78
2021-06-18T00:00:00Z,20.66
2021-06-17T00:00:00Z,22.35
2021-06-16T00:00:00Z,23.19
2021-06-15T00:00:00Z,24.14
2021-06-14T00:00:00Z,24.45
2021-06-11T00:00:00Z,23.077
2021-06-10T00:00:00Z,24.06
2021-06-09T00:00:00Z,24.9
2021-06-08T00:00:00Z,24.855
2021-06-07T00:00:00Z,26.75
2021-06-04T00:00:00Z,27.25
2021-06-03T00:00:00Z,28.04
2021-06-02T00:00:00Z,27.78
2021-06-01T00:00:00Z,25.7099
2021-05-28T00:00:00Z,25.21
2021-05-27T00:00:00Z,27.6
2021-05-26T00:00:00Z,27.06
2021-05-25T00:00:00Z,25.25
2021-05-24T00:00:00Z,26.32
2021-05-21T00:00:00Z,23.37
2021-05-20T00:00:00Z,27.395
2021-05-19T00:00:00Z,25.82
2021-05-18T00:00:00Z,32.724
2021-05-17T00:00:00Z,32.78
2021-05-14T00:00:00Z,36.805
2021-05-13T00:00:00Z,33.5
2021-05-12T00:00:00Z,39.15
2021-05-11T00:00:00Z,40
2021-05-10T00:00:00Z,37.25
2021-05-07T00:00:00Z,35.07
2021-05-06T00:00:00Z,34.49
2021-05-05T00:00:00Z,34.405
2021-05-04T00:00:00Z,31.96
2021-05-03T00:00:00Z,32.4
2021-04-30T00:00:00Z,27.705
2021-04-29T00:00:00Z,27.12
2021-04-28T00:00:00Z,27.43
2021-04-27T00:00:00Z,26.93
2021-04-26T00:00:00Z,25.5
2021-04-23T00:00:00Z,23.12
2021-04-22T00:00:00Z,24.34
2021-04-21T00:00:00Z,24
2021-04-20T00:00:00Z,23.16
2021-04-19T00:00:00Z,22.29
2021-04-16T00:00:00Z,23.7
2021-04-15T00:00:00Z,24.65
2021-04-14T00:00:00Z,22.18
2021-04-13T00:00:00Z,23.615
2021-04-12T00:00:00Z,20.99
2021-04-09T00:00:00Z,20.47
2021-04-08T00:00:00Z,20
2021-04-07T00:00:00Z,18.865
2021-04-06T00:00:00Z,20.385
2021-04-05T00:00:00Z,20.15
2021-04-01T00:00:00Z,18.8365
2021-03-31T00:00:00Z,17.89
2021-03-30T00:00:00Z,17.31
2021-03-29T00:00:00Z,16.96
2021-03-26T00:00:00Z,15.58
2021-03-25T00:00:00Z,15.15
2021-03-24T00:00:00Z,14.94
2021-03-23T00:00:00Z,15.76
2021-03-22T00:00:00Z,16.52
2021-03-19T00:00:00Z,17.26
2021-03-18T00:00:00Z,17.25
2021-03-17T00:00:00Z,18.18
2021-03-16T00:00:00Z,17.54
2021-03-15T00:00:00Z,17.51
2021-03-12T00:00:00Z,17.125
2021-03-11T00:00:00Z,17.8
2021-03-10T00:00:00Z,17.39
2021-03-09T00:00:00Z,18.2
2021-03-08T00:00:00Z,17.39
2021-03-05T00:00:00Z,15.105
2021-03-04T00:00:00Z,14.5
2021-03-03T00:00:00Z,15.49
2021-03-02T00:00:00Z,15.07
2021-03-01T00:00:00Z,16.06
2021-02-26T00:00:00Z,15.65
2021-02-25T00:00:00Z,16.65
2021-02-24T00:00:00Z,16.65
2021-02-23T00:00:00Z,16.77
2021-02-22T00:00:00Z,19.21
2021-02-19T00:00:00Z,21.12
2021-02-18T00:00:00Z,21.12
2021-02-17T00:00:00Z,20.23
2021-02-16T00:00:00Z,19.295
2021-02-12T00:00:00Z,20.51
2021-02-11T00:00:00Z,19.62
2021-02-10T00:00:00Z,20.75
2021-02-09T00:00:00Z,20.75
2021-02-08T00:00:00Z,20.6
2021-02-05T00:00:00Z,19.72
2021-02-04T00:00:00Z,18.98
2021-02-03T00:00:00Z,18.89
2021-02-02T00:00:00Z,17.71
2021-02-01T00:00:00Z,15.32
2021-01-29T00:00:00Z,14.92
2021-01-28T00:00:00Z,15.3
2021-01-27T00:00:00Z,14.25
2021-01-26T00:00:00Z,15.25
2021-01-25T00:00:00Z,14.88
2021-01-22T00:00:00Z,14.25
2021-01-21T00:00:00Z,13.59
2021-01-20T00:00:00Z,15.22
2021-01-19T00:00:00Z,16.461
2021-01-15T00:00:00Z,14.75
2021-01-14T00:00:00Z,14.75
2021-01-13T00:00:00Z,13.17
2021-01-12T00:00:00Z,13.17
2021-01-11T00:00:00Z,12.62
2021-01-08T00:00:00Z,13.76
2021-01-07T00:00:00Z,14.615
2021-01-06T00:00:00Z,14.79
2021-01-05T00:00:00Z,13.79
2021-01-04T00:00:00Z,12
2020-12-31T00:00:00Z,15.5
2020-12-30T00:00:00Z,17.06
2020-12-29T00:00:00Z,15.96
2020-12-28T00:00:00Z,16.9
2020-12-24T00:00:00Z,16.2
2020-12-23T00:00:00Z,19.655
2020-12-22T00:00:00Z,23.4
2020-12-21T00:00:00Z,21.74
2020-12-18T00:00:00Z,20.15
2020-12-17T00:00:00Z,18.2222222222
2020-12-16T00:00:00Z,19.4877777778
2020-12-15T00:00:00Z,16.2222222222
2020-12-14T00:00:00Z,14.91
2020-12-11T00:00:00Z,12.9
2020-12-10T00:00:00Z,13.5544444444
2020-12-09T00:00:00Z,13.1888888889
2020-12-08T00:00:00Z,13.8444444444
2020-12-07T00:00:00Z,14.7772222222
2020-12-04T00:00:00Z,13.5611111111
2020-12-03T00:00:00Z,14.05
2020-12-02T00:00:00Z,12.4733333333
2020-12-01T00:00:00Z,12.1111111111
2020-11-30T00:00:00Z,11.4444444444
2020-11-27T00:00:00Z,9.45111111111
2020-11-25T00:00:00Z,10.7277777778
2020-11-24T00:00:00Z,12
2020-11-23T00:00:00Z,10.8827777778
2020-11-20T00:00:00Z,8.69444444444
2020-11-19T00:00:00Z,7.56333333333
2020-11-18T00:00:00Z,7.28333333333
2020-11-17T00:00:00Z,7.81
2020-11-16T00:00:00Z,7.11444444444
2020-11-13T00:00:00Z,7.06222222222
2020-11-12T00:00:00Z,6.88888888889
2020-11-11T00:00:00Z,7.08222222222
2020-11-10T00:00:00Z,6.71888888889
2020-11-09T00:00:00Z,6.69222222222
2020-11-06T00:00:00Z,6.69444444444
2020-11-05T00:00:00Z,6.26
2020-11-04T00:00:00Z,5.85555555556
2020-11-03T00:00:00Z,5.88888888889
2020-11-02T00:00:00Z,6.14111111111
2020-10-30T00:00:00Z,6.22
2020-10-29T00:00:00Z,6.55555555556
2020-10-28T00:00:00Z,6.25
2020-10-27T00:00:00Z,6.88888888889
2020-10-26T00:00:00Z,6.38
2020-10-23T00:00:00Z,7.21666666667
2020-10-22T00:00:00Z,7.44444444444
2020-10-21T00:00:00Z,6.41223333333
2020-10-20T00:00:00Z,5.54222222222
2020-10-19T00:00:00Z,5.75556666667
2020-10-16T00:00:00Z,5.62777777778
2020-10-15T00:00:00Z,5.44333333333
2020-10-14T00:00:00Z,5.38777777778
2020-10-13T00:00:00Z,5.71111111111
2020-10-12T00:00:00Z,6.24944444444
2020-10-09T00:00:00Z,6.02222222222
2020-10-08T00:00:00Z,5.52222222222
2020-10-07T00:00:00Z,4.74888888889
2020-10-06T00:00:00Z,4.43333333333
2020-10-05T00:00:00Z,4.53777777778
2020-10-02T00:00:00Z,4.33333333333
2020-10-01T00:00:00Z,4.38888888889
2020-09-30T00:00:00Z,4.25555555556
2020-09-29T00:00:00Z,4.44444444444
2020-09-28T00:00:00Z,4.56555555556
2020-09-25T00:00:00Z,4.72
2020-09-24T00:00:00Z,4.68888888889
2020-09-23T00:00:00Z,4.81222222222
2020-09-22T00:00:00Z,5.16666666667
2020-09-21T00:00:00Z,5.02222222222
2020-09-18T00:00:00Z,5.27777777778
2020-09-17T00:00:00Z,5.30111111111
2020-09-16T00:00:00Z,5.24888888889
2020-09-15T00:00:00Z,5.33333333333
2020-09-14T00:00:00Z,5.37777777778
2020-09-11T00:00:00Z,5.48888888889
2020-09-10T00:00:00Z,5.56111111111
2020-09-09T00:00:00Z,5.66555555556
2020-09-08T00:00:00Z,5.47222222222
2020-09-04T00:00:00Z,6.18888888889
2020-09-03T00:00:00Z,6.01
2020-09-02T00:00:00Z,6.25333333333
2020-09-01T00:00:00Z,6.87
2020-08-31T00:00:00Z,6.19444444444
2020-08-28T00:00:00Z,6.54222222222
2020-08-27T00:00:00Z,6.71111111111
2020-08-26T00:00:00Z,7.21333333333
2020-08-25T00:00:00Z,6.97222222222
2020-08-24T00:00:00Z,7.21725555556
2020-08-21T00:00:00Z,7.54444444444
2020-08-20T00:00:00Z,6.93333333333
2020-08-19T00:00:00Z,7.67777777778
2020-08-18T00:00:00Z,8.96111111111
2020-08-17T00:00:00Z,9.32222222222
2020-08-14T00:00:00Z,9.33333333333
2020-08-13T00:00:00Z,9.41666666667
2020-08-12T00:00:00Z,8.91777777778
2020-08-11T00:00:00Z,9.37555555556
2020-08-10T00:00:00Z,10.7222222222
2020-08-07T00:00:00Z,10.5555555556
2020-08-06T00:00:00Z,11.6388888889
2020-08-05T00:00:00Z,12.9333333333
2020-08-04T00:00:00Z,12.5555555556
2020-08-03T00:00:00Z,12.1777777778
2020-07-31T00:00:00Z,11.2222222222
2020-07-30T00:00:00Z,12.1111111111
2020-07-29T00:00:00Z,11.1194444444
2020-07-28T00:00:00Z,14
2020-07-27T00:00:00Z,15.8888888889
2020-07-24T00:00:00Z,11.9444444444
2020-07-23T00:00:00Z,10.7888888889
2020-07-22T00:00:00Z,9.52222222222
2020-07-21T00:00:00Z,8.75555555556
2020-07-20T00:00:00Z,7.80111111111
2020-07-17T00:00:00Z,7.91666666667
2020-07-16T00:00:00Z,8.32222222222
2020-07-15T00:00:00Z,9.75
2020-07-14T00:00:00Z,9.33333333333
2020-07-13T00:00:00Z,8.28
2020-07-10T00:00:00Z,7.80666666667
2020-07-09T00:00:00Z,8.55555555556
2020-07-08T00:00:00Z,9.38888888889
2020-07-07T00:00:00Z,9.25
2020-07-06T00:00:00Z,10.1111111111
2020-07-02T00:00:00Z,11.3333333333
2020-07-01T00:00:00Z,12.4444444444
2020-06-30T00:00:00Z,10.7777777778
2020-06-29T00:00:00Z,9.33333333333
2020-06-26T00:00:00Z,9.66333333333
2020-06-25T00:00:00Z,10.9211111111
2020-06-24T00:00:00Z,11.3888888889
2020-06-23T00:00:00Z,12.1666666667
2020-06-22T00:00:00Z,14.9444444444
2020-06-19T00:00:00Z,19.2222222222
2020-06-18T00:00:00Z,21.8055555556
2020-06-17T00:00:00Z,21.6222222222
2020-06-16T00:00:00Z,22.7777777778
2020-06-15T00:00:00Z,21.6666666667
2020-06-12T00:00:00Z,21.7222222222
2020-06-11T00:00:00Z,21.1111111111
2020-06-10T00:00:00Z,24.2222222222
2020-06-09T00:00:00Z,22.5
2020-06-08T00:00:00Z,21.5833333333
2020-06-05T00:00:00Z,24.7766666667
2020-06-04T00:00:00Z,26.6108888889
2020-06-03T00:00:00Z,22.1111111111
2020-06-02T00:00:00Z,19.6666666667
2020-06-01T00:00:00Z,15.2777777778
2020-05-29T00:00:00Z,13.5555555556
2020-05-28T00:00:00Z,12.3333333333
2020-05-27T00:00:00Z,12.1111111111
2020-05-26T00:00:00Z,11.6666666667
2020-05-22T00:00:00Z,11.5
2020-05-21T00:00:00Z,10.8333333333
2020-05-20T00:00:00Z,11.8333333333
2020-05-19T00:00:00Z,11.6944444444
2020-05-18T00:00:00Z,11.8888888889
2020-05-15T00:00:00Z,11.1111111111
2020-05-14T00:00:00Z,11.8888888889
2020-05-13T00:00:00Z,12
2020-05-12T00:00:00Z,11.4333333333
2020-05-11T00:00:00Z,11
2020-05-08T00:00:00Z,12
2020-05-07T00:00:00Z,12.2222222222
2020-05-06T00:00:00Z,10.6111111111
2020-05-05T00:00:00Z,10.6944444444
2020-05-04T00:00:00Z,10.8888888889
2020-05-01T00:00:00Z,10.2222222222
2020-04-30T00:00:00Z,11
2020-04-29T00:00:00Z,11.6111111111
2020-04-28T00:00:00Z,10.7777777778
2020-04-27T00:00:00Z,10.6666666667
2020-04-24T00:00:00Z,10.2222222222
2020-04-23T00:00:00Z,10.3955555556
2020-04-22T00:00:00Z,10.2222222222
2020-04-21T00:00:00Z,9.44444444444
2020-04-20T00:00:00Z,9.44444444444
2020-04-17T00:00:00Z,9.66666666667
2020-04-16T00:00:00Z,9.55555555556
2020-04-15T00:00:00Z,8.27777777778
2020-04-14T00:00:00Z,8.86222222222
2020-04-13T00:00:00Z,8.92222222222
2020-04-09T00:00:00Z,10.0611111111
2020-04-08T00:00:00Z,10.8333333333
2020-04-07T00:00:00Z,10.3333333333
2020-04-06T00:00:00Z,10.4722222222
2020-04-03T00:00:00Z,9.27777777778
2020-04-02T00:00:00Z,9.27777777778
2020-04-01T00:00:00Z,7.83333333333
2020-03-31T00:00:00Z,8.47777777778
2020-03-30T00:00:00Z,8.39444444444
2020-03-27T00:00:00Z,8.04444444444
2020-03-26T00:00:00Z,8.66666666667
2020-03-25T00:00:00Z,8.22222222222
2020-03-24T00:00:00Z,8.98888888889
2020-03-23T00:00:00Z,8.27777777778
2020-03-20T00:00:00Z,7.77777777778
2020-03-19T00:00:00Z,8.33444444444
2020-03-18T00:00:00Z,6
2020-03-17T00:00:00Z,5.12222222222
2020-03-16T00:00:00Z,4.58888888889
2020-03-13T00:00:00Z,6.94444444444
2020-03-12T00:00:00Z,6.99
2020-03-11T00:00:00Z,9.83444444444
2020-03-10T00:00:00Z,10.7777777778
2020-03-09T00:00:00Z,11.0833333333
2020-03-06T00:00:00Z,14.3333333333
2020-03-05T00:00:00Z,13.7222222222
2020-03-04T00:00:00Z,11.5666666667
2020-03-03T00:00:00Z,11.4277777778
2020-03-02T00:00:00Z,12.3344444444
2020-02-28T00:00:00Z,10.4322222222
2020-02-27T00:00:00Z,12.4455555556
2020-02-26T00:00:00Z,10.7777777778
2020-02-25T00:00:00Z,13.3333333333
2020-02-24T00:00:00Z,15.9722222222
2020-02-21T00:00:00Z,14.7777777778
2020-02-20T00:00:00Z,13.2444444444
2020-02-19T00:00:00Z,13.1233333333
2020-02-18T00:00:00Z,12.8744444444
2020-02-14T00:00:00Z,10.4444444444
2020-02-13T00:00:00Z,9.05555555556
2020-02-12T00:00:00Z,11.0555555556
2020-02-11T00:00:00Z,9.27777777778
2020-02-10T00:00:00Z,9.33333333333
2020-02-07T00:00:00Z,8.65666666667
2020-02-06T00:00:00Z,7.36111111111
2020-02-05T00:00:00Z,6.36111111111
2020-02-04T00:00:00Z,5.42222222222
2020-02-03T00:00:00Z,5.28777777778
2020-01-31T00:00:00Z,4.75555555556
2020-01-30T00:00:00Z,4.90222222222
2020-01-29T00:00:00Z,4.69666666667
2020-01-28T00:00:00Z,4.56666666667
2020-01-27T00:00:00Z,4.44444444444
2020-01-24T00:00:00Z,4
2020-01-23T00:00:00Z,3.49888888889
2020-01-22T00:00:00Z,3.72222222222
2020-01-21T00:00:00Z,4.24444444444
2020-01-17T00:00:00Z,4.45555555556
2020-01-16T00:00:00Z,4.07222222222
2020-01-15T00:00:00Z,3.88888888889
2020-01-14T00:00:00Z,3.75
2020-01-13T00:00:00Z,2.94444444444
2020-01-10T00:00:00Z,2.88888888889
2020-01-09T00:00:00Z,2.97777777778
2020-01-08T00:00:00Z,3.04666666667
2020-01-07T00:00:00Z,3.19444444444
2020-01-06T00:00:00Z,2.93333333333
2020-01-03T00:00:00Z,2.79444444444
2020-01-02T00:00:00Z,2.78111111111
2019-12-31T00:00:00Z,2.86111111111
2019-12-30T00:00:00Z,2.88888888889
2019-12-27T00:00:00Z,2.85777777778
2019-12-26T00:00:00Z,2.90555555556
2019-12-24T00:00:00Z,2.99444444444
2019-12-23T00:00:00Z,3.36777777778
2019-12-20T00:00:00Z,3.55555555556
2019-12-19T00:00:00Z,3.43666666667
2019-12-18T00:00:00Z,3.54222222222
2019-12-17T00:00:00Z,2.69444444444
2019-12-16T00:00:00Z,2.79555555556
2019-12-13T00:00:00Z,3.05666666667
2019-12-12T00:00:00Z,3.22222222222
2019-12-11T00:00:00Z,3.21111111111
2019-12-10T00:00:00Z,3.22222222222
2019-12-09T00:00:00Z,3.33888888889
2019-12-06T00:00:00Z,3.47222222222
2019-12-05T00:00:00Z,3.39444444444
2019-12-04T00:00:00Z,3.66666666667
2019-12-03T00:00:00Z,3.57777777778
2019-12-02T00:00:00Z,3.6
2019-11-29T00:00:00Z,3.76666666667
2019-11-27T00:00:00Z,3.69666666667
2019-11-26T00:00:00Z,3.40111111111
2019-11-25T00:00:00Z,3.49444444444
2019-11-22T00:00:00Z,3.44444444444
2019-11-21T00:00:00Z,3.76222222222
2019-11-20T00:00:00Z,3.94444444444
2019-11-19T00:00:00Z,3.91222222222
2019-11-18T00:00:00Z,4.05555555556
2019-11-15T00:00:00Z,4.01666666667
2019-11-14T00:00:00Z,4.11111111111
2019-11-13T00:00:00Z,4.18333333333
2019-11-12T00:00:00Z,3.94444444444
2019-11-11T00:00:00Z,3.98333333333
2019-11-08T00:00:00Z,4.02333333333
2019-11-07T00:00:00Z,4.24444444444
2019-11-06T00:00:00Z,4.36111111111
2019-11-05T00:00:00Z,4.54444444444
2019-11-04T00:00:00Z,4.16666666667
2019-11-01T00:00:00Z,3.77777777778
2019-10-31T00:00:00Z,3.77777777778
2019-10-30T00:00:00Z,3.66111111111
2019-10-29T00:00:00Z,3.77222222222
2019-10-28T00:00:00Z,3.75
2019-10-25T00:00:00Z,3.60555555556
2019-10-24T00:00:00Z,3.21111111111
2019-10-23T00:00:00Z,2.91111111111
2019-10-22T00:00:00Z,2.95666666667
2019-10-21T00:00:00Z,2.79333333333
2019-10-18T00:00:00Z,3.44444444444
2019-10-17T00:00:00Z,3.21111111111
2019-10-16T00:00:00Z,3.17222222222
2019-10-15T00:00:00Z,3.30111111111
2019-10-14T00:00:00Z,3.57222222222
2019-10-11T00:00:00Z,3.44444444444
2019-10-10T00:00:00Z,3.55555555556
2019-10-09T00:00:00Z,3.5
2019-10-08T00:00:00Z,2.69
2019-10-07T00:00:00Z,2.72222222222
2019-10-04T00:00:00Z,2.57666666667
2019-10-03T00:00:00Z,2.55666666667
2019-10-02T00:00:00Z,2.61111111111
2019-10-01T00:00:00Z,2.52888888889
2019-09-30T00:00:00Z,2.41222222222
2019-09-27T00:00:00Z,2.61111111111
2019-09-26T00:00:00Z,2.86111111111
2019-09-25T00:00:00Z,3
2019-09-24T00:00:00Z,3.28777777778
2019-09-23T00:00:00Z,3.91666666667
2019-09-20T00:00:00Z,4.44444444444
2019-09-19T00:00:00Z,4.54444444444
2019-09-18T00:00:00Z,4.56666666667
2019-09-17T00:00:00Z,4.42222222222
2019-09-16T00:00:00Z,3.90111111111
2019-09-13T00:00:00Z,3.77888888889
2019-09-12T00:00:00Z,3.93888888889
2019-09-11T00:00:00Z,3.94444444444
2019-09-10T00:00:00Z,3.94444444444
2019-09-09T00:00:00Z,4.00555555556
2019-09-06T00:00:00Z,4.08888888889
2019-09-05T00:00:00Z,4.00555555556
2019-09-04T00:00:00Z,4.05555555556
2019-09-03T00:00:00Z,4.08333333333
2019-08-30T00:00:00Z,4.08333333333
2019-08-29T00:00:00Z,4.02777777778
2019-08-28T00:00:00Z,4.13333333333
2019-08-27T00:00:00Z,4.15
2019-08-26T00:00:00Z,4.16666666667
2019-08-23T00:00:00Z,4.27777777778
2019-08-22T00:00:00Z,4.42222222222
2019-08-21T00:00:00Z,4.38888888889
2019-08-20T00:00:00Z,4.60333333333
2019-08-19T00:00:00Z,4.6
2019-08-16T00:00:00Z,4.44444444444
2019-08-15T00:00:00Z,4.22222222222
2019-08-14T00:00:00Z,4.33333333333
2019-08-13T00:00:00Z,4.72222222222
2019-08-12T00:00:00Z,4.54444444444
2019-08-09T00:00:00Z,4.74444444444
2019-08-08T00:00:00Z,4.77777777778
2019-08-07T00:00:00Z,4.88888888889
2019-08-06T00:00:00Z,5.33111111111
2019-08-05T00:00:00Z,5.26666666667
2019-08-02T00:00:00Z,4.83333333333
2019-08-01T00:00:00Z,4.61111111111
2019-07-31T00:00:00Z,4.82888888889
2019-07-30T00:00:00Z,4.52777777778
2019-07-29T00:00:00Z,4.47777777778
2019-07-26T00:00:00Z,5.11111111111
2019-07-25T00:00:00Z,5.36111111111
2019-07-24T00:00:00Z,4.66666666667
2019-07-23T00:00:00Z,4.88888888889
2019-07-22T00:00:00Z,5.33333333333
2019-07-19T00:00:00Z,5.77777777778
2019-07-18T00:00:00Z,5.97222222222
2019-07-17T00:00:00Z,5.77777777778
2019-07-16T00:00:00Z,5.66666666667
2019-07-15T00:00:00Z,6.11111111111
2019-07-12T00:00:00Z,6.16666666667
2019-07-11T00:00:00Z,6.11111111111
2019-07-10T00:00:00Z,6.66666666667
