Datetime,Fund Market Premium
2026-04-09T00:00:00Z,0.17086255180501456
2026-04-08T00:00:00Z,0.2654244662756365
2026-04-07T00:00:00Z,0.4053257120962024
2026-04-06T00:00:00Z,0.06962561005325657
2026-04-02T00:00:00Z,0.3219776691748656
2026-04-01T00:00:00Z,0.1222324594902405
2026-03-31T00:00:00Z,-0.022617545932120956
2026-03-30T00:00:00Z,0.1063217601709884
2026-03-27T00:00:00Z,0.043798187326209055
2026-03-26T00:00:00Z,0.06764075960020738
2026-03-25T00:00:00Z,0.13926601610119776
2026-03-24T00:00:00Z,-1.5592399640207502
2026-03-23T00:00:00Z,-0.23256431974181663
2026-03-20T00:00:00Z,0.25251206664594444
2026-03-19T00:00:00Z,-0.11747780190476273
2026-03-18T00:00:00Z,-0.139723163178598
2026-03-17T00:00:00Z,-0.250344461186802
2026-03-16T00:00:00Z,-0.003232773644034583
2026-03-13T00:00:00Z,0.04859012693764568
2026-03-12T00:00:00Z,0.2385128114621046
2026-03-11T00:00:00Z,3.0306779393118792
2026-03-10T00:00:00Z,1.872412512844116
2026-03-09T00:00:00Z,1.8010531098997722
2026-03-06T00:00:00Z,-0.059403186637969826
2026-03-05T00:00:00Z,1.8823581487132164
2026-03-04T00:00:00Z,-0.47271035752476953
2026-03-03T00:00:00Z,1.9010567539799814
2026-03-02T00:00:00Z,4.221429967059296
2026-02-27T00:00:00Z,-0.026290179258703972
2026-02-26T00:00:00Z,-0.14963427537820145
2026-02-25T00:00:00Z,0.19157122100053595
2026-02-24T00:00:00Z,0.04142339961403533
2026-02-23T00:00:00Z,0.2031214493209491
2026-02-20T00:00:00Z,0.14158946513600787
2026-02-19T00:00:00Z,0.2083994325696228
2026-02-18T00:00:00Z,-0.16621285433604957
2026-02-17T00:00:00Z,-0.04893524542096825
2026-02-13T00:00:00Z,-0.09542960561846792
2026-02-12T00:00:00Z,-1.4126126637035967
2026-02-11T00:00:00Z,0.07258133974581764
2026-02-10T00:00:00Z,-1.6847944898002505
2026-02-09T00:00:00Z,2.418711151602399
2026-02-06T00:00:00Z,-0.26029465281586267
2026-02-05T00:00:00Z,-0.6753227040158114
2026-02-04T00:00:00Z,-1.551440106392517
2026-02-03T00:00:00Z,1.332184201525669
2026-02-02T00:00:00Z,-0.15608931523029201
2026-01-30T00:00:00Z,-0.6821823444439074
2026-01-29T00:00:00Z,0.0003804540302608985
2026-01-28T00:00:00Z,-0.093717378509237
2026-01-27T00:00:00Z,0.45911288495345115
2026-01-26T00:00:00Z,-0.34762934299861065
2026-01-23T00:00:00Z,-0.10372986336864762
2026-01-22T00:00:00Z,-0.15157016082750213
2026-01-21T00:00:00Z,0.14176725990103925
2026-01-20T00:00:00Z,0.033889602584117925
2026-01-19T00:00:00Z,-0.07988837219771813
2026-01-16T00:00:00Z,0.2865881905955266
2026-01-15T00:00:00Z,-0.06672697214216716
2026-01-14T00:00:00Z,0.7889850372867929
