Datetime,Exchange Depositing Transactions
2024-02-26T00:00:00Z,65142
2024-02-25T00:00:00Z,69310
2024-02-24T00:00:00Z,45501
2024-02-23T00:00:00Z,51767
2024-02-22T00:00:00Z,41896
2024-02-21T00:00:00Z,53597
2024-02-20T00:00:00Z,78376
2024-02-19T00:00:00Z,78359
2024-02-18T00:00:00Z,42070
2024-02-17T00:00:00Z,27219
2024-02-16T00:00:00Z,73888
2024-02-15T00:00:00Z,86580
2024-02-14T00:00:00Z,80997
2024-02-13T00:00:00Z,75213
2024-02-12T00:00:00Z,47501
2024-02-11T00:00:00Z,43414
2024-02-10T00:00:00Z,37495
2024-02-09T00:00:00Z,77666
2024-02-08T00:00:00Z,46722
2024-02-07T00:00:00Z,58938
2024-02-06T00:00:00Z,84743
2024-02-05T00:00:00Z,72586
2024-02-04T00:00:00Z,53395
2024-02-03T00:00:00Z,36203
2024-02-02T00:00:00Z,38662
2024-02-01T00:00:00Z,29862
2024-01-31T00:00:00Z,38622
2024-01-30T00:00:00Z,58540
2024-01-29T00:00:00Z,46311
2024-01-28T00:00:00Z,37675
2024-01-27T00:00:00Z,40961
2024-01-26T00:00:00Z,43725
2024-01-25T00:00:00Z,41699
2024-01-24T00:00:00Z,30822
2024-01-23T00:00:00Z,38868
2024-01-22T00:00:00Z,50553
2024-01-21T00:00:00Z,33141
2024-01-20T00:00:00Z,33400
2024-01-19T00:00:00Z,39798
2024-01-18T00:00:00Z,34419
2024-01-17T00:00:00Z,35200
2024-01-16T00:00:00Z,41734
2024-01-15T00:00:00Z,31990
2024-01-14T00:00:00Z,38308
2024-01-13T00:00:00Z,39568
2024-01-12T00:00:00Z,92958
2024-01-11T00:00:00Z,105123
2024-01-10T00:00:00Z,122394
2024-01-09T00:00:00Z,36072
2024-01-08T00:00:00Z,39076
2024-01-07T00:00:00Z,33497
2024-01-06T00:00:00Z,35059
2024-01-05T00:00:00Z,34208
2024-01-04T00:00:00Z,35942
2024-01-03T00:00:00Z,40859
2024-01-02T00:00:00Z,68459
2024-01-01T00:00:00Z,38053
2023-12-31T00:00:00Z,32934
2023-12-30T00:00:00Z,40724
2023-12-29T00:00:00Z,38544
2023-12-28T00:00:00Z,85788
2023-12-27T00:00:00Z,61945
2023-12-26T00:00:00Z,45040
2023-12-25T00:00:00Z,42439
2023-12-24T00:00:00Z,34795
2023-12-23T00:00:00Z,33966
2023-12-22T00:00:00Z,80554
2023-12-21T00:00:00Z,63162
2023-12-20T00:00:00Z,50624
2023-12-19T00:00:00Z,47826
2023-12-18T00:00:00Z,35684
2023-12-17T00:00:00Z,33748
2023-12-16T00:00:00Z,30197
2023-12-15T00:00:00Z,37219
2023-12-14T00:00:00Z,55741
2023-12-13T00:00:00Z,36862
2023-12-12T00:00:00Z,32232
2023-12-11T00:00:00Z,37393
2023-12-10T00:00:00Z,36311
2023-12-09T00:00:00Z,46874
2023-12-08T00:00:00Z,74284
2023-12-07T00:00:00Z,68658
2023-12-06T00:00:00Z,61270
2023-12-05T00:00:00Z,59613
2023-12-04T00:00:00Z,77019
2023-12-03T00:00:00Z,56594
2023-12-02T00:00:00Z,56310
2023-12-01T00:00:00Z,54085
2023-11-30T00:00:00Z,32147
2023-11-29T00:00:00Z,47351
2023-11-28T00:00:00Z,35823
2023-11-27T00:00:00Z,30669
2023-11-26T00:00:00Z,32010
2023-11-25T00:00:00Z,36115
2023-11-24T00:00:00Z,48757
2023-11-23T00:00:00Z,43781
2023-11-22T00:00:00Z,52606
2023-11-21T00:00:00Z,44051
2023-11-20T00:00:00Z,46031
2023-11-19T00:00:00Z,32064
2023-11-18T00:00:00Z,31888
2023-11-17T00:00:00Z,33971
2023-11-16T00:00:00Z,39110
2023-11-15T00:00:00Z,33471
2023-11-14T00:00:00Z,42182
2023-11-13T00:00:00Z,56033
2023-11-12T00:00:00Z,43732
2023-11-11T00:00:00Z,49740
2023-11-10T00:00:00Z,85008
2023-11-09T00:00:00Z,73175
2023-11-08T00:00:00Z,38956
2023-11-07T00:00:00Z,38411
2023-11-06T00:00:00Z,46187
2023-11-05T00:00:00Z,44007
2023-11-04T00:00:00Z,32148
2023-11-03T00:00:00Z,39723
2023-11-02T00:00:00Z,42972
2023-11-01T00:00:00Z,41503
2023-10-31T00:00:00Z,43493
2023-10-30T00:00:00Z,40996
2023-10-29T00:00:00Z,35629
2023-10-28T00:00:00Z,33701
2023-10-27T00:00:00Z,36763
2023-10-26T00:00:00Z,43645
2023-10-25T00:00:00Z,41797
2023-10-24T00:00:00Z,60170
2023-10-23T00:00:00Z,46123
2023-10-22T00:00:00Z,35691
2023-10-21T00:00:00Z,34638
2023-10-20T00:00:00Z,40745
2023-10-19T00:00:00Z,34706
2023-10-18T00:00:00Z,35174
2023-10-17T00:00:00Z,35039
2023-10-16T00:00:00Z,40238
2023-10-15T00:00:00Z,35147
2023-10-14T00:00:00Z,30652
2023-10-13T00:00:00Z,49192
2023-10-12T00:00:00Z,34165
2023-10-11T00:00:00Z,32164
2023-10-10T00:00:00Z,31919
2023-10-09T00:00:00Z,35155
2023-10-08T00:00:00Z,28198
2023-10-07T00:00:00Z,32664
2023-10-06T00:00:00Z,33588
2023-10-05T00:00:00Z,33391
2023-10-04T00:00:00Z,32950
2023-10-03T00:00:00Z,35785
2023-10-02T00:00:00Z,44058
2023-10-01T00:00:00Z,33632
2023-09-30T00:00:00Z,36774
2023-09-29T00:00:00Z,46073
2023-09-28T00:00:00Z,52747
2023-09-27T00:00:00Z,36036
2023-09-26T00:00:00Z,36222
2023-09-25T00:00:00Z,39275
2023-09-24T00:00:00Z,31646
2023-09-23T00:00:00Z,29160
2023-09-22T00:00:00Z,39479
2023-09-21T00:00:00Z,183351
2023-09-20T00:00:00Z,36719
2023-09-19T00:00:00Z,43559
2023-09-18T00:00:00Z,43278
2023-09-17T00:00:00Z,29554
2023-09-16T00:00:00Z,34976
2023-09-15T00:00:00Z,40585
2023-09-14T00:00:00Z,87726
2023-09-13T00:00:00Z,786885
2023-09-12T00:00:00Z,142845
2023-09-11T00:00:00Z,107057
2023-09-10T00:00:00Z,28706
2023-09-09T00:00:00Z,28500
2023-09-08T00:00:00Z,32480
2023-09-07T00:00:00Z,37532
2023-09-06T00:00:00Z,33057
2023-09-05T00:00:00Z,31806
2023-09-04T00:00:00Z,30948
2023-09-03T00:00:00Z,156608
2023-09-02T00:00:00Z,120625
2023-09-01T00:00:00Z,32857
2023-08-31T00:00:00Z,32029
2023-08-30T00:00:00Z,35503
2023-08-29T00:00:00Z,39591
2023-08-28T00:00:00Z,29508
2023-08-27T00:00:00Z,26560
2023-08-26T00:00:00Z,29338
2023-08-25T00:00:00Z,33360
2023-08-24T00:00:00Z,32922
2023-08-23T00:00:00Z,34424
2023-08-22T00:00:00Z,31949
2023-08-21T00:00:00Z,29460
2023-08-20T00:00:00Z,27153
2023-08-19T00:00:00Z,28762
2023-08-18T00:00:00Z,38894
2023-08-17T00:00:00Z,34783
2023-08-16T00:00:00Z,52589
2023-08-15T00:00:00Z,48732
2023-08-14T00:00:00Z,48904
2023-08-13T00:00:00Z,29441
2023-08-12T00:00:00Z,31875
2023-08-11T00:00:00Z,31756
2023-08-10T00:00:00Z,35646
2023-08-09T00:00:00Z,31829
2023-08-08T00:00:00Z,34843
2023-08-07T00:00:00Z,37018
2023-08-06T00:00:00Z,30151
2023-08-05T00:00:00Z,28059
2023-08-04T00:00:00Z,60222
2023-08-03T00:00:00Z,44664
2023-08-02T00:00:00Z,48803
2023-08-01T00:00:00Z,35488
2023-07-31T00:00:00Z,39296
2023-07-30T00:00:00Z,29072
2023-07-29T00:00:00Z,31336
2023-07-28T00:00:00Z,30085
2023-07-27T00:00:00Z,36176
2023-07-26T00:00:00Z,37109
2023-07-25T00:00:00Z,34395
2023-07-24T00:00:00Z,54891
2023-07-23T00:00:00Z,32441
2023-07-22T00:00:00Z,29699
2023-07-21T00:00:00Z,56136
2023-07-20T00:00:00Z,30279
2023-07-19T00:00:00Z,48461
2023-07-18T00:00:00Z,48123
2023-07-17T00:00:00Z,31557
2023-07-16T00:00:00Z,34715
2023-07-15T00:00:00Z,27944
2023-07-14T00:00:00Z,63883
2023-07-13T00:00:00Z,65969
2023-07-12T00:00:00Z,43333
2023-07-11T00:00:00Z,49386
2023-07-10T00:00:00Z,37367
2023-07-09T00:00:00Z,29846
2023-07-08T00:00:00Z,32433
2023-07-07T00:00:00Z,34536
2023-07-06T00:00:00Z,37182
2023-07-05T00:00:00Z,45735
2023-07-04T00:00:00Z,36296
2023-07-03T00:00:00Z,59141
2023-07-02T00:00:00Z,35561
2023-07-01T00:00:00Z,45074
2023-06-30T00:00:00Z,60945
2023-06-29T00:00:00Z,39288
2023-06-28T00:00:00Z,65207
2023-06-27T00:00:00Z,40589
2023-06-26T00:00:00Z,39006
2023-06-25T00:00:00Z,40232
2023-06-24T00:00:00Z,33631
2023-06-23T00:00:00Z,43775
2023-06-22T00:00:00Z,57069
2023-06-21T00:00:00Z,73645
2023-06-20T00:00:00Z,47467
2023-06-19T00:00:00Z,90056
2023-06-18T00:00:00Z,103014
2023-06-17T00:00:00Z,90211
2023-06-16T00:00:00Z,98420
2023-06-15T00:00:00Z,94894
2023-06-14T00:00:00Z,73967
2023-06-13T00:00:00Z,39070
2023-06-12T00:00:00Z,43422
2023-06-11T00:00:00Z,39672
2023-06-10T00:00:00Z,49251
2023-06-09T00:00:00Z,35418
2023-06-08T00:00:00Z,40459
2023-06-07T00:00:00Z,63387
2023-06-06T00:00:00Z,55739
2023-06-05T00:00:00Z,76288
2023-06-04T00:00:00Z,34441
2023-06-03T00:00:00Z,39823
2023-06-02T00:00:00Z,53125
2023-06-01T00:00:00Z,38307
2023-05-31T00:00:00Z,42140
2023-05-30T00:00:00Z,50674
2023-05-29T00:00:00Z,50706
2023-05-28T00:00:00Z,40365
2023-05-27T00:00:00Z,35849
2023-05-26T00:00:00Z,43220
2023-05-25T00:00:00Z,38430
2023-05-24T00:00:00Z,40065
2023-05-23T00:00:00Z,53610
2023-05-22T00:00:00Z,39895
2023-05-21T00:00:00Z,39643
2023-05-20T00:00:00Z,40017
2023-05-19T00:00:00Z,37745
2023-05-18T00:00:00Z,36937
2023-05-17T00:00:00Z,41705
2023-05-16T00:00:00Z,40592
2023-05-15T00:00:00Z,34320
2023-05-14T00:00:00Z,31867
2023-05-13T00:00:00Z,42791
2023-05-12T00:00:00Z,40265
2023-05-11T00:00:00Z,40802
2023-05-10T00:00:00Z,42865
2023-05-09T00:00:00Z,39465
2023-05-08T00:00:00Z,45870
2023-05-07T00:00:00Z,37302
2023-05-06T00:00:00Z,42635
2023-05-05T00:00:00Z,66870
2023-05-04T00:00:00Z,51425
2023-05-03T00:00:00Z,60938
2023-05-02T00:00:00Z,53216
2023-05-01T00:00:00Z,35851
2023-04-30T00:00:00Z,34517
2023-04-29T00:00:00Z,36259
2023-04-28T00:00:00Z,30669
2023-04-27T00:00:00Z,41496
2023-04-26T00:00:00Z,36069
2023-04-25T00:00:00Z,36116
2023-04-24T00:00:00Z,41610
2023-04-23T00:00:00Z,28407
2023-04-22T00:00:00Z,29944
2023-04-21T00:00:00Z,39234
2023-04-20T00:00:00Z,51247
2023-04-19T00:00:00Z,39657
2023-04-18T00:00:00Z,51171
2023-04-17T00:00:00Z,38765
2023-04-16T00:00:00Z,43537
2023-04-15T00:00:00Z,47591
2023-04-14T00:00:00Z,98227
2023-04-13T00:00:00Z,75453
2023-04-12T00:00:00Z,39587
2023-04-11T00:00:00Z,53361
2023-04-10T00:00:00Z,49343
2023-04-09T00:00:00Z,24092
2023-04-08T00:00:00Z,24633
2023-04-07T00:00:00Z,32231
2023-04-06T00:00:00Z,31307
2023-04-05T00:00:00Z,51660
2023-04-04T00:00:00Z,38048
2023-04-03T00:00:00Z,31796
2023-04-02T00:00:00Z,26301
2023-04-01T00:00:00Z,29824
2023-03-31T00:00:00Z,34973
2023-03-30T00:00:00Z,75290
2023-03-29T00:00:00Z,61869
2023-03-28T00:00:00Z,37209
2023-03-27T00:00:00Z,27332
2023-03-26T00:00:00Z,27444
2023-03-25T00:00:00Z,23999
2023-03-24T00:00:00Z,28791
2023-03-23T00:00:00Z,29509
2023-03-22T00:00:00Z,40367
2023-03-21T00:00:00Z,36283
2023-03-20T00:00:00Z,42848
2023-03-19T00:00:00Z,30087
2023-03-18T00:00:00Z,37125
2023-03-17T00:00:00Z,51410
2023-03-16T00:00:00Z,34608
2023-03-15T00:00:00Z,40792
2023-03-14T00:00:00Z,41905
2023-03-13T00:00:00Z,133064
2023-03-12T00:00:00Z,31321
2023-03-11T00:00:00Z,29573
2023-03-10T00:00:00Z,28832
2023-03-09T00:00:00Z,31825
2023-03-08T00:00:00Z,27507
2023-03-07T00:00:00Z,32578
2023-03-06T00:00:00Z,42148
2023-03-05T00:00:00Z,36215
2023-03-04T00:00:00Z,36994
2023-03-03T00:00:00Z,44178
2023-03-02T00:00:00Z,52543
2023-03-01T00:00:00Z,36227
2023-02-28T00:00:00Z,32885
2023-02-27T00:00:00Z,36231
2023-02-26T00:00:00Z,24125
2023-02-25T00:00:00Z,25312
2023-02-24T00:00:00Z,34343
2023-02-23T00:00:00Z,30878
2023-02-22T00:00:00Z,31040
2023-02-21T00:00:00Z,48144
2023-02-20T00:00:00Z,35470
2023-02-19T00:00:00Z,31611
2023-02-18T00:00:00Z,34604
2023-02-17T00:00:00Z,41045
2023-02-16T00:00:00Z,55044
2023-02-15T00:00:00Z,42671
2023-02-14T00:00:00Z,48420
2023-02-13T00:00:00Z,39727
2023-02-12T00:00:00Z,24236
2023-02-11T00:00:00Z,24249
2023-02-10T00:00:00Z,28349
2023-02-09T00:00:00Z,28912
2023-02-08T00:00:00Z,46175
2023-02-07T00:00:00Z,37086
2023-02-06T00:00:00Z,35956
2023-02-05T00:00:00Z,38717
2023-02-04T00:00:00Z,35675
2023-02-03T00:00:00Z,42085
2023-02-02T00:00:00Z,44584
2023-02-01T00:00:00Z,39547
2023-01-31T00:00:00Z,40447
2023-01-30T00:00:00Z,44017
2023-01-29T00:00:00Z,38560
2023-01-28T00:00:00Z,29986
2023-01-27T00:00:00Z,39701
2023-01-26T00:00:00Z,30790
2023-01-25T00:00:00Z,30041
2023-01-24T00:00:00Z,28217
2023-01-23T00:00:00Z,31050
2023-01-22T00:00:00Z,25375
2023-01-21T00:00:00Z,38573
2023-01-20T00:00:00Z,34547
2023-01-19T00:00:00Z,34450
2023-01-18T00:00:00Z,40940
2023-01-17T00:00:00Z,33018
2023-01-16T00:00:00Z,45604
2023-01-15T00:00:00Z,35953
2023-01-14T00:00:00Z,62241
2023-01-13T00:00:00Z,38395
2023-01-12T00:00:00Z,54388
2023-01-11T00:00:00Z,37853
2023-01-10T00:00:00Z,44824
2023-01-09T00:00:00Z,73738
2023-01-08T00:00:00Z,334926
2023-01-07T00:00:00Z,30690
2023-01-06T00:00:00Z,34634
2023-01-05T00:00:00Z,185268
2023-01-04T00:00:00Z,56017
2023-01-03T00:00:00Z,25839
2023-01-02T00:00:00Z,23588
2023-01-01T00:00:00Z,20413
2022-12-31T00:00:00Z,28082
2022-12-30T00:00:00Z,35249
2022-12-29T00:00:00Z,33050
2022-12-28T00:00:00Z,35025
2022-12-27T00:00:00Z,34883
2022-12-26T00:00:00Z,28094
2022-12-25T00:00:00Z,23023
2022-12-24T00:00:00Z,29576
2022-12-23T00:00:00Z,32864
2022-12-22T00:00:00Z,35669
2022-12-21T00:00:00Z,28669
2022-12-20T00:00:00Z,33784
2022-12-19T00:00:00Z,28618
2022-12-18T00:00:00Z,43488
2022-12-17T00:00:00Z,65810
2022-12-16T00:00:00Z,103596
2022-12-15T00:00:00Z,64658
2022-12-14T00:00:00Z,64856
2022-12-13T00:00:00Z,58548
2022-12-12T00:00:00Z,190083
2022-12-11T00:00:00Z,189529
2022-12-10T00:00:00Z,134703
2022-12-09T00:00:00Z,986820
2022-12-08T00:00:00Z,23687
2022-12-07T00:00:00Z,23262
2022-12-06T00:00:00Z,21813
2022-12-05T00:00:00Z,50356
2022-12-04T00:00:00Z,111787
2022-12-03T00:00:00Z,111110
2022-12-02T00:00:00Z,94663
2022-12-01T00:00:00Z,24704
2022-11-30T00:00:00Z,41969
2022-11-29T00:00:00Z,43488
2022-11-28T00:00:00Z,123936
2022-11-27T00:00:00Z,19839
2022-11-26T00:00:00Z,19505
2022-11-25T00:00:00Z,20676
2022-11-24T00:00:00Z,45218
2022-11-23T00:00:00Z,21458
2022-11-22T00:00:00Z,19848
2022-11-21T00:00:00Z,19552
2022-11-20T00:00:00Z,34280
2022-11-19T00:00:00Z,64039
2022-11-18T00:00:00Z,54533
2022-11-17T00:00:00Z,52839
2022-11-16T00:00:00Z,54071
2022-11-15T00:00:00Z,51551
2022-11-14T00:00:00Z,34638
2022-11-13T00:00:00Z,31260
2022-11-12T00:00:00Z,38841
2022-11-11T00:00:00Z,35745
2022-11-10T00:00:00Z,32984
2022-11-09T00:00:00Z,38271
2022-11-08T00:00:00Z,28085
2022-11-07T00:00:00Z,24181
2022-11-06T00:00:00Z,17883
2022-11-05T00:00:00Z,19895
2022-11-04T00:00:00Z,24642
2022-11-03T00:00:00Z,20832
2022-11-02T00:00:00Z,22711
2022-11-01T00:00:00Z,21780
2022-10-31T00:00:00Z,23097
2022-10-30T00:00:00Z,17599
2022-10-29T00:00:00Z,21599
2022-10-28T00:00:00Z,22112
2022-10-27T00:00:00Z,34198
2022-10-26T00:00:00Z,33527
2022-10-25T00:00:00Z,30418
2022-10-24T00:00:00Z,22138
2022-10-23T00:00:00Z,17224
2022-10-22T00:00:00Z,23241
2022-10-21T00:00:00Z,22969
2022-10-20T00:00:00Z,23393
2022-10-19T00:00:00Z,21974
2022-10-18T00:00:00Z,24600
2022-10-17T00:00:00Z,25868
2022-10-16T00:00:00Z,18296
2022-10-15T00:00:00Z,21759
2022-10-14T00:00:00Z,22320
2022-10-13T00:00:00Z,27347
2022-10-12T00:00:00Z,35109
2022-10-11T00:00:00Z,38971
2022-10-10T00:00:00Z,34133
2022-10-09T00:00:00Z,30875
2022-10-08T00:00:00Z,98906
2022-10-07T00:00:00Z,113646
2022-10-06T00:00:00Z,136356
2022-10-05T00:00:00Z,103187
2022-10-04T00:00:00Z,88247
2022-10-03T00:00:00Z,83125
2022-10-02T00:00:00Z,104805
2022-10-01T00:00:00Z,86876
2022-09-30T00:00:00Z,64224
2022-09-29T00:00:00Z,97522
2022-09-28T00:00:00Z,68801
2022-09-27T00:00:00Z,89704
2022-09-26T00:00:00Z,105326
2022-09-25T00:00:00Z,128359
2022-09-24T00:00:00Z,130024
2022-09-23T00:00:00Z,100609
2022-09-22T00:00:00Z,86667
2022-09-21T00:00:00Z,85212
2022-09-20T00:00:00Z,85914
2022-09-19T00:00:00Z,94455
2022-09-18T00:00:00Z,95854
2022-09-17T00:00:00Z,108167
2022-09-16T00:00:00Z,111901
2022-09-15T00:00:00Z,90356
2022-09-14T00:00:00Z,110079
2022-09-13T00:00:00Z,98093
2022-09-12T00:00:00Z,85208
2022-09-11T00:00:00Z,101272
2022-09-10T00:00:00Z,103563
2022-09-09T00:00:00Z,109357
2022-09-08T00:00:00Z,95695
2022-09-07T00:00:00Z,72841
2022-09-06T00:00:00Z,85035
2022-09-05T00:00:00Z,101351
2022-09-04T00:00:00Z,209492
2022-09-03T00:00:00Z,112924
2022-09-02T00:00:00Z,102864
2022-09-01T00:00:00Z,64262
2022-08-31T00:00:00Z,53367
2022-08-30T00:00:00Z,63565
2022-08-29T00:00:00Z,76451
2022-08-28T00:00:00Z,95873
2022-08-27T00:00:00Z,104269
2022-08-26T00:00:00Z,95080
2022-08-25T00:00:00Z,98681
2022-08-24T00:00:00Z,98146
2022-08-23T00:00:00Z,93560
2022-08-22T00:00:00Z,93267
2022-08-21T00:00:00Z,115575
2022-08-20T00:00:00Z,104623
2022-08-19T00:00:00Z,82051
2022-08-18T00:00:00Z,100841
2022-08-17T00:00:00Z,104710
2022-08-16T00:00:00Z,106092
2022-08-15T00:00:00Z,78751
2022-08-14T00:00:00Z,105501
2022-08-13T00:00:00Z,114645
2022-08-12T00:00:00Z,95432
2022-08-11T00:00:00Z,67666
2022-08-10T00:00:00Z,87177
2022-08-09T00:00:00Z,95325
2022-08-08T00:00:00Z,102796
2022-08-07T00:00:00Z,118689
2022-08-06T00:00:00Z,150942
2022-08-05T00:00:00Z,150191
2022-08-04T00:00:00Z,446351
2022-08-03T00:00:00Z,140592
2022-08-02T00:00:00Z,123179
2022-08-01T00:00:00Z,227906
2022-07-31T00:00:00Z,140679
2022-07-30T00:00:00Z,134880
2022-07-29T00:00:00Z,113648
2022-07-28T00:00:00Z,105065
2022-07-27T00:00:00Z,100400
2022-07-26T00:00:00Z,649098
2022-07-25T00:00:00Z,201098
2022-07-24T00:00:00Z,110556
2022-07-23T00:00:00Z,102104
2022-07-22T00:00:00Z,127185
2022-07-21T00:00:00Z,117907
2022-07-20T00:00:00Z,87327
2022-07-19T00:00:00Z,76673
2022-07-18T00:00:00Z,78142
2022-07-17T00:00:00Z,90501
2022-07-16T00:00:00Z,115341
2022-07-15T00:00:00Z,76974
2022-07-14T00:00:00Z,72607
2022-07-13T00:00:00Z,73066
2022-07-12T00:00:00Z,70553
2022-07-11T00:00:00Z,74571
2022-07-10T00:00:00Z,91399
2022-07-09T00:00:00Z,89522
2022-07-08T00:00:00Z,70687
2022-07-07T00:00:00Z,70195
2022-07-06T00:00:00Z,71610
2022-07-05T00:00:00Z,78629
2022-07-04T00:00:00Z,86028
2022-07-03T00:00:00Z,89783
2022-07-02T00:00:00Z,101455
2022-07-01T00:00:00Z,85280
2022-06-30T00:00:00Z,45079
2022-06-29T00:00:00Z,48064
2022-06-28T00:00:00Z,49432
2022-06-27T00:00:00Z,43689
2022-06-26T00:00:00Z,37697
2022-06-25T00:00:00Z,56119
2022-06-24T00:00:00Z,64273
2022-06-23T00:00:00Z,51484
2022-06-22T00:00:00Z,59404
2022-06-21T00:00:00Z,79008
2022-06-20T00:00:00Z,77226
2022-06-19T00:00:00Z,77371
2022-06-18T00:00:00Z,63197
2022-06-17T00:00:00Z,51769
2022-06-16T00:00:00Z,57917
2022-06-15T00:00:00Z,56237
2022-06-14T00:00:00Z,59115
2022-06-13T00:00:00Z,69655
2022-06-12T00:00:00Z,59097
2022-06-11T00:00:00Z,60184
2022-06-10T00:00:00Z,47291
2022-06-09T00:00:00Z,40469
2022-06-08T00:00:00Z,38957
2022-06-07T00:00:00Z,44908
2022-06-06T00:00:00Z,45294
2022-06-05T00:00:00Z,38080
2022-06-04T00:00:00Z,37304
2022-06-03T00:00:00Z,38377
2022-06-02T00:00:00Z,40283
2022-06-01T00:00:00Z,47545
2022-05-31T00:00:00Z,57223
2022-05-30T00:00:00Z,57844
2022-05-29T00:00:00Z,88357
2022-05-28T00:00:00Z,89788
2022-05-27T00:00:00Z,54248
2022-05-26T00:00:00Z,48272
2022-05-25T00:00:00Z,71257
2022-05-24T00:00:00Z,81333
2022-05-23T00:00:00Z,85455
2022-05-22T00:00:00Z,82274
2022-05-21T00:00:00Z,103431
2022-05-20T00:00:00Z,88787
2022-05-19T00:00:00Z,88883
2022-05-18T00:00:00Z,99783
2022-05-17T00:00:00Z,80004
2022-05-16T00:00:00Z,104850
2022-05-15T00:00:00Z,98363
2022-05-14T00:00:00Z,85774
2022-05-13T00:00:00Z,203062
2022-05-12T00:00:00Z,206769
2022-05-11T00:00:00Z,88201
2022-05-10T00:00:00Z,77238
2022-05-09T00:00:00Z,84666
2022-05-08T00:00:00Z,97214
2022-05-07T00:00:00Z,66602
2022-05-06T00:00:00Z,55957
2022-05-05T00:00:00Z,61084
2022-05-04T00:00:00Z,58425
2022-05-03T00:00:00Z,48110
2022-05-02T00:00:00Z,52165
2022-05-01T00:00:00Z,57057
2022-04-30T00:00:00Z,56621
2022-04-29T00:00:00Z,60061
2022-04-28T00:00:00Z,60015
2022-04-27T00:00:00Z,60019
2022-04-26T00:00:00Z,63393
2022-04-25T00:00:00Z,60366
2022-04-24T00:00:00Z,76660
2022-04-23T00:00:00Z,72550
2022-04-22T00:00:00Z,60109
2022-04-21T00:00:00Z,51298
2022-04-20T00:00:00Z,56762
2022-04-19T00:00:00Z,64349
2022-04-18T00:00:00Z,82342
2022-04-17T00:00:00Z,91730
2022-04-16T00:00:00Z,86822
2022-04-15T00:00:00Z,66873
2022-04-14T00:00:00Z,58263
2022-04-13T00:00:00Z,55424
2022-04-12T00:00:00Z,65755
2022-04-11T00:00:00Z,78710
2022-04-10T00:00:00Z,87487
2022-04-09T00:00:00Z,83880
2022-04-08T00:00:00Z,51561
2022-04-07T00:00:00Z,55044
2022-04-06T00:00:00Z,60851
2022-04-05T00:00:00Z,58255
2022-04-04T00:00:00Z,57297
2022-04-03T00:00:00Z,57541
2022-04-02T00:00:00Z,56613
2022-04-01T00:00:00Z,64918
2022-03-31T00:00:00Z,71777
2022-03-30T00:00:00Z,76805
2022-03-29T00:00:00Z,79558
2022-03-28T00:00:00Z,90203
2022-03-27T00:00:00Z,101684
2022-03-26T00:00:00Z,115579
2022-03-25T00:00:00Z,99779
2022-03-24T00:00:00Z,95256
2022-03-23T00:00:00Z,109428
2022-03-22T00:00:00Z,165669
2022-03-21T00:00:00Z,153068
2022-03-20T00:00:00Z,110866
2022-03-19T00:00:00Z,101759
2022-03-18T00:00:00Z,220406
2022-03-17T00:00:00Z,90596
2022-03-16T00:00:00Z,157484
2022-03-15T00:00:00Z,146395
2022-03-14T00:00:00Z,100674
2022-03-13T00:00:00Z,105686
2022-03-12T00:00:00Z,118943
2022-03-11T00:00:00Z,114915
2022-03-10T00:00:00Z,122070
2022-03-09T00:00:00Z,100419
2022-03-08T00:00:00Z,98026
2022-03-07T00:00:00Z,104883
2022-03-06T00:00:00Z,98152
2022-03-05T00:00:00Z,108305
2022-03-04T00:00:00Z,91988
2022-03-03T00:00:00Z,110881
2022-03-02T00:00:00Z,120004
2022-03-01T00:00:00Z,81902
2022-02-28T00:00:00Z,85498
2022-02-27T00:00:00Z,102397
2022-02-26T00:00:00Z,99251
2022-02-25T00:00:00Z,87729
2022-02-24T00:00:00Z,77138
2022-02-23T00:00:00Z,65125
2022-02-22T00:00:00Z,60723
2022-02-21T00:00:00Z,58395
2022-02-20T00:00:00Z,78756
2022-02-19T00:00:00Z,73977
2022-02-18T00:00:00Z,58941
2022-02-17T00:00:00Z,74949
2022-02-16T00:00:00Z,63771
2022-02-15T00:00:00Z,86099
2022-02-14T00:00:00Z,105175
2022-02-13T00:00:00Z,109832
2022-02-12T00:00:00Z,94853
2022-02-11T00:00:00Z,95323
2022-02-10T00:00:00Z,84075
2022-02-09T00:00:00Z,79263
2022-02-08T00:00:00Z,71076
2022-02-07T00:00:00Z,67783
2022-02-06T00:00:00Z,91639
2022-02-05T00:00:00Z,93891
2022-02-04T00:00:00Z,71458
2022-02-03T00:00:00Z,57867
2022-02-02T00:00:00Z,60999
2022-02-01T00:00:00Z,57797
2022-01-31T00:00:00Z,64707
2022-01-30T00:00:00Z,70711
2022-01-29T00:00:00Z,61787
2022-01-28T00:00:00Z,51381
2022-01-27T00:00:00Z,55783
2022-01-26T00:00:00Z,55114
2022-01-25T00:00:00Z,60419
2022-01-24T00:00:00Z,64745
2022-01-23T00:00:00Z,57237
2022-01-22T00:00:00Z,69794
2022-01-21T00:00:00Z,62941
2022-01-20T00:00:00Z,66145
2022-01-19T00:00:00Z,66577
2022-01-18T00:00:00Z,64697
2022-01-17T00:00:00Z,64832
2022-01-16T00:00:00Z,63473
2022-01-15T00:00:00Z,75931
2022-01-14T00:00:00Z,72559
2022-01-13T00:00:00Z,90514
2022-01-12T00:00:00Z,101989
