Datetime,Exchange Netflow (Total)
2026-01-12T00:00:00Z,-97475.38065905927
2026-01-11T00:00:00Z,31699.279473753762
2026-01-10T00:00:00Z,10999.332039079629
2026-01-09T00:00:00Z,35559.40390281624
2026-01-08T00:00:00Z,27066.084328854806
2026-01-07T00:00:00Z,62586.56541102973
2026-01-06T00:00:00Z,-84987.75614285434
2026-01-05T00:00:00Z,17992.89419894328
2026-01-04T00:00:00Z,-129089.94807344145
2026-01-03T00:00:00Z,10639.070890652423
2026-01-02T00:00:00Z,-48446.81523917755
2026-01-01T00:00:00Z,-65983.61368260253
2025-12-31T00:00:00Z,11375.339541825
2025-12-30T00:00:00Z,126270.31411922094
2025-12-29T00:00:00Z,-82480.1495843752
2025-12-28T00:00:00Z,11491.189328904147
2025-12-27T00:00:00Z,10617.662620725576
2025-12-26T00:00:00Z,31777.482854913804
2025-12-25T00:00:00Z,7091.2800525093335
2025-12-24T00:00:00Z,154873.87924294244
2025-12-23T00:00:00Z,153559.07395149546
2025-12-22T00:00:00Z,26976.86364124366
2025-12-21T00:00:00Z,-17645.552372671606
2025-12-20T00:00:00Z,2575.3086189368623
2025-12-19T00:00:00Z,16361.2976251964
2025-12-18T00:00:00Z,39143.794538514805
2025-12-17T00:00:00Z,47966.36365112802
2025-12-16T00:00:00Z,11317.43917036883
2025-12-15T00:00:00Z,-65133.4339832298
2025-12-14T00:00:00Z,-38881.28307428071
2025-12-13T00:00:00Z,-18772.653526102542
2025-12-12T00:00:00Z,-140538.08369618934
2025-12-11T00:00:00Z,-36690.450595640694
2025-12-10T00:00:00Z,-16530.653356875177
2025-12-09T00:00:00Z,72968.10478759266
2025-12-08T00:00:00Z,-119696.2931163403
2025-12-07T00:00:00Z,-2730.1563356299885
2025-12-06T00:00:00Z,-10125.764355605119
2025-12-05T00:00:00Z,124503.07680596318
2025-12-04T00:00:00Z,-6945.421228142572
2025-12-03T00:00:00Z,-31044.333066303283
2025-12-02T00:00:00Z,3214.2645497479243
2025-12-01T00:00:00Z,-31142.397166639334
2025-11-30T00:00:00Z,-11493.785022097523
2025-11-29T00:00:00Z,-21288.083678749215
2025-11-28T00:00:00Z,-185636.6872441616
2025-11-27T00:00:00Z,-18580.41094893712
2025-11-26T00:00:00Z,30538.322625642875
2025-11-25T00:00:00Z,-70161.70111474523
2025-11-24T00:00:00Z,-109091.24499612348
2025-11-23T00:00:00Z,-74474.25220052246
2025-11-22T00:00:00Z,-47606.88970007666
2025-11-21T00:00:00Z,-12702.58485024725
2025-11-20T00:00:00Z,-4672.819913614076
2025-11-19T00:00:00Z,133369.25834251055
2025-11-18T00:00:00Z,51229.683967685094
2025-11-17T00:00:00Z,33738.46258835308
2025-11-16T00:00:00Z,-42735.41727493948
2025-11-15T00:00:00Z,55602.80506823177
2025-11-14T00:00:00Z,-1666.98747776635
2025-11-13T00:00:00Z,-30240.066392370267
2025-11-12T00:00:00Z,-6979.250840426888
2025-11-11T00:00:00Z,-111360.95631046116
2025-11-10T00:00:00Z,-66008.21568070608
2025-11-09T00:00:00Z,-803.3220810707426
2025-11-08T00:00:00Z,13362.457429795584
2025-11-07T00:00:00Z,15758.538690163987
2025-11-06T00:00:00Z,44697.376112209866
2025-11-05T00:00:00Z,-57591.27348245587
2025-11-04T00:00:00Z,-87279.91638753074
2025-11-03T00:00:00Z,44238.19197736168
2025-11-02T00:00:00Z,-13216.603686589428
2025-11-01T00:00:00Z,-134734.5302175386
2025-10-31T00:00:00Z,31043.71515548625
2025-10-30T00:00:00Z,25953.300827683182
2025-10-29T00:00:00Z,-2927.8343611184973
2025-10-28T00:00:00Z,-102300.86396866164
2025-10-27T00:00:00Z,41539.24118838913
2025-10-26T00:00:00Z,-74830.88772898295
2025-10-25T00:00:00Z,31109.149950155872
2025-10-24T00:00:00Z,18021.403607874177
2025-10-23T00:00:00Z,2510.5309158440214
2025-10-22T00:00:00Z,-24601.72645596927
2025-10-21T00:00:00Z,-18869.231079673744
2025-10-20T00:00:00Z,81517.94108357828
2025-10-19T00:00:00Z,27937.282372725487
2025-10-18T00:00:00Z,-22639.848249607137
2025-10-17T00:00:00Z,27276.539770985255
2025-10-16T00:00:00Z,6746.353789987043
2025-10-15T00:00:00Z,-233467.72201752546
2025-10-14T00:00:00Z,52212.884779900545
2025-10-13T00:00:00Z,-144721.10610162932
2025-10-12T00:00:00Z,-5949.061551522114
2025-10-11T00:00:00Z,-64660.82176682609
2025-10-10T00:00:00Z,2605.193888670532
2025-10-09T00:00:00Z,15954.647195207304
2025-10-08T00:00:00Z,-206600.9087766076
2025-10-07T00:00:00Z,47726.24124325416
2025-10-06T00:00:00Z,-58757.35282353591
2025-10-05T00:00:00Z,83681.61582664441
2025-10-04T00:00:00Z,8979.657731727115
2025-10-03T00:00:00Z,-82978.65877177299
2025-10-02T00:00:00Z,-18383.44174822769
2025-10-01T00:00:00Z,-206462.88509328617
2025-09-30T00:00:00Z,-137733.7398940432
2025-09-29T00:00:00Z,-26127.78475241526
2025-09-28T00:00:00Z,7526.753593618865
2025-09-27T00:00:00Z,-15132.00988341443
2025-09-26T00:00:00Z,-31919.55361597403
2025-09-25T00:00:00Z,-158138.69965821016
2025-09-24T00:00:00Z,-128718.12370093516
2025-09-23T00:00:00Z,34323.74001228914
2025-09-22T00:00:00Z,-4644.422785872128
2025-09-21T00:00:00Z,-47285.85029519425
2025-09-20T00:00:00Z,-15356.122078073327
2025-09-19T00:00:00Z,-52276.60027215397
2025-09-18T00:00:00Z,-86606.20972100005
2025-09-17T00:00:00Z,50396.84880144836
2025-09-16T00:00:00Z,-105685.5378109049
2025-09-15T00:00:00Z,30041.411482256837
2025-09-14T00:00:00Z,26495.4045362568
2025-09-13T00:00:00Z,27503.271960028156
2025-09-12T00:00:00Z,25757.969150091056
2025-09-11T00:00:00Z,-43576.12683634483
2025-09-10T00:00:00Z,-29635.165610023192
2025-09-09T00:00:00Z,54432.18507620832
2025-09-08T00:00:00Z,-85156.15673353267
2025-09-07T00:00:00Z,-2845.509367235645
2025-09-06T00:00:00Z,27311.800659421657
2025-09-05T00:00:00Z,22758.597660365165
2025-09-04T00:00:00Z,-37985.47740361933
2025-09-03T00:00:00Z,-13595.608172567096
2025-09-02T00:00:00Z,-84028.38503537257
2025-09-01T00:00:00Z,-193922.90482937044
2025-08-31T00:00:00Z,-75456.67924039689
2025-08-30T00:00:00Z,-57555.11386501335
2025-08-29T00:00:00Z,-34204.03324072715
2025-08-28T00:00:00Z,3261.875356923789
2025-08-27T00:00:00Z,-128531.38112349273
2025-08-26T00:00:00Z,-292988.1811794364
2025-08-25T00:00:00Z,-59652.581397715025
2025-08-24T00:00:00Z,-157434.26686946477
2025-08-23T00:00:00Z,157962.39883512422
2025-08-22T00:00:00Z,-193161.5694391036
2025-08-21T00:00:00Z,-2509.0396010257537
2025-08-20T00:00:00Z,29518.187968999846
2025-08-19T00:00:00Z,87998.11055342015
2025-08-18T00:00:00Z,9992.466965509811
2025-08-17T00:00:00Z,-18101.417755338072
2025-08-16T00:00:00Z,24713.312786655384
2025-08-15T00:00:00Z,-139518.58760160767
2025-08-14T00:00:00Z,-206919.06557256868
2025-08-13T00:00:00Z,69907.98602997558
2025-08-12T00:00:00Z,-186758.61433331994
2025-08-11T00:00:00Z,-128030.19339722279
2025-08-10T00:00:00Z,13092.47658809973
2025-08-09T00:00:00Z,44548.509784167865
2025-08-08T00:00:00Z,62601.13683657651
2025-08-07T00:00:00Z,-38372.610048724106
2025-08-06T00:00:00Z,-19618.954187098425
2025-08-05T00:00:00Z,47863.84469158738
2025-08-04T00:00:00Z,-9335.99975084595
2025-08-03T00:00:00Z,24892.475075858296
2025-08-02T00:00:00Z,-20594.053598711733
2025-08-01T00:00:00Z,203037.08392224158
2025-07-31T00:00:00Z,-189873.7331602876
2025-07-30T00:00:00Z,-11109.743197595933
2025-07-29T00:00:00Z,-34174.01014889439
2025-07-28T00:00:00Z,17468.125699002063
2025-07-27T00:00:00Z,23533.46737933613
2025-07-26T00:00:00Z,15885.638909412257
2025-07-25T00:00:00Z,-92925.51675491966
2025-07-24T00:00:00Z,-214601.68740944983
2025-07-23T00:00:00Z,-70817.64138822118
2025-07-22T00:00:00Z,-12142.683112832485
2025-07-21T00:00:00Z,-74058.74137878162
2025-07-20T00:00:00Z,132493.32017070253
2025-07-19T00:00:00Z,-33277.44133059599
2025-07-18T00:00:00Z,-61419.370304751676
2025-07-17T00:00:00Z,-19561.30483496678
2025-07-16T00:00:00Z,-29940.784899136517
2025-07-15T00:00:00Z,-8384.862330596428
2025-07-14T00:00:00Z,-88143.64235314704
2025-07-13T00:00:00Z,-24911.726805825077
2025-07-12T00:00:00Z,3936.1203820895753
2025-07-11T00:00:00Z,-33235.34075720818
2025-07-10T00:00:00Z,7671.9711795863695
2025-07-09T00:00:00Z,29403.379513832508
2025-07-08T00:00:00Z,25025.715241957223
2025-07-07T00:00:00Z,-96698.1878967036
2025-07-06T00:00:00Z,-1853.2664386202232
2025-07-05T00:00:00Z,-14645.972056941857
2025-07-04T00:00:00Z,-22648.06105580076
2025-07-03T00:00:00Z,-11930.635471236776
2025-07-02T00:00:00Z,-39116.28262407018
2025-07-01T00:00:00Z,54680.09061769082
2025-06-30T00:00:00Z,-51337.45501833805
2025-06-29T00:00:00Z,-6759.0989589364035
2025-06-28T00:00:00Z,66860.03727458796
2025-06-27T00:00:00Z,63013.06282642216
2025-06-26T00:00:00Z,89642.92034898757
2025-06-25T00:00:00Z,-25877.303514713072
2025-06-24T00:00:00Z,36024.58478588355
2025-06-23T00:00:00Z,-109353.03119215253
2025-06-22T00:00:00Z,-27829.886190762743
2025-06-21T00:00:00Z,-28365.502470848907
2025-06-20T00:00:00Z,207276.712143342
2025-06-19T00:00:00Z,47436.57846321078
2025-06-18T00:00:00Z,32872.30242937524
2025-06-17T00:00:00Z,127911.66691919405
2025-06-16T00:00:00Z,-89303.05592020135
2025-06-15T00:00:00Z,-375.5726272254251
2025-06-14T00:00:00Z,66467.8520837982
2025-06-13T00:00:00Z,-135963.4918919718
2025-06-12T00:00:00Z,-43742.17528171744
2025-06-11T00:00:00Z,-43897.24167638365
2025-06-10T00:00:00Z,-5233.632284206105
2025-06-09T00:00:00Z,167161.02054831444
2025-06-08T00:00:00Z,8607.912533164257
2025-06-07T00:00:00Z,-26413.384085225174
2025-06-06T00:00:00Z,154.4661356837023
2025-06-05T00:00:00Z,127156.28524772637
2025-06-04T00:00:00Z,-54804.34010490973
2025-06-03T00:00:00Z,-119804.54863242852
2025-06-02T00:00:00Z,-121993.8552643701
2025-06-01T00:00:00Z,1696.2441896310775
2025-05-31T00:00:00Z,-34584.34907482407
2025-05-30T00:00:00Z,-109418.29015890136
2025-05-29T00:00:00Z,104016.17448640708
2025-05-28T00:00:00Z,44934.81216683774
2025-05-27T00:00:00Z,96992.51881910814
2025-05-26T00:00:00Z,3438.1713077483
2025-05-25T00:00:00Z,-15480.496922826569
2025-05-24T00:00:00Z,44570.685762020585
2025-05-23T00:00:00Z,131247.69226177293
2025-05-22T00:00:00Z,52985.24067137088
2025-05-21T00:00:00Z,-25617.03931367048
2025-05-20T00:00:00Z,16008.387898887275
2025-05-19T00:00:00Z,-9555.632332600188
2025-05-18T00:00:00Z,-25348.76858565124
2025-05-17T00:00:00Z,1174.9675589277176
2025-05-16T00:00:00Z,-233590.04157798318
2025-05-15T00:00:00Z,32165.54436445213
2025-05-14T00:00:00Z,31948.4895647394
2025-05-13T00:00:00Z,-4688.683271325193
2025-05-12T00:00:00Z,-119578.42358948733
2025-05-11T00:00:00Z,-36679.226643906906
2025-05-10T00:00:00Z,-36927.14427594317
2025-05-09T00:00:00Z,-184301.44322097348
2025-05-08T00:00:00Z,5882.582161896396
2025-05-07T00:00:00Z,-1934.7728428691626
2025-05-06T00:00:00Z,-67474.04762876697
2025-05-05T00:00:00Z,-15794.774855411611
2025-05-04T00:00:00Z,23497.773548892234
2025-05-03T00:00:00Z,2354.480697513616
2025-05-02T00:00:00Z,-18856.146712099202
2025-05-01T00:00:00Z,-30916.039288010565
2025-04-30T00:00:00Z,-18738.789637936396
2025-04-29T00:00:00Z,-42193.0672367916
2025-04-28T00:00:00Z,-53651.16043630312
2025-04-27T00:00:00Z,-21666.050296489848
2025-04-26T00:00:00Z,-12623.688780473836
2025-04-25T00:00:00Z,-76367.52562809922
2025-04-24T00:00:00Z,176239.24839470605
2025-04-23T00:00:00Z,-14297.694538846612
2025-04-22T00:00:00Z,-49712.51835766062
2025-04-21T00:00:00Z,34314.19771671365
2025-04-20T00:00:00Z,9700.159810170298
2025-04-19T00:00:00Z,-45481.14423862117
2025-04-18T00:00:00Z,-21517.52970435063
2025-04-17T00:00:00Z,-976.5284673088463
2025-04-16T00:00:00Z,76256.14402782265
2025-04-15T00:00:00Z,22019.072364264634
2025-04-14T00:00:00Z,91457.9579512435
2025-04-13T00:00:00Z,316.4542862836388
2025-04-12T00:00:00Z,6070.354386874591
2025-04-11T00:00:00Z,12868.789261187776
2025-04-10T00:00:00Z,-16103.41114356229
2025-04-09T00:00:00Z,-5216.407850051066
2025-04-08T00:00:00Z,-34461.83288090152
2025-04-07T00:00:00Z,13741.128464869224
2025-04-06T00:00:00Z,95270.39372172102
2025-04-05T00:00:00Z,43037.05102873768
2025-04-04T00:00:00Z,90092.8855916328
2025-04-03T00:00:00Z,117030.44033360982
2025-04-02T00:00:00Z,-22378.744957032613
2025-04-01T00:00:00Z,-8087.212713600602
2025-03-31T00:00:00Z,21617.178244610666
2025-03-30T00:00:00Z,1583.9541950922576
2025-03-29T00:00:00Z,-13696.802149421885
2025-03-28T00:00:00Z,-11954.811296213418
2025-03-27T00:00:00Z,605.3715144182788
2025-03-26T00:00:00Z,36529.907555995276
2025-03-25T00:00:00Z,13407.6764609823
2025-03-24T00:00:00Z,17177.06086339662
2025-03-23T00:00:00Z,-3620.829896365991
2025-03-22T00:00:00Z,-26813.180139977136
2025-03-21T00:00:00Z,-42560.36769495881
2025-03-20T00:00:00Z,-40585.71808734699
2025-03-19T00:00:00Z,-66097.75129539892
2025-03-18T00:00:00Z,1775.0715950054582
2025-03-17T00:00:00Z,69876.24239473708
2025-03-16T00:00:00Z,-22252.69822051149
2025-03-15T00:00:00Z,-20363.79840837157
2025-03-14T00:00:00Z,3061.3807102181017
2025-03-13T00:00:00Z,47105.94445765426
2025-03-12T00:00:00Z,20586.54552932526
2025-03-11T00:00:00Z,19302.82293167687
2025-03-10T00:00:00Z,143046.69563167798
2025-03-09T00:00:00Z,-17039.62921155477
2025-03-08T00:00:00Z,1849.9724050531513
2025-03-07T00:00:00Z,-411161.5181609066
2025-03-06T00:00:00Z,-88411.20652470726
2025-03-05T00:00:00Z,-46754.694650572026
2025-03-04T00:00:00Z,-37014.575151784346
2025-03-03T00:00:00Z,108719.49492508336
2025-03-02T00:00:00Z,63460.4540339713
2025-03-01T00:00:00Z,15800.577552482137
2025-02-28T00:00:00Z,97986.9844603918
2025-02-27T00:00:00Z,143489.2426779212
2025-02-26T00:00:00Z,14953.475985815283
2025-02-25T00:00:00Z,94817.03878067713
2025-02-24T00:00:00Z,53170.00415704562
2025-02-23T00:00:00Z,110564.65132578928
2025-02-22T00:00:00Z,36474.98106586002
2025-02-21T00:00:00Z,-457510.30212611635
2025-02-20T00:00:00Z,-33408.743469445384
2025-02-19T00:00:00Z,-5041.693795249797
2025-02-18T00:00:00Z,30588.93106586265
2025-02-17T00:00:00Z,-16427.935827141628
2025-02-16T00:00:00Z,-8149.464900592167
2025-02-15T00:00:00Z,26586.807367625413
2025-02-14T00:00:00Z,-4152.450704133022
2025-02-13T00:00:00Z,9752.248062115163
2025-02-12T00:00:00Z,-24920.072974134935
2025-02-11T00:00:00Z,-63271.09025787318
2025-02-10T00:00:00Z,-56687.4559783045
2025-02-09T00:00:00Z,207095.05983169388
2025-02-08T00:00:00Z,84539.41212596314
2025-02-07T00:00:00Z,-30679.527365169255
2025-02-06T00:00:00Z,-958.6360797258094
2025-02-05T00:00:00Z,-62257.88204171159
2025-02-04T00:00:00Z,-107792.31575567182
2025-02-03T00:00:00Z,-68027.82008094061
2025-02-02T00:00:00Z,135602.33417486574
2025-02-01T00:00:00Z,-4556.616617227672
2025-01-31T00:00:00Z,22721.54760657577
2025-01-30T00:00:00Z,10256.783811769565
2025-01-29T00:00:00Z,-625.8169563058764
2025-01-28T00:00:00Z,15208.135085702175
2025-01-27T00:00:00Z,15828.19209485082
2025-01-26T00:00:00Z,-24304.651300052996
2025-01-25T00:00:00Z,25368.99605016783
2025-01-24T00:00:00Z,30604.40317528788
2025-01-23T00:00:00Z,128589.07626527199
2025-01-22T00:00:00Z,102784.94472882396
2025-01-21T00:00:00Z,38407.80573126185
2025-01-20T00:00:00Z,-22927.210516407853
2025-01-19T00:00:00Z,-3689.819058529567
2025-01-18T00:00:00Z,76082.25029224763
2025-01-17T00:00:00Z,35883.42854176648
2025-01-16T00:00:00Z,34096.45587480371
2025-01-15T00:00:00Z,-11532.552254138165
2025-01-14T00:00:00Z,-22270.628200422623
2025-01-13T00:00:00Z,-44514.9670690638
2025-01-12T00:00:00Z,30941.078427469358
2025-01-11T00:00:00Z,10828.672501685418
2025-01-10T00:00:00Z,-47312.51704602572
2025-01-09T00:00:00Z,-1841.5697413929738
2025-01-08T00:00:00Z,-210055.79145780986
2025-01-07T00:00:00Z,24927.780766912038
2025-01-06T00:00:00Z,25100.094326945604
2025-01-05T00:00:00Z,-17083.713595860114
2025-01-04T00:00:00Z,-12365.012142817082
2025-01-03T00:00:00Z,-17162.84458553174
2025-01-02T00:00:00Z,23948.121249275282
2025-01-01T00:00:00Z,-24508.81661418802
2024-12-31T00:00:00Z,-28172.686785957776
2024-12-30T00:00:00Z,102192.08147770935
2024-12-29T00:00:00Z,-103138.18527670868
2024-12-28T00:00:00Z,5267.7897270240355
2024-12-27T00:00:00Z,4928.5218442432815
2024-12-26T00:00:00Z,20591.721064656856
2024-12-25T00:00:00Z,-38002.415741755394
2024-12-24T00:00:00Z,-43829.839114798
2024-12-23T00:00:00Z,96888.26277597644
2024-12-22T00:00:00Z,-16043.106221597292
2024-12-21T00:00:00Z,62960.209387103096
2024-12-20T00:00:00Z,-39378.188367280876
2024-12-19T00:00:00Z,-22926.552959908033
2024-12-18T00:00:00Z,-47741.5955078766
2024-12-17T00:00:00Z,-83304.57164644054
2024-12-16T00:00:00Z,105974.59226406366
2024-12-15T00:00:00Z,8530.178752156207
2024-12-14T00:00:00Z,25733.12659417157
2024-12-13T00:00:00Z,30742.506702959538
2024-12-12T00:00:00Z,53901.915946403285
2024-12-11T00:00:00Z,-96081.04327180004
2024-12-10T00:00:00Z,-16628.92654908914
2024-12-09T00:00:00Z,652.0841652138624
2024-12-08T00:00:00Z,-14539.201555140084
2024-12-07T00:00:00Z,-12544.987205516081
2024-12-06T00:00:00Z,-18110.13474782929
2024-12-05T00:00:00Z,40781.810540791834
2024-12-04T00:00:00Z,9921.34318535286
2024-12-03T00:00:00Z,-6239.683458300307
2024-12-02T00:00:00Z,-36681.52795355278
2024-12-01T00:00:00Z,-18449.381169855013
2024-11-30T00:00:00Z,-26548.316378097166
2024-11-29T00:00:00Z,-38069.154848693404
2024-11-28T00:00:00Z,31962.373294322402
2024-11-27T00:00:00Z,95875.30737356609
2024-11-26T00:00:00Z,7241.981518144952
2024-11-25T00:00:00Z,195397.3082961929
2024-11-24T00:00:00Z,-19206.030664771504
2024-11-23T00:00:00Z,-54236.71730303508
2024-11-22T00:00:00Z,-37985.923309531296
2024-11-21T00:00:00Z,82599.01170395454
2024-11-20T00:00:00Z,77231.28645096475
2024-11-19T00:00:00Z,-7684.15970589919
2024-11-18T00:00:00Z,31448.950821702834
2024-11-17T00:00:00Z,65407.294892830716
2024-11-16T00:00:00Z,42388.27860422793
2024-11-15T00:00:00Z,118158.3546725706
2024-11-14T00:00:00Z,23601.017653435585
2024-11-13T00:00:00Z,-18156.72914614994
2024-11-12T00:00:00Z,-23535.22958282428
2024-11-11T00:00:00Z,32956.36148756789
2024-11-10T00:00:00Z,146253.16990790982
2024-11-09T00:00:00Z,23464.627972650458
2024-11-08T00:00:00Z,-12915.200156381237
2024-11-07T00:00:00Z,-53448.73805129761
2024-11-06T00:00:00Z,25360.619635014795
2024-11-05T00:00:00Z,114996.70177300286
2024-11-04T00:00:00Z,31317.319728677394
2024-11-03T00:00:00Z,20573.644379118516
2024-11-02T00:00:00Z,27421.58576546784
2024-11-01T00:00:00Z,53617.68951319868
2024-10-31T00:00:00Z,-26690.401382676326
2024-10-30T00:00:00Z,-67447.01785074605
2024-10-29T00:00:00Z,76978.77698599966
2024-10-28T00:00:00Z,-3888.996353793191
2024-10-27T00:00:00Z,17004.1655797828
2024-10-26T00:00:00Z,-10512.323837464442
2024-10-25T00:00:00Z,-226470.1176665884
2024-10-24T00:00:00Z,7230.238604769576
2024-10-23T00:00:00Z,-15212.224212702713
2024-10-22T00:00:00Z,18413.131091928342
2024-10-21T00:00:00Z,-14283.668981332332
2024-10-20T00:00:00Z,16034.799565064663
2024-10-19T00:00:00Z,41155.07737710822
2024-10-18T00:00:00Z,23463.330852675135
2024-10-17T00:00:00Z,11449.451557559194
2024-10-16T00:00:00Z,26102.796957380604
2024-10-15T00:00:00Z,-11452.294692140771
2024-10-14T00:00:00Z,44231.684378167265
2024-10-13T00:00:00Z,-11631.300769259164
2024-10-12T00:00:00Z,-787.7973226229078
2024-10-11T00:00:00Z,-50003.23414843308
2024-10-10T00:00:00Z,-6359.739943907654
2024-10-09T00:00:00Z,65341.38269832957
2024-10-08T00:00:00Z,6291.78028771095
2024-10-07T00:00:00Z,9767.787424356677
2024-10-06T00:00:00Z,-6000.694539827207
2024-10-05T00:00:00Z,90.64862076059217
2024-10-04T00:00:00Z,-55665.87594906404
2024-10-03T00:00:00Z,-1031.382702121744
2024-10-02T00:00:00Z,52736.411119733006
2024-10-01T00:00:00Z,-170.31085973384324
2024-09-30T00:00:00Z,5667.169915628969
2024-09-29T00:00:00Z,-4700.987972004863
2024-09-28T00:00:00Z,-28592.105263425066
2024-09-27T00:00:00Z,-22025.530507897725
2024-09-26T00:00:00Z,-41249.81101846695
2024-09-25T00:00:00Z,19830.917157981778
2024-09-24T00:00:00Z,56659.77628267894
2024-09-23T00:00:00Z,-38737.56477024092
2024-09-22T00:00:00Z,27298.659755388973
2024-09-21T00:00:00Z,10494.78573428432
2024-09-20T00:00:00Z,-41896.14600622712
2024-09-19T00:00:00Z,132561.8008994268
2024-09-18T00:00:00Z,8673.478729277267
2024-09-17T00:00:00Z,13728.47566642519
2024-09-16T00:00:00Z,60303.468264069525
2024-09-15T00:00:00Z,28211.378704146045
2024-09-14T00:00:00Z,20751.481378038472
2024-09-13T00:00:00Z,-76609.82681597816
2024-09-12T00:00:00Z,84847.97657470335
2024-09-11T00:00:00Z,33481.79056024854
2024-09-10T00:00:00Z,-111649.09305453382
2024-09-09T00:00:00Z,74243.42216008634
2024-09-08T00:00:00Z,10403.118853537686
2024-09-07T00:00:00Z,615.2836354037863
2024-09-06T00:00:00Z,-2459.388895959477
2024-09-05T00:00:00Z,95033.10819324071
2024-09-04T00:00:00Z,32401.535891331732
2024-09-03T00:00:00Z,-40605.9123197092
2024-09-02T00:00:00Z,31756.66632503562
2024-09-01T00:00:00Z,103790.72491680211
2024-08-31T00:00:00Z,74090.72753497591
2024-08-30T00:00:00Z,66483.3455370611
2024-08-29T00:00:00Z,-7771.715999139124
2024-08-28T00:00:00Z,-60646.07936328894
