Datetime,Exchange Reserve
2024-08-12T00:00:00Z,19587032.640144266
2024-08-11T00:00:00Z,19580910.772500448
2024-08-10T00:00:00Z,19560143.39646703
2024-08-09T00:00:00Z,19564981.99987193
2024-08-08T00:00:00Z,19580832.23904276
2024-08-07T00:00:00Z,19639900.657388717
2024-08-06T00:00:00Z,19715796.606672987
2024-08-05T00:00:00Z,19865215.238907892
2024-08-04T00:00:00Z,19934013.216672584
2024-08-03T00:00:00Z,19884646.302174978
2024-08-02T00:00:00Z,19872415.78778789
2024-08-01T00:00:00Z,19832547.228184894
2024-07-31T00:00:00Z,19760394.97110559
2024-07-30T00:00:00Z,19738506.729423437
2024-07-29T00:00:00Z,19703588.006143235
2024-07-28T00:00:00Z,19640732.393463455
2024-07-27T00:00:00Z,19627786.20848183
2024-07-26T00:00:00Z,19606203.9001808
2024-07-25T00:00:00Z,19570195.130750168
2024-07-24T00:00:00Z,19516998.039796416
2024-07-23T00:00:00Z,19535874.58118696
2024-07-22T00:00:00Z,19517649.411733676
2024-07-21T00:00:00Z,19501911.076151904
2024-07-20T00:00:00Z,19504942.631149124
2024-07-19T00:00:00Z,19518768.830576334
2024-07-18T00:00:00Z,19492403.890263304
2024-07-17T00:00:00Z,19507770.34038938
2024-07-16T00:00:00Z,19550328.944739394
2024-07-15T00:00:00Z,19505722.98917753
2024-07-14T00:00:00Z,19506366.791056767
2024-07-13T00:00:00Z,19517695.63352278
2024-07-12T00:00:00Z,19556786.067631308
2024-07-11T00:00:00Z,19549541.519879006
2024-07-10T00:00:00Z,19502761.83714783
2024-07-09T00:00:00Z,19479693.411595255
2024-07-08T00:00:00Z,19494859.42064935
2024-07-07T00:00:00Z,19498323.14911504
2024-07-06T00:00:00Z,19515962.95863684
2024-07-05T00:00:00Z,19553694.826804176
2024-07-04T00:00:00Z,19561687.838541675
2024-07-03T00:00:00Z,19534677.944306996
2024-07-02T00:00:00Z,19527304.51629252
2024-07-01T00:00:00Z,19457564.21973775
2024-06-30T00:00:00Z,19365844.34297669
2024-06-29T00:00:00Z,19413490.042173997
2024-06-28T00:00:00Z,19416713.469705407
2024-06-27T00:00:00Z,19446089.555644482
2024-06-26T00:00:00Z,19458219.89957759
2024-06-25T00:00:00Z,19481361.45308397
2024-06-24T00:00:00Z,19474086.327870764
2024-06-23T00:00:00Z,19463948.285972822
2024-06-22T00:00:00Z,19487332.37124695
2024-06-21T00:00:00Z,19506713.75117603
2024-06-20T00:00:00Z,19537507.16385738
2024-06-19T00:00:00Z,19529251.30900552
2024-06-18T00:00:00Z,19588309.15551914
2024-06-17T00:00:00Z,19593130.38961611
2024-06-16T00:00:00Z,19614120.68712203
2024-06-15T00:00:00Z,19609330.163490094
2024-06-14T00:00:00Z,19593496.619567156
2024-06-13T00:00:00Z,19622870.750327446
2024-06-12T00:00:00Z,19639666.462628376
2024-06-11T00:00:00Z,19671677.046275087
2024-06-10T00:00:00Z,19904900.58418753
2024-06-09T00:00:00Z,19922142.412136856
2024-06-08T00:00:00Z,19926644.532346953
2024-06-07T00:00:00Z,19920554.848693036
2024-06-06T00:00:00Z,19915782.683988847
2024-06-05T00:00:00Z,19864288.45725299
2024-06-04T00:00:00Z,19884306.451237656
2024-06-03T00:00:00Z,19896099.695423096
2024-06-02T00:00:00Z,19931611.703293823
2024-06-01T00:00:00Z,19936710.608602878
2024-05-31T00:00:00Z,19947721.804094024
2024-05-30T00:00:00Z,19955860.099688783
2024-05-29T00:00:00Z,19970159.36506701
2024-05-28T00:00:00Z,20058890.783883
2024-05-27T00:00:00Z,20102394.761007313
2024-05-26T00:00:00Z,20130041.26425988
2024-05-25T00:00:00Z,20116344.141212784
2024-05-24T00:00:00Z,19993594.638384864
2024-05-23T00:00:00Z,20048748.075579543
2024-05-22T00:00:00Z,20047425.723904297
2024-05-21T00:00:00Z,20063479.71262759
2024-05-20T00:00:00Z,20039350.078914084
2024-05-19T00:00:00Z,20004430.85501158
2024-05-18T00:00:00Z,19999098.146303035
2024-05-17T00:00:00Z,20006766.554542415
2024-05-16T00:00:00Z,19995759.593441065
2024-05-15T00:00:00Z,19976150.39085001
2024-05-14T00:00:00Z,19919358.089170452
2024-05-13T00:00:00Z,19909833.72086148
2024-05-12T00:00:00Z,19840772.48099291
2024-05-11T00:00:00Z,19840494.579154167
2024-05-10T00:00:00Z,19832133.159535028
2024-05-09T00:00:00Z,19841754.681194447
2024-05-08T00:00:00Z,19834872.917419024
2024-05-07T00:00:00Z,19835334.07292104
2024-05-06T00:00:00Z,19823381.141624738
2024-05-05T00:00:00Z,19769390.766384903
2024-05-04T00:00:00Z,19793039.4721398
2024-05-03T00:00:00Z,19809404.03192789
2024-05-02T00:00:00Z,19796613.18474146
2024-05-01T00:00:00Z,19796811.285602983
2024-04-30T00:00:00Z,19738231.57946541
2024-04-29T00:00:00Z,19778396.178383432
2024-04-28T00:00:00Z,19705586.42176992
2024-04-27T00:00:00Z,19711714.495543808
2024-04-26T00:00:00Z,19702998.219612706
2024-04-25T00:00:00Z,19712544.385999925
2024-04-24T00:00:00Z,19703392.404812597
2024-04-23T00:00:00Z,19752169.05933696
2024-04-22T00:00:00Z,19753503.60896742
2024-04-21T00:00:00Z,19770241.036259726
2024-04-20T00:00:00Z,19791140.68048778
2024-04-19T00:00:00Z,19809284.43801549
2024-04-18T00:00:00Z,19784638.475185096
2024-04-17T00:00:00Z,19920690.189407405
2024-04-16T00:00:00Z,19967071.23248035
2024-04-15T00:00:00Z,19957170.013504896
2024-04-14T00:00:00Z,19987756.079865005
2024-04-13T00:00:00Z,19984115.052938852
2024-04-12T00:00:00Z,19986202.64521438
2024-04-11T00:00:00Z,19986086.54175852
2024-04-10T00:00:00Z,20028132.44391874
2024-04-09T00:00:00Z,20043217.12418331
2024-04-08T00:00:00Z,20125420.380499512
2024-04-07T00:00:00Z,20085436.107489455
2024-04-06T00:00:00Z,20054282.415635865
2024-04-05T00:00:00Z,20082009.13085002
2024-04-04T00:00:00Z,20077846.333700944
2024-04-03T00:00:00Z,20114317.149378207
2024-04-02T00:00:00Z,20095760.655193847
2024-04-01T00:00:00Z,20064352.54831869
2024-03-31T00:00:00Z,20037621.976728354
2024-03-30T00:00:00Z,20065447.302414075
2024-03-29T00:00:00Z,20101820.48501908
2024-03-28T00:00:00Z,20129677.88167594
2024-03-27T00:00:00Z,20166647.87621999
2024-03-26T00:00:00Z,20109203.510595813
2024-03-25T00:00:00Z,20225161.806665733
2024-03-24T00:00:00Z,20195398.506588522
2024-03-23T00:00:00Z,20188567.02796374
2024-03-22T00:00:00Z,20219420.143762987
2024-03-21T00:00:00Z,20238582.643198457
2024-03-20T00:00:00Z,20232038.751881864
2024-03-19T00:00:00Z,20254097.64287257
2024-03-18T00:00:00Z,20207319.753863137
2024-03-17T00:00:00Z,20179093.584483277
2024-03-16T00:00:00Z,20147859.117692184
2024-03-15T00:00:00Z,20117585.59274829
2024-03-14T00:00:00Z,19999561.778791007
2024-03-13T00:00:00Z,19924346.853998255
2024-03-12T00:00:00Z,19974782.56385104
2024-03-11T00:00:00Z,19880536.99178521
2024-03-10T00:00:00Z,19902630.9018812
2024-03-09T00:00:00Z,19887753.829679944
2024-03-08T00:00:00Z,19900446.495765083
2024-03-07T00:00:00Z,19846949.98821139
2024-03-06T00:00:00Z,19801507.07399031
2024-03-05T00:00:00Z,19737913.514140997
2024-03-04T00:00:00Z,19651998.967058804
2024-03-03T00:00:00Z,19670371.30520085
2024-03-02T00:00:00Z,19663666.45843365
2024-03-01T00:00:00Z,19697581.991163764
2024-02-29T00:00:00Z,19717712.47413473
2024-02-28T00:00:00Z,19727917.318707183
2024-02-27T00:00:00Z,19681132.76898399
2024-02-26T00:00:00Z,19707989.093787704
2024-02-25T00:00:00Z,19722610.693539955
2024-02-24T00:00:00Z,19719793.69283611
2024-02-23T00:00:00Z,19735747.93900926
2024-02-22T00:00:00Z,19789507.91259325
2024-02-21T00:00:00Z,19825185.917939194
2024-02-20T00:00:00Z,19850630.673833236
2024-02-19T00:00:00Z,19862381.688306496
2024-02-18T00:00:00Z,19880953.669088043
2024-02-17T00:00:00Z,19906225.5421083
2024-02-16T00:00:00Z,19907434.719574586
2024-02-15T00:00:00Z,19977087.392982844
2024-02-14T00:00:00Z,19980389.967055738
2024-02-13T00:00:00Z,19981046.81684166
2024-02-12T00:00:00Z,19991074.120067395
2024-02-11T00:00:00Z,19986670.749107964
2024-02-10T00:00:00Z,19977635.68624014
2024-02-09T00:00:00Z,19980903.517299797
2024-02-08T00:00:00Z,20018461.936456006
2024-02-07T00:00:00Z,20083917.449438095
2024-02-06T00:00:00Z,20188518.349255383
2024-02-05T00:00:00Z,20204594.770792544
2024-02-04T00:00:00Z,20291314.062990118
2024-02-03T00:00:00Z,20342394.552970365
2024-02-02T00:00:00Z,20358779.583666176
2024-02-01T00:00:00Z,20336656.96235522
2024-01-31T00:00:00Z,20385749.050266773
2024-01-30T00:00:00Z,20479023.656157106
2024-01-29T00:00:00Z,20438583.812015697
2024-01-28T00:00:00Z,20412539.485472534
2024-01-27T00:00:00Z,20478249.358772513
2024-01-26T00:00:00Z,20509585.756423682
2024-01-25T00:00:00Z,20532221.984973185
2024-01-24T00:00:00Z,20475506.018138696
2024-01-23T00:00:00Z,20525881.50262511
2024-01-22T00:00:00Z,20574234.98034387
2024-01-21T00:00:00Z,20579437.284839395
2024-01-20T00:00:00Z,20566453.58995042
2024-01-19T00:00:00Z,20549317.17546213
2024-01-18T00:00:00Z,20578381.87798171
2024-01-17T00:00:00Z,20669194.66609012
2024-01-16T00:00:00Z,20702057.280024588
2024-01-15T00:00:00Z,20722810.49399755
2024-01-14T00:00:00Z,20771052.15254189
2024-01-13T00:00:00Z,20752930.332791302
2024-01-12T00:00:00Z,20745010.555875033
2024-01-11T00:00:00Z,20776316.329189055
2024-01-10T00:00:00Z,20720790.451410454
2024-01-09T00:00:00Z,20723198.32672884
2024-01-08T00:00:00Z,20681543.173206907
2024-01-07T00:00:00Z,20676591.01535894
2024-01-06T00:00:00Z,20699780.52295386
2024-01-05T00:00:00Z,20708917.310179178
2024-01-04T00:00:00Z,20653811.47099421
2024-01-03T00:00:00Z,20659033.962000515
2024-01-02T00:00:00Z,20675762.809397202
2024-01-01T00:00:00Z,20663090.585800193
2023-12-31T00:00:00Z,20625030.254883412
2023-12-30T00:00:00Z,20668745.2074098
2023-12-29T00:00:00Z,20682217.939435277
2023-12-28T00:00:00Z,20729057.289711263
2023-12-27T00:00:00Z,20744874.61725127
2023-12-26T00:00:00Z,20793030.630017396
2023-12-25T00:00:00Z,20786886.835808903
2023-12-24T00:00:00Z,20766141.444282304
2023-12-23T00:00:00Z,20785095.112002086
2023-12-22T00:00:00Z,20793113.98345593
2023-12-21T00:00:00Z,20941443.77291213
2023-12-20T00:00:00Z,20862346.661158692
2023-12-19T00:00:00Z,20778984.192160763
2023-12-18T00:00:00Z,20750057.877489697
2023-12-17T00:00:00Z,20758289.37458076
2023-12-16T00:00:00Z,20826557.424215805
2023-12-15T00:00:00Z,20779923.060243625
2023-12-14T00:00:00Z,20810502.262787122
2023-12-13T00:00:00Z,20842948.99229636
2023-12-12T00:00:00Z,20819166.714165024
2023-12-11T00:00:00Z,20772728.91601217
2023-12-10T00:00:00Z,20785808.314012907
2023-12-09T00:00:00Z,20770288.96334215
2023-12-08T00:00:00Z,20744898.777697973
2023-12-07T00:00:00Z,20750155.86605852
2023-12-06T00:00:00Z,20764452.942395687
2023-12-05T00:00:00Z,20726990.39038146
2023-12-04T00:00:00Z,20718557.78104259
2023-12-03T00:00:00Z,20704928.979569137
2023-12-02T00:00:00Z,20728969.08197739
2023-12-01T00:00:00Z,20749421.783695072
2023-11-30T00:00:00Z,20797970.153246
2023-11-29T00:00:00Z,20802497.7623447
2023-11-28T00:00:00Z,20813791.038245954
2023-11-27T00:00:00Z,20780415.832191605
2023-11-26T00:00:00Z,20742954.951890606
2023-11-25T00:00:00Z,20763086.054787423
2023-11-24T00:00:00Z,20796399.18271954
2023-11-23T00:00:00Z,20839285.693700884
2023-11-22T00:00:00Z,20850973.776369065
2023-11-21T00:00:00Z,20936859.444674145
2023-11-20T00:00:00Z,21002847.953482155
2023-11-19T00:00:00Z,21006858.287491515
2023-11-18T00:00:00Z,21084280.287262194
2023-11-17T00:00:00Z,21137155.418291405
2023-11-16T00:00:00Z,21136690.88125898
2023-11-15T00:00:00Z,21096918.495258834
2023-11-14T00:00:00Z,20974018.797978584
2023-11-13T00:00:00Z,21034157.45021321
2023-11-12T00:00:00Z,21037533.345922776
2023-11-11T00:00:00Z,21099264.072670482
2023-11-10T00:00:00Z,21109720.461448953
2023-11-09T00:00:00Z,21069210.4542447
2023-11-08T00:00:00Z,20982664.932397142
2023-11-07T00:00:00Z,20995741.536605123
2023-11-06T00:00:00Z,20985539.949361105
2023-11-05T00:00:00Z,21056146.30145339
2023-11-04T00:00:00Z,21073623.349965695
2023-11-03T00:00:00Z,21086634.76252627
2023-11-02T00:00:00Z,21116985.806440134
2023-11-01T00:00:00Z,21153821.818102717
2023-10-31T00:00:00Z,21146634.378456596
2023-10-30T00:00:00Z,21090383.502100393
2023-10-29T00:00:00Z,21141897.099396475
2023-10-28T00:00:00Z,21146073.17977539
2023-10-27T00:00:00Z,21157538.45234165
2023-10-26T00:00:00Z,21186197.202123806
2023-10-25T00:00:00Z,21175929.237174146
2023-10-24T00:00:00Z,21150739.964367647
2023-10-23T00:00:00Z,21114863.063880946
2023-10-22T00:00:00Z,21107737.391616277
2023-10-21T00:00:00Z,21096877.93442664
2023-10-20T00:00:00Z,21100946.57974632
2023-10-19T00:00:00Z,21092793.593103953
2023-10-18T00:00:00Z,21110761.31295969
2023-10-17T00:00:00Z,21129631.53004356
2023-10-16T00:00:00Z,21157875.863081686
2023-10-15T00:00:00Z,21166095.16876166
2023-10-14T00:00:00Z,21170064.725768473
2023-10-13T00:00:00Z,21186533.127625026
2023-10-12T00:00:00Z,21201048.082174994
2023-10-11T00:00:00Z,21212601.602278274
2023-10-10T00:00:00Z,21201488.915531788
2023-10-09T00:00:00Z,21231032.524021104
2023-10-08T00:00:00Z,21242639.77286922
2023-10-07T00:00:00Z,21214940.518934604
2023-10-06T00:00:00Z,21220609.903941598
2023-10-05T00:00:00Z,21176102.558901697
2023-10-04T00:00:00Z,21167754.162194777
2023-10-03T00:00:00Z,21172891.046848163
2023-10-02T00:00:00Z,21143622.157849442
2023-10-01T00:00:00Z,21185596.159240294
2023-09-30T00:00:00Z,21176860.03323777
2023-09-29T00:00:00Z,21144171.928921677
2023-09-28T00:00:00Z,21177962.770234857
2023-09-27T00:00:00Z,21186096.37929327
2023-09-26T00:00:00Z,21207390.45615726
2023-09-25T00:00:00Z,21152416.360845998
2023-09-24T00:00:00Z,21127585.01681128
2023-09-23T00:00:00Z,21117274.91407555
2023-09-22T00:00:00Z,21155886.29469929
2023-09-21T00:00:00Z,21166042.977438677
2023-09-20T00:00:00Z,21161080.556527484
2023-09-19T00:00:00Z,21181082.34524744
2023-09-18T00:00:00Z,21154289.232163694
2023-09-17T00:00:00Z,21200991.325903703
2023-09-16T00:00:00Z,21204437.449127
2023-09-15T00:00:00Z,21252259.477746133
2023-09-14T00:00:00Z,21177042.17514335
2023-09-13T00:00:00Z,21207975.6545638
2023-09-12T00:00:00Z,21220214.515531685
2023-09-11T00:00:00Z,21182983.684989892
2023-09-10T00:00:00Z,21182110.749501765
2023-09-09T00:00:00Z,21214822.11335442
2023-09-08T00:00:00Z,21220428.062292546
2023-09-07T00:00:00Z,21220986.18918677
2023-09-06T00:00:00Z,21247740.796243478
2023-09-05T00:00:00Z,21236119.627938636
2023-09-04T00:00:00Z,21206821.820834592
2023-09-03T00:00:00Z,21461542.994148396
2023-09-02T00:00:00Z,21491601.898486782
2023-09-01T00:00:00Z,21487731.401910268
2023-08-31T00:00:00Z,21514417.076229203
2023-08-30T00:00:00Z,21444817.736047965
2023-08-29T00:00:00Z,21457695.332226798
2023-08-28T00:00:00Z,21444289.152856328
2023-08-27T00:00:00Z,21434686.01235847
2023-08-26T00:00:00Z,21432150.642224263
2023-08-25T00:00:00Z,21435933.869095698
2023-08-24T00:00:00Z,21488562.48364302
2023-08-23T00:00:00Z,21521052.979460016
2023-08-22T00:00:00Z,21543119.894005597
2023-08-21T00:00:00Z,21577661.49760321
2023-08-20T00:00:00Z,21581271.863895345
2023-08-19T00:00:00Z,21603156.05294901
2023-08-18T00:00:00Z,21621548.648042135
2023-08-17T00:00:00Z,21699134.895256087
2023-08-16T00:00:00Z,21710785.386846628
2023-08-15T00:00:00Z,21649386.353183415
2023-08-14T00:00:00Z,21687352.603305634
2023-08-13T00:00:00Z,21754518.956610173
2023-08-12T00:00:00Z,21808237.430995632
2023-08-11T00:00:00Z,21783451.02069714
2023-08-10T00:00:00Z,21843891.906821642
2023-08-09T00:00:00Z,21836337.580783032
2023-08-08T00:00:00Z,21845026.189099353
2023-08-07T00:00:00Z,21858819.239121318
2023-08-06T00:00:00Z,21851534.240936816
2023-08-05T00:00:00Z,21860424.091738675
2023-08-04T00:00:00Z,21850210.86880248
2023-08-03T00:00:00Z,21900619.212542824
2023-08-02T00:00:00Z,21888404.781329293
2023-08-01T00:00:00Z,21878665.488040727
2023-07-31T00:00:00Z,21867618.2361677
2023-07-30T00:00:00Z,21869973.27365791
2023-07-29T00:00:00Z,21905570.207970057
2023-07-28T00:00:00Z,21924587.96968871
2023-07-27T00:00:00Z,21907713.884576768
2023-07-26T00:00:00Z,21924589.67382485
2023-07-25T00:00:00Z,21910452.3648921
2023-07-24T00:00:00Z,21903986.128924478
2023-07-23T00:00:00Z,21894491.19179845
2023-07-22T00:00:00Z,21893537.718860652
2023-07-21T00:00:00Z,21963270.509004403
2023-07-20T00:00:00Z,21932288.95510164
2023-07-19T00:00:00Z,21951336.770105198
2023-07-18T00:00:00Z,21949707.06401258
2023-07-17T00:00:00Z,21879632.0262745
2023-07-16T00:00:00Z,21862327.563008938
2023-07-15T00:00:00Z,21875982.416762184
2023-07-14T00:00:00Z,21902973.283872113
2023-07-13T00:00:00Z,22026814.49715857
2023-07-12T00:00:00Z,22059051.45291268
2023-07-11T00:00:00Z,22059228.285396382
2023-07-10T00:00:00Z,22049699.487040408
2023-07-09T00:00:00Z,22045153.08988698
2023-07-08T00:00:00Z,22037401.187371068
2023-07-07T00:00:00Z,22041027.029593576
2023-07-06T00:00:00Z,22054051.252497483
2023-07-05T00:00:00Z,22029521.872519568
2023-07-04T00:00:00Z,21950945.885280624
2023-07-03T00:00:00Z,21973844.171303533
2023-07-02T00:00:00Z,22003467.79384544
2023-07-01T00:00:00Z,22029627.19128124
2023-06-30T00:00:00Z,22075364.830606136
2023-06-29T00:00:00Z,22036536.616263576
2023-06-28T00:00:00Z,22030413.802251667
2023-06-27T00:00:00Z,22027526.026060686
2023-06-26T00:00:00Z,21902489.870471317
2023-06-25T00:00:00Z,21701989.09396044
2023-06-24T00:00:00Z,21741431.144279066
2023-06-23T00:00:00Z,21781159.207063284
2023-06-22T00:00:00Z,21804848.319129355
2023-06-21T00:00:00Z,21820374.81152298
2023-06-20T00:00:00Z,21924611.464360956
2023-06-19T00:00:00Z,21924679.020634413
2023-06-18T00:00:00Z,21949128.25158938
2023-06-17T00:00:00Z,21968872.05786238
2023-06-16T00:00:00Z,21973004.50746741
2023-06-15T00:00:00Z,21953019.32604686
2023-06-14T00:00:00Z,22026775.091984116
2023-06-13T00:00:00Z,22505513.22753558
2023-06-12T00:00:00Z,22510688.034611695
2023-06-11T00:00:00Z,22483197.830897637
2023-06-10T00:00:00Z,22476373.388093363
2023-06-09T00:00:00Z,22498059.723868184
2023-06-08T00:00:00Z,22574241.0296723
2023-06-07T00:00:00Z,22669889.265957195
2023-06-06T00:00:00Z,22150758.692429617
2023-06-05T00:00:00Z,22194712.137773085
2023-06-04T00:00:00Z,22065039.297925428
2023-06-03T00:00:00Z,22089666.43681781
2023-06-02T00:00:00Z,22139350.841976754
2023-06-01T00:00:00Z,22202680.563663386
2023-05-31T00:00:00Z,22205623.43559213
2023-05-30T00:00:00Z,22234448.57188614
2023-05-29T00:00:00Z,22242542.43743641
2023-05-28T00:00:00Z,22281498.002976216
2023-05-27T00:00:00Z,22286739.759267975
2023-05-26T00:00:00Z,22330253.562196754
2023-05-25T00:00:00Z,22130618.819691725
2023-05-24T00:00:00Z,22175210.574140105
2023-05-23T00:00:00Z,22174313.111845706
2023-05-22T00:00:00Z,22159306.33703621
2023-05-21T00:00:00Z,22187629.87757866
2023-05-20T00:00:00Z,22192586.58449988
2023-05-19T00:00:00Z,22243731.61977421
2023-05-18T00:00:00Z,22273405.48156069
2023-05-17T00:00:00Z,22318164.59603751
2023-05-16T00:00:00Z,22326996.901413124
2023-05-15T00:00:00Z,22359337.187096097
2023-05-14T00:00:00Z,22351741.57719143
2023-05-13T00:00:00Z,22373526.381514166
2023-05-12T00:00:00Z,22392319.630411036
2023-05-11T00:00:00Z,22343505.530887257
2023-05-10T00:00:00Z,22403457.971921887
2023-05-09T00:00:00Z,22541709.55376946
2023-05-08T00:00:00Z,22530519.521679282
2023-05-07T00:00:00Z,22648065.889887013
2023-05-06T00:00:00Z,22692071.991571523
2023-05-05T00:00:00Z,22833132.7615672
2023-05-04T00:00:00Z,22835531.613483034
2023-05-03T00:00:00Z,22885466.588840336
2023-05-02T00:00:00Z,22926523.092633445
2023-05-01T00:00:00Z,22954350.392247792
2023-04-30T00:00:00Z,22694049.217653457
2023-04-29T00:00:00Z,22687826.268918876
2023-04-28T00:00:00Z,22709853.56667639
2023-04-27T00:00:00Z,22742118.58587623
2023-04-26T00:00:00Z,22767876.712969605
2023-04-25T00:00:00Z,22813607.083841324
2023-04-24T00:00:00Z,22831878.678824972
2023-04-23T00:00:00Z,22658102.56871843
2023-04-22T00:00:00Z,22666211.546117842
2023-04-21T00:00:00Z,22693761.66051812
2023-04-20T00:00:00Z,22647851.512001753
2023-04-19T00:00:00Z,22429249.303796384
2023-04-18T00:00:00Z,22619055.32417664
2023-04-17T00:00:00Z,22629095.276781734
2023-04-16T00:00:00Z,22568190.59413974
2023-04-15T00:00:00Z,22504744.103679616
2023-04-14T00:00:00Z,22351356.54133127
2023-04-13T00:00:00Z,22267553.60022851
2023-04-12T00:00:00Z,22348745.754462253
2023-04-11T00:00:00Z,22315773.277376354
2023-04-10T00:00:00Z,22339106.302813005
2023-04-09T00:00:00Z,22380615.91145645
2023-04-08T00:00:00Z,22388902.972795848
2023-04-07T00:00:00Z,22393049.84937371
2023-04-06T00:00:00Z,22380097.246182773
2023-04-05T00:00:00Z,22415157.427921016
2023-04-04T00:00:00Z,22349174.287496533
2023-04-03T00:00:00Z,22360431.037367422
2023-04-02T00:00:00Z,22315586.989846054
2023-04-01T00:00:00Z,22319979.820753824
2023-03-31T00:00:00Z,22357889.689036712
2023-03-30T00:00:00Z,22321931.40573612
2023-03-29T00:00:00Z,22335804.998550635
2023-03-28T00:00:00Z,22291592.332871083
2023-03-27T00:00:00Z,22278610.42238112
2023-03-26T00:00:00Z,22322159.755448297
2023-03-25T00:00:00Z,22340690.899325505
2023-03-24T00:00:00Z,22413164.343519557
2023-03-23T00:00:00Z,22480941.32566832
2023-03-22T00:00:00Z,22453517.004101038
2023-03-21T00:00:00Z,22576370.82008392
2023-03-20T00:00:00Z,22506257.136599436
2023-03-19T00:00:00Z,22461454.622930948
2023-03-18T00:00:00Z,22503684.991921615
2023-03-17T00:00:00Z,22509333.063937776
2023-03-16T00:00:00Z,22491343.642533597
2023-03-15T00:00:00Z,22541632.966580715
2023-03-14T00:00:00Z,22474547.30935441
2023-03-13T00:00:00Z,22417472.765837222
2023-03-12T00:00:00Z,22429165.050783586
2023-03-11T00:00:00Z,22422849.624821946
2023-03-10T00:00:00Z,22676354.71642004
2023-03-09T00:00:00Z,22793469.53817503
2023-03-08T00:00:00Z,22816915.131656796
2023-03-07T00:00:00Z,22790523.15182994
2023-03-06T00:00:00Z,22780194.073036227
2023-03-05T00:00:00Z,22832584.24087903
2023-03-04T00:00:00Z,22863595.570417974
2023-03-03T00:00:00Z,22879717.703555766
2023-03-02T00:00:00Z,22899502.053514764
2023-03-01T00:00:00Z,22898505.399121143
2023-02-28T00:00:00Z,22930340.332203727
2023-02-27T00:00:00Z,22947997.712320738
2023-02-26T00:00:00Z,23043995.911032755
2023-02-25T00:00:00Z,23044535.27462853
2023-02-24T00:00:00Z,23044102.95687514
2023-02-23T00:00:00Z,22951264.275801986
2023-02-22T00:00:00Z,22946825.48374323
2023-02-21T00:00:00Z,22942842.90858548
2023-02-20T00:00:00Z,22969213.005494207
2023-02-19T00:00:00Z,22941351.122199554
2023-02-18T00:00:00Z,22946587.2714357
2023-02-17T00:00:00Z,22954723.926928423
2023-02-16T00:00:00Z,22989448.253362913
2023-02-15T00:00:00Z,22971269.06017188
2023-02-14T00:00:00Z,22969382.25609106
2023-02-13T00:00:00Z,23006962.55574994
2023-02-12T00:00:00Z,23098910.53120121
2023-02-11T00:00:00Z,23134521.022488654
2023-02-10T00:00:00Z,23129867.55308098
2023-02-09T00:00:00Z,23391284.905079067
2023-02-08T00:00:00Z,23418306.50939243
2023-02-07T00:00:00Z,23433823.736150764
2023-02-06T00:00:00Z,23400356.583707277
2023-02-05T00:00:00Z,23402360.406336576
2023-02-04T00:00:00Z,23392988.813706163
2023-02-03T00:00:00Z,23433134.66461463
2023-02-02T00:00:00Z,23476023.947502688
2023-02-01T00:00:00Z,23458760.040851578
2023-01-31T00:00:00Z,23465555.32147091
2023-01-30T00:00:00Z,23437638.069501515
2023-01-29T00:00:00Z,23469928.624842104
2023-01-28T00:00:00Z,23460523.446907233
2023-01-27T00:00:00Z,23447758.9823511
2023-01-26T00:00:00Z,23467974.88072672
2023-01-25T00:00:00Z,23485784.804833714
2023-01-24T00:00:00Z,23492638.14649549
2023-01-23T00:00:00Z,23532147.25730762
2023-01-22T00:00:00Z,23511167.02176891
2023-01-21T00:00:00Z,23513736.136759717
2023-01-20T00:00:00Z,23492286.865207262
2023-01-19T00:00:00Z,23528403.341468602
2023-01-18T00:00:00Z,23489331.0560552
2023-01-17T00:00:00Z,23475077.806989126
2023-01-16T00:00:00Z,23511919.678063747
2023-01-15T00:00:00Z,23536021.78350384
2023-01-14T00:00:00Z,23527067.123109292
2023-01-13T00:00:00Z,23538338.45843558
2023-01-12T00:00:00Z,23604565.57735453
2023-01-11T00:00:00Z,23610319.07191459
2023-01-10T00:00:00Z,23598101.222384036
2023-01-09T00:00:00Z,23634143.595724206
2023-01-08T00:00:00Z,23586098.41778431
2023-01-07T00:00:00Z,23607177.580577794
2023-01-06T00:00:00Z,23630680.51085142
2023-01-05T00:00:00Z,23644475.39344154
2023-01-04T00:00:00Z,23634264.280544225
2023-01-03T00:00:00Z,23590322.205629107
2023-01-02T00:00:00Z,23613859.182851594
2023-01-01T00:00:00Z,23624450.612896696
2022-12-31T00:00:00Z,23582611.01723463
2022-12-30T00:00:00Z,23612523.625577275
2022-12-29T00:00:00Z,23608292.564872026
2022-12-28T00:00:00Z,23682990.800086737
2022-12-27T00:00:00Z,23679031.4739945
2022-12-26T00:00:00Z,23707493.7147815
2022-12-25T00:00:00Z,23683023.002746295
2022-12-24T00:00:00Z,23691244.55622331
2022-12-23T00:00:00Z,23714054.839593638
2022-12-22T00:00:00Z,23694069.444209438
2022-12-21T00:00:00Z,23665169.140870027
2022-12-20T00:00:00Z,23649858.03545788
2022-12-19T00:00:00Z,23702990.747611802
2022-12-18T00:00:00Z,23753483.890275013
2022-12-17T00:00:00Z,23872505.185540576
2022-12-16T00:00:00Z,23971754.519831546
2022-12-15T00:00:00Z,23944318.080026563
2022-12-14T00:00:00Z,23952190.202859588
