Datetime,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2026-03-18T00:00:00Z,1.22176602,2.40714471,4.1431863,14.22648924,24.80901762,22.63408397,11.685825,5.03611056,3.7489021,7.14036674,2.01016559,0.90341862,0.03352352
2026-03-17T00:00:00Z,1.31818903,2.32047405,4.13595039,14.23648535,24.97585169,22.49869904,11.66746101,5.11101717,3.65704741,7.14130247,2.00126527,0.9027666,0.03349053
2026-03-16T00:00:00Z,1.53938417,2.00864725,4.05408408,14.40533283,25.18580071,22.31654672,11.6511876,5.11939705,3.64284294,7.14728562,1.99346554,0.90257814,0.03344734
2026-03-15T00:00:00Z,0.76107348,2.4107884,4.28915037,14.54028742,25.48072256,21.97116557,11.68943083,5.14827984,3.63330745,7.15406453,1.98543577,0.90291344,0.03338035
2026-03-14T00:00:00Z,0.75789865,2.38712352,4.49193347,14.66900039,25.47397769,21.67450142,11.69474592,5.17071906,3.6070167,7.16355431,1.97320546,0.90299345,0.03332996
2026-03-13T00:00:00Z,1.16938865,1.78990204,4.70909236,14.66719191,25.62266197,21.52814986,11.67333341,5.2108733,3.56189321,7.17107804,1.96051242,0.90262685,0.03329598
2026-03-12T00:00:00Z,1.1196965,1.72921087,4.75503306,14.78840787,25.54291406,21.64760567,11.56555755,5.25930771,3.52941568,7.18190583,1.94500855,0.90266254,0.0332741
2026-03-11T00:00:00Z,1.2570609,1.5409218,4.82448927,14.90500324,25.48830769,21.64604172,11.48533078,5.2797755,3.49495644,7.20817445,1.9343969,0.90232092,0.03322038
2026-03-10T00:00:00Z,1.11285891,1.75947689,4.70166377,14.8346209,25.63197926,21.70908768,11.42515565,5.31206347,3.44999642,7.21072897,1.91783595,0.90135581,0.03317633
2026-03-09T00:00:00Z,1.0521668,1.86613043,4.62852983,15.15864801,25.53894976,21.61391198,11.32053188,5.3502302,3.41491416,7.21229928,1.90965221,0.90088116,0.0331543
2026-03-08T00:00:00Z,0.57462278,2.36477762,4.58978379,15.34903885,25.47379471,21.52191794,11.31297307,5.3659036,3.39627544,7.21760682,1.89807996,0.9021137,0.03311172
2026-03-07T00:00:00Z,0.5678508,2.39701709,5.01357873,15.24055293,25.27920399,21.39820342,11.30132848,5.37964928,3.37402792,7.22234544,1.89181454,0.90134238,0.033085
2026-03-06T00:00:00Z,1.2329034,1.754618,5.4864448,14.76870527,25.31974132,21.36864168,11.26983266,5.41706657,3.33700426,7.2295013,1.88137595,0.90113483,0.03302998
2026-03-05T00:00:00Z,1.13122337,1.74733496,5.65366908,14.63153967,25.34809128,21.4208505,11.28458781,5.45227526,3.29646143,7.22965254,1.87118679,0.90016171,0.03296562
2026-03-04T00:00:00Z,1.39135007,1.43285629,5.84641747,14.8317566,25.0606964,21.39104425,11.32051154,5.44467901,3.2518357,7.23858621,1.85745152,0.89987832,0.03293662
2026-03-03T00:00:00Z,1.11563555,1.56026527,5.99884179,14.96613235,25.07609463,21.26222871,11.29871215,5.46370324,3.22954535,7.35548873,1.74082383,0.89980848,0.03271995
2026-03-02T00:00:00Z,0.88925892,2.21541631,5.6094061,15.08374861,25.15839802,21.08829392,11.24627302,5.46598698,3.21582168,7.36211971,1.73423212,0.89835508,0.03268954
2026-03-01T00:00:00Z,0.66900868,2.42005531,5.76723986,15.02488769,25.21006248,20.96660128,11.23893391,5.47614912,3.20135577,7.37089094,1.72404666,0.89811019,0.0326581
2026-02-28T00:00:00Z,0.58046788,2.40905798,6.21478241,14.81601036,25.29016892,20.76781939,11.25125991,5.46473009,3.18224511,7.37478642,1.71810061,0.89795771,0.03261323
2026-02-27T00:00:00Z,1.02741841,1.97194905,6.2945217,14.76147932,25.51524873,20.59730603,11.17234446,5.49935415,3.14394486,7.37716858,1.7090027,0.89770821,0.0325538
2026-02-26T00:00:00Z,1.0472249,2.14772524,6.11819695,14.73054302,25.53992858,20.67953654,11.0955454,5.62351025,3.00869489,7.37875653,1.7005164,0.89731231,0.03250899
2026-02-25T00:00:00Z,1.16675457,1.99251699,6.1428703,14.80557416,25.6640607,20.51465166,11.07738611,5.63001528,2.99778161,7.38582249,1.70598937,0.88410468,0.03247207
2026-02-24T00:00:00Z,1.38432839,1.61947279,6.36766307,14.86920187,25.87643187,20.2754329,10.9734312,5.63761579,2.9897279,7.39310267,1.69723541,0.88390563,0.03245051
2026-02-23T00:00:00Z,0.99602252,2.05433516,6.23116828,15.0575838,25.97084766,20.12230055,10.96698417,5.6227362,2.98288399,7.39288464,1.68695785,0.88290589,0.0323893
2026-02-22T00:00:00Z,0.6184895,2.38918065,6.20355624,15.2187159,26.07056281,19.96514572,10.97322945,5.59845427,2.976867,7.40566492,1.66514316,0.88264832,0.03234206
2026-02-21T00:00:00Z,0.63750973,2.38416092,7.97911231,13.56314564,26.11145836,19.81795308,10.95936149,5.6001264,2.96393459,7.4127722,1.65562853,0.88252613,0.03231063
2026-02-20T00:00:00Z,1.4778099,1.60088886,8.34306057,15.044192,24.31460883,19.74509364,10.92711737,5.60945874,2.95251312,7.42372596,1.64685432,0.88238614,0.03229056
2026-02-19T00:00:00Z,1.0205343,1.79778191,8.82516384,19.13612713,20.10718716,19.73715499,10.87369978,5.58254381,2.94222798,7.44528047,1.6188421,0.88135158,0.03210494
2026-02-18T00:00:00Z,1.04011101,2.01467259,8.76718023,19.59704447,19.58826712,19.65311542,10.85647835,5.57718972,2.93263631,7.45718895,1.60305133,0.88100474,0.03205976
2026-02-17T00:00:00Z,1.16060487,1.90177516,8.6635292,19.82160173,19.61159878,19.52855893,10.85241331,5.56200332,2.92330026,7.47779743,1.5844438,0.8803696,0.03200362
2026-02-16T00:00:00Z,0.91851278,2.34901659,8.43630256,20.14703094,19.55550898,19.3026474,10.8439347,5.56246786,2.91481103,7.48745138,1.57039905,0.87993406,0.03198267
2026-02-15T00:00:00Z,0.68876259,2.86705332,8.24663387,20.57475807,19.22829096,19.12905571,10.8486042,5.55325531,2.89996117,7.49466817,1.55733001,0.87969677,0.03192985
2026-02-14T00:00:00Z,0.91933488,2.79202957,8.48758032,20.48576817,19.17002821,18.91185978,10.83743351,5.5504885,2.884936,7.49821203,1.5509106,0.87951114,0.03190728
2026-02-13T00:00:00Z,1.20352109,2.55938041,8.8249921,20.12605091,19.22920413,18.85094954,10.81386014,5.5684411,2.86425962,7.50824916,1.54538552,0.87383435,0.03187195
2026-02-12T00:00:00Z,1.46866572,2.69584971,8.47306464,19.97329722,19.2842846,18.94319536,10.77685428,5.57684634,2.85432817,7.51412927,1.53257973,0.87507519,0.03182976
2026-02-11T00:00:00Z,1.21619659,3.39840948,8.23081337,20.06106284,19.02134275,19.01940588,10.69075489,5.57522806,2.84394284,7.5123266,1.52502421,0.87392098,0.0315715
2026-02-10T00:00:00Z,1.28812704,3.45059638,8.25772404,20.09077763,18.99389207,18.92802809,10.65636191,5.56907625,2.83305947,7.63098639,1.39705554,0.87278244,0.03153275
2026-02-09T00:00:00Z,1.29117589,3.81335602,7.82778049,20.29054093,19.09451883,18.72517823,10.63431287,5.56870077,2.82829298,7.63339253,1.38860767,0.8726513,0.03149148
2026-02-08T00:00:00Z,0.92525497,4.24943725,7.92059228,20.31005878,19.02857932,18.63597526,10.6293411,5.560019,2.82413149,7.63581071,1.37789592,0.87146633,0.03143757
2026-02-07T00:00:00Z,1.06169116,4.18593276,8.13673137,20.24808229,18.91198356,18.52926687,10.62408766,5.56417524,2.81638298,7.65736589,1.36135197,0.87152455,0.03142369
2026-02-06T00:00:00Z,1.98840165,3.29937394,8.03381745,20.15176261,19.234234,18.44141473,10.59915962,5.52919726,2.81437678,7.65965161,1.34690421,0.87033408,0.03137207
2026-02-05T00:00:00Z,2.36079477,2.89479003,8.6021103,19.49409955,19.32360321,18.47796402,10.59569805,5.53149076,2.81359916,7.66470038,1.34051121,0.8693372,0.03130136
2026-02-04T00:00:00Z,1.66795872,3.03788526,8.93559126,19.91469093,19.12746167,18.61948976,10.54718467,5.46991603,2.80540975,7.64825929,1.32924132,0.86577961,0.03113172
2026-02-03T00:00:00Z,2.02006384,2.45745121,9.23441042,20.01881933,19.07984977,18.61652094,10.45485227,5.47401981,2.78409139,7.64402603,1.32121323,0.86361433,0.03106742
2026-02-02T00:00:00Z,1.63158283,2.34728717,9.68559912,20.41836449,18.91871456,18.67131394,10.27121829,5.4410707,2.77176599,7.63650823,1.31343524,0.86213467,0.03100476
2026-02-01T00:00:00Z,1.09754983,2.75124723,9.63834702,20.86507961,18.96755778,18.38948141,10.252152,5.423178,2.77239852,7.64255088,1.30646191,0.86303509,0.03096071
2026-01-31T00:00:00Z,1.26582791,2.46291441,10.05132222,20.69128704,18.96974797,18.27647506,10.31858838,5.36213954,2.76596511,7.63917419,1.30288065,0.86273211,0.0309454
2026-01-30T00:00:00Z,1.72711561,1.76204754,10.46506918,20.54212844,19.08762026,18.21230491,10.24737277,5.35985793,2.76729745,7.63711954,1.29902749,0.8621392,0.03089966
2026-01-29T00:00:00Z,1.19950554,3.92095065,8.9916447,20.48235726,19.0127416,18.22246621,10.23387905,5.36080484,2.75446462,7.63807771,1.29083126,0.86141066,0.03086589
2026-01-28T00:00:00Z,1.45039433,4.06659851,9.0859931,20.09524355,18.9274348,18.24821868,10.22845475,5.33243396,2.75351922,7.63534309,1.2846564,0.86087256,0.03083704
2026-01-27T00:00:00Z,1.11181237,4.50769431,9.13667979,20.25883414,18.71100023,18.18908465,10.20712238,5.32139348,2.74469298,7.64012174,1.27984279,0.86090654,0.0308146
2026-01-26T00:00:00Z,1.33142131,4.5092237,8.98668556,20.54711397,18.43064,18.18152707,10.13815694,5.31809719,2.74326471,7.64819968,1.27382713,0.86102955,0.03081319
2026-01-25T00:00:00Z,0.85579176,4.7827332,9.04370617,21.02564582,18.21443012,18.0666836,10.14455494,5.31420057,2.74072157,7.65273778,1.26712377,0.86087171,0.03079898
2026-01-24T00:00:00Z,0.78130673,4.84412978,9.23701667,21.0172292,18.25514923,17.87497547,10.14333794,5.30912139,2.73077778,7.65233454,1.26308956,0.86074736,0.03078436
2026-01-23T00:00:00Z,3.19625678,2.6680132,8.9830237,21.12886828,18.28109417,17.80054057,10.10258357,5.32767622,2.70732729,7.65341094,1.25965789,0.86080461,0.03074278
2026-01-22T00:00:00Z,1.75059109,2.6487923,9.04663121,20.99798882,19.97933532,17.78922336,10.0287386,5.30233088,2.6940254,7.62343516,1.25162976,0.85666885,0.03060924
2026-01-21T00:00:00Z,1.63551296,2.63953512,9.07375861,21.17982711,19.88773275,17.87177617,9.97312458,5.28839573,2.69234562,7.62523906,1.24501419,0.8571822,0.03055591
2026-01-20T00:00:00Z,1.46908156,2.75240221,9.09350179,21.44450193,19.85188138,17.73888679,9.99630295,5.2220426,2.67763128,7.62564039,1.2408227,0.85676947,0.03053495
2026-01-19T00:00:00Z,0.94995111,3.55992203,8.58822037,21.82473734,19.74633974,17.77056268,9.9247736,5.21094286,2.67719603,7.62466547,1.23601881,0.85636562,0.03030435
2026-01-18T00:00:00Z,0.7236126,4.02285153,8.46682341,22.04190736,19.49078718,17.7271248,10.00054029,5.1043982,2.67487282,7.63074171,1.23063415,0.8554109,0.03029506
2026-01-17T00:00:00Z,1.06919271,3.78927641,8.5331069,21.92616998,19.73561684,17.4748853,9.95873321,5.09202775,2.67289569,7.63910543,1.22358435,0.85511598,0.03028946
2026-01-16T00:00:00Z,1.64096274,3.44277189,8.27966945,21.99477126,19.96933257,17.25133046,9.90858744,5.09494542,2.67037083,7.6624709,1.19941164,0.85507882,0.03029657
2026-01-15T00:00:00Z,1.72955076,3.41505461,8.0742405,22.15407631,19.91624693,17.33460091,9.86297041,5.09786479,2.67502856,7.66480718,1.1903319,0.85493385,0.0302933
2026-01-14T00:00:00Z,1.54751923,3.43260286,8.06317664,22.48365026,19.6960062,17.45457185,9.89826199,5.00524949,2.67536217,7.67377938,1.18446591,0.85506487,0.03028916
2026-01-13T00:00:00Z,1.85705661,3.84674938,7.52674119,22.44408331,19.89261749,17.11450222,9.86634219,5.03177659,2.66990832,7.6849108,1.18363722,0.8513689,0.03030578
2026-01-12T00:00:00Z,1.314771,3.97001858,7.64342418,23.09937868,19.83485336,16.76906219,9.86129774,5.07785071,2.67236012,7.77153784,1.11311926,0.84201031,0.03031601
2026-01-11T00:00:00Z,0.80528279,4.67238191,7.26898242,25.2040463,18.1231964,16.57289209,9.84900952,5.07579329,2.67197071,7.77753104,1.10672344,0.84189828,0.03029181
2026-01-10T00:00:00Z,1.26530802,4.09539615,7.69617108,24.89609164,18.42475141,16.30912649,9.81976864,5.08019446,2.66181674,7.78319672,1.09624393,0.84167825,0.03025647
2026-01-09T00:00:00Z,1.77228224,3.24678388,7.84614885,24.99435159,18.8416808,16.02189462,9.79101844,5.09283727,2.6423217,7.79020792,1.08799397,0.84226338,0.03021534
2026-01-08T00:00:00Z,1.29335202,3.71223246,8.19549497,24.64317192,18.81026871,16.10681326,9.75971842,5.10103158,2.6319226,7.79955705,1.07417931,0.84206246,0.03019523
2026-01-07T00:00:00Z,2.22014535,2.70952625,8.39332695,24.62415108,18.6881621,16.15526937,9.78676715,5.05863593,2.61960747,7.81502872,1.05742031,0.84178635,0.03017297
2026-01-06T00:00:00Z,1.52166026,3.38897225,8.33532697,24.52460769,18.7354747,16.20168574,9.86759366,5.06477352,2.61316557,7.83110174,1.04352222,0.84195256,0.03016312
2026-01-05T00:00:00Z,1.69197056,3.68676913,7.54681358,25.04608367,18.60668639,16.15382928,9.84658226,5.06454207,2.61069748,7.84787068,1.02541213,0.8425757,0.03016708
2026-01-04T00:00:00Z,0.66577079,4.79932888,7.10627699,25.46809497,18.6699317,16.01904863,9.90565307,5.00501102,2.61086968,7.86678239,1.01004708,0.84300994,0.03017487
2026-01-03T00:00:00Z,0.7889784,4.74743022,7.49761904,25.16642156,18.65278367,15.90133693,9.88468262,5.01014226,2.60052307,7.87554652,1.00132897,0.84303481,0.03017193
2026-01-02T00:00:00Z,1.43542322,4.13031015,7.69863305,24.99323417,18.66245222,15.88385087,9.84903116,5.03746803,2.56106449,7.88191525,0.9934194,0.84302535,0.03017263
2026-01-01T00:00:00Z,1.0975286,4.21229474,8.24790708,24.81523593,18.52987034,15.92402865,9.82721145,5.04506674,2.55153271,7.89191226,0.98479211,0.84245394,0.03016543
2025-12-31T00:00:00Z,2.03398295,2.90855584,8.73464988,24.9871595,18.14373262,15.92909543,10.02358489,4.94685123,2.54193027,7.90316049,0.97479557,0.84243103,0.03007031
2025-12-30T00:00:00Z,1.92854199,2.62302293,8.70927107,25.29403882,18.07054214,16.17021129,10.02345017,4.89206182,2.53750479,7.91098443,0.96841062,0.84192979,0.03003014
2025-12-29T00:00:00Z,1.85566511,2.47055738,8.61409178,25.62046899,18.19107694,16.20067507,9.88245763,4.88790403,2.5316353,7.91300661,0.96087158,0.84157752,0.03001208
2025-12-28T00:00:00Z,0.79224121,3.46991483,8.46072018,25.94334686,18.11706603,16.28385333,9.78354327,4.87413717,2.53376911,7.91592125,0.954065,0.84141784,0.03000393
2025-12-27T00:00:00Z,0.8610064,3.33704032,8.5612885,25.96998592,18.14853422,16.24314405,9.74887513,4.86174288,2.53047186,7.9197732,0.94699585,0.84116277,0.02997891
2025-12-26T00:00:00Z,1.62149024,3.0132014,8.29236277,25.82736937,18.43541808,15.97890598,9.70232295,4.8684453,2.52737213,7.92261695,0.93947772,0.84107017,0.02994695
2025-12-25T00:00:00Z,0.77901268,3.79636212,8.26725862,25.81101714,18.58173972,16.00074515,9.66040941,4.86195006,2.51738653,7.92431132,0.92945546,0.84046767,0.02988411
2025-12-24T00:00:00Z,1.72074061,2.99161414,8.4056933,25.83599894,18.28917331,16.04074254,9.62784875,4.85498039,2.51000707,7.92760266,0.92510647,0.84062075,0.02987107
2025-12-23T00:00:00Z,1.58067856,2.93511519,8.6887915,26.02919461,18.16506837,15.9398939,9.73925583,4.69638618,2.51070767,7.9232573,0.92117213,0.84066841,0.02981033
2025-12-22T00:00:00Z,1.36072378,3.12506519,9.98867266,24.8456316,18.08354709,15.98872965,9.67379309,4.69148161,2.51145066,7.94765518,0.91296015,0.84049232,0.02979703
2025-12-21T00:00:00Z,0.71950819,3.92332925,14.22029072,20.6337218,18.0369584,15.8661364,9.69392607,4.66579695,2.51994837,7.94003707,0.91016084,0.84040285,0.0297831
2025-12-20T00:00:00Z,1.24765322,3.39801837,15.05313678,20.37989185,17.58361237,15.83180367,9.61970952,4.66629209,2.50403452,7.94556062,0.90022892,0.84029241,0.02976566
2025-12-19T00:00:00Z,1.65028178,2.6160296,15.38820371,20.07038827,17.71270768,16.04979189,9.64054398,4.67067904,2.49532247,7.93951134,0.897129,0.8396775,0.02973374
2025-12-18T00:00:00Z,1.18591783,3.12036703,15.44756436,19.98972061,17.59520287,16.22097974,9.81422593,4.4235883,2.4989029,7.94237715,0.89191068,0.83953576,0.02970684
2025-12-17T00:00:00Z,1.51813807,3.22006936,15.7249228,19.47315497,17.38810416,16.28012007,9.76826857,4.42909878,2.49643544,7.94560222,0.88714241,0.83927203,0.02967111
2025-12-16T00:00:00Z,1.65741626,3.71389094,15.44121897,19.18750527,17.22174391,16.74968582,9.41653154,4.42829473,2.48839274,7.94311301,0.8837454,0.83881429,0.02964713
2025-12-15T00:00:00Z,1.52886225,3.765999,15.31661324,19.63760618,16.80498098,17.10303195,9.21448745,4.41381624,2.4958449,7.97150486,0.87891039,0.83872368,0.0296189
2025-12-14T00:00:00Z,0.79994233,4.69336783,14.92708755,19.92560367,16.83992938,17.14525198,9.06322909,4.40490034,2.49521777,7.96266642,0.87553323,0.83775691,0.02951349
2025-12-13T00:00:00Z,0.86558641,4.62952408,15.629055,19.39991713,16.71432654,17.13106643,9.10576056,4.34254968,2.48088106,7.96116038,0.8729828,0.83769901,0.02949093
2025-12-12T00:00:00Z,1.70405729,3.76478991,15.89298014,19.12025361,16.82171035,17.17893553,8.99557964,4.34152594,2.48350189,7.9582028,0.87117455,0.83781947,0.02946889
2025-12-11T00:00:00Z,1.64806707,3.88661679,15.74415195,18.99288119,16.90961894,17.54701765,8.76546957,4.33336703,2.48557138,7.95176995,0.86886847,0.83715607,0.02944394
2025-12-10T00:00:00Z,2.09790631,3.24657886,15.97807192,19.03856942,16.76210297,17.70899782,8.66389734,4.35034224,2.46960422,7.95018438,0.86749973,0.83684761,0.02939717
2025-12-09T00:00:00Z,1.75072062,3.51014144,15.83075442,19.07881176,16.66527004,17.75233822,8.88403467,4.35829736,2.46483235,7.97017716,0.86738793,0.8378537,0.02938032
2025-12-08T00:00:00Z,1.64761819,3.85548491,15.10394641,19.58813908,16.65805542,17.80027684,8.82902912,4.34359421,2.46642277,7.97456591,0.86577272,0.83776412,0.02933029
2025-12-07T00:00:00Z,0.77183996,4.43126501,14.92224175,19.70922141,17.08942836,17.74583893,8.79802804,4.34079813,2.47300903,7.98392988,0.86626325,0.83897634,0.02915991
2025-12-06T00:00:00Z,0.8004829,4.48088532,15.50951216,19.04797579,17.18609502,17.70912316,8.73794794,4.3402908,2.4658453,7.99182338,0.86199322,0.83888861,0.02913639
2025-12-05T00:00:00Z,1.7500656,3.40011691,16.00997757,18.68447332,17.24039126,17.76130443,8.63214816,4.34254244,2.45716471,7.99420991,0.8594376,0.83905546,0.02911264
2025-12-04T00:00:00Z,1.43210622,3.39635533,16.36437604,18.63149438,17.28600019,18.05106945,8.33379038,4.34219026,2.44354678,7.99511338,0.8567573,0.83813573,0.02906456
2025-12-03T00:00:00Z,1.81396716,2.93322014,16.78430863,18.46248395,17.12356833,18.06764957,8.30984235,4.3455388,2.44033296,7.99705139,0.85488149,0.83809724,0.029058
2025-12-02T00:00:00Z,1.89364815,2.72312011,16.52400757,18.77249423,16.95613637,18.23575902,8.60833691,4.13310509,2.4309308,8.00198877,0.85295974,0.83846261,0.02905061
2025-12-01T00:00:00Z,1.51960418,2.92373736,16.39510919,19.20980121,16.86833941,18.30714819,8.49797816,4.13193007,2.42274269,8.01124141,0.84531288,0.83802547,0.02902977
2025-11-30T00:00:00Z,0.9222998,3.50570641,16.40102379,19.30321107,16.84107336,18.25265505,8.47330841,4.13520524,2.42188547,8.03189665,0.84563141,0.83710344,0.0289999
2025-11-29T00:00:00Z,0.77740624,5.15048016,15.18508225,19.33575724,17.79396673,17.01943073,8.45458576,4.13131184,2.41300609,8.03114878,0.84192398,0.83691882,0.02898139
2025-11-28T00:00:00Z,1.45425427,9.01627128,11.12668899,18.86521287,17.97555123,16.87262371,8.41304482,4.13314799,2.40998096,8.02793822,0.83967112,0.83665286,0.02896168
2025-11-27T00:00:00Z,1.47678279,9.64945455,10.76020099,18.71770285,17.80171784,16.9825123,8.3429782,4.13375235,2.40693025,8.025387,0.83746459,0.83620224,0.02891405
2025-11-26T00:00:00Z,1.67139653,9.51487528,11.09535242,19.06850298,17.07389977,17.01102612,8.3041535,4.12993124,2.40585427,8.02423393,0.83602063,0.83585008,0.02890326
2025-11-25T00:00:00Z,1.4751785,9.75037129,10.81050943,19.27215734,16.93190677,17.07286317,8.38815785,4.12360605,2.40847941,8.06471882,0.83523127,0.83789077,0.02892934
2025-11-24T00:00:00Z,1.51005897,10.39381355,10.18748199,19.38844119,16.87984865,17.0533895,8.293333,4.1178505,2.40864277,8.06749693,0.83307549,0.83764882,0.02891862
2025-11-23T00:00:00Z,2.17965894,10.2804796,9.58192056,19.49157044,16.93001702,17.08586467,8.14949375,4.11248636,2.41047656,8.08130712,0.83032489,0.83748863,0.02891147
2025-11-22T00:00:00Z,5.77180471,5.58453917,9.81490319,19.45471625,17.12414912,17.21733201,7.98607776,4.17918386,2.50230023,8.65766889,0.8347736,0.84348264,0.02906855
2025-11-21T00:00:00Z,2.44147773,4.2404963,10.13165393,19.42977165,18.04704474,18.92497366,8.45563987,5.08589238,2.50568577,9.02834348,0.83500986,0.84488993,0.0291207
2025-11-20T00:00:00Z,1.85895548,5.00182187,9.96409637,19.49832889,17.95269034,19.14844087,8.2726293,5.09084,2.50188596,9.00558775,0.83050572,0.84518466,0.0290328
2025-11-19T00:00:00Z,1.95938384,5.03403638,10.09525692,19.35783872,17.71459271,19.36636488,8.16620196,5.08890442,2.49835332,9.01732341,0.82790416,0.84482653,0.02901275
2025-11-18T00:00:00Z,2.57204088,4.4498816,9.8755188,19.66527572,17.77618495,19.29575659,8.10077987,5.08128867,2.47402923,9.01557286,0.82127716,0.84342597,0.0289677
2025-11-17T00:00:00Z,2.22007073,4.06810052,9.82495921,20.05372732,17.92144812,19.4090538,8.20594749,5.09231745,2.47834352,9.03377479,0.81976843,0.84350987,0.02897874
2025-11-16T00:00:00Z,1.05945868,4.9623479,9.81426569,20.36825874,17.88231172,19.36434173,8.22772539,5.09850851,2.59140007,8.94288769,0.81655214,0.84298575,0.028956
2025-11-15T00:00:00Z,1.07371143,4.80725647,10.2443952,20.17042406,17.99932806,19.20688829,8.1957677,5.08918067,2.59749748,8.93042546,0.81278441,0.8434027,0.02893807
