Datetime,Open,High,Low,Close,Volume
2026-03-07T00:00:00Z,100720538.33771649,101075605.26865162,99062301.70735934,99460592.2298345,405.90905638
2026-03-06T00:00:00Z,103807677.87699229,104575912.48170352,100210361.2137711,100702979.01419365,859.39589793
2026-03-05T00:00:00Z,105345825.008678,107406976.12147014,103715201.63553713,103808536.55456471,1057.38841942
2026-03-04T00:00:00Z,100262764.64943565,107319064.15111035,98896073.52529554,105361950.35226294,2004.57330316
2026-03-03T00:00:00Z,100540885.36843657,101500532.60064177,97505801.82789189,100282169.96108148,1159.3041296
2026-03-02T00:00:00Z,95939800.92714927,102280297.86602904,95929065.06099059,100530530.46767116,1453.13271818
2026-03-01T00:00:00Z,97687588.62647143,98987102.89743946,95106580.36610533,95906369.62242852,893.89777269
2026-02-28T00:00:00Z,96250996.41906276,98618462.88388637,92581519.24118982,97689462.70813751,1372.03809785
2026-02-27T00:00:00Z,97451748.16503224,98503731.3964393,95078257.84807774,96251003.87043893,1028.37771781
2026-02-26T00:00:00Z,97899606.01803169,99152620.65429242,96294705.41065274,97456862.36531472,1346.48517492
2026-02-25T00:00:00Z,93703710.85937893,100498163.5897861,93474878.96519727,97899998.37613827,2152.23392385
2026-02-24T00:00:00Z,95240179.27341828,95693785.01724705,91996690.43327145,93702279.01053447,1396.461783
2026-02-23T00:00:00Z,99542225.84258293,99596395.22452012,94217001.55254804,95216140.64854276,1510.11309071
2026-02-22T00:00:00Z,99938733.63419402,100298978.35741426,98928528.82119706,99531243.19085172,386.47046287
2026-02-21T00:00:00Z,100121732.52884515,100944624.56942911,99461830.10267788,99931000,441.0447235
2026-02-20T00:00:00Z,98831553.56595668,100541000,98230000,100124000,908.24557634
2026-02-19T00:00:00Z,98574514.62079798,99435992.89371213,97094916.61560841,98831069.76718052,817.54732919
2026-02-18T00:00:00Z,99931966.9181469,100976222.82891,98048779.66628844,98560134.53225453,876.31762296
2026-02-17T00:00:00Z,101927280.08242562,102498780.91970973,98989935.05828787,99923508.5528355,929.90962312
2026-02-16T00:00:00Z,102082961.40901516,103695175.68499023,99996398.26733372,101866000,873.14088579
2026-02-15T00:00:00Z,102822598.13899197,104999464.33414567,100844459.55059093,102070000,1908.60834687
2026-02-14T00:00:00Z,100744676.10264303,104052089.5632012,100634000,102813963.0809198,1719.61333671
2026-02-13T00:00:00Z,97222180.00564352,101665030.39330238,96721203.4168197,100746570.76202746,1963.10667393
2026-02-12T00:00:00Z,99098119.79777844,100281449.69268337,95788869.96629757,97221655.5157875,2421.07110889
2026-02-11T00:00:00Z,102055095.03685541,102649873.93621881,97569492.87449278,99067351.49852999,2904.34741519
2026-02-10T00:00:00Z,103480227.0115132,104109086.5056226,100939432.59042226,102053470.16131961,1530.31239698
2026-02-09T00:00:00Z,104443082.92725731,105800230.3729304,101305198.07438914,103450045.97769666,1798.42471561
2026-02-08T00:00:00Z,102513755.3079082,107018785.63749643,102025537.53596237,104452935.74666148,1154.04248247
2026-02-07T00:00:00Z,104927301.4862281,106414380.59933123,99503476.10318643,102518773.46049695,1694.51344369
2026-02-06T00:00:00Z,92830391.05181436,106688286.02667266,81182527.05214489,104930455.3164927,7435.56665511
2026-02-05T00:00:00Z,107896292.43635426,108245001.6783345,92001833.52529465,92772002.39486238,4350.30799569
2026-02-04T00:00:00Z,111905279.94470686,113445579.1127324,106526305.72187302,107893406.2714788,1483.27755953
2026-02-03T00:00:00Z,116858160.59367639,117293542.26636112,108692335.3905884,111908128.78728597,1347.72344747
2026-02-02T00:00:00Z,113452984.05816458,117414652.95374835,110744827.27766438,116858000,1539.78401703
2026-02-01T00:00:00Z,117494011.00822666,118898537.21491387,111950264.83315136,113453460.23240127,1375.78740497
2026-01-31T00:00:00Z,125162864.66889141,125165077.75149196,114179424.71970183,117500164.23281005,1514.10078539
2026-01-30T00:00:00Z,124169403.29450016,125205604.34080836,119118480.89235277,125156010.82349512,1429.41129793
2026-01-29T00:00:00Z,129096070.13551123,129152720.18506269,122587886.3741739,124163713.5810964,1145.64236041
2026-01-28T00:00:00Z,129720000,131312199.47186045,128449001.14842114,129051000,497.24686993
2026-01-27T00:00:00Z,129476104.7493812,130270000,127667453.87687926,129720000,542.63494593
2026-01-26T00:00:00Z,128398600.29941116,129852175.71322171,127696386.52505536,129495862.0881661,650.98836168
2026-01-25T00:00:00Z,131624379.17592515,131854821.9895288,127897409.65047856,128390453.16238189,642.83614864
2026-01-24T00:00:00Z,131917918.17227004,132449000,131544142.35193363,131616000,160.66313256
2026-01-23T00:00:00Z,132878848.34935766,134729286.66945082,131512982.01533112,131905711.61904414,472.21120046
2026-01-22T00:00:00Z,132458141.08777678,134099732.22967759,131724688.17957854,132932018.88089381,567.1639321
2026-01-21T00:00:00Z,131725134.11052614,134198455.95804064,129988130.07831691,132451195.30736382,929.80596813
2026-01-20T00:00:00Z,137026789.01346937,137484477.57479218,131073382.93878365,131719499.81064627,882.55665867
2026-01-19T00:00:00Z,139071632.83667147,139079529.27511945,136623033.4280749,137025550.14993125,737.81057717
2026-01-18T00:00:00Z,140541700.3905513,141150000,138996407.30037308,139061636.53133765,301.12109639
2026-01-17T00:00:00Z,141065038.63577616,141197965.13489038,140393570.4149389,140581000,183.83074764
2026-01-16T00:00:00Z,140798669.049496,141408794.520303,139774920.85727268,141063895.73487914,397.47380551
2026-01-15T00:00:00Z,142082890.07204783,142687631.77509296,140284950.93840405,140815740.29947075,716.05092586
2026-01-14T00:00:00Z,139826961.1297364,143103008.9487875,138849905.8092882,142050087.4942223,847.53222144
2026-01-13T00:00:00Z,134656629.5529685,140900816.26861316,134404581.4964367,139828441.0939742,956.15860412
2026-01-12T00:00:00Z,133788882.01098415,135945600.8207512,133184056.61812608,134640735.1168625,710.77109332
2026-01-11T00:00:00Z,133428337.2391937,134239145.42429888,133054223.76937063,133764165.20791005,223.57512409
2026-01-10T00:00:00Z,133479761.79945435,133887527.53310926,133298046.48474868,133378240.52545497,134.21893948
2026-01-09T00:00:00Z,133230894.32985362,134812857.00110805,131779337.09182188,133461000,497.82271949
2026-01-08T00:00:00Z,132857984.98275194,133766142.83041745,130755294.91733699,133210669.64103813,604.18791609
2026-01-07T00:00:00Z,136141700.75251964,136152762.3063007,132402973.77887431,132865318.62832521,549.82062442
2026-01-06T00:00:00Z,136110991.86100528,136693922.15068343,133221919.49545117,136137090.56864417,815.41635961
2026-01-05T00:00:00Z,132407578.77103984,137000000,132364621.85263634,136111873.37640408,995.64081005
2026-01-04T00:00:00Z,131083484.04889287,132769067.78246213,131083193.71148513,132378217.71459787,455.69693138
2026-01-03T00:00:00Z,130170697.04437143,131122235.90415117,129247490.49845085,131091764.95147672,377.48580694
2026-01-02T00:00:00Z,128890842.06506278,131428934.26492818,128278782.16631998,130178033.36804682,754.9525049
2026-01-01T00:00:00Z,128022375.49995771,129006528.94701874,127848528.25670844,128877000,203.4067434
2025-12-31T00:00:00Z,128522174.38964836,129283773.29066157,127479044.40152055,127986750.4788348,475.99042913
2025-12-30T00:00:00Z,127126674.10656303,129632561.298697,126371021.16064024,128524862.14637955,477.51296384
2025-12-29T00:00:00Z,127938454.3841802,130532436.84229647,126587148.26296228,127131000,763.5041989
2025-12-28T00:00:00Z,128337458.95069134,128417000,127500000,127928195.22290772,227.1919537
2025-12-27T00:00:00Z,128133465.05322523,128412209.6289483,127800000,128275000,198.05952556
2025-12-26T00:00:00Z,128409016.50620852,130720860.63854638,127491798.56047975,128085337.2682267,608.95817402
2025-12-25T00:00:00Z,129294492.07821149,130199945.62114096,128018401.06970409,128432328.10074522,289.45375994
2025-12-24T00:00:00Z,130407341.76180431,130560624.66716976,127851867.11426443,129295706.55827036,601.35007307
2025-12-23T00:00:00Z,132135860.45552973,132540983.03334308,129350936.8855811,130408010.8477382,684.65837215
2025-12-22T00:00:00Z,131838180.8287372,134597951.88928303,131020071.4476509,132131568.8638787,915.50859438
2025-12-21T00:00:00Z,131553528.03739157,132441236.74365664,130472702.55421732,131838005.90307936,420.49865113
2025-12-20T00:00:00Z,131285464.17695814,132001564.41655473,130818476.33744717,131558052.09113331,298.42599031
2025-12-19T00:00:00Z,127251235.75737089,132773047.30968629,126609058.97053522,131300000,1067.20261195
2025-12-18T00:00:00Z,128566265.4945351,132786124.77162182,126198711.73535158,127249009.6931897,1155.61514479
2025-12-17T00:00:00Z,130601463.20726685,134025986.06368148,127535017.38889273,128597112.24087133,939.2688791
2025-12-16T00:00:00Z,129096323.85644685,131109908.99670956,127021698.59720661,130602224.01311141,756.3476673
2025-12-15T00:00:00Z,131758446.75429526,134142896.01747558,127533367.05660732,129095996.39443454,1015.40405423
2025-12-14T00:00:00Z,134675133.7806505,134969002.10550028,131166472.07941495,131762546.16074087,553.32140616
2025-12-13T00:00:00Z,134924403.6240274,135093591.3689713,134129463.46057518,134669008.9846912,217.676581
2025-12-12T00:00:00Z,137406317.69187996,137738173.0241692,134017575.6829733,134928605.822673,669.26933725
2025-12-11T00:00:00Z,136695918.5341428,138870630.0260886,133280127.14826617,137387083.25981566,901.11413437
2025-12-10T00:00:00Z,137213216.8294136,139800000,136285590.04474142,136687770.19073084,768.94014314
2025-12-09T00:00:00Z,134964458.4551998,139840347.56417525,133327244.41702107,137209178.90346873,873.80876975
2025-12-08T00:00:00Z,135234341.79306763,137113000.3473251,133668584.15416107,134924144.50846857,679.27683695
2025-12-07T00:00:00Z,133568347.94889335,136798058.07976556,131420691.32058102,135236803.02039167,600.10708147
2025-12-06T00:00:00Z,133795244.99522588,134895927.80874705,133078710.37441312,133558715.21926524,270.69099199
2025-12-05T00:00:00Z,137354318.1439721,138196029.5337255,131913228.54060572,133813929.93200742,802.79312125
2025-12-04T00:00:00Z,138886849.66502413,139657323.3215957,135789259.83002523,137354237.76157168,739.03978647
2025-12-03T00:00:00Z,135675172.2330991,139960432.9037839,135307406.16535756,138889051.98605227,1221.23692172
2025-12-02T00:00:00Z,129237959.23625587,137311121.81150317,128787482.07243851,135677701.48910666,1108.92703404
2025-12-01T00:00:00Z,135599365.38633975,135620780.95442924,125745091.02014732,129277839.52487412,2023.76078414
2025-11-30T00:00:00Z,136010843.05583826,137553746.0738463,135543906.19920838,135594829.68191293,455.2625231
2025-11-29T00:00:00Z,136298061.383958,136599055.20392206,135253529.0735193,136010000,325.5788553
2025-11-28T00:00:00Z,136543228.44194078,138991551.96759334,135200915.382994,136296367.3338949,925.39312586
2025-11-27T00:00:00Z,135223653.20301065,137499050.92229038,134563212.82697973,136547789.27312034,1057.35778376
2025-11-26T00:00:00Z,130716779.15142266,135388264.24612942,129631429.41384251,135231380.85435387,847.21601754
2025-11-25T00:00:00Z,132483845.7789346,132712785.88030447,129289642.27155983,130741345.29248469,831.55637023
2025-11-24T00:00:00Z,131999438.71473631,133704989.1047928,129000815.8408408,132476427.73476101,1082.88345482
2025-11-23T00:00:00Z,127338456.5479162,133980000,127301012.19066638,131998019.31866366,1203.20784006
2025-11-22T00:00:00Z,128068910.65789138,128876845.62424207,125629861.13932484,127316494.52455544,567.91528806
2025-11-21T00:00:00Z,129972714.27496134,130931652.27280848,121456885.46187545,128070937.3734631,3112.34262139
2025-11-20T00:00:00Z,136478521.5077744,138535846.37015307,129942564.03348082,129979407.56190307,1252.95644912
2025-11-19T00:00:00Z,137730807.1685763,137740000,132411444.73704576,136484995.63463148,984.2163611
2025-11-18T00:00:00Z,137720777.01341498,139212295.011849,132272163.79286791,137762822.5449239,2238.15467262
2025-11-17T00:00:00Z,140441406.16604856,142860000,137083903.5663178,137720076.17760336,1182.63895945
2025-11-16T00:00:00Z,144382059.72339687,144814872.9882265,138677111.71365085,140427021.52929288,1165.89045632
2025-11-15T00:00:00Z,143593872.37785095,146427975.33318555,143544510.4885962,144326000,541.2012863
2025-11-14T00:00:00Z,151269461.1896142,151497558.36417982,143018772.78223604,143629296.69998536,2138.46060984
2025-11-13T00:00:00Z,153284277.04469025,155270477.52136824,148978054.72814232,151282444.0819781,1035.27891779
2025-11-12T00:00:00Z,154267655.68533573,157208952.35841876,151856032.6049669,153284481.962229,660.37376205
2025-11-11T00:00:00Z,156969097.34134343,159004096.69310275,153113332.5165135,154201540.1868112,599.69536749
2025-11-10T00:00:00Z,155456454.89027062,158312230.7200501,154947932.65064463,156917584.42208895,710.92100842
2025-11-09T00:00:00Z,152588014.79708415,156112504.0730977,151250000,155456983.74945912,473.47102845
2025-11-08T00:00:00Z,153799728.61987397,154200130.90101758,151188779.74957,152587376.333031,406.58955739
2025-11-07T00:00:00Z,151383655.5938903,154832916.26276326,148978699.29725045,153889352.74397987,872.71101923
2025-11-06T00:00:00Z,155906928.5752877,155907898.5546397,150403231.05609044,151364742.2715271,740.8612181
2025-11-05T00:00:00Z,152922179.03347188,156044377.36858392,146748651.69431615,155857825.06960353,1610.44785705
2025-11-04T00:00:00Z,158611200.26482818,160860270.44176257,147815671.57739076,152945182.925596,2294.05165913
2025-11-03T00:00:00Z,164024782.91094697,164194983.5275766,157982008.77772066,158610793.00484633,1328.24565161
2025-11-02T00:00:00Z,163962106.01596865,165035615.28255937,163320678.14335525,164025195.44895017,263.50405059
2025-11-01T00:00:00Z,164226571.30458835,164643277.65364808,163431326.97325712,163976714.3308004,241.32894807
2025-10-31T00:00:00Z,164235054.88375017,165998172.96959054,163006849.58409238,164241097.1011946,580.37755813
2025-10-30T00:00:00Z,164529224.72890356,166122000,161920469.1239127,164236477.78261426,899.75064418
2025-10-29T00:00:00Z,168293783.87949046,168541348.65484974,163672072.99829173,164533351.46946195,782.41717436
2025-10-28T00:00:00Z,168854889.50541526,170824204.5788016,167471646.80633992,168321000,540.87511579
2025-10-27T00:00:00Z,169559279.82955807,171492721.97179377,168554325.36633554,168844089.65291846,665.82487838
2025-10-26T00:00:00Z,166232340.93235567,170025369.96608412,166096609.10145393,169683750.51582664,561.587782
2025-10-25T00:00:00Z,165742674.00267157,166735467.8688582,165375270.15651268,166244321.14093474,244.92565587
2025-10-24T00:00:00Z,165462214.88609278,167068304.60015145,164392071.70035422,165719866.94783482,552.53804752
2025-10-23T00:00:00Z,163057560.29320857,166429616.4034912,162954863.64184028,165384073.59761757,452.26033079
2025-10-22T00:00:00Z,163214212.2961072,164407908.3590955,162430207.15263203,163000000,501.91571155
2025-10-21T00:00:00Z,165731815.54249606,169368147.6029642,162011357.09146577,163209790.39985493,920.3192228
2025-10-20T00:00:00Z,164757514.16968283,167400000,163274275.2986711,165733564.16449994,535.74688038
2025-10-19T00:00:00Z,163518144.18464357,165863994.91949698,161252647.02836272,164777021.99463823,531.86325708
2025-10-18T00:00:00Z,163605616.93817824,164936926.97231394,162903632.68361384,163500000,368.08214264
2025-10-17T00:00:00Z,165370396.34359753,166558681.7398777,159761894.8376124,163557000,1576.24758922
2025-10-16T00:00:00Z,168603857.4118298,169954008.46638182,164736313.85811102,165323174.03593853,984.01121328
2025-10-15T00:00:00Z,170122789.06201354,170576858.7753002,168000000,168600977.83500338,736.7159414
2025-10-14T00:00:00Z,171657190.3975472,172177038.9555156,167993709.59744814,170069753.53167772,1076.62754382
2025-10-13T00:00:00Z,173976389.4910198,175158427.57180628,171090532.58357608,171644146.82769954,819.81647666
2025-10-12T00:00:00Z,170504804.12953407,174772168.72665942,168343582.62719432,173892253.09143823,1349.05183578
2025-10-11T00:00:00Z,172464937.42781645,173797760.65796995,168000000,170500402.1671585,1879.00197374
2025-10-10T00:00:00Z,177690389.1751854,178071520.1380315,168568380.04225704,172534116.85346895,2804.50278995
2025-10-09T00:00:00Z,178040548.76924908,179735262.21305582,176450106.42416543,177758805.38497704,820.15651673
2025-10-08T00:00:00Z,175544818.77631086,178655031.08291313,175541992.71258405,177926232.98589963,743.23976295
2025-10-07T00:00:00Z,177749688.55780664,178662884.9778657,174390094.8553274,175537522.54960436,993.71069
2025-10-06T00:00:00Z,177098871.0554683,178958477.3050968,176561551.84317577,177754440.7720359,844.09556276
2025-10-05T00:00:00Z,174999426.74546155,178992897.15292692,174292285.38124385,177103671.63953555,1181.62085566
2025-10-04T00:00:00Z,173355587.5862967,175036528.83064905,172775340.26800355,174999007.96908978,533.30650127
2025-10-03T00:00:00Z,170791688.64860594,175024191.66789162,168671323.82861403,173403010.00763687,999.63225837
2025-10-02T00:00:00Z,168402639.53848824,170959593.00557035,167657679.63574556,170859537.26451898,1069.86929268
2025-10-01T00:00:00Z,162729017.30478957,168413612.7830654,162726785.20442116,168413263.5854433,1019.867805
2025-09-30T00:00:00Z,162881716.50999394,163603609.63226,161038859.3773847,162760335.40408075,590.47995748
2025-09-29T00:00:00Z,160656617.94054005,163035942.17152458,159236749.18511322,162872121.91541332,634.94426796
2025-09-28T00:00:00Z,157846738.70771152,160667000,157539287.7070313,160613979.81741676,293.10303836
2025-09-27T00:00:00Z,158196545.96724465,158304679.62236688,157090030.51089272,157878618.08109182,239.51776753
2025-09-26T00:00:00Z,158224673.34495893,159262001.45423168,157094571.74339935,158201099.99241072,618.04136124
2025-09-25T00:00:00Z,160646994.7407611,160983327.24868312,157978888.89489183,158171279.02096683,740.78668294
2025-09-24T00:00:00Z,159712421.3752455,161186823.78310436,159000000,160650132.51664934,451.6162585
2025-09-23T00:00:00Z,160821611.67231074,161269522.49874187,158885866.86738992,159693726.31988913,571.67269115
2025-09-22T00:00:00Z,161562072.26297596,161678209.353318,159076885.51920488,160812975.95872152,1136.11089937
2025-09-21T00:00:00Z,162280049.74442795,162321532.44834375,161107536.37142193,161566947.14022923,274.92059237
2025-09-20T00:00:00Z,162214010.58796492,162598000,161503504.39838418,162282114.16861743,202.61474703
2025-09-19T00:00:00Z,162480633.09992522,163104748.67759097,161455025.5293003,162180120.73793453,451.06667561
2025-09-18T00:00:00Z,161374246.4495834,163229799.7376285,161245947.66442725,162469396.37976274,632.41232823
2025-09-17T00:00:00Z,162290795.69607306,163023510.59966004,160195924.42818716,161378977.78944236,750.52818251
2025-09-16T00:00:00Z,160790000,162341482.6653279,160148049.07754403,162229881.782714,482.71468435
2025-09-15T00:00:00Z,160437504.32413003,161860404.96375066,159499818.54943392,160790404.38498768,679.27661579
2025-09-14T00:00:00Z,160622146.61997133,161300000,159992249.80870014,160455803.19090223,366.52944398
2025-09-13T00:00:00Z,161097133.914568,161349469.8157865,159417694.4423572,160622082.3915831,513.98643868
2025-09-12T00:00:00Z,160526622.08806124,161736000,159457764.0242322,161123621.26570302,738.22064327
2025-09-11T00:00:00Z,158651324.60890335,160549604.29056415,157840180.8363499,160547855.18443167,734.44282118
2025-09-10T00:00:00Z,155399031.32789823,158753997.951082,154798675.73120865,158679826.8346825,807.1785954
2025-09-09T00:00:00Z,156042911.9601318,157063752.62947348,154513000,155399164.79103386,737.33729983
2025-09-08T00:00:00Z,155023861.53784412,156683747.28494045,154595116.60410476,156042000,534.7793069
2025-09-07T00:00:00Z,154417609.89759353,155669081.12971857,154268206.87452096,155013000,271.84231408
2025-09-06T00:00:00Z,154968933.74275514,155576910.0147944,154273878.08687374,154375000,243.25166158
2025-09-05T00:00:00Z,155462803.53394935,157880000,154412000.17447025,154949022.10796276,765.75018936
2025-09-04T00:00:00Z,154950000,156428030.27802268,153082160.58857134,155426275.39570484,493.49961465
2025-09-03T00:00:00Z,154924268.17185736,155861632.1106783,154055074.43327448,154933805.45509768,463.25363904
2025-09-02T00:00:00Z,152419533.14960107,155341232.62606618,151158487.50564447,154922434.67245442,786.21735184
2025-09-01T00:00:00Z,150719100.4154321,152668022.13308722,149142147.86831665,152414030.6409411,893.28955353
2025-08-31T00:00:00Z,151868333.29738864,152921990.1782602,150490021.85281572,150716574.2114167,505.78781783
2025-08-30T00:00:00Z,152347352.79272956,152369764.4683673,149955727.331024,151860375.7452255,715.75981869
2025-08-29T00:00:00Z,156823269.02301735,157028546.7413125,151049182.7581998,152345438.1760651,1273.85242361
2025-08-28T00:00:00Z,155544867.85519,157773492.5183566,155221824.4422919,156811187.17012256,505.610221
2025-08-27T00:00:00Z,156627845.25049236,157130342.39892086,154693821.39006656,155548399.1426842,640.09753879
2025-08-26T00:00:00Z,155836661.83183083,157167585.01689354,153954027.39723435,156680936.63646626,931.3646163
2025-08-25T00:00:00Z,157647085.92027903,158002066.2818598,154830432.9597356,155834346.78777286,1169.6375008
2025-08-24T00:00:00Z,159647095.0361268,160235870.52508622,155798760.13211402,157597547.59295833,960.46086674
2025-08-23T00:00:00Z,161145779.1744637,161415873.8782101,158945595.4109621,159618968.0112558,591.82373994
2025-08-22T00:00:00Z,157753243.822609,162693795.60057792,156658773.432166,161154226.2499127,1368.84992004
2025-08-21T00:00:00Z,159200162.31588382,159995629.42459768,157200000,157774009.19161764,496.8631317
2025-08-20T00:00:00Z,157062095.3515875,159511290.23147982,157006771.42256302,159198651.97125962,704.70939487
2025-08-19T00:00:00Z,161513011.49266067,162204528.73788637,156898712.37666887,157045637.55983204,951.65703209
2025-08-18T00:00:00Z,163158638.6893619,163442867.54542896,159891589.4885419,161468455.89322504,993.78383758
2025-08-17T00:00:00Z,163115435.02873307,164107745.51299706,162999032.0521117,163132053.97422895,336.55832017
2025-08-16T00:00:00Z,164045869.98855886,164300551.65903264,162753923.15667593,163132904.02499014,292.83939685
2025-08-15T00:00:00Z,164771607.33702862,165786388.67699924,163034221.4652906,164068456.71457893,610.09732784
2025-08-14T00:00:00Z,168247858.3891589,169902696.45599282,162419928.89836192,164773886.86902252,1725.12789579
2025-08-13T00:00:00Z,164505309.74656847,168498858.58210874,163376404.01190388,168240408.01344502,1178.11839222
2025-08-12T00:00:00Z,164162628.2413249,165051901.08197156,163079445.9578844,164553239.61006746,834.40953002
2025-08-11T00:00:00Z,163747690.04673368,167045006.8895525,163387310.14311606,164160024.10593295,1387.43486461
2025-08-10T00:00:00Z,160205234.53903773,163750016.9340061,160203425.07989764,163737219.64344707,894.2063158
2025-08-09T00:00:00Z,160160122.92126387,161622493.22029915,160000000,160206490.96785912,581.43582525
2025-08-08T00:00:00Z,161873088.07443815,161899767.05647314,159994349.9324483,160152784.49784487,661.19063945
2025-08-07T00:00:00Z,160055323.4657981,162151239.2054031,159324967.11762226,161861795.16420773,671.98096318
2025-08-06T00:00:00Z,160032653.9146498,160986707.0143346,158560126.3035544,160054849.26065668,458.25516158
2025-08-05T00:00:00Z,160385409.24452102,160514264.96295303,158002720.82732192,159957375.94344658,583.69300858
2025-08-04T00:00:00Z,160294443.35495502,161284897.69607803,159398812.88286796,160335321.43806002,546.14699703
2025-08-03T00:00:00Z,157372590.3563897,160408629.15375718,156707967.4338134,160290269.4583947,494.32254869
2025-08-02T00:00:00Z,158045453.52102184,159289291.00267285,157200961.81419453,157366500.87890112,595.26845397
2025-08-01T00:00:00Z,161505862.33722174,161860876.8629946,158000000,158051459.1457118,1351.42071093
2025-07-31T00:00:00Z,163140908.59873095,164175856.52561188,161366481.57913864,161508261.2198429,619.04121313
2025-07-30T00:00:00Z,163291110.46687454,163786103.34775922,161545990.11867723,163139346.0171166,526.86313643
2025-07-29T00:00:00Z,162488974.262445,163820605.6807938,162093367.1502272,163317746.1338261,599.11143847
2025-07-28T00:00:00Z,162785066.67421037,162983002.44085065,161422056.89919773,162496672.31347248,524.81115156
2025-07-27T00:00:00Z,161005436.50541905,162908204.8974113,160938000,162701563.83916572,408.83563357
2025-07-26T00:00:00Z,160310493.95918646,161234567.88726336,159821910.6668176,160965059.00673136,369.17073421
2025-07-25T00:00:00Z,161028593.9195925,161119679.1094352,157734829.04820526,160301210.80859166,1202.47941417
2025-07-24T00:00:00Z,162101302.7152976,162832870.0448911,159003569.38158453,160973051.65271923,994.87542033
2025-07-23T00:00:00Z,162596695.62107953,162818362.6172628,159429264.50053734,162100031.68569684,866.37661327
2025-07-22T00:00:00Z,160195777.37508994,163025298.38705713,159100000,162595976.63616318,1162.42490945
2025-07-21T00:00:00Z,160136012.4211633,162441216.38270354,159400576.22821778,160151158.9635622,1004.64754209
2025-07-20T00:00:00Z,161519294.5380627,162024903.25994143,159782478.2489362,160140000,668.07547657
2025-07-19T00:00:00Z,161258929.46877432,162517060.0430891,160978046.80907172,161530094.1841226,379.63282664
2025-07-18T00:00:00Z,162380124.35327035,164506560.48517764,160000385.44008398,161259000,1179.62461986
