date,timestamp_utc,Long Liquidations USD
2019-05-14,2019-05-14T00:00:00Z,127009758.0
2019-05-15,2019-05-15T00:00:00Z,40301900.0
2019-05-16,2019-05-16T00:00:00Z,73072810.0
2019-05-17,2019-05-17T00:00:00Z,257322284.0
2019-05-18,2019-05-18T00:00:00Z,30759382.0
2019-05-19,2019-05-19T00:00:00Z,47042419.0
2019-05-20,2019-05-20T00:00:00Z,92442389.0
2019-05-21,2019-05-21T00:00:00Z,13561791.0
2019-05-22,2019-05-22T00:00:00Z,79587505.0
2019-05-23,2019-05-23T00:00:00Z,27367436.0
2019-05-24,2019-05-24T00:00:00Z,11087086.0
2019-05-25,2019-05-25T00:00:00Z,8180874.0
2019-05-26,2019-05-26T00:00:00Z,17972440.0
2019-05-27,2019-05-27T00:00:00Z,33348487.0
2019-05-28,2019-05-28T00:00:00Z,29809484.0
2019-05-29,2019-05-29T00:00:00Z,34101105.0
2019-05-30,2019-05-30T00:00:00Z,232347598.0
2019-05-31,2019-05-31T00:00:00Z,18195334.0
2019-06-01,2019-06-01T00:00:00Z,3714443.0
2019-06-02,2019-06-02T00:00:00Z,20808048.0
2019-06-03,2019-06-03T00:00:00Z,119684701.0
2019-06-04,2019-06-04T00:00:00Z,229190874.0
2019-06-05,2019-06-05T00:00:00Z,20153633.0
2019-06-06,2019-06-06T00:00:00Z,35299295.0
2019-06-07,2019-06-07T00:00:00Z,18545157.0
2019-06-08,2019-06-08T00:00:00Z,15338945.0
2019-06-09,2019-06-09T00:00:00Z,45552939.0
2019-06-10,2019-06-10T00:00:00Z,7709344.0
2019-06-11,2019-06-11T00:00:00Z,33132301.0
2019-06-12,2019-06-12T00:00:00Z,11952234.0
2019-06-13,2019-06-13T00:00:00Z,7912836.0
2019-06-14,2019-06-14T00:00:00Z,3356358.0
2019-06-15,2019-06-15T00:00:00Z,3806890.0
2019-06-16,2019-06-16T00:00:00Z,112736919.0
2019-06-17,2019-06-17T00:00:00Z,41513410.0
2019-06-18,2019-06-18T00:00:00Z,72721730.0
2019-06-19,2019-06-19T00:00:00Z,4725169.0
2019-06-20,2019-06-20T00:00:00Z,12967281.0
2019-06-21,2019-06-21T00:00:00Z,23551367.0
2019-06-22,2019-06-22T00:00:00Z,179923549.0
2019-06-23,2019-06-23T00:00:00Z,62262486.0
2019-06-24,2019-06-24T00:00:00Z,44433008.0
2019-06-25,2019-06-25T00:00:00Z,54594325.0
2019-06-26,2019-06-26T00:00:00Z,400079427.0
2019-06-27,2019-06-27T00:00:00Z,307441149.0
2019-06-28,2019-06-28T00:00:00Z,62182300.0
2019-06-29,2019-06-29T00:00:00Z,100180605.0
2019-06-30,2019-06-30T00:00:00Z,168143876.0
2019-07-01,2019-07-01T00:00:00Z,133755794.0
2019-07-02,2019-07-02T00:00:00Z,79481945.0
2019-07-03,2019-07-03T00:00:00Z,47222442.0
2019-07-04,2019-07-04T00:00:00Z,122012690.0
2019-07-05,2019-07-05T00:00:00Z,77295250.0
2019-07-06,2019-07-06T00:00:00Z,39400214.0
2019-07-07,2019-07-07T00:00:00Z,19770225.0
2019-07-08,2019-07-08T00:00:00Z,5092838.0
2019-07-09,2019-07-09T00:00:00Z,109271310.0
2019-07-10,2019-07-10T00:00:00Z,282523884.0
2019-07-11,2019-07-11T00:00:00Z,181259443.0
2019-07-12,2019-07-12T00:00:00Z,17855176.0
2019-07-13,2019-07-13T00:00:00Z,118252476.0
2019-07-14,2019-07-14T00:00:00Z,186797520.0
2019-07-15,2019-07-15T00:00:00Z,51140169.0
2019-07-16,2019-07-16T00:00:00Z,268115037.0
2019-07-17,2019-07-17T00:00:00Z,52752778.0
2019-07-18,2019-07-18T00:00:00Z,31130982.0
2019-07-19,2019-07-19T00:00:00Z,33446356.0
2019-07-20,2019-07-20T00:00:00Z,25455720.0
2019-07-21,2019-07-21T00:00:00Z,30223218.0
2019-07-22,2019-07-22T00:00:00Z,38485993.0
2019-07-23,2019-07-23T00:00:00Z,43844591.0
2019-07-24,2019-07-24T00:00:00Z,53565490.0
2019-07-25,2019-07-25T00:00:00Z,20806571.0
2019-07-26,2019-07-26T00:00:00Z,30222430.0
2019-07-27,2019-07-27T00:00:00Z,130916613.0
2019-07-28,2019-07-28T00:00:00Z,49989273.0
2019-07-29,2019-07-29T00:00:00Z,22010777.0
2019-07-30,2019-07-30T00:00:00Z,9451750.0
2019-07-31,2019-07-31T00:00:00Z,2002535.0
2019-08-01,2019-08-01T00:00:00Z,1805662.0
2019-08-02,2019-08-02T00:00:00Z,14897001.0
2019-08-03,2019-08-03T00:00:00Z,4824508.0
2019-08-04,2019-08-04T00:00:00Z,20564142.026125
2019-08-05,2019-08-05T00:00:00Z,12244097.5657
2019-08-06,2019-08-06T00:00:00Z,134983470.08495
2019-08-07,2019-08-07T00:00:00Z,58210729.35985
2019-08-08,2019-08-08T00:00:00Z,38968896.722175
2019-08-09,2019-08-09T00:00:00Z,10523682.961125
2019-08-10,2019-08-10T00:00:00Z,122603100.594525
2019-08-11,2019-08-11T00:00:00Z,36787434.4002
2019-08-12,2019-08-12T00:00:00Z,10813781.0
2019-08-13,2019-08-13T00:00:00Z,47981065.251925
2019-08-14,2019-08-14T00:00:00Z,147374255.169025
2019-08-15,2019-08-15T00:00:00Z,80729195.3697
2019-08-16,2019-08-16T00:00:00Z,48199028.8032
2019-08-17,2019-08-17T00:00:00Z,35240762.54665
2019-08-18,2019-08-18T00:00:00Z,3462569.524075
2019-08-19,2019-08-19T00:00:00Z,10199480.2528
2019-08-20,2019-08-20T00:00:00Z,13801841.74105
2019-08-21,2019-08-21T00:00:00Z,122946785.3517
2019-08-22,2019-08-22T00:00:00Z,21197454.2826
2019-08-23,2019-08-23T00:00:00Z,6897751.1946
2019-08-24,2019-08-24T00:00:00Z,71756913.997725
2019-08-25,2019-08-25T00:00:00Z,26105337.264325
2019-08-26,2019-08-26T00:00:00Z,17411158.184525
2019-08-27,2019-08-27T00:00:00Z,18494257.643425
2019-08-28,2019-08-28T00:00:00Z,158809137.0583
2019-08-29,2019-08-29T00:00:00Z,52458661.51335
2019-08-30,2019-08-30T00:00:00Z,8845176.073325
2019-08-31,2019-08-31T00:00:00Z,9056445.113375
2019-09-01,2019-09-01T00:00:00Z,2354125.0
2019-09-02,2019-09-02T00:00:00Z,1260866.0
2019-09-03,2019-09-03T00:00:00Z,19398204.6207
2019-09-04,2019-09-04T00:00:00Z,22497532.746375
2019-09-05,2019-09-05T00:00:00Z,10077157.945725
2019-09-06,2019-09-06T00:00:00Z,103283082.451475
2019-09-07,2019-09-07T00:00:00Z,1911151.3778
2019-09-08,2019-09-08T00:00:00Z,30742978.77565
2019-09-09,2019-09-09T00:00:00Z,37309781.294125
2019-09-10,2019-09-10T00:00:00Z,85684526.958975
2019-09-11,2019-09-11T00:00:00Z,18985037.23365
2019-09-12,2019-09-12T00:00:00Z,3020901.0
2019-09-13,2019-09-13T00:00:00Z,13612530.540575
2019-09-14,2019-09-14T00:00:00Z,2578020.0
2019-09-15,2019-09-15T00:00:00Z,1524708.96685
2019-09-16,2019-09-16T00:00:00Z,48882933.936975
2019-09-17,2019-09-17T00:00:00Z,5420522.0
2019-09-18,2019-09-18T00:00:00Z,10633453.75055533
2019-09-19,2019-09-19T00:00:00Z,169111077.3354641
2019-09-20,2019-09-20T00:00:00Z,8902132.527
2019-09-21,2019-09-21T00:00:00Z,23748924.143025
2019-09-22,2019-09-22T00:00:00Z,16694010.342225
2019-09-23,2019-09-23T00:00:00Z,81046370.28495513
2019-09-24,2019-09-24T00:00:00Z,664932867.7181351
2019-09-25,2019-09-25T00:00:00Z,27650168.35239018
2019-09-26,2019-09-26T00:00:00Z,106386323.2513178
2019-09-27,2019-09-27T00:00:00Z,10122326.1612
2019-09-28,2019-09-28T00:00:00Z,13073552.34355
2019-09-29,2019-09-29T00:00:00Z,14757968.8206
2019-09-30,2019-09-30T00:00:00Z,30756734.83545133
2019-10-01,2019-10-01T00:00:00Z,10848527.865625
2019-10-02,2019-10-02T00:00:00Z,9790727.4199
2019-10-03,2019-10-03T00:00:00Z,24716479.73969336
2019-10-04,2019-10-04T00:00:00Z,10201937.1937
2019-10-05,2019-10-05T00:00:00Z,6385826.745775
2019-10-06,2019-10-06T00:00:00Z,50321526.87617912
2019-10-07,2019-10-07T00:00:00Z,3699071.81035
2019-10-08,2019-10-08T00:00:00Z,7334222.380275
2019-10-09,2019-10-09T00:00:00Z,4638297.10285
2019-10-10,2019-10-10T00:00:00Z,1331725.1880912
2019-10-11,2019-10-11T00:00:00Z,56903765.536425
2019-10-12,2019-10-12T00:00:00Z,1339861.138775
2019-10-13,2019-10-13T00:00:00Z,30042566.02698608
2019-10-14,2019-10-14T00:00:00Z,4882399.68828126
2019-10-15,2019-10-15T00:00:00Z,29574009.474125
2019-10-16,2019-10-16T00:00:00Z,39256659.700925
2019-10-17,2019-10-17T00:00:00Z,4599168.64835
2019-10-18,2019-10-18T00:00:00Z,34632647.90693836
2019-10-19,2019-10-19T00:00:00Z,10497047.90065
2019-10-20,2019-10-20T00:00:00Z,845274.80548131
2019-10-21,2019-10-21T00:00:00Z,3713082.01172941
2019-10-22,2019-10-22T00:00:00Z,32254518.03057216
2019-10-23,2019-10-23T00:00:00Z,255767548.47320944
2019-10-24,2019-10-24T00:00:00Z,2488416.50941163
2019-10-25,2019-10-25T00:00:00Z,12078072.36525853
2019-10-26,2019-10-26T00:00:00Z,90001105.75921024
2019-10-27,2019-10-27T00:00:00Z,29122545.7876
2019-10-28,2019-10-28T00:00:00Z,39061864.550575
2019-10-29,2019-10-29T00:00:00Z,32008503.866975
2019-10-30,2019-10-30T00:00:00Z,30754751.99311629
2019-10-31,2019-10-31T00:00:00Z,31902608.1925
2019-11-01,2019-11-01T00:00:00Z,7439583.04247052
2019-11-02,2019-11-02T00:00:00Z,587740.833275
2019-11-03,2019-11-03T00:00:00Z,18616046.309125
2019-11-04,2019-11-04T00:00:00Z,2263617.368625
2019-11-05,2019-11-05T00:00:00Z,20155495.6342
2019-11-06,2019-11-06T00:00:00Z,3698411.9231
2019-11-07,2019-11-07T00:00:00Z,27341746.37301587
2019-11-08,2019-11-08T00:00:00Z,91888048.94574836
2019-11-09,2019-11-09T00:00:00Z,5041933.65095
2019-11-10,2019-11-10T00:00:00Z,2220414.858925
2019-11-11,2019-11-11T00:00:00Z,58544155.92702845
2019-11-12,2019-11-12T00:00:00Z,39059171.746
2019-11-13,2019-11-13T00:00:00Z,537923.8179
2019-11-14,2019-11-14T00:00:00Z,12293954.92555
2019-11-15,2019-11-15T00:00:00Z,76690720.82987
2019-11-16,2019-11-16T00:00:00Z,1269966.65015
2019-11-17,2019-11-17T00:00:00Z,8057374.668075
2019-11-18,2019-11-18T00:00:00Z,105166852.32725395
2019-11-19,2019-11-19T00:00:00Z,21923690.13827029
2019-11-20,2019-11-20T00:00:00Z,4027552.65096803
2019-11-21,2019-11-21T00:00:00Z,223431335.2615731
2019-11-22,2019-11-22T00:00:00Z,193222109.43256417
2019-11-23,2019-11-23T00:00:00Z,4198398.906875
2019-11-24,2019-11-24T00:00:00Z,38671061.79797029
2019-11-25,2019-11-25T00:00:00Z,72111439.30956312
2019-11-26,2019-11-26T00:00:00Z,11578834.98690893
2019-11-27,2019-11-27T00:00:00Z,19462023.49833084
2019-11-28,2019-11-28T00:00:00Z,16087729.26605
2019-11-29,2019-11-29T00:00:00Z,6712992.9327
2019-11-30,2019-11-30T00:00:00Z,17817261.03588022
2019-12-01,2019-12-01T00:00:00Z,24692067.9094
2019-12-02,2019-12-02T00:00:00Z,10513712.35736334
2019-12-03,2019-12-03T00:00:00Z,1356870.069625
2019-12-04,2019-12-04T00:00:00Z,52957666.09964798
2019-12-05,2019-12-05T00:00:00Z,6595800.150845
2019-12-06,2019-12-06T00:00:00Z,6405777.15461
2019-12-07,2019-12-07T00:00:00Z,1711643.489875
2019-12-08,2019-12-08T00:00:00Z,9099089.01883
2019-12-09,2019-12-09T00:00:00Z,36500906.37712495
2019-12-10,2019-12-10T00:00:00Z,26886379.41447501
2019-12-11,2019-12-11T00:00:00Z,10639955.64370856
2019-12-12,2019-12-12T00:00:00Z,11766024.27638
2019-12-13,2019-12-13T00:00:00Z,816821.51425
2019-12-14,2019-12-14T00:00:00Z,37831781.601015
2019-12-15,2019-12-15T00:00:00Z,4610672.27796
2019-12-16,2019-12-16T00:00:00Z,61277155.24401593
2019-12-17,2019-12-17T00:00:00Z,97226871.29935236
2019-12-18,2019-12-18T00:00:00Z,51215403.70751134
2019-12-19,2019-12-19T00:00:00Z,13909705.011995
2019-12-20,2019-12-20T00:00:00Z,2428431.46182
2019-12-21,2019-12-21T00:00:00Z,1423572.69653
2019-12-22,2019-12-22T00:00:00Z,1939557.44872
2019-12-23,2019-12-23T00:00:00Z,49643170.58796
2019-12-24,2019-12-24T00:00:00Z,24369168.886375
2019-12-25,2019-12-25T00:00:00Z,11065255.68453198
2019-12-26,2019-12-26T00:00:00Z,14022875.55963
2019-12-27,2019-12-27T00:00:00Z,18466885.61163136
2019-12-28,2019-12-28T00:00:00Z,1628534.336415
2019-12-29,2019-12-29T00:00:00Z,4508500.199915
2019-12-30,2019-12-30T00:00:00Z,14236977.99434
2019-12-31,2019-12-31T00:00:00Z,18235435.656405
2020-01-01,2020-01-01T00:00:00Z,1818998.08312
2020-01-02,2020-01-02T00:00:00Z,61847138.283555
2020-01-03,2020-01-03T00:00:00Z,17160093.91142
2020-01-04,2020-01-04T00:00:00Z,3407061.661545
2020-01-05,2020-01-05T00:00:00Z,13801847.14617
2020-01-06,2020-01-06T00:00:00Z,3308002.88569
2020-01-07,2020-01-07T00:00:00Z,27302904.163715
2020-01-08,2020-01-08T00:00:00Z,60038631.95768
2020-01-09,2020-01-09T00:00:00Z,31499222.2282
2020-01-10,2020-01-10T00:00:00Z,17792243.98485
2020-01-11,2020-01-11T00:00:00Z,14727508.454905
2020-01-12,2020-01-12T00:00:00Z,6598590.701185
2020-01-13,2020-01-13T00:00:00Z,2454013.015645
2020-01-14,2020-01-14T00:00:00Z,17834612.494695
2020-01-15,2020-01-15T00:00:00Z,24563650.115555
2020-01-16,2020-01-16T00:00:00Z,11154246.61296892
2020-01-17,2020-01-17T00:00:00Z,17498478.01099787
2020-01-18,2020-01-18T00:00:00Z,5624755.810745
2020-01-19,2020-01-19T00:00:00Z,177249592.9205834
2020-01-20,2020-01-20T00:00:00Z,9893736.3854
2020-01-21,2020-01-21T00:00:00Z,25770493.04656
2020-01-22,2020-01-22T00:00:00Z,13823136.84657
2020-01-23,2020-01-23T00:00:00Z,54112780.88424633
2020-01-24,2020-01-24T00:00:00Z,15171118.502985
2020-01-25,2020-01-25T00:00:00Z,12664372.33296091
2020-01-26,2020-01-26T00:00:00Z,1101166.76322
2020-01-27,2020-01-27T00:00:00Z,3681208.88686
2020-01-28,2020-01-28T00:00:00Z,28337974.314845
2020-01-29,2020-01-29T00:00:00Z,12161978.812505
2020-01-30,2020-01-30T00:00:00Z,32725988.22110759
2020-01-31,2020-01-31T00:00:00Z,21744772.25016
2020-02-01,2020-02-01T00:00:00Z,3360148.0023491
2020-02-02,2020-02-02T00:00:00Z,29241041.9330271
2020-02-03,2020-02-03T00:00:00Z,33488532.03647
2020-02-04,2020-02-04T00:00:00Z,27115454.30112
2020-02-05,2020-02-05T00:00:00Z,3647417.312845
2020-02-06,2020-02-06T00:00:00Z,19172390.348335
2020-02-07,2020-02-07T00:00:00Z,8992992.29224
2020-02-08,2020-02-08T00:00:00Z,7417763.15382323
2020-02-09,2020-02-09T00:00:00Z,5379305.499235
2020-02-10,2020-02-10T00:00:00Z,96713559.25719
2020-02-11,2020-02-11T00:00:00Z,14624278.51510843
2020-02-12,2020-02-12T00:00:00Z,9514356.37156788
2020-02-13,2020-02-13T00:00:00Z,78898384.44680339
2020-02-14,2020-02-14T00:00:00Z,5433039.752455
2020-02-15,2020-02-15T00:00:00Z,162303345.16812158
2020-02-16,2020-02-16T00:00:00Z,42852311.12463871
2020-02-17,2020-02-17T00:00:00Z,48627900.46093796
2020-02-18,2020-02-18T00:00:00Z,12864904.69948
2020-02-19,2020-02-19T00:00:00Z,185740158.18577623
2020-02-20,2020-02-20T00:00:00Z,34862990.31080456
2020-02-21,2020-02-21T00:00:00Z,13663698.407815
2020-02-22,2020-02-22T00:00:00Z,3236320.90546
2020-02-23,2020-02-23T00:00:00Z,2463418.05116
2020-02-24,2020-02-24T00:00:00Z,63487353.67644631
2020-02-25,2020-02-25T00:00:00Z,72262906.15347926
2020-02-26,2020-02-26T00:00:00Z,231440574.3473734
2020-02-27,2020-02-27T00:00:00Z,53185294.01746107
2020-02-28,2020-02-28T00:00:00Z,41720548.964635
2020-02-29,2020-02-29T00:00:00Z,11655887.318675
2020-03-01,2020-03-01T00:00:00Z,27479188.43855765
2020-03-02,2020-03-02T00:00:00Z,3767151.839195
2020-03-03,2020-03-03T00:00:00Z,23056203.27776193
2020-03-04,2020-03-04T00:00:00Z,6510182.65178
2020-03-05,2020-03-05T00:00:00Z,3235333.009835
2020-03-06,2020-03-06T00:00:00Z,4245837.105815
2020-03-07,2020-03-07T00:00:00Z,33410998.21290089
2020-03-08,2020-03-08T00:00:00Z,253813367.3240996
2020-03-09,2020-03-09T00:00:00Z,90005518.04106164
2020-03-10,2020-03-10T00:00:00Z,48803204.26337
2020-03-11,2020-03-11T00:00:00Z,19925810.4617754
2020-03-12,2020-03-12T00:00:00Z,1007059150.359678
2020-03-13,2020-03-13T00:00:00Z,900823101.6216764
2020-03-14,2020-03-14T00:00:00Z,74034989.424935
2020-03-15,2020-03-15T00:00:00Z,28701543.937355
2020-03-16,2020-03-16T00:00:00Z,161288651.31679463
2020-03-17,2020-03-17T00:00:00Z,19570485.30183
2020-03-18,2020-03-18T00:00:00Z,28377467.20856176
2020-03-19,2020-03-19T00:00:00Z,25750085.276265
2020-03-20,2020-03-20T00:00:00Z,105719161.3130845
2020-03-21,2020-03-21T00:00:00Z,31444779.26580231
2020-03-22,2020-03-22T00:00:00Z,42319737.27207408
2020-03-23,2020-03-23T00:00:00Z,18634951.53833388
2020-03-24,2020-03-24T00:00:00Z,26049036.328605
2020-03-25,2020-03-25T00:00:00Z,27280702.7149284
2020-03-26,2020-03-26T00:00:00Z,10021254.1830576
2020-03-27,2020-03-27T00:00:00Z,38552319.56392872
2020-03-28,2020-03-28T00:00:00Z,32190447.97566
2020-03-29,2020-03-29T00:00:00Z,25491167.51638843
2020-03-30,2020-03-30T00:00:00Z,10052384.22887
2020-03-31,2020-03-31T00:00:00Z,8286583.232549
2020-04-01,2020-04-01T00:00:00Z,24150001.25631853
2020-04-02,2020-04-02T00:00:00Z,33052328.39471
2020-04-03,2020-04-03T00:00:00Z,36922973.64305151
2020-04-04,2020-04-04T00:00:00Z,16086305.93913
2020-04-05,2020-04-05T00:00:00Z,12571322.57112
2020-04-06,2020-04-06T00:00:00Z,9928681.94242
2020-04-07,2020-04-07T00:00:00Z,36847763.62734491
2020-04-08,2020-04-08T00:00:00Z,12280179.23444
2020-04-09,2020-04-09T00:00:00Z,18660380.74551527
2020-04-10,2020-04-10T00:00:00Z,60249506.17562312
2020-04-11,2020-04-11T00:00:00Z,6910117.56591087
2020-04-12,2020-04-12T00:00:00Z,20203890.3423
2020-04-13,2020-04-13T00:00:00Z,45821556.4788277
2020-04-14,2020-04-14T00:00:00Z,9169674.57106
2020-04-15,2020-04-15T00:00:00Z,31272110.59900576
2020-04-16,2020-04-16T00:00:00Z,31611499.59718
2020-04-17,2020-04-17T00:00:00Z,8437414.96307
2020-04-18,2020-04-18T00:00:00Z,3368409.30724
2020-04-19,2020-04-19T00:00:00Z,24300125.87545722
2020-04-20,2020-04-20T00:00:00Z,76691067.79691446
2020-04-21,2020-04-21T00:00:00Z,6643620.52138
