date,Short Liquidations USD
2020-09-07,21209151.31225776
2020-09-08,14152369.77184
2020-09-09,10196951.34883607
2020-09-10,10976560.21199
2020-09-11,3195406.53648036
2020-09-12,5167337.29844
2020-09-13,15615733.49283
2020-09-14,25173970.20207
2020-09-15,17282094.01273595
2020-09-16,19422438.7852
2020-09-17,5745445.14797
2020-09-18,3289655.29715249
2020-09-19,21737141.22241
2020-09-20,1758144.56865
2020-09-21,5190034.86537727
2020-09-22,5032720.66244
2020-09-23,2152954.0004
2020-09-24,61981344.06098251
2020-09-25,4031193.92014
2020-09-26,8749977.61624
2020-09-27,5004352.654
2020-09-28,26482580.60072001
2020-09-29,4489612.65954
2020-09-30,1182586.41539
2020-10-01,13943841.92393776
2020-10-02,7859501.04255
2020-10-03,2062675.61435
2020-10-04,9933176.45247
2020-10-05,13404334.81046892
2020-10-06,1462597.21365
2020-10-07,1541270.22864
2020-10-08,34078808.77791999
2020-10-09,25488737.18423001
2020-10-10,106290924.4292752
2020-10-11,4011155.87045667
2020-10-12,45264036.67576251
2020-10-13,1278821.96554
2020-10-14,5058236.46614
2020-10-15,18993981.50992
2020-10-16,1759326.02656
2020-10-17,1319105.78873
2020-10-18,6203345.21163
2020-10-19,50826645.13152461
2020-10-20,43982576.35638256
2020-10-21,262086039.93593657
2020-10-22,15807704.26696
2020-10-23,4765065.35485
2020-10-24,13628000.91678
2020-10-25,36196386.91364045
2020-10-26,12552897.83630874
2020-10-27,91248643.20690474
2020-10-28,17914646.48871
2020-10-29,20730197.95615031
2020-10-30,17146809.31753573
2020-10-31,63177833.03470699
2020-11-01,5114297.33991
2020-11-02,13003245.59894
2020-11-03,43926534.81046364
2020-11-04,48336710.53942163
2020-11-05,216928734.6847948
2020-11-06,34184815.85539944
2020-11-07,23885965.04212
2020-11-08,31790752.56754
2020-11-09,30442919.9889509
2020-11-10,6241088.2625
2020-11-11,30201611.33555
2020-11-12,52136447.08645312
2020-11-13,21371872.6854764
2020-11-14,9567409.64046505
2020-11-15,3930615.3296578
2020-11-16,72706695.34614
2020-11-17,132751113.99016853
2020-11-18,112522036.45379923
2020-11-19,24570158.94422748
2020-11-20,44607578.59678364
2020-11-21,25330447.14857
2020-11-22,17505917.68997949
2020-11-23,15902889.13365
2020-11-24,53212695.17642169
2020-11-25,18301871.19749
2020-11-26,63386335.56731284
2020-11-27,24018179.3514596
2020-11-28,41174258.72328399
2020-11-29,31187156.22513469
2020-11-30,145021792.94805452
2020-12-01,46966730.45028801
2020-12-02,23409022.85920862
2020-12-03,18106035.68494951
2020-12-04,9915169.27805
2020-12-05,10295029.08167
2020-12-06,22482768.65433
2020-12-07,3551245.38292
2020-12-08,11200306.44773
2020-12-09,43623462.99540816
2020-12-10,13066054.62768721
2020-12-11,22735649.68287
2020-12-12,91170897.96753074
2020-12-13,48905367.37607871
2020-12-14,7248974.81855
2020-12-15,30395951.00159269
2020-12-16,341003133.69122136
2020-12-17,351683570.69667244
2020-12-18,28871337.71815731
2020-12-19,84669067.28809243
2020-12-20,50587094.07417
2020-12-21,65707268.23561464
2020-12-22,66999214.16785802
2020-12-23,85972484.7970687
2020-12-24,43135537.62912
2020-12-25,112838229.9262076
2020-12-26,249942663.4109728
2020-12-27,210072205.32138103
2020-12-28,46585012.76383001
2020-12-29,43563377.21796994
2020-12-30,106863401.37227
2020-12-31,58215539.07237836
2021-01-01,41319169.16017456
2021-01-02,456805228.2761477
2021-01-03,198223121.3767216
2021-01-04,116239504.15509164
2021-01-05,150452540.19130224
2021-01-06,188888681.1680536
2021-01-07,217319549.7347066
2021-01-08,227402921.7619348
2021-01-09,67382039.48153
2021-01-10,113141314.742127
2021-01-11,255096602.2476532
2021-01-12,139084693.4151162
2021-01-13,192094923.44656712
2021-01-14,123476853.54192604
2021-01-15,105588702.49736376
2021-01-16,62637765.00426585
2021-01-17,105493204.59781
2021-01-18,65371472.9580523
2021-01-19,45055024.67724223
2021-01-20,77511358.40482162
2021-01-21,172621882.4679011
2021-01-22,182184247.49355367
2021-01-23,52890084.25791362
2021-01-24,61679639.52138626
2021-01-25,140145879.28279746
2021-01-26,78647852.59208223
2021-01-27,96259733.17816928
2021-01-28,123255872.16779149
2021-01-29,373868300.3506223
2021-01-30,42190649.04668713
2021-01-31,17378566.05668
2021-02-01,43113415.06669001
2021-02-02,75483977.42612
2021-02-03,76961662.81182866
2021-02-04,83720817.65169536
2021-02-05,44041479.7656655
2021-02-06,143151158.92581847
2021-02-07,59699637.35161552
2021-02-08,577639242.389734
2021-02-09,148490872.4323689
2021-02-10,56012762.52520999
2021-02-11,161826124.78401172
2021-02-12,69397610.73764999
2021-02-13,20909866.31113322
2021-02-14,115995888.97887
2021-02-15,73692284.43407571
2021-02-16,146962255.90334997
2021-02-17,209031478.63973463
2021-02-18,34848760.40694
2021-02-19,371267759.23318976
2021-02-20,159881632.30936947
2021-02-21,104085769.61362544
2021-02-22,220220431.4032802
2021-02-23,309303352.3740276
2021-02-24,119481558.18146336
2021-02-25,116232295.80341
2021-02-26,163985149.41323537
2021-02-27,74177586.58737981
2021-02-28,140185075.5835674
2021-03-01,217121215.9679553
2021-03-02,71499705.32552001
2021-03-03,190581046.4096815
2021-03-04,121792021.00898996
2021-03-05,135518820.18781936
2021-03-06,61501937.70331791
2021-03-07,167197842.83931
2021-03-08,106548316.35826
2021-03-09,184837684.97090223
2021-03-10,216957898.00073
2021-03-11,139013038.87051895
2021-03-12,77188652.8348945
2021-03-13,404042453.6041575
2021-03-14,45432557.5023845
2021-03-15,104413334.21601117
2021-03-16,126060821.6682888
2021-03-17,182302934.6030548
2021-03-18,120039001.4679518
2021-03-19,76342033.098858
2021-03-20,51949132.12177656
2021-03-21,76199593.66781443
2021-03-22,61104650.36316
2021-03-23,74236342.52719998
2021-03-24,128667101.13340268
2021-03-25,127302704.26871686
2021-03-26,155063902.02834997
2021-03-27,171837378.12398535
2021-03-28,55365710.62453096
2021-03-29,206906053.18698964
2021-03-30,94779734.66764969
2021-03-31,101117820.7090975
2021-04-01,36448317.05134
2021-04-02,49535822.15502909
2021-04-03,40199500.86564002
2021-04-04,39984312.23892
2021-04-05,54568268.17069
2021-04-06,18010201.42425
2021-04-07,40901486.20189073
2021-04-08,61341627.3373502
2021-04-09,37819136.63503
2021-04-10,267264949.2533636
2021-04-11,23882341.56668
2021-04-12,54330276.20433616
2021-04-13,303486656.109633
2021-04-14,122698065.37040123
2021-04-15,24493151.7399
2021-04-16,30303291.06039224
2021-04-17,16974876.89476
2021-04-18,199520066.46478245
2021-04-19,70082202.87564524
2021-04-20,93411618.89257784
2021-04-21,37514232.19841
2021-04-22,130676052.13138
2021-04-23,211872444.62063125
2021-04-24,83065119.11481999
2021-04-25,90633996.87822002
2021-04-26,277733844.7994751
2021-04-27,64627720.24111
2021-04-28,87348314.49983533
2021-04-29,19477353.39574
2021-04-30,133982330.81766915
2021-05-01,33587198.48467001
2021-05-02,12871500.03707
2021-05-03,38326374.62472
2021-05-04,43467699.96176001
2021-05-05,66469051.43244
2021-05-06,22217677.66403166
2021-05-07,40385272.45933522
2021-05-08,33212473.18136
2021-05-09,20209564.16582811
2021-05-10,31775978.74188934
2021-05-11,24559180.33825315
2021-05-12,44602293.68064035
2021-05-13,80020185.07721001
2021-05-14,30179296.56129
2021-05-15,39953221.94246
2021-05-16,74297560.4569047
2021-05-17,117147350.92959002
2021-05-18,59022216.30990999
2021-05-19,301094466.0845503
2021-05-20,160225908.0500816
2021-05-21,106237427.6424456
2021-05-22,69042954.37064841
2021-05-23,116909915.28250672
2021-05-24,105493630.31889002
2021-05-25,46834508.59360999
2021-05-26,56059144.96403001
2021-05-27,53343313.8952918
2021-05-28,56413735.16963401
2021-05-29,67493704.88146918
2021-05-30,57398234.9748311
2021-05-31,59151857.3154
2021-06-01,40117401.07196999
2021-06-02,45522367.98271921
2021-06-03,59120107.91720692
2021-06-04,27407103.76565
2021-06-05,40776431.54378
2021-06-06,25974867.75736478
2021-06-07,34089669.61987574
2021-06-08,125991533.5496424
2021-06-09,215786543.0955864
2021-06-10,99927708.40013304
2021-06-11,56787539.10609428
2021-06-12,55099416.78556002
2021-06-13,178009893.50069913
2021-06-14,121845691.75547448
2021-06-15,59011594.8825881
2021-06-16,39233448.15671332
2021-06-17,32627238.90901
2021-06-18,40393219.45918249
2021-06-19,67995813.63297
2021-06-20,98828820.63157204
2021-06-21,105714877.3475102
2021-06-22,222347874.6749296
2021-06-23,103476733.73150176
2021-06-24,88786409.32640669
2021-06-25,65421165.41057786
2021-06-26,122896030.6855996
2021-06-27,131201134.59394172
2021-06-28,49070110.85870796
2021-06-29,94239220.9474268
2021-06-30,34451459.53835
2021-07-01,37906079.82357803
2021-07-02,55570702.34748831
2021-07-03,73603694.75311248
2021-07-04,65253226.74724834
2021-07-05,31833805.01525666
2021-07-06,54388679.07361747
2021-07-07,26001610.21549001
2021-07-08,36458705.75742511
2021-07-09,64318553.80920514
2021-07-10,25192641.04339845
2021-07-11,44339783.53209774
2021-07-12,20821033.84412524
2021-07-13,21335056.70026733
2021-07-14,38875961.82852999
2021-07-15,22844851.67116752
2021-07-16,34038750.86328
2021-07-17,23542136.11992
2021-07-18,35432700.46320999
2021-07-19,13916749.01855
2021-07-20,36757609.57657
2021-07-21,193652557.1293675
2021-07-22,29944241.12543441
2021-07-23,114087599.822169
2021-07-24,85777597.81048
2021-07-25,109340732.39254928
2021-07-26,428799699.0271287
2021-07-27,104498789.2458878
2021-07-28,130780810.48363
2021-07-29,30042385.05897
2021-07-30,119255413.52067378
2021-07-31,30989758.75184
2021-08-01,33469756.71146
2021-08-02,39881710.82953589
2021-08-03,31952419.04637999
2021-08-04,59060651.72082575
2021-08-05,76514902.29277626
2021-08-06,105459495.0651185
2021-08-07,100605007.38221005
2021-08-08,58716872.90023001
2021-08-09,109427693.84777102
2021-08-10,27443381.02914
2021-08-11,34087867.39695001
2021-08-12,21585269.77711
2021-08-13,133539754.28277507
2021-08-14,25373338.18314995
2021-08-15,31138586.35096302
2021-08-16,33138913.82114001
2021-08-17,31377203.4977577
2021-08-18,29349815.04935
2021-08-19,99629404.9353432
2021-08-20,93304091.56350309
2021-08-21,39436325.49980845
2021-08-22,30439359.05427
2021-08-23,39156064.0737
2021-08-24,19018768.24616532
2021-08-25,64605700.84874717
2021-08-26,30010775.13978
2021-08-27,81677491.84479
2021-08-28,21303944.88911
2021-08-29,43397066.37944999
2021-08-30,30414270.79451
2021-08-31,53049521.05079
2021-09-01,66497259.30906711
2021-09-02,64693571.17679
2021-09-03,70043376.16614597
2021-09-04,11946836.10026651
2021-09-05,73272607.812326
2021-09-06,60129192.54637136
2021-09-07,92127952.45396194
2021-09-08,70859755.1855395
2021-09-09,24796189.09964999
2021-09-10,18587055.65436
2021-09-11,16020362.84845
2021-09-12,30326710.87938001
2021-09-13,67101046.1727405
2021-09-14,53795480.55630001
2021-09-15,57666357.35571
2021-09-16,28077087.86998999
2021-09-17,11432596.79253
2021-09-18,33681042.63384999
2021-09-19,8792327.10699
2021-09-20,44599402.606706
2021-09-21,87017929.48323974
2021-09-22,90413587.9768573
2021-09-23,56394386.54123946
2021-09-24,69391720.65033562
2021-09-25,19585381.76770424
2021-09-26,73766520.35672
2021-09-27,27812373.575286
2021-09-28,14195692.47552058
2021-09-29,15791478.53172
2021-09-30,46922774.52825787
2021-10-01,155251954.00653175
2021-10-02,34069735.59868098
2021-10-03,37732922.61418878
2021-10-04,49736490.79782533
2021-10-05,68695900.19715019
2021-10-06,143215107.83112475
2021-10-07,18901716.13602
2021-10-08,22664362.25463079
2021-10-09,14496932.72632
2021-10-10,25669166.91065247
2021-10-11,53006331.53133385
2021-10-12,21542100.18404
2021-10-13,63904352.41301
2021-10-14,38158925.39631
2021-10-15,147746679.48808658
2021-10-16,12737936.68137
2021-10-17,16464219.47335028
2021-10-18,49767194.72280176
2021-10-19,80968286.12050726
2021-10-20,115209790.75894836
2021-10-21,38795150.60297
2021-10-22,18235539.80567219
2021-10-23,16196217.19411022
2021-10-24,15144227.95300588
2021-10-25,70543185.67045
2021-10-26,10317537.54948
2021-10-27,33057999.16466006
2021-10-28,41249665.10352959
2021-10-29,23745256.83303907
2021-10-30,8576362.16047147
2021-10-31,13265149.80503
2021-11-01,23145878.33435375
2021-11-02,75420479.1042552
2021-11-03,14156907.44555416
2021-11-04,6488888.39034
2021-11-05,8816206.3154282
2021-11-06,7229061.09667
2021-11-07,21821062.74559
2021-11-08,148100284.82346138
2021-11-09,35394395.5497453
2021-11-10,49006323.99969535
2021-11-11,9934032.01445
2021-11-12,17834398.4899562
2021-11-13,17429541.22442
2021-11-14,30662119.2665883
2021-11-15,18041437.08890625
2021-11-16,26976594.12309301
2021-11-17,18776077.59477932
2021-11-18,43647508.39649
2021-11-19,27687764.89469
2021-11-20,34639193.60334
2021-11-21,14007075.46855
2021-11-22,53075532.822234
2021-11-23,32822762.96595536
2021-11-24,32643017.595843
2021-11-25,53667730.21226
2021-11-26,24646589.89395644
2021-11-27,17447988.8323
2021-11-28,48852752.07266877
2021-11-29,39830173.74470651
2021-11-30,68125100.16163425
2021-12-01,23464875.29042999
2021-12-02,17448661.25727
2021-12-03,31105321.77237251
2021-12-04,173711443.63104185
2021-12-05,36166578.4127
2021-12-06,80356700.96116
2021-12-07,24491517.67415
2021-12-08,21387062.79000843
2021-12-09,28489697.28167
2021-12-10,33494085.76878692
2021-12-11,25835956.17306001
2021-12-12,27617434.96411
2021-12-13,25962305.26887597
2021-12-14,27284532.30689656
2021-12-15,33600663.25573
2021-12-16,8178797.16504
2021-12-17,31020866.67812889
2021-12-18,16062762.81487
2021-12-19,25851720.24005
2021-12-20,19229929.5967
2021-12-21,35615262.66223001
2021-12-22,12887637.78441524
2021-12-23,78427380.56729856
2021-12-24,34036201.61255571
2021-12-25,5846038.7518492
2021-12-26,13979590.04098785
2021-12-27,21159249.61564704
2021-12-28,24585078.33707493
2021-12-29,34813879.76339404
2021-12-30,17143982.05915693
2021-12-31,29447329.07663032
2022-01-01,20315713.15573375
2022-01-02,17608315.84128635
2022-01-03,9327190.9724184
2022-01-04,24003195.48179061
2022-01-05,30461728.27501965
2022-01-06,22161094.04986148
2022-01-07,42266043.0781504
2022-01-08,16913754.23602671
2022-01-09,15871198.22530382
2022-01-10,31545269.15999099
2022-01-11,30666394.94631192
2022-01-12,24156353.61249269
2022-01-13,10444038.39782854
2022-01-14,19376078.93578805
2022-01-15,13582071.02462592
2022-01-16,9400161.95188331
2022-01-17,5228072.08971958
2022-01-18,22524207.71335099
2022-01-19,19707045.09877869
2022-01-20,42353771.24636194
2022-01-21,47489786.5886988
2022-01-22,69118594.6696282
2022-01-23,30630908.84117777
2022-01-24,96573984.13026512
2022-01-25,32323779.78757256
2022-01-26,53671443.38920285
2022-01-27,32189047.04529196
2022-01-28,32702827.78637843
2022-01-29,18937331.68814179
2022-01-30,8744005.63375636
2022-01-31,30456780.37476197
2022-02-01,24204612.26218966
2022-02-02,9599217.71432166
2022-02-03,12379854.87493156
2022-02-04,100408278.60644318
2022-02-05,16002033.38216054
2022-02-06,34614342.80935895
2022-02-07,77079089.28963414
2022-02-08,60280116.28388502
2022-02-09,21488085.73060038
2022-02-10,40759847.27834454
2022-02-11,14772546.37250432
2022-02-12,12498918.4958085
2022-02-13,4936294.09723983
2022-02-14,12979395.57976402
2022-02-15,40702586.58127077
2022-02-16,13305970.22235303
2022-02-17,10422424.71134993
2022-02-18,28066376.50079251
2022-02-19,5522488.95363163
2022-02-20,13700472.2582582
2022-02-21,52599451.91683193
2022-02-22,31675953.31603269
2022-02-23,19255179.20153926
2022-02-24,119058812.60803065
2022-02-25,34770016.95216867
2022-02-26,16088545.87509445
2022-02-27,22136960.44843379
2022-02-28,112448213.34057446
2022-03-01,35273723.28307775
2022-03-02,28049363.20058045
2022-03-03,28079450.17611653
2022-03-04,16435187.99712769
2022-03-05,9497697.08797935
2022-03-06,17251934.1581627
2022-03-07,41396367.78181575
2022-03-08,30173284.69178117
2022-03-09,80153483.76647356
2022-03-10,24336976.3201074
2022-03-11,23517113.96527581
2022-03-12,7553553.91366524
2022-03-13,4942650.75125385
2022-03-14,28106316.58471712
2022-03-15,20556734.99973845
2022-03-16,65325090.7134239
2022-03-17,8185486.72507
2022-03-18,24860752.23683986
2022-03-19,7909523.02173754
2022-03-20,7728130.89207
2022-03-21,16684305.7966
2022-03-22,43741066.13212589
2022-03-23,15131117.85859
2022-03-24,34647092.65709936
2022-03-25,31276645.42569073
2022-03-26,8103037.33728
2022-03-27,122060088.66608208
2022-03-28,107740385.37226564
2022-03-29,18571327.83442192
2022-03-30,14841063.57433
2022-03-31,11011659.69658
2022-04-01,31476636.00636744
2022-04-02,27919669.86860406
2022-04-03,21736264.21771235
2022-04-04,15792094.49805901
2022-04-05,10376444.29944253
2022-04-06,10250930.02597
2022-04-07,14833814.33765857
2022-04-08,14497438.53686073
2022-04-09,6752953.52141
2022-04-10,11399565.82628
2022-04-11,13091798.69830149
2022-04-12,28617242.28657672
2022-04-13,36389208.06118252
2022-04-14,6303393.54006674
2022-04-15,11265391.41156588
2022-04-16,8950942.02814012
2022-04-17,4296602.7984
2022-04-18,50611278.52109325
2022-04-19,28151535.40063
2022-04-20,21874306.66080738
2022-04-21,37538439.18877351
2022-04-22,12554808.76127522
2022-04-23,5093294.55653952
2022-04-24,6692581.60181
2022-04-25,71353193.49682374
2022-04-26,16048234.58944
2022-04-27,29868533.19265748
2022-04-28,50808957.59627262
2022-04-29,12545538.1683
2022-04-30,4363769.82641
2022-05-01,14008726.83768247
2022-05-02,24329791.91937
2022-05-03,3049769.79411
2022-05-04,47680066.91276
2022-05-05,26623342.86292
2022-05-06,23330701.56772657
2022-05-07,8417816.86439
2022-05-08,16771584.92497855
2022-05-09,57635709.34832057
2022-05-10,66659029.22416876
2022-05-11,81421365.71807113
2022-05-12,137335018.21452373
2022-05-13,72343782.72760624
2022-05-14,25907910.8482416
2022-05-15,31561414.47702944
2022-05-16,16819465.92314
2022-05-17,27589965.1283
2022-05-18,9860182.5278
2022-05-19,42932844.18593952
2022-05-20,18788896.8855
2022-05-21,7700470.21039
2022-05-22,22943145.06402
2022-05-23,18242345.41654
2022-05-24,17504420.08051126
2022-05-25,22348882.77314437
2022-05-26,26480174.41266267
2022-05-27,15615106.85948342
2022-05-28,9683776.897
2022-05-29,13934457.30717
2022-05-30,99936030.73670264
2022-05-31,14507209.39730374
2022-06-01,10745647.35303567
2022-06-02,20704232.62011303
2022-06-03,7751418.01330675
2022-06-04,5658473.78197
2022-06-05,8400544.45009522
2022-06-06,50400064.4516141
2022-06-07,62324603.68742599
2022-06-08,16184996.547466
2022-06-09,11197513.50063429
2022-06-10,13444858.95192321
2022-06-11,12383468.46348702
2022-06-12,31248645.96299596
2022-06-13,209408027.9214528
2022-06-14,109200088.63918212
2022-06-15,78716229.65713525
2022-06-16,21277969.11129002
2022-06-17,23537388.18171091
2022-06-18,80177525.85386397
2022-06-19,72158876.78201269
2022-06-20,43284676.72558782
2022-06-21,30939050.07102908
2022-06-22,21047645.27287
2022-06-23,26822099.78406
2022-06-24,21972516.90880404
2022-06-25,12799781.5879216
2022-06-26,12340822.99609206
2022-06-27,7859091.41409
2022-06-28,8533504.05744
2022-06-29,15518128.43783895
2022-06-30,25337794.98216974
2022-07-01,32369656.77034074
2022-07-02,8656607.2368
2022-07-03,15961275.3906
2022-07-04,30591847.81360337
2022-07-05,27061253.21510192
2022-07-06,18628351.98887
2022-07-07,69969742.93529128
2022-07-08,36267694.07060414
2022-07-09,10713446.37683333
2022-07-10,5624598.9691268
2022-07-11,9617809.07103023
2022-07-12,9927987.71665
2022-07-13,42917830.85943199
2022-07-14,31888921.93437539
2022-07-15,25959156.55271814
2022-07-16,25833476.71551456
2022-07-17,11035569.2101747
2022-07-18,80463330.69422506
2022-07-19,81936017.7235289
2022-07-20,61543814.50635933
2022-07-21,25262258.00079541
2022-07-22,17899260.95956
2022-07-23,8438941.82548
