Datetime,Exchange Depositing Transactions
2025-11-21T00:00:00Z,23085
2025-11-20T00:00:00Z,20456
2025-11-19T00:00:00Z,19571
2025-11-18T00:00:00Z,26875
2025-11-17T00:00:00Z,22120
2025-11-16T00:00:00Z,15525
2025-11-15T00:00:00Z,17303
2025-11-14T00:00:00Z,22267
2025-11-13T00:00:00Z,21276
2025-11-12T00:00:00Z,22852
2025-11-11T00:00:00Z,26307
2025-11-10T00:00:00Z,22315
2025-11-09T00:00:00Z,12858
2025-11-08T00:00:00Z,13575
2025-11-07T00:00:00Z,21231
2025-11-06T00:00:00Z,20510
2025-11-05T00:00:00Z,20454
2025-11-04T00:00:00Z,21547
2025-11-03T00:00:00Z,20623
2025-11-02T00:00:00Z,11821
2025-11-01T00:00:00Z,13079
2025-10-31T00:00:00Z,19742
2025-10-30T00:00:00Z,19066
2025-10-29T00:00:00Z,17517
2025-10-28T00:00:00Z,20557
2025-10-27T00:00:00Z,18064
2025-10-26T00:00:00Z,11357
2025-10-25T00:00:00Z,10102
2025-10-24T00:00:00Z,15662
2025-10-23T00:00:00Z,15846
2025-10-22T00:00:00Z,17653
2025-10-21T00:00:00Z,17251
2025-10-20T00:00:00Z,15151
2025-10-19T00:00:00Z,11153
2025-10-18T00:00:00Z,13105
2025-10-17T00:00:00Z,19310
2025-10-16T00:00:00Z,18318
2025-10-15T00:00:00Z,18339
2025-10-14T00:00:00Z,19285
2025-10-13T00:00:00Z,18063
2025-10-12T00:00:00Z,13822
2025-10-11T00:00:00Z,21913
2025-10-10T00:00:00Z,19945
2025-10-09T00:00:00Z,17868
2025-10-08T00:00:00Z,18145
2025-10-07T00:00:00Z,22197
2025-10-06T00:00:00Z,17801
2025-10-05T00:00:00Z,12662
2025-10-04T00:00:00Z,13935
2025-10-03T00:00:00Z,20402
2025-10-02T00:00:00Z,35898
2025-10-01T00:00:00Z,39181
2025-09-30T00:00:00Z,20911
2025-09-29T00:00:00Z,18153
2025-09-28T00:00:00Z,10153
2025-09-27T00:00:00Z,11005
2025-09-26T00:00:00Z,16651
2025-09-25T00:00:00Z,21134
2025-09-24T00:00:00Z,16679
2025-09-23T00:00:00Z,15822
2025-09-22T00:00:00Z,17111
2025-09-21T00:00:00Z,9819
2025-09-20T00:00:00Z,10674
2025-09-19T00:00:00Z,15835
2025-09-18T00:00:00Z,15943
2025-09-17T00:00:00Z,15660
2025-09-16T00:00:00Z,16374
2025-09-15T00:00:00Z,17235
2025-09-14T00:00:00Z,10960
2025-09-13T00:00:00Z,12271
2025-09-12T00:00:00Z,16928
2025-09-11T00:00:00Z,15982
2025-09-10T00:00:00Z,16754
2025-09-09T00:00:00Z,16681
2025-09-08T00:00:00Z,17104
2025-09-07T00:00:00Z,10269
2025-09-06T00:00:00Z,11107
2025-09-05T00:00:00Z,17939
2025-09-04T00:00:00Z,17360
2025-09-03T00:00:00Z,16326
2025-09-02T00:00:00Z,18593
2025-09-01T00:00:00Z,18312
2025-08-31T00:00:00Z,11557
2025-08-30T00:00:00Z,11146
2025-08-29T00:00:00Z,18650
2025-08-28T00:00:00Z,15771
2025-08-27T00:00:00Z,16349
2025-08-26T00:00:00Z,16531
2025-08-25T00:00:00Z,16761
2025-08-24T00:00:00Z,10806
2025-08-23T00:00:00Z,12711
2025-08-22T00:00:00Z,17223
2025-08-21T00:00:00Z,14855
2025-08-20T00:00:00Z,15214
2025-08-19T00:00:00Z,15912
2025-08-18T00:00:00Z,14863
2025-08-17T00:00:00Z,10252
2025-08-16T00:00:00Z,13396
2025-08-15T00:00:00Z,17055
2025-08-14T00:00:00Z,18221
2025-08-13T00:00:00Z,18683
2025-08-12T00:00:00Z,17276
2025-08-11T00:00:00Z,17572
2025-08-10T00:00:00Z,14689
2025-08-09T00:00:00Z,19772
2025-08-08T00:00:00Z,17402
2025-08-07T00:00:00Z,16030
2025-08-06T00:00:00Z,14893
2025-08-05T00:00:00Z,16401
2025-08-04T00:00:00Z,16853
2025-08-03T00:00:00Z,11071
2025-08-02T00:00:00Z,14357
2025-08-01T00:00:00Z,20859
2025-07-31T00:00:00Z,18247
2025-07-30T00:00:00Z,15670
2025-07-29T00:00:00Z,15396
2025-07-28T00:00:00Z,16122
2025-07-27T00:00:00Z,10314
2025-07-26T00:00:00Z,10279
2025-07-25T00:00:00Z,15817
2025-07-24T00:00:00Z,15477
2025-07-23T00:00:00Z,16106
2025-07-22T00:00:00Z,16447
2025-07-21T00:00:00Z,17109
2025-07-20T00:00:00Z,11322
2025-07-19T00:00:00Z,12040
2025-07-18T00:00:00Z,16583
2025-07-17T00:00:00Z,16070
2025-07-16T00:00:00Z,16827
2025-07-15T00:00:00Z,15915
2025-07-14T00:00:00Z,16879
2025-07-13T00:00:00Z,10417
2025-07-12T00:00:00Z,13548
2025-07-11T00:00:00Z,18657
2025-07-10T00:00:00Z,17499
2025-07-09T00:00:00Z,14372
2025-07-08T00:00:00Z,14972
2025-07-07T00:00:00Z,14576
2025-07-06T00:00:00Z,9069
2025-07-05T00:00:00Z,9315
2025-07-04T00:00:00Z,13981
2025-07-03T00:00:00Z,15175
2025-07-02T00:00:00Z,16048
2025-07-01T00:00:00Z,17257
2025-06-30T00:00:00Z,15966
2025-06-29T00:00:00Z,8965
2025-06-28T00:00:00Z,8979
2025-06-27T00:00:00Z,13905
2025-06-26T00:00:00Z,14363
2025-06-25T00:00:00Z,13305
2025-06-24T00:00:00Z,13196
2025-06-23T00:00:00Z,14179
2025-06-22T00:00:00Z,10681
2025-06-21T00:00:00Z,9618
2025-06-20T00:00:00Z,12457
2025-06-19T00:00:00Z,12478
2025-06-18T00:00:00Z,12783
2025-06-17T00:00:00Z,15475
2025-06-16T00:00:00Z,14129
2025-06-15T00:00:00Z,9352
2025-06-14T00:00:00Z,9465
2025-06-13T00:00:00Z,17251
2025-06-12T00:00:00Z,14442
2025-06-11T00:00:00Z,14084
2025-06-10T00:00:00Z,15693
2025-06-09T00:00:00Z,13883
2025-06-08T00:00:00Z,8634
2025-06-07T00:00:00Z,10713
2025-06-06T00:00:00Z,13897
2025-06-05T00:00:00Z,14912
2025-06-04T00:00:00Z,13458
2025-06-03T00:00:00Z,15099
2025-06-02T00:00:00Z,16735
2025-06-01T00:00:00Z,9955
2025-05-31T00:00:00Z,10952
2025-05-30T00:00:00Z,15220
2025-05-29T00:00:00Z,14215
2025-05-28T00:00:00Z,13853
2025-05-27T00:00:00Z,14379
2025-05-26T00:00:00Z,12846
2025-05-25T00:00:00Z,9318
2025-05-24T00:00:00Z,9903
2025-05-23T00:00:00Z,13768
2025-05-22T00:00:00Z,13582
2025-05-21T00:00:00Z,12669
2025-05-20T00:00:00Z,16486
2025-05-19T00:00:00Z,13258
2025-05-18T00:00:00Z,9119
2025-05-17T00:00:00Z,9492
2025-05-16T00:00:00Z,14020
2025-05-15T00:00:00Z,15093
2025-05-14T00:00:00Z,13467
2025-05-13T00:00:00Z,14320
2025-05-12T00:00:00Z,15052
2025-05-11T00:00:00Z,9900
2025-05-10T00:00:00Z,10508
2025-05-09T00:00:00Z,16464
2025-05-08T00:00:00Z,14828
2025-05-07T00:00:00Z,11932
2025-05-06T00:00:00Z,14327
2025-05-05T00:00:00Z,15748
2025-05-04T00:00:00Z,8470
2025-05-03T00:00:00Z,8445
2025-05-02T00:00:00Z,13670
2025-05-01T00:00:00Z,13165
2025-04-30T00:00:00Z,14096
2025-04-29T00:00:00Z,16078
2025-04-28T00:00:00Z,13389
2025-04-27T00:00:00Z,8259
2025-04-26T00:00:00Z,9193
2025-04-25T00:00:00Z,14090
2025-04-24T00:00:00Z,13349
2025-04-23T00:00:00Z,14603
2025-04-22T00:00:00Z,13882
2025-04-21T00:00:00Z,12573
2025-04-20T00:00:00Z,6337
2025-04-19T00:00:00Z,7487
2025-04-18T00:00:00Z,9906
2025-04-17T00:00:00Z,11394
2025-04-16T00:00:00Z,12275
2025-04-15T00:00:00Z,13671
2025-04-14T00:00:00Z,13480
2025-04-13T00:00:00Z,8390
2025-04-12T00:00:00Z,8614
2025-04-11T00:00:00Z,13369
2025-04-10T00:00:00Z,13599
2025-04-09T00:00:00Z,14572
2025-04-08T00:00:00Z,15158
2025-04-07T00:00:00Z,18749
2025-04-06T00:00:00Z,10116
2025-04-05T00:00:00Z,7631
2025-04-04T00:00:00Z,13113
2025-04-03T00:00:00Z,14256
2025-04-02T00:00:00Z,13614
2025-04-01T00:00:00Z,13887
2025-03-31T00:00:00Z,13139
2025-03-30T00:00:00Z,7397
2025-03-29T00:00:00Z,8368
2025-03-28T00:00:00Z,12884
2025-03-27T00:00:00Z,11590
2025-03-26T00:00:00Z,10429
2025-03-25T00:00:00Z,10746
2025-03-24T00:00:00Z,10776
2025-03-23T00:00:00Z,6282
2025-03-22T00:00:00Z,6645
2025-03-21T00:00:00Z,10768
2025-03-20T00:00:00Z,10926
2025-03-19T00:00:00Z,10138
2025-03-18T00:00:00Z,10300
2025-03-17T00:00:00Z,12578
2025-03-16T00:00:00Z,6380
2025-03-15T00:00:00Z,6290
2025-03-14T00:00:00Z,9191
2025-03-13T00:00:00Z,9482
2025-03-12T00:00:00Z,15450
2025-03-11T00:00:00Z,21399
2025-03-10T00:00:00Z,15239
2025-03-09T00:00:00Z,8727
2025-03-08T00:00:00Z,16166
2025-03-07T00:00:00Z,12235
2025-03-06T00:00:00Z,11974
2025-03-05T00:00:00Z,13796
2025-03-04T00:00:00Z,14695
2025-03-03T00:00:00Z,13880
2025-03-02T00:00:00Z,9884
2025-03-01T00:00:00Z,8653
2025-02-28T00:00:00Z,16099
2025-02-27T00:00:00Z,12049
2025-02-26T00:00:00Z,12747
2025-02-25T00:00:00Z,17161
2025-02-24T00:00:00Z,11121
2025-02-23T00:00:00Z,7003
2025-02-22T00:00:00Z,8546
2025-02-21T00:00:00Z,11422
2025-02-20T00:00:00Z,10535
2025-02-19T00:00:00Z,9350
2025-02-18T00:00:00Z,11434
2025-02-17T00:00:00Z,10611
2025-02-16T00:00:00Z,6464
2025-02-15T00:00:00Z,7599
2025-02-14T00:00:00Z,10474
2025-02-13T00:00:00Z,10709
2025-02-12T00:00:00Z,10462
2025-02-11T00:00:00Z,10475
2025-02-10T00:00:00Z,10179
2025-02-09T00:00:00Z,7976
2025-02-08T00:00:00Z,7224
2025-02-07T00:00:00Z,13158
2025-02-06T00:00:00Z,10824
2025-02-05T00:00:00Z,10213
2025-02-04T00:00:00Z,13872
2025-02-03T00:00:00Z,16537
2025-02-02T00:00:00Z,9964
2025-02-01T00:00:00Z,8880
2025-01-31T00:00:00Z,10732
2025-01-30T00:00:00Z,9720
2025-01-29T00:00:00Z,9775
2025-01-28T00:00:00Z,9917
2025-01-27T00:00:00Z,11827
2025-01-26T00:00:00Z,7097
2025-01-25T00:00:00Z,7867
2025-01-24T00:00:00Z,9304
2025-01-23T00:00:00Z,10470
2025-01-22T00:00:00Z,9127
2025-01-21T00:00:00Z,13483
2025-01-20T00:00:00Z,15738
2025-01-19T00:00:00Z,11849
2025-01-18T00:00:00Z,11761
2025-01-17T00:00:00Z,10637
2025-01-16T00:00:00Z,11179
2025-01-15T00:00:00Z,9865
2025-01-14T00:00:00Z,8545
2025-01-13T00:00:00Z,10322
2025-01-12T00:00:00Z,6337
2025-01-11T00:00:00Z,7195
2025-01-10T00:00:00Z,9355
2025-01-09T00:00:00Z,9562
2025-01-08T00:00:00Z,9730
2025-01-07T00:00:00Z,9865
2025-01-06T00:00:00Z,9079
2025-01-05T00:00:00Z,6238
2025-01-04T00:00:00Z,6634
2025-01-03T00:00:00Z,9558
2025-01-02T00:00:00Z,8354
2025-01-01T00:00:00Z,6466
2024-12-31T00:00:00Z,9565
2024-12-30T00:00:00Z,12811
2024-12-29T00:00:00Z,7471
2024-12-28T00:00:00Z,6783
2024-12-27T00:00:00Z,9408
2024-12-26T00:00:00Z,7085
2024-12-25T00:00:00Z,5795
2024-12-24T00:00:00Z,7844
2024-12-23T00:00:00Z,9323
2024-12-22T00:00:00Z,6302
2024-12-21T00:00:00Z,7566
2024-12-20T00:00:00Z,11680
2024-12-19T00:00:00Z,12705
2024-12-18T00:00:00Z,8936
2024-12-17T00:00:00Z,12207
2024-12-16T00:00:00Z,9391
2024-12-15T00:00:00Z,6860
2024-12-14T00:00:00Z,6829
2024-12-13T00:00:00Z,8787
2024-12-12T00:00:00Z,9150
2024-12-11T00:00:00Z,8420
2024-12-10T00:00:00Z,9654
2024-12-09T00:00:00Z,10383
2024-12-08T00:00:00Z,6978
2024-12-07T00:00:00Z,6916
2024-12-06T00:00:00Z,10332
2024-12-05T00:00:00Z,12366
2024-12-04T00:00:00Z,11189
2024-12-03T00:00:00Z,11024
2024-12-02T00:00:00Z,11344
2024-12-01T00:00:00Z,8315
2024-11-30T00:00:00Z,7757
2024-11-29T00:00:00Z,10140
2024-11-28T00:00:00Z,8187
2024-11-27T00:00:00Z,9221
2024-11-26T00:00:00Z,9816
2024-11-25T00:00:00Z,9401
2024-11-24T00:00:00Z,7741
2024-11-23T00:00:00Z,8347
2024-11-22T00:00:00Z,10122
2024-11-21T00:00:00Z,9490
2024-11-20T00:00:00Z,8953
2024-11-19T00:00:00Z,8933
2024-11-18T00:00:00Z,8819
2024-11-17T00:00:00Z,6678
2024-11-16T00:00:00Z,7530
2024-11-15T00:00:00Z,8804
2024-11-14T00:00:00Z,9188
2024-11-13T00:00:00Z,8723
2024-11-12T00:00:00Z,10591
2024-11-11T00:00:00Z,9233
2024-11-10T00:00:00Z,7497
2024-11-09T00:00:00Z,6083
2024-11-08T00:00:00Z,7925
2024-11-07T00:00:00Z,8795
2024-11-06T00:00:00Z,10445
2024-11-05T00:00:00Z,8149
2024-11-04T00:00:00Z,7707
2024-11-03T00:00:00Z,18100
2024-11-02T00:00:00Z,5385
2024-11-01T00:00:00Z,7941
2024-10-31T00:00:00Z,8197
2024-10-30T00:00:00Z,6665
2024-10-29T00:00:00Z,7688
2024-10-28T00:00:00Z,6257
2024-10-27T00:00:00Z,4194
2024-10-26T00:00:00Z,4977
2024-10-25T00:00:00Z,7969
2024-10-24T00:00:00Z,6526
2024-10-23T00:00:00Z,6529
2024-10-22T00:00:00Z,6332
2024-10-21T00:00:00Z,6640
2024-10-20T00:00:00Z,4239
2024-10-19T00:00:00Z,4288
2024-10-18T00:00:00Z,5399
2024-10-17T00:00:00Z,5480
2024-10-16T00:00:00Z,5966
2024-10-15T00:00:00Z,10185
2024-10-14T00:00:00Z,5824
2024-10-13T00:00:00Z,3691
2024-10-12T00:00:00Z,6556
2024-10-11T00:00:00Z,6000
2024-10-10T00:00:00Z,6307
2024-10-09T00:00:00Z,5745
2024-10-08T00:00:00Z,6141
2024-10-07T00:00:00Z,7227
2024-10-06T00:00:00Z,3720
2024-10-05T00:00:00Z,4418
2024-10-04T00:00:00Z,6999
2024-10-03T00:00:00Z,7234
2024-10-02T00:00:00Z,6691
2024-10-01T00:00:00Z,9782
2024-09-30T00:00:00Z,7751
2024-09-29T00:00:00Z,4212
2024-09-28T00:00:00Z,4162
2024-09-27T00:00:00Z,7462
2024-09-26T00:00:00Z,5985
2024-09-25T00:00:00Z,5805
2024-09-24T00:00:00Z,5460
2024-09-23T00:00:00Z,5815
2024-09-22T00:00:00Z,3698
2024-09-21T00:00:00Z,4008
2024-09-20T00:00:00Z,5177
2024-09-19T00:00:00Z,5758
2024-09-18T00:00:00Z,5219
2024-09-17T00:00:00Z,5417
2024-09-16T00:00:00Z,5480
2024-09-15T00:00:00Z,3420
2024-09-14T00:00:00Z,8654
2024-09-13T00:00:00Z,6518
2024-09-12T00:00:00Z,5368
2024-09-11T00:00:00Z,7456
2024-09-10T00:00:00Z,7848
2024-09-09T00:00:00Z,6795
2024-09-08T00:00:00Z,4327
2024-09-07T00:00:00Z,5192
2024-09-06T00:00:00Z,7437
2024-09-05T00:00:00Z,6796
2024-09-04T00:00:00Z,7408
2024-09-03T00:00:00Z,7090
2024-09-02T00:00:00Z,6986
2024-09-01T00:00:00Z,5456
2024-08-31T00:00:00Z,4845
2024-08-30T00:00:00Z,8607
2024-08-29T00:00:00Z,6913
2024-08-28T00:00:00Z,6696
2024-08-27T00:00:00Z,6875
2024-08-26T00:00:00Z,6332
2024-08-25T00:00:00Z,4429
2024-08-24T00:00:00Z,5004
2024-08-23T00:00:00Z,6695
2024-08-22T00:00:00Z,6074
2024-08-21T00:00:00Z,5637
2024-08-20T00:00:00Z,6148
2024-08-19T00:00:00Z,6055
2024-08-18T00:00:00Z,3691
2024-08-17T00:00:00Z,4043
2024-08-16T00:00:00Z,5943
2024-08-15T00:00:00Z,6163
2024-08-14T00:00:00Z,5667
2024-08-13T00:00:00Z,5463
2024-08-12T00:00:00Z,6513
2024-08-11T00:00:00Z,3966
2024-08-10T00:00:00Z,4397
2024-08-09T00:00:00Z,5926
2024-08-08T00:00:00Z,7034
2024-08-07T00:00:00Z,7587
2024-08-06T00:00:00Z,9543
2024-08-05T00:00:00Z,12032
2024-08-04T00:00:00Z,6125
2024-08-03T00:00:00Z,10707
2024-08-02T00:00:00Z,7851
2024-08-01T00:00:00Z,7634
2024-07-31T00:00:00Z,7486
2024-07-30T00:00:00Z,6210
2024-07-29T00:00:00Z,6336
2024-07-28T00:00:00Z,4076
2024-07-27T00:00:00Z,4796
2024-07-26T00:00:00Z,6408
2024-07-25T00:00:00Z,8864
2024-07-24T00:00:00Z,7540
2024-07-23T00:00:00Z,8248
2024-07-22T00:00:00Z,5909
2024-07-21T00:00:00Z,4248
2024-07-20T00:00:00Z,4663
2024-07-19T00:00:00Z,6346
2024-07-18T00:00:00Z,5194
2024-07-17T00:00:00Z,5948
2024-07-16T00:00:00Z,5822
2024-07-15T00:00:00Z,6810
2024-07-14T00:00:00Z,3989
2024-07-13T00:00:00Z,3919
2024-07-12T00:00:00Z,6569
2024-07-11T00:00:00Z,6664
2024-07-10T00:00:00Z,6568
2024-07-09T00:00:00Z,6401
2024-07-08T00:00:00Z,7349
2024-07-07T00:00:00Z,4302
2024-07-06T00:00:00Z,6154
2024-07-05T00:00:00Z,9841
2024-07-04T00:00:00Z,7712
2024-07-03T00:00:00Z,7199
2024-07-02T00:00:00Z,7393
2024-07-01T00:00:00Z,8139
2024-06-30T00:00:00Z,5647
2024-06-29T00:00:00Z,7041
2024-06-28T00:00:00Z,9612
2024-06-27T00:00:00Z,6298
2024-06-26T00:00:00Z,5940
2024-06-25T00:00:00Z,10998
2024-06-24T00:00:00Z,7137
2024-06-23T00:00:00Z,3395
2024-06-22T00:00:00Z,4629
2024-06-21T00:00:00Z,6307
2024-06-20T00:00:00Z,5385
2024-06-19T00:00:00Z,5707
2024-06-18T00:00:00Z,7192
2024-06-17T00:00:00Z,9273
2024-06-16T00:00:00Z,3999
2024-06-15T00:00:00Z,4358
2024-06-14T00:00:00Z,7096
2024-06-13T00:00:00Z,5566
2024-06-12T00:00:00Z,7144
2024-06-11T00:00:00Z,6581
2024-06-10T00:00:00Z,8273
2024-06-09T00:00:00Z,4026
2024-06-08T00:00:00Z,4621
2024-06-07T00:00:00Z,6546
2024-06-06T00:00:00Z,6220
2024-06-05T00:00:00Z,7797
2024-06-04T00:00:00Z,6741
2024-06-03T00:00:00Z,7020
2024-06-02T00:00:00Z,4638
2024-06-01T00:00:00Z,4828
2024-05-31T00:00:00Z,7521
2024-05-30T00:00:00Z,6348
2024-05-29T00:00:00Z,5606
2024-05-28T00:00:00Z,8615
2024-05-27T00:00:00Z,6238
2024-05-26T00:00:00Z,5390
2024-05-25T00:00:00Z,8114
2024-05-24T00:00:00Z,7799
2024-05-23T00:00:00Z,6967
2024-05-22T00:00:00Z,10126
2024-05-21T00:00:00Z,13278
2024-05-20T00:00:00Z,9354
2024-05-19T00:00:00Z,4547
2024-05-18T00:00:00Z,6950
2024-05-17T00:00:00Z,7519
2024-05-16T00:00:00Z,6884
2024-05-15T00:00:00Z,5794
2024-05-14T00:00:00Z,5813
2024-05-13T00:00:00Z,6144
2024-05-12T00:00:00Z,4332
2024-05-11T00:00:00Z,4176
2024-05-10T00:00:00Z,6870
2024-05-09T00:00:00Z,5914
2024-05-08T00:00:00Z,6152
2024-05-07T00:00:00Z,6636
2024-05-06T00:00:00Z,7106
2024-05-05T00:00:00Z,3994
2024-05-04T00:00:00Z,4970
2024-05-03T00:00:00Z,8317
2024-05-02T00:00:00Z,7926
2024-05-01T00:00:00Z,8393
2024-04-30T00:00:00Z,8576
2024-04-29T00:00:00Z,7217
2024-04-28T00:00:00Z,4086
2024-04-27T00:00:00Z,4783
2024-04-26T00:00:00Z,5868
2024-04-25T00:00:00Z,6135
2024-04-24T00:00:00Z,6146
2024-04-23T00:00:00Z,6153
2024-04-22T00:00:00Z,5369
2024-04-21T00:00:00Z,5129
2024-04-20T00:00:00Z,4685
2024-04-19T00:00:00Z,7042
2024-04-18T00:00:00Z,10566
2024-04-17T00:00:00Z,6364
2024-04-16T00:00:00Z,8193
2024-04-15T00:00:00Z,8691
2024-04-14T00:00:00Z,6976
2024-04-13T00:00:00Z,10016
2024-04-12T00:00:00Z,7602
2024-04-11T00:00:00Z,8757
2024-04-10T00:00:00Z,7396
2024-04-09T00:00:00Z,7740
2024-04-08T00:00:00Z,8245
2024-04-07T00:00:00Z,5052
2024-04-06T00:00:00Z,4888
2024-04-05T00:00:00Z,9817
2024-04-04T00:00:00Z,13370
2024-04-03T00:00:00Z,8387
2024-04-02T00:00:00Z,9245
2024-04-01T00:00:00Z,6210
2024-03-31T00:00:00Z,4686
2024-03-30T00:00:00Z,4407
2024-03-29T00:00:00Z,6251
2024-03-28T00:00:00Z,6537
2024-03-27T00:00:00Z,6599
2024-03-26T00:00:00Z,6662
2024-03-25T00:00:00Z,6707
2024-03-24T00:00:00Z,4772
2024-03-23T00:00:00Z,4856
2024-03-22T00:00:00Z,6822
2024-03-21T00:00:00Z,6456
2024-03-20T00:00:00Z,9683
2024-03-19T00:00:00Z,8257
2024-03-18T00:00:00Z,7235
2024-03-17T00:00:00Z,5952
2024-03-16T00:00:00Z,6973
2024-03-15T00:00:00Z,8870
2024-03-14T00:00:00Z,8373
2024-03-13T00:00:00Z,6468
2024-03-12T00:00:00Z,7325
2024-03-11T00:00:00Z,7526
2024-03-10T00:00:00Z,5404
2024-03-09T00:00:00Z,5508
2024-03-08T00:00:00Z,7567
2024-03-07T00:00:00Z,7864
2024-03-06T00:00:00Z,7269
2024-03-05T00:00:00Z,8637
2024-03-04T00:00:00Z,7079
2024-03-03T00:00:00Z,5474
2024-03-02T00:00:00Z,5852
2024-03-01T00:00:00Z,7956
2024-02-29T00:00:00Z,7707
2024-02-28T00:00:00Z,7369
