Datetime,Exchange Inflow (Top10)
2026-01-22T00:00:00Z,3487709.2834066
2026-01-21T00:00:00Z,3831836.75488317
2026-01-20T00:00:00Z,4431574.32094692
2026-01-19T00:00:00Z,3442948.20555411
2026-01-18T00:00:00Z,859649.39793243
2026-01-17T00:00:00Z,1621047.59539161
2026-01-16T00:00:00Z,5222646.41484856
2026-01-15T00:00:00Z,5107024.03611084
2026-01-14T00:00:00Z,4734239.90154428
2026-01-13T00:00:00Z,5218319.4077548
2026-01-12T00:00:00Z,6181730.34817539
2026-01-11T00:00:00Z,840853.74346507
2026-01-10T00:00:00Z,1617368.86632417
2026-01-09T00:00:00Z,5742389.31565968
2026-01-08T00:00:00Z,4102976.43680109
2026-01-07T00:00:00Z,3522060.55542489
2026-01-06T00:00:00Z,3358579.60151642
2026-01-05T00:00:00Z,3570348.35804779
2026-01-04T00:00:00Z,819460.88317181
2026-01-03T00:00:00Z,749038.15269043
2026-01-02T00:00:00Z,2886151.51308093
2026-01-01T00:00:00Z,6571092.596822
2025-12-31T00:00:00Z,2394491.62156884
2025-12-30T00:00:00Z,6044730.5747507
2025-12-29T00:00:00Z,4913210.37119423
2025-12-28T00:00:00Z,1129777.14273577
2025-12-27T00:00:00Z,1804040.1452154
2025-12-26T00:00:00Z,5484581.16669301
2025-12-25T00:00:00Z,1449542.94150156
2025-12-24T00:00:00Z,4160664.6334907
2025-12-23T00:00:00Z,4636209.90225398
2025-12-22T00:00:00Z,8555786.42325498
2025-12-21T00:00:00Z,497651.78701163
2025-12-20T00:00:00Z,764224.92829987
2025-12-19T00:00:00Z,5007954.10433333
2025-12-18T00:00:00Z,3603855.78342516
2025-12-17T00:00:00Z,4379593.37768341
2025-12-16T00:00:00Z,4209888.43936085
2025-12-15T00:00:00Z,4733133.89569381
2025-12-14T00:00:00Z,1816193.69103545
2025-12-13T00:00:00Z,1794109.78560898
2025-12-12T00:00:00Z,9041798.70111925
2025-12-11T00:00:00Z,4004468.53038631
2025-12-10T00:00:00Z,4443945.05118343
2025-12-09T00:00:00Z,7849312.73272244
2025-12-08T00:00:00Z,4876572.49375816
2025-12-07T00:00:00Z,744873.02530283
2025-12-06T00:00:00Z,1200050.22915741
2025-12-05T00:00:00Z,10571326.17884656
2025-12-04T00:00:00Z,3431516.82598171
2025-12-03T00:00:00Z,5062617.89121032
2025-12-02T00:00:00Z,4957409.93295229
2025-12-01T00:00:00Z,6233196.34518492
2025-11-30T00:00:00Z,1186141.07187548
2025-11-29T00:00:00Z,2814901.7220366
2025-11-28T00:00:00Z,7955304.51387212
2025-11-27T00:00:00Z,2383139.59424712
2025-11-26T00:00:00Z,4272098.75161241
2025-11-25T00:00:00Z,4870695.26351584
2025-11-24T00:00:00Z,6149867.61775324
2025-11-23T00:00:00Z,2966124.04951661
2025-11-22T00:00:00Z,3183224.49722646
2025-11-21T00:00:00Z,10546736.29277876
2025-11-20T00:00:00Z,6828381.43892257
2025-11-19T00:00:00Z,8234874.7848274
2025-11-18T00:00:00Z,4938994.61613025
2025-11-17T00:00:00Z,7392486.60501808
2025-11-16T00:00:00Z,1564222.66296759
2025-11-15T00:00:00Z,5336068.81194634
2025-11-14T00:00:00Z,4960942.78580586
2025-11-13T00:00:00Z,6826379.76875839
2025-11-12T00:00:00Z,6430272.6337157
2025-11-11T00:00:00Z,4713468.96986461
2025-11-10T00:00:00Z,10543481.10388449
2025-11-09T00:00:00Z,1959543.23741456
2025-11-08T00:00:00Z,2678352.39552889
2025-11-07T00:00:00Z,6308140.78738197
2025-11-06T00:00:00Z,6125727.91140499
2025-11-05T00:00:00Z,6406977.01140849
2025-11-04T00:00:00Z,6154273.11064955
2025-11-03T00:00:00Z,4781298.7693851
2025-11-02T00:00:00Z,11246556.51269114
2025-11-01T00:00:00Z,9064842.19387633
2025-10-31T00:00:00Z,5591537.1034724
2025-10-30T00:00:00Z,5334471.75210723
2025-10-29T00:00:00Z,5425082.13972549
2025-10-28T00:00:00Z,4376805.8691117
2025-10-27T00:00:00Z,5877863.26742172
2025-10-26T00:00:00Z,1865794.97101691
2025-10-25T00:00:00Z,1149106.12815832
2025-10-24T00:00:00Z,5034242.22122225
2025-10-23T00:00:00Z,5259362.36863087
2025-10-22T00:00:00Z,6448993.22446172
2025-10-21T00:00:00Z,4915439.55637829
2025-10-20T00:00:00Z,4880994.57754787
2025-10-19T00:00:00Z,6695651.05691556
2025-10-18T00:00:00Z,1498517.99752515
2025-10-17T00:00:00Z,9237714.94814711
2025-10-16T00:00:00Z,7426911.57984991
2025-10-15T00:00:00Z,5187463.76550448
2025-10-14T00:00:00Z,8301352.9730908
2025-10-13T00:00:00Z,7632541.24562546
2025-10-12T00:00:00Z,3931049.54756943
2025-10-11T00:00:00Z,4523220.99827238
2025-10-10T00:00:00Z,7785289.50879718
2025-10-09T00:00:00Z,5086559.76048485
2025-10-08T00:00:00Z,6590875.38880263
2025-10-07T00:00:00Z,4784402.88561564
2025-10-06T00:00:00Z,6039942.0971818
2025-10-05T00:00:00Z,2382891.73734703
2025-10-04T00:00:00Z,2681521.17571291
2025-10-03T00:00:00Z,5819735.71255818
2025-10-02T00:00:00Z,3840061.75992794
2025-10-01T00:00:00Z,6351423.70560151
2025-09-30T00:00:00Z,4884286.04776613
2025-09-29T00:00:00Z,5743380.2577539
2025-09-28T00:00:00Z,2160910.24598289
2025-09-27T00:00:00Z,1694922.53328231
2025-09-26T00:00:00Z,6404989.89791095
2025-09-25T00:00:00Z,4757787.88765232
2025-09-24T00:00:00Z,5681660.91766609
2025-09-23T00:00:00Z,5619264.74011691
2025-09-22T00:00:00Z,6457392.30017935
2025-09-21T00:00:00Z,2751633.39443573
2025-09-20T00:00:00Z,3515684.69974347
2025-09-19T00:00:00Z,4413330.78293984
2025-09-18T00:00:00Z,8713568.20571575
2025-09-17T00:00:00Z,5861950.68399376
2025-09-16T00:00:00Z,5564595.90973317
2025-09-15T00:00:00Z,6288590.73710781
2025-09-14T00:00:00Z,3168366.09807537
2025-09-13T00:00:00Z,2847844.44405924
2025-09-12T00:00:00Z,7046798.1016929
2025-09-11T00:00:00Z,5454405.47147236
2025-09-10T00:00:00Z,6288115.76121296
2025-09-09T00:00:00Z,8783265.81527096
2025-09-08T00:00:00Z,5317029.276469
2025-09-07T00:00:00Z,1442077.76738858
2025-09-06T00:00:00Z,1645160.56749516
2025-09-05T00:00:00Z,5048607.88456283
2025-09-04T00:00:00Z,4461506.65322277
2025-09-03T00:00:00Z,5982158.52087951
2025-09-02T00:00:00Z,5065661.67751458
2025-09-01T00:00:00Z,4871369.85297217
2025-08-31T00:00:00Z,2312476.63218735
2025-08-30T00:00:00Z,2764837.5288009
2025-08-29T00:00:00Z,6276525.9500678
2025-08-28T00:00:00Z,5816059.90638171
2025-08-27T00:00:00Z,4981792.66625659
2025-08-26T00:00:00Z,6251450.11622234
2025-08-25T00:00:00Z,8478807.87823715
2025-08-24T00:00:00Z,3546933.89404881
2025-08-23T00:00:00Z,5355375.72025758
2025-08-22T00:00:00Z,6074692.11867824
2025-08-21T00:00:00Z,4463083.70705558
2025-08-20T00:00:00Z,6144480.72924058
2025-08-19T00:00:00Z,6116627.85694042
2025-08-18T00:00:00Z,6781702.99953285
2025-08-17T00:00:00Z,2449327.13948715
2025-08-16T00:00:00Z,6145034.54384708
2025-08-15T00:00:00Z,6957166.53248077
2025-08-14T00:00:00Z,7247843.49047043
2025-08-13T00:00:00Z,8576549.89518373
2025-08-12T00:00:00Z,5581902.77141924
2025-08-11T00:00:00Z,5962951.85254868
2025-08-10T00:00:00Z,3043228.56282459
2025-08-09T00:00:00Z,3068348.22710144
2025-08-08T00:00:00Z,5520506.30272298
2025-08-07T00:00:00Z,4766318.99731491
2025-08-06T00:00:00Z,6658617.76698875
2025-08-05T00:00:00Z,5197942.50380785
2025-08-04T00:00:00Z,6665122.73081941
2025-08-03T00:00:00Z,3883512.82485929
2025-08-02T00:00:00Z,3816535.62841429
2025-08-01T00:00:00Z,7167739.94299989
2025-07-31T00:00:00Z,6195387.02269029
2025-07-30T00:00:00Z,5348255.30810759
2025-07-29T00:00:00Z,6307644.98657703
2025-07-28T00:00:00Z,8294697.43307899
2025-07-27T00:00:00Z,2510586.54784685
2025-07-26T00:00:00Z,2680535.88801137
2025-07-25T00:00:00Z,6947420.48826434
2025-07-24T00:00:00Z,5136202.62318246
2025-07-23T00:00:00Z,4318928.52297034
2025-07-22T00:00:00Z,4640988.677366
2025-07-21T00:00:00Z,6430993.65854191
2025-07-20T00:00:00Z,1983208.3332621
2025-07-19T00:00:00Z,2478685.88906
2025-07-18T00:00:00Z,9809209.23578928
2025-07-17T00:00:00Z,7256661.26358769
2025-07-16T00:00:00Z,9463778.45858385
2025-07-15T00:00:00Z,5063082.3161967
2025-07-14T00:00:00Z,6629008.6504834
2025-07-13T00:00:00Z,1683622.17698936
2025-07-12T00:00:00Z,3251793.55971497
2025-07-11T00:00:00Z,5861554.41101619
2025-07-10T00:00:00Z,5493473.73083629
2025-07-09T00:00:00Z,4413029.08493942
2025-07-08T00:00:00Z,3951964.39271003
2025-07-07T00:00:00Z,4909723.11229478
2025-07-06T00:00:00Z,1560328.52208331
2025-07-05T00:00:00Z,937289.37907983
2025-07-04T00:00:00Z,2506093.06722897
2025-07-03T00:00:00Z,4530490.97450401
2025-07-02T00:00:00Z,4263128.43799849
2025-07-01T00:00:00Z,3288169.55055869
2025-06-30T00:00:00Z,5264375.01358624
2025-06-29T00:00:00Z,1654554.0130379
2025-06-28T00:00:00Z,1121895.36411594
2025-06-27T00:00:00Z,3451780.64231831
2025-06-26T00:00:00Z,4461813.56785426
2025-06-25T00:00:00Z,5425109.69518039
2025-06-24T00:00:00Z,5336516.62176529
2025-06-23T00:00:00Z,6229213.17553061
2025-06-22T00:00:00Z,2839612.93868811
2025-06-21T00:00:00Z,2020716.89057445
2025-06-20T00:00:00Z,3984602.18785764
2025-06-19T00:00:00Z,3106617.01143659
2025-06-18T00:00:00Z,4562066.57991617
2025-06-17T00:00:00Z,4500789.81966627
2025-06-16T00:00:00Z,5103119.24205694
2025-06-15T00:00:00Z,1993877.55386126
2025-06-14T00:00:00Z,2372293.85239217
2025-06-13T00:00:00Z,5031037.72436089
2025-06-12T00:00:00Z,4410047.95290944
2025-06-11T00:00:00Z,4350646.84595478
2025-06-10T00:00:00Z,4785106.53010581
2025-06-09T00:00:00Z,5224760.85220122
2025-06-08T00:00:00Z,1618519.56914794
2025-06-07T00:00:00Z,1603251.21558045
2025-06-06T00:00:00Z,4779201.9029014
2025-06-05T00:00:00Z,4150023.22892521
2025-06-04T00:00:00Z,4078513.94723297
2025-06-03T00:00:00Z,4939373.80970387
2025-06-02T00:00:00Z,4786277.97328125
2025-06-01T00:00:00Z,1385168.00088189
2025-05-31T00:00:00Z,2022793.9539592
2025-05-30T00:00:00Z,5603781.45925741
2025-05-29T00:00:00Z,5881907.32365835
2025-05-28T00:00:00Z,4856202.17576779
2025-05-27T00:00:00Z,4518661.66928494
2025-05-26T00:00:00Z,3690977.41632872
2025-05-25T00:00:00Z,1848531.42539854
2025-05-24T00:00:00Z,1556384.85880164
2025-05-23T00:00:00Z,6077837.33513849
2025-05-22T00:00:00Z,4617946.50184699
2025-05-21T00:00:00Z,5753793.27198162
2025-05-20T00:00:00Z,4638602.37214541
2025-05-19T00:00:00Z,4293163.13096374
2025-05-18T00:00:00Z,1488945.43242936
2025-05-17T00:00:00Z,1635170.71675085
2025-05-16T00:00:00Z,4852873.90923882
2025-05-15T00:00:00Z,5161166.57507727
2025-05-14T00:00:00Z,4512233.76223361
2025-05-13T00:00:00Z,4543112.39306062
2025-05-12T00:00:00Z,5064825.87923369
2025-05-11T00:00:00Z,2487123.76033802
2025-05-10T00:00:00Z,2665913.77944419
2025-05-09T00:00:00Z,6161543.34172142
2025-05-08T00:00:00Z,5604438.37658474
2025-05-07T00:00:00Z,4401835.42545956
2025-05-06T00:00:00Z,6029589.87869989
2025-05-05T00:00:00Z,3945988.25387987
2025-05-04T00:00:00Z,1377381.30029086
2025-05-03T00:00:00Z,1302002.68497692
2025-05-02T00:00:00Z,3090416.66404033
2025-05-01T00:00:00Z,3731183.70746746
2025-04-30T00:00:00Z,4090942.49177549
2025-04-29T00:00:00Z,4024681.65441265
2025-04-28T00:00:00Z,4984753.67722799
2025-04-27T00:00:00Z,3028968.88716828
2025-04-26T00:00:00Z,4172283.66213164
2025-04-25T00:00:00Z,6337975.28320336
2025-04-24T00:00:00Z,4928477.00326754
2025-04-23T00:00:00Z,5567513.19867741
2025-04-22T00:00:00Z,6411074.11965919
2025-04-21T00:00:00Z,3586318.6813808
2025-04-20T00:00:00Z,1225508.75467462
2025-04-19T00:00:00Z,2025416.04873223
2025-04-18T00:00:00Z,3077827.02402824
2025-04-17T00:00:00Z,3869549.95206147
2025-04-16T00:00:00Z,3701571.55241759
2025-04-15T00:00:00Z,3945320.82749773
2025-04-14T00:00:00Z,4105042.83230107
2025-04-13T00:00:00Z,1613114.91601994
2025-04-12T00:00:00Z,1863209.2633111
2025-04-11T00:00:00Z,4194096.39660978
2025-04-10T00:00:00Z,4488412.71594063
2025-04-09T00:00:00Z,5114734.32089771
2025-04-08T00:00:00Z,4371256.42435418
2025-04-07T00:00:00Z,4315956.12712581
2025-04-06T00:00:00Z,2046452.51814627
2025-04-05T00:00:00Z,1003867.01103705
2025-04-04T00:00:00Z,3577177.77049614
2025-04-03T00:00:00Z,2794308.40939392
2025-04-02T00:00:00Z,4186160.11650371
2025-04-01T00:00:00Z,4771242.6417547
2025-03-31T00:00:00Z,3556080.46725964
2025-03-30T00:00:00Z,2091173.56311487
2025-03-29T00:00:00Z,1386900.03441363
2025-03-28T00:00:00Z,5493955.18590384
2025-03-27T00:00:00Z,4726561.6931845
2025-03-26T00:00:00Z,3826577.4413487
2025-03-25T00:00:00Z,4559066.68806589
2025-03-24T00:00:00Z,5665431.74723022
2025-03-23T00:00:00Z,1518698.2585736
2025-03-22T00:00:00Z,2377658.98122213
2025-03-21T00:00:00Z,4904763.58697044
2025-03-20T00:00:00Z,5271506.30972835
2025-03-19T00:00:00Z,4984094.05345538
2025-03-18T00:00:00Z,3842286.19666513
2025-03-17T00:00:00Z,4189539.27925364
2025-03-16T00:00:00Z,1997843.65166462
2025-03-15T00:00:00Z,2553717.23885971
2025-03-14T00:00:00Z,5668895.40266384
2025-03-13T00:00:00Z,4867720.05253005
2025-03-12T00:00:00Z,4871802.49296575
2025-03-11T00:00:00Z,3393947.42830012
2025-03-10T00:00:00Z,7712067.65976227
2025-03-09T00:00:00Z,1800557.81728187
2025-03-08T00:00:00Z,1296913.49884356
2025-03-07T00:00:00Z,3606426.1349041
2025-03-06T00:00:00Z,3885522.40857732
2025-03-05T00:00:00Z,4815272.3436631
2025-03-04T00:00:00Z,5590971.84772665
2025-03-03T00:00:00Z,4391484.59759693
2025-03-02T00:00:00Z,4002790.27849349
2025-03-01T00:00:00Z,2272339.3638727
2025-02-28T00:00:00Z,5892174.5436324
2025-02-27T00:00:00Z,4170026.17821616
2025-02-26T00:00:00Z,5660607.1464976
2025-02-25T00:00:00Z,5244341.66769623
2025-02-24T00:00:00Z,4303387.84715466
2025-02-23T00:00:00Z,2375489.89016607
2025-02-22T00:00:00Z,2878313.28718834
2025-02-21T00:00:00Z,4316994.97031385
2025-02-20T00:00:00Z,4146988.60234411
2025-02-19T00:00:00Z,4273178.71662538
2025-02-18T00:00:00Z,3890288.6165855
2025-02-17T00:00:00Z,2659147.16009858
2025-02-16T00:00:00Z,1515438.67434215
2025-02-15T00:00:00Z,6294917.41912693
2025-02-14T00:00:00Z,3593235.82551895
2025-02-13T00:00:00Z,3890595.15992656
2025-02-12T00:00:00Z,5372190.76606446
2025-02-11T00:00:00Z,4641485.27983756
2025-02-10T00:00:00Z,3820652.46157633
2025-02-09T00:00:00Z,1843025.02084079
2025-02-08T00:00:00Z,1853961.08166905
2025-02-07T00:00:00Z,3632728.5367714
2025-02-06T00:00:00Z,3628334.70101842
2025-02-05T00:00:00Z,3685308.5925962
2025-02-04T00:00:00Z,4274265.74893566
2025-02-03T00:00:00Z,6343356.15780476
2025-02-02T00:00:00Z,5117466.0163357
2025-02-01T00:00:00Z,1280821.11711985
2025-01-31T00:00:00Z,4884582.13591694
2025-01-30T00:00:00Z,4364838.87769952
2025-01-29T00:00:00Z,3314070.70476355
2025-01-28T00:00:00Z,2942939.85152037
2025-01-27T00:00:00Z,5253682.76637077
2025-01-26T00:00:00Z,2171193.58580844
2025-01-25T00:00:00Z,1215213.44226481
2025-01-24T00:00:00Z,4338043.6408255
2025-01-23T00:00:00Z,5117361.30045973
2025-01-22T00:00:00Z,5342129.29652854
2025-01-21T00:00:00Z,6584252.50884608
2025-01-20T00:00:00Z,10825519.09930712
2025-01-19T00:00:00Z,5497977.04932009
2025-01-18T00:00:00Z,4021836.43517854
2025-01-17T00:00:00Z,5059438.86183875
2025-01-16T00:00:00Z,3860535.56258712
2025-01-15T00:00:00Z,4141322.54513523
2025-01-14T00:00:00Z,5998841.71268528
2025-01-13T00:00:00Z,3175191.27708506
2025-01-12T00:00:00Z,707181.08232391
2025-01-11T00:00:00Z,940397.32829311
2025-01-10T00:00:00Z,3601765.25574187
2025-01-09T00:00:00Z,6282711.47688733
2025-01-08T00:00:00Z,3040236.32615398
2025-01-07T00:00:00Z,5289973.6921675
2025-01-06T00:00:00Z,3949678.23619487
2025-01-05T00:00:00Z,923619.88021077
2025-01-04T00:00:00Z,1468976.31890617
2025-01-03T00:00:00Z,4804965.12206269
2025-01-02T00:00:00Z,9617310.62585825
2025-01-01T00:00:00Z,4535921.58269948
2024-12-31T00:00:00Z,3583240.16787306
2024-12-30T00:00:00Z,5449997.61612933
2024-12-29T00:00:00Z,2348127.56046251
2024-12-28T00:00:00Z,2598314.90686541
2024-12-27T00:00:00Z,4278732.8221947
2024-12-26T00:00:00Z,3676052.73358906
2024-12-25T00:00:00Z,5429165.15002656
2024-12-24T00:00:00Z,4953125.04204777
2024-12-23T00:00:00Z,3759088.22638238
2024-12-22T00:00:00Z,1189346.97640304
2024-12-21T00:00:00Z,2045980.12028079
2024-12-20T00:00:00Z,4370794.18463108
2024-12-19T00:00:00Z,4467158.11134562
2024-12-18T00:00:00Z,4045057.15965024
2024-12-17T00:00:00Z,5504951.1646603
2024-12-16T00:00:00Z,4182713.37551878
2024-12-15T00:00:00Z,2246824.46682899
2024-12-14T00:00:00Z,1603872.53673883
2024-12-13T00:00:00Z,4651929.44596619
2024-12-12T00:00:00Z,3646356.19168118
2024-12-11T00:00:00Z,5299748.01393162
2024-12-10T00:00:00Z,4770782.25711027
2024-12-09T00:00:00Z,5408380.64319984
2024-12-08T00:00:00Z,3623046.90293822
2024-12-07T00:00:00Z,2538283.52001026
2024-12-06T00:00:00Z,5414407.4908159
2024-12-05T00:00:00Z,6689718.0646742
2024-12-04T00:00:00Z,6510775.53469388
2024-12-03T00:00:00Z,4932042.54140657
2024-12-02T00:00:00Z,5382302.74252278
2024-12-01T00:00:00Z,3424040.65400418
2024-11-30T00:00:00Z,4498152.67749495
2024-11-29T00:00:00Z,4606603.20895681
2024-11-28T00:00:00Z,3646509.59360263
2024-11-27T00:00:00Z,5677213.94029331
2024-11-26T00:00:00Z,5189341.47705383
2024-11-25T00:00:00Z,4183440.97067843
2024-11-24T00:00:00Z,2239003.13550077
2024-11-23T00:00:00Z,2442290.52266522
2024-11-22T00:00:00Z,6965957.54082723
2024-11-21T00:00:00Z,5764357.52184382
2024-11-20T00:00:00Z,6285746.03667439
2024-11-19T00:00:00Z,3712891.45832128
2024-11-18T00:00:00Z,4440288.66938648
2024-11-17T00:00:00Z,36078095.11381093
2024-11-16T00:00:00Z,1938828.01885816
2024-11-15T00:00:00Z,3747714.86279104
2024-11-14T00:00:00Z,7051498.61133887
2024-11-13T00:00:00Z,6929476.42743217
2024-11-12T00:00:00Z,6154734.21878939
2024-11-11T00:00:00Z,6591995.91749874
2024-11-10T00:00:00Z,2706318.32044776
2024-11-09T00:00:00Z,2318541.9730837
2024-11-08T00:00:00Z,4847953.7296103
2024-11-07T00:00:00Z,6851713.41748824
2024-11-06T00:00:00Z,5621130.41308592
2024-11-05T00:00:00Z,3522743.45241312
2024-11-04T00:00:00Z,3430855.03119851
2024-11-03T00:00:00Z,2372091.42054776
2024-11-02T00:00:00Z,1738064.56884956
2024-11-01T00:00:00Z,4001730.15533428
2024-10-31T00:00:00Z,3636940.08685863
2024-10-30T00:00:00Z,5056366.24434374
2024-10-29T00:00:00Z,3710192.03490768
2024-10-28T00:00:00Z,4167570.78098928
2024-10-27T00:00:00Z,1264541.87222031
2024-10-26T00:00:00Z,1696513.67252539
2024-10-25T00:00:00Z,3375662.73134456
2024-10-24T00:00:00Z,3831799.17982384
2024-10-23T00:00:00Z,3453768.79904152
2024-10-22T00:00:00Z,3020609.64458368
2024-10-21T00:00:00Z,3904874.54085674
2024-10-20T00:00:00Z,1706709.01390567
2024-10-19T00:00:00Z,1439637.84960812
2024-10-18T00:00:00Z,3676313.26824698
2024-10-17T00:00:00Z,3117433.45129466
2024-10-16T00:00:00Z,3415303.09714658
2024-10-15T00:00:00Z,3648358.95704934
2024-10-14T00:00:00Z,3762048.40716267
2024-10-13T00:00:00Z,2400406.78354814
2024-10-12T00:00:00Z,1252377.64319955
2024-10-11T00:00:00Z,2857357.98515613
2024-10-10T00:00:00Z,3094580.91591942
2024-10-09T00:00:00Z,4171042.97960109
2024-10-08T00:00:00Z,3876354.45194438
2024-10-07T00:00:00Z,2855046.47580475
2024-10-06T00:00:00Z,1289621.58454299
2024-10-05T00:00:00Z,741313.45028517
2024-10-04T00:00:00Z,3039148.5605428
2024-10-03T00:00:00Z,3134347.64663838
2024-10-02T00:00:00Z,2648120.94101027
2024-10-01T00:00:00Z,3365410.45401115
2024-09-30T00:00:00Z,3291559.54903914
2024-09-29T00:00:00Z,1222509.40586426
2024-09-28T00:00:00Z,1192538.4830325
2024-09-27T00:00:00Z,4142695.82111346
2024-09-26T00:00:00Z,3274569.56776702
2024-09-25T00:00:00Z,3467890.97418105
2024-09-24T00:00:00Z,3391445.90086093
2024-09-23T00:00:00Z,3417278.5692944
2024-09-22T00:00:00Z,1668345.11003676
2024-09-21T00:00:00Z,2299149.02803316
2024-09-20T00:00:00Z,2346276.70394033
2024-09-19T00:00:00Z,4498937.00932418
2024-09-18T00:00:00Z,4855001.83346419
2024-09-17T00:00:00Z,3305885.6611022
2024-09-16T00:00:00Z,2386821.82883781
2024-09-15T00:00:00Z,1412365.43283068
2024-09-14T00:00:00Z,1121950.78234469
2024-09-13T00:00:00Z,2751303.98490202
2024-09-12T00:00:00Z,1957974.07216438
2024-09-11T00:00:00Z,3060883.90366505
2024-09-10T00:00:00Z,3832719.36436931
2024-09-09T00:00:00Z,4830100.87552067
2024-09-08T00:00:00Z,938499.99330348
2024-09-07T00:00:00Z,2374878.96534992
2024-09-06T00:00:00Z,3776969.41659296
2024-09-05T00:00:00Z,3884678.43653815
2024-09-04T00:00:00Z,3385781.78200614
2024-09-03T00:00:00Z,2663702.64070207
2024-09-02T00:00:00Z,1328390.48152531
2024-09-01T00:00:00Z,920146.31267143
2024-08-31T00:00:00Z,512665.47410841
2024-08-30T00:00:00Z,3313716.91947233
2024-08-29T00:00:00Z,3012721.02573073
2024-08-28T00:00:00Z,2532807.80376589
2024-08-27T00:00:00Z,3575750.5035972
2024-08-26T00:00:00Z,2763654.07752905
2024-08-25T00:00:00Z,1481981.23375308
2024-08-24T00:00:00Z,1567900.46542276
2024-08-23T00:00:00Z,4062897.32970766
2024-08-22T00:00:00Z,3521970.31022079
2024-08-21T00:00:00Z,3260258.49305742
2024-08-20T00:00:00Z,3194294.77660566
2024-08-19T00:00:00Z,2976785.15766648
2024-08-18T00:00:00Z,1473629.65420818
2024-08-17T00:00:00Z,1591431.58320333
2024-08-16T00:00:00Z,3243812.86954671
2024-08-15T00:00:00Z,3924497.29398566
2024-08-14T00:00:00Z,3318887.90414552
2024-08-13T00:00:00Z,4292525.99432585
