Datetime,Exchange Inflow (Total)
2024-08-04T00:00:00Z,525501454.474794
2024-08-03T00:00:00Z,438490676.441538
2024-08-02T00:00:00Z,876084849.521463
2024-08-01T00:00:00Z,987406108.104853
2024-07-31T00:00:00Z,911652247.856131
2024-07-30T00:00:00Z,876519586.319964
2024-07-29T00:00:00Z,1111640922.341722
2024-07-28T00:00:00Z,172189561.171266
2024-07-27T00:00:00Z,457107956.065157
2024-07-26T00:00:00Z,1079939388.108581
2024-07-25T00:00:00Z,818407727.967663
2024-07-24T00:00:00Z,873409989.283634
2024-07-23T00:00:00Z,1650978308.231318
2024-07-22T00:00:00Z,842506033.472235
2024-07-21T00:00:00Z,455433183.067593
2024-07-20T00:00:00Z,447373206.539614
2024-07-19T00:00:00Z,1492630036.624535
2024-07-18T00:00:00Z,802420788.574029
2024-07-17T00:00:00Z,960213686.22991
2024-07-16T00:00:00Z,1066268332.243649
2024-07-15T00:00:00Z,1252634328.008954
2024-07-14T00:00:00Z,268803438.704251
2024-07-13T00:00:00Z,227461439.090787
2024-07-12T00:00:00Z,856946205.0757
2024-07-11T00:00:00Z,958214895.782097
2024-07-10T00:00:00Z,968201209.928904
2024-07-09T00:00:00Z,880244404.241117
2024-07-08T00:00:00Z,1241719241.782536
2024-07-07T00:00:00Z,248757380.10863
2024-07-06T00:00:00Z,423410218.672077
2024-07-05T00:00:00Z,1986960159.473459
2024-07-04T00:00:00Z,787060534.126738
2024-07-03T00:00:00Z,1087969538.087108
2024-07-02T00:00:00Z,1042434376.520942
2024-07-01T00:00:00Z,1334501309.454947
2024-06-30T00:00:00Z,319741292.196472
2024-06-29T00:00:00Z,260844772.093313
2024-06-28T00:00:00Z,1475571292.622678
2024-06-27T00:00:00Z,1378538894.574461
2024-06-26T00:00:00Z,1184075047.088225
2024-06-25T00:00:00Z,1462719315.266954
2024-06-24T00:00:00Z,1108841546.507681
2024-06-23T00:00:00Z,221787655.126515
2024-06-22T00:00:00Z,256952652.584346
2024-06-21T00:00:00Z,1117900749.995275
2024-06-20T00:00:00Z,962786624.996578
2024-06-19T00:00:00Z,519709556.728571
2024-06-18T00:00:00Z,1199029403.295008
2024-06-17T00:00:00Z,1413215262.345663
2024-06-16T00:00:00Z,226460323.099803
2024-06-15T00:00:00Z,327549400.407842
2024-06-14T00:00:00Z,1496730506.315863
2024-06-13T00:00:00Z,1179010780.313906
2024-06-12T00:00:00Z,1247572545.874837
2024-06-11T00:00:00Z,1234777900.414901
2024-06-10T00:00:00Z,682826021.819291
2024-06-09T00:00:00Z,158629208.096215
2024-06-08T00:00:00Z,366252222.980898
2024-06-07T00:00:00Z,1023114697.51656
2024-06-06T00:00:00Z,1053711519.79479
2024-06-05T00:00:00Z,1189015812.575029
2024-06-04T00:00:00Z,1063937575.86681
2024-06-03T00:00:00Z,1314724987.084726
2024-06-02T00:00:00Z,244430256.627012
2024-06-01T00:00:00Z,268335552.772925
2024-05-31T00:00:00Z,1024558980.299075
2024-05-30T00:00:00Z,1260354444.129501
2024-05-29T00:00:00Z,1074178471.357705
2024-05-28T00:00:00Z,1196074339.257883
2024-05-27T00:00:00Z,750440894.238921
2024-05-26T00:00:00Z,359626582.992402
2024-05-25T00:00:00Z,275717314.328276
2024-05-24T00:00:00Z,1147076948.262838
2024-05-23T00:00:00Z,1615313761.257694
2024-05-22T00:00:00Z,1132599499.157775
2024-05-21T00:00:00Z,2001002036.979577
2024-05-20T00:00:00Z,1462976357.388465
2024-05-19T00:00:00Z,222039380.552944
2024-05-18T00:00:00Z,317946958.360401
2024-05-17T00:00:00Z,1009851516.447489
2024-05-16T00:00:00Z,939187661.655914
2024-05-15T00:00:00Z,1512047653.421862
2024-05-14T00:00:00Z,853999981.368874
2024-05-13T00:00:00Z,657253844.732169
2024-05-12T00:00:00Z,120562781.276218
2024-05-11T00:00:00Z,291884492.544668
2024-05-10T00:00:00Z,657973077.477619
2024-05-09T00:00:00Z,901444635.388426
2024-05-08T00:00:00Z,813843364.948657
2024-05-07T00:00:00Z,754484555.466113
2024-05-06T00:00:00Z,1089802169.854458
2024-05-05T00:00:00Z,209150911.669384
2024-05-04T00:00:00Z,399600882.901636
2024-05-03T00:00:00Z,1280162121.356977
2024-05-02T00:00:00Z,1765170864.146328
2024-05-01T00:00:00Z,1153325677.799525
2024-04-30T00:00:00Z,1578431602.519543
2024-04-29T00:00:00Z,888198746.549714
2024-04-28T00:00:00Z,302460206.070996
2024-04-27T00:00:00Z,251892554.358544
2024-04-26T00:00:00Z,743099897.076382
2024-04-25T00:00:00Z,2027366461.714367
2024-04-24T00:00:00Z,1307355767.610058
2024-04-23T00:00:00Z,1107435731.507484
2024-04-22T00:00:00Z,1348540866.292775
2024-04-21T00:00:00Z,411778285.502372
2024-04-20T00:00:00Z,334205790.704404
2024-04-19T00:00:00Z,1739439088.24979
2024-04-18T00:00:00Z,2125519632.377249
2024-04-17T00:00:00Z,1387675032.732341
2024-04-16T00:00:00Z,1312696920.098764
2024-04-15T00:00:00Z,1342244572.346757
2024-04-14T00:00:00Z,860396228.269202
2024-04-13T00:00:00Z,1083383450.072445
2024-04-12T00:00:00Z,1763745773.556424
2024-04-11T00:00:00Z,930784380.819921
2024-04-10T00:00:00Z,956414023.39663
2024-04-09T00:00:00Z,1374199124.96818
2024-04-08T00:00:00Z,1360554535.948438
2024-04-07T00:00:00Z,452152837.982797
2024-04-06T00:00:00Z,334627274.647596
2024-04-05T00:00:00Z,1420056160.017143
2024-04-04T00:00:00Z,1641880002.868206
2024-04-03T00:00:00Z,1757837856.659139
2024-04-02T00:00:00Z,1979663612.523501
2024-04-01T00:00:00Z,1396964308.422115
2024-03-31T00:00:00Z,336163578.815513
2024-03-30T00:00:00Z,422283965.13497
2024-03-29T00:00:00Z,964954110.568172
2024-03-28T00:00:00Z,1486005665.039056
2024-03-27T00:00:00Z,1271976337.634174
2024-03-26T00:00:00Z,1194463689.77482
2024-03-25T00:00:00Z,1230556565.358734
2024-03-24T00:00:00Z,273281593.526593
2024-03-23T00:00:00Z,297975153.420147
2024-03-22T00:00:00Z,1155557160.667286
2024-03-21T00:00:00Z,1486830233.351461
2024-03-20T00:00:00Z,1772409643.527535
2024-03-19T00:00:00Z,2005820207.304235
2024-03-18T00:00:00Z,1242404824.955677
2024-03-17T00:00:00Z,516757226.437712
2024-03-16T00:00:00Z,740976550.413833
2024-03-15T00:00:00Z,1710869081.894108
2024-03-14T00:00:00Z,1497675090.309159
2024-03-13T00:00:00Z,1263420869.59952
2024-03-12T00:00:00Z,1470593033.432972
2024-03-11T00:00:00Z,1706458886.387035
2024-03-10T00:00:00Z,695186771.567874
2024-03-09T00:00:00Z,550139603.382125
2024-03-08T00:00:00Z,1839689013.208768
2024-03-07T00:00:00Z,1517412321.206349
2024-03-06T00:00:00Z,1368073826.901994
2024-03-05T00:00:00Z,1728218786.91458
2024-03-04T00:00:00Z,1490520964.334299
2024-03-03T00:00:00Z,369106526.968556
2024-03-02T00:00:00Z,504299053.733813
2024-03-01T00:00:00Z,1111413638.093677
2024-02-29T00:00:00Z,1616750819.216905
2024-02-28T00:00:00Z,1453498623.015611
2024-02-27T00:00:00Z,1098214370.722426
2024-02-26T00:00:00Z,1028899809.451556
2024-02-25T00:00:00Z,209880082.74314
2024-02-24T00:00:00Z,183513955.03029
2024-02-23T00:00:00Z,774367527.720459
2024-02-22T00:00:00Z,1019107440.144498
2024-02-21T00:00:00Z,755703266.761798
2024-02-20T00:00:00Z,800056028.678295
2024-02-19T00:00:00Z,547184718.366408
2024-02-18T00:00:00Z,218823195.612162
2024-02-17T00:00:00Z,250645147.016014
2024-02-16T00:00:00Z,632804934.64169
2024-02-15T00:00:00Z,742619484.399474
2024-02-14T00:00:00Z,881120607.140922
2024-02-13T00:00:00Z,960591861.229437
2024-02-12T00:00:00Z,838927655.116707
2024-02-11T00:00:00Z,250528262.844404
2024-02-10T00:00:00Z,536027657.607684
2024-02-09T00:00:00Z,1135271246.396509
2024-02-08T00:00:00Z,1173335131.332743
2024-02-07T00:00:00Z,777844963.319666
2024-02-06T00:00:00Z,734216943.978856
2024-02-05T00:00:00Z,695581377.649142
2024-02-04T00:00:00Z,167093947.398037
2024-02-03T00:00:00Z,200631949.080633
2024-02-02T00:00:00Z,678972894.699448
2024-02-01T00:00:00Z,717201616.004898
2024-01-31T00:00:00Z,1040775008.027956
2024-01-30T00:00:00Z,968858096.87622
2024-01-29T00:00:00Z,787635844.923006
2024-01-28T00:00:00Z,215311451.273482
2024-01-27T00:00:00Z,146690438.542435
2024-01-26T00:00:00Z,727126363.548661
2024-01-25T00:00:00Z,632365868.623266
2024-01-24T00:00:00Z,643967518.58092
2024-01-23T00:00:00Z,658903487.712296
2024-01-22T00:00:00Z,684032153.402978
2024-01-21T00:00:00Z,147097742.15352
2024-01-20T00:00:00Z,390330477.133806
2024-01-19T00:00:00Z,1019649100.050074
2024-01-18T00:00:00Z,1030762150.824251
2024-01-17T00:00:00Z,1183251067.813409
2024-01-16T00:00:00Z,964894870.288779
2024-01-15T00:00:00Z,546577038.672846
2024-01-14T00:00:00Z,289769656.853155
2024-01-13T00:00:00Z,324408005.142157
2024-01-12T00:00:00Z,1112490044.285571
2024-01-11T00:00:00Z,1539002727.561185
2024-01-10T00:00:00Z,899086095.413193
2024-01-09T00:00:00Z,926092622.815758
2024-01-08T00:00:00Z,864244593.886474
2024-01-07T00:00:00Z,191728953.340779
2024-01-06T00:00:00Z,224458962.342572
2024-01-05T00:00:00Z,805286580.998529
2024-01-04T00:00:00Z,863914971.900976
2024-01-03T00:00:00Z,1005084109.518124
2024-01-02T00:00:00Z,1071341577.133131
2024-01-01T00:00:00Z,456566804.999907
2023-12-31T00:00:00Z,295556654.48818
2023-12-30T00:00:00Z,343307423.346046
2023-12-29T00:00:00Z,938977164.522655
2023-12-28T00:00:00Z,849573337.326061
2023-12-27T00:00:00Z,773303584.14489
2023-12-26T00:00:00Z,597722376.397839
2023-12-25T00:00:00Z,289456930.008746
2023-12-24T00:00:00Z,273750974.97426
2023-12-23T00:00:00Z,277046151.959549
2023-12-22T00:00:00Z,749519485.13236
2023-12-21T00:00:00Z,663499258.92163
2023-12-20T00:00:00Z,848092304.987101
2023-12-19T00:00:00Z,703304034.8329
2023-12-18T00:00:00Z,774114743.773092
2023-12-17T00:00:00Z,377994601.460678
2023-12-16T00:00:00Z,307550604.411681
2023-12-15T00:00:00Z,762175595.130617
2023-12-14T00:00:00Z,765333346.371401
2023-12-13T00:00:00Z,1017961741.853849
2023-12-12T00:00:00Z,605179058.979531
2023-12-11T00:00:00Z,850162157.093832
2023-12-10T00:00:00Z,227680108.949589
2023-12-09T00:00:00Z,285900285.360572
2023-12-08T00:00:00Z,743186488.432466
2023-12-07T00:00:00Z,616115484.320118
2023-12-06T00:00:00Z,507854597.576475
2023-12-05T00:00:00Z,719833754.217589
2023-12-04T00:00:00Z,712337423.18869
2023-12-03T00:00:00Z,214360420.759912
2023-12-02T00:00:00Z,191164383.692989
2023-12-01T00:00:00Z,588499123.899843
2023-11-30T00:00:00Z,521633407.236002
2023-11-29T00:00:00Z,737518479.32511
2023-11-28T00:00:00Z,502601600.81162
2023-11-27T00:00:00Z,574943286.899753
2023-11-26T00:00:00Z,195946449.449623
2023-11-25T00:00:00Z,135430850.171607
2023-11-24T00:00:00Z,720765992.087779
2023-11-23T00:00:00Z,394215002.33262
2023-11-22T00:00:00Z,649725029.459424
2023-11-21T00:00:00Z,687455661.773053
2023-11-20T00:00:00Z,632863716.459038
2023-11-19T00:00:00Z,228725977.77027
2023-11-18T00:00:00Z,406321762.911989
2023-11-17T00:00:00Z,701321819.839497
2023-11-16T00:00:00Z,839390279.794674
2023-11-15T00:00:00Z,703308680.989203
2023-11-14T00:00:00Z,610655453.279002
2023-11-13T00:00:00Z,768898299.175695
2023-11-12T00:00:00Z,284070542.989865
2023-11-11T00:00:00Z,314081038.581946
2023-11-10T00:00:00Z,790697231.080226
2023-11-09T00:00:00Z,958379970.395363
2023-11-08T00:00:00Z,556438363.385615
2023-11-07T00:00:00Z,714670365.453941
2023-11-06T00:00:00Z,647951641.408897
2023-11-05T00:00:00Z,245122098.30771
2023-11-04T00:00:00Z,266198104.1396
2023-11-03T00:00:00Z,669268300.024868
2023-11-02T00:00:00Z,879615730.08494
2023-11-01T00:00:00Z,617928364.677432
2023-10-31T00:00:00Z,655136426.776534
2023-10-30T00:00:00Z,512251635.809107
2023-10-29T00:00:00Z,180465625.923786
2023-10-28T00:00:00Z,162485856.076803
2023-10-27T00:00:00Z,509546007.582568
2023-10-26T00:00:00Z,598758874.926557
2023-10-25T00:00:00Z,612268506.02164
2023-10-24T00:00:00Z,854563965.358275
2023-10-23T00:00:00Z,840433030.344882
2023-10-22T00:00:00Z,224007649.864094
2023-10-21T00:00:00Z,247499417.076105
2023-10-20T00:00:00Z,721248475.704047
2023-10-19T00:00:00Z,665923726.16021
2023-10-18T00:00:00Z,554397734.402794
2023-10-17T00:00:00Z,607523984.08358
2023-10-16T00:00:00Z,699741345.214971
2023-10-15T00:00:00Z,160771974.022283
2023-10-14T00:00:00Z,116013339.19363
2023-10-13T00:00:00Z,323330973.099384
2023-10-12T00:00:00Z,338173473.37744
2023-10-11T00:00:00Z,483216336.202286
2023-10-10T00:00:00Z,435480451.03965
2023-10-09T00:00:00Z,363805652.455524
2023-10-08T00:00:00Z,116701079.978928
2023-10-07T00:00:00Z,104596415.561514
2023-10-06T00:00:00Z,496839270.332399
2023-10-05T00:00:00Z,396713011.304316
2023-10-04T00:00:00Z,347270648.008498
2023-10-03T00:00:00Z,483087849.338225
2023-10-02T00:00:00Z,828265406.321443
2023-10-01T00:00:00Z,166779930.988264
2023-09-30T00:00:00Z,225007753.817588
2023-09-29T00:00:00Z,485015265.423464
2023-09-28T00:00:00Z,612679677.446622
2023-09-27T00:00:00Z,406677264.02471
2023-09-26T00:00:00Z,329268983.029059
2023-09-25T00:00:00Z,371696753.762657
2023-09-24T00:00:00Z,65878037.587408
2023-09-23T00:00:00Z,69623273.902509
2023-09-22T00:00:00Z,221497863.036636
2023-09-21T00:00:00Z,344590422.86161
2023-09-20T00:00:00Z,353611077.925811
2023-09-19T00:00:00Z,525674573.56069
2023-09-18T00:00:00Z,463312811.244653
2023-09-17T00:00:00Z,84828420.646365
2023-09-16T00:00:00Z,179624196.605006
2023-09-15T00:00:00Z,368638382.363179
2023-09-14T00:00:00Z,567374247.4176
2023-09-13T00:00:00Z,521361663.922723
2023-09-12T00:00:00Z,560857257.676838
2023-09-11T00:00:00Z,573603942.445638
2023-09-10T00:00:00Z,178473658.318085
2023-09-09T00:00:00Z,133928236.810091
2023-09-08T00:00:00Z,404188693.941285
2023-09-07T00:00:00Z,381056896.750479
2023-09-06T00:00:00Z,420246504.393001
2023-09-05T00:00:00Z,349515796.328609
2023-09-04T00:00:00Z,264761931.844798
2023-09-03T00:00:00Z,168839992.054254
2023-09-02T00:00:00Z,177100895.195228
2023-09-01T00:00:00Z,463605209.691192
2023-08-31T00:00:00Z,386642690.66028
2023-08-30T00:00:00Z,378979725.474802
2023-08-29T00:00:00Z,928974854.149588
2023-08-28T00:00:00Z,389779704.265131
2023-08-27T00:00:00Z,105351587.633807
2023-08-26T00:00:00Z,168745980.252567
2023-08-25T00:00:00Z,390857677.172111
2023-08-24T00:00:00Z,361199817.006367
2023-08-23T00:00:00Z,610591485.117454
2023-08-22T00:00:00Z,467630486.047976
2023-08-21T00:00:00Z,469058046.500996
2023-08-20T00:00:00Z,141757389.472652
2023-08-19T00:00:00Z,558523884.452292
2023-08-18T00:00:00Z,610598631.344549
2023-08-17T00:00:00Z,1008957210.22614
2023-08-16T00:00:00Z,560527377.899836
2023-08-15T00:00:00Z,569007792.11532
2023-08-14T00:00:00Z,854705031.378367
2023-08-13T00:00:00Z,106946059.600161
2023-08-12T00:00:00Z,196876448.498433
2023-08-11T00:00:00Z,629614931.879013
2023-08-10T00:00:00Z,451578482.819602
2023-08-09T00:00:00Z,342567565.56299
2023-08-08T00:00:00Z,812863602.482203
2023-08-07T00:00:00Z,830275984.289504
2023-08-06T00:00:00Z,92328828.478656
2023-08-05T00:00:00Z,144874274.413036
2023-08-04T00:00:00Z,428591887.498784
2023-08-03T00:00:00Z,694813221.314702
2023-08-02T00:00:00Z,430241340.37927
2023-08-01T00:00:00Z,710002938.527045
2023-07-31T00:00:00Z,704537665.635773
2023-07-30T00:00:00Z,116562970.091094
2023-07-29T00:00:00Z,162132759.522532
2023-07-28T00:00:00Z,410603533.159761
2023-07-27T00:00:00Z,476375012.707342
2023-07-26T00:00:00Z,471167159.891449
2023-07-25T00:00:00Z,416027857.566063
2023-07-24T00:00:00Z,794697172.424158
2023-07-23T00:00:00Z,123220633.841757
2023-07-22T00:00:00Z,180060612.720394
2023-07-21T00:00:00Z,472553358.104467
2023-07-20T00:00:00Z,493213915.450413
2023-07-19T00:00:00Z,564767773.515703
2023-07-18T00:00:00Z,512519835.150798
2023-07-17T00:00:00Z,1182705084.262025
2023-07-16T00:00:00Z,142250292.402495
2023-07-15T00:00:00Z,171361384.143503
2023-07-14T00:00:00Z,806581255.960166
2023-07-13T00:00:00Z,932264107.23614
2023-07-12T00:00:00Z,949086064.986575
2023-07-11T00:00:00Z,382984593.94554
2023-07-10T00:00:00Z,376338675.213641
2023-07-09T00:00:00Z,112240359.064877
2023-07-08T00:00:00Z,112581701.120321
2023-07-07T00:00:00Z,413213597.775289
2023-07-06T00:00:00Z,512637771.283716
2023-07-05T00:00:00Z,415340880.865248
2023-07-04T00:00:00Z,333211470.041688
2023-07-03T00:00:00Z,655642088.524835
2023-07-02T00:00:00Z,146704976.267449
2023-07-01T00:00:00Z,213158281.920186
2023-06-30T00:00:00Z,812981206.95003
2023-06-29T00:00:00Z,549789901.7414
2023-06-28T00:00:00Z,442556095.971334
2023-06-27T00:00:00Z,409302672.080841
2023-06-26T00:00:00Z,494853282.057864
2023-06-25T00:00:00Z,174449491.419402
2023-06-24T00:00:00Z,153367375.434597
2023-06-23T00:00:00Z,694188432.625512
2023-06-22T00:00:00Z,744174419.532822
2023-06-21T00:00:00Z,795084449.269627
2023-06-20T00:00:00Z,758681134.875039
2023-06-19T00:00:00Z,412993192.263455
2023-06-18T00:00:00Z,119600017.569172
2023-06-17T00:00:00Z,197060121.272268
2023-06-16T00:00:00Z,570638724.768143
2023-06-15T00:00:00Z,979880365.318774
2023-06-14T00:00:00Z,428170845.583058
2023-06-13T00:00:00Z,598863594.79794
2023-06-12T00:00:00Z,557315500.142081
2023-06-11T00:00:00Z,131120495.558483
2023-06-10T00:00:00Z,395668667.570236
2023-06-09T00:00:00Z,424981992.997787
2023-06-08T00:00:00Z,443952641.069498
2023-06-07T00:00:00Z,663643755.475345
2023-06-06T00:00:00Z,642964399.68862
2023-06-05T00:00:00Z,737947080.246795
2023-06-04T00:00:00Z,105066134.813268
2023-06-03T00:00:00Z,120415473.044552
2023-06-02T00:00:00Z,393157102.145989
2023-06-01T00:00:00Z,391833272.171257
2023-05-31T00:00:00Z,317604987.375819
2023-05-30T00:00:00Z,481965950.238526
2023-05-29T00:00:00Z,328153818.319947
2023-05-28T00:00:00Z,116591489.491778
2023-05-27T00:00:00Z,120666551.938706
2023-05-26T00:00:00Z,592627660.975767
2023-05-25T00:00:00Z,438090573.414534
2023-05-24T00:00:00Z,1083935795.90368
2023-05-23T00:00:00Z,455566316.011007
2023-05-22T00:00:00Z,434391597.966758
2023-05-21T00:00:00Z,127081081.612887
2023-05-20T00:00:00Z,65015520.676634
2023-05-19T00:00:00Z,271600712.846018
2023-05-18T00:00:00Z,259382753.256868
2023-05-17T00:00:00Z,449703597.454372
2023-05-16T00:00:00Z,506550122.25751
2023-05-15T00:00:00Z,397559919.86669
2023-05-14T00:00:00Z,61145078.17223
2023-05-13T00:00:00Z,146443384.301281
2023-05-12T00:00:00Z,400306580.703151
2023-05-11T00:00:00Z,410939622.01834
2023-05-10T00:00:00Z,355923996.49467
2023-05-09T00:00:00Z,439374448.498125
2023-05-08T00:00:00Z,452683942.010179
2023-05-07T00:00:00Z,106637386.286952
2023-05-06T00:00:00Z,185277243.745909
2023-05-05T00:00:00Z,626338079.685614
2023-05-04T00:00:00Z,445844972.950213
2023-05-03T00:00:00Z,552164048.511715
2023-05-02T00:00:00Z,408327104.588739
2023-05-01T00:00:00Z,454981825.087294
2023-04-30T00:00:00Z,159591216.577041
2023-04-29T00:00:00Z,142877127.916683
2023-04-28T00:00:00Z,493544464.234539
2023-04-27T00:00:00Z,410965297.911781
2023-04-26T00:00:00Z,680820849.864653
2023-04-25T00:00:00Z,329464323.286864
2023-04-24T00:00:00Z,364723771.008886
2023-04-23T00:00:00Z,151871652.740909
2023-04-22T00:00:00Z,158387561.67152
2023-04-21T00:00:00Z,761708081.304792
2023-04-20T00:00:00Z,557885336.888192
2023-04-19T00:00:00Z,528377490.050128
2023-04-18T00:00:00Z,423966518.607771
2023-04-17T00:00:00Z,619874002.688113
2023-04-16T00:00:00Z,144712569.831063
2023-04-15T00:00:00Z,216351335.077961
2023-04-14T00:00:00Z,519003466.621688
2023-04-13T00:00:00Z,680116369.646234
2023-04-12T00:00:00Z,793939290.934042
2023-04-11T00:00:00Z,568626608.654169
2023-04-10T00:00:00Z,486530059.319198
2023-04-09T00:00:00Z,91708709.606714
2023-04-08T00:00:00Z,188363798.001238
2023-04-07T00:00:00Z,208138107.501425
2023-04-06T00:00:00Z,439778092.982246
2023-04-05T00:00:00Z,347003826.157526
2023-04-04T00:00:00Z,468016581.261355
2023-04-03T00:00:00Z,596317942.153142
2023-04-02T00:00:00Z,119471883.767961
2023-04-01T00:00:00Z,107326658.791587
2023-03-31T00:00:00Z,556927424.386706
2023-03-30T00:00:00Z,479355422.930741
2023-03-29T00:00:00Z,396389570.747639
2023-03-28T00:00:00Z,615185526.33616
2023-03-27T00:00:00Z,515122921.913131
2023-03-26T00:00:00Z,123289932.235771
2023-03-25T00:00:00Z,167442306.12103
2023-03-24T00:00:00Z,772895786.706193
2023-03-23T00:00:00Z,936003154.917243
2023-03-22T00:00:00Z,1021132594.767661
2023-03-21T00:00:00Z,897814629.169018
2023-03-20T00:00:00Z,1195721135.744008
2023-03-19T00:00:00Z,315458261.259828
2023-03-18T00:00:00Z,310491127.941219
2023-03-17T00:00:00Z,1128615509.269057
2023-03-16T00:00:00Z,1402963533.013022
2023-03-15T00:00:00Z,1991275199.380396
2023-03-14T00:00:00Z,2524049828.161172
2023-03-13T00:00:00Z,2651045892.638631
2023-03-12T00:00:00Z,1548351747.796789
2023-03-11T00:00:00Z,3978660008.216207
2023-03-10T00:00:00Z,2944769999.003044
2023-03-09T00:00:00Z,528398781.854275
2023-03-08T00:00:00Z,549442150.56025
2023-03-07T00:00:00Z,935570203.574207
2023-03-06T00:00:00Z,800438725.5324
2023-03-05T00:00:00Z,423667552.762106
2023-03-04T00:00:00Z,520223634.625104
2023-03-03T00:00:00Z,1899766755.637153
2023-03-02T00:00:00Z,1097453540.500493
2023-03-01T00:00:00Z,729085871.286524
2023-02-28T00:00:00Z,530768226.905467
2023-02-27T00:00:00Z,680626470.020997
2023-02-26T00:00:00Z,269473725.775381
2023-02-25T00:00:00Z,277427625.825542
2023-02-24T00:00:00Z,791549129.771487
2023-02-23T00:00:00Z,822803840.145467
2023-02-22T00:00:00Z,716435152.209931
2023-02-21T00:00:00Z,471340537.261698
2023-02-20T00:00:00Z,446171153.634072
2023-02-19T00:00:00Z,216761641.62432
2023-02-18T00:00:00Z,205632714.745811
2023-02-17T00:00:00Z,732006952.644999
2023-02-16T00:00:00Z,1112959008.147169
2023-02-15T00:00:00Z,1721998824.609142
2023-02-14T00:00:00Z,3494758665.13734
2023-02-13T00:00:00Z,1759332811.315723
2023-02-12T00:00:00Z,239601806.380639
2023-02-11T00:00:00Z,289480729.981556
2023-02-10T00:00:00Z,5597678601.585308
2023-02-09T00:00:00Z,1046017240.861236
2023-02-08T00:00:00Z,552446264.812511
2023-02-07T00:00:00Z,686767498.382719
2023-02-06T00:00:00Z,600471604.994519
2023-02-05T00:00:00Z,228936763.787456
2023-02-04T00:00:00Z,162213382.472055
2023-02-03T00:00:00Z,2134939116.520605
2023-02-02T00:00:00Z,640323489.81326
2023-02-01T00:00:00Z,653663385.102603
2023-01-31T00:00:00Z,604179884.809604
2023-01-30T00:00:00Z,693177368.312421
2023-01-29T00:00:00Z,343239182.981557
2023-01-28T00:00:00Z,365627211.146807
2023-01-27T00:00:00Z,1540322439.704685
2023-01-26T00:00:00Z,1181354596.898987
2023-01-25T00:00:00Z,1185003386.871739
2023-01-24T00:00:00Z,1072202403.151096
2023-01-23T00:00:00Z,1780266067.293076
2023-01-22T00:00:00Z,443287142.457583
2023-01-21T00:00:00Z,723813239.662802
2023-01-20T00:00:00Z,1502019861.538514
2023-01-19T00:00:00Z,1458679006.20235
2023-01-18T00:00:00Z,951183427.799606
2023-01-17T00:00:00Z,974427987.069603
2023-01-16T00:00:00Z,2639834085.408476
2023-01-15T00:00:00Z,494970092.362857
2023-01-14T00:00:00Z,930179412.06676
2023-01-13T00:00:00Z,2100650883.511269
2023-01-12T00:00:00Z,1704092057.448875
2023-01-11T00:00:00Z,3174315025.117557
2023-01-10T00:00:00Z,1529698896.907031
2023-01-09T00:00:00Z,3606685369.247635
2023-01-08T00:00:00Z,306714329.407067
2023-01-07T00:00:00Z,262997049.821971
2023-01-06T00:00:00Z,866221933.508137
2023-01-05T00:00:00Z,1223186606.630492
2023-01-04T00:00:00Z,1896031849.18523
2023-01-03T00:00:00Z,1355820123.994153
2023-01-02T00:00:00Z,447467544.287592
2023-01-01T00:00:00Z,296900108.297522
2022-12-31T00:00:00Z,278459372.086733
2022-12-30T00:00:00Z,974573222.736079
2022-12-29T00:00:00Z,2275850559.560783
2022-12-28T00:00:00Z,1223128728.414699
2022-12-27T00:00:00Z,772841324.511582
2022-12-26T00:00:00Z,631785089.776898
2022-12-25T00:00:00Z,261380302.514499
2022-12-24T00:00:00Z,265853799.242413
2022-12-23T00:00:00Z,650796733.347659
2022-12-22T00:00:00Z,545382334.76168
2022-12-21T00:00:00Z,481520342.165986
2022-12-20T00:00:00Z,714614525.093223
2022-12-19T00:00:00Z,1308061832.21228
2022-12-18T00:00:00Z,182031047.755158
2022-12-17T00:00:00Z,311699048.081823
2022-12-16T00:00:00Z,3981622008.000178
2022-12-15T00:00:00Z,771883028.033836
2022-12-14T00:00:00Z,598895545.311061
2022-12-13T00:00:00Z,3664506979.069535
2022-12-12T00:00:00Z,793926011.78864
2022-12-11T00:00:00Z,167261843.577364
2022-12-10T00:00:00Z,213859748.503369
2022-12-09T00:00:00Z,492350519.642121
2022-12-08T00:00:00Z,606289562.425708
2022-12-07T00:00:00Z,681881347.22056
2022-12-06T00:00:00Z,912028440.184433
2022-12-05T00:00:00Z,1207894022.370467
2022-12-04T00:00:00Z,343825918.753705
2022-12-03T00:00:00Z,356701346.385486
2022-12-02T00:00:00Z,1069518854.327852
2022-12-01T00:00:00Z,904499964.86885
2022-11-30T00:00:00Z,1163975912.323327
2022-11-29T00:00:00Z,1464943267.399676
2022-11-28T00:00:00Z,1213852887.595415
2022-11-27T00:00:00Z,403153134.734673
2022-11-26T00:00:00Z,460670275.652861
2022-11-25T00:00:00Z,1385705129.648131
2022-11-24T00:00:00Z,1035788367.206348
2022-11-23T00:00:00Z,1237258028.13552
2022-11-22T00:00:00Z,1344228088.344978
2022-11-21T00:00:00Z,1336070751.236885
2022-11-20T00:00:00Z,500903833.966299
2022-11-19T00:00:00Z,322681302.92208
2022-11-18T00:00:00Z,1525305820.546691
2022-11-17T00:00:00Z,1325534930.422507
2022-11-16T00:00:00Z,1199779279.743062
