date,30,268,16,52,291,9,93,299,157,349,55,26,261,70,314,204,18,350,28,186,356,334,88,162,152
2020-07-16,,,,,,,,,,,,22629981,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,24315812,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,28399835,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,32185205,,,,,,,,,,,,,
2020-07-20,,,,,,,,,,,,28185736,,,,,,,,,,,,,
2020-07-21,,,,,,,,,,,,25400913,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,23872495,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,22802499,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,24210126,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,27943472,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,33315784,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,51871181,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,59922465,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,61839110,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,56486794,,,,,,,,,,,,,
2020-07-31,,,,,,,,,,,,54818926,,,,,,,,,,,,,
2020-08-01,,,,,,,,,,,,52480796,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,52632044,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,50204920,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,63915266,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,67021166,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,64600578,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,61346349,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,53445928,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,61363337,,,,,,,,,,,,,
2020-08-10,,,,,,,,,,,,73476793,,,,,,,,,,,,,
2020-08-11,,,,,,,,,,,,63511502,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,62757024,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,51393128,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,57308720,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,41445436,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,40689105,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,41335679,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,40623239,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,43143966,,,,,,,,,,,,,
2020-08-20,,,,,,,,,,,,42619310,,,,,,,,,,,,,
2020-08-21,,,,,,,,,,,,41198338,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,39838705,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,41655995,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,40138473,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,40255274,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,39519534,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,38979990,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,38407424,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,38527371,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,38056201,,,,,,,,,,,,,
2020-08-31,,,,,,,,,,,,38045389,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,35949566,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,35984179,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,29940011,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,26661813,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,23326247,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,23307389,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,23339848,,,,,,,,,,,,,
