Datetime,Exchange Supply Ratio
2025-11-25T00:00:00Z,0.14316869
2025-11-24T00:00:00Z,0.14353414
2025-11-23T00:00:00Z,0.14375615
2025-11-22T00:00:00Z,0.14438097
2025-11-21T00:00:00Z,0.14478849
2025-11-20T00:00:00Z,0.14487404
2025-11-19T00:00:00Z,0.14494401
2025-11-18T00:00:00Z,0.14382308
2025-11-17T00:00:00Z,0.14338174
2025-11-16T00:00:00Z,0.14309481
2025-11-15T00:00:00Z,0.14345954
2025-11-14T00:00:00Z,0.14298461
2025-11-13T00:00:00Z,0.14299278
2025-11-12T00:00:00Z,0.14326277
2025-11-11T00:00:00Z,0.14331387
2025-11-10T00:00:00Z,0.1442615
2025-11-09T00:00:00Z,0.14482058
2025-11-08T00:00:00Z,0.14482494
2025-11-07T00:00:00Z,0.14470096
2025-11-06T00:00:00Z,0.14453633
2025-11-05T00:00:00Z,0.14420895
2025-11-04T00:00:00Z,0.14466231
2025-11-03T00:00:00Z,0.14545226
2025-11-02T00:00:00Z,0.14509045
2025-11-01T00:00:00Z,0.14520721
2025-10-31T00:00:00Z,0.14634504
2025-10-30T00:00:00Z,0.146063
2025-10-29T00:00:00Z,0.14587017
2025-10-28T00:00:00Z,0.14590438
2025-10-27T00:00:00Z,0.14678104
2025-10-26T00:00:00Z,0.14640408
2025-10-25T00:00:00Z,0.14703614
2025-10-24T00:00:00Z,0.1467706
2025-10-23T00:00:00Z,0.14661531
2025-10-22T00:00:00Z,0.14658801
2025-10-21T00:00:00Z,0.14680083
2025-10-20T00:00:00Z,0.14692095
2025-10-19T00:00:00Z,0.14630143
2025-10-18T00:00:00Z,0.1460535
2025-10-17T00:00:00Z,0.1462475
2025-10-16T00:00:00Z,0.14600517
2025-10-15T00:00:00Z,0.14595625
2025-10-14T00:00:00Z,0.14790091
2025-10-13T00:00:00Z,0.14747268
2025-10-12T00:00:00Z,0.14872541
2025-10-11T00:00:00Z,0.14878514
2025-10-10T00:00:00Z,0.14933733
2025-10-09T00:00:00Z,0.14931328
2025-10-08T00:00:00Z,0.14918807
2025-10-07T00:00:00Z,0.15088598
2025-10-06T00:00:00Z,0.15050363
2025-10-05T00:00:00Z,0.1509912
2025-10-04T00:00:00Z,0.15027713
2025-10-03T00:00:00Z,0.15020748
2025-10-02T00:00:00Z,0.15090691
2025-10-01T00:00:00Z,0.15101461
2025-09-30T00:00:00Z,0.15275055
2025-09-29T00:00:00Z,0.15393366
2025-09-28T00:00:00Z,0.15415365
2025-09-27T00:00:00Z,0.15409681
2025-09-26T00:00:00Z,0.15422853
2025-09-25T00:00:00Z,0.1545001
2025-09-24T00:00:00Z,0.15568722
2025-09-23T00:00:00Z,0.15694273
2025-09-22T00:00:00Z,0.15665752
2025-09-21T00:00:00Z,0.15670792
2025-09-20T00:00:00Z,0.15710381
2025-09-19T00:00:00Z,0.15723561
2025-09-18T00:00:00Z,0.15769875
2025-09-17T00:00:00Z,0.15841845
2025-09-16T00:00:00Z,0.15802597
2025-09-15T00:00:00Z,0.15885954
2025-09-14T00:00:00Z,0.158715
2025-09-13T00:00:00Z,0.15848021
2025-09-12T00:00:00Z,0.15825152
2025-09-11T00:00:00Z,0.15801538
2025-09-10T00:00:00Z,0.15833199
2025-09-09T00:00:00Z,0.15857194
2025-09-08T00:00:00Z,0.15817038
2025-09-07T00:00:00Z,0.15889157
2025-09-06T00:00:00Z,0.15891594
2025-09-05T00:00:00Z,0.15868712
2025-09-04T00:00:00Z,0.15850392
2025-09-03T00:00:00Z,0.15877492
2025-09-02T00:00:00Z,0.15885605
2025-09-01T00:00:00Z,0.1595626
2025-08-31T00:00:00Z,0.16123363
2025-08-30T00:00:00Z,0.16185288
2025-08-29T00:00:00Z,0.16235382
2025-08-28T00:00:00Z,0.16264585
2025-08-27T00:00:00Z,0.16261476
2025-08-26T00:00:00Z,0.16368298
2025-08-25T00:00:00Z,0.16619852
2025-08-24T00:00:00Z,0.16667522
2025-08-23T00:00:00Z,0.16800022
2025-08-22T00:00:00Z,0.1666457
2025-08-21T00:00:00Z,0.1682529
2025-08-20T00:00:00Z,0.16832894
2025-08-19T00:00:00Z,0.16807329
2025-08-18T00:00:00Z,0.167288
2025-08-17T00:00:00Z,0.16724261
2025-08-16T00:00:00Z,0.16740101
2025-08-15T00:00:00Z,0.16717212
2025-08-14T00:00:00Z,0.16838221
2025-08-13T00:00:00Z,0.16993585
2025-08-12T00:00:00Z,0.16958684
2025-08-11T00:00:00Z,0.17117113
2025-08-10T00:00:00Z,0.17225668
2025-08-09T00:00:00Z,0.17214251
2025-08-08T00:00:00Z,0.17175123
2025-08-07T00:00:00Z,0.17097438
2025-08-06T00:00:00Z,0.17151412
2025-08-05T00:00:00Z,0.1715878
2025-08-04T00:00:00Z,0.17123985
2025-08-03T00:00:00Z,0.17135652
2025-08-02T00:00:00Z,0.17116017
2025-08-01T00:00:00Z,0.17134616
2025-07-31T00:00:00Z,0.16962678
2025-07-30T00:00:00Z,0.17123365
2025-07-29T00:00:00Z,0.17132584
2025-07-28T00:00:00Z,0.17158506
2025-07-27T00:00:00Z,0.17145817
2025-07-26T00:00:00Z,0.17125733
2025-07-25T00:00:00Z,0.17111595
2025-07-24T00:00:00Z,0.17190048
2025-07-23T00:00:00Z,0.17371493
2025-07-22T00:00:00Z,0.17431524
2025-07-21T00:00:00Z,0.17442242
2025-07-20T00:00:00Z,0.17505017
2025-07-19T00:00:00Z,0.17393165
2025-07-18T00:00:00Z,0.17420982
2025-07-17T00:00:00Z,0.17472854
2025-07-16T00:00:00Z,0.17484145
2025-07-15T00:00:00Z,0.17513426
2025-07-14T00:00:00Z,0.17518729
2025-07-13T00:00:00Z,0.17591291
2025-07-12T00:00:00Z,0.17614182
2025-07-11T00:00:00Z,0.1760897
2025-07-10T00:00:00Z,0.17637414
2025-07-09T00:00:00Z,0.17626821
2025-07-08T00:00:00Z,0.17603033
2025-07-07T00:00:00Z,0.17582685
2025-07-06T00:00:00Z,0.17662949
2025-07-05T00:00:00Z,0.17664797
2025-07-04T00:00:00Z,0.17676847
2025-07-03T00:00:00Z,0.17698184
2025-07-02T00:00:00Z,0.17707593
2025-07-01T00:00:00Z,0.17738332
2025-06-30T00:00:00Z,0.17690983
2025-06-29T00:00:00Z,0.17734721
2025-06-28T00:00:00Z,0.17739891
2025-06-27T00:00:00Z,0.17682602
2025-06-26T00:00:00Z,0.17628229
2025-06-25T00:00:00Z,0.17551826
2025-06-24T00:00:00Z,0.17574179
2025-06-23T00:00:00Z,0.17543519
2025-06-22T00:00:00Z,0.1763318
2025-06-21T00:00:00Z,0.1765864
2025-06-20T00:00:00Z,0.17682734
2025-06-19T00:00:00Z,0.17507133
2025-06-18T00:00:00Z,0.17464082
2025-06-17T00:00:00Z,0.17437682
2025-06-16T00:00:00Z,0.17333163
2025-06-15T00:00:00Z,0.17409851
2025-06-14T00:00:00Z,0.174097
2025-06-13T00:00:00Z,0.17354064
2025-06-12T00:00:00Z,0.17468067
2025-06-11T00:00:00Z,0.17504471
2025-06-10T00:00:00Z,0.1754292
2025-06-09T00:00:00Z,0.17543274
2025-06-08T00:00:00Z,0.17388707
2025-06-07T00:00:00Z,0.17381395
2025-06-06T00:00:00Z,0.17404637
2025-06-05T00:00:00Z,0.17404739
2025-06-04T00:00:00Z,0.17294933
2025-06-03T00:00:00Z,0.17342239
2025-06-02T00:00:00Z,0.17448751
2025-06-01T00:00:00Z,0.17559916
2025-05-31T00:00:00Z,0.17558307
2025-05-30T00:00:00Z,0.17587598
2025-05-29T00:00:00Z,0.17680963
2025-05-28T00:00:00Z,0.1759196
2025-05-27T00:00:00Z,0.17554049
2025-05-26T00:00:00Z,0.17469039
2025-05-25T00:00:00Z,0.17465996
2025-05-24T00:00:00Z,0.17480321
2025-05-23T00:00:00Z,0.17443636
2025-05-22T00:00:00Z,0.17333075
2025-05-21T00:00:00Z,0.17284692
2025-05-20T00:00:00Z,0.17308085
2025-05-19T00:00:00Z,0.17296069
2025-05-18T00:00:00Z,0.17298343
2025-05-17T00:00:00Z,0.17319642
2025-05-16T00:00:00Z,0.17317895
2025-05-15T00:00:00Z,0.17517368
2025-05-14T00:00:00Z,0.17489119
2025-05-13T00:00:00Z,0.17462035
2025-05-12T00:00:00Z,0.17464467
2025-05-11T00:00:00Z,0.17565622
2025-05-10T00:00:00Z,0.17595676
2025-05-09T00:00:00Z,0.17623257
2025-05-08T00:00:00Z,0.17777567
2025-05-07T00:00:00Z,0.17771765
2025-05-06T00:00:00Z,0.17772966
2025-05-05T00:00:00Z,0.17829855
2025-05-04T00:00:00Z,0.17845863
2025-05-03T00:00:00Z,0.17827836
2025-05-02T00:00:00Z,0.17824987
2025-05-01T00:00:00Z,0.17839923
2025-04-30T00:00:00Z,0.17867682
2025-04-29T00:00:00Z,0.17881115
2025-04-28T00:00:00Z,0.17916559
2025-04-27T00:00:00Z,0.17960848
2025-04-26T00:00:00Z,0.17981003
2025-04-25T00:00:00Z,0.17991148
2025-04-24T00:00:00Z,0.18056507
2025-04-23T00:00:00Z,0.17905245
2025-04-22T00:00:00Z,0.17913114
2025-04-21T00:00:00Z,0.17959708
2025-04-20T00:00:00Z,0.17929348
2025-04-19T00:00:00Z,0.17921227
2025-04-18T00:00:00Z,0.17960073
2025-04-17T00:00:00Z,0.17976858
2025-04-16T00:00:00Z,0.17978292
2025-04-15T00:00:00Z,0.17913805
2025-04-14T00:00:00Z,0.17896746
2025-04-13T00:00:00Z,0.17817384
2025-04-12T00:00:00Z,0.17814865
2025-04-11T00:00:00Z,0.17812497
2025-04-10T00:00:00Z,0.17799517
2025-04-09T00:00:00Z,0.17817723
2025-04-08T00:00:00Z,0.17817621
2025-04-07T00:00:00Z,0.17847364
2025-04-06T00:00:00Z,0.17838014
2025-04-05T00:00:00Z,0.17758049
2025-04-04T00:00:00Z,0.17722094
2025-04-03T00:00:00Z,0.17647389
2025-04-02T00:00:00Z,0.17547157
2025-04-01T00:00:00Z,0.17565966
2025-03-31T00:00:00Z,0.17569455
2025-03-30T00:00:00Z,0.17557126
2025-03-29T00:00:00Z,0.1755527
2025-03-28T00:00:00Z,0.17567427
2025-03-27T00:00:00Z,0.17571805
2025-03-26T00:00:00Z,0.17566656
2025-03-25T00:00:00Z,0.17537784
2025-03-24T00:00:00Z,0.17525509
2025-03-23T00:00:00Z,0.17511677
2025-03-22T00:00:00Z,0.17515509
2025-03-21T00:00:00Z,0.17537641
2025-03-20T00:00:00Z,0.17572879
2025-03-19T00:00:00Z,0.17609771
2025-03-18T00:00:00Z,0.17668826
2025-03-17T00:00:00Z,0.17663256
2025-03-16T00:00:00Z,0.17601176
2025-03-15T00:00:00Z,0.17614144
2025-03-14T00:00:00Z,0.17636426
2025-03-13T00:00:00Z,0.17634933
2025-03-12T00:00:00Z,0.17592899
2025-03-11T00:00:00Z,0.17575461
2025-03-10T00:00:00Z,0.17558807
2025-03-09T00:00:00Z,0.17442945
2025-03-08T00:00:00Z,0.17455496
2025-03-07T00:00:00Z,0.17456802
2025-03-06T00:00:00Z,0.17800326
2025-03-05T00:00:00Z,0.17879632
2025-03-04T00:00:00Z,0.17917501
2025-03-03T00:00:00Z,0.17954319
2025-03-02T00:00:00Z,0.17863405
2025-03-01T00:00:00Z,0.17810415
2025-02-28T00:00:00Z,0.17798867
2025-02-27T00:00:00Z,0.17717262
2025-02-26T00:00:00Z,0.17595485
2025-02-25T00:00:00Z,0.17586252
2025-02-24T00:00:00Z,0.17511363
2025-02-23T00:00:00Z,0.17465937
2025-02-22T00:00:00Z,0.17371211
2025-02-21T00:00:00Z,0.17343055
2025-02-20T00:00:00Z,0.17730572
2025-02-19T00:00:00Z,0.17758496
2025-02-18T00:00:00Z,0.17762578
2025-02-17T00:00:00Z,0.17735569
2025-02-16T00:00:00Z,0.17750467
2025-02-15T00:00:00Z,0.17756498
2025-02-14T00:00:00Z,0.17734639
2025-02-13T00:00:00Z,0.17736244
2025-02-12T00:00:00Z,0.17729258
2025-02-11T00:00:00Z,0.17749794
2025-02-10T00:00:00Z,0.17804206
2025-02-09T00:00:00Z,0.17852897
2025-02-08T00:00:00Z,0.17676852
2025-02-07T00:00:00Z,0.17605731
2025-02-06T00:00:00Z,0.17630664
2025-02-05T00:00:00Z,0.17633452
2025-02-04T00:00:00Z,0.17685167
2025-02-03T00:00:00Z,0.17778401
2025-02-02T00:00:00Z,0.1783895
2025-02-01T00:00:00Z,0.17725857
2025-01-31T00:00:00Z,0.17729121
2025-01-30T00:00:00Z,0.17707076
2025-01-29T00:00:00Z,0.17698331
2025-01-28T00:00:00Z,0.17699734
2025-01-27T00:00:00Z,0.17686747
2025-01-26T00:00:00Z,0.17678794
2025-01-25T00:00:00Z,0.17696937
2025-01-24T00:00:00Z,0.17675844
2025-01-23T00:00:00Z,0.17647616
2025-01-22T00:00:00Z,0.17539049
2025-01-21T00:00:00Z,0.17452103
2025-01-20T00:00:00Z,0.17421836
2025-01-19T00:00:00Z,0.17441273
2025-01-18T00:00:00Z,0.17442434
2025-01-17T00:00:00Z,0.17375874
2025-01-16T00:00:00Z,0.17346646
2025-01-15T00:00:00Z,0.17317095
2025-01-14T00:00:00Z,0.17324382
2025-01-13T00:00:00Z,0.1734322
2025-01-12T00:00:00Z,0.17382086
2025-01-11T00:00:00Z,0.17355719
2025-01-10T00:00:00Z,0.17347968
2025-01-09T00:00:00Z,0.17388224
2025-01-08T00:00:00Z,0.1738954
2025-01-07T00:00:00Z,0.17566958
2025-01-06T00:00:00Z,0.1754553
2025-01-05T00:00:00Z,0.17522173
2025-01-04T00:00:00Z,0.17536728
2025-01-03T00:00:00Z,0.17547316
2025-01-02T00:00:00Z,0.17560148
2025-01-01T00:00:00Z,0.17541572
2024-12-31T00:00:00Z,0.17560386
2024-12-30T00:00:00Z,0.17583611
2024-12-29T00:00:00Z,0.17497469
2024-12-28T00:00:00Z,0.17584442
2024-12-27T00:00:00Z,0.17580435
2024-12-26T00:00:00Z,0.17576738
2024-12-25T00:00:00Z,0.17559389
2024-12-24T00:00:00Z,0.17537555
2024-12-23T00:00:00Z,0.17575025
2024-12-22T00:00:00Z,0.17493503
2024-12-21T00:00:00Z,0.17508002
2024-12-20T00:00:00Z,0.17453954
2024-12-19T00:00:00Z,0.17487643
2024-12-18T00:00:00Z,0.17512001
2024-12-17T00:00:00Z,0.17552233
2024-12-16T00:00:00Z,0.17624776
2024-12-15T00:00:00Z,0.17532518
2024-12-14T00:00:00Z,0.17530477
2024-12-13T00:00:00Z,0.17508075
2024-12-12T00:00:00Z,0.1748168
2024-12-11T00:00:00Z,0.17434963
2024-12-10T00:00:00Z,0.17519447
2024-12-09T00:00:00Z,0.17530333
2024-12-08T00:00:00Z,0.17529674
2024-12-07T00:00:00Z,0.17542949
2024-12-06T00:00:00Z,0.1755253
2024-12-05T00:00:00Z,0.17563157
2024-12-04T00:00:00Z,0.17493009
2024-12-03T00:00:00Z,0.17524431
2024-12-02T00:00:00Z,0.1752841
2024-12-01T00:00:00Z,0.17557889
2024-11-30T00:00:00Z,0.17573388
2024-11-29T00:00:00Z,0.1759628
2024-11-28T00:00:00Z,0.17629801
2024-11-27T00:00:00Z,0.1760436
2024-11-26T00:00:00Z,0.17518919
2024-11-25T00:00:00Z,0.17513367
2024-11-24T00:00:00Z,0.17346623
2024-11-23T00:00:00Z,0.17362071
2024-11-22T00:00:00Z,0.17406982
2024-11-21T00:00:00Z,0.1744584
2024-11-20T00:00:00Z,0.17376018
2024-11-19T00:00:00Z,0.17307649
2024-11-18T00:00:00Z,0.17313485
2024-11-17T00:00:00Z,0.17288278
2024-11-16T00:00:00Z,0.17232829
2024-11-15T00:00:00Z,0.1719514
2024-11-14T00:00:00Z,0.17099281
2024-11-13T00:00:00Z,0.17079005
2024-11-12T00:00:00Z,0.17094418
2024-11-11T00:00:00Z,0.17112197
2024-11-10T00:00:00Z,0.17084545
2024-11-09T00:00:00Z,0.16960811
2024-11-08T00:00:00Z,0.16940221
2024-11-07T00:00:00Z,0.16950208
2024-11-06T00:00:00Z,0.16990165
2024-11-05T00:00:00Z,0.16968482
2024-11-04T00:00:00Z,0.16878954
2024-11-03T00:00:00Z,0.16854147
2024-11-02T00:00:00Z,0.16836592
2024-11-01T00:00:00Z,0.16813911
2024-10-31T00:00:00Z,0.16768006
2024-10-30T00:00:00Z,0.16790878
2024-10-29T00:00:00Z,0.16849252
2024-10-28T00:00:00Z,0.16780486
2024-10-27T00:00:00Z,0.16788624
2024-10-26T00:00:00Z,0.16775286
2024-10-25T00:00:00Z,0.16783012
2024-10-24T00:00:00Z,0.16975387
2024-10-23T00:00:00Z,0.16970281
2024-10-22T00:00:00Z,0.16983672
2024-10-21T00:00:00Z,0.16968617
2024-10-20T00:00:00Z,0.1698076
2024-10-19T00:00:00Z,0.16965238
2024-10-18T00:00:00Z,0.16930404
2024-10-17T00:00:00Z,0.16909121
2024-10-16T00:00:00Z,0.16894447
2024-10-15T00:00:00Z,0.16870838
2024-10-14T00:00:00Z,0.16877989
2024-10-13T00:00:00Z,0.16839115
2024-10-12T00:00:00Z,0.16848875
2024-10-11T00:00:00Z,0.16849781
2024-10-10T00:00:00Z,0.16891373
2024-10-09T00:00:00Z,0.1689817
2024-10-08T00:00:00Z,0.16841238
2024-10-07T00:00:00Z,0.16837538
2024-10-06T00:00:00Z,0.16827508
2024-10-05T00:00:00Z,0.16833809
2024-10-04T00:00:00Z,0.16833877
2024-10-03T00:00:00Z,0.16880181
2024-10-02T00:00:00Z,0.16881068
2024-10-01T00:00:00Z,0.16835092
2024-09-30T00:00:00Z,0.1683559
2024-09-29T00:00:00Z,0.16832166
2024-09-28T00:00:00Z,0.16835965
2024-09-27T00:00:00Z,0.16859632
2024-09-26T00:00:00Z,0.16877608
2024-09-25T00:00:00Z,0.16911752
2024-09-24T00:00:00Z,0.16895791
2024-09-23T00:00:00Z,0.16840852
2024-09-22T00:00:00Z,0.16871174
2024-09-21T00:00:00Z,0.16847713
2024-09-20T00:00:00Z,0.16838371
2024-09-19T00:00:00Z,0.16875437
2024-09-18T00:00:00Z,0.16758415
2024-09-17T00:00:00Z,0.16752004
2024-09-16T00:00:00Z,0.1674043
2024-09-15T00:00:00Z,0.16688752
2024-09-14T00:00:00Z,0.16663262
2024-09-13T00:00:00Z,0.16647071
2024-09-12T00:00:00Z,0.16713764
2024-09-11T00:00:00Z,0.16639404
2024-09-10T00:00:00Z,0.16613006
2024-09-09T00:00:00Z,0.16706519
2024-09-08T00:00:00Z,0.16642402
2024-09-07T00:00:00Z,0.16633994
2024-09-06T00:00:00Z,0.1663499
2024-09-05T00:00:00Z,0.16634875
2024-09-04T00:00:00Z,0.16553637
2024-09-03T00:00:00Z,0.16525535
2024-09-02T00:00:00Z,0.16563525
2024-09-01T00:00:00Z,0.16538626
2024-08-31T00:00:00Z,0.16450606
2024-08-30T00:00:00Z,0.16387711
2024-08-29T00:00:00Z,0.16329305
2024-08-28T00:00:00Z,0.16335691
2024-08-27T00:00:00Z,0.16389386
2024-08-26T00:00:00Z,0.16418235
2024-08-25T00:00:00Z,0.16435659
2024-08-24T00:00:00Z,0.16446536
2024-08-23T00:00:00Z,0.16472655
2024-08-22T00:00:00Z,0.16438776
2024-08-21T00:00:00Z,0.16410531
2024-08-20T00:00:00Z,0.16448881
2024-08-19T00:00:00Z,0.16429352
2024-08-18T00:00:00Z,0.16450404
2024-08-17T00:00:00Z,0.16452131
2024-08-16T00:00:00Z,0.16453399
2024-08-15T00:00:00Z,0.16441395
2024-08-14T00:00:00Z,0.16494096
2024-08-13T00:00:00Z,0.16444932
2024-08-12T00:00:00Z,0.16481778
2024-08-11T00:00:00Z,0.16476145
2024-08-10T00:00:00Z,0.16459692
2024-08-09T00:00:00Z,0.16461418
2024-08-08T00:00:00Z,0.16472946
2024-08-07T00:00:00Z,0.16521262
2024-08-06T00:00:00Z,0.16589551
2024-08-05T00:00:00Z,0.16717618
2024-08-04T00:00:00Z,0.16779177
2024-08-03T00:00:00Z,0.16741219
2024-08-02T00:00:00Z,0.16730197
2024-08-01T00:00:00Z,0.16696349
2024-07-31T00:00:00Z,0.16636012
2024-07-30T00:00:00Z,0.16616828
2024-07-29T00:00:00Z,0.16588615
2024-07-28T00:00:00Z,0.16534968
2024-07-27T00:00:00Z,0.16524718
2024-07-26T00:00:00Z,0.16507336
2024-07-25T00:00:00Z,0.16474188
2024-07-24T00:00:00Z,0.16431193
2024-07-23T00:00:00Z,0.16446899
2024-07-22T00:00:00Z,0.16437635
2024-07-21T00:00:00Z,0.16418279
2024-07-20T00:00:00Z,0.16420216
2024-07-19T00:00:00Z,0.16431412
2024-07-18T00:00:00Z,0.16410091
2024-07-17T00:00:00Z,0.1642114
2024-07-16T00:00:00Z,0.16454332
2024-07-15T00:00:00Z,0.16418009
2024-07-14T00:00:00Z,0.16417628
2024-07-13T00:00:00Z,0.16426563
2024-07-12T00:00:00Z,0.16458716
2024-07-11T00:00:00Z,0.16454393
2024-07-10T00:00:00Z,0.16414446
2024-07-09T00:00:00Z,0.16395352
2024-07-08T00:00:00Z,0.16408656
2024-07-07T00:00:00Z,0.16408939
2024-07-06T00:00:00Z,0.16423828
2024-07-05T00:00:00Z,0.1645638
2024-07-04T00:00:00Z,0.16465129
2024-07-03T00:00:00Z,0.16441404
2024-07-02T00:00:00Z,0.16437019
2024-07-01T00:00:00Z,0.16377662
2024-06-30T00:00:00Z,0.16298823
2024-06-29T00:00:00Z,0.16339693
2024-06-28T00:00:00Z,0.16342805
2024-06-27T00:00:00Z,0.16366574
2024-06-26T00:00:00Z,0.16375475
2024-06-25T00:00:00Z,0.16395341
2024-06-24T00:00:00Z,0.16388711
2024-06-23T00:00:00Z,0.16381574
2024-06-22T00:00:00Z,0.16401418
2024-06-21T00:00:00Z,0.16418133
2024-06-20T00:00:00Z,0.16444596
2024-06-19T00:00:00Z,0.16435902
2024-06-18T00:00:00Z,0.16486004
2024-06-17T00:00:00Z,0.1649018
2024-06-16T00:00:00Z,0.16506076
2024-06-15T00:00:00Z,0.16503089
