date,Total Supply
2011-11-28,7757599.98999999
2011-11-29,7764499.98999999
2011-11-30,7772599.98999999
2011-12-01,7781699.98999999
2011-12-02,7788999.98999999
2011-12-03,7796599.98999999
2011-12-04,7803399.98999999
2011-12-05,7811299.98999999
2011-12-06,7819849.98999999
2011-12-07,7826749.98999999
2011-12-08,7834949.98999999
2011-12-09,7842299.98999999
2011-12-10,7849499.98999999
2011-12-11,7857099.98999999
2011-12-12,7863449.98999999
2011-12-13,7870049.98999999
2011-12-14,7877699.98999999
2011-12-15,7883299.98999999
2011-12-16,7889199.98999999
2011-12-17,7896699.98999999
2011-12-18,7903899.98999999
2011-12-19,7911849.98999999
2011-12-20,7918549.98999999
2011-12-21,7925999.98999999
2011-12-22,7933399.98999999
2011-12-23,7940499.98999999
2011-12-24,7947749.98999999
2011-12-25,7956449.98999999
2011-12-26,7965299.98999999
2011-12-27,7972549.98999999
2011-12-28,7980299.98999999
2011-12-29,7987199.98999999
2011-12-30,7994299.98999999
2011-12-31,8001849.98999999
2012-01-01,8009499.98999999
2012-01-02,8017049.98999999
2012-01-03,8024999.98999999
2012-01-04,8032449.98999999
2012-01-05,8039799.98999999
2012-01-06,8048349.98999999
2012-01-07,8057549.98999999
2012-01-08,8065699.98999999
2012-01-09,8073899.98999999
2012-01-10,8080949.98999999
2012-01-11,8088599.98999999
2012-01-12,8096349.98999999
2012-01-13,8103349.98999999
2012-01-14,8110849.98999999
2012-01-15,8117799.98999999
2012-01-16,8126599.98999999
2012-01-17,8134399.98999999
2012-01-18,8140799.97299999
2012-01-19,8148299.87710466
2012-01-20,8155549.48698481
2012-01-21,8163749.04744397
2012-01-22,8170548.84204106
2012-01-23,8179048.67363629
2012-01-24,8185997.56325165
2012-01-25,8193397.34414703
2012-01-26,8200296.65061203
2012-01-27,8207345.24223045
2012-01-28,8214592.94288381
2012-01-29,8222941.75104146
2012-01-30,8231541.41143302
2012-01-31,8239041.34443302
2012-02-01,8246091.10632214
2012-02-02,8254040.94315441
2012-02-03,8261940.7846608
2012-02-04,8269790.75849937
2012-02-05,8276890.75849937
2012-02-06,8284190.75849937
2012-02-07,8291040.75599937
2012-02-08,8298290.75599937
2012-02-09,8305540.75599937
2012-02-10,8312440.75599937
2012-02-11,8319940.61839413
2012-02-12,8327840.58989413
2012-02-13,8334690.58989413
2012-02-14,8341590.57589413
2012-02-15,8348290.56808977
2012-02-16,8355190.43575376
2012-02-17,8362790.41725376
2012-02-18,8371340.41725376
2012-02-19,8379240.41725376
2012-02-20,8386240.41725376
2012-02-21,8392690.41725376
2012-02-22,8400640.41725376
2012-02-23,8408940.41725376
2012-02-24,8416390.41725376
2012-02-25,8424640.41725376
2012-02-26,8432140.41075376
2012-02-27,8439840.41075376
2012-02-28,8447840.41075376
2012-02-29,8456790.41075376
2012-03-01,8464340.41075376
2012-03-02,8471040.41075376
2012-03-03,8476690.38925376
2012-03-04,8483540.38015376
2012-03-05,8490790.38015376
2012-03-06,8497640.32815376
2012-03-07,8505340.32815376
2012-03-08,8513140.32815376
2012-03-09,8521540.32815376
2012-03-10,8529790.32815376
2012-03-11,8536490.32815376
2012-03-12,8544790.32815376
2012-03-13,8552790.32815376
2012-03-14,8559640.32815376
2012-03-15,8565690.32815376
2012-03-16,8573340.32815376
2012-03-17,8581840.32815376
2012-03-18,8589840.32815376
2012-03-19,8596990.32815376
2012-03-20,8604990.32815376
2012-03-21,8612890.32815376
2012-03-22,8620790.32815376
2012-03-23,8627090.32815376
2012-03-24,8636340.32815376
2012-03-25,8644140.32815376
2012-03-26,8651690.32815376
2012-03-27,8659490.32815376
2012-03-28,8666990.32815376
2012-03-29,8674040.32815376
2012-03-30,8681740.32815376
2012-03-31,8690240.32815376
2012-04-01,8697340.32815376
2012-04-02,8703140.32815376
2012-04-03,8709790.32815376
2012-04-04,8716640.32815376
2012-04-05,8722490.32815376
2012-04-06,8729290.32815376
2012-04-07,8735740.32815376
2012-04-08,8743240.32815376
2012-04-09,8750540.32815376
2012-04-10,8757890.32815376
2012-04-11,8764940.32815376
2012-04-12,8771290.32815376
2012-04-13,8777440.32815376
2012-04-14,8784390.32815376
2012-04-15,8789740.32815376
2012-04-16,8797240.32815376
2012-04-17,8803990.32815376
2012-04-18,8810490.32815376
2012-04-19,8818340.32815376
2012-04-20,8826040.32815376
2012-04-21,8833740.32815376
2012-04-22,8840740.32815376
2012-04-23,8847490.32815376
2012-04-24,8854390.32815376
2012-04-25,8860740.32815376
2012-04-26,8868490.32815376
2012-04-27,8875240.32815376
2012-04-28,8882840.32815376
2012-04-29,8891790.32815376
2012-04-30,8900740.32815376
2012-05-01,8909240.32815376
2012-05-02,8916740.32815376
2012-05-03,8924590.32815376
2012-05-04,8932640.32815376
2012-05-05,8940990.32815376
2012-05-06,8949190.32815376
2012-05-07,8957690.32815376
2012-05-08,8966490.32815376
2012-05-09,8974790.32815376
2012-05-10,8981240.32815376
2012-05-11,8988390.32815376
2012-05-12,8994790.32815376
2012-05-13,9001790.32815376
2012-05-14,9008740.32815376
2012-05-15,9015240.32815376
2012-05-16,9021290.32765376
2012-05-17,9027090.32515376
2012-05-18,9034340.31365376
2012-05-19,9041790.31215376
2012-05-20,9048690.31062876
2012-05-21,9054990.30962876
2012-05-22,9060740.30862876
2012-05-23,9067240.30862876
2012-05-24,9073490.30812876
2012-05-25,9079540.30762876
2012-05-26,9086640.30511876
2012-05-27,9094590.29911876
2012-05-28,9101690.29711876
2012-05-29,9107990.29561876
2012-05-30,9114540.29511876
2012-05-31,9121440.29451876
2012-06-01,9129040.29351876
2012-06-02,9137040.29101876
2012-06-03,9144690.28751876
2012-06-04,9152440.28551876
2012-06-05,9159790.28401876
2012-06-06,9167440.28301876
2012-06-07,9174390.28251876
2012-06-08,9181440.28101876
2012-06-09,9189990.27951876
2012-06-10,9198290.27651876
2012-06-11,9205290.27591876
2012-06-12,9213090.27541876
2012-06-13,9220590.27091876
2012-06-14,9228390.25991876
2012-06-15,9236340.25691876
2012-06-16,9244140.25491876
2012-06-17,9252340.25091876
2012-06-18,9261090.24641876
2012-06-19,9268440.24241876
2012-06-20,9275690.24141876
2012-06-21,9282490.23991876
2012-06-22,9289390.23691876
2012-06-23,9297590.23391876
2012-06-24,9304140.23141876
2012-06-25,9311840.22831876
2012-06-26,9319290.22631876
2012-06-27,9327440.21981876
2012-06-28,9334290.21731876
2012-06-29,9341590.21281876
2012-06-30,9348190.20931876
2012-07-01,9355290.20881876
2012-07-02,9362890.20431876
2012-07-03,9370890.20181876
2012-07-04,9378390.19181876
2012-07-05,9385590.18981876
2012-07-06,9393340.18581876
2012-07-07,9401640.18231876
2012-07-08,9409290.18081876
2012-07-09,9417440.17331876
2012-07-10,9424940.16981876
2012-07-11,9431640.16731876
2012-07-12,9439140.16581876
2012-07-13,9447290.16521876
2012-07-14,9455340.15307876
2012-07-15,9462340.15107876
2012-07-16,9469840.14697876
2012-07-17,9478440.14447876
2012-07-18,9486190.13847876
2012-07-19,9492940.13397876
2012-07-20,9500340.13095376
2012-07-21,9507390.12495376
2012-07-22,9515140.12195376
2012-07-23,9522190.11945376
2012-07-24,9530240.11745376
2012-07-25,9538240.11495376
2012-07-26,9546690.11045376
2012-07-27,9555590.10745376
2012-07-28,9563240.10295376
2012-07-29,9571540.10045376
2012-07-30,9580340.09742876
2012-07-31,9586840.09642876
2012-08-01,9593540.09592876
2012-08-02,9601790.09492876
2012-08-03,9609890.09092876
2012-08-04,9617690.08892876
2012-08-05,9624640.08842876
2012-08-06,9631640.08392876
2012-08-07,9639840.08192876
2012-08-08,9648140.07862876
2012-08-09,9656640.07561876
2012-08-10,9664440.07111866
2012-08-11,9672840.06611866
2012-08-12,9680790.06161866
2012-08-13,9688790.06111866
2012-08-14,9696640.06111866
2012-08-15,9704990.05611866
2012-08-16,9712690.05511866
2012-08-17,9719590.05411866
2012-08-18,9727140.05411866
2012-08-19,9736240.05061866
2012-08-20,9744940.04911866
2012-08-21,9753590.04761866
2012-08-22,9761390.04706866
2012-08-23,9769640.04456866
2012-08-24,9777040.04456866
2012-08-25,9783940.04406866
2012-08-26,9792890.04206866
2012-08-27,9800140.03951866
2012-08-28,9807690.03801866
2012-08-29,9816090.03501866
2012-08-30,9823790.02851866
2012-08-31,9830790.02751866
2012-09-01,9838840.02501866
2012-09-02,9847040.01801866
2012-09-03,9854890.01491866
2012-09-04,9862540.01341866
2012-09-05,9871540.00991866
2012-09-06,9880090.00741866
2012-09-07,9888490.00531866
2012-09-08,9895740.00071866
2012-09-09,9903689.99611866
2012-09-10,9911189.99411183
2012-09-11,9918439.99261183
2012-09-12,9926189.99061183
2012-09-13,9932689.99011183
2012-09-14,9940789.99011183
2012-09-15,9947989.99011183
2012-09-16,9956039.98711183
2012-09-17,9964439.98611183
2012-09-18,9972789.98461183
2012-09-19,9979839.98411183
2012-09-20,9987439.98411183
2012-09-21,9995889.98411183
2012-09-22,10003739.98261183
2012-09-23,10011639.98261183
2012-09-24,10019289.98261183
2012-09-25,10026239.98261183
2012-09-26,10033239.98261183
2012-09-27,10041289.98261183
2012-09-28,10049189.98261183
2012-09-29,10057589.98261183
2012-09-30,10065539.98261183
2012-10-01,10072089.98261183
2012-10-02,10079389.98261183
2012-10-03,10086039.98261183
2012-10-04,10092639.98261183
2012-10-05,10099389.98261183
2012-10-06,10107139.98261183
2012-10-07,10113389.98261183
2012-10-08,10122289.98161183
2012-10-09,10129389.98011183
2012-10-10,10136839.98011183
2012-10-11,10143739.97961183
2012-10-12,10151189.97911183
2012-10-13,10158589.97861183
2012-10-14,10164939.97811183
2012-10-15,10173389.97661183
2012-10-16,10181139.97611183
2012-10-17,10188239.97561183
2012-10-18,10196089.97561183
2012-10-19,10202889.97561183
2012-10-20,10210739.97561183
2012-10-21,10218789.97061183
2012-10-22,10226639.96711183
2012-10-23,10233139.96611183
2012-10-24,10241239.96611183
2012-10-25,10248389.96501183
2012-10-26,10256639.96401183
2012-10-27,10265389.96251183
2012-10-28,10273689.96201183
2012-10-29,10281589.96151183
2012-10-30,10288789.96101183
2012-10-31,10295939.95951183
2012-11-01,10302789.95801183
2012-11-02,10309939.95651183
2012-11-03,10317239.95601183
2012-11-04,10325089.95551183
2012-11-05,10333089.95451183
2012-11-06,10339839.95351183
2012-11-07,10347689.95351183
2012-11-08,10355389.95351183
2012-11-09,10362989.95301183
2012-11-10,10370189.95201183
2012-11-11,10377539.95151183
2012-11-12,10384139.95151183
2012-11-13,10391139.94951183
2012-11-14,10398289.94851183
2012-11-15,10405089.94801183
2012-11-16,10412339.94801183
2012-11-17,10419339.94701183
2012-11-18,10426639.94701183
2012-11-19,10433989.94601183
2012-11-20,10441289.94451183
2012-11-21,10448889.94451183
2012-11-22,10456089.94401183
2012-11-23,10464239.94401183
2012-11-24,10471789.94351183
2012-11-25,10479089.94351183
2012-11-26,10486939.94351183
2012-11-27,10494339.94351183
2012-11-28,10501464.94351183
2012-11-29,10505614.94301183
2012-11-30,10508739.94251183
2012-12-01,10512914.94201183
2012-12-02,10516489.94201183
2012-12-03,10520164.94101183
2012-12-04,10522964.94001183
2012-12-05,10526014.93801183
2012-12-06,10529439.93751183
2012-12-07,10532664.93651183
2012-12-08,10536114.93551183
2012-12-09,10539264.93551183
2012-12-10,10542839.93451183
2012-12-11,10546439.93301183
2012-12-12,10549689.93301183
2012-12-13,10552964.93301183
2012-12-14,10555614.93201183
2012-12-15,10558514.93101183
2012-12-16,10561289.93001183
2012-12-17,10564639.92951183
2012-12-18,10567764.92951183
2012-12-19,10571314.92951183
2012-12-20,10573964.92851183
2012-12-21,10577114.92751183
2012-12-22,10580939.92601183
2012-12-23,10583989.92551183
2012-12-24,10587289.92501183
2012-12-25,10590389.92501183
2012-12-26,10594239.92451183
2012-12-27,10598139.92451183
2012-12-28,10602364.92301183
2012-12-29,10605964.92101183
2012-12-30,10610114.91601183
2012-12-31,10614064.91451183
2013-01-01,10618114.91051183
2013-01-02,10621939.90951183
2013-01-03,10625989.90701183
2013-01-04,10629814.90351183
2013-01-05,10633339.90101183
2013-01-06,10636964.90051183
2013-01-07,10641164.89901183
2013-01-08,10644489.89801183
2013-01-09,10647739.89701183
2013-01-10,10651414.89501183
2013-01-11,10654339.89301183
2013-01-12,10657389.89301183
2013-01-13,10660714.89201183
2013-01-14,10664639.89001183
2013-01-15,10667664.88901183
2013-01-16,10670939.88651183
2013-01-17,10673714.88501183
2013-01-18,10676739.88351183
2013-01-19,10680589.88251183
2013-01-20,10683839.88101183
2013-01-21,10687139.87901183
2013-01-22,10690739.87651183
2013-01-23,10693889.87401183
2013-01-24,10697789.87251183
2013-01-25,10701214.87001183
2013-01-26,10705114.86751183
2013-01-27,10708889.86451183
2013-01-28,10712564.86251183
2013-01-29,10716514.86101183
2013-01-30,10720339.85651183
2013-01-31,10725164.85351183
2013-02-01,10728839.85251183
2013-02-02,10732664.85051183
2013-02-03,10737314.84901183
2013-02-04,10741414.84801183
2013-02-05,10745589.84701183
2013-02-06,10749239.84551183
2013-02-07,10753089.84401183
2013-02-08,10756864.84401183
2013-02-09,10760439.84351183
2013-02-10,10764464.84201183
2013-02-11,10768439.84151183
2013-02-12,10771914.84001183
2013-02-13,10776189.83601183
2013-02-14,10779964.83601183
2013-02-15,10784439.83351183
2013-02-16,10789164.83351183
2013-02-17,10793864.82901183
2013-02-18,10797889.82851183
2013-02-19,10801864.82551183
2013-02-20,10806689.82401183
2013-02-21,10811089.82251183
2013-02-22,10815339.82251183
2013-02-23,10819439.82251183
2013-02-24,10823339.82201183
2013-02-25,10828439.82051183
2013-02-26,10832589.81951183
2013-02-27,10837414.81851183
2013-02-28,10841614.81801183
2013-03-01,10845414.81501183
2013-03-02,10849039.81451183
2013-03-03,10853064.81451183
2013-03-04,10857539.81201183
2013-03-05,10861014.81201183
2013-03-06,10864889.81201183
2013-03-07,10868889.81101183
2013-03-08,10872889.81101183
2013-03-09,10877114.81101183
2013-03-10,10881689.81101183
2013-03-11,10885789.81101183
2013-03-12,10889164.81001183
2013-03-13,10893089.80951183
2013-03-14,10897564.80951183
2013-03-15,10901864.80851183
2013-03-16,10906239.80851183
2013-03-17,10911464.80851183
2013-03-18,10916214.80851183
2013-03-19,10920464.80851183
2013-03-20,10925739.80851183
2013-03-21,10931189.80851183
2013-03-22,10936914.80751183
2013-03-23,10942339.80751183
2013-03-24,10947064.80751183
2013-03-25,10950664.80751183
2013-03-26,10954439.80751183
2013-03-27,10957714.80751183
2013-03-28,10962289.80751183
2013-03-29,10966639.80651183
2013-03-30,10970964.80651183
2013-03-31,10975189.80651183
2013-04-01,10980139.80651183
2013-04-02,10984664.80551183
2013-04-03,10989039.80501183
2013-04-04,10992889.80501183
2013-04-05,10996839.80501183
2013-04-06,11000914.80501183
2013-04-07,11005014.80501183
2013-04-08,11008889.80501183
2013-04-09,11013289.80501183
2013-04-10,11018064.80501183
2013-04-11,11022064.80501183
2013-04-12,11026389.80501183
2013-04-13,11030564.80501183
2013-04-14,11034389.80501183
2013-04-15,11038489.80501183
2013-04-16,11042914.80501183
2013-04-17,11047189.80501183
2013-04-18,11050864.80501183
2013-04-19,11054289.80501183
2013-04-20,11058139.80501183
2013-04-21,11062539.80501183
2013-04-22,11066364.80501183
2013-04-23,11070564.80501183
2013-04-24,11074614.80501183
2013-04-25,11078914.80501183
2013-04-26,11083189.80501183
2013-04-27,11086864.80501183
2013-04-28,11091289.80501183
2013-04-29,11095639.80381183
2013-04-30,11099364.80381183
2013-05-01,11103139.80381183
2013-05-02,11106489.80381183
2013-05-03,11109939.80381183
2013-05-04,11113889.80381183
2013-05-05,11118014.80381183
2013-05-06,11122164.80381183
2013-05-07,11126364.80381183
2013-05-08,11130489.80381183
2013-05-09,11134589.80381183
2013-05-10,11138889.80381183
2013-05-11,11143439.80381183
2013-05-12,11147639.80381183
2013-05-13,11151989.80381183
2013-05-14,11155839.80381183
2013-05-15,11159364.80331183
2013-05-16,11163064.80331183
2013-05-17,11167089.80331183
2013-05-18,11170814.80331183
2013-05-19,11174714.80331183
2013-05-20,11177939.80331183
2013-05-21,11181714.80331183
2013-05-22,11185614.80331183
2013-05-23,11189964.80331183
2013-05-24,11194189.80331183
2013-05-25,11198314.80331183
2013-05-26,11202389.80331183
2013-05-27,11206789.80331183
2013-05-28,11210739.80331183
2013-05-29,11214939.80331183
2013-05-30,11219414.80331183
2013-05-31,11223789.80331183
2013-06-01,11229114.80331183
2013-06-02,11234089.80331183
2013-06-03,11239414.80331183
2013-06-04,11244739.80331183
2013-06-05,11249339.80331183
2013-06-06,11253864.80331183
2013-06-07,11257889.80331183
2013-06-08,11262414.80331183
2013-06-09,11266389.80331183
2013-06-10,11270739.80331183
2013-06-11,11275239.80331183
2013-06-12,11280314.80331183
2013-06-13,11284964.80331183
2013-06-14,11289464.80331183
2013-06-15,11293789.80331183
2013-06-16,11298414.80331183
2013-06-17,11302039.80331183
2013-06-18,11305539.80331183
2013-06-19,11308939.80331183
2013-06-20,11312789.80331183
2013-06-21,11316989.80331183
2013-06-22,11321389.80331183
2013-06-23,11325514.80331183
2013-06-24,11329264.80331183
2013-06-25,11333189.80331183
2013-06-26,11337539.80331183
2013-06-27,11341714.80331183
2013-06-28,11345939.80331183
2013-06-29,11350164.80331183
2013-06-30,11353989.80331183
2013-07-01,11357914.80331183
2013-07-02,11361739.80331183
2013-07-03,11366339.80331183
2013-07-04,11370464.80331183
2013-07-05,11375114.80331183
2013-07-06,11379789.80331183
2013-07-07,11384439.80331183
2013-07-08,11389239.80331183
2013-07-09,11393864.80331183
2013-07-10,11398739.80331183
2013-07-11,11403089.80331183
2013-07-12,11406939.80331183
2013-07-13,11410864.80331183
2013-07-14,11415164.80331183
2013-07-15,11419264.80331183
2013-07-16,11423364.80331183
2013-07-17,11427964.80331183
2013-07-18,11431989.80331183
2013-07-19,11436264.80331183
2013-07-20,11440914.80331183
2013-07-21,11445889.80331183
2013-07-22,11450014.80331183
2013-07-23,11453539.80331183
2013-07-24,11457514.80331183
2013-07-25,11461164.80331183
2013-07-26,11465289.80331183
2013-07-27,11469789.80331183
2013-07-28,11473989.80331183
2013-07-29,11478439.80331183
2013-07-30,11483364.80231183
2013-07-31,11488114.80231183
2013-08-01,11492539.80231183
2013-08-02,11497339.80231183
2013-08-03,11501589.80231183
2013-08-04,11506064.80231183
2013-08-05,11510789.80231183
2013-08-06,11515539.80231183
2013-08-07,11520189.80231183
2013-08-08,11525314.80231183
2013-08-09,11530189.80231183
2013-08-10,11535439.80231183
2013-08-11,11540839.80231183
2013-08-12,11546239.80231183
2013-08-13,11550814.80231183
2013-08-14,11555014.80231183
2013-08-15,11559264.80231183
2013-08-16,11563464.80231183
2013-08-17,11568214.80231183
2013-08-18,11573064.80231183
2013-08-19,11577489.80231183
2013-08-20,11582239.80231183
2013-08-21,11587139.80231183
2013-08-22,11592539.80231183
2013-08-23,11597439.80231183
2013-08-24,11602014.80231183
2013-08-25,11605789.80231183
2013-08-26,11609939.80231183
2013-08-27,11614164.80231183
2013-08-28,11618614.80231183
2013-08-29,11623339.80231183
2013-08-30,11628464.80231183
2013-08-31,11634039.80231183
2013-09-01,11639564.80231183
2013-09-02,11644939.80231183
2013-09-03,11649789.80231183
2013-09-04,11653864.80231183
2013-09-05,11658339.80231183
2013-09-06,11662964.80231183
2013-09-07,11666589.80231183
2013-09-08,11670514.80231183
2013-09-09,11675589.80231183
2013-09-10,11680364.80231183
2013-09-11,11685364.80231183
2013-09-12,11690689.80231183
2013-09-13,11695789.80231183
2013-09-14,11701239.80231183
2013-09-15,11705764.80231183
2013-09-16,11709614.80231183
2013-09-17,11714089.80231183
2013-09-18,11718214.80231183
2013-09-19,11722964.80231183
2013-09-20,11727964.80231183
2013-09-21,11732689.80231183
2013-09-22,11737764.80231183
2013-09-23,11743014.80231183
2013-09-24,11748314.80231183
2013-09-25,11753464.80231183
2013-09-26,11757514.80231183
2013-09-27,11761964.80231183
2013-09-28,11766389.80231183
2013-09-29,11770639.80231183
2013-09-30,11774714.80231183
2013-10-01,11779389.80231183
2013-10-02,11784164.80231183
2013-10-03,11789139.80231183
2013-10-04,11793639.80231183
2013-10-05,11799114.80231183
2013-10-06,11803739.80231183
2013-10-07,11807639.80231183
2013-10-08,11811689.80231183
2013-10-09,11816139.80231183
2013-10-10,11820939.80231183
2013-10-11,11825564.80231183
2013-10-12,11830914.80231183
2013-10-13,11836439.80231183
2013-10-14,11842689.80231183
2013-10-15,11849189.80231183
2013-10-16,11854439.80231183
2013-10-17,11858614.80231183
2013-10-18,11863414.80231183
2013-10-19,11868989.80231183
2013-10-20,11873964.80231183
2013-10-21,11879239.80231183
2013-10-22,11885364.80231183
2013-10-23,11890889.80231183
2013-10-24,11896264.80231183
2013-10-25,11902139.80231183
2013-10-26,11906689.80231183
2013-10-27,11911164.80231183
2013-10-28,11915539.80231183
2013-10-29,11919539.80231183
2013-10-30,11924414.80231183
2013-10-31,11929689.80231183
2013-11-01,11934889.80231183
2013-11-02,11939939.80231183
2013-11-03,11944739.80231183
2013-11-04,11949614.80231183
2013-11-05,11953964.80231183
2013-11-06,11958039.80231183
2013-11-07,11961639.80231183
2013-11-08,11964989.80231183
2013-11-09,11968689.80231183
2013-11-10,11972964.80231183
2013-11-11,11977639.80231183
2013-11-12,11982664.80231183
2013-11-13,11986864.80231183
2013-11-14,11991439.80231183
2013-11-15,11995589.80231183
2013-11-16,12000439.80231183
2013-11-17,12005089.80231183
2013-11-18,12008989.80231183
2013-11-19,12013014.80231183
2013-11-20,12017114.80231183
2013-11-21,12020864.80231183
2013-11-22,12025164.80231183
2013-11-23,12029414.80231183
2013-11-24,12033614.80231183
2013-11-25,12037939.80231183
2013-11-26,12041914.80231183
2013-11-27,12046239.80231183
2013-11-28,12050764.80231183
2013-11-29,12055089.80231183
2013-11-30,12059514.80231183
2013-12-01,12064364.80231183
2013-12-02,12068339.80231183
2013-12-03,12073339.80231183
2013-12-04,12077614.80231183
2013-12-05,12081864.80231183
2013-12-06,12087064.80231183
2013-12-07,12091939.80231183
2013-12-08,12096814.80231183
2013-12-09,12101214.80231183
2013-12-10,12106014.80231183
2013-12-11,12110139.80231183
2013-12-12,12114214.80231183
2013-12-13,12118589.80231183
2013-12-14,12123514.80231183
2013-12-15,12127939.80231183
2013-12-16,12132964.80231183
2013-12-17,12138039.80231183
2013-12-18,12143014.80231183
2013-12-19,12148664.80231183
2013-12-20,12153114.80231183
2013-12-21,12157139.80231183
2013-12-22,12161364.80231183
2013-12-23,12165639.80231183
2013-12-24,12169864.80231183
2013-12-25,12173914.80231183
2013-12-26,12178414.80231183
2013-12-27,12183014.80231183
2013-12-28,12186764.80231183
2013-12-29,12190964.80231183
2013-12-30,12195289.80231183
2013-12-31,12199889.80231183
2014-01-01,12205014.80231183
2014-01-02,12208364.80231183
2014-01-03,12212389.80231183
2014-01-04,12215914.80231183
2014-01-05,12220739.80231183
2014-01-06,12225389.80231183
2014-01-07,12229814.80231183
2014-01-08,12234639.80231183
2014-01-09,12239814.80231183
2014-01-10,12244489.80231183
2014-01-11,12249739.80231183
2014-01-12,12254914.80231183
2014-01-13,12259139.80231183
2014-01-14,12263189.80231183
2014-01-15,12267789.80231183
2014-01-16,12272414.80231183
2014-01-17,12276214.80231183
2014-01-18,12280564.80231183
2014-01-19,12284789.80231183
2014-01-20,12289664.80231183
2014-01-21,12293814.80231183
2014-01-22,12298614.80231183
2014-01-23,12303039.80231183
2014-01-24,12307764.80231183
2014-01-25,12311889.80231183
2014-01-26,12315689.80231183
2014-01-27,12320039.80231183
2014-01-28,12323889.80231183
2014-01-29,12327689.80231183
2014-01-30,12332089.80231183
2014-01-31,12336689.80231183
2014-02-01,12341414.80231183
2014-02-02,12346064.80231183
2014-02-03,12350589.80231183
2014-02-04,12354889.80231183
2014-02-05,12359089.80231183
2014-02-06,12363639.80231183
2014-02-07,12367514.80231183
2014-02-08,12372064.80231183
2014-02-09,12375514.80231183
2014-02-10,12379414.80231183
2014-02-11,12383514.80231183
2014-02-12,12387964.80231183
2014-02-13,12392414.80231183
2014-02-14,12397189.80231183
2014-02-15,12401864.80231183
2014-02-16,12406739.80231183
2014-02-17,12410614.80231183
2014-02-18,12414689.80231183
2014-02-19,12419689.80231183
2014-02-20,12424114.80231183
2014-02-21,12427914.80231183
2014-02-22,12432439.80231183
2014-02-23,12436614.80231183
2014-02-24,12441389.80231183
2014-02-25,12445414.80231183
2014-02-26,12450039.80231183
2014-02-27,12454714.80231183
2014-02-28,12459239.80231183
2014-03-01,12462839.80231183
2014-03-02,12466339.80231183
2014-03-03,12470039.80231183
2014-03-04,12473764.80231183
2014-03-05,12477664.80231183
2014-03-06,12481989.80231183
2014-03-07,12486139.80231183
2014-03-08,12490339.80231183
2014-03-09,12494814.80231183
2014-03-10,12498539.80231183
2014-03-11,12502739.80231183
2014-03-12,12507289.80231183
2014-03-13,12511339.80231183
2014-03-14,12514664.80231183
2014-03-15,12518789.80231183
2014-03-16,12523064.80231183
2014-03-17,12527089.80231183
2014-03-18,12530739.80231183
2014-03-19,12534739.80231183
2014-03-20,12539164.80231183
2014-03-21,12543814.80231183
2014-03-22,12548064.80231183
2014-03-23,12553414.80231183
2014-03-24,12558114.80231183
2014-03-25,12562039.80231183
2014-03-26,12566014.80231183
2014-03-27,12570339.80231183
2014-03-28,12574689.80231183
2014-03-29,12579089.80231183
2014-03-30,12582589.80231183
2014-03-31,12587064.80231183
2014-04-01,12591339.80231183
2014-04-02,12596289.80231183
2014-04-03,12601364.80231183
2014-04-04,12606239.80231183
2014-04-05,12610514.80231183
2014-04-06,12614289.80231183
2014-04-07,12618064.80231183
2014-04-08,12621414.80231183
2014-04-09,12625439.80231183
2014-04-10,12629314.80231183
2014-04-11,12633539.80231183
2014-04-12,12637564.80231183
2014-04-13,12642239.80231183
2014-04-14,12647064.80231183
2014-04-15,12651614.80231183
2014-04-16,12655589.80231183
2014-04-17,12659814.80231183
2014-04-18,12663814.80231183
2014-04-19,12667789.80231183
2014-04-20,12672239.80231183
2014-04-21,12676514.80231183
2014-04-22,12680364.80231183
2014-04-23,12684489.80231183
2014-04-24,12688264.80231183
2014-04-25,12692814.80231183
2014-04-26,12696889.80231183
2014-04-27,12701314.80231183
2014-04-28,12705114.80231183
2014-04-29,12709414.80231183
2014-04-30,12712814.80231183
2014-05-01,12717214.80231183
2014-05-02,12721239.80231183
2014-05-03,12724789.80231183
2014-05-04,12728564.80231183
2014-05-05,12731689.80231183
2014-05-06,12736539.80231183
2014-05-07,12740514.80231183
2014-05-08,12744689.80231183
2014-05-09,12748939.80231183
2014-05-10,12753414.80231183
2014-05-11,12757214.80231183
2014-05-12,12761314.80231183
2014-05-13,12765364.80231183
2014-05-14,12769114.80231183
2014-05-15,12773389.80231183
2014-05-16,12777914.80231183
2014-05-17,12782239.80231183
2014-05-18,12786539.80231183
2014-05-19,12790739.80231183
2014-05-20,12795164.80231183
2014-05-21,12799539.80231183
2014-05-22,12803839.80231183
2014-05-23,12807964.80231183
2014-05-24,12811814.80231183
2014-05-25,12815839.80231183
2014-05-26,12819789.80231183
2014-05-27,12823189.80231183
2014-05-28,12827414.80231183
2014-05-29,12830939.80231183
2014-05-30,12835114.80231183
2014-05-31,12838789.80231183
2014-06-01,12843164.80231183
2014-06-02,12847989.80231183
2014-06-03,12852464.80231183
2014-06-04,12856964.80231183
2014-06-05,12860764.80231183
2014-06-06,12864239.80231183
2014-06-07,12868114.80231183
2014-06-08,12871514.80231183
2014-06-09,12875414.80231183
2014-06-10,12879589.80231183
2014-06-11,12883239.80231183
2014-06-12,12887539.80231183
2014-06-13,12891614.80231183
2014-06-14,12896064.80231183
2014-06-15,12900814.80231183
2014-06-16,12905514.80231183
