date,Transaction Count (Mean)
2021-02-01,200.40853753
2021-02-02,200.62996612
2021-02-03,202.79241209
2021-02-04,201.02255985
2021-02-05,204.26617031
2021-02-06,188.34606535
2021-02-07,187.76899603
2021-02-08,197.23855906
2021-02-09,204.70994603
2021-02-10,202.26056985
2021-02-11,194.95488722
2021-02-12,197.77743716
2021-02-13,194.98116145
2021-02-14,183.97087971
2021-02-15,186.34544335
2021-02-16,187.80508867
2021-02-17,192.1672011
2021-02-18,201.39987591
2021-02-19,201.24950585
2021-02-20,205.9287144
2021-02-21,190.21094834
2021-02-22,201.99784483
2021-02-23,200.3817287
2021-02-24,198.67181945
2021-02-25,189.21841903
2021-02-26,188.96988688
2021-02-27,185.30312837
2021-02-28,182.4430184
2021-03-01,183.12615812
2021-03-02,189.34076336
2021-03-03,192.73533084
2021-03-04,189.54765925
2021-03-05,185.23218391
2021-03-06,176.8275179
2021-03-07,182.19916628
2021-03-08,187.14107692
2021-03-09,198.25073838
2021-03-10,192.29409063
2021-03-11,200.27544817
2021-03-12,204.89629057
2021-03-13,198.61056511
2021-03-14,195.93529592
2021-03-15,205.28009943
2021-03-16,200.76564417
2021-03-17,196.22115978
2021-03-18,199.9323181
2021-03-19,198.4677221
2021-03-20,193.39803892
2021-03-21,187.83117894
2021-03-22,201.45762712
2021-03-23,199.68624135
2021-03-24,201.95373226
2021-03-25,207.19419711
2021-03-26,193.58250497
2021-03-27,189.78627602
2021-03-28,186.64993069
2021-03-29,195.03931808
2021-03-30,199.59696226
2021-03-31,209.95086795
2021-04-01,209.94567219
2021-04-02,210.50805702
2021-04-03,198.15121802
2021-04-04,182.57506478
2021-04-05,199.22365591
2021-04-06,206.04642912
2021-04-07,200.80128499
2021-04-08,198.98512781
2021-04-09,201.46848382
2021-04-10,199.78972957
2021-04-11,192.01099908
2021-04-12,206.87277471
2021-04-13,208.59854804
2021-04-14,214.96991782
2021-04-15,184.20615385
2021-04-16,221.82138971
2021-04-17,224.67914025
2021-04-18,214.85402246
2021-04-19,230.7565625
2021-04-20,236.40729483
2021-04-21,240.12195122
2021-04-22,245.79491974
2021-04-23,238.31007752
2021-04-24,213.70815385
2021-04-25,213.45060685
2021-04-26,223.83959203
2021-04-27,223.226418
2021-04-28,234.81417298
2021-04-29,236.07603331
2021-04-30,223.41187413
2021-05-01,219.99815072
2021-05-02,220.85665316
2021-05-03,228.80036883
2021-05-04,236.18065806
2021-05-05,233.0280761
2021-05-06,236.9621095
2021-05-07,236.99239957
2021-05-08,263.78075856
2021-05-09,264.9891942
2021-05-10,263.3863741
2021-05-11,266.17822243
2021-05-12,252.22503494
2021-05-13,242.97338636
2021-05-14,236.48124132
2021-05-15,227.47605808
2021-05-16,220.67435739
2021-05-17,225.36641221
2021-05-18,220.49404301
2021-05-19,227.49089211
2021-05-20,225.76914745
2021-05-21,213.32199688
2021-05-22,198.64794181
2021-05-23,195.88673691
2021-05-24,202.3645753
2021-05-25,201.35009369
2021-05-26,206.25594775
2021-05-27,200.99377432
2021-05-28,201.93068235
2021-05-29,200.00386578
2021-05-30,199.51410316
2021-05-31,202.06897089
2021-06-01,196.72028404
2021-06-02,201.99477405
2021-06-03,208.88678951
2021-06-04,199.69366467
2021-06-05,182.88405347
2021-06-06,173.68738518
2021-06-07,190.56896284
2021-06-08,188.5811583
2021-06-09,185.53285692
2021-06-10,183.93005262
2021-06-11,183.34149365
2021-06-12,175.90565744
2021-06-13,173.75807199
2021-06-14,184.81666926
2021-06-15,188.17847809
2021-06-16,187.70260978
2021-06-17,188.34301607
2021-06-18,182.69820453
2021-06-19,163.42810458
2021-06-20,163.43917143
2021-06-21,191.50839139
2021-06-22,201.59142458
2021-06-23,186.96126925
2021-06-24,188.06668744
2021-06-25,193.52428256
2021-06-26,179.00420103
2021-06-27,171.32490695
2021-06-28,217.15125271
2021-06-29,197.36497034
2021-06-30,187.79457785
2021-07-01,190.82047244
2021-07-02,183.55973279
2021-07-03,174.93267882
2021-07-04,171.15871787
2021-07-05,178.82769902
2021-07-06,210.96046693
2021-07-07,202.03114241
2021-07-08,195.75612403
2021-07-09,191.02263503
2021-07-10,176.71242438
2021-07-11,171.53448544
2021-07-12,186.83785479
2021-07-13,187.63469161
2021-07-14,191.41314554
2021-07-15,196.04356621
2021-07-16,189.14939265
2021-07-17,183.20339783
2021-07-18,183.46303563
2021-07-19,185.73706294
2021-07-20,188.16059315
2021-07-21,186.33785469
2021-07-22,187.30052943
2021-07-23,189.63079105
2021-07-24,189.79541583
2021-07-25,176.35494454
2021-07-26,198.89854844
2021-07-27,209.99267166
2021-07-28,206.68939755
2021-07-29,198.10069226
2021-07-30,198.23472156
2021-07-31,192.49317244
2021-08-01,188.56794425
2021-08-02,198.47873671
2021-08-03,192.19398046
2021-08-04,193.58446694
2021-08-05,182.65285872
2021-08-06,187.8811037
2021-08-07,182.99480837
2021-08-08,182.30880542
2021-08-09,187.33189854
2021-08-10,186.30536345
2021-08-11,192.84627402
2021-08-12,183.60721966
2021-08-13,184.90114303
2021-08-14,178.45261538
2021-08-15,175.27959502
2021-08-16,192.91815385
2021-08-17,192.16743401
2021-08-18,187.77058915
2021-08-19,191.23427266
2021-08-20,195.08499768
2021-08-21,184.53708599
2021-08-22,181.55083576
2021-08-23,194.35543767
2021-08-24,191.58872331
2021-08-25,184.00062121
2021-08-26,180.66774293
2021-08-27,174.01212875
2021-08-28,175.18900929
2021-08-29,176.78378795
2021-08-30,185.25849815
2021-08-31,187.22862021
2021-09-01,189.79147947
2021-09-02,192.8234215
2021-09-03,185.39699969
2021-09-04,184.95644735
2021-09-05,174.06448154
2021-09-06,186.79253754
2021-09-07,203.84463145
2021-09-08,181.43941493
2021-09-09,188.65604702
2021-09-10,192.70877845
2021-09-11,195.34677924
2021-09-12,185.27500765
2021-09-13,197.67482845
2021-09-14,190.56492803
2021-09-15,187.10722033
2021-09-16,188.59488601
2021-09-17,183.63661667
2021-09-18,177.21221516
2021-09-19,173.35986478
2021-09-20,182.61178483
2021-09-21,183.69689039
2021-09-22,182.38775827
2021-09-23,186.09468102
2021-09-24,178.57242448
2021-09-25,170.55804047
2021-09-26,170.03077163
2021-09-27,175.68995971
2021-09-28,174.28782636
2021-09-29,177.14737991
2021-09-30,176.1055538
2021-10-01,186.16237471
2021-10-02,174.99984346
2021-10-03,177.62439101
2021-10-04,176.17232171
2021-10-05,192.74278584
2021-10-06,208.15823868
2021-10-07,212.57036686
2021-10-08,200.56630824
2021-10-09,187.72342101
2021-10-10,178.49427451
2021-10-11,185.44124099
2021-10-12,189.44844955
2021-10-13,188.26803797
2021-10-14,193.85418641
2021-10-15,206.23504274
2021-10-16,183.21920571
2021-10-17,179.19874706
2021-10-18,189.62523749
2021-10-19,193.09052795
2021-10-20,198.28218445
2021-10-21,196.89764144
2021-10-22,195.92013726
2021-10-23,194.57608696
2021-10-24,198.35068407
2021-10-25,202.47662823
2021-10-26,209.6619894
2021-10-27,215.99747833
2021-10-28,235.72128589
2021-10-29,228.69550879
2021-10-30,217.35145784
2021-10-31,206.45622922
2021-11-01,208.89506461
2021-11-02,221.25174382
2021-11-03,221.96100235
2021-11-04,215.24769182
2021-11-05,207.82826559
2021-11-06,198.12604512
2021-11-07,197.92281463
2021-11-08,209.42609518
2021-11-09,209.37617702
2021-11-10,217.91695393
2021-11-11,211.4613212
2021-11-12,209.48933188
2021-11-13,205.57445463
2021-11-14,201.06288416
2021-11-15,204.08862162
2021-11-16,209.49040614
2021-11-17,211.7713615
2021-11-18,201.54582549
2021-11-19,201.50641849
2021-11-20,184.29356632
2021-11-21,200.56290759
2021-11-22,191.84985079
2021-11-23,199.55734343
2021-11-24,212.95859772
2021-11-25,206.50134856
2021-11-26,208.67224188
2021-11-27,189.99123082
2021-11-28,181.530211
2021-11-29,201.01304978
2021-11-30,204.65345902
2021-12-01,195.8702902
2021-12-02,202.57540826
2021-12-03,192.48299968
2021-12-04,200.04808159
2021-12-05,222.62219011
2021-12-06,198.43344492
2021-12-07,195.46297478
2021-12-08,208.24208835
2021-12-09,199.19420567
2021-12-10,192.58363155
2021-12-11,184.86189889
2021-12-12,181.18933006
2021-12-13,191.64014801
2021-12-14,190.09544672
2021-12-15,194.26705773
2021-12-16,180.62466781
2021-12-17,196.40615337
2021-12-18,178.22264905
2021-12-19,176.28715326
2021-12-20,183.53537051
2021-12-21,186.842285
2021-12-22,191.92577031
2021-12-23,194.11410756
2021-12-24,200.73113791
2021-12-25,201.16393189
2021-12-26,186.63089531
2021-12-27,193.30507951
2021-12-28,192.64700404
2021-12-29,192.12578616
2021-12-30,195.22512438
2021-12-31,190.40366829
2022-01-01,181.52305564
2022-01-02,178.4295612
2022-01-03,187.14951246
2022-01-04,188.0683708
2022-01-05,193.44086687
2022-01-06,189.68945557
2022-01-07,185.03658726
2022-01-08,181.4364751
2022-01-09,170.38001537
2022-01-10,192.02662722
2022-01-11,195.74827639
2022-01-12,198.75267152
2022-01-13,199.2732215
2022-01-14,189.23124709
2022-01-15,181.13613938
2022-01-16,178.80596556
2022-01-17,185.33070501
2022-01-18,180.98514392
2022-01-19,188.96076008
2022-01-20,183.39004469
2022-01-21,186.12513687
2022-01-22,183.78889567
2022-01-23,166.95848823
2022-01-24,177.87393394
2022-01-25,182.29721362
2022-01-26,178.32830247
2022-01-27,174.57406837
2022-01-28,175.76622373
2022-01-29,177.5509983
2022-01-30,181.04450222
2022-01-31,182.19514082
2022-02-01,180.46439009
2022-02-02,178.59699411
2022-02-03,173.00560486
2022-02-04,178.3090299
