date,160,40,155,158,113,145,224,83,159,54,132,277,287,192,319,56,65,78,151,176,322,308,217,167,295
2020-12-31,,,,,,,,,,,,,,,,300980,,,,,,,,,
2021-01-01,,,,,,,,,,,,,,,,300996,,,,,,,,,
2021-01-02,,,,,,,,,,,,,,,,301012,,,,,,,,,
2021-01-03,,,,,,,,,,,,,,,,301028,,,,,,,,,
2021-01-04,,,,,,,,,,,,,,,,301045,,,,,,,,,
2021-01-05,,,,,,,,,,,,,,,,301061,,,,,,,,,
2021-01-06,,,,,,,,,,,,,,,,301061,,,,,,,,,
2021-01-07,,,,,,,,,,,,,,,,301094,,,,,,,,,
2021-01-08,,,,,,,,,,,,,,,,301110,,,,,,,,,
2021-01-09,,,,,,,,,,,,,,,,301127,,,,,,,,,
2021-01-10,,,,,,,,,,,,,,,,301143,,,,,,,,,
2021-01-11,,,,,,,,,,,,,,,,301159,,,,,,,,,
2021-01-12,,,,,,,,,,,,,,,,301176,,,,,,,,,
2021-01-13,,,,,,,,,,,,,,,,301192,,,,,,,,,
2021-01-14,,,,,,,,,,,,,,,,301208,,,,,,,,,
2021-01-15,,,,,,,,,,,,,,,,371225,,,,,,,,,
2021-01-16,,,,,,,,,,,,,,,,371245,,,,,,,,,
2021-01-17,,,,,,,,,,,,,,,,371265,,,,,,,,,
2021-01-18,,,,,,,,,,,,,,,,371285,,,,,,,,,
2021-01-19,,,,,,,,,,,,,,,,371306,,,,,,,,,
2021-01-20,,,,,,,,,,,,,,,,371325,,,,,,,,,
2021-01-21,,,,,,,,,,,,,,,,371345,,,,,,,,,
2021-01-22,,,,,,,,,,,,,,,,371367,,,,,,,,,
2021-01-23,,,,,,,,,,,,,,,,371367,,,,,,,,,
2021-01-24,,,,,,,,,,,,,,,,371367,,,,,,,,,
2021-01-25,,,,,,,,,,,,,,,,371367,,,,,,,,,
2021-01-26,,,,,,,,,,,,,,,,371367,,,,,,,,,
2021-01-27,,,,,,,,,,,,,,,,371666,,,,,,,,,
2021-01-28,,,,,,,,,,,,,,,,371666,,,,,,,,,
2021-01-29,,,,,,,,,,,,,,,,441608,,,,,,,,,
2021-01-30,,,,,,,,,,,,,,,,471633,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,471633,,,,,,,,,
2021-02-01,,,,,,,,,,,,,,,,471589,,,,,,,,,
2021-02-02,,,,,,,,,,,,,,,,471856,,,,,,,,,
2021-02-03,,,,,,,,,,,,,,,,471881,,,,,,,,,
2021-02-04,,,,,,,,,,,,,,,,471913,,,,,,,,,
2021-02-05,,,,,,,,,,,,,,,,471913,,,,,,,,,
2021-02-06,,,,,,,,,,,,,,,,471913,,,,,,,,,
2021-02-07,,,,,,,,,,,,,,,,471985,,,,,,,,,
2021-02-08,,,,,,,,,,,,,,,,472009,,,,,,,,,
