date,355,63,31,353,29,289,24,197,317,365,331,302,20,251,215,239,85,324,12,13,312,234,75,115,232
2020-12-03,,,,,,,16228006,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,16310673,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,16291837,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,16400603,,,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,16382048,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,16386444,,,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,16459397,,,,,,,,,,,,,,,,,,
2020-12-10,,,,,,,16519304,,,,,,,,,,,,,,,,,,
2020-12-11,,,,,,,16703109,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,16851183,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,16938147,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,17009073,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,17090655,,,,,,,,,,,,126147608,,,,,,
2020-12-16,,,,,,,17248844,,,,,,,,,,,,126491052,,,,,,
2020-12-17,,,,,,,17386904,,,,,,,,,,,,126838570,,,,,,
2020-12-18,,,,,,,17549771,,,,,,,,,,,,126359231,,,,,,
2020-12-19,,,,,,,17758744,,,,,,,,,,,,134763105,,,,,,
2020-12-20,,,,,,,17775711,,,,,,,,,,,,133363735,,,,,,
2020-12-21,,,,,,,18015202,,,,,,,,,,,,131969604,,,,,,
2020-12-22,,,,,,,18060882,,,,,,,,,,,,129588763,,,,,,
2020-12-23,,,,,,,18138715,,,,,,,,,,,,131391767,,,,,,
2020-12-24,,,,,,,18171926,,,,,,,,,,,,130123368,,,,,,
2020-12-25,,,,,,,18301886,,,,,,,,,,,,128843837,,,,,,
2020-12-26,,,,,,,18432566,,,,,,,,,,,,130675740,,,,,,
2020-12-27,,,,,,,18397791,,,,,,,,,,,,130052918,,,,,,
2020-12-28,,,,,,,18482613,,,,,,,,,,,,130324406,,,,,,
2020-12-29,,,,,,,18601425,,,,,,,,,,,,130688300,,,,,,
2020-12-30,,,,,,,18603467,,,,,,,,,,,,135586677,,,,,,
2020-12-31,,1691770,,,,,18534099,,,,,,,,,,,,134298597,,,,,,
2021-01-01,,1704751,,,,,18603748,,,,,,,,,,,,131809076,,,,,,
2021-01-02,,1705729,,,,,18686100,,,,,,,,,,,,126380885,,,,,,
2021-01-03,,1693552,,,,,18616494,,,,,,,,,,,,120880407,,,,,,
2021-01-04,,1701136,,,,,18667891,,,,,,,,,,,,119806447,,,,,,
2021-01-05,,1746033,,,,,18568353,,,,,,,,,,,,114769811,,,,,,
2021-01-06,,1746458,,,,,18696377,,,,,,,,,,,,113044397,,,,,,
2021-01-07,,1490760,,,,,19040894,,,,,,,,,,,,114928705,,,,,,
2021-01-08,,2101358,,,,,20098273,,,,,,,,,,,,113841914,,,,,,
2021-01-09,,2149782,,,,,20981716,,,,,,,,,,,,112246343,,,,,,
2021-01-10,,2265292,,,,,21433555,,,,,,,,,,,,110081273,,,,,,
2021-01-11,,2275681,,,,,21622992,,,,,,,,,,,,110233876,,,,,,
2021-01-12,,2213305,,,,,22202040,,,,,,,,,,,,109791644,,,,,,
2021-01-13,,2206487,,,,,22494878,,,,,,,,,,,,115619680,,,,,,
2021-01-14,,2252893,,,,,23530796,,,,,,,,,,,,115262378,,,,,,
2021-01-15,,2261386,,,,,24633443,,,,,,,,,,,,114284269,,,,,,
2021-01-16,,2347599,,,,,25307886,,,,,,,,,,,,115355468,,,,,,
2021-01-17,,2469716,,,,,26129129,,,,,,,,,,,,113278798,,,,,,
2021-01-18,,2483767,,,,,26961686,,,,,,,,,,,,115885804,,,,,,
2021-01-19,,2497474,,,,,27420446,,,,,,,,,,,,116812917,,,,,,
2021-01-20,,2522899,,,,,28182872,,,,,,,,,,,,112866410,,,,,,
2021-01-21,,2539199,,,,,29328067,,,,,,,,,,,,113984834,,,,,,
2021-01-22,,2537594,,,,,30424052,,,,,,,,,,,,112380416,,,,,,
2021-01-23,,2533423,,,,,30648275,,,,,,,,,,,,112867562,,,,,,
2021-01-24,,3244425,,,,,30580611,,,,,,,,,,,,113064873,,,,,,
2021-01-25,,3873934,,,,,30657288,,,,,,,,,,,,116494526,,,,,,
2021-01-26,,3844457,,,,,30645347,,,,,,,,,,,,116279818,,,,,,
2021-01-27,,4401286,,,,,30792830,,,,,,,,,,,,116432022,,,,,,
2021-01-28,,4846277,,,,,30799281,,,,,,,,,,,,116616633,,,,,,
2021-01-29,,9465599,,,,,31567419,,,,,,,,,,,,116075609,,,,,,
2021-01-30,,9537830,,,,,31949514,,,,,,,,,,,,116806969,,,,,,
2021-01-31,,9541247,,,,,32630692,,,,,,,,,,,,116857787,,,,,,
2021-02-01,,8767099,,,,,33077385,,,,,,,,,,,,116617576,,,,,,
2021-02-02,,8612092,,,,,32746077,,,,,,,,,,,,125332377,,,,,,
2021-02-03,,8914452,,,,,32983298,,,,,,,,,,,,125650845,,,,,,
2021-02-04,,9342628,,,,,33113897,,,,,,,,,,,,125866652,,,,,,
2021-02-05,,9415488,,,,,32689138,,,,,,,,,,,,125475442,,,,,,
2021-02-06,,9860072,,,,,33244362,,,,,,,,,,,,127082776,,,,,,
2021-02-07,,10103654,,,,,33002243,,,,,,,,,,,,126919354,,,,,,
2021-02-08,,10150534,,,,,32975564,,,,,,,,,,,,127566689,,,,,,
2021-02-09,,10234873,,,,,33246356,,,,,,,,,,,,124996595,,,,,,
2021-02-10,,10393113,,,,,33161493,,,,,,,,,,,,140962483,,,,,,
2021-02-11,,10405090,,,,,32840587,,,,,,,,,,,,146634115,,,,,,
2021-02-12,,10601476,,,,,33844959,,,,,,,,,,,,146351490,,,,,,
2021-02-13,,12303025,,,,,34491544,,,,,,,,,,,,143726701,,,,,,
2021-02-14,,13466777,,,,,36071804,,,,,,,,,,,,147358793,,,,,,
2021-02-15,,13468742,,,,,35736655,,,,,,,,,,,,148915931,,,,,,
2021-02-16,,17821260,,,,,35983337,,,,,,,,,,,,146737264,,,,,,
2021-02-17,,17688554,,,,,36452735,,,,,,,,,,,,147836381,,,,,,
2021-02-18,,17769113,,,,,36221602,,,,,,,,,,,,158188933,,,,,,
2021-02-19,,17931465,,,,,37340250,,,,,,,,,,,,156283960,,,,,,
2021-02-20,,20945311,,,,,38113716,,,,,,,,,,,,158204497,,,,,,
2021-02-21,,22075539,,,,,39679915,,,,,,,,,,,,154167663,,,,,,
2021-02-22,,25403087,,,,,40236367,,,,,,,,,,,,157762197,,,,,,
2021-02-23,,29687482,,,,,40123732,,,,,,,,,,,,161471530,,,,,,
2021-02-24,,38105786,,,,,40253859,,,,,,,,,,,,160135723,,,,,,
2021-02-25,,48868421,,,,,40244100,,,,,,,,,,,,162691554,,,,,,
2021-02-26,,52794702,,,,,40277175,,,,,,,,,,,,160744139,,,,,,
2021-02-27,,53078905,,,,,40336463,,,,,,1319624,,,,,,164648871,,,,,,
2021-02-28,,52849118,,,,,40122290,,,,,,15352409,,,,,,168860150,,,,,,
2021-03-01,,45397570,,,,,40146035,,,,,,51459457,,,,,,171105522,,,,,,
2021-03-02,,46174877,,,,,40377860,,,,,,100041649,,,,,,167887966,,,,,,
2021-03-03,,46410917,,,,,41172126,,,,,,100865844,,,,,,167990180,,,,,,
2021-03-04,,47938220,,,,,40809356,,,,,,118066845,,,,,,168922572,,,,,,
2021-03-05,,44394318,,,,,40899662,,,,,,124662190,,,,,,167818413,,,,,,
2021-03-06,,44859865,,,,,40852455,,,,,,131630501,,,,,,172867883,,,,,,
2021-03-07,,44985410,,,,,41038816,,,,,,123845252,,,,,,170337211,,,,,,
2021-03-08,,45091035,,,,,40832182,,,,,,127939555,,,,,,172189988,,,,,,
2021-03-09,,45133578,,,,,40797919,,,,,,165891363,,,,,,172204553,,,,,,
2021-03-10,,46787109,,,,,41654672,,,,,,170067785,,,,,,171818674,,,,,,
2021-03-11,,46892316,,,,,41554593,,,,,,168219490,,,,,,172786731,,,,,,
2021-03-12,,46943122,,,,,41417708,,,,,,166903439,,,,,,176314818,,,,,,
2021-03-13,,46677544,,,,,41637753,,,,,,179180804,,,,,,176822685,,,,,,
2021-03-14,,46398963,,,,,42028118,,,,,,174068268,,,,,,177220601,,,,,,
2021-03-15,,46325131,,,,,41671141,,,,,,184867855,,,,,,175857615,,,,,,
2021-03-16,,48019627,,,,,41786639,,,,,,179435346,,,,,,174603849,,,,,,
2021-03-17,,47967315,,,,,41897902,,,,,,195565941,,,,,,172657259,,,,,,
2021-03-18,,48151518,,,,,42039146,,,,,,202984454,,,,,,172464875,,,,,,
2021-03-19,,47889626,,,,,42393984,,,,,,207821056,,,,,,172997266,,,,,,
2021-03-20,,47975263,,,,,42299118,,,,,,220037649,,,,,,176032439,,,,,,
2021-03-21,,48074491,,,,,42333677,,,,,,221613479,,,,,,176387241,,,,,,
2021-03-22,,47400045,,,,,42290377,,,,,,218303584,,,,,,176796234,,,,,,
2021-03-23,,47255491,,,,,42322551,,,,,,217919320,,,,,,177817399,,,,,,
2021-03-24,,47210153,,,,,42587422,,,,,,200784148,,,,,,176498964,,,,,,
2021-03-25,,44703033,,,,,42584387,,,,,,190794405,,,,,,177338545,,,,,,
2021-03-26,,44348247,,,,,42456655,,,,,,189541237,,,,,,178562461,,,,,,
2021-03-27,,44309482,,,,,42609460,,,,,,189878685,,,,,,211975372,,,,,,
2021-03-28,,44278841,,,,,42659635,,,,,,196512743,,,,,,211448466,,,,,,
2021-03-29,,44289358,,,,,42763853,,,,,,205591446,,,,,,211696442,,,,,,
2021-03-30,,44530694,,,,,42809181,,,,,,196579677,,,,,,215522543,,,,,,
2021-03-31,,44637397,,,,,43295969,,,,,,196123970,,,,,,217704358,,,,,,
2021-04-01,,44678672,,,,,43352397,,,,,,204575064,,,,,,217318482,,,,,,
2021-04-02,,44743656,,,,,43325737,,,,,,214497755,,,,,,216790234,,,,,,
2021-04-03,,45926926,,,,,43306930,,,,,,222019591,,,,,,224491389,,,,,,
2021-04-04,,45889635,,,,,43307609,,,,,,232834299,,,,,,221096631,,,,,,
2021-04-05,,45836728,,,,,43396608,,,,,,241161867,,,,,,220605444,,,,,,
2021-04-06,,46040479,,,,,43401536,,,,,,244919790,,,,,,221121671,,,,,,
2021-04-07,,46150240,,,,,43420470,,,,,,248769418,,,,,,220346011,,,,,,
2021-04-08,,46048365,,,,,43447341,,,,,,252659654,,,,,,221677681,,,,,,
2021-04-09,,47016255,,,,,43498228,,,,,,253406946,,,,,,225587091,,,,,,
2021-04-10,,47095707,,,,,43785141,,,,,,253870437,,,,,,245146286,,,,,,
2021-04-11,,47121785,,,,,44043484,,,,,,251270502,,,,,,244953185,,,,,,
2021-04-12,,47135062,,,,,43938912,,,,,,246175758,,,,,,245043443,,,,,,
2021-04-13,,47065708,,,,,43782643,,,,,,261339121,,,,,,245364585,,,,,,
2021-04-14,,46856039,,,,,44071646,,,,,,261583633,,,,,,246141452,,,,,,
2021-04-15,,46831774,,,,,43856066,,,,,,258281766,,,,,,244720154,,,,,,
2021-04-16,,46551975,,,,,43901631,,,,,,260369858,,,,,,245402063,,,,,,
2021-04-17,,46582017,,,,,43933490,,,,,,261136810,,,,,,244658903,,,,,,
2021-04-18,,49257708,,,,,44020088,,,,,,253913127,,,,,,245695291,,,,,,
2021-04-19,,49257340,,,,,43952354,,,,,,263345496,,,,,,245987806,,,,,,
2021-04-20,,49196531,,,,,43930242,,,,,,274383342,,,,,,247411916,,,,,,
2021-04-21,,47256303,,,,,43895041,,,,,,281051282,,,,,,246082456,,,,,,
2021-04-22,,46165471,,,,,44941699,,,,,,284496792,,,,,,247531024,,,,,,
2021-04-23,,43070279,,,,,45186085,,,,,,283274465,,,,,,246617158,,,,,,
2021-04-24,,43124775,,,,,45612842,,,,,,281063315,,,,,,251697308,,,,,,
2021-04-25,,42928846,,,,,46106749,,,,,,282689627,,,,,,249103732,,,,,,
2021-04-26,,44319425,,,,,46615452,,,,,,274494277,,,,,,251114786,,,,,,
2021-04-27,,42232881,,,,,46882323,,,,,,255343916,,,,,,315259754,,,,,,
2021-04-28,,42971873,,,,,46742833,,,,,,254149606,,,,,,319538352,,,,,,
2021-04-29,,45125504,,,,,47041840,,,,,,247680705,,,,,,321755639,,,,,,
2021-04-30,,45726473,,,,,47206676,,,,,,248927038,,,,,,332343998,,,,,,
2021-05-01,,45388645,,,,,47677311,,,,,,260407620,,,,,,338191253,,,,,,
2021-05-02,,45897782,,,,,48003745,,,,,,265572153,,,,,,338929688,,,,,,
2021-05-03,,46837699,,,,,48445216,,,,,,271978903,,,,,,346383895,,,,,,
2021-05-04,,47199197,,,,,48405711,,,,,,284854596,,,,,,358344760,,,,,,
2021-05-05,,47404095,,,,,48184016,,,,,,291727928,,,,,,362077446,,,,,,
2021-05-06,,46002639,,,,,48463274,,,,,,300906072,,,,,,367756554,,,,,,
2021-05-07,,41408168,,,,,47290536,,,,,,318452891,,,,,,396243197,,,,,,
2021-05-08,,44469720,,,,,47566369,,,,,,331992700,,,,,,397697350,,,,,,
2021-05-09,,44648757,,,,,47463873,,,,,,357988133,,,,,,397485359,,,,,,
2021-05-10,,45595142,,,,,48143227,,,,,,363066741,,,,,,397960153,,,,,,
2021-05-11,,45678174,,,,,47621137,,,,,,364575682,,,,,,397997543,,,,,,
2021-05-12,,45458151,,,,,47911904,,,,,,366992159,,,,,,396431471,,,,,,
2021-05-13,,45772764,,,,,47455632,,,,,,373267994,,,,,,440427453,,,,,,
2021-05-14,,45615405,,,,,48126744,,,,,,367238428,,,,,,443714578,,,,,,
2021-05-15,,45688285,,,,,48315040,,,,,,345407620,,,,,,444287568,,,,,,
2021-05-16,,45583193,,,,,48116783,,,,,,335023693,,,,,,440559115,,,,,,
2021-05-17,,45535333,,,,,48566844,,,,,,313419229,,,,,,447678285,,,,,,
2021-05-18,,45505550,,,,,48924383,,,,,,313033365,,,,,,442684696,,,,,,
2021-05-19,,45395916,,,,,49174384,,,,,,305666432,,,,,,442129514,,,,,,
2021-05-20,,45166400,,,,,48261862,,,,,,225552869,,,,,,430089355,,,,,,
2021-05-21,,45074511,,,,,48323483,,,,,,227953738,,,,,,423431380,,,,,,
2021-05-22,,42472596,,,,,48908817,,,,,,228866176,,,,,,429576993,,,,,,
2021-05-23,,38078324,,,,,48837217,,,,,,228741059,,,,,,422336483,,,,,,
2021-05-24,,37372247,,,,,49682437,,,,,,213506119,,,,,,410296253,,,,,,
2021-05-25,,37416791,,,,,49483357,,,,,,217317796,,,,,,412017380,,,,,,
2021-05-26,,37367138,,,,,49898732,,,,,,238938678,,,,,,382908985,,,,,,
2021-05-27,,37277023,,,,,50504635,,,,,,254557330,,,,,,371129074,,,,,,
2021-05-28,,37300271,,,,,50590906,,,,,,258644662,,,,,,360394632,,,,,,
2021-05-29,,37298443,,,,,50666522,,,,,,275599576,,,,,,356321265,,,,,,
2021-05-30,,37081837,,,,,50882863,,,,,,273835484,,,,,,352997693,,,,,,
2021-05-31,,37013763,,,,,50109668,,,,,,273158631,,,,,,344510978,,,,,,
2021-06-01,,36953959,,,,,50593963,,,,,,267832667,,,,,,345297304,,,,,,
2021-06-02,,36951048,,,,,50453168,,,,,,264563644,,,,,,340013944,,,,,,
2021-06-03,,36917677,,,,,50639875,,,,,,264620306,,,,,,339542981,,,,,,
2021-06-04,,36902661,,,,,50839839,,,,,,264979715,,,,,,343896864,,,,,,
2021-06-05,,36800954,,,,,50432237,,,,,,247575455,,,,,,342261258,,,,,,
2021-06-06,,36846300,,,,,50551894,,,,,,248355575,,,,,,349548790,,,,,,
2021-06-07,,33690389,,,,,50415920,,,,,,262126596,,,,,,360353302,,,,,,
2021-06-08,,33701965,,,,,50339000,,,,,,265494075,,,,,,357689628,,,,,,
2021-06-09,,33627282,,,,,50665139,,,,,,266113252,,,,,,365756114,,,,,,
2021-06-10,,33565172,,,,,51164928,,,,,,279077298,,,,,,370127103,,,,,,
2021-06-11,,33553511,,,,,50788652,,,,,,284513227,,,,,,368725472,,,,,,
2021-06-12,,33525908,,,,,50510617,,,,,,306219381,,,,,,365964616,,,,,,
2021-06-13,,33517959,,,,,50839633,,,,,,312585221,,,,,,376850802,,,,,,
2021-06-14,,33461098,,,,,50690385,,,,,,349663224,,,,,,375707500,,,,,,
2021-06-15,,33478975,,,,,50874336,,,,,,399397143,,,,,,379478851,,,,,,
2021-06-16,,33486884,,,,,50928746,,,,,,424952985,,,,,,379569059,,,,,,
2021-06-17,,33490393,,,,,50662615,,,,,,387818671,,,,,,382014738,,,,,,
2021-06-18,,33503933,,,,,50746902,,,,,,371436727,,,,,,386530773,,,,,,
2021-06-19,,33507767,,,,,50800905,,,,,,358664330,,,,,,387684177,,,,,,
