leverage,volatility,predicted_tail_probability,ci_low,ci_high,observed_leverage_min,observed_leverage_max,fixed_volatility,tail_threshold,n,sample_start,sample_end,method,plot_key,panel,date,window,step,horizon,connectedness_pct,lag_order,stable,row_sum_max_error,error,specification,variables
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-06-23,connectedness,2023-06-23,252,21,10,62.5717093134,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-07-14,connectedness,2023-07-14,252,21,10,60.3197139819,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-08-04,connectedness,2023-08-04,252,21,10,53.8094228636,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-08-25,connectedness,2023-08-25,252,21,10,55.073098894,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-09-15,connectedness,2023-09-15,252,21,10,55.2405139442,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-10-06,connectedness,2023-10-06,252,21,10,56.4755537064,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-10-27,connectedness,2023-10-27,252,21,10,56.7217834174,1,True,0,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-11-17,connectedness,2023-11-17,252,21,10,54.4287681356,1,True,1.11022302463e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-12-08,connectedness,2023-12-08,252,21,10,52.3030490668,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2023-12-29,connectedness,2023-12-29,252,21,10,47.6346979472,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
,,,,,,,,,252,,,Pesaran-Shin generalized FEVD,connectedness__2024-01-19,connectedness,2024-01-19,252,21,10,49.6692000629,1,True,2.22044604925e-16,,primary,BTC|ETH|XRP|DOT|ADA
