date,asset,feature_id,beta,se_hac,ci_low,ci_high,r_squared,window,n,sample_start,sample_end,plot_key,panel,pre_beta,era_beta_change,era_beta_change_se_hac,era_beta_change_pvalue,era_beta,break_date,method,era_beta_change_qvalue_bh
2024-03-22,BTC,qqq_ret,0.043562730668,0.227411431006,-0.402155483776,0.489280945112,0.019848128936,252,252,2023-03-23,2024-03-22,rolling__BTC__2024-03-22,rolling,,,,,,,,
2024-04-01,BTC,qqq_ret,-0.0629911755595,0.221950970345,-0.498007083769,0.37202473265,0.0176023588124,252,252,2023-03-30,2024-04-01,rolling__BTC__2024-04-01,rolling,,,,,,,,
2024-04-08,BTC,qqq_ret,-0.0954089867808,0.224024864123,-0.534489652103,0.343671678542,0.0188379795635,252,252,2023-04-06,2024-04-08,rolling__BTC__2024-04-08,rolling,,,,,,,,
2024-04-15,BTC,qqq_ret,-0.126554247723,0.227038695991,-0.571541914962,0.318433419516,0.0251670205058,252,252,2023-04-14,2024-04-15,rolling__BTC__2024-04-15,rolling,,,,,,,,
2024-04-22,BTC,qqq_ret,-0.130968557339,0.213867546274,-0.550141245499,0.288204130821,0.0281977121019,252,252,2023-04-21,2024-04-22,rolling__BTC__2024-04-22,rolling,,,,,,,,
2024-04-29,BTC,qqq_ret,-0.169501703973,0.213586458764,-0.588123470735,0.24912006279,0.030144364255,252,252,2023-04-28,2024-04-29,rolling__BTC__2024-04-29,rolling,,,,,,,,
2024-05-06,BTC,qqq_ret,-0.0586899413527,0.22294154421,-0.495647338662,0.378267455957,0.0366643131121,252,252,2023-05-05,2024-05-06,rolling__BTC__2024-05-06,rolling,,,,,,,,
2024-05-13,BTC,qqq_ret,-0.0166019522338,0.226736128488,-0.460996598064,0.427792693597,0.0361338489455,252,252,2023-05-12,2024-05-13,rolling__BTC__2024-05-13,rolling,,,,,,,,
2024-05-20,BTC,qqq_ret,0.0466164679276,0.231808288981,-0.407719429792,0.500952365647,0.0389190400236,252,252,2023-05-19,2024-05-20,rolling__BTC__2024-05-20,rolling,,,,,,,,
2024-05-28,BTC,qqq_ret,0.0673301973988,0.234739856157,-0.392751466405,0.527411861202,0.0377270290319,252,252,2023-05-26,2024-05-28,rolling__BTC__2024-05-28,rolling,,,,,,,,
2024-06-04,BTC,qqq_ret,0.0780512141933,0.235128674838,-0.382792520221,0.538894948608,0.0376243671221,252,252,2023-06-05,2024-06-04,rolling__BTC__2024-06-04,rolling,,,,,,,,
2024-06-11,BTC,qqq_ret,0.0849737841402,0.238210875512,-0.381910952589,0.55185852087,0.0360356282689,252,252,2023-06-12,2024-06-11,rolling__BTC__2024-06-11,rolling,,,,,,,,
2024-06-18,BTC,qqq_ret,0.115620412064,0.245436276149,-0.365425849687,0.596666673816,0.0339342460742,252,252,2023-06-20,2024-06-18,rolling__BTC__2024-06-18,rolling,,,,,,,,
2024-06-26,BTC,qqq_ret,0.282788914076,0.24838365898,-0.204034111873,0.769611940026,0.0393641522333,252,252,2023-06-27,2024-06-26,rolling__BTC__2024-06-26,rolling,,,,,,,,
2024-07-03,BTC,qqq_ret,0.265820664942,0.253381309931,-0.230797576879,0.762438906763,0.0388765805,252,252,2023-07-05,2024-07-03,rolling__BTC__2024-07-03,rolling,,,,,,,,
2024-07-11,BTC,qqq_ret,0.223029767873,0.243977907236,-0.255158143332,0.701217679079,0.0380704422008,252,252,2023-07-12,2024-07-11,rolling__BTC__2024-07-11,rolling,,,,,,,,
2024-07-18,BTC,qqq_ret,0.258410652386,0.240639799727,-0.213234688326,0.730055993099,0.0375508151759,252,252,2023-07-19,2024-07-18,rolling__BTC__2024-07-18,rolling,,,,,,,,
2024-07-25,BTC,qqq_ret,0.246638451723,0.244466164755,-0.232506426636,0.725783330081,0.0348719199184,252,252,2023-07-26,2024-07-25,rolling__BTC__2024-07-25,rolling,,,,,,,,
2024-08-01,BTC,qqq_ret,0.171695171134,0.248253840266,-0.31487341481,0.658263757079,0.0309111531384,252,252,2023-08-02,2024-08-01,rolling__BTC__2024-08-01,rolling,,,,,,,,
2024-08-08,BTC,qqq_ret,0.205705167379,0.199648578109,-0.185598855279,0.597009190036,0.11552877819,252,252,2023-08-09,2024-08-08,rolling__BTC__2024-08-08,rolling,,,,,,,,
2024-08-15,BTC,qqq_ret,0.207329530361,0.19945973407,-0.183604364783,0.598263425504,0.106218278165,252,252,2023-08-16,2024-08-15,rolling__BTC__2024-08-15,rolling,,,,,,,,
2024-08-22,BTC,qqq_ret,0.183281491085,0.195242040988,-0.199385877519,0.565948859689,0.104834345,252,252,2023-08-23,2024-08-22,rolling__BTC__2024-08-22,rolling,,,,,,,,
2024-08-29,BTC,qqq_ret,0.153313303867,0.199646642036,-0.237986924158,0.544613531893,0.103159746908,252,252,2023-08-30,2024-08-29,rolling__BTC__2024-08-29,rolling,,,,,,,,
2024-09-06,BTC,qqq_ret,0.183359114156,0.193642750573,-0.196173702834,0.562891931145,0.109919488349,252,252,2023-09-07,2024-09-06,rolling__BTC__2024-09-06,rolling,,,,,,,,
2024-09-13,BTC,qqq_ret,0.210546354472,0.190660691097,-0.163141733346,0.58423444229,0.117469802237,252,252,2023-09-14,2024-09-13,rolling__BTC__2024-09-13,rolling,,,,,,,,
2024-09-20,BTC,qqq_ret,0.225110103825,0.191857838929,-0.150924350627,0.601144558277,0.116707803706,252,252,2023-09-21,2024-09-20,rolling__BTC__2024-09-20,rolling,,,,,,,,
2024-09-27,BTC,qqq_ret,0.23907095404,0.193299003776,-0.139788131607,0.617930039688,0.115511585046,252,252,2023-09-28,2024-09-27,rolling__BTC__2024-09-27,rolling,,,,,,,,
2024-10-04,BTC,qqq_ret,0.234730824204,0.195844611057,-0.149117560033,0.618579208442,0.116451320327,252,252,2023-10-05,2024-10-04,rolling__BTC__2024-10-04,rolling,,,,,,,,
2024-10-11,BTC,qqq_ret,0.216834334223,0.195062350208,-0.165480846924,0.599149515371,0.114332110345,252,252,2023-10-12,2024-10-11,rolling__BTC__2024-10-11,rolling,,,,,,,,
2024-10-18,BTC,qqq_ret,0.225310571989,0.193283542601,-0.153518210313,0.60413935429,0.112650310458,252,252,2023-10-19,2024-10-18,rolling__BTC__2024-10-18,rolling,,,,,,,,
2024-10-25,BTC,qqq_ret,0.287073630991,0.187055120729,-0.0795476687623,0.653694930744,0.116275440609,252,252,2023-10-26,2024-10-25,rolling__BTC__2024-10-25,rolling,,,,,,,,
2024-11-01,BTC,qqq_ret,0.282616958685,0.189603402381,-0.0889988813279,0.654232798698,0.117442396831,252,252,2023-11-02,2024-11-01,rolling__BTC__2024-11-01,rolling,,,,,,,,
2024-11-08,BTC,qqq_ret,0.33892780162,0.190018612406,-0.033501835089,0.711357438329,0.134252899371,252,252,2023-11-09,2024-11-08,rolling__BTC__2024-11-08,rolling,,,,,,,,
2024-11-15,BTC,qqq_ret,0.332385751652,0.187930722026,-0.0359516951075,0.700723198412,0.125024404187,252,252,2023-11-16,2024-11-15,rolling__BTC__2024-11-15,rolling,,,,,,,,
2024-11-22,BTC,qqq_ret,0.313608797811,0.186360724845,-0.051651511018,0.67886910664,0.122974090748,252,252,2023-11-24,2024-11-22,rolling__BTC__2024-11-22,rolling,,,,,,,,
2024-12-02,BTC,qqq_ret,0.264903936177,0.192450965006,-0.112293024025,0.642100896379,0.11669662452,252,252,2023-12-01,2024-12-02,rolling__BTC__2024-12-02,rolling,,,,,,,,
2024-12-09,BTC,qqq_ret,0.316581657578,0.186532962222,-0.0490162303069,0.682179545464,0.123973250067,252,252,2023-12-08,2024-12-09,rolling__BTC__2024-12-09,rolling,,,,,,,,
2024-12-16,BTC,qqq_ret,0.414989255893,0.194464185877,0.0338464552908,0.796132056495,0.12794763468,252,252,2023-12-15,2024-12-16,rolling__BTC__2024-12-16,rolling,,,,,,,,
2024-12-23,BTC,qqq_ret,0.511241486428,0.208082424469,0.103407428653,0.919075544202,0.132584137185,252,252,2023-12-22,2024-12-23,rolling__BTC__2024-12-23,rolling,,,,,,,,
2024-12-31,BTC,qqq_ret,0.524478580388,0.207058891218,0.118650610921,0.930306549855,0.138650850668,252,252,2024-01-02,2024-12-31,rolling__BTC__2024-12-31,rolling,,,,,,,,
2025-01-08,BTC,qqq_ret,0.56629187702,0.216730299797,0.14150829506,0.99107545898,0.144207177636,252,252,2024-01-09,2025-01-08,rolling__BTC__2025-01-08,rolling,,,,,,,,
2025-01-16,BTC,qqq_ret,0.556849915277,0.213277498199,0.138833700093,0.97486613046,0.151787503679,252,252,2024-01-17,2025-01-16,rolling__BTC__2025-01-16,rolling,,,,,,,,
2025-01-24,BTC,qqq_ret,0.580616927846,0.209585407115,0.169837078214,0.991396777477,0.156857839841,252,252,2024-01-24,2025-01-24,rolling__BTC__2025-01-24,rolling,,,,,,,,
2025-01-31,BTC,qqq_ret,0.56806002255,0.211038096548,0.15443295395,0.981687091149,0.158154038897,252,252,2024-01-31,2025-01-31,rolling__BTC__2025-01-31,rolling,,,,,,,,
2025-02-07,BTC,qqq_ret,0.570417435795,0.217617556415,0.143894862819,0.996940008772,0.153972116234,252,252,2024-02-07,2025-02-07,rolling__BTC__2025-02-07,rolling,,,,,,,,
2025-02-14,BTC,qqq_ret,0.535229495739,0.21832465497,0.107321035061,0.963137956417,0.157260185128,252,252,2024-02-14,2025-02-14,rolling__BTC__2025-02-14,rolling,,,,,,,,
2025-02-24,BTC,qqq_ret,0.551076611836,0.219162278063,0.121526440062,0.98062678361,0.157561883424,252,252,2024-02-22,2025-02-24,rolling__BTC__2025-02-24,rolling,,,,,,,,
2025-03-03,BTC,qqq_ret,0.56273659239,0.219045980033,0.133414360567,0.992058824214,0.160880919864,252,252,2024-02-29,2025-03-03,rolling__BTC__2025-03-03,rolling,,,,,,,,
2025-03-10,BTC,qqq_ret,0.581786304253,0.220287737298,0.150030272913,1.01354233559,0.17878398868,252,252,2024-03-07,2025-03-10,rolling__BTC__2025-03-10,rolling,,,,,,,,
2025-03-17,BTC,qqq_ret,0.637921674297,0.217361462375,0.211901036415,1.06394231218,0.190002357035,252,252,2024-03-14,2025-03-17,rolling__BTC__2025-03-17,rolling,,,,,,,,
2025-03-24,BTC,qqq_ret,0.648284786777,0.218551311301,0.219932087854,1.0766374857,0.203035702154,252,252,2024-03-21,2025-03-24,rolling__BTC__2025-03-24,rolling,,,,,,,,
2025-03-31,BTC,qqq_ret,0.66256478027,0.212684744078,0.245710341815,1.07941921872,0.216744105839,252,252,2024-03-28,2025-03-31,rolling__BTC__2025-03-31,rolling,,,,,,,,
2025-04-07,BTC,qqq_ret,0.588629189861,0.240186966233,0.117871386489,1.05938699323,0.167564745015,252,252,2024-04-05,2025-04-07,rolling__BTC__2025-04-07,rolling,,,,,,,,
2025-04-14,BTC,qqq_ret,0.603430315279,0.245491191065,0.12227642227,1.08458420829,0.206800860016,252,252,2024-04-12,2025-04-14,rolling__BTC__2025-04-14,rolling,,,,,,,,
2025-04-22,BTC,qqq_ret,0.550898640155,0.239394453246,0.081694133694,1.02010314662,0.202653005653,252,252,2024-04-19,2025-04-22,rolling__BTC__2025-04-22,rolling,,,,,,,,
2025-04-29,BTC,qqq_ret,0.547599653447,0.241544865161,0.0741804170813,1.02101888981,0.203525980486,252,252,2024-04-26,2025-04-29,rolling__BTC__2025-04-29,rolling,,,,,,,,
2025-05-06,BTC,qqq_ret,0.528185126209,0.238380307703,0.0609683084883,0.99540194393,0.199749104157,252,252,2024-05-03,2025-05-06,rolling__BTC__2025-05-06,rolling,,,,,,,,
2025-05-13,BTC,qqq_ret,0.474376791779,0.227824445569,0.0278490836666,0.920904499891,0.192560007262,252,252,2024-05-10,2025-05-13,rolling__BTC__2025-05-13,rolling,,,,,,,,
2025-05-20,BTC,qqq_ret,0.437423661298,0.220790542068,0.00468215071751,0.870165171878,0.194292337687,252,252,2024-05-17,2025-05-20,rolling__BTC__2025-05-20,rolling,,,,,,,,
2025-05-28,BTC,qqq_ret,0.415672931292,0.216875587798,-0.00939540991853,0.840741272502,0.19354869871,252,252,2024-05-24,2025-05-28,rolling__BTC__2025-05-28,rolling,,,,,,,,
2025-06-04,BTC,qqq_ret,0.422132086925,0.218852960182,-0.00681183294231,0.851076006791,0.194661918231,252,252,2024-06-03,2025-06-04,rolling__BTC__2025-06-04,rolling,,,,,,,,
2025-06-11,BTC,qqq_ret,0.422013904813,0.221016025372,-0.0111695449218,0.855197354547,0.196203827158,252,252,2024-06-10,2025-06-11,rolling__BTC__2025-06-11,rolling,,,,,,,,
2025-06-18,BTC,qqq_ret,0.431087293874,0.225261811484,-0.010417743727,0.872592331475,0.196334335612,252,252,2024-06-17,2025-06-18,rolling__BTC__2025-06-18,rolling,,,,,,,,
2025-06-26,BTC,qqq_ret,0.39078883597,0.220316332688,-0.0410232413042,0.822600913245,0.196702433957,252,252,2024-06-25,2025-06-26,rolling__BTC__2025-06-26,rolling,,,,,,,,
2025-07-03,BTC,qqq_ret,0.384446285635,0.220719554117,-0.0481560911175,0.817048662388,0.19732807029,252,252,2024-07-02,2025-07-03,rolling__BTC__2025-07-03,rolling,,,,,,,,
2025-07-11,BTC,qqq_ret,0.437971314538,0.228001343061,-0.00890310628809,0.884845735364,0.201176319858,252,252,2024-07-10,2025-07-11,rolling__BTC__2025-07-11,rolling,,,,,,,,
2025-07-18,BTC,qqq_ret,0.4239615485,0.232106295382,-0.0309584310336,0.878881528033,0.20997726686,252,252,2024-07-17,2025-07-18,rolling__BTC__2025-07-18,rolling,,,,,,,,
2025-07-25,BTC,qqq_ret,0.425252425563,0.240272462903,-0.0456729482042,0.89617779933,0.210853846093,252,252,2024-07-24,2025-07-25,rolling__BTC__2025-07-25,rolling,,,,,,,,
2025-08-01,BTC,qqq_ret,0.448958571704,0.239688497444,-0.0208222507951,0.918739394204,0.213520062834,252,252,2024-07-31,2025-08-01,rolling__BTC__2025-08-01,rolling,,,,,,,,
2025-08-08,BTC,qqq_ret,0.805091138955,0.178581283436,0.455078255107,1.1551040228,0.186006172697,252,252,2024-08-07,2025-08-08,rolling__BTC__2025-08-08,rolling,,,,,,,,
2025-08-15,BTC,qqq_ret,0.748158772365,0.175168454455,0.404834910405,1.09148263433,0.170856090679,252,252,2024-08-14,2025-08-15,rolling__BTC__2025-08-15,rolling,,,,,,,,
2025-08-22,BTC,qqq_ret,0.789622463908,0.183073769321,0.430804469525,1.14844045829,0.182439383672,252,252,2024-08-21,2025-08-22,rolling__BTC__2025-08-22,rolling,,,,,,,,
2025-08-29,BTC,qqq_ret,0.77618099193,0.184727552332,0.414121642407,1.13824034145,0.183098836558,252,252,2024-08-28,2025-08-29,rolling__BTC__2025-08-29,rolling,,,,,,,,
2025-09-08,BTC,qqq_ret,0.782278481809,0.186717358979,0.416319182921,1.1482377807,0.179060899934,252,252,2024-09-05,2025-09-08,rolling__BTC__2025-09-08,rolling,,,,,,,,
2025-09-15,BTC,qqq_ret,0.762777316839,0.191246781194,0.387940513541,1.13761412014,0.172231495563,252,252,2024-09-12,2025-09-15,rolling__BTC__2025-09-15,rolling,,,,,,,,
2025-09-22,BTC,qqq_ret,0.730373473268,0.190897538818,0.356221172448,1.10452577409,0.17177450636,252,252,2024-09-19,2025-09-22,rolling__BTC__2025-09-22,rolling,,,,,,,,
2025-09-29,BTC,qqq_ret,0.76096644743,0.19150686155,0.385619896,1.13631299886,0.1700924531,252,252,2024-09-26,2025-09-29,rolling__BTC__2025-09-29,rolling,,,,,,,,
2025-10-06,BTC,qqq_ret,0.760643363043,0.190733272574,0.386813018144,1.13447370794,0.173742515066,252,252,2024-10-03,2025-10-06,rolling__BTC__2025-10-06,rolling,,,,,,,,
2025-10-13,BTC,qqq_ret,0.799451737334,0.19124516875,0.424618094368,1.1742853803,0.192829611952,252,252,2024-10-10,2025-10-13,rolling__BTC__2025-10-13,rolling,,,,,,,,
2025-10-20,BTC,qqq_ret,0.780920342163,0.184570930084,0.419167966605,1.14267271772,0.195073668907,252,252,2024-10-17,2025-10-20,rolling__BTC__2025-10-20,rolling,,,,,,,,
2025-10-27,BTC,qqq_ret,0.802803243351,0.184533766281,0.441123707508,1.16448277919,0.19992031868,252,252,2024-10-24,2025-10-27,rolling__BTC__2025-10-27,rolling,,,,,,,,
2025-11-03,BTC,qqq_ret,0.80513755073,0.180811622271,0.450753283092,1.15952181837,0.196641842491,252,252,2024-10-31,2025-11-03,rolling__BTC__2025-11-03,rolling,,,,,,,,
2025-11-10,BTC,qqq_ret,0.795311004001,0.180326595286,0.441877371785,1.14874463622,0.190146621389,252,252,2024-11-07,2025-11-10,rolling__BTC__2025-11-10,rolling,,,,,,,,
2025-11-17,BTC,qqq_ret,0.832484960224,0.178796364237,0.482050525752,1.1829193947,0.22894919694,252,252,2024-11-14,2025-11-17,rolling__BTC__2025-11-17,rolling,,,,,,,,
2025-11-24,BTC,qqq_ret,0.923517787744,0.178880363777,0.5729187172,1.27411685829,0.253826155228,252,252,2024-11-21,2025-11-24,rolling__BTC__2025-11-24,rolling,,,,,,,,
2025-12-02,BTC,qqq_ret,0.971430034848,0.183627615135,0.611526522616,1.33133354708,0.256330444041,252,252,2024-11-29,2025-12-02,rolling__BTC__2025-12-02,rolling,,,,,,,,
2025-12-09,BTC,qqq_ret,0.972575377596,0.185992413234,0.608036946259,1.33711380893,0.251218548802,252,252,2024-12-06,2025-12-09,rolling__BTC__2025-12-09,rolling,,,,,,,,
2025-12-16,BTC,qqq_ret,0.945089162996,0.176361144721,0.59942767107,1.29075065492,0.245776121136,252,252,2024-12-13,2025-12-16,rolling__BTC__2025-12-16,rolling,,,,,,,,
2025-12-23,BTC,qqq_ret,0.895146016929,0.178729799973,0.544842046017,1.24544998784,0.23309357846,252,252,2024-12-20,2025-12-23,rolling__BTC__2025-12-23,rolling,,,,,,,,
2025-12-31,BTC,qqq_ret,0.891084057764,0.186254514862,0.526031916677,1.25613619885,0.233619668254,252,252,2024-12-30,2025-12-31,rolling__BTC__2025-12-31,rolling,,,,,,,,
2026-01-08,BTC,qqq_ret,0.864799019964,0.177734990956,0.516444838898,1.21315320103,0.232223346207,252,252,2025-01-07,2026-01-08,rolling__BTC__2026-01-08,rolling,,,,,,,,
2026-01-15,BTC,qqq_ret,0.845493083664,0.176396622931,0.499762055724,1.1912241116,0.22343208566,252,252,2025-01-15,2026-01-15,rolling__BTC__2026-01-15,rolling,,,,,,,,
2026-01-23,BTC,qqq_ret,0.839276348207,0.175782824602,0.494748342886,1.18380435353,0.224244602353,252,252,2025-01-23,2026-01-23,rolling__BTC__2026-01-23,rolling,,,,,,,,
2026-01-30,BTC,qqq_ret,0.869391714934,0.176553954362,0.523352323056,1.21543110681,0.224271915914,252,252,2025-01-30,2026-01-30,rolling__BTC__2026-01-30,rolling,,,,,,,,
2026-02-06,BTC,qqq_ret,0.859858612216,0.168259671967,0.530075715111,1.18964150932,0.234872812669,252,252,2025-02-06,2026-02-06,rolling__BTC__2026-02-06,rolling,,,,,,,,
2026-02-13,BTC,qqq_ret,0.865348786592,0.170436845949,0.531298706893,1.19939886629,0.231926856494,252,252,2025-02-13,2026-02-13,rolling__BTC__2026-02-13,rolling,,,,,,,,
2026-02-23,BTC,qqq_ret,0.895666396585,0.172430371484,0.557709078635,1.23362371453,0.236106013327,252,252,2025-02-21,2026-02-23,rolling__BTC__2026-02-23,rolling,,,,,,,,
2026-03-02,BTC,qqq_ret,0.949807767578,0.179504608056,0.59798520073,1.30163033443,0.240064378713,252,252,2025-02-28,2026-03-02,rolling__BTC__2026-03-02,rolling,,,,,,,,
2026-03-09,BTC,qqq_ret,0.966041878414,0.183194050056,0.606988138122,1.32509561871,0.259112466999,252,252,2025-03-07,2026-03-09,rolling__BTC__2026-03-09,rolling,,,,,,,,
2026-03-16,BTC,qqq_ret,0.836324984045,0.185833690434,0.47209764368,1.20055232441,0.235780707607,252,252,2025-03-14,2026-03-16,rolling__BTC__2026-03-16,rolling,,,,,,,,
2026-03-23,BTC,qqq_ret,0.788110573177,0.183082790348,0.429274897905,1.14694624845,0.227389652195,252,252,2025-03-21,2026-03-23,rolling__BTC__2026-03-23,rolling,,,,,,,,
2026-03-30,BTC,qqq_ret,0.794426144993,0.181131874422,0.439414194673,1.14943809531,0.231569302613,252,252,2025-03-28,2026-03-30,rolling__BTC__2026-03-30,rolling,,,,,,,,
2026-04-07,BTC,qqq_ret,0.865999627349,0.195083830204,0.483642346183,1.24835690851,0.242581934913,252,252,2025-04-04,2026-04-07,rolling__BTC__2026-04-07,rolling,,,,,,,,
2026-04-14,BTC,qqq_ret,0.822927444724,0.175438885356,0.479073547938,1.16678134151,0.257923166258,252,252,2025-04-11,2026-04-14,rolling__BTC__2026-04-14,rolling,,,,,,,,
2020-12-31,ETH,qqq_ret,0.305408059395,0.345438433271,-0.371638828692,0.982454947482,0.323269570517,252,252,2020-01-03,2020-12-31,rolling__ETH__2020-12-31,rolling,,,,,,,,
2021-01-08,ETH,qqq_ret,0.256962687993,0.343867523811,-0.417005274131,0.930930650116,0.281312972285,252,252,2020-01-10,2021-01-08,rolling__ETH__2021-01-08,rolling,,,,,,,,
2021-01-15,ETH,qqq_ret,0.288539897855,0.343603855886,-0.384911284631,0.961991080342,0.28516018461,252,252,2020-01-17,2021-01-15,rolling__ETH__2021-01-15,rolling,,,,,,,,
2021-01-25,ETH,qqq_ret,0.331444864523,0.336079437469,-0.32725872886,0.990148457906,0.264327128991,252,252,2020-01-27,2021-01-25,rolling__ETH__2021-01-25,rolling,,,,,,,,
2021-02-01,ETH,qqq_ret,0.322983920151,0.299625134308,-0.264270551956,0.910238392259,0.271273781546,252,252,2020-02-03,2021-02-01,rolling__ETH__2021-02-01,rolling,,,,,,,,
2021-02-08,ETH,qqq_ret,0.276108938759,0.30165038623,-0.315114954173,0.867332831692,0.276676978571,252,252,2020-02-10,2021-02-08,rolling__ETH__2021-02-08,rolling,,,,,,,,
2021-02-16,ETH,qqq_ret,0.282164005873,0.302025496778,-0.309795090225,0.874123101971,0.279866662651,252,252,2020-02-18,2021-02-16,rolling__ETH__2021-02-16,rolling,,,,,,,,
2021-02-23,ETH,qqq_ret,0.377087428429,0.303898716861,-0.218543111567,0.972717968424,0.278267924177,252,252,2020-02-25,2021-02-23,rolling__ETH__2021-02-23,rolling,,,,,,,,
2021-03-02,ETH,qqq_ret,0.411839630716,0.306240716314,-0.188381143859,1.01206040529,0.298438540814,252,252,2020-03-03,2021-03-02,rolling__ETH__2021-03-02,rolling,,,,,,,,
2021-03-09,ETH,qqq_ret,0.227038704488,0.329808334942,-0.419373753799,0.873451162775,0.266814166146,252,252,2020-03-10,2021-03-09,rolling__ETH__2021-03-09,rolling,,,,,,,,
2021-03-16,ETH,qqq_ret,0.331152530442,0.300291138039,-0.25740728499,0.919712345875,0.0965875981878,252,252,2020-03-17,2021-03-16,rolling__ETH__2021-03-16,rolling,,,,,,,,
2021-03-23,ETH,qqq_ret,0.328474670038,0.321865869049,-0.30237084115,0.959320181226,0.100261127536,252,252,2020-03-24,2021-03-23,rolling__ETH__2021-03-23,rolling,,,,,,,,
2021-03-30,ETH,qqq_ret,0.496623290903,0.334284629266,-0.158562543045,1.15180912485,0.102959729314,252,252,2020-03-31,2021-03-30,rolling__ETH__2021-03-30,rolling,,,,,,,,
2021-04-07,ETH,qqq_ret,0.389258997444,0.354990160319,-0.306508931648,1.08502692654,0.0883072456201,252,252,2020-04-07,2021-04-07,rolling__ETH__2021-04-07,rolling,,,,,,,,
2021-04-14,ETH,qqq_ret,0.387750544997,0.364782374481,-0.327209771181,1.10271086118,0.0961057645035,252,252,2020-04-15,2021-04-14,rolling__ETH__2021-04-14,rolling,,,,,,,,
2021-04-21,ETH,qqq_ret,0.363003506182,0.379782806911,-0.381357117311,1.10736412968,0.0919440726282,252,252,2020-04-22,2021-04-21,rolling__ETH__2021-04-21,rolling,,,,,,,,
2021-04-28,ETH,qqq_ret,0.336865724879,0.388360203613,-0.424306287231,1.09803773699,0.0878450633617,252,252,2020-04-29,2021-04-28,rolling__ETH__2021-04-28,rolling,,,,,,,,
2021-05-05,ETH,qqq_ret,0.259932437365,0.408067976281,-0.539866099389,1.05973097412,0.0874331840943,252,252,2020-05-06,2021-05-05,rolling__ETH__2021-05-05,rolling,,,,,,,,
2021-05-12,ETH,qqq_ret,0.265392318015,0.412334663578,-0.542768772175,1.07355340821,0.082576928892,252,252,2020-05-13,2021-05-12,rolling__ETH__2021-05-12,rolling,,,,,,,,
2021-05-19,ETH,qqq_ret,0.253037538173,0.41072564291,-0.551969929458,1.0580450058,0.0764540640446,252,252,2020-05-20,2021-05-19,rolling__ETH__2021-05-19,rolling,,,,,,,,
2021-05-26,ETH,qqq_ret,0.366103388884,0.404863110518,-0.427413726401,1.15962050417,0.0758320087408,252,252,2020-05-28,2021-05-26,rolling__ETH__2021-05-26,rolling,,,,,,,,
2021-06-03,ETH,qqq_ret,0.369728186989,0.405173649636,-0.424397573782,1.16385394776,0.0704654771341,252,252,2020-06-04,2021-06-03,rolling__ETH__2021-06-03,rolling,,,,,,,,
2021-06-10,ETH,qqq_ret,0.373957248992,0.411415690449,-0.432402686963,1.18031718495,0.0633301800742,252,252,2020-06-11,2021-06-10,rolling__ETH__2021-06-10,rolling,,,,,,,,
2021-06-17,ETH,qqq_ret,0.40521458027,0.407872729037,-0.394201278919,1.20463043946,0.0606175128519,252,252,2020-06-18,2021-06-17,rolling__ETH__2021-06-17,rolling,,,,,,,,
2021-06-24,ETH,qqq_ret,0.452148711783,0.416696309693,-0.364561047707,1.26885847127,0.0548883046042,252,252,2020-06-25,2021-06-24,rolling__ETH__2021-06-24,rolling,,,,,,,,
2021-07-01,ETH,qqq_ret,0.519175994628,0.426986248802,-0.317701674917,1.35605366417,0.0570582946455,252,252,2020-07-02,2021-07-01,rolling__ETH__2021-07-01,rolling,,,,,,,,
2021-07-09,ETH,qqq_ret,0.488101878798,0.433812907123,-0.362155795191,1.33835955279,0.0602596020791,252,252,2020-07-10,2021-07-09,rolling__ETH__2021-07-09,rolling,,,,,,,,
2021-07-16,ETH,qqq_ret,0.48259321886,0.432607989557,-0.365302860096,1.33048929782,0.059566828077,252,252,2020-07-17,2021-07-16,rolling__ETH__2021-07-16,rolling,,,,,,,,
2021-07-23,ETH,qqq_ret,0.548001569169,0.453006529941,-0.339874914277,1.43587805262,0.0606398419656,252,252,2020-07-24,2021-07-23,rolling__ETH__2021-07-23,rolling,,,,,,,,
2021-07-30,ETH,qqq_ret,0.471125078282,0.456669435814,-0.423930568753,1.36618072532,0.0588690104695,252,252,2020-07-31,2021-07-30,rolling__ETH__2021-07-30,rolling,,,,,,,,
2021-08-06,ETH,qqq_ret,0.462661943611,0.461458083501,-0.441779280427,1.36710316765,0.0554788005649,252,252,2020-08-07,2021-08-06,rolling__ETH__2021-08-06,rolling,,,,,,,,
2021-08-13,ETH,qqq_ret,0.489663906287,0.463175408619,-0.41814321313,1.3974710257,0.0525504177915,252,252,2020-08-14,2021-08-13,rolling__ETH__2021-08-13,rolling,,,,,,,,
2021-08-20,ETH,qqq_ret,0.519123515127,0.462015722333,-0.386410660936,1.42465769119,0.0531412105004,252,252,2020-08-21,2021-08-20,rolling__ETH__2021-08-20,rolling,,,,,,,,
2021-08-27,ETH,qqq_ret,0.541959250196,0.473389762596,-0.385867635142,1.46978613553,0.0576624430505,252,252,2020-08-28,2021-08-27,rolling__ETH__2021-08-27,rolling,,,,,,,,
2021-09-03,ETH,qqq_ret,0.397285677627,0.441035596609,-0.467128207627,1.26169956288,0.0428846656476,252,252,2020-09-04,2021-09-03,rolling__ETH__2021-09-03,rolling,,,,,,,,
2021-09-13,ETH,qqq_ret,0.0675775363221,0.465267007629,-0.844329041825,0.979484114469,0.0452907113662,252,252,2020-09-14,2021-09-13,rolling__ETH__2021-09-13,rolling,,,,,,,,
