date,Market Cap
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,932.708124
2009-10-06,1081.880874
2009-10-07,1287.89544
2009-10-08,1333.230688
2009-10-09,1480.87512
2009-10-10,1386.407708
2009-10-11,1431.459918
2009-10-12,1370.9502
2009-10-13,1407.419343
2009-10-14,1419.790668
2009-10-15,1467.079731
2009-10-16,1564.6651335
2009-10-17,1563.753789
2009-10-18,1548.246164
2009-10-19,1583.69931
2009-10-20,1571.1578875
2009-10-21,1546.869705
2009-10-22,1564.1013725
2009-10-23,1617.600639
2009-10-24,1642.17336
2009-10-25,1666.260288
2009-10-26,1642.477273
2009-10-27,1642.628127
2009-10-28,1674.6036075
2009-10-29,1652.7450225
2009-10-30,1643.5568885
2009-10-31,1634.630475
2009-11-01,1600.081875
2009-11-02,1650.756381
2009-11-03,1677.1227
2009-11-04,1724.680072
2009-11-05,1728.402685
2009-11-06,1705.9381065
2009-11-07,1701.705166
2009-11-08,1680.787056
2009-11-09,1684.820592
2009-11-10,1656.598068
2009-11-11,1746.149375
2009-11-12,1806.2997565
2009-11-13,1831.132107
2009-11-14,1742.78745
2009-11-15,1680.386448
2009-11-16,1622.732608
2009-11-17,1612.9901925
2009-11-18,1518.319776
2009-11-19,1476.841158
2009-11-20,1487.79273
2009-11-21,1472.8383585
2009-11-22,1472.262839
2009-11-23,1395.280005
2009-11-24,1296.991908
2009-11-25,1263.987326
2009-11-26,1263.248753
2009-11-27,1214.698602
2009-11-28,1201.34908
2009-11-29,1176.180921
2009-11-30,1171.582864
2009-12-01,1155.71295
2009-12-02,1137.5653625
2009-12-03,1106.1689105
2009-12-04,1071.5254025
2009-12-05,1077.094191
2009-12-06,1058.9538
2009-12-07,1041.849932
2009-12-08,1019.4880795
2009-12-09,1003.3350915
2009-12-10,982.8084495
2009-12-11,978.749682
2009-12-12,945.011688
2009-12-13,916.099782
2009-12-14,914.7728425
2009-12-15,918.1546275
2009-12-16,933.721123
2009-12-17,925.268645
2009-12-18,936.7283075
2009-12-19,964.046616
2009-12-20,964.73064
2009-12-21,970.217765
2009-12-22,985.09535
2009-12-23,989.97253
2009-12-24,994.84971
2009-12-25,999.56854
2009-12-26,1005.07912
2009-12-27,1010.36801
2009-12-28,1014.7068
2009-12-29,1020.12237
2009-12-30,1040.100624
2009-12-31,1118.939355
2010-01-01,1171.524553
2010-01-02,1176.013428
2010-01-03,1182.692874
2010-01-04,1189.192765
2010-01-05,1196.303143
2010-01-06,1202.156636
2010-01-07,1207.68693
2010-01-08,1213.181313
2010-01-09,1218.603874
2010-01-10,1225.426964
2010-01-11,1231.136813
2010-01-12,1236.846662
2010-01-13,1242.736066
2010-01-14,1247.871339
2010-01-15,1252.93479
2010-01-16,1257.423665
2010-01-17,1262.128006
2010-01-18,1266.616881
2010-01-19,1271.069845
2010-01-20,1276.743783
2010-01-21,1283.028208
2010-01-22,1287.804371
2010-01-23,1293.550131
2010-01-24,1299.080425
2010-01-25,1306.657646
2010-01-26,1313.660291
2010-01-27,1319.549695
2010-01-28,1325.905942
2010-01-29,1332.980409
2010-01-30,1340.521719
2010-01-31,1346.447034
2010-02-01,1353.054658
2010-02-02,1358.261753
2010-02-03,1367.957723
2010-02-04,1376.181342
2010-02-05,1384.189495
2010-02-06,1391.084407
2010-02-07,1398.877094
2010-02-08,1406.059294
2010-02-09,1413.492871
2010-02-10,1419.525919
2010-02-11,1425.594878
2010-02-12,1432.166591
2010-02-13,1440.497943
2010-02-14,1447.967431
2010-02-15,1454.287767
2010-02-16,1461.290412
2010-02-17,1469.873141
2010-02-18,1477.342629
2010-02-19,1484.237541
2010-02-20,1491.707029
2010-02-21,1499.715182
2010-02-22,1509.052042
2010-02-23,1518.029792
2010-02-24,1524.170573
2010-02-25,1529.700867
2010-02-26,1535.877559
2010-02-27,1542.054251
2010-02-28,1547.656367
2010-03-01,1554.659012
2010-03-02,1561.41028
2010-03-03,1566.868752
2010-03-04,1573.512287
2010-03-05,1579.653068
2010-03-06,1586.009315
2010-03-07,1592.437384
2010-03-08,1596.926259
2010-03-09,1602.169265
2010-03-10,1607.986847
2010-03-11,1612.76301
2010-03-12,1617.108241
2010-03-13,1622.602624
2010-03-14,1627.091499
2010-03-15,1631.939484
2010-03-16,1636.46427
2010-03-17,1641.348166
2010-03-18,1646.375706
2010-03-19,1651.870089
2010-03-20,1658.765001
2010-03-21,1665.336714
2010-03-22,1671.764783
2010-03-23,1679.19836
2010-03-24,1685.339141
2010-03-25,1692.054498
2010-03-26,1699.128965
2010-03-27,1705.521123
2010-03-28,1712.200569
2010-03-29,1719.203214
2010-03-30,1726.924079
2010-03-31,1734.429478
2010-04-01,1740.462526
2010-04-02,1746.064642
2010-04-03,1751.846313
2010-04-04,1757.987094
2010-04-05,1763.481477
2010-04-06,1769.191326
2010-04-07,1776.122149
2010-04-08,1782.693862
2010-04-09,1789.481041
2010-04-10,1798.817901
2010-04-11,1806.826054
2010-04-12,1814.115987
2010-04-13,1820.903166
2010-04-14,1827.367146
2010-04-15,1835.123922
2010-04-16,1842.377944
2010-04-17,1850.314275
2010-04-18,1859.11247
2010-04-19,1867.443822
2010-04-20,1874.805577
2010-04-21,1882.670086
2010-04-22,1888.379935
2010-04-23,1893.766585
2010-04-24,1899.799633
2010-04-25,1905.473571
2010-04-26,1911.362975
2010-04-27,1917.826955
2010-04-28,1924.290935
2010-04-29,1929.569852
2010-04-30,1934.741036
2010-05-01,1941.312749
2010-05-02,1946.878954
2010-05-03,1952.588803
2010-05-04,1957.472699
2010-05-05,1962.392506
2010-05-06,1967.743245
2010-05-07,1972.483497
2010-05-08,1978.013791
2010-05-09,1983.149064
2010-05-10,1987.745672
2010-05-11,1991.731793
2010-05-12,1996.29249
2010-05-13,2000.889098
2010-05-14,2005.306151
2010-05-15,2008.574052
2010-05-16,2012.631995
2010-05-17,2017.767268
2010-05-18,2023.800316
2010-05-19,2029.68972
2010-05-20,2036.979653
2010-05-21,2043.299989
2010-05-22,2050.302634
2010-05-23,2057.879855
2010-05-24,2064.631123
2010-05-25,2072.172433
2010-05-26,2080.180586
2010-05-27,2087.075498
2010-05-28,2095.083651
2010-05-29,2101.691275
2010-05-30,2107.042014
2010-05-31,2112.141376
2010-06-01,2116.989361
2010-06-02,2122.268278
2010-06-03,2127.72675
2010-06-04,2132.215625
2010-06-05,2137.42272
2010-06-06,2142.737548
2010-06-07,2148.375575
2010-06-08,2154.121335
2010-06-09,2160.154383
2010-06-10,2165.900143
2010-06-11,2171.933191
2010-06-12,2176.781176
2010-06-13,2182.993779
2010-06-14,2188.739539
2010-06-15,2195.347163
2010-06-16,2200.446525
2010-06-17,2205.689531
2010-06-18,2211.076181
2010-06-19,2216.462831
2010-06-20,2223.106366
2010-06-21,2228.63666
2010-06-22,2234.238776
2010-06-23,2240.954133
2010-06-24,2247.023092
2010-06-25,2252.409742
2010-06-26,2258.119591
2010-06-27,2264.511749
2010-06-28,2269.970221
2010-06-29,2276.03918
2010-06-30,2282.574982
2010-07-01,2290.188114
2010-07-02,2296.14934
2010-07-03,2303.762472
2010-07-04,2309.723698
2010-07-05,2316.2595
2010-07-06,2322.220726
2010-07-07,2327.822842
2010-07-08,2333.245403
2010-07-09,2340.391692
2010-07-10,2347.50207
2010-07-11,2353.930139
2010-07-12,2377.595488
2010-07-13,2402.4459
2010-07-14,2423.202458
2010-07-15,2445.682744
2010-07-16,2463.745977
2010-07-17,170264.89
2010-07-18,295941.984
2010-07-19,279269.04
2010-07-20,259000.259
2010-07-21,275310.197
2010-07-22,175967.25
2010-07-23,218806.804
2010-07-24,191089.071
2010-07-25,177517.6
2010-07-26,197531.6
2010-07-27,212139.0
2010-07-28,208718.04
2010-07-29,248326.74
2010-07-30,223318.59
2010-07-31,242350.0225
2010-08-01,218970.18
2010-08-02,215754.0
2010-08-03,216435.0
2010-08-04,206305.8
2010-08-05,221448.3
2010-08-06,226625.595
2010-08-07,215078.6
2010-08-08,222610.815
2010-08-09,260204.35
2010-08-10,257208.0
2010-08-11,246965.35
2010-08-12,258783.0
2010-08-13,239143.425
2010-08-14,249353.9
2010-08-15,243665.5445
2010-08-16,244930.7
2010-08-17,262209.5
2010-08-18,255170.0
2010-08-19,250741.975
2010-08-20,246862.95
2010-08-21,250829.32
2010-08-22,250017.9
2010-08-23,246580.108
2010-08-24,247620.75
2010-08-25,247558.68
2010-08-26,245174.4
2010-08-27,249561.0
2010-08-28,246650.39
2010-08-29,246784.0
2010-08-30,251008.3465
2010-08-31,232359.0
2010-09-01,244083.45
2010-09-02,246518.22
2010-09-03,237102.025
2010-09-04,243628.209
2010-09-05,241090.08
2010-09-06,241576.72
2010-09-07,239711.7
2010-09-08,244152.9
2010-09-09,241060.617
2010-09-10,244329.39
2010-09-11,252192.273
2010-09-12,244179.6
2010-09-13,247450.9005
2010-09-14,247284.309
2010-09-15,241452.02
2010-09-16,248126.15
2010-09-17,237115.1
2010-09-18,245875.75
2010-09-19,253383.24
2010-09-20,251588.835
2010-09-21,254355.8675
2010-09-22,253070.03
2010-09-23,254246.6085
2010-09-24,254506.85
2010-09-25,254412.242
2010-09-26,254965.7
2010-09-27,256500.36
2010-09-28,255919.36
2010-09-29,256468.366
2010-09-30,256878.81
2010-10-01,257646.472
2010-10-02,255583.64
2010-10-03,254749.257
2010-10-04,256010.255
2010-10-05,256814.71
2010-10-06,263249.272
2010-10-07,281346.4
2010-10-08,365369.265
2010-10-09,395348.24
2010-10-10,407587.05
2010-10-11,402006.75
2010-10-12,402319.06
2010-10-13,446061.0
2010-10-14,434361.9
2010-10-15,448066.5
2010-10-16,432300.2
2010-10-17,437957.4
2010-10-18,440949.76
2010-10-19,418938.15
2010-10-20,428882.85
2010-10-21,464535.15
2010-10-22,445787.875
2010-10-23,459758.45
2010-10-24,502380.9315
2010-10-25,577935.6
2010-10-26,659869.605
2010-10-27,826067.7
2010-10-28,763708.545
2010-10-29,840389.0
2010-10-30,882260.73
2010-10-31,855595.125
2010-11-01,870659.25
2010-11-02,864793.74
2010-11-03,863504.58
2010-11-04,1030825.5
2010-11-05,1168128.0
2010-11-06,1756443.0
2010-11-07,1535355.0
2010-11-08,1100668.5
2010-11-09,953473.5
2010-11-10,1092120.0
2010-11-11,1017659.495
2010-11-12,1225647.18
2010-11-13,1264369.8
2010-11-14,1281867.904
2010-11-15,1234752.57
2010-11-16,1028855.1
2010-11-17,1063528.895
2010-11-18,1242297.42
2010-11-19,1300992.0
2010-11-20,1316619.122
2010-11-21,1289433.6
2010-11-22,1343730.065
2010-11-23,1322607.3325
2010-11-24,1325298.768
2010-11-25,1313830.0
2010-11-26,1337234.58
2010-11-27,1333198.85
2010-11-28,1274278.5
2010-11-29,1087427.0
2010-11-30,986888.82
2010-12-01,1080511.25
2010-12-02,1213519.5
2010-12-03,1197094.2675
2010-12-04,979859.0
2010-12-05,910432.5
2010-12-06,979975.2
2010-12-07,1122069.75
2010-12-08,1152842.82
2010-12-09,967760.0
2010-12-10,988614.6
2010-12-11,1106917.2
2010-12-12,1069959.0
2010-12-13,1119727.95
2010-12-14,1203625.179
2010-12-15,1163595.1885
2010-12-16,1224179.1
2010-12-17,1177392.0
2010-12-18,1184237.85
2010-12-19,1182024.305
2010-12-20,1316577.0
2010-12-21,1185792.0
2010-12-22,1237162.5
2010-12-23,1238975.0
2010-12-24,1230898.4
2010-12-25,1242427.83
2010-12-26,1319421.75
2010-12-27,1321621.25
2010-12-28,1403791.7
2010-12-29,1501185.0
2010-12-30,1503720.0
2010-12-31,1506150.0
2011-01-01,1508865.0
2011-01-02,1511338.851
2011-01-03,1488599.5
2011-01-04,1510639.1925
2011-01-05,1513194.15
2011-01-06,1510234.2
2011-01-07,1624352.0
2011-01-08,1641817.34
2011-01-09,1644958.25
2011-01-10,1665886.6015
2011-01-11,1668695.2755
2011-01-12,1631554.64
2011-01-13,1628398.72
2011-01-14,2054500.0
2011-01-15,1985622.6
2011-01-16,1993051.512
2011-01-17,1804066.575
2011-01-18,1617814.011
2011-01-19,1620458.7765
2011-01-20,2022793.5
2011-01-21,2181579.4185
2011-01-22,2311959.48
2011-01-23,2305833.04
2011-01-24,2192507.85
2011-01-25,2144013.0
2011-01-26,2184371.1
2011-01-27,2209741.56
2011-01-28,2343373.2
2011-01-29,2310127.75
2011-01-30,2529096.995
2011-01-31,2744898.7855
2011-02-01,3700725.0
2011-02-02,3790969.4
2011-02-03,3658828.5
2011-02-04,4308315.85
2011-02-05,4895596.0
2011-02-06,4795429.352
2011-02-07,4752867.0
2011-02-08,4910106.6
2011-02-09,5840547.0
2011-02-10,5261911.956
2011-02-11,5753336.769
2011-02-12,5817097.33
2011-02-13,5666430.0
2011-02-14,5784848.0
2011-02-15,5688532.5
2011-02-16,5673566.25
2011-02-17,5658432.0
2011-02-18,4900263.46
2011-02-19,5180908.861
2011-02-20,4648947.5
2011-02-21,4572267.225
2011-02-22,4777214.608
2011-02-23,4951575.0
2011-02-24,5497933.903
2011-02-25,5032324.185
2011-02-26,5304589.7
2011-02-27,4938921.5
2011-02-28,4778891.0
2011-03-01,5119450.3035
2011-03-02,5236887.825
2011-03-03,5241108.2445
2011-03-04,5038482.1
2011-03-05,5103096.285
2011-03-06,5057123.035
2011-03-07,4982839.604
2011-03-08,4906352.1045
2011-03-09,4882250.4995
2011-03-10,5273730.345
2011-03-11,4980404.0
2011-03-12,5201892.9
2011-03-13,5062560.276
2011-03-14,5081242.2
2011-03-15,4944732.0
2011-03-16,4893744.0
2011-03-17,4702789.179
2011-03-18,4656752.856
2011-03-19,4367538.0
2011-03-20,4236050.334
2011-03-21,4343926.8465
2011-03-22,4635141.894
2011-03-23,4874998.6975
2011-03-24,4980095.568
2011-03-25,5084770.695
2011-03-26,4926294.08
2011-03-27,4729391.0
2011-03-28,4614868.531
2011-03-29,4583899.25
2011-03-30,4573863.43
2011-03-31,4552267.9895
2011-04-01,4498159.6825
2011-04-02,4550986.3025
2011-04-03,4540401.5
2011-04-04,3969432.0
2011-04-05,4151441.0
2011-04-06,4332330.0
2011-04-07,4418662.53
2011-04-08,4402553.7985
2011-04-09,4290903.5
2011-04-10,4337835.54
2011-04-11,4538957.5
2011-04-12,5076494.0
2011-04-13,5454373.5
2011-04-14,5920600.0
2011-04-15,5867592.534
2011-04-16,6232258.895
2011-04-17,6612679.115
2011-04-18,6916687.3755
2011-04-19,7139663.685
2011-04-20,6815310.435
2011-04-21,7229387.0
2011-04-22,8430811.335
2011-04-23,10187169.21
2011-04-24,9780986.022
2011-04-25,9369278.2
2011-04-26,10804490.295
2011-04-27,11454530.0
2011-04-28,13345110.771
2011-04-29,17415072.0
2011-04-30,21197225.0
2011-05-01,18396722.083
2011-05-02,19440480.0
2011-05-03,20749679.5
2011-05-04,20759437.332
2011-05-05,20350464.75
2011-05-06,21102442.5
2011-05-07,22309681.35
2011-05-08,23730053.97
2011-05-09,23370950.0
2011-05-10,35786114.0
2011-05-11,33929225.0
2011-05-12,38918793.706
2011-05-13,50727174.5
2011-05-14,44624598.3465
2011-05-15,43395271.0585
2011-05-16,49996442.016
2011-05-17,44837199.5
2011-05-18,43003095.93119993
2011-05-19,42592494.93194993
2011-05-20,35051745.24409604
2011-05-21,38437898.44880284
2011-05-22,42104813.29309893
2011-05-23,45100917.21750083
2011-05-24,46915546.92579993
2011-05-25,53238978.45600292
2011-05-26,55893693.91201991
2011-05-27,54072747.18499791
2011-05-28,52864166.82699892
2011-05-29,53766745.10570092
2011-05-30,56195039.91199991
2011-05-31,55883835.21258991
2011-06-01,61273838.9042999
2011-06-02,67969319.89399989
2011-06-03,91774666.85709986
2011-06-04,121528814.8110998
2011-06-05,107613129.83299984
2011-06-06,119749806.75950082
2011-06-07,154642053.53076577
2011-06-08,191609679.7039997
2011-06-09,187522363.3108097
2011-06-10,155566473.59550276
2011-06-11,95351556.31848884
2011-06-12,120918818.5345358
2011-06-13,129578015.8015998
2011-06-14,126158679.8071998
2011-06-15,127804700.30509982
2011-06-16,111629649.82999983
2011-06-17,103114335.59318984
2011-06-18,111230783.83109982
2011-06-19,115509092.32489982
2011-06-20,115713959.32489982
2011-06-21,115935460.82489982
2011-06-22,116163090.82489982
2011-06-23,116373210.82489982
2011-06-24,116562318.82489982
2011-06-25,116687515.32489982
2011-06-26,109746241.55049974
2011-06-27,111889429.53049944
2011-06-28,113359414.74050184
2011-06-29,112803384.58154982
2011-06-30,107974781.81699003
2011-07-01,103387005.59602983
2011-07-02,103537279.84599984
2011-07-03,103936886.25609496
2011-07-04,93415706.86139986
2011-07-05,87081630.94993077
2011-07-06,99858643.83466516
2011-07-07,99905577.16923895
2011-07-08,96899270.86135995
2011-07-09,97453259.85619986
2011-07-10,101079364.85099985
2011-07-11,96504080.16190866
2011-07-12,95246612.07240556
2011-07-13,94982525.07748996
2011-07-14,95348844.86009988
2011-07-15,94233915.86189984
2011-07-16,93721345.55780886
2011-07-17,90013741.86839987
2011-07-18,92317105.86519986
2011-07-19,94951012.69349746
2011-07-20,93950557.95310555
2011-07-21,93508865.86389986
2011-07-22,94199152.93604566
2011-07-23,94192955.86319986
2011-07-24,96374693.79769976
2011-07-25,96957915.45952186
2011-07-26,95936692.97317846
2011-07-27,96453678.16060586
2011-07-28,93449364.36259878
2011-07-29,93616923.30901667
2011-07-30,93941827.00169648
2011-07-31,92806529.86649989
2011-08-01,91139070.59905387
2011-08-02,83961387.37949988
2011-08-03,64594055.90739991
2011-08-04,75057037.3924999
2011-08-05,68491990.9970009
2011-08-06,45818232.43449993
2011-08-07,55311454.92099992
2011-08-08,54663719.17950082
2011-08-09,70085344.4000999
2011-08-10,70091036.9001999
2011-08-11,66521234.30537511
2011-08-12,66569351.54589481
2011-08-13,71353139.4486899
2011-08-14,76105906.39704289
2011-08-15,78674033.10750198
2011-08-16,77444301.40085898
2011-08-17,77387774.77804439
2011-08-18,76648854.16619979
2011-08-19,82528599.88349988
2011-08-20,81220094.6854699
2011-08-21,80305350.38688739
2011-08-22,77442204.64104989
2011-08-23,77846923.0485998
2011-08-24,77283398.39149389
2011-08-25,68847309.7384297
2011-08-26,58373034.59220602
2011-08-27,61357221.45409791
2011-08-28,64837681.24429881
2011-08-29,64176782.51030991
2011-08-30,62969730.93008651
2011-08-31,58794176.39750482
2011-09-01,58922348.91789992
2011-09-02,62075807.91359991
2011-09-03,60987735.91519992
2011-09-04,58870415.64522012
2011-09-05,54848362.93838982
2011-09-06,49508239.13137193
2011-09-07,51891557.04813593
2011-09-08,47193942.43469993
2011-09-09,36391798.44969995
2011-09-10,34570674.19226095
2011-09-11,42503929.08885644
2011-09-12,44092850.93921994
2011-09-13,42117279.94199994
2011-09-14,40846275.09180674
2011-09-15,35219227.95159995
2011-09-16,35102372.95179995
2011-09-17,34770199.45229995
2011-09-18,37945699.94799995
2011-09-19,39877728.98139985
2011-09-20,44681729.18488084
2011-09-21,41063664.00388594
2011-09-22,39760336.53872185
2011-09-23,40656689.16754854
2011-09-24,40128499.28131705
2011-09-25,39150182.44669995
2011-09-26,35801717.34680305
2011-09-27,36171934.11084395
2011-09-28,35153775.34877525
2011-09-29,35234324.02220645
2011-09-30,37925125.99559905
2011-10-01,37166612.38417585
2011-10-02,37157144.36472985
2011-10-03,37171393.93725985
2011-10-04,36725575.95039995
2011-10-05,36094491.95129995
2011-10-06,35120001.69265565
2011-10-07,31725112.67727196
2011-10-08,29779354.26042466
2011-10-09,30513939.09497116
2011-10-10,30517734.95899996
2011-10-11,29276598.36069196
2011-10-12,30934099.95849996
2011-10-13,30179625.88703846
2011-10-14,29772938.43812086
2011-10-15,28710391.11157856
2011-10-16,26600921.39892986
2011-10-17,19159786.28740017
2011-10-18,18119231.52930988
2011-10-19,17018189.97729998
2011-10-20,17616532.00401988
2011-10-21,19297615.97429997
2011-10-22,23734275.52841197
2011-10-23,23835546.96829997
2011-10-24,19152270.22454997
2011-10-25,20863362.97229997
2011-10-26,20902331.47726977
2011-10-27,22930035.39709987
2011-10-28,24078044.48810007
2011-10-29,27050602.58868866
2011-10-30,24718583.96729997
2011-10-31,24573631.62501987
2011-11-01,23855737.46849997
2011-11-02,24670609.74295707
2011-11-03,23914854.36847997
2011-11-04,23611455.91890997
2011-11-05,22577646.50729977
2011-11-06,22519668.25990407
2011-11-07,22898507.92043227
2011-11-08,23136184.70064987
2011-11-09,22511968.78199987
2011-11-10,21691953.29760067
2011-11-11,23544212.41119987
2011-11-12,23191013.75669007
2011-11-13,22951452.28003137
2011-11-14,17017742.97779998
2011-11-15,17872206.12071038
2011-11-16,19665152.20189647
2011-11-17,17297099.97749998
2011-11-18,15773135.53700008
2011-11-19,16908923.31804148
2011-11-20,16956609.97799998
2011-11-21,17694654.27705998
2011-11-22,17980155.98171098
2011-11-23,18020409.22017908
2011-11-24,18806942.85567898
2011-11-25,19396241.02093877
2011-11-26,19131740.84179968
2011-11-27,19222402.36270088
2011-11-28,19781879.97449997
2011-11-29,21353850.22749807
2011-11-30,23085399.23029897
2011-12-01,23812001.96939997
2011-12-02,24263513.86884897
2011-12-03,21783700.37205997
2011-12-04,22068717.47771907
2011-12-05,22494981.71120197
2011-12-06,23694145.46969997
2011-12-07,23402060.73759987
2011-12-08,23348150.97019997
2011-12-09,23291552.54730007
2011-12-10,23940974.96949997
2011-12-11,25544217.77748897
2011-12-12,24651915.71864997
2011-12-13,25576875.46250097
2011-12-14,24814754.96849997
2011-12-15,25226559.96799997
2011-12-16,25245439.96799997
2011-12-17,25270229.63799897
2011-12-18,25237152.66806997
2011-12-19,27851294.33479796
2011-12-20,31278272.46049996
2011-12-21,30832139.96109996
2011-12-22,30861719.30109896
2011-12-23,31339406.55053216
2011-12-24,31314134.96059996
2011-12-25,33616001.20774996
2011-12-26,32004575.35981996
2011-12-27,32448039.28280026
2011-12-28,33401705.21414476
2011-12-29,33274675.15833996
2011-12-30,33959786.35751996
2011-12-31,37784895.68977975
2012-01-01,42191322.71732335
2012-01-02,41823186.04683215
2012-01-03,39168419.95119195
2012-01-04,44771510.72776164
2012-01-05,55857314.41052393
2012-01-06,53899236.49853063
2012-01-07,54871915.43189993
2012-01-08,57376002.13486413
2012-01-09,51073069.16674294
2012-01-10,51394841.93639994
2012-01-11,55811339.93099993
2012-01-12,55055098.96850003
2012-01-13,51942473.43589994
2012-01-14,54748318.54099983
2012-01-15,56838968.43598223
2012-01-16,54306329.49717453
2012-01-17,45552477.25600014
2012-01-18,48193535.84015994
2012-01-19,51821476.07541145
2012-01-20,52927803.50513915
2012-01-21,50451969.11320373
2012-01-22,51553712.02862648
2012-01-23,51986033.36963226
2012-01-24,51488123.75338896
2012-01-25,47112034.72884542
2012-01-26,43789584.11426824
2012-01-27,43433188.94843112
2012-01-28,46220803.67393605
2012-01-29,44246827.26817899
2012-01-30,45195113.48864477
2012-01-31,45181172.53418835
2012-02-01,50100033.58648186
2012-02-02,50349649.7532419
2012-02-03,49235383.71802911
2012-02-04,48572037.13469295
2012-02-05,47085658.9158588
2012-02-06,45177420.09193839
2012-02-07,47176021.90163642
2012-02-08,46470262.26778135
2012-02-09,48421302.60747633
2012-02-10,49148137.21392188
2012-02-11,46595827.43331633
2012-02-12,45925375.94427736
2012-02-13,43840472.50284312
2012-02-14,37227851.41296943
2012-02-15,36107191.53604506
2012-02-16,35709248.40336799
2012-02-17,36879905.74008908
2012-02-18,35343882.95504955
2012-02-19,36757130.1459629
2012-02-20,36576252.13023558
2012-02-21,35853573.46250806
2012-02-22,37170649.6798394
2012-02-23,42170836.19252761
2012-02-24,42324344.13028571
2012-02-25,40210977.20436054
2012-02-26,41502995.10173001
2012-02-27,41827680.27888742
2012-02-28,41123918.16274109
2012-02-29,41100085.96416738
2012-03-01,41655558.46344248
2012-03-02,39856160.42219233
2012-03-03,39114501.06455698
2012-03-04,40890749.46774492
2012-03-05,42320391.76808898
2012-03-06,42404075.00152008
2012-03-07,41995287.97706575
2012-03-08,41971143.92025054
2012-03-09,41424230.11999481
2012-03-10,41225756.12451635
2012-03-11,41914167.51123496
2012-03-12,41784451.94418829
2012-03-13,45073205.02937032
2012-03-14,46050864.96546723
2012-03-15,45625663.47433069
2012-03-16,45814901.91281431
2012-03-17,44762020.9676172
2012-03-18,45349460.72366481
2012-03-19,40353412.90132093
2012-03-20,41630082.70857508
2012-03-21,41470033.38322098
2012-03-22,40554783.94073373
2012-03-23,40426200.19411539
2012-03-24,40383527.37444698
2012-03-25,39330924.93450289
2012-03-26,39963109.31167831
2012-03-27,41662972.84132978
2012-03-28,41497549.6912002
2012-03-29,41708082.03308798
2012-03-30,42193257.99482727
2012-03-31,42658043.40601821
2012-04-01,41982061.7639982
2012-04-02,43289419.9922368
2012-04-03,43130881.70501742
2012-04-04,42799401.34246121
2012-04-05,42905929.92418835
2012-04-06,43209201.48823158
2012-04-07,40945725.2791059
2012-04-08,41902154.13748346
2012-04-09,42631844.93013558
2012-04-10,42359112.99237473
2012-04-11,43192749.44310891
2012-04-12,43151941.60161149
2012-04-13,43360467.44667629
2012-04-14,43567940.7105442
2012-04-15,43675516.51136978
2012-04-16,43388077.27085763
2012-04-17,43807511.35415045
2012-04-18,45090327.40142531
2012-04-19,45305634.37034245
2012-04-20,47219315.75562262
2012-04-21,46466180.82531503
2012-04-22,46002969.11235465
2012-04-23,43883463.55273937
2012-04-24,45141629.85880006
2012-04-25,45471724.43082603
2012-04-26,45208193.66660317
2012-04-27,45347774.19949179
2012-04-28,44231215.13000883
2012-04-29,43608985.40330058
2012-04-30,44050653.95806577
2012-05-01,44546201.6407688
2012-05-02,45240597.90074389
2012-05-03,45822238.0890661
2012-05-04,45261688.5427551
2012-05-05,45393407.89603664
2012-05-06,45192605.73004695
2012-05-07,45326092.21426459
2012-05-08,45280507.16246664
2012-05-09,45266149.97810912
2012-05-10,43559015.59154574
2012-05-11,44582416.02764265
2012-05-12,44489941.97321085
2012-05-13,44378466.24618491
2012-05-14,45097213.55831803
2012-05-15,45391735.05225418
2012-05-16,45906640.09033169
2012-05-17,46036355.24021915
2012-05-18,46237844.06868308
2012-05-19,46108609.6968281
2012-05-20,46058014.6549066
2012-05-21,46178367.93133546
2012-05-22,46198630.86342706
2012-05-23,46602895.01425924
2012-05-24,46447559.82692345
2012-05-25,46718411.47129148
2012-05-26,46371306.27069426
2012-05-27,46736735.76355934
2012-05-28,46744461.02794253
2012-05-29,46905876.78272775
2012-05-30,46803164.41543483
2012-05-31,47250064.08403957
2012-06-01,48153953.03065569
2012-06-02,47960141.74675165
2012-06-03,47599027.4155639
2012-06-04,48196659.01913893
2012-06-05,49829350.74296489
2012-06-06,50054315.61968526
2012-06-07,51294016.06956239
2012-06-08,51719053.10297868
2012-06-09,51096070.25441592
2012-06-10,50298918.73618477
2012-06-11,51316823.75406707
2012-06-12,52514890.96259519
2012-06-13,54668879.71627733
2012-06-14,54946758.44658229
2012-06-15,60036211.66997194
2012-06-16,59162497.63148006
2012-06-17,57029759.88541807
2012-06-18,58437294.23309745
2012-06-19,60233368.70982134
2012-06-20,61868853.91026313
2012-06-21,62007777.40187651
2012-06-22,60825162.28719903
2012-06-23,59769558.81874675
2012-06-24,59081476.55231375
2012-06-25,58709476.50830868
2012-06-26,59825183.60785328
2012-06-27,61999495.1411353
2012-06-28,61661201.06078165
2012-06-29,62121574.91524475
2012-06-30,62539299.01844041
2012-07-01,62016031.68845538
2012-07-02,63293044.15229277
2012-07-03,60441585.83941687
2012-07-04,61054257.98775931
2012-07-05,62601886.56609113
2012-07-06,62447958.82274356
2012-07-07,63574549.02765222
2012-07-08,63973575.75358313
2012-07-09,66124556.17695767
2012-07-10,67858626.72867809
2012-07-11,67436227.19632913
2012-07-12,73288976.7292782
