date,Realized Cap
2009-05-10,0.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,0.0
2009-05-15,0.0
2009-05-16,0.0
2009-05-17,0.0
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-23,0.0
2009-05-24,0.0
2009-05-25,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,0.0
2009-05-29,0.0
2009-05-30,0.0
2009-05-31,0.0
2009-06-01,0.0
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-06,0.0
2009-06-07,0.0
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-13,0.0
2009-06-14,0.0
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-20,0.0
2009-06-21,0.0
2009-06-22,0.0
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-27,0.0
2009-06-28,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-03,0.0
2009-07-04,0.0
2009-07-05,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-09,0.0
2009-07-10,0.0
2009-07-11,0.0
2009-07-12,0.0
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,0.0
2009-07-18,0.0
2009-07-19,0.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-25,0.0
2009-07-26,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-01,0.0
2009-08-02,0.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,0.0
2009-08-06,0.0
2009-08-07,0.0
2009-08-08,0.0
2009-08-09,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-15,0.0
2009-08-16,0.0
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-21,0.0
2009-08-22,0.0
2009-08-23,0.0
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-29,0.0
2009-08-30,0.0
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-05,0.0
2009-09-06,0.0
2009-09-07,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-12,0.0
2009-09-13,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-18,0.0
2009-09-19,0.0
2009-09-20,0.0
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.0
2009-09-26,0.0
2009-09-27,0.0
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,2.10078
2009-10-06,4.621719
2009-10-07,7.772919
2009-10-08,11.567899
2009-10-09,16.3656975
2009-10-10,20.6232935
2009-10-11,24.8907995
2009-10-12,33.541862
2009-10-13,36.758885
2009-10-14,40.676567
2009-10-15,44.83028
2009-10-16,50.9266975
2009-10-17,54.464602
2009-10-18,59.015884
2009-10-19,66.004628
2009-10-20,74.61536198
2009-10-21,79.65601197
2009-10-22,84.86480797
2009-10-23,90.45921447
2009-10-24,95.05921297
2009-10-25,99.95391697
2009-10-26,104.44899797
2009-10-27,108.36179197
2009-10-28,112.60080697
2009-10-29,115.52670647
2009-10-30,119.29359647
2009-10-31,122.16082247
2009-11-01,123.68470997
2009-11-02,125.75734097
2009-11-03,129.70426097
2009-11-04,134.48690447
2009-11-05,138.20951747
2009-11-06,142.19670647
2009-11-07,146.61156797
2009-11-08,151.21231997
2009-11-09,155.24585597
2009-11-10,160.06531997
2009-11-11,164.16265847
2009-11-12,168.58772747
2009-11-13,174.06867647
2009-11-14,179.14912697
2009-11-15,185.08077497
2009-11-16,190.84800697
2009-11-17,196.26685297
2009-11-18,200.63428897
2009-11-19,199.48638097
2009-11-20,204.11889997
2009-11-21,208.00136847
2009-11-22,213.61523447
2009-11-23,218.41705847
2009-11-24,222.72677147
2009-11-25,226.77830147
2009-11-26,230.54624747
2009-11-27,233.72969047
2009-11-28,236.74293047
2009-11-29,239.23071047
2009-11-30,242.32011047
2009-12-01,251.45849047
2009-12-02,255.19616547
2009-12-03,258.58825747
2009-12-04,259.93078747
2009-12-05,262.14539997
2009-12-06,265.91571697
2009-12-07,269.93774897
2009-12-08,273.56168397
2009-12-09,276.81334347
2009-12-10,280.29978747
2009-12-11,284.02468347
2009-12-12,287.29160247
2009-12-13,290.81351847
2009-12-14,290.50408107
2009-12-15,293.74633371
2009-12-16,297.98310521
2009-12-17,303.28830121
2009-12-18,310.22246371
2009-12-19,316.46260821
2009-12-20,321.94973321
2009-12-21,327.43754471
2009-12-22,332.56808471
2009-12-23,337.44526471
2009-12-24,342.32244471
2009-12-25,347.01784221
2009-12-26,352.52842221
2009-12-27,357.81841521
2009-12-28,362.15720521
2009-12-29,367.57277521
2009-12-30,372.10585471
2009-12-31,376.85850571
2010-01-01,381.63761171
2010-01-02,386.12648671
2010-01-03,392.80593271
2010-01-04,401.38029928
2010-01-05,408.49067728
2010-01-06,414.34417028
2010-01-07,419.87446428
2010-01-08,425.36884728
2010-01-09,430.79140828
2010-01-10,437.61449828
2010-01-11,443.32434728
2010-01-12,445.85128428
2010-01-13,451.74241258
2010-01-14,456.90641358
2010-01-15,461.96986458
2010-01-16,466.45873958
2010-01-17,471.16308058
2010-01-18,475.65195558
2010-01-19,480.10491958
2010-01-20,485.77885758
2010-01-21,492.06328258
2010-01-22,496.83944558
2010-01-23,502.58520558
2010-01-24,508.11549958
2010-01-25,515.69272058
2010-01-26,522.69536558
2010-01-27,528.58476958
2010-01-28,534.94101658
2010-01-29,542.01548358
2010-01-30,549.58334258
2010-01-31,555.50865758
2010-02-01,562.11628158
2010-02-02,567.32337658
2010-02-03,577.01934658
2010-02-04,585.24296558
2010-02-05,593.30060508
2010-02-06,600.19551708
2010-02-07,607.98820408
2010-02-08,614.96197308
2010-02-09,617.05582958
2010-02-10,623.96778158
2010-02-11,630.03674058
2010-02-12,636.61269458
2010-02-13,644.94551808
2010-02-14,652.41500608
2010-02-15,658.74529758
2010-02-16,665.74794258
2010-02-17,674.33067158
2010-02-18,681.80015958
2010-02-19,688.69507158
2010-02-20,696.16455958
2010-02-21,704.17271258
2010-02-22,713.50957258
2010-02-23,722.48732258
2010-02-24,728.66567258
2010-02-25,734.20730808
2010-02-26,740.38400008
2010-02-27,746.56069208
2010-02-28,752.16280808
2010-03-01,759.16545308
2010-03-02,765.91672108
2010-03-03,771.37519308
2010-03-04,779.00080808
2010-03-05,785.14158908
2010-03-06,791.50159758
2010-03-07,797.92966658
2010-03-08,802.47661758
2010-03-09,807.71962358
2010-03-10,813.53720558
2010-03-11,818.31336858
2010-03-12,822.65859958
2010-03-13,828.15298258
2010-03-14,832.64185758
2010-03-15,837.48984258
2010-03-16,842.15542658
2010-03-17,847.07134258
2010-03-18,852.09888258
2010-03-19,857.59326558
2010-03-20,864.49389008
2010-03-21,871.06560308
2010-03-22,877.49367208
2010-03-23,884.97276308
2010-03-24,891.11354408
2010-03-25,897.90888358
2010-03-26,904.98335058
2010-03-27,911.37550858
2010-03-28,918.10361758
2010-03-29,925.10626258
2010-03-30,932.82712758
2010-03-31,940.33252658
2010-04-01,946.36557458
2010-04-02,951.96769058
2010-04-03,957.74936158
2010-04-04,963.91773758
2010-04-05,969.49663358
2010-04-06,975.34552608
2010-04-07,982.36759708
2010-04-08,988.94864358
2010-04-09,995.73582258
2010-04-10,1005.07268258
2010-04-11,1013.17725538
2010-04-12,1020.46718838
2010-04-13,1027.25436738
2010-04-14,1033.71834738
2010-04-15,1055.7582592
2010-04-16,1063.1126422
2010-04-17,1071.0489732
2010-04-18,1079.8873202
2010-04-19,1088.2186722
2010-04-20,1095.3419342
2010-04-21,1103.2064432
2010-04-22,1108.9162922
2010-04-23,1114.3029422
2010-04-24,1120.3230582
2010-04-25,1125.8505177
2010-04-26,1131.7399217
2010-04-27,1138.20400505
2010-04-28,1144.66798505
2010-04-29,1149.94690205
2010-04-30,1155.11808605
2010-05-01,1161.68979905
2010-05-02,1167.25600405
2010-05-03,1172.96585305
2010-05-04,1177.84974905
2010-05-05,1182.76955605
2010-05-06,1188.12029505
2010-05-07,1192.86054705
2010-05-08,1198.39084105
2010-05-09,1203.54307805
2010-05-10,1208.13968605
2010-05-11,1212.12580705
2010-05-12,1216.64433855
2010-05-13,1221.24094655
2010-05-14,1225.53144955
2010-05-15,1228.79935055
2010-05-16,1232.85729355
2010-05-17,1238.38373605
2010-05-18,1244.41678405
2010-05-19,1250.30618805
2010-05-20,1257.59612105
2010-05-21,1263.91645705
2010-05-22,1270.91910205
2010-05-23,1278.49632305
2010-05-24,1285.24759105
2010-05-25,1292.78890105
2010-05-26,1300.79705405
2010-05-27,1307.69196605
2010-05-28,1315.70011905
2010-05-29,1322.38561205
2010-05-30,1327.73635105
2010-05-31,1332.83571305
2010-06-01,1337.68369805
2010-06-02,1342.96261505
2010-06-03,1348.42108705
2010-06-04,1352.90996205
2010-06-05,1358.11705705
2010-06-06,1363.43188505
2010-06-07,1369.06991205
2010-06-08,1374.81567205
2010-06-09,1380.84872005
2010-06-10,1386.59448005
2010-06-11,1392.62752805
2010-06-12,1397.47551305
2010-06-13,1403.66100305
2010-06-14,1408.67386205
2010-06-15,1415.28148605
2010-06-16,1420.38084805
2010-06-17,1425.62385405
2010-06-18,1431.01050405
2010-06-19,1436.44806605
2010-06-20,1443.09160105
2010-06-21,1448.62189505
2010-06-22,1454.22401105
2010-06-23,1460.93936805
2010-06-24,1467.00832705
2010-06-25,1472.39497705
2010-06-26,1478.10482605
2010-06-27,1484.49698405
2010-06-28,1489.96263825
2010-06-29,1496.03159725
2010-06-30,1502.56739925
2010-07-01,1510.18053125
2010-07-02,1516.14175725
2010-07-03,1523.75488925
2010-07-04,1529.71611525
2010-07-05,1536.25191725
2010-07-06,1542.21314325
2010-07-07,1547.81525925
2010-07-08,1553.35171675
2010-07-09,1560.49800575
2010-07-10,1567.60838375
2010-07-11,1574.05440825
2010-07-12,1597.71975725
2010-07-13,1622.57016925
2010-07-14,1643.39854925
2010-07-15,1666.09083525
2010-07-16,1684.16370025
2010-07-17,3118.3755748
2010-07-18,5886.76730424
2010-07-19,8142.44662097
2010-07-20,9220.70591535
2010-07-21,10670.69115539
2010-07-22,11003.89832792
2010-07-23,12049.99058148
2010-07-24,14090.52680982
2010-07-25,15346.19712634
2010-07-26,18569.68313852
2010-07-27,19594.43103004
2010-07-28,20331.3859572
2010-07-29,21093.76901444
2010-07-30,21816.09003214
2010-07-31,22702.62710196
2010-08-01,23643.0628989
2010-08-02,24314.65047715
2010-08-03,25164.74662962
2010-08-04,26037.03250875
2010-08-05,26751.43909833
2010-08-06,27533.90925981
2010-08-07,28185.41425459
2010-08-08,28924.66742399
2010-08-09,30386.05272534
2010-08-10,31274.58908532
2010-08-11,32191.93023514
2010-08-12,33028.68771361
2010-08-13,34168.90459621
2010-08-14,35155.04526013
2010-08-15,36011.22117186
2010-08-16,36878.62408063
2010-08-17,37482.21135131
2010-08-18,38215.08888142
2010-08-19,38684.66782462
2010-08-20,39387.32103603
2010-08-21,40406.24655895
2010-08-22,41429.1924118
2010-08-23,42111.94300449
2010-08-24,42875.97414777
2010-08-25,43589.80859626
2010-08-26,44274.02969172
2010-08-27,44987.03538412
2010-08-28,45520.98100612
2010-08-29,46058.68158368
2010-08-30,46587.10569898
2010-08-31,47233.04880408
2010-09-01,47754.72280147
2010-09-02,48275.31626727
2010-09-03,48788.96683495
2010-09-04,49345.05972695
2010-09-05,50093.54498167
2010-09-06,50502.06353897
2010-09-07,51121.77243377
2010-09-08,51649.08623377
2010-09-09,52746.35427499
2010-09-10,53303.50112087
2010-09-11,53810.92043387
2010-09-12,54467.69658741
2010-09-13,55048.35185187
2010-09-14,55709.80047175
2010-09-15,56204.25212291
2010-09-16,57367.71392913
2010-09-17,59387.49250863
2010-09-18,60135.73951242
2010-09-19,60869.02256594
2010-09-20,61494.80773024
2010-09-21,62059.49808897
2010-09-22,62687.95212217
2010-09-23,63531.9174224
2010-09-24,64287.53277959
2010-09-25,64985.43675049
2010-09-26,65631.89873419
2010-09-27,67365.45473819
2010-09-28,70982.09100965
2010-09-29,71682.79757523
2010-09-30,72105.71770113
2010-10-01,73972.09155003
2010-10-02,80027.50966199
2010-10-03,80380.37172612
2010-10-04,80911.45948543
2010-10-05,82783.98530438
2010-10-06,83418.43622378
2010-10-07,84440.66312038
2010-10-08,87650.43897342
2010-10-09,91638.42366412
2010-10-10,93939.55637932
2010-10-11,95819.15201686
2010-10-12,96867.30423596
2010-10-13,99783.61224416
2010-10-14,101562.30495256
2010-10-15,105056.78314736
2010-10-16,108108.56029577
2010-10-17,109680.17238047
2010-10-18,111300.14249207
2010-10-19,112500.40788107
2010-10-20,114165.03116907
2010-10-21,117758.42609036
2010-10-22,118561.11813956
2010-10-23,120120.88178178
2010-10-24,123190.23182128
2010-10-25,126142.28766508
2010-10-26,130449.58195718
2010-10-27,138236.41705138
2010-10-28,146766.36799678
2010-10-29,150663.91679793
2010-10-30,154884.47003387
2010-10-31,159039.65676287
2010-11-01,161722.48946629
2010-11-02,165404.83671909
2010-11-03,168294.34990149
2010-11-04,181464.24017106
2010-11-05,187961.63097706
2010-11-06,221131.73010006
2010-11-07,228922.90431226
2010-11-08,241282.7037324
2010-11-09,244149.9418802
2010-11-10,247072.65673099
2010-11-11,249692.81719111
2010-11-12,252564.11229911
2010-11-13,257929.66213328
2010-11-14,263520.66834118
2010-11-15,275532.54966826
2010-11-16,277676.76642532
2010-11-17,280534.05917732
2010-11-18,285023.52637826
2010-11-19,289702.22859776
2010-11-20,293971.28680794
2010-11-21,296362.31416824
2010-11-22,299565.63453133
2010-11-23,302986.37107643
2010-11-24,306990.64629893
2010-11-25,311885.85135223
2010-11-26,317426.08920163
2010-11-27,320691.16335193
2010-11-28,323253.26502643
2010-11-29,324735.61367561
2010-11-30,326533.50899211
2010-12-01,327806.03162074
2010-12-02,334306.93908794
2010-12-03,336786.75744094
2010-12-04,337665.80476714
2010-12-05,340175.82620434
2010-12-06,346771.27735681
2010-12-07,352536.51589178
2010-12-08,355729.73926464
2010-12-09,357587.55131867
2010-12-10,359462.44649302
2010-12-11,361915.47867907
2010-12-12,363944.3513556
2010-12-13,367300.20367497
2010-12-14,369797.64017467
2010-12-15,373869.54406911
2010-12-16,376654.71978891
2010-12-17,378638.5116675
2010-12-18,381174.91199364
2010-12-19,383252.96694714
2010-12-20,388816.50338247
2010-12-21,397402.63817792
2010-12-22,399517.25883842
2010-12-23,401726.62161731
2010-12-24,403584.13154899
2010-12-25,406440.45329175
2010-12-26,408976.00564701
2010-12-27,411789.21168041
2010-12-28,415115.15633329
2010-12-29,423698.48986683
2010-12-30,427327.5227785
2010-12-31,430253.24649276
2011-01-01,433268.21117918
2011-01-02,437723.05780679
2011-01-03,441072.27017961
2011-01-04,443465.27054849
2011-01-05,446405.35186554
2011-01-06,449057.48962958
2011-01-07,452884.37143393
2011-01-08,457149.57991313
2011-01-09,460568.76482944
2011-01-10,468390.17133913
2011-01-11,481663.5288795
2011-01-12,484714.68568349
2011-01-13,492668.24624889
2011-01-14,501848.5496226
2011-01-15,506198.05323635
2011-01-16,513825.13625754
2011-01-17,519311.95498843
2011-01-18,521759.76667827
2011-01-19,528943.28843209
2011-01-20,535508.43540776
2011-01-21,542324.29829576
2011-01-22,550252.61515307
2011-01-23,562212.61408638
2011-01-24,570146.40222747
2011-01-25,575090.28007258
2011-01-26,585625.13422698
2011-01-27,671658.92221763
2011-01-28,678732.0661526
2011-01-29,689368.80822839
2011-01-30,695660.13057322
2011-01-31,713368.02819793
2011-02-01,742042.08715348
2011-02-02,775106.84393583
2011-02-03,785396.38063282
2011-02-04,803151.71329231
2011-02-05,827973.87861353
2011-02-06,857108.43718325
2011-02-07,905337.53387954
2011-02-08,918014.06536529
2011-02-09,961581.72771015
2011-02-10,981831.45230504
2011-02-11,1014543.34073635
2011-02-12,1032133.81023005
2011-02-13,1049759.82939537
2011-02-14,1093503.33334937
2011-02-15,1108494.72977557
2011-02-16,1123253.41454996
2011-02-17,1137298.61785216
2011-02-18,1151021.53517416
2011-02-19,1161836.14428576
2011-02-20,1172476.51377817
2011-02-21,1181330.05307727
2011-02-22,1194685.48962078
2011-02-23,1207507.05096693
2011-02-24,1225704.00596054
2011-02-25,1235856.06513756
2011-02-26,1265541.97735402
2011-02-27,1290154.98858462
2011-02-28,1307629.06054003
2011-03-01,1485200.53178323
2011-03-02,1500302.67608514
2011-03-03,1511803.56818292
2011-03-04,1523015.54319563
2011-03-05,1540734.52236263
2011-03-06,1553311.02038595
2011-03-07,1561206.73357018
2011-03-08,1572568.44466899
2011-03-09,1579076.19102457
2011-03-10,1588149.03642121
2011-03-11,1593871.78133666
2011-03-12,1613066.86974525
2011-03-13,1623316.37120377
2011-03-14,1641167.68458305
2011-03-15,1650999.55055414
2011-03-16,1671367.34934411
2011-03-17,1681536.2966466
2011-03-18,1685345.76744925
2011-03-19,1689553.38619751
2011-03-20,1693737.03501334
2011-03-21,1701791.23379685
2011-03-22,1706244.17565207
2011-03-23,1719363.67659502
2011-03-24,1741116.78661807
2011-03-25,1750475.25000986
2011-03-26,1768094.02063995
2011-03-27,1776230.92056388
2011-03-28,1782930.89198938
2011-03-29,1788882.3293562
2011-03-30,1794409.69993193
2011-03-31,1801611.3522078
2011-04-01,1808582.60393014
2011-04-02,1813770.70904946
2011-04-03,1820428.62674353
2011-04-04,1830671.10791529
2011-04-05,1841467.09333697
2011-04-06,1847197.02443537
2011-04-07,1853164.1210427
2011-04-08,1859981.87324667
2011-04-09,1865015.37232647
2011-04-10,1870510.32018704
2011-04-11,1877960.2949084
2011-04-12,1891539.30125978
2011-04-13,1907479.46607998
2011-04-14,1929412.48606495
2011-04-15,1948150.30273689
2011-04-16,1974467.37625743
2011-04-17,2000583.79231006
2011-04-18,2035454.8977751
2011-04-19,2070524.72247578
2011-04-20,2082080.97722666
2011-04-21,2104860.87571873
2011-04-22,2159557.07713114
2011-04-23,2240601.41172002
2011-04-24,2284789.20263584
2011-04-25,2310771.32235076
2011-04-26,2353146.7853491
2011-04-27,2406669.42601907
2011-04-28,2486059.92813554
2011-04-29,3270948.76186308
2011-04-30,3696098.9087421
2011-05-01,3777272.82801015
2011-05-02,3849645.45404948
2011-05-03,3988641.34486288
2011-05-04,4296826.09837526
2011-05-05,4372390.53362556
2011-05-06,4564217.33513601
2011-05-07,4647339.63673513
2011-05-08,4809259.05681806
2011-05-09,4907072.79048853
2011-05-10,5588924.52775318
2011-05-11,5863282.33309439
2011-05-12,6317268.09733402
2011-05-13,7422920.48596086
2011-05-14,7601462.41442834
2011-05-15,8069254.7544357
2011-05-16,8804190.70903505
2011-05-17,9053243.57013516
2011-05-18,9237181.51684134
2011-05-19,9414336.65091176
2011-05-20,9561773.27388563
2011-05-21,9435558.57459967
2011-05-22,9742987.97570455
2011-05-23,9980683.83311879
2011-05-24,10220948.78436526
2011-05-25,10496536.46011042
2011-05-26,10811843.87783671
2011-05-27,11446704.307242
2011-05-28,11557142.16914729
2011-05-29,11693878.9893789
2011-05-30,11921311.31132547
2011-05-31,12144748.84111854
2011-06-01,12389081.53596709
2011-06-02,12896111.59882541
2011-06-03,14273156.36799771
2011-06-04,15281202.71325053
2011-06-05,16290321.02207428
2011-06-06,19823268.8655362
2011-06-07,20950029.55808003
2011-06-08,25668175.47248223
2011-06-09,28431105.146074
2011-06-10,30565137.15446182
2011-06-11,30329052.73139019
2011-06-12,33999020.9551211
2011-06-13,35298620.10684605
2011-06-14,38035002.96437089
2011-06-15,40612635.45676058
2011-06-16,41159020.81981742
2011-06-17,41694338.81379995
2011-06-18,42123577.58335429
2011-06-19,42915036.19398075
2011-06-20,43329089.68297992
2011-06-21,43945546.0445147
2011-06-22,44209809.84876426
2011-06-23,44506692.54299082
2011-06-24,44882313.72979335
2011-06-25,45077349.57736358
2011-06-26,45422045.01449727
2011-06-27,46194232.84586201
2011-06-28,46814017.20950805
2011-06-29,47187650.22386672
2011-06-30,47601720.7443919
2011-07-01,47590584.64677968
2011-07-02,47627587.36965589
2011-07-03,47799145.86153464
2011-07-04,47698697.40717028
2011-07-05,47854021.30601046
2011-07-06,48041103.93465121
2011-07-07,48182907.71613641
2011-07-08,48255853.97952157
2011-07-09,48336192.46798139
2011-07-10,48685791.29821651
2011-07-11,48803464.23396492
2011-07-12,48906987.50158928
2011-07-13,49065882.10957703
2011-07-14,49181121.41100407
2011-07-15,49297955.15578095
2011-07-16,49386449.59203568
2011-07-17,49484473.18270974
2011-07-18,47969809.78697626
2011-07-19,48162838.03249992
2011-07-20,47740207.98809303
2011-07-21,47825878.89138525
2011-07-22,47912233.88523204
2011-07-23,48016419.39815996
2011-07-24,48167177.92177598
2011-07-25,48315251.81169005
2011-07-26,48447395.19554946
2011-07-27,48601078.13665257
2011-07-28,48623409.85380539
2011-07-29,48747515.59320253
2011-07-30,48900324.27295788
2011-07-31,48957846.75690105
2011-08-01,49012766.43632127
2011-08-02,49019744.90695869
2011-08-03,48600523.70487164
2011-08-04,48643614.46053341
2011-08-05,48499720.33776993
2011-08-06,47931133.33286791
2011-08-07,47739670.71308422
2011-08-08,47045737.44240875
2011-08-09,47274854.18513337
2011-08-10,47308366.9441947
2011-08-11,47279423.11648117
2011-08-12,47324467.64248648
2011-08-13,47421571.89749277
2011-08-14,47506000.57148639
2011-08-15,47659316.71386305
2011-08-16,47799981.81278728
2011-08-17,47924394.07139958
2011-08-18,48020171.65631475
2011-08-19,48154898.06312839
2011-08-20,48264796.05865268
2011-08-21,48343684.75564292
2011-08-22,48425829.83207086
2011-08-23,48478742.30313319
2011-08-24,48543115.34507553
2011-08-25,48974240.05737208
2011-08-26,49045836.82920668
2011-08-27,46414288.08795996
2011-08-28,46484462.62648802
2011-08-29,46586315.46065829
2011-08-30,46613992.45960912
2011-08-31,46630966.75884328
2011-09-01,46612751.93348907
2011-09-02,46699558.29946961
2011-09-03,46748809.63649608
2011-09-04,46764511.39254319
2011-09-05,46732656.59198811
2011-09-06,46642949.77058816
2011-09-07,46634760.78845885
2011-09-08,46502002.24012213
2011-09-09,46379601.89457524
2011-09-10,46325665.00159524
2011-09-11,44566635.0167019
2011-09-12,44510170.23344837
2011-09-13,44425663.89100791
2011-09-14,44418005.37545619
2011-09-15,44366017.37835968
2011-09-16,44284498.13485782
2011-09-17,44279229.93003212
2011-09-18,44315397.14781041
2011-09-19,44305396.50748724
2011-09-20,44337987.7439924
2011-09-21,44336973.59614584
2011-09-22,44294771.29355299
2011-09-23,44301385.61002127
2011-09-24,44317783.15276862
2011-09-25,44083390.50503269
2011-09-26,44064500.75311084
2011-09-27,44064879.74447266
2011-09-28,44060150.618442
2011-09-29,44069142.95088867
2011-09-30,44106386.6325358
2011-10-01,44071058.11470958
2011-10-02,44042442.32012641
2011-10-03,44042010.87160387
2011-10-04,44036601.23595804
2011-10-05,44033872.97124491
2011-10-06,44037301.34834858
2011-10-07,43948128.44692313
2011-10-08,43920623.9039901
2011-10-09,43878987.02585066
2011-10-10,43876026.43232852
2011-10-11,43762309.05093573
2011-10-12,43715144.75417353
2011-10-13,43699412.13347287
2011-10-14,43660576.82003126
2011-10-15,43650486.46412337
2011-10-16,43623398.09521143
2011-10-17,43340046.72122198
2011-10-18,43209988.51398387
2011-10-19,42981169.7472685
2011-10-20,42954964.13009618
2011-10-21,42927896.21812486
2011-10-22,42895841.64839147
2011-10-23,42896511.54967232
2011-10-24,42834107.36912704
2011-10-25,42830233.20091526
2011-10-26,42704047.30915303
2011-10-27,42714089.51676261
2011-10-28,42749908.52761154
2011-10-29,42772505.0159119
2011-10-30,42779029.83935059
2011-10-31,42775484.00752557
2011-11-01,42769155.1215153
2011-11-02,42787177.86577068
2011-11-03,42708176.01513575
2011-11-04,42693816.00249634
2011-11-05,42689458.63233658
2011-11-06,42699750.58340296
2011-11-07,42702898.55163543
2011-11-08,42676045.83696359
2011-11-09,41414336.37883716
2011-11-10,41409876.63261523
2011-11-11,41400237.87400488
2011-11-12,41417003.56274893
2011-11-13,41427856.68327625
2011-11-14,41331992.03760734
2011-11-15,41324136.81831183
2011-11-16,38809818.83340803
2011-11-17,38597381.50043238
2011-11-18,38221161.63501151
2011-11-19,38287058.38598663
2011-11-20,38257208.85847007
2011-11-21,38290794.13805062
2011-11-22,38272638.08926561
2011-11-23,38255688.1161896
2011-11-24,38316839.18292235
2011-11-25,38351567.25819338
2011-11-26,38193300.09120459
2011-11-27,38199864.47064227
2011-11-28,37829011.23049839
2011-11-29,37966072.02704656
2011-11-30,38135154.23710683
2011-12-01,38199968.05703257
2011-12-02,38252021.99129786
2011-12-03,38086991.72779133
2011-12-04,38120711.35272397
2011-12-05,38132635.51650149
2011-12-06,38220311.89898551
2011-12-07,38019525.90945875
2011-12-08,38048267.07440801
2011-12-09,38063771.20033578
2011-12-10,38098004.03065713
2011-12-11,38210805.1585565
2011-12-12,38227332.94350792
2011-12-13,38260777.04358761
2011-12-14,38227036.99262316
2011-12-15,38256500.08860721
2011-12-16,38280085.25406246
2011-12-17,38300460.29166862
2011-12-18,38316416.17682569
2011-12-19,38423011.88727155
2011-12-20,38587766.53513763
2011-12-21,38659163.19817844
2011-12-22,38725503.70461154
2011-12-23,38795218.66325737
2011-12-24,38819042.78473528
2011-12-25,38858271.99775987
2011-12-26,38915078.24121945
2011-12-27,38966963.03775745
2011-12-28,39034664.95674958
2011-12-29,39072158.61078773
2011-12-30,39133253.05081651
2011-12-31,39245613.94182628
2012-01-01,39395965.4383292
2012-01-02,39394948.82741061
2012-01-03,39458116.2028952
2012-01-04,39647602.52308914
2012-01-05,40209410.04267809
2012-01-06,40473798.37110992
2012-01-07,40644555.97305881
2012-01-08,40855009.91035892
2012-01-09,41024395.69872321
2012-01-10,41046905.75166853
2012-01-11,41224205.63316691
2012-01-12,41479513.30779819
2012-01-13,41555541.79388518
2012-01-14,41692854.17490298
2012-01-15,41802277.51897161
2012-01-16,41896065.54933776
2012-01-17,41844663.92077699
2012-01-18,41861020.77197921
2012-01-19,42047312.12384798
2012-01-20,42121676.98803405
2012-01-21,42171000.00464821
2012-01-22,42227900.36397553
2012-01-23,42303474.18017715
2012-01-24,42364703.60715307
2012-01-25,42356796.26919925
2012-01-26,42265620.10530099
2012-01-27,42232162.48359856
2012-01-28,42262846.16936581
2012-01-29,42264665.73916736
2012-01-30,42289007.9775609
2012-01-31,42280913.16459617
2012-02-01,42405024.90295001
2012-02-02,42486956.59899409
2012-02-03,42539568.34028039
2012-02-04,42577266.45926156
2012-02-05,42601008.82040309
2012-02-06,42558061.02216475
2012-02-07,42598992.52523754
2012-02-08,42625044.39359623
2012-02-09,42677441.66509609
2012-02-10,42705908.18693987
2012-02-11,42818292.34610009
2012-02-12,42850199.33353042
2012-02-13,42506553.42788549
2012-02-14,42181959.8343079
2012-02-15,42039831.09142127
2012-02-16,41946082.73873342
2012-02-17,41940075.76375584
2012-02-18,41828060.80956494
2012-02-19,41827083.93635259
2012-02-20,41826787.08396479
2012-02-21,41797774.0000195
