date,timestamp_utc,Average Cap
2013-06-22,2013-06-22T00:00:00Z,114329724.4380377
2013-06-23,2013-06-23T00:00:00Z,114956026.92537048
2013-06-24,2013-06-24T00:00:00Z,115569867.69884996
2013-06-25,2013-06-25T00:00:00Z,116175569.7131058
2013-06-26,2013-06-26T00:00:00Z,116788483.05875112
2013-06-27,2013-06-27T00:00:00Z,117384409.79647148
2013-06-28,2013-06-28T00:00:00Z,117934695.22085664
2013-06-29,2013-06-29T00:00:00Z,118477684.81165177
2013-06-30,2013-06-30T00:00:00Z,119025411.70316088
2013-07-01,2013-07-01T00:00:00Z,119530811.13909832
2013-07-02,2013-07-02T00:00:00Z,120064712.80463748
2013-07-03,2013-07-03T00:00:00Z,120527106.42645812
2013-07-04,2013-07-04T00:00:00Z,121002950.58640732
2013-07-05,2013-07-05T00:00:00Z,121392695.10995474
2013-07-06,2013-07-06T00:00:00Z,121776072.39226642
2013-07-07,2013-07-07T00:00:00Z,122213500.91944112
2013-07-08,2013-07-08T00:00:00Z,122653171.11267948
2013-07-09,2013-07-09T00:00:00Z,123096869.60378905
2013-07-10,2013-07-10T00:00:00Z,123617210.57485414
2013-07-11,2013-07-11T00:00:00Z,124150132.85960072
2013-07-12,2013-07-12T00:00:00Z,124697805.8846607
2013-07-13,2013-07-13T00:00:00Z,125254694.81998964
2013-07-14,2013-07-14T00:00:00Z,125800589.13620144
2013-07-15,2013-07-15T00:00:00Z,126372749.34555908
2013-07-16,2013-07-16T00:00:00Z,126928309.40995388
2013-07-17,2013-07-17T00:00:00Z,127482625.59027795
2013-07-18,2013-07-18T00:00:00Z,127993676.94428164
2013-07-19,2013-07-19T00:00:00Z,128513017.70165735
2013-07-20,2013-07-20T00:00:00Z,129021430.19598258
2013-07-21,2013-07-21T00:00:00Z,129534928.96541671
2013-07-22,2013-07-22T00:00:00Z,130046713.76577656
2013-07-23,2013-07-23T00:00:00Z,130567362.3359102
2013-07-24,2013-07-24T00:00:00Z,131097301.42586496
2013-07-25,2013-07-25T00:00:00Z,131639738.78948358
2013-07-26,2013-07-26T00:00:00Z,132179752.6424358
2013-07-27,2013-07-27T00:00:00Z,132706082.06405853
2013-07-28,2013-07-28T00:00:00Z,133262544.30335715
2013-07-29,2013-07-29T00:00:00Z,133824844.71086578
2013-07-30,2013-07-30T00:00:00Z,134408269.77596292
2013-07-31,2013-07-31T00:00:00Z,135002820.84808442
2013-08-01,2013-08-01T00:00:00Z,135585716.71953484
2013-08-02,2013-08-02T00:00:00Z,136163382.17281163
2013-08-03,2013-08-03T00:00:00Z,136738127.35085818
2013-08-04,2013-08-04T00:00:00Z,137318555.05133337
2013-08-05,2013-08-05T00:00:00Z,137905567.20628196
2013-08-06,2013-08-06T00:00:00Z,138494901.8666635
2013-08-07,2013-08-07T00:00:00Z,139078312.77784204
2013-08-08,2013-08-08T00:00:00Z,139642447.7435002
2013-08-09,2013-08-09T00:00:00Z,140192664.09303224
2013-08-10,2013-08-10T00:00:00Z,140750954.58192047
2013-08-11,2013-08-11T00:00:00Z,141312243.51582974
2013-08-12,2013-08-12T00:00:00Z,141882428.73367563
2013-08-13,2013-08-13T00:00:00Z,142471401.44395664
2013-08-14,2013-08-14T00:00:00Z,143066845.87502685
2013-08-15,2013-08-15T00:00:00Z,143654429.4135415
2013-08-16,2013-08-16T00:00:00Z,144243068.5129213
2013-08-17,2013-08-17T00:00:00Z,144838825.31554976
2013-08-18,2013-08-18T00:00:00Z,145433134.28909263
2013-08-19,2013-08-19T00:00:00Z,146049949.27100277
2013-08-20,2013-08-20T00:00:00Z,146682350.39198655
2013-08-21,2013-08-21T00:00:00Z,147351904.4688053
2013-08-22,2013-08-22T00:00:00Z,148012186.74261245
2013-08-23,2013-08-23T00:00:00Z,148663447.42356217
2013-08-24,2013-08-24T00:00:00Z,149317037.24991426
2013-08-25,2013-08-25T00:00:00Z,150003012.3957218
2013-08-26,2013-08-26T00:00:00Z,150683940.33819336
2013-08-27,2013-08-27T00:00:00Z,151400255.56604606
2013-08-28,2013-08-28T00:00:00Z,152118087.40307182
2013-08-29,2013-08-29T00:00:00Z,152838821.33199587
2013-08-30,2013-08-30T00:00:00Z,153603500.5083374
2013-08-31,2013-08-31T00:00:00Z,154386829.99495733
2013-09-01,2013-09-01T00:00:00Z,155187492.8345783
2013-09-02,2013-09-02T00:00:00Z,155981066.7574508
2013-09-03,2013-09-03T00:00:00Z,156772233.19727787
2013-09-04,2013-09-04T00:00:00Z,157515372.82227045
2013-09-05,2013-09-05T00:00:00Z,158260625.8024317
2013-09-06,2013-09-06T00:00:00Z,158965664.98416683
2013-09-07,2013-09-07T00:00:00Z,159690196.95007715
2013-09-08,2013-09-08T00:00:00Z,160402008.1427243
2013-09-09,2013-09-09T00:00:00Z,161137357.1508121
2013-09-10,2013-09-10T00:00:00Z,161876074.8927907
2013-09-11,2013-09-11T00:00:00Z,162643414.59753752
2013-09-12,2013-09-12T00:00:00Z,163412229.43713447
2013-09-13,2013-09-13T00:00:00Z,164184275.10338572
2013-09-14,2013-09-14T00:00:00Z,164937550.2084466
2013-09-15,2013-09-15T00:00:00Z,165694093.82869625
2013-09-16,2013-09-16T00:00:00Z,166454262.80106285
2013-09-17,2013-09-17T00:00:00Z,167223755.5141326
2013-09-18,2013-09-18T00:00:00Z,167991091.3879112
2013-09-19,2013-09-19T00:00:00Z,168740720.24945894
2013-09-20,2013-09-20T00:00:00Z,169479827.9344779
2013-09-21,2013-09-21T00:00:00Z,170223385.64731792
2013-09-22,2013-09-22T00:00:00Z,170961883.06732544
2013-09-23,2013-09-23T00:00:00Z,171698400.8551031
2013-09-24,2013-09-24T00:00:00Z,172443563.07002997
2013-09-25,2013-09-25T00:00:00Z,173185918.42973816
2013-09-26,2013-09-26T00:00:00Z,173936345.8499669
2013-09-27,2013-09-27T00:00:00Z,174696159.01500246
2013-09-28,2013-09-28T00:00:00Z,175458954.01262015
2013-09-29,2013-09-29T00:00:00Z,176219547.5119433
2013-09-30,2013-09-30T00:00:00Z,176974054.3143909
2013-10-01,2013-10-01T00:00:00Z,177738497.67941245
2013-10-02,2013-10-02T00:00:00Z,178341754.32130444
2013-10-03,2013-10-03T00:00:00Z,179039877.75310686
2013-10-04,2013-10-04T00:00:00Z,179765152.26908657
2013-10-05,2013-10-05T00:00:00Z,180487802.34967843
2013-10-06,2013-10-06T00:00:00Z,181215853.1471672
2013-10-07,2013-10-07T00:00:00Z,181950063.3309753
2013-10-08,2013-10-08T00:00:00Z,182687993.6516845
2013-10-09,2013-10-09T00:00:00Z,183438225.70849028
2013-10-10,2013-10-10T00:00:00Z,184188617.375174
2013-10-11,2013-10-11T00:00:00Z,184943910.29315343
2013-10-12,2013-10-12T00:00:00Z,185704831.7389345
2013-10-13,2013-10-13T00:00:00Z,186499607.99131063
2013-10-14,2013-10-14T00:00:00Z,187311177.63119704
2013-10-15,2013-10-15T00:00:00Z,188183297.4582861
2013-10-16,2013-10-16T00:00:00Z,189008533.9810251
2013-10-17,2013-10-17T00:00:00Z,189876413.0437259
2013-10-18,2013-10-18T00:00:00Z,190805113.64470303
2013-10-19,2013-10-19T00:00:00Z,191824749.1035496
2013-10-20,2013-10-20T00:00:00Z,192846336.5674504
2013-10-21,2013-10-21T00:00:00Z,193958608.1855768
2013-10-22,2013-10-22T00:00:00Z,195147353.96246257
2013-10-23,2013-10-23T00:00:00Z,196418280.0347196
2013-10-24,2013-10-24T00:00:00Z,197618807.44785693
2013-10-25,2013-10-25T00:00:00Z,198776480.9854128
2013-10-26,2013-10-26T00:00:00Z,199879478.5241043
2013-10-27,2013-10-27T00:00:00Z,201097810.893684
2013-10-28,2013-10-28T00:00:00Z,202310576.3174097
2013-10-29,2013-10-29T00:00:00Z,203581161.22701672
2013-10-30,2013-10-30T00:00:00Z,204810603.35901693
2013-10-31,2013-10-31T00:00:00Z,206064823.53791952
2013-11-01,2013-11-01T00:00:00Z,207313042.8443779
2013-11-02,2013-11-02T00:00:00Z,208581971.0144864
2013-11-03,2013-11-03T00:00:00Z,209882539.14191604
2013-11-04,2013-11-04T00:00:00Z,211296723.24678192
2013-11-05,2013-11-05T00:00:00Z,212819394.2014984
2013-11-06,2013-11-06T00:00:00Z,214478532.1344317
2013-11-07,2013-11-07T00:00:00Z,216323932.5018545
2013-11-08,2013-11-08T00:00:00Z,218457634.456959
2013-11-09,2013-11-09T00:00:00Z,220618867.6713224
2013-11-10,2013-11-10T00:00:00Z,222689141.04587403
2013-11-11,2013-11-11T00:00:00Z,224888043.47749525
2013-11-12,2013-11-12T00:00:00Z,227157608.91679165
2013-11-13,2013-11-13T00:00:00Z,229728774.24648067
2013-11-14,2013-11-14T00:00:00Z,232390086.10044137
2013-11-15,2013-11-15T00:00:00Z,235039013.49777097
2013-11-16,2013-11-16T00:00:00Z,237837997.24673265
2013-11-17,2013-11-17T00:00:00Z,241022641.1711656
2013-11-18,2013-11-18T00:00:00Z,245533124.7941985
2013-11-19,2013-11-19T00:00:00Z,249015423.23642483
2013-11-20,2013-11-20T00:00:00Z,252913728.56291088
2013-11-21,2013-11-21T00:00:00Z,257690812.40659067
2013-11-22,2013-11-22T00:00:00Z,262978319.16720548
2013-11-23,2013-11-23T00:00:00Z,268540444.3745064
2013-11-24,2013-11-24T00:00:00Z,273878360.22202164
2013-11-25,2013-11-25T00:00:00Z,279239072.51456934
2013-11-26,2013-11-26T00:00:00Z,285490980.7422308
2013-11-27,2013-11-27T00:00:00Z,291812230.993004
2013-11-28,2013-11-28T00:00:00Z,298380023.52755743
2013-11-29,2013-11-29T00:00:00Z,305828673.99222785
2013-11-30,2013-11-30T00:00:00Z,313187870.4994738
2013-12-01,2013-12-01T00:00:00Z,319435481.1554052
2013-12-02,2013-12-02T00:00:00Z,326230064.819822
2013-12-03,2013-12-03T00:00:00Z,333140501.0261801
2013-12-04,2013-12-04T00:00:00Z,340606958.4281867
2013-12-05,2013-12-05T00:00:00Z,347297532.3751916
2013-12-06,2013-12-06T00:00:00Z,352619696.6337432
2013-12-07,2013-12-07T00:00:00Z,357079193.62617
2013-12-08,2013-12-08T00:00:00Z,362152880.88031125
2013-12-09,2013-12-09T00:00:00Z,367989151.8229006
2013-12-10,2013-12-10T00:00:00Z,374385282.3824401
2013-12-11,2013-12-11T00:00:00Z,380080437.95106
2013-12-12,2013-12-12T00:00:00Z,385728985.92029387
2013-12-13,2013-12-13T00:00:00Z,391454049.79677325
2013-12-14,2013-12-14T00:00:00Z,396945466.4396698
2013-12-15,2013-12-15T00:00:00Z,402492792.57960665
2013-12-16,2013-12-16T00:00:00Z,406898128.63323605
2013-12-17,2013-12-17T00:00:00Z,411199940.0906544
2013-12-18,2013-12-18T00:00:00Z,414459624.89863867
2013-12-19,2013-12-19T00:00:00Z,418823451.7628975
2013-12-20,2013-12-20T00:00:00Z,422674827.93167466
2013-12-21,2013-12-21T00:00:00Z,426429617.38516855
2013-12-22,2013-12-22T00:00:00Z,430315456.26928526
2013-12-23,2013-12-23T00:00:00Z,434464827.8886093
2013-12-24,2013-12-24T00:00:00Z,438591530.2255396
2013-12-25,2013-12-25T00:00:00Z,442900432.0835953
2013-12-26,2013-12-26T00:00:00Z,447727752.4567581
2013-12-27,2013-12-27T00:00:00Z,452305485.7228224
2013-12-28,2013-12-28T00:00:00Z,456823392.5907432
2013-12-29,2013-12-29T00:00:00Z,461445706.6812663
2013-12-30,2013-12-30T00:00:00Z,466119532.9197311
2013-12-31,2013-12-31T00:00:00Z,470746549.380186
2014-01-01,2014-01-01T00:00:00Z,475532587.5800871
2014-01-02,2014-01-02T00:00:00Z,480516145.22601545
2014-01-03,2014-01-03T00:00:00Z,485647443.76199776
2014-01-04,2014-01-04T00:00:00Z,490921703.0220385
2014-01-05,2014-01-05T00:00:00Z,496702592.7346678
2014-01-06,2014-01-06T00:00:00Z,502572190.947314
2014-01-07,2014-01-07T00:00:00Z,507514251.6625833
2014-01-08,2014-01-08T00:00:00Z,512746084.5091261
2014-01-09,2014-01-09T00:00:00Z,517985545.40306014
2014-01-10,2014-01-10T00:00:00Z,523398200.3353202
2014-01-11,2014-01-11T00:00:00Z,529098252.65631175
2014-01-12,2014-01-12T00:00:00Z,534430913.60531527
2014-01-13,2014-01-13T00:00:00Z,539642252.6654137
2014-01-14,2014-01-14T00:00:00Z,544793025.5849029
2014-01-15,2014-01-15T00:00:00Z,550114421.8397315
2014-01-16,2014-01-16T00:00:00Z,555234518.1205697
2014-01-17,2014-01-17T00:00:00Z,560267509.605485
2014-01-18,2014-01-18T00:00:00Z,565371729.0785176
2014-01-19,2014-01-19T00:00:00Z,570671505.4331263
2014-01-20,2014-01-20T00:00:00Z,575874451.8264055
2014-01-21,2014-01-21T00:00:00Z,581055161.2260323
2014-01-22,2014-01-22T00:00:00Z,586190162.172438
2014-01-23,2014-01-23T00:00:00Z,591275001.4512147
2014-01-24,2014-01-24T00:00:00Z,596136563.1475066
2014-01-25,2014-01-25T00:00:00Z,601177049.6178335
2014-01-26,2014-01-26T00:00:00Z,606277649.6931126
2014-01-27,2014-01-27T00:00:00Z,610942021.4932426
2014-01-28,2014-01-28T00:00:00Z,615829164.482394
2014-01-29,2014-01-29T00:00:00Z,620762935.1113392
2014-01-30,2014-01-30T00:00:00Z,625759379.0387619
2014-01-31,2014-01-31T00:00:00Z,630765724.5250793
2014-02-01,2014-02-01T00:00:00Z,635828706.3172159
2014-02-02,2014-02-02T00:00:00Z,640899578.0830483
2014-02-03,2014-02-03T00:00:00Z,645912387.1834134
2014-02-04,2014-02-04T00:00:00Z,650899602.9490048
2014-02-05,2014-02-05T00:00:00Z,655719968.175298
2014-02-06,2014-02-06T00:00:00Z,660437376.6660916
2014-02-07,2014-02-07T00:00:00Z,664745409.9714389
2014-02-08,2014-02-08T00:00:00Z,668907686.3897716
2014-02-09,2014-02-09T00:00:00Z,673123256.1389148
2014-02-10,2014-02-10T00:00:00Z,677321350.672841
2014-02-11,2014-02-11T00:00:00Z,681434619.3670995
2014-02-12,2014-02-12T00:00:00Z,685396128.6493601
2014-02-13,2014-02-13T00:00:00Z,689046134.5562928
2014-02-14,2014-02-14T00:00:00Z,693108347.8539857
2014-02-15,2014-02-15T00:00:00Z,697061243.7652526
2014-02-16,2014-02-16T00:00:00Z,700806580.0418268
2014-02-17,2014-02-17T00:00:00Z,704608866.7648047
2014-02-18,2014-02-18T00:00:00Z,708394876.1586099
2014-02-19,2014-02-19T00:00:00Z,712137430.7255409
2014-02-20,2014-02-20T00:00:00Z,715476244.4835845
2014-02-21,2014-02-21T00:00:00Z,718937179.6332952
2014-02-22,2014-02-22T00:00:00Z,722585921.7366698
2014-02-23,2014-02-23T00:00:00Z,726221878.3498554
2014-02-24,2014-02-24T00:00:00Z,729384391.2884134
2014-02-25,2014-02-25T00:00:00Z,732535420.2043855
2014-02-26,2014-02-26T00:00:00Z,736011383.9600185
2014-02-27,2014-02-27T00:00:00Z,739484376.5434201
2014-02-28,2014-02-28T00:00:00Z,742758964.585846
2014-03-01,2014-03-01T00:00:00Z,746127054.3804208
2014-03-02,2014-03-02T00:00:00Z,749470285.8341936
2014-03-03,2014-03-03T00:00:00Z,753575470.0434959
2014-03-04,2014-03-04T00:00:00Z,757618286.4065642
2014-03-05,2014-03-05T00:00:00Z,761642412.9117917
2014-03-06,2014-03-06T00:00:00Z,765653173.512656
2014-03-07,2014-03-07T00:00:00Z,769451075.6089867
2014-03-08,2014-03-08T00:00:00Z,773118231.4860312
2014-03-09,2014-03-09T00:00:00Z,776926276.4224952
2014-03-10,2014-03-10T00:00:00Z,780655494.3087524
2014-03-11,2014-03-11T00:00:00Z,784428570.6380845
2014-03-12,2014-03-12T00:00:00Z,788187973.0001116
2014-03-13,2014-03-13T00:00:00Z,792023082.1250341
2014-03-14,2014-03-14T00:00:00Z,795748404.2760255
2014-03-15,2014-03-15T00:00:00Z,799520436.1915171
2014-03-16,2014-03-16T00:00:00Z,803273769.305615
2014-03-17,2014-03-17T00:00:00Z,806963835.0158131
2014-03-18,2014-03-18T00:00:00Z,810597163.9659517
2014-03-19,2014-03-19T00:00:00Z,814184471.734428
2014-03-20,2014-03-20T00:00:00Z,817621532.4768358
2014-03-21,2014-03-21T00:00:00Z,820953935.5573305
2014-03-22,2014-03-22T00:00:00Z,824231419.3096371
2014-03-23,2014-03-23T00:00:00Z,827474112.9299836
2014-03-24,2014-03-24T00:00:00Z,830896921.045685
2014-03-25,2014-03-25T00:00:00Z,834306358.9109379
2014-03-26,2014-03-26T00:00:00Z,837664796.719268
2014-03-27,2014-03-27T00:00:00Z,840345779.0593604
2014-03-28,2014-03-28T00:00:00Z,843210924.1007794
2014-03-29,2014-03-29T00:00:00Z,846009686.4137144
2014-03-30,2014-03-30T00:00:00Z,848599630.4566799
2014-03-31,2014-03-31T00:00:00Z,851161574.9994414
2014-04-01,2014-04-01T00:00:00Z,853932334.0534002
2014-04-02,2014-04-02T00:00:00Z,856361050.7925444
2014-04-03,2014-04-03T00:00:00Z,858859250.6467471
2014-04-04,2014-04-04T00:00:00Z,861349550.9244564
2014-04-05,2014-04-05T00:00:00Z,863949761.040246
2014-04-06,2014-04-06T00:00:00Z,866513945.4748628
2014-04-07,2014-04-07T00:00:00Z,868996226.283786
2014-04-08,2014-04-08T00:00:00Z,871514822.1458665
2014-04-09,2014-04-09T00:00:00Z,873966517.9432596
2014-04-10,2014-04-10T00:00:00Z,875902916.037365
2014-04-11,2014-04-11T00:00:00Z,878223797.9123114
2014-04-12,2014-04-12T00:00:00Z,880545323.0332389
2014-04-13,2014-04-13T00:00:00Z,882830694.5507963
2014-04-14,2014-04-14T00:00:00Z,885390248.0334274
2014-04-15,2014-04-15T00:00:00Z,888335192.4784074
2014-04-16,2014-04-16T00:00:00Z,891358481.0224487
2014-04-17,2014-04-17T00:00:00Z,894162466.1452533
2014-04-18,2014-04-18T00:00:00Z,896846226.9355305
2014-04-19,2014-04-19T00:00:00Z,899691745.6166295
2014-04-20,2014-04-20T00:00:00Z,902508947.297382
2014-04-21,2014-04-21T00:00:00Z,905287918.729227
2014-04-22,2014-04-22T00:00:00Z,908024790.8185406
2014-04-23,2014-04-23T00:00:00Z,910776444.7184696
2014-04-24,2014-04-24T00:00:00Z,913604258.204644
2014-04-25,2014-04-25T00:00:00Z,916172655.4611084
2014-04-26,2014-04-26T00:00:00Z,918711004.2516252
2014-04-27,2014-04-27T00:00:00Z,921051664.3489408
2014-04-28,2014-04-28T00:00:00Z,923465082.9679502
2014-04-29,2014-04-29T00:00:00Z,925910615.6023858
2014-04-30,2014-04-30T00:00:00Z,928370697.2681332
2014-05-01,2014-05-01T00:00:00Z,930897199.8380588
2014-05-02,2014-05-02T00:00:00Z,933373614.6329236
2014-05-03,2014-05-03T00:00:00Z,935768182.125516
2014-05-04,2014-05-04T00:00:00Z,938130442.493384
2014-05-05,2014-05-05T00:00:00Z,940473650.384322
2014-05-06,2014-05-06T00:00:00Z,942797967.0523574
2014-05-07,2014-05-07T00:00:00Z,945190846.0720036
2014-05-08,2014-05-08T00:00:00Z,947569614.326226
2014-05-09,2014-05-09T00:00:00Z,950048082.864845
2014-05-10,2014-05-10T00:00:00Z,952538695.3900864
2014-05-11,2014-05-11T00:00:00Z,954909405.7080294
2014-05-12,2014-05-12T00:00:00Z,957291854.126899
2014-05-13,2014-05-13T00:00:00Z,959665016.0455376
2014-05-14,2014-05-14T00:00:00Z,962076962.4556414
2014-05-15,2014-05-15T00:00:00Z,964504240.069354
2014-05-16,2014-05-16T00:00:00Z,966936723.9164191
2014-05-17,2014-05-17T00:00:00Z,969370519.1303488
2014-05-18,2014-05-18T00:00:00Z,971792194.6596168
2014-05-19,2014-05-19T00:00:00Z,974209753.7512996
2014-05-20,2014-05-20T00:00:00Z,976914791.6697644
2014-05-21,2014-05-21T00:00:00Z,979641880.4306176
2014-05-22,2014-05-22T00:00:00Z,982587795.384342
2014-05-23,2014-05-23T00:00:00Z,985497443.750464
2014-05-24,2014-05-24T00:00:00Z,988433999.0207232
2014-05-25,2014-05-25T00:00:00Z,991667990.838452
2014-05-26,2014-05-26T00:00:00Z,994978005.4746534
2014-05-27,2014-05-27T00:00:00Z,998221133.4177488
2014-05-28,2014-05-28T00:00:00Z,1001479704.275617
2014-05-29,2014-05-29T00:00:00Z,1004675720.7546544
2014-05-30,2014-05-30T00:00:00Z,1008204560.9631048
2014-05-31,2014-05-31T00:00:00Z,1011764851.5965948
2014-06-01,2014-06-01T00:00:00Z,1015324290.0803336
2014-06-02,2014-06-02T00:00:00Z,1019146089.8714008
2014-06-03,2014-06-03T00:00:00Z,1023010303.8182596
2014-06-04,2014-06-04T00:00:00Z,1026664250.8113196
2014-06-05,2014-06-05T00:00:00Z,1030438500.9158835
2014-06-06,2014-06-06T00:00:00Z,1034135356.132596
2014-06-07,2014-06-07T00:00:00Z,1037880521.8102422
2014-06-08,2014-06-08T00:00:00Z,1041632708.536653
2014-06-09,2014-06-09T00:00:00Z,1045327894.7954264
2014-06-10,2014-06-10T00:00:00Z,1049064198.3749346
2014-06-11,2014-06-11T00:00:00Z,1052672098.425075
2014-06-12,2014-06-12T00:00:00Z,1056020839.1537914
2014-06-13,2014-06-13T00:00:00Z,1059412894.5442568
2014-06-14,2014-06-14T00:00:00Z,1062577683.8446064
2014-06-15,2014-06-15T00:00:00Z,1065893808.0753102
2014-06-16,2014-06-16T00:00:00Z,1069189918.5683144
2014-06-17,2014-06-17T00:00:00Z,1072628610.5869738
2014-06-18,2014-06-18T00:00:00Z,1076030725.0855684
2014-06-19,2014-06-19T00:00:00Z,1079360732.060912
2014-06-20,2014-06-20T00:00:00Z,1082654461.3997128
2014-06-21,2014-06-21T00:00:00Z,1085968938.0985491
2014-06-22,2014-06-22T00:00:00Z,1089332595.5239954
2014-06-23,2014-06-23T00:00:00Z,1092617619.0967329
2014-06-24,2014-06-24T00:00:00Z,1095829470.2745886
2014-06-25,2014-06-25T00:00:00Z,1098950075.8090563
2014-06-26,2014-06-26T00:00:00Z,1102167338.7712457
2014-06-27,2014-06-27T00:00:00Z,1105525311.59933
2014-06-28,2014-06-28T00:00:00Z,1108830189.9153852
2014-06-29,2014-06-29T00:00:00Z,1112170779.983542
2014-06-30,2014-06-30T00:00:00Z,1115760215.623163
2014-07-01,2014-07-01T00:00:00Z,1119350690.8034678
2014-07-02,2014-07-02T00:00:00Z,1123024461.7049067
2014-07-03,2014-07-03T00:00:00Z,1126627137.53707
2014-07-04,2014-07-04T00:00:00Z,1130150729.8445127
2014-07-05,2014-07-05T00:00:00Z,1133670525.2820451
2014-07-06,2014-07-06T00:00:00Z,1137223458.6681294
2014-07-07,2014-07-07T00:00:00Z,1140671182.0790284
2014-07-08,2014-07-08T00:00:00Z,1144141880.854336
2014-07-09,2014-07-09T00:00:00Z,1147604676.7993438
2014-07-10,2014-07-10T00:00:00Z,1151009496.064384
2014-07-11,2014-07-11T00:00:00Z,1154542206.7877004
2014-07-12,2014-07-12T00:00:00Z,1158074652.0227385
2014-07-13,2014-07-13T00:00:00Z,1161560869.8913631
2014-07-14,2014-07-14T00:00:00Z,1164978140.3039465
2014-07-15,2014-07-15T00:00:00Z,1168403754.4073975
2014-07-16,2014-07-16T00:00:00Z,1171799239.0995903
2014-07-17,2014-07-17T00:00:00Z,1175231537.1510186
2014-07-18,2014-07-18T00:00:00Z,1178715181.9854958
2014-07-19,2014-07-19T00:00:00Z,1182187099.7772987
2014-07-20,2014-07-20T00:00:00Z,1185622654.017726
2014-07-21,2014-07-21T00:00:00Z,1189030314.6780486
2014-07-22,2014-07-22T00:00:00Z,1192426234.2230136
2014-07-23,2014-07-23T00:00:00Z,1195822879.096489
2014-07-24,2014-07-24T00:00:00Z,1199120600.9778116
2014-07-25,2014-07-25T00:00:00Z,1202393700.759396
2014-07-26,2014-07-26T00:00:00Z,1205621787.675521
2014-07-27,2014-07-27T00:00:00Z,1208833214.8980267
2014-07-28,2014-07-28T00:00:00Z,1211990808.416104
2014-07-29,2014-07-29T00:00:00Z,1215143151.1379976
2014-07-30,2014-07-30T00:00:00Z,1218184285.1746426
2014-07-31,2014-07-31T00:00:00Z,1221313542.4438794
2014-08-01,2014-08-01T00:00:00Z,1224534659.1149695
2014-08-02,2014-08-02T00:00:00Z,1227708832.2792108
2014-08-03,2014-08-03T00:00:00Z,1230868861.5971768
2014-08-04,2014-08-04T00:00:00Z,1234032426.865039
2014-08-05,2014-08-05T00:00:00Z,1237170364.3917391
2014-08-06,2014-08-06T00:00:00Z,1240296256.9368322
2014-08-07,2014-08-07T00:00:00Z,1243455140.5927596
2014-08-08,2014-08-08T00:00:00Z,1246636479.3851533
2014-08-09,2014-08-09T00:00:00Z,1249812014.2759516
2014-08-10,2014-08-10T00:00:00Z,1252976932.8286216
2014-08-11,2014-08-11T00:00:00Z,1256036804.968286
2014-08-12,2014-08-12T00:00:00Z,1259075858.923384
2014-08-13,2014-08-13T00:00:00Z,1261970363.4169817
2014-08-14,2014-08-14T00:00:00Z,1264630415.32882
2014-08-15,2014-08-15T00:00:00Z,1267195387.803535
2014-08-16,2014-08-16T00:00:00Z,1269903769.4633763
2014-08-17,2014-08-17T00:00:00Z,1272472128.459093
2014-08-18,2014-08-18T00:00:00Z,1274844685.6220982
2014-08-19,2014-08-19T00:00:00Z,1277343846.1321244
2014-08-20,2014-08-20T00:00:00Z,1279995285.0513115
2014-08-21,2014-08-21T00:00:00Z,1282686600.8789496
2014-08-22,2014-08-22T00:00:00Z,1285354904.7452924
2014-08-23,2014-08-23T00:00:00Z,1287927980.31062
2014-08-24,2014-08-24T00:00:00Z,1290571887.839749
2014-08-25,2014-08-25T00:00:00Z,1293156110.032553
2014-08-26,2014-08-26T00:00:00Z,1295812958.7699857
2014-08-27,2014-08-27T00:00:00Z,1298436365.878437
2014-08-28,2014-08-28T00:00:00Z,1301042435.9630623
2014-08-29,2014-08-29T00:00:00Z,1303663967.765149
2014-08-30,2014-08-30T00:00:00Z,1306224176.455037
2014-08-31,2014-08-31T00:00:00Z,1308646627.291388
2014-09-01,2014-09-01T00:00:00Z,1311034223.5961664
2014-09-02,2014-09-02T00:00:00Z,1313438562.0859745
2014-09-03,2014-09-03T00:00:00Z,1315833178.797705
2014-09-04,2014-09-04T00:00:00Z,1318325649.077569
2014-09-05,2014-09-05T00:00:00Z,1320766885.8158202
2014-09-06,2014-09-06T00:00:00Z,1323211341.0902667
2014-09-07,2014-09-07T00:00:00Z,1325636912.4042702
2014-09-08,2014-09-08T00:00:00Z,1328004938.3288317
2014-09-09,2014-09-09T00:00:00Z,1330384018.7009668
2014-09-10,2014-09-10T00:00:00Z,1332793985.9405336
2014-09-11,2014-09-11T00:00:00Z,1335197890.9561193
2014-09-12,2014-09-12T00:00:00Z,1337581169.8105285
2014-09-13,2014-09-13T00:00:00Z,1339990737.9430563
2014-09-14,2014-09-14T00:00:00Z,1342384935.697914
2014-09-15,2014-09-15T00:00:00Z,1344766709.28905
2014-09-16,2014-09-16T00:00:00Z,1347094459.707192
2014-09-17,2014-09-17T00:00:00Z,1349368759.349319
2014-09-18,2014-09-18T00:00:00Z,1351429610.2129807
2014-09-19,2014-09-19T00:00:00Z,1353287459.7894604
2014-09-20,2014-09-20T00:00:00Z,1355240545.695294
2014-09-21,2014-09-21T00:00:00Z,1357134032.1258664
2014-09-22,2014-09-22T00:00:00Z,1359063314.8865952
2014-09-23,2014-09-23T00:00:00Z,1361205779.801977
2014-09-24,2014-09-24T00:00:00Z,1363257005.7732477
2014-09-25,2014-09-25T00:00:00Z,1365213903.49366
2014-09-26,2014-09-26T00:00:00Z,1367132363.4340749
2014-09-27,2014-09-27T00:00:00Z,1369022859.7614532
2014-09-28,2014-09-28T00:00:00Z,1370765247.8432047
